id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,play_sound,characters/2/hide_char_id,jump_target,set_filter_01
snowfall_episode_noirblanc_02_236,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_239,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_237,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_240,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_238,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_241,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_239,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_242,True,,1,idle,,13,think,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_240,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_243,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_241,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_244,True,,1,idle,,13,idle,,L_130,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_242,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_245,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_243,80903,snowfall_episode_noirblanc_02,Choice,Locale_SubScenario:snowfall_episode_noirblanc_02_246,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,snowfall_episode_noirblanc_02_245,
snowfall_episode_noirblanc_02_244,80903,snowfall_episode_noirblanc_02,Choice,Locale_SubScenario:snowfall_episode_noirblanc_02_247,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,snowfall_episode_noirblanc_02_264,
snowfall_episode_noirblanc_02_245,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_248,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_246,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_249,True,,1,idle,,13,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_247,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_250,True,,1,idle,,13,delight,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_248,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_251,True,,1,idle,,13,delight,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_249,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_252,False,,5,idle,,13,delight,,12,L_130,1.0,,,,,,,,,,,sfx_scn_walkinwater,,,
snowfall_episode_noirblanc_02_250,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_253,True,,5,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_251,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_254,False,,5,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_252,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_255,False,,5,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_253,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_256,False,,5,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_254,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_257,True,,5,idle,,13,shy,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_255,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_258,True,,5,idle,,13,shy,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_256,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_259,True,,5,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_257,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_260,True,,5,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_258,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_261,False,,5,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_259,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_262,True,,5,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_260,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_263,True,,1,idle,,13,think,,L_130,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_261,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_264,True,,1,idle,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_262,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_265,True,,1,idle,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_263,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_266,True,,1,idle,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,snowfall_episode_noirblanc_02_284,
snowfall_episode_noirblanc_02_264,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_267,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_265,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_268,True,,1,delight,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_266,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_269,True,,1,delight,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_267,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_270,True,,1,delight,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_268,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_271,False,,1,delight,,17,idle,,12,L_10,1.0,,,,,,,,,,,sfx_scn_walkinwater,,,
snowfall_episode_noirblanc_02_269,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_272,True,,1,delight,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_270,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_273,False,,1,idle,,17,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_271,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_274,False,,1,idle,,17,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_272,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_275,False,,1,idle,,17,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_273,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_276,True,,1,shy,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_274,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_277,True,,1,shy,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_275,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_278,True,,1,shy,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_276,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_279,True,,1,idle,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_277,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_280,True,,1,idle,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_278,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_281,False,,1,idle,,17,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_279,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_282,True,,1,idle,,17,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_280,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_283,True,,1,idle,,13,idle,,L_10,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_281,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_284,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_282,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_285,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_283,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_286,True,,1,idle,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,snowfall_episode_noirblanc_02_284,
snowfall_episode_noirblanc_02_284,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_287,False,,1,idle,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_285,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_288,False,,1,idle,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_286,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_289,False,,1,idle,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_287,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_290,False,,1,idle,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_288,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_291,True,,1,idle,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_289,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_292,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_290,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_293,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_291,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_294,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_292,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_295,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_293,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_296,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_294,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_297,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_295,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_298,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_296,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_299,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_297,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_300,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_298,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_301,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_299,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_302,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_300,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_303,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_301,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_304,True,,1,no,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_302,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_305,True,,1,no,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_303,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_306,True,,1,no,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_304,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_307,True,,1,no,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_305,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_308,False,,1,no,,13,no,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_306,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_309,True,,1,surprise,,13,think,,12,L_130,1.5,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_307,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_310,True,,1,surprise,,13,idle,,L_130,13,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_308,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_311,True,,1,surprise,,13,idle,,13,13,1.0,,,blanc_c,blanc_c,,,,lumi_01,18,idle,,,,
snowfall_episode_noirblanc_02_309,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_312,False,,1,surprise,,13,idle,,13,13,1.0,,,,,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_310,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_313,False,,1,surprise,,13,idle,,13,18,1.0,,,,,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_311,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_314,False,,1,surprise,,13,idle,,18,18,1.0,,,,,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_312,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_315,True,,1,surprise,,13,idle,,13,13,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_313,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_316,True,,1,surprise,,13,idle,,13,L_130,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_314,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_317,True,,1,surprise,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_315,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_318,True,,1,surprise,,13,idle,,L_130,12,1.0,,,noir_c,noir_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_316,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_319,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_317,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_320,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_318,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_321,True,,1,surprise,,13,idle,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_319,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_322,True,,1,surprise,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_320,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_323,True,,1,surprise,,13,idle,,18,18,1.0,,,lumi_01,lumi_01,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_321,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_324,False,,1,surprise,,13,idle,,18,18,1.0,,,,,,,,,18,idle,,,,
snowfall_episode_noirblanc_02_322,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_325,False,,1,surprise,,13,idle,,18,14,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_323,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_326,True,,1,surprise,,13,delight,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_324,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_327,True,,1,surprise,,13,idle,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_325,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_328,True,,1,surprise,,13,idle,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_326,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_329,False,,1,surprise,,13,idle,,1,L_10,0.6,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_327,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_330,False,,1,surprise,,13,idle,,L_10,L_10,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_328,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_331,False,,1,surprise,,13,idle,HotSpringInnIn_n,L_10,8,1.0,amb_so_inn_in_3,,,,,,,,15,idle,,,,Grey
snowfall_episode_noirblanc_02_329,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_332,False,,1,surprise,,13,idle,,8,8,1.0,,,,,,,,,15,idle,,,,Grey
snowfall_episode_noirblanc_02_330,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_333,False,,1,surprise,,13,idle,BigHotSpring_d,150,150,1.0,amb_so_hotspring_1,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_331,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_334,False,,1,surprise,,13,idle,,150,150,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_332,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_335,True,,1,surprise,,13,idle,,150,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_333,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_336,True,,1,surprise,,13,idle,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_334,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_337,True,,1,surprise,,13,idle,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_335,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_338,False,,1,surprise,,13,idle,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_336,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_339,True,,1,surprise,,13,idle,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_337,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_340,True,,1,idle,,13,idle,,14,12,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_338,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_341,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_339,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_342,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_340,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_343,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_341,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_344,True,,1,idle,,13,delight,,12,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_342,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_345,True,,1,idle,,13,delight,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_343,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_346,False,,1,idle,,13,delight,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_344,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_347,False,,1,idle,,13,delight,,14,150,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_345,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_348,False,,1,idle,,13,delight,,150,150,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_346,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_349,True,,1,idle,,13,idle,,150,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_347,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_350,True,,1,idle,,13,idle,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_348,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_351,True,,1,idle,,13,idle,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_349,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_352,False,,3,idle,,1,idle,,14,2,1.0,,,,,,,,,15,idle,sfx_scn_feetwater,,,
snowfall_episode_noirblanc_02_350,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_353,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_351,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_354,False,,3,idle,,1,idle,,2,12,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_352,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_355,False,,3,idle,,1,idle,,12,130,1.0,,,,,,,,,13,idle,sfx_scn_feetwater,,,
snowfall_episode_noirblanc_02_353,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_356,True,,3,idle,,1,think,,1,L_10,0.6,,,blanc_c,blanc_c,,,,,13,idle,,,,
