stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/3/private_monster_count,wave_data/5/private_monster_count,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
7007015,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,1320060141,path_fly_mid_special_047,1110010141,Dash,1110010141,Dash,1210020141,Drop,3210030141,Drop,path_grd_close_elite2_804,3220040141,Jump,3220040141,Jump,2320050241,Drop,2320050241,Drop,path_grd_mid_small_070,3220040141,Dash,3220040141,Dash,3220040141,Dash,1220050141,Dash,path_fly_close_small_029,1210020141,Drop,1210020141,Drop,1210020141,Drop,1210020141,Drop,path_grd_close_elite2_804,0,3220040141,Dash,3220040141,Dash,1320060241,Dash,1320060241,Dash,path_grd_mid_elite1_802,3220040141,Dash,3220040141,Dash,2220040141,Drop,1320060141,Drop,6,53,1,,path_grd_close_small_042,3220040141,Dash,3220040141,Dash,1220050141,Drop,1220050141,Drop,,,,,,,,,,12,8,8,,,12,,,,,,,,,,,,,,,,,,,,
7007016,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,3310010141,path_grd_mid_small_037,3220060141,Dash,3220060141,Dash,3220060141,Dash,1320040241,Dash,path_grd_far_small_041,3220060141,Dash,3220060141,Dash,3220060141,Dash,2220050141,Dash,path_fly_far_small_031,1210010141,Drop,1210010141,Drop,1210010141,Drop,1210010141,Drop,path_fly_mid_elite2_805,1210010141,Jump,1210010141,Jump,1210040141,Drop,3310010141,Drop,path_grd_far_small_044,,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220060141,Dash,,,,,,,,,,0,15,18,4,,,,,,,,,,,,,,,,,,,0,,,,,4,,,,,,,,,,,,,,,,,,,,
7007017,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3320040141,path_grd_close_small_042,1220010141,Dash,1220010141,Dash,1220010141,Dash,1220010141,Dash,path_grd_mid_elite1_802,2220030141,Jump,2220030141,Jump,3220020141,Jump,3320010241,Jump,path_grd_close_special_064,2120010141,Dash,2120010141,Dash,2220030141,Jump,3220020141,Jump,path_grd_mid_special_025,2220030141,Jump,2220030141,Jump,2220040141,Drop,3320040141,Drop,path_grd_close_small_042,8,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_grd_mid_small_012,1220010141,Dash,1220010141,Dash,1220010141,Dash,1220010141,Dash,27,30,0,10,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7007018,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,2320060141,path_grd_mid_small_043,3220030141,Dash,3220030141,Dash,3220030141,Dash,2220050141,Dash,path_grd_close_elite2_807,3220030141,Dash,3220030141,Dash,2320020241,Drop,3320040241,Drop,path_grd_mid_small_070,3220030141,Dash,3220030141,Dash,3220030141,Dash,3220020141,Dash,path_grd_close_small_039,3220030141,Dash,3220030141,Dash,3220030141,Dash,3220020141,Dash,path_grd_mid_elite2_805,0,3220020141,Dash,2220050141,Dash,3320040241,Drop,2320060141,Drop,path_fly_mid_small_005,3210020141,Dash,3210020141,Dash,3210020141,Dash,2210030141,Normal,15,39,0,,path_grd_mid_small_043,3220030141,Dash,3220030141,Dash,3220020141,Dash,3220020141,Dash,path_grd_mid_small_043,3220020141,Dash,3220020141,Dash,3220030141,Dash,3220030141,Dash,10,10,6,4,,,,,,,,,,,,,,,,,,,,,,
7007019,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,2320030141,path_grd_mid_small_034,3220050141,Dash,3220060141,Jump,3220060141,Jump,3220060141,Jump,path_grd_close_small_067,3220060141,Dash,3220060141,Dash,2220050141,Drop,1320060241,Drop,path_grd_mid_small_011,3220060141,Jump,3220060141,Jump,3220060141,Jump,3220060141,Jump,path_grd_mid_elite1_802,3220050141,Jump,3220050141,Jump,3220060141,Drop,2320030141,Drop,path_grd_mid_special_025,5,3220050141,Dash,3220050141,Dash,3220060141,Dash,3220020141,Jump,,,,,,,,,,6,36,0,,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7007020,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,3320030141,path_grd_close_small_048,2220030141,Jump,2220030141,Jump,2220030141,Jump,2320050241,Jump,path_grd_mid_small_070,2220030141,Drop,2220030141,Drop,2220030141,Drop,2220040141,Drop,path_fly_close_small_020,3210010141,Drop,3210010141,Drop,3210010141,Drop,3210010141,Drop,path_grd_close_elite1_801,3120010141,Dash,3120010141,Dash,2220040141,Drop,3320030141,Drop,path_grd_close_special_064,,2120010141,Dash,2120010141,Dash,1220050141,Drop,1220050141,Dash,path_grd_mid_small_043,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,6,41,1,6,,,,,,,,,,,,,,,,,,,0,3,,,,6,,,,,,,,,,,,,,,,,,,,
7007021,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,1320030141,path_grd_mid_small_052,3220030141,Dash,3220030141,Dash,3220030141,Dash,3220030141,Dash,path_fly_mid_elite2_808,2210020141,Dash,2210020141,Dash,2310010241,Dash,2310010241,Dash,path_fly_far_small_051,2210020141,Dash,2210020141,Dash,2210020141,Dash,3210030141,Dash,path_grd_close_special_024,3120010141,Jump,3120010141,Jump,3220030141,Drop,2220040141,Drop,path_grd_far_elite2_806,0,3220030141,Dash,3220030141,Dash,2320070241,Dash,2320070241,Dash,path_grd_mid_small_049,3220030141,Drop,3220030141,Drop,3220030141,Drop,1320030141,Drop,30,27,9,10,path_fly_close_special_046,2210020141,Dash,2210020141,Dash,2210020141,Drop,3210030141,Drop,,,,,,,,,,,10,8,,,3,,,,,,,,,,,,,,,,,,,,
7007022,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320050141,path_grd_close_small_067,3220030141,Dash,3220030141,Dash,1220050141,Dash,2320020241,Dash,path_grd_mid_small_012,3220030141,Dash,3220030141,Dash,3220030141,Dash,2220040141,Dash,path_grd_mid_small_046,1220050141,Drop,1220050141,Drop,1220050141,Drop,1220050141,Drop,path_grd_close_elite1_801,2120010141,Drop,2120010141,Drop,2220040141,Drop,3320050141,Drop,path_grd_mid_small_043,7,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_grd_mid_special_065,2120010141,Dash,2120010141,Dash,1220050141,Drop,1220050141,Drop,15,33,0,6,,,,,,,,,,,,,,,,,,,0,3,,,,4,,,,,,,,,,,,,,,,,,,,
7007023,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320010141,path_grd_close_small_001,3220050141,Drop,3220050141,Drop,3120010141,Dash,3120010141,Dash,path_grd_close_small_013,3220040141,Jump,3220040141,Jump,3220040141,Jump,2320010241,Jump,path_fly_mid_small_050,2210020141,Dash,2210020141,Dash,2210020141,Dash,1210040141,Dash,path_grd_close_elite1_801,3220050141,Dash,3220050141,Dash,3220040141,Drop,3320010141,Drop,path_grd_mid_small_043,7,3220040141,Dash,3220040141,Dash,3220040141,Dash,3220040141,Dash,,,,,,,,,,21,12,0,3,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7007024,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,2320030141,path_grd_close_elite1_801,1220010141,Dash,1220010141,Dash,3220020141,Jump,2320030241,Jump,path_grd_mid_small_055,1220010141,Drop,1220010141,Drop,1220010141,Drop,2320030241,Drop,path_fly_close_small_029,1210020141,Drop,1210020141,Drop,1210020141,Drop,3210030141,Drop,path_grd_mid_small_070,1220010141,Dash,1220010141,Dash,1220010141,Dash,3220020141,Dash,path_grd_close_elite2_804,0,1220010141,Jump,1220010141,Jump,2320030241,Drop,2320030241,Drop,path_grd_mid_special_025,1220010141,Jump,1220010141,Jump,3220020141,Drop,2320030141,Drop,24,33,0,,path_fly_mid_small_053,1210020141,Drop,1210020141,Drop,1210020141,Drop,3210030141,Drop,,,,,,,,,,9,5,10,,,10,,,,,,,,,,,,,,,,,,,,
7007025,wave_campaign_hard_002,Defense,90,9,true,true,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_mid_small_037,3220050141,Dash,3220050141,Dash,3220050141,Dash,2220050141,Dash,path_grd_close_small_042,2220010141,Jump,2220010141,Jump,2220010141,Jump,2220010141,Jump,path_grd_mid_small_046,3220050141,Dash,3220020141,Drop,3220050141,Dash,3220020141,Drop,path_grd_mid_elite1_802,2220010141,Dash,2220010141,Dash,2220050141,Normal,3320010241,Normal,path_grd_close_small_039,10,3220050141,Drop,3220050141,Drop,3220050141,Drop,3220020141,Jump,path_grd_mid_small_070,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220050141,Dash,21,33,0,10,path_grd_mid_small_075,3220050141,Jump,3220050141,Jump,3220050141,Jump,2220050141,Jump,path_grd_close_elite1_801,2220010141,Dash,2220010141,Dash,3220020141,Normal,2320010141,Normal,4,,9,,20,12,,,,,,,,,,,,,,,,,,,,
7007026,wave_campaign_hard_002,Defense,90,7,true,true,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_close_small_036,2220010141,Normal,2220010141,Normal,2220010141,Normal,2220010141,Normal,path_grd_mid_small_075,3220030141,Drop,3220030141,Drop,3220030141,Drop,3220020141,Drop,path_grd_close_special_064,1120010141,Dash,1120010141,Dash,2220010141,Drop,2220050141,Dash,path_grd_mid_special_025,1120010141,Jump,1120010141,Jump,2220010141,Drop,2320050241,Drop,path_grd_mid_small_075,16,3220030141,Dash,3220020141,Dash,3220030141,Dash,3220020141,Dash,path_grd_mid_small_040,2220010141,Drop,2220010141,Drop,3220020141,Drop,3220020141,Drop,30,48,0,,path_grd_mid_special_025,1120010141,Dash,1120010141,Dash,2220010141,Drop,2220050141,Drop,path_grd_close_elite1_801,3220030141,Jump,3220030141,Jump,3220020141,Normal,3320010141,Normal,16,,9,19,20,12,,,,,,,,,,,,,,,,,,,,
7007027,wave_campaign_hard_002,BaseDefense,60,10,true,true,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_special_025,2120010141,Jump,2120010141,Jump,2120010141,Drop,2220040141,Drop,path_grd_close_small_042,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,path_grd_mid_special_065,3120010141,Dash,3120010141,Dash,3120010141,Dash,3220020141,Drop,path_grd_close_elite1_801,2220010141,Dash,2220010141,Dash,2220040141,Drop,3320060241,Drop,path_grd_far_special_066,,3120010141,Dash,3120010141,Dash,3120010141,Drop,2220040141,Drop,path_fly_close_special_044,1110010141,Drop,1110010141,Drop,1210020141,Drop,1210040141,Drop,30,51,15,12,path_grd_mid_small_070,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220040141,Dash,path_grd_mid_small_076,2220010141,Jump,2220010141,Jump,2220010141,Jump,2220040141,Jump,3,,,,normal,,path_grd_mid_elite1_802,2220010141,Dash,2220010141,Dash,3220020141,Drop,1320040141,Drop,,,,,,,,,,,7
7007028,wave_campaign_hard_002,BaseDefense,60,6,true,true,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,IceLand,Night,ibg_greathole_basedefense_001,,path_grd_close_small_051,1220020141,Dash,1220020141,Dash,1220020141,Dash,1220020141,Dash,path_grd_mid_small_070,2220030141,Jump,2220030141,Jump,2220030141,Jump,2220050141,Drop,path_grd_mid_small_011,2220020141,Jump,2220020141,Jump,2220020141,Jump,2220020141,Jump,path_grd_close_small_067,2220020141,Dash,2220020141,Dash,3220020141,Drop,3320050241,Drop,path_grd_mid_small_058,7,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220050141,Dash,path_grd_mid_special_065,1120010141,Jump,1120010141,Jump,1220020141,Drop,3220020141,Drop,12,48,0,,path_grd_mid_small_075,1220020141,Dash,1220020141,Dash,1220020141,Dash,1220020141,Dash,path_grd_mid_elite1_802,1220020141,Jump,1220020141,Jump,3220020141,Drop,2320020141,Drop,3,,5,7,normal,,,,,,,,,,,,,,,,,,,,,
7007029,wave_campaign_hard_002,Campaign,90,6,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,2310020141,path_grd_close_small_048,2220020141,Jump,2220020141,Jump,2220020141,Jump,2220020141,Jump,path_fly_mid_elite1_802,3210040141,Drop,3210040141,Drop,3210040141,Drop,2310020241,Drop,path_fly_mid_small_050,2210010141,Drop,2210010141,Drop,2210010141,Drop,3210030141,Drop,path_grd_close_small_054,1220050141,Drop,1220050141,Drop,1220050141,Drop,1220050141,Drop,path_fly_far_elite1_803,0,2210010141,Drop,2210010141,Drop,3210030141,Drop,2310020141,Dash,path_fly_close_small_029,3210040141,Jump,3210040141,Jump,3210040141,Jump,3210040141,Jump,18,15,9,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
7007030,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,1320040141,path_grd_mid_small_049,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040241,Drop,path_grd_far_small_071,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220020141,Dash,path_grd_mid_small_012,3220060141,Jump,3220060141,Jump,3220060141,Jump,3220060141,Jump,path_grd_mid_small_055,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040141,Drop,path_grd_far_special_066,,3220060141,Dash,3220060141,Dash,3220060141,Dash,2220040141,Dash,,,,,,,,,,0,18,21,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7007031,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,3320060141,path_grd_mid_small_002,1220040141,Drop,1220040141,Drop,1220050141,Dash,1220050141,Dash,path_grd_close_elite2_804,1220040141,Dash,1220040141,Dash,3320060241,Jump,3320060241,Jump,path_grd_close_small_042,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_fly_close_small_029,1210030141,Dash,1210030141,Dash,1210030141,Dash,1210030141,Dash,path_grd_mid_small_043,5,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_fly_mid_elite2_808,3210040141,Dash,3210040141,Dash,3310020241,Dash,3310020241,Dash,33,36,0,10,path_grd_mid_special_065,1220040141,Jump,1220040141,Jump,1220050141,Drop,3320060141,Drop,path_grd_close_small_042,1220040141,Dash,1220040141,Dash,1220050141,Dash,1220050141,Dash,12,0,5,6,,,path_grd_close_small_042,1220050141,Dash,1220050141,Dash,1220040141,Dash,1220040141,Dash,,,,,,,,,,,4
7007032,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3320070141,path_grd_mid_small_002,2220030141,Jump,2220030141,Jump,2220030141,Dash,2220040141,Dash,path_grd_far_elite1_803,2220030141,Dash,2220030141,Dash,2220030141,Dash,3320070241,Dash,path_grd_mid_small_052,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,3220020141,Drop,3320070141,Drop,path_grd_far_small_044,,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,,,,,,,,,,0,21,15,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7007033,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,1310020141,path_fly_close_special_044,1110010141,Drop,1110010141,Drop,1110010141,Drop,3310030241,Drop,path_fly_mid_small_042,2210010141,Drop,2210010141,Drop,2210010141,Drop,2210010141,Drop,path_grd_close_special_064,2120010141,Jump,2120010141,Jump,2120010141,Jump,2120010141,Jump,path_fly_mid_special_016,1110010141,Drop,1110010141,Drop,3210030141,Drop,1310020141,Drop,path_fly_close_small_029,13,2210010141,Drop,2210010141,Drop,2210010141,Drop,2210010141,Drop,path_fly_close_special_046,1110010141,Dash,1110010141,Dash,1110010141,Dash,1110010141,Dash,51,21,0,,,,,,,,,,,,,,,,,,,,0,6,,,,12,,,,,,,,,,,,,,,,,,,,
7007034,wave_campaign_hard_002,Campaign,180,6,false,false,point_grd_mordernia_01,point_fly_mordernia_01,sbg_iceland_sky_001,IceLand,Night,ibg_iceland_001,3520040151,b_fly_mordernia_01,3520040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007035,wave_campaign_hard_002,Defense,90,14,true,true,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_all_elite4_817,2320060511,Dash,2320060511,Dash,2320060511,Dash,2320060511,Dash,path_fly_mid_small_030,3210020111,Normal,3210020111,Normal,3210020111,Normal,2310030211,Drop,path_grd_mid_small_040,3220050111,Dash,3320010511,Dash,3220050111,Dash,2320040211,Dash,path_fly_mid_small_002,3210020111,Drop,3210020111,Drop,3210020111,Drop,2310030211,Drop,path_grd_mid_special_025,10,1120010511,Jump,1120010511,Jump,3220050111,Dash,2320040211,Normal,path_fly_mid_elite1_802,3210020111,Normal,3210020111,Normal,3210020111,Drop,2310030211,Drop,9,49,0,,path_fly_close_small_026,3210020111,Drop,3210020111,Drop,3210020111,Drop,2310030211,Dash,path_grd_mid_small_075,3220050111,Dash,3320010511,Dash,3220050111,Dash,3320010511,Dash,6,8,8,,20,,,,,,,,,,,,,,,,,,,,,
7007036,wave_campaign_hard_002,Campaign,180,6,false,false,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,2420040211,path_grd_mid_centurion_902,2420040211,Normal,,,,,,,path_grd_mid_small_002,2220020111,Drop,2220020111,Drop,2220020111,Drop,2220020111,Drop,path_fly_mid_elite2_808,3110010111,Drop,3110010111,Drop,1210010111,Drop,1210010111,Drop,path_grd_close_elite1_801,1220040111,Dash,2120010111,Dash,2120010111,Jump,2320070211,Jump,path_grd_close_small_036,3,2220020111,Drop,2220020111,Drop,2220020111,Drop,2220020111,Drop,path_fly_mid_small_008,1210010111,Jump,1210010111,Jump,1110010111,Jump,1110010111,Jump,16,27,0,4,path_grd_mid_small_011,2120010111,Drop,2120010111,Drop,1120010111,Drop,1320030211,Drop,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,
7008001,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,3320010141,path_grd_close_special_064,2120010141,Dash,2120010141,Dash,2120010141,Dash,2120010141,Dash,path_grd_mid_small_055,3220050141,Drop,3220050141,Drop,3220050141,Drop,3320030241,Drop,path_fly_close_special_044,1110010141,Drop,1110010141,Drop,1110010141,Drop,1110010141,Drop,path_grd_mid_special_065,2120010141,Dash,2120010141,Dash,2220040141,Drop,3320010141,Drop,path_grd_close_small_060,13,3220050141,Dash,3220050141,Dash,3220050141,Dash,3220050141,Dash,path_grd_close_special_024,2120010141,Dash,2120010141,Dash,2120010141,Dash,2120010141,Dash,51,21,0,,,,,,,,,,,,,,,,,,,,0,6,,,,12,,,,,,,,,,,,,,,,,,,,
7008002,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1310020141,path_fly_close_special_044,1110010141,Drop,1110010141,Drop,1110010141,Drop,3310030241,Drop,path_fly_mid_small_042,2210010141,Drop,2210010141,Drop,2210010141,Drop,2210010141,Drop,path_grd_close_special_064,2120010141,Jump,2120010141,Jump,2120010141,Jump,2120010141,Jump,path_fly_mid_special_016,1110010141,Drop,1110010141,Drop,3210030141,Drop,1310020141,Drop,path_fly_close_small_029,13,2210010141,Drop,2210010141,Drop,2210010141,Drop,2210010141,Drop,path_fly_close_special_046,1110010141,Dash,1110010141,Dash,1110010141,Dash,1110010141,Dash,51,21,0,,,,,,,,,,,,,,,,,,,,0,6,,,,12,,,,,,,,,,,,,,,,,,,,
7008003,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1310030141,path_fly_far_elite1_803,1210010141,Dash,1210010141,Dash,3210030141,Drop,3310030241,Drop,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,2220040141,Drop,3320070241,Drop,path_fly_mid_small_039,1210010141,Dash,1210010141,Dash,1210010141,Dash,1210010141,Dash,path_fly_mid_special_016,2110010141,Drop,2110010141,Drop,2210010141,Drop,2210010141,Drop,path_fly_mid_elite2_805,0,1210010141,Jump,1210010141,Jump,3310020241,Drop,1310030141,Drop,path_grd_far_small_071,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220040141,Dash,0,45,15,11,path_fly_mid_small_039,2210010141,Dash,2210010141,Dash,2210010141,Dash,2210010141,Dash,,,,,,,,,,,10,8,,,5,,,,,,,,,,,,,,,,,,,,
7008004,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,1320060141,path_grd_mid_small_058,3220040141,Dash,3220040141,Dash,3220040141,Dash,2320010241,Dash,path_grd_far_small_074,3220040141,Dash,3220040141,Dash,3220040141,Dash,2220040141,Dash,path_fly_mid_small_005,1210030141,Dash,1210030141,Dash,1210030141,Dash,1210030141,Dash,path_grd_mid_elite1_802,3220040141,Dash,3220040141,Dash,2220040141,Drop,1320060141,Drop,path_grd_far_small_074,,3220040141,Dash,3220040141,Dash,3220040141,Dash,2220040141,Dash,,,,,,,,,,0,21,12,9,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
