stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,mod_value,wave_data/8/private_monster_count
7034001,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040151,path_fly_mid_small_018,3210020151,Jump,3210020151,Jump,3210020151,Jump,3210020151,Jump,path_grd_mid_elite1_802,,3220050151,Drop,3220050151,Drop,2220050151,Drop,2320030251,Drop,path_grd_mid_small_070,2220010151,Drop,2220010151,Drop,3220020151,Drop,2220010151,Drop,path_fly_mid_small_033,7,3210020151,Drop,3210020151,Drop,3210020151,Drop,3210040151,Drop,path_fly_mid_elite1_802,0,2210010151,Dash,2210010151,Dash,1210040151,Drop,2310040151,Drop,path_grd_mid_elite1_802,8,2120010151,Drop,2220010151,Drop,3220020151,Drop,2220050151,Drop,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034002,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320060151,path_grd_mid_small_070,1220010151,Jump,1220010151,Jump,1220010151,Jump,2220050151,Dash,path_grd_mid_elite1_802,,1220010151,Dash,3220020151,Dash,2220050151,Drop,2320060251,Drop,path_grd_mid_small_012,1220010151,Dash,3220020151,Dash,1220010151,Dash,3220020151,Dash,path_grd_mid_elite1_802,0,1220010151,Dash,3220020151,Dash,2220050151,Drop,2320060151,Drop,path_grd_mid_small_070,,1220010151,Drop,1220010151,Drop,3220020151,Drop,2220050151,Dash,path_grd_mid_small_070,,1220010151,Drop,1220010151,Drop,3220020151,Drop,2220050151,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034003,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320030151,path_fly_mid_small_018,1210030151,Dash,1210030151,Dash,1210030151,Dash,1210030151,Dash,path_grd_mid_elite2_805,5,3220010151,Dash,3220010151,Dash,3320030251,Drop,2320030251,Drop,path_fly_mid_small_036,1210030151,Dash,1210030151,Dash,1210030151,Dash,1210030151,Dash,path_grd_mid_elite2_805,0,3220010151,Dash,3220010151,Dash,3320030251,Drop,3320030251,Drop,path_grd_mid_elite1_802,10,3220010151,Dash,3220010151,Dash,3220060151,Drop,2320030151,Drop,path_fly_mid_small_005,,1210030151,Dash,1210030151,Dash,1210030151,Dash,1210030151,Dash,0,45,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034004,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320010151,path_fly_mid_small_042,3210020151,Drop,3210020151,Drop,3210020151,Drop,1210050151,Drop,path_grd_far_elite1_803,,1220030151,Dash,1220030151,Dash,2220040151,Drop,3320020251,Drop,path_grd_mid_small_008,3220070151,Drop,1220060151,Drop,1220060151,Drop,3220070151,Drop,path_grd_far_elite1_803,0,1220060151,Dash,1220060151,Dash,2220040151,Drop,1320010151,Drop,path_fly_mid_small_036,10,3210020151,Drop,3210020151,Drop,1210050151,Drop,1210050151,Drop,,,,,,,,,,,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034005,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030151,path_grd_mid_small_049,2220020151,Jump,2220020151,Jump,2220020151,Jump,2220020151,Jump,path_grd_mid_elite2_808,,2220020151,Drop,1220050151,Drop,2320010251,Drop,1320030251,Drop,path_fly_mid_small_002,1210020151,Dash,1210020151,Dash,1210020151,Dash,3210050151,Dash,path_grd_mid_small_043,,1220050151,Dash,2220020151,Dash,1220050151,Dash,2220020151,Dash,path_grd_mid_elite2_808,0,2220020151,Dash,1220050151,Dash,2320010251,Drop,1320030151,Drop,path_fly_mid_small_005,,1210020151,Dash,1210020151,Dash,1210020151,Dash,3210050151,Dash,0,54,0,,path_fly_mid_small_008,,3210040151,Dash,1210020151,Dash,1210020151,Dash,3210040151,Dash,path_grd_mid_small_043,2220020151,Jump,2220020151,Jump,2220020151,Jump,2220020151,Jump,,,,,,,,,,,,
7034006,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310030151,path_fly_mid_small_053,2210020151,Drop,1210050151,Drop,2210020151,Drop,1210050151,Drop,path_grd_close_elite2_804,,2220030151,Dash,2220030151,Dash,2320050251,Jump,2320050251,Jump,path_grd_far_small_044,2220030151,Dash,2220040151,Dash,2220030151,Dash,2220040151,Dash,path_fly_mid_small_039,10,3210010151,Drop,3210010151,Drop,1210050151,Drop,1210050151,Drop,path_fly_mid_special_047,0,3210010151,Dash,2210020151,Dash,1210050151,Drop,1310030151,Drop,path_fly_mid_elite1_802,10,1210020151,Dash,1210020151,Dash,1210050151,Drop,1310030251,Drop,9,39,15,,path_grd_far_small_044,5,2220030151,Dash,2220040151,Dash,2220030151,Dash,2220040151,Dash,path_fly_mid_small_024,3210040151,Drop,1210050151,Drop,3210040151,Drop,1210050151,Drop,,,,,,,,,,,,
7034007,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020151,path_grd_mid_small_043,3220050151,Dash,3220050151,Dash,3220050151,Dash,3220050151,Dash,path_grd_far_elite1_803,7,1120010151,Jump,1120010151,Jump,3220070151,Drop,3320020251,Drop,path_grd_far_small_044,1220030151,Dash,3220070151,Drop,1220030151,Dash,3220070151,Drop,path_grd_mid_small_070,,2220030151,Jump,2220030151,Jump,2220030151,Jump,2220040151,Jump,path_grd_far_elite1_803,0,1220030151,Dash,1220030151,Dash,3220070151,Drop,3320020151,Drop,path_grd_mid_small_073,5,2220030151,Dash,2220030151,Dash,2220030151,Dash,2220040151,Dash,0,18,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034008,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310020151,path_grd_mid_small_002,1220060151,Dash,1220060151,Dash,1220060151,Dash,1220060151,Dash,path_fly_mid_elite1_802,,2210020151,Dash,2210020151,Dash,1210050151,Drop,2310020251,Drop,path_fly_mid_small_039,2210020151,Drop,2210020151,Drop,2210020151,Drop,2210020151,Drop,path_fly_mid_small_039,0,2210020151,Drop,2210020151,Drop,1210050151,Drop,1210050151,Drop,path_fly_mid_elite1_802,8,2210020151,Dash,2210020151,Dash,1210050151,Drop,2310020151,Drop,path_grd_mid_small_043,8,1220060151,Dash,1220060151,Dash,1220060151,Dash,1220060151,Dash,0,42,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034009,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060151,path_grd_mid_small_005,1220010151,Dash,1220010151,Dash,1220010151,Dash,1220010151,Dash,path_grd_mid_small_068,5,1220010151,Drop,1220010151,Drop,1220010151,Drop,2320020251,Drop,path_grd_mid_elite1_802,1220010151,Drop,1220010151,Drop,1220010151,Drop,1320060251,Drop,path_grd_mid_small_043,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,path_grd_mid_elite2_805,0,1220010151,Dash,1220010151,Dash,2320020251,Drop,1320060151,Drop,path_grd_mid_small_043,,1220010151,Dash,1220010151,Dash,1220010151,Dash,1220010151,Dash,6,42,0,10,path_grd_close_small_067,6,1220010151,Dash,1220010151,Dash,1220010151,Dash,2320020251,Drop,,,,,,,,,,,,,,,,,,,,,
7034010,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320050151,path_grd_mid_small_002,3220050151,Drop,3220050151,Drop,3220050151,Dash,2220040151,Dash,path_grd_mid_special_065,6,3120010151,Drop,3120010151,Drop,3220050151,Drop,2320050251,Drop,path_grd_far_small_009,3220070151,Jump,3220070151,Jump,1220030151,Jump,2220040151,Jump,path_grd_mid_elite1_802,0,3220040151,Jump,3220040151,Jump,2220040151,Drop,2320050151,Drop,path_grd_far_small_050,,3220070151,Drop,1220030151,Drop,3220070151,Drop,1220030151,Drop,,,,,,,,,,,0,30,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034011,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310020151,path_grd_mid_small_002,2220010151,Dash,2220010151,Dash,2220010151,Dash,2220010151,Dash,path_fly_mid_elite2_805,5,1210030151,Dash,1110010151,Dash,1310020251,Drop,1310010251,Drop,path_fly_mid_special_047,1210030151,Dash,2110010151,Dash,1210050151,Drop,1210050151,Drop,path_fly_mid_elite1_802,0,1210030151,Dash,1210030151,Dash,1210050151,Drop,1310010251,Drop,path_fly_mid_special_047,10,1210030151,Dash,2110010151,Dash,1210050151,Dash,1310020151,Dash,path_grd_mid_elite2_805,,2220010151,Dash,2120010151,Dash,2220010151,Dash,2220010151,Dash,0,62,7,12,path_fly_mid_small_002,8,1210030151,Dash,1210030151,Dash,1210030151,Dash,1210030151,Dash,,,,,,,,,,,,,,,,,,,,,
7034012,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310050151,path_fly_mid_small_018,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,path_fly_mid_small_050,,1210020151,Dash,1210020151,Dash,1210020151,Dash,3210030151,Dash,path_fly_mid_elite2_808,1210020151,Dash,1210020151,Dash,3310050251,Jump,3310050251,Drop,path_fly_mid_small_036,,1210020151,Drop,1210020151,Drop,1210020151,Drop,1210020151,Drop,path_fly_mid_elite1_802,0,1210020151,Dash,1210020151,Dash,3210030151,Drop,2310060251,Drop,path_fly_mid_elite2_808,10,1210020151,Dash,1210020151,Dash,3310050251,Drop,3310050151,Drop,0,57,0,10,path_fly_mid_small_050,,1210020151,Dash,1210020151,Dash,1210020151,Dash,3210030151,Dash,path_fly_mid_small_036,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,,,,,,,,,,8,,
7034013,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320040151,path_grd_far_small_053,1220060151,Dash,1220060151,Dash,1220060151,Dash,3220020151,Dash,path_grd_mid_elite1_802,6,3220050151,Jump,3220050151,Jump,2220050151,Drop,3320040251,Drop,path_fly_mid_small_050,2210010151,Drop,2210010151,Drop,2210010151,Drop,1210040151,Drop,path_grd_mid_elite2_808,0,3220050151,Jump,3220050151,Jump,3320040251,Drop,3320040151,Drop,path_fly_mid_special_016,6,2210010151,Drop,2110010151,Drop,2210010151,Drop,1210040151,Drop,,,,,,,,,,,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034014,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020151,path_grd_mid_small_002,3220050151,Dash,3220050151,Dash,3220050151,Dash,3220050151,Dash,path_grd_mid_elite1_802,5,3220050151,Dash,3220050151,Dash,3220070151,Drop,3320050251,Drop,path_grd_far_small_044,3220070151,Drop,3220070151,Drop,3220070151,Drop,3220070151,Drop,path_grd_far_elite2_809,0,1120010151,Drop,3220050151,Drop,3320050251,Drop,3320020151,Drop,path_grd_mid_small_043,8,3220050151,Drop,3220070151,Drop,3220050151,Drop,3220070151,Drop,path_grd_far_small_044,8,3220070151,Drop,3220050151,Drop,3220070151,Drop,3220050151,Drop,0,21,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034015,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310020151,path_grd_mid_small_034,2220010151,Drop,2220010151,Drop,2220010151,Drop,2220050151,Drop,path_grd_mid_elite3_811,3,3220040151,Dash,2320030251,Dash,2320030251,Drop,2320030251,Drop,path_fly_mid_small_005,1210050151,Drop,1210040151,Drop,1210050151,Drop,1210040151,Drop,path_fly_mid_small_008,10,2210010151,Dash,1210050151,Drop,2210010151,Dash,1210050151,Drop,path_grd_mid_special_025,0,3220040151,Dash,2220010151,Dash,3220050151,Dash,2320030251,Dash,path_fly_mid_elite2_808,10,3210010151,Dash,1210050151,Drop,1310030251,Drop,1310020151,Drop,0,62,7,12,path_grd_mid_small_073,8,2220010151,Dash,2220010151,Dash,3220020151,Dash,2320030251,Dash,path_fly_mid_small_021,3210010151,Dash,1210050151,Drop,3210010151,Dash,1210050151,Drop,path_fly_mid_small_002,3210040151,Drop,1210050151,Drop,3210040151,Drop,1210050151,Drop,,,
7034016,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020151,path_grd_mid_small_002,1220040151,Jump,1220040151,Jump,1220040151,Jump,1220040151,Jump,path_grd_mid_elite1_802,5,1220040151,Dash,1220040151,Dash,3220060151,Drop,2320070251,Drop,path_grd_mid_small_049,1220040151,Drop,3220060151,Drop,3220060151,Drop,3220060151,Drop,path_grd_mid_elite2_805,0,1220040151,Drop,3220060151,Drop,2320070251,Drop,2320020151,Drop,path_grd_close_small_004,8,1220040151,Dash,3220060151,Dash,1220040151,Dash,3220060151,Dash,path_grd_mid_small_005,6,1220040151,Dash,3220060151,Dash,1220040151,Dash,3220060151,Dash,6,36,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034017,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040151,path_grd_mid_small_002,3220010151,Jump,3220010151,Jump,3220010151,Jump,3220010151,Jump,path_fly_mid_elite1_802,6,3210010151,Dash,3210010151,Dash,1210040151,Drop,2310040251,Drop,path_fly_mid_small_005,3210010151,Dash,3210010151,Dash,3210010151,Dash,3210010151,Dash,path_fly_mid_elite2_805,0,3210010151,Dash,3210010151,Dash,2310060251,Drop,2310040151,Drop,path_grd_mid_small_043,10,3220010151,Jump,3220010151,Jump,3220010151,Jump,3220010151,Jump,path_fly_mid_small_024,,3210010151,Dash,3210010151,Dash,3210010151,Dash,3210010151,Dash,0,42,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034018,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030151,path_grd_mid_small_002,1220060151,Dash,1220060151,Dash,1220060151,Dash,3220080151,Drop,path_grd_close_small_072,4,1220060151,Dash,1220060151,Dash,1220060151,Dash,3220080151,Drop,path_grd_mid_small_034,1220060151,Dash,1220060151,Dash,1320030251,Drop,1320040251,Drop,path_grd_close_small_042,3,3220080151,Drop,3220080151,Drop,3220080151,Drop,3220080151,Drop,path_grd_close_small_042,0,3220080151,Drop,3220080151,Drop,3220080151,Drop,3220080151,Drop,path_grd_mid_elite2_805,,1220060151,Dash,1220060151,Dash,1320040251,Drop,1320030151,Drop,24,27,0,10,path_grd_mid_small_043,6,1220060151,Dash,3220080151,Drop,1220060151,Dash,1220060151,Dash,path_grd_close_small_045,1220060151,Dash,1220060151,Dash,1220060151,Dash,3220080151,Drop,,,,,,,,,,9,,
7034019,wave_campaign_hard_014,BaseDefense,60,6,true,true,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_043,2220010151,Dash,2220010151,Dash,2220010151,Dash,2220010151,Dash,path_fly_mid_small_050,,3210040151,Drop,3210050151,Drop,3210040151,Drop,3210030151,Normal,path_grd_mid_small_070,2220010151,Dash,2220010151,Dash,2220010151,Dash,2220040151,Dash,path_grd_mid_elite2_805,3,2220010151,Drop,2220010151,Drop,1220050151,Drop,3320010251,Drop,path_grd_mid_small_034,10,2220010151,Drop,2220010151,Drop,1220050151,Drop,3320010251,Drop,path_fly_mid_small_050,10,3210040151,Drop,3210050151,Drop,3210040151,Drop,3210030151,Normal,0,54,0,,path_grd_mid_small_076,4,2220010151,Drop,2220010151,Drop,2220010151,Drop,2220010151,Drop,path_grd_mid_elite2_805,2220010151,Drop,1220050151,Drop,3320010251,Drop,3320010251,Drop,,,,,,,,,,,normal,
7034020,wave_campaign_hard_014,BaseDefense,60,7,true,true,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_067,3220040151,Dash,3220040151,Dash,2220050151,Drop,2320020251,Drop,path_grd_mid_elite1_802,,2220010151,Jump,2220010151,Jump,2220050151,Drop,3320050251,Drop,path_grd_mid_special_025,3220040151,Jump,3220040151,Jump,2220010151,Drop,2220050151,Drop,path_grd_mid_elite1_802,1,3220040151,Jump,3220040151,Jump,3220040151,Drop,2320020251,Drop,path_fly_mid_elite2_805,,2220010151,Drop,2220010151,Drop,3320050251,Drop,2210030151,Drop,path_grd_mid_small_052,5,2220010151,Jump,2220010151,Jump,2220010151,Jump,2220010151,Jump,6,63,0,6,path_grd_mid_small_075,6,3220040151,Dash,3220040151,Dash,3220040151,Dash,3220040151,Dash,path_grd_mid_elite1_802,2220010151,Jump,2220010151,Jump,2220050151,Drop,3320050151,Drop,,,,,,,,,,,normal,
7034021,wave_campaign_hard_014,Defense,90,7,true,true,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_039,2220010151,Jump,2220010151,Jump,2220010151,Jump,2220040151,Normal,path_grd_mid_small_075,8,3220010151,Jump,3220010151,Jump,3220010151,Jump,3220020151,Jump,path_grd_close_special_064,3120010151,Jump,3120010151,Jump,2220010151,Dash,2220010151,Dash,path_grd_mid_elite1_802,4,2220010151,Jump,2220010151,Jump,2220040151,Drop,1320060251,Drop,path_grd_close_small_048,12,3220010151,Drop,3220010151,Drop,3220010151,Drop,2220040151,Drop,path_fly_mid_special_047,10,3110010151,Drop,3110010151,Drop,3210020151,Normal,3210020151,Normal,27,51,0,,path_grd_mid_small_075,10,2220010151,Dash,2220010151,Drop,2220010151,Dash,2220040151,Drop,path_grd_mid_elite1_802,2220010151,Dash,2220010151,Dash,2220040151,Dash,1320060251,Dash,path_grd_mid_small_049,3220010151,Drop,3220010151,Drop,3220010151,Drop,1320060251,Normal,,20,15
7034022,wave_campaign_hard_014,Defense,90,8,true,true,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite1_802,3220050151,Jump,3220050151,Jump,3220020151,Drop,3320030251,Drop,path_fly_mid_small_008,12,2210020151,Dash,2210020151,Dash,1210010151,Dash,1210010151,Dash,path_grd_far_small_038,3220060151,Dash,3220060151,Dash,3220050151,Dash,3220050151,Dash,path_fly_close_special_044,,1210020151,Jump,1110010151,Drop,1210010151,Dash,2310030251,Drop,path_grd_mid_elite2_808,3,3220050151,Dash,3220050151,Dash,3320060251,Normal,3320030151,Normal,path_grd_far_small_038,,3220060151,Dash,3220060151,Dash,3220060151,Dash,3320060251,Dash,15,39,18,,path_fly_far_small_009,,2210020151,Dash,2210020151,Dash,1210020151,Drop,2310030251,Drop,path_grd_mid_small_076,3220050151,Jump,3220050151,Jump,3220050151,Jump,2320040251,Normal,path_fly_mid_elite2_808,2210020151,Jump,1210010151,Dash,2310020251,Normal,2310020251,Normal,10,20,
7034023,wave_campaign_hard_014,Campaign,90,5,true,false,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310010151,path_grd_mid_small_055,3220030151,Drop,3220030151,Drop,3220030151,Drop,3220030151,Drop,path_fly_mid_elite1_802,,1210030151,Dash,1210030151,Dash,1210030151,Dash,1310010251,Dash,path_grd_mid_small_043,3220030151,Drop,3220030151,Drop,3220030151,Drop,3220080151,Drop,path_fly_mid_elite1_802,0,1210030151,Dash,1210030151,Dash,1210030151,Dash,1310010151,Dash,path_grd_mid_small_034,10,3220080151,Drop,3220030151,Drop,3220030151,Drop,3220030151,Drop,path_grd_mid_small_046,8,3220030151,Drop,3220030151,Drop,3220030151,Drop,3220080151,Drop,0,42,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034024,wave_campaign_hard_014,Campaign,90,7,true,false,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040151,path_grd_mid_small_049,1220020151,Dash,1220020151,Dash,1220020151,Dash,1220020151,Dash,path_fly_mid_elite1_802,,1210020151,Drop,1210020151,Drop,3210030151,Drop,3310040251,Drop,path_grd_mid_small_046,1220020151,Drop,1220020151,Drop,1220020151,Drop,1220020151,Drop,path_grd_mid_small_034,0,1220020151,Jump,1220020151,Jump,1220020151,Jump,1320030251,Drop,path_fly_far_elite1_803,7,1210020151,Drop,1210020151,Drop,1210010151,Drop,3310040151,Drop,path_grd_mid_small_008,,1220020151,Dash,1220020151,Dash,1220020151,Dash,1220020151,Dash,0,33,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
