stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/1/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7039017,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3310020111,path_grd_mid_small_012,2220020111,Dash,2220020111,Dash,2220020111,Dash,2220020111,Dash,path_fly_mid_elite1_802,2210010111,Dash,2210010111,Dash,3310020211,Drop,1210060111,Dash,path_fly_mid_small_036,9,2210010111,Dash,2210040111,Dash,2210010111,Dash,2210040111,Dash,path_fly_mid_elite2_808,0,2210040111,Dash,2210010111,Dash,3310020211,Drop,3310020111,Drop,path_fly_mid_small_050,10,2210040111,Drop,2210010111,Drop,2210010111,Drop,1210060111,Dash,path_fly_mid_small_053,2210010111,Drop,2210040111,Drop,2210010111,Drop,1210060111,Dash,0,48,0,5,path_fly_mid_small_024,8,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039018,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310040111,path_fly_mid_small_018,3210020111,Jump,3210020111,Jump,3210020111,Jump,3210020111,Jump,path_grd_mid_elite2_808,3220050111,Drop,2120010111,Drop,3220090111,Drop,2320030211,Drop,path_grd_mid_small_070,,2220010111,Drop,2220010111,Drop,3220020111,Drop,2220050111,Drop,path_fly_mid_small_033,7,3210020111,Drop,1110010111,Drop,3210020111,Drop,3210040111,Drop,path_grd_mid_elite2_808,0,2120010111,Drop,2220010111,Drop,3220090111,Drop,2220050111,Drop,path_fly_mid_elite1_802,2210010111,Dash,1110010111,Dash,1210040111,Drop,2310040111,Drop,0,38,7,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039019,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,1310010111,path_grd_mid_small_055,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,path_fly_mid_elite1_802,1210030111,Dash,1210030111,Dash,1210030111,Dash,1310010211,Dash,path_grd_mid_small_043,8,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220080111,Drop,path_fly_mid_elite1_802,0,1210030111,Dash,1210030111,Dash,1210030111,Dash,1310010111,Dash,path_grd_mid_small_034,10,3220080111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,path_grd_mid_small_046,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220080111,Drop,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039020,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,3310040111,path_grd_mid_small_049,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,path_fly_mid_elite1_802,1210020111,Drop,1210020111,Drop,3210030111,Drop,3310040211,Drop,path_grd_mid_small_046,10,1220020111,Drop,1220020111,Drop,1220020111,Drop,1220020111,Drop,path_grd_mid_small_034,0,1220020111,Jump,1220020111,Jump,1220020111,Jump,1320030211,Drop,path_fly_far_elite1_803,7,1210020111,Drop,1210020111,Drop,1210010111,Drop,3310040111,Drop,path_grd_mid_small_008,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,0,29,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039021,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310070111,path_grd_mid_small_070,3220050111,Dash,3220050111,Dash,3220050111,Dash,2220040111,Dash,path_fly_mid_elite2_805,1210030111,Dash,2210020111,Dash,2310060211,Drop,2310070211,Drop,path_fly_mid_small_024,10,1210030111,Dash,2210020111,Dash,1210030111,Dash,2210020111,Dash,path_grd_mid_small_011,,3220050111,Dash,3220050111,Dash,1220050111,Dash,1220050111,Dash,path_fly_mid_elite2_808,0,1210030111,Dash,2210020111,Dash,2310060211,Drop,2310070211,Drop,path_fly_mid_elite1_802,1210030111,Dash,2210020111,Dash,3210030111,Dash,2310070111,Drop,6,51,0,,path_grd_close_small_069,,3220050111,Drop,3220050111,Drop,3220050111,Drop,1220050111,Dash,10,,path_fly_mid_small_024,,1210030111,Dash,2210020111,Dash,1210030111,Dash,2210020111,Dash,,,,,,,,,,,,,,,,,,,,
7039022,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3320030111,path_grd_mid_small_040,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,path_fly_mid_small_005,1210020111,Dash,1210020111,Dash,1210020111,Dash,1210040111,Dash,path_fly_mid_small_050,7,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210040111,Dash,path_fly_mid_elite1_802,0,3210010111,Dash,3210010111,Dash,1210010111,Drop,1310010211,Drop,path_grd_mid_small_043,7,2220030111,Jump,3220020111,Jump,2220030111,Jump,3320030111,Dash,,,,,,,,,,0,33,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039023,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1320010111,path_grd_mid_small_073,3220070111,Drop,3220070111,Drop,3220070111,Drop,2220040111,Dash,path_grd_far_elite1_803,3220010111,Jump,3220010111,Jump,3220070111,Drop,3320020211,Drop,path_grd_mid_small_070,6,3220010111,Dash,3220010111,Dash,3220010111,Dash,1320010211,Drop,path_grd_far_small_044,5,3220070111,Jump,2220040111,Jump,3220070111,Jump,2220040111,Jump,path_grd_far_elite1_803,0,3220070111,Dash,3220070111,Dash,2220040111,Drop,3320020211,Drop,path_fly_mid_small_030,3210010111,Drop,3210010111,Drop,3210010111,Drop,3310030211,Drop,0,23,34,3,path_grd_mid_elite1_802,5,3220010111,Dash,3220010111,Dash,3220070111,Drop,1320010111,Drop,10,,path_grd_far_small_044,9,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,,,,,,,,,,,,,,,,,,,,
7039024,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310010111,path_grd_mid_small_070,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220040111,Jump,path_fly_mid_small_008,3210010111,Dash,2310060211,Dash,3210030111,Dash,2310010211,Dash,path_grd_close_small_036,7,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,path_grd_mid_elite1_802,0,2220010111,Jump,2220010111,Jump,2220040111,Drop,1320020211,Drop,path_fly_mid_small_030,7,3210010111,Drop,2310060211,Drop,3210030111,Drop,2310010111,Dash,,,,,,,,,,6,27,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039025,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320060111,path_grd_mid_small_052,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,path_grd_close_elite2_807,1220020111,Dash,3220020111,Dash,2320060211,Drop,2320060211,Drop,path_grd_mid_small_049,8,1220020111,Drop,1220020111,Drop,1220020111,Drop,2220050111,Drop,path_fly_mid_small_030,,2210020111,Drop,2210020111,Drop,2210020111,Drop,1210040111,Drop,path_grd_mid_elite1_802,0,1220020111,Dash,3220020111,Dash,3320040211,Drop,2320060111,Drop,path_fly_mid_small_053,2210020111,Drop,2210020111,Drop,2210020111,Drop,1210040111,Drop,9,33,6,,path_grd_mid_small_052,10,2220020111,Dash,2220020111,Dash,2220020111,Dash,3220020111,Dash,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039026,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1310020111,path_grd_mid_small_002,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_fly_mid_elite2_805,1210030111,Dash,1110010111,Dash,1310020211,Drop,1310010211,Drop,path_fly_mid_special_047,12,1210030111,Dash,2110010111,Dash,1210050111,Drop,1210050111,Drop,path_fly_mid_elite1_802,0,1210030111,Dash,1210030111,Dash,1210050111,Drop,1310010211,Drop,path_fly_mid_special_047,10,1210030111,Dash,2110010111,Dash,1210050111,Dash,1310020111,Dash,path_grd_mid_elite2_805,2220010111,Dash,2120010111,Dash,2220010111,Dash,2220010111,Dash,0,69,0,5,path_fly_mid_small_002,8,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039027,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310050111,path_fly_mid_small_018,1210020111,Drop,2210040111,Drop,1210020111,Drop,2210040111,Drop,path_grd_mid_elite2_805,2220030111,Dash,3220090111,Dash,2320020211,Drop,1320030211,Drop,path_fly_mid_small_002,10,2210040111,Drop,1210040111,Drop,2210040111,Drop,1210040111,Drop,path_grd_mid_small_043,,3220050111,Drop,3220090111,Drop,3220050111,Drop,3220090111,Drop,path_grd_mid_small_068,0,3220090111,Dash,3220090111,Dash,2220040111,Dash,2320020211,Dash,path_fly_mid_elite2_808,1210030111,Dash,2210040111,Dash,2310060211,Drop,2310050111,Drop,0,66,0,5,path_grd_mid_small_076,8,2220030111,Dash,2220030111,Dash,3220090111,Dash,2220040111,Dash,,,path_fly_mid_small_039,,3210040111,Dash,2210040111,Dash,3210040111,Dash,2210040111,Dash,path_grd_mid_small_012,,3220090111,Drop,3220090111,Drop,2220010111,Drop,2320020211,Drop,path_fly_mid_small_024,8,2210040111,Dash,2210040111,Dash,1210040111,Dash,2210040111,Dash
7039028,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_close_small_001,1220020111,Jump,3220060111,Jump,1220020111,Jump,3220060111,Jump,path_grd_mid_small_068,1220020111,Dash,1220020111,Dash,2220080111,Dash,2320020211,Dash,path_grd_mid_small_061,7,1220020111,Drop,2220080111,Drop,1220020111,Drop,1220020111,Drop,path_grd_far_small_044,0,1220020111,Dash,2220080111,Dash,1220020111,Dash,2220080111,Dash,path_grd_mid_elite1_802,7,1220020111,Dash,1220020111,Dash,3220060111,Drop,2320020111,Drop,path_grd_mid_small_043,1220020111,Dash,2220080111,Dash,1220020111,Dash,1220020111,Dash,6,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039029,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2320010111,path_fly_mid_small_018,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_grd_mid_elite1_802,2220030111,Dash,3120010111,Dash,3220080111,Drop,2320010211,Drop,path_fly_mid_small_036,7,2210010111,Drop,2210010111,Drop,3210040111,Drop,3210040111,Drop,path_grd_mid_elite1_802,0,2220030111,Dash,2220030111,Dash,3220080111,Drop,2320010111,Drop,path_fly_mid_small_027,8,3210040111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_grd_mid_small_043,2220030111,Dash,1220050111,Dash,2220030111,Dash,1220050111,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039030,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310010111,path_grd_mid_small_070,2220010111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Normal,path_fly_mid_elite2_808,3210020111,Dash,3210020111,Dash,2310060211,Drop,2310010211,Drop,path_fly_mid_small_005,10,3210020111,Dash,1210030111,Dash,3210020111,Dash,1210030111,Dash,path_grd_mid_small_040,,3220050111,Drop,2220010111,Drop,3220050111,Drop,2220010111,Drop,path_fly_far_elite2_806,0,3210020111,Dash,1210030111,Dash,2310060211,Drop,2310010111,Drop,path_grd_close_small_069,2220010111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Dash,6,39,9,5,path_fly_mid_small_033,8,3210020111,Dash,1210030111,Dash,3210020111,Dash,2310060211,Dash,8,,path_fly_mid_small_024,,1210030111,Dash,1210030111,Dash,3210020111,Dash,3210020111,Dash,,,,,,,,,,,,,,,,,,,,
7039031,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2310060111,path_fly_mid_small_018,2210020111,Dash,1210010111,Dash,2210020111,Dash,1210010111,Dash,path_fly_mid_elite2_808,2210020111,Dash,1210010111,Dash,1210060111,Dash,2310060211,Drop,path_fly_mid_small_050,8,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210060111,Dash,path_fly_mid_small_050,0,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210060111,Dash,path_fly_mid_elite2_808,,2210020111,Dash,1210010111,Dash,2310060111,Dash,1210060111,Drop,path_fly_mid_small_002,2210020111,Dash,1210010111,Dash,2210020111,Dash,1210010111,Dash,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039032,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,3310020111,path_grd_mid_small_002,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,path_fly_mid_elite2_808,2210020111,Dash,1210010111,Dash,3310020211,Drop,3310020211,Drop,path_grd_mid_small_043,10,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,path_fly_mid_elite3_811,0,2210020111,Dash,3310020211,Drop,3310020211,Drop,3310020111,Drop,path_grd_mid_small_052,10,1220010111,Jump,1220010111,Jump,1220010111,Drop,1220010111,Drop,path_fly_mid_small_002,2210020111,Dash,2210020111,Dash,1210010111,Dash,1210010111,Dash,0,40,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039033,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320060111,path_grd_mid_small_070,2220030111,Dash,2220030111,Dash,3220020111,Dash,2220050111,Normal,path_fly_mid_elite1_802,2210020111,Dash,1210010111,Dash,1210040111,Drop,2310050211,Drop,path_grd_mid_small_068,10,2220030111,Dash,3220020111,Dash,2220030111,Dash,2320060211,Drop,path_grd_mid_small_043,8,2220030111,Drop,3220020111,Drop,2220030111,Drop,3220020111,Drop,path_fly_close_elite3_810,0,2210020111,Dash,2310050211,Drop,2310050211,Drop,2310050211,Drop,path_grd_mid_small_034,2320060111,Drop,2220030111,Drop,3220020111,Drop,2220050111,Drop,15,39,0,5,path_fly_mid_small_036,8,2210020111,Dash,1210010111,Dash,2210020111,Dash,1210010111,Dash,10,,path_grd_close_small_042,8,3220020111,Dash,3220020111,Dash,3220020111,Dash,3220020111,Dash,,,,,,,,,,,,,,,,,,,,
7039034,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2320010111,path_grd_mid_small_002,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220040111,Dash,path_fly_mid_small_050,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_elite1_802,8,3220040111,Drop,3220040111,Drop,3220060111,Drop,2320010211,Drop,path_grd_mid_elite2_808,0,3220040111,Dash,3220060111,Dash,1320030211,Drop,2320010111,Drop,path_fly_mid_small_050,10,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_small_043,3220040111,Drop,3220060111,Drop,3220040111,Drop,3220060111,Drop,0,42,0,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039035,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,3320070111,path_grd_mid_small_055,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220050111,Drop,path_grd_mid_elite2_805,3220050111,Drop,3220050111,Drop,3320070211,Dash,3320070211,Dash,path_fly_mid_small_027,10,2210030111,Drop,1210020111,Dash,1210020111,Dash,1210020111,Dash,path_grd_mid_elite3_814,0,3220050111,Drop,3320070211,Jump,3320070211,Jump,3320070111,Jump,path_fly_mid_small_027,8,2210030111,Drop,1210020111,Dash,1210020111,Dash,1210020111,Dash,path_grd_mid_small_061,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220050111,Dash,0,38,4,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039036,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310040111,path_grd_mid_small_002,3220010111,Jump,3220010111,Jump,3220010111,Jump,3220010111,Jump,path_fly_mid_elite1_802,3210010111,Dash,3210010111,Dash,1210040111,Drop,2310040211,Drop,path_fly_mid_small_005,8,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210010111,Dash,path_fly_mid_elite2_805,0,3210010111,Dash,3210010111,Dash,2310060211,Drop,2310040111,Drop,path_grd_mid_small_043,10,3220010111,Jump,3220010111,Jump,3220010111,Jump,3220010111,Jump,path_fly_mid_small_024,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210010111,Dash,0,42,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039037,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310070111,path_grd_mid_small_070,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Dash,path_fly_mid_small_050,2210020111,Dash,2210020111,Dash,1210010111,Dash,2310070211,Dash,path_fly_mid_elite1_802,8,2210020111,Dash,2210020111,Dash,1210010111,Drop,2310070211,Drop,path_grd_mid_small_070,0,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Dash,path_fly_mid_elite2_808,,2210020111,Dash,1210010111,Drop,2310070211,Drop,2310070111,Drop,path_grd_mid_small_043,3220050111,Dash,2220040111,Dash,3220050111,Dash,2220040111,Dash,0,46,2,5,path_fly_mid_small_036,,2210020111,Drop,2210020111,Drop,1210010111,Drop,1210010111,Drop,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039038,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,3320020111,path_grd_mid_small_002,1220040111,Jump,3220060111,Jump,1220040111,Jump,3220060111,Jump,path_grd_mid_elite2_808,1220040111,Dash,3220060111,Dash,2320020211,Drop,3320020211,Drop,path_grd_mid_small_037,9,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,path_grd_mid_small_040,,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,path_grd_mid_elite1_802,0,1220040111,Dash,3220060111,Dash,2220080111,Drop,2320020211,Drop,path_grd_far_elite2_806,1220040111,Dash,3220060111,Dash,3320020211,Drop,3320020111,Drop,0,57,0,5,path_grd_mid_small_005,,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,10,,path_grd_mid_small_043,,1220040111,Drop,3220060111,Drop,1220040111,Drop,3220060111,Drop,,,,,,,,,,,,,,,,,,,,
7039039,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3320080111,path_grd_mid_small_070,1220010111,Drop,1220010111,Drop,1220010111,Drop,2220040111,Dash,path_fly_mid_small_033,1210020111,Dash,1210020111,Dash,1210020111,Dash,1310020211,Drop,path_grd_mid_elite1_802,9,1220010111,Drop,1220010111,Drop,3220070111,Drop,3320080211,Drop,path_grd_far_small_044,,1220010111,Drop,3220070111,Drop,1220010111,Drop,3220070111,Drop,path_grd_far_small_071,0,3220070111,Drop,1220010111,Drop,3220070111,Drop,2220040111,Dash,path_grd_mid_elite2_808,1220010111,Dash,3220070111,Dash,2320010211,Drop,3320080111,Drop,0,48,0,,path_fly_mid_small_030,8,1210020111,Dash,1210020111,Dash,1210020111,Dash,1210020111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039040,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1310020111,path_fly_mid_small_018,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite1_802,2210010111,Dash,2210010111,Dash,3210040111,Dash,1310020211,Dash,path_fly_mid_small_027,8,3210050111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,path_fly_mid_small_036,0,2210010111,Drop,3210040111,Drop,3210050111,Drop,2210010111,Drop,path_fly_mid_elite1_802,7,2210010111,Dash,2210010111,Dash,3210040111,Drop,1310020111,Drop,path_fly_mid_small_024,3210040111,Drop,2210010111,Drop,3210050111,Drop,2210010111,Drop,0,42,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
