stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6023051,wave_campaign_normal_010,Defense,90,8,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_fly_close_elite1_801,1210030121,Dash,1210030121.0,Dash,3210030121.0,Drop,2310010221.0,Drop,path_fly_mid_small_005,12.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_044,14.0,3220050121.0,Dash,3220070121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,path_grd_mid_elite2_808,3.0,3220050121.0,Dash,3220070121.0,Drop,1320030221.0,Drop,2320070121.0,Normal,9,29,37,path_fly_mid_elite1_802,,2110010121.0,Jump,2110010121.0,Jump,1210030121.0,Drop,2310030221.0,Drop,path_grd_far_small_041,,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,20,path_grd_mid_small_076,10.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,2320040221.0,Normal,path_fly_mid_elite2_808,12.0,1210030121.0,Dash,1210030121.0,Dash,2310010221.0,Dash,2310010221.0,Drop,,,,,,,,,,
6023052,wave_campaign_normal_010,Campaign,180,5,False,False,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,2410030111.0,path_fly_mid_centurion_901,2410030111,Normal,1220060121.0,Drop,2310050221.0,Drop,2320060221.0,Drop,path_grd_mid_small_043,6.0,2220020121.0,Jump,2220050121.0,Jump,2220020121.0,Jump,2220050121.0,Jump,path_grd_mid_small_070,6.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,3.0,2220020121.0,Jump,2220020121.0,Jump,2220050121.0,Drop,2320060221.0,Drop,path_fly_mid_elite2_805,8.0,1220060121.0,Drop,1220060121.0,Drop,2210030121.0,Drop,2310050221.0,Drop,0,51,1,path_grd_mid_small_037,5.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_grd_mid_small_076,9.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,,path_grd_mid_elite1_802,12.0,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Dash,2320060221.0,Drop,,,,,,,,,,,,,,,,,,,,
6024001,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,3320060121.0,path_grd_close_special_064,1220060121,Dash,1220060121.0,Dash,1120010121.0,Drop,1320060221.0,Drop,path_fly_mid_small_039,8.0,1210020121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_close_elite1_801,10.0,3220010121.0,Jump,3220010121.0,Jump,1220060121.0,Drop,3320060221.0,Drop,path_grd_close_small_048,5.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,2210040121.0,Drop,3310020221.0,Drop,45,20,1,path_grd_close_elite2_807,10.0,3220010121.0,Jump,3220010121.0,Jump,1320060221.0,Drop,3320060121.0,Drop,path_fly_close_small_004,,1110010121.0,Dash,1110010121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,,path_fly_mid_small_008,14.0,1110010121.0,Dash,1110010121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,
6024002,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,3320070121.0,path_grd_mid_small_002,2220030121,Jump,2220030121.0,Jump,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,7.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Dash,path_grd_far_small_053,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_grd_mid_elite1_802,0.0,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,3320070121.0,Drop,path_grd_far_small_044,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024003,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,1320060121.0,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,6.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,16,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024004,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,3320040121.0,path_grd_mid_small_052,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_elite2_808,,1220010121.0,Jump,1220010121.0,Jump,2320020221.0,Drop,3320040221.0,Drop,path_grd_mid_small_043,12.0,1220010121.0,Jump,2220050121.0,Jump,1220010121.0,Jump,2220050121.0,Jump,path_grd_close_small_013,,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_close_elite1_801,0.0,1220010121.0,Dash,1220010121.0,Dash,3220020121.0,Drop,3320050221.0,Drop,15,36,0,path_grd_mid_elite2_808,10.0,1220010121.0,Dash,1220010121.0,Dash,2320020221.0,Drop,3320040121.0,Drop,path_grd_mid_small_008,8.0,3220020121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024005,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,2310040121.0,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,path_grd_close_small_036,7.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,path_fly_far_elite1_803,7.0,3210010121.0,Dash,3210010121.0,Dash,2210040121.0,Drop,2310040121.0,Drop,6,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024006,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,2310020121.0,path_fly_mid_small_039,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_special_025,7.0,3120010121.0,Jump,3120010121.0,Jump,1220030121.0,Drop,1320010221.0,Drop,path_grd_far_small_044,7.0,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310020121.0,Drop,path_grd_far_small_071,7.0,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024007,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,2320060121.0,path_grd_mid_small_049,1220030121,Jump,1220030121.0,Jump,1220030121.0,Jump,2320030221.0,Jump,path_fly_mid_small_036,,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,path_grd_mid_elite1_802,5.0,1220020121.0,Dash,1220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,path_fly_mid_small_030,10.0,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,path_grd_close_elite1_801,0.0,1220030121.0,Dash,1220030121.0,Dash,2320030221.0,Drop,2220050121.0,Drop,9,39,0,path_grd_mid_small_055,10.0,1220020121.0,Jump,1220020121.0,Jump,1220020121.0,Jump,2320060121.0,Drop,path_fly_mid_small_030,6.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024008,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,3320010121.0,path_grd_mid_small_052,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_close_elite1_801,6.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310020221.0,Drop,path_grd_mid_small_058,,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Drop,3320010121.0,Drop,path_fly_close_special_046,6.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Drop,1210040121.0,Drop,33,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024009,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,1310030121.0,path_grd_close_elite1_801,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320050221.0,Jump,path_grd_far_small_033,7.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_small_058,7.0,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310030121.0,Drop,path_grd_far_small_044,6.0,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024010,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_mid_small_005,2220020121,Drop,2220020121.0,Drop,2220020121.0,Drop,2220020121.0,Drop,path_grd_far_small_044,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_small_042,,2220020121.0,Dash,2220020121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_mid_special_025,3.0,2120010121.0,Jump,2120010121.0,Jump,3220060121.0,Drop,3320080221.0,Drop,path_fly_mid_small_039,8.0,2220020121.0,Drop,1210010121.0,Jump,2220020121.0,Drop,1210010121.0,Jump,6,42,12,path_grd_far_small_062,,2220020121.0,Jump,3220060121.0,Jump,2220020121.0,Jump,3220060121.0,Jump,path_grd_mid_small_076,5.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,normal,path_grd_mid_elite1_802,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Drop,3320030221.0,Drop,,,,,,,,,,,,,,,,,,,,
6024011,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,path_grd_mid_small_043,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_mid_small_040,10.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,3.0,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_069,10.0,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,6,48,0,path_fly_mid_small_030,,3220020121.0,Drop,3220020121.0,Drop,3220020121.0,Drop,1210040121.0,Drop,path_grd_mid_small_075,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,normal,path_grd_mid_elite1_802,7.0,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,,,,,,,,,,,,,,,,,,,,
6024012,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_close_small_042,3220010121,Dash,3220010121.0,Dash,3220010121.0,Dash,3220010121.0,Dash,path_grd_mid_small_070,5.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Dash,path_grd_mid_small_061,10.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_grd_mid_elite1_802,3.0,1220010121.0,Dash,1220010121.0,Dash,2220040121.0,Drop,1320040221.0,Drop,path_grd_close_small_039,10.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220050121.0,Dash,12,42,0,path_fly_mid_small_030,5.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3210030121.0,Drop,path_grd_mid_small_076,7.0,3220010121.0,Dash,2220040121.0,Dash,3220010121.0,Dash,2220050121.0,Dash,normal,path_grd_mid_elite1_802,7.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320040221.0,Drop,,,,,,,,,,,,,,,,,,,,
6024013,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,2320060121.0,path_grd_mid_small_043,3220050121,Dash,2220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_grd_close_elite2_807,,3220050121.0,Dash,3220050121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,path_grd_mid_small_070,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_close_small_039,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_elite2_805,0.0,3220020121.0,Dash,2220050121.0,Dash,3320080221.0,Drop,2320060121.0,Drop,21,33,0,path_grd_close_small_048,10.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320080221.0,Drop,path_grd_mid_small_043,6.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,,path_grd_mid_small_043,4.0,3220020121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,,,,,
6024014,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,3310040121.0,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_fly_mid_small_039,,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1310010221.0,Dash,path_grd_mid_small_034,7.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Dash,path_fly_mid_elite1_802,7.0,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,3310040121.0,Drop,path_grd_mid_small_037,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220050121.0,Normal,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024015,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,3310010121.0,path_grd_mid_small_037,3220060121,Dash,2220040121.0,Dash,3220060121.0,Dash,1320040221.0,Dash,path_grd_far_small_041,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,path_fly_far_small_031,,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,3210030121.0,Drop,path_fly_mid_elite2_805,0.0,1210010121.0,Jump,1210010121.0,Jump,3210030121.0,Drop,3310010121.0,Drop,path_grd_far_small_044,,3220060121.0,Dash,2220040121.0,Dash,3220060121.0,Dash,2220040121.0,Dash,0,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024016,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_close_small_039,2220010121,Jump,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Normal,path_grd_mid_small_075,8.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220020121.0,Jump,path_grd_close_special_064,,3120010121.0,Jump,3120010121.0,Jump,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_elite1_802,4.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320060221.0,Drop,path_grd_close_small_048,12.0,3220010121.0,Drop,3220010121.0,Drop,3220010121.0,Drop,2220040121.0,Drop,27,32,19,path_fly_mid_special_047,10.0,3110010121.0,Drop,3110010121.0,Drop,3210020121.0,Normal,3210020121.0,Normal,path_grd_mid_small_075,10.0,2220010121.0,Dash,2220010121.0,Drop,2220010121.0,Dash,2220040121.0,Drop,20,path_grd_mid_elite1_802,,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,1320060221.0,Dash,path_grd_mid_small_049,15.0,3220010121.0,Drop,3220010121.0,Drop,3220010121.0,Drop,1320060221.0,Normal,,,,,,,,,,
6024017,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_fly_mid_small_005,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_special_025,8.0,3120010121.0,Drop,3120010121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_grd_close_small_042,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_close_elite1_801,2.0,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Drop,2320030221.0,Drop,path_fly_close_small_004,12.0,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,21,25,23,path_grd_far_small_044,10.0,1220060121.0,Jump,1220060121.0,Jump,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_075,10.0,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,20,path_grd_mid_elite1_802,,1220060121.0,Dash,1220060121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,path_grd_mid_small_043,15.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3320010221.0,Drop,,,,,,,,,,
6024018,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_close_small_036,1220060121,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,path_grd_mid_small_005,8.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_close_special_024,,2120010121.0,Drop,2120010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,path_grd_close_small_067,4.0,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320020221.0,Drop,path_grd_mid_special_025,12.0,2120010121.0,Drop,2120010121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,36,21,18,path_grd_mid_small_037,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_small_076,10.0,1220060121.0,Normal,3220020121.0,Dash,1220060121.0,Normal,2220050121.0,Dash,20,path_grd_close_elite1_801,,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Drop,2320020221.0,Drop,path_grd_mid_small_043,15.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Drop,,,,,,,,,,
6024019,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,path_grd_mid_small_043,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_mid_small_040,10.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,3.0,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_069,10.0,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,6,48,0,path_fly_mid_small_030,,3220020121.0,Drop,3220020121.0,Drop,3220020121.0,Drop,1210040121.0,Drop,path_grd_mid_small_075,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,normal,path_grd_mid_elite1_802,7.0,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,3320080221.0,Drop,,,,,,,,,,,,,,,,,,,,
