stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6135007,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,0,24,18,,3310040121.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,2220020121,Jump,2220020121,Jump,2220020121,Jump,2220020121,Jump,1210030121,Drop,1210030121,Drop,1210010121,Drop,3310040221,Drop,2220020121,Dash,2220020121,Dash,2220020121,Dash,2320030221,Dash,1210030121,Drop,1210030121,Drop,1210010121,Drop,3310040121,Drop,2220020121,Dash,2220020121,Dash,2220020121,Dash,2320030221,Dash,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135008,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,0,42,0,,2310040121.0,path_grd_mid_small_002,path_fly_mid_elite1_802,6.0,path_fly_mid_small_005,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_043,10.0,path_fly_mid_small_024,,,,,,,,,3220010121,Jump,3220010121,Jump,3220010121,Jump,3220010121,Jump,3210010121,Dash,3210010121,Dash,1210040121,Drop,2310040221,Drop,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210010121,Dash,2310060221,Drop,2310040121,Drop,3220010121,Jump,3220010121,Jump,3220010121,Jump,3220010121,Jump,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135009,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,0,60,0,,2320030121.0,path_grd_mid_small_002,path_fly_mid_elite2_808,5.0,path_grd_mid_small_058,10.0,path_grd_mid_small_073,,path_fly_mid_small_036,0.0,path_grd_mid_elite1_802,,path_fly_mid_small_005,8.0,path_grd_mid_small_075,10.0,path_grd_mid_small_043,,,2220030121,Drop,3220090121,Drop,2220030121,Drop,3220090121,Drop,3210020121,Dash,1210040121,Dash,2310040221,Drop,2310040221,Drop,2220030121,Dash,2220030121,Dash,3220090121,Dash,2320030221,Dash,2220010121,Drop,2220050121,Drop,2220010121,Drop,2220050121,Drop,3210040121,Drop,1210020121,Dash,3210040121,Drop,1210020121,Drop,2220010121.0,Dash,3220090121.0,Dash,1320030221.0,Drop,2320030121.0,Drop,3210010121.0,Dash,2310040221.0,Jump,3210010121.0,Dash,2310040221.0,Jump,3220020121.0,Drop,3220090121.0,Drop,2220040121.0,Dash,3220090121.0,Dash,1220050121.0,Drop,2220030121.0,Drop,1220050121.0,Drop,2220030121.0,Drop,,,,,,,,
6136001,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,6,36,0,,3320010121.0,path_grd_mid_small_002,path_grd_mid_special_025,6.0,path_fly_mid_small_024,6.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_072,8.0,,,,,,,,,,3220050121,Dash,3220050121,Dash,3220050121,Drop,3220050121,Drop,3220040121,Drop,2120010121,Drop,2120010121,Drop,3320010221,Drop,3210010121,Drop,3210010121,Drop,3210010121,Drop,3210030121,Drop,3220050121,Dash,3220050121,Dash,3220050121,Drop,3320010121,Drop,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220040121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136002,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,0,42,0,,2320010121.0,path_grd_mid_small_002,path_fly_mid_small_050,,path_grd_mid_elite1_802,8.0,path_grd_mid_elite2_808,0.0,path_fly_mid_small_050,10.0,path_grd_mid_small_043,7.0,,,,,,,,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210030121,Dash,3220040121,Drop,3220040121,Drop,3220060121,Drop,2320010221,Drop,3220040121,Dash,3220060121,Dash,1320030221,Drop,2320010121,Drop,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210030121,Dash,3220040121.0,Drop,3220060121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136003,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,0,48,0,,1320030121.0,path_grd_mid_small_011,path_fly_mid_small_050,,path_grd_mid_elite2_805,10.0,path_grd_mid_small_043,,path_grd_mid_elite2_805,0.0,path_grd_mid_small_070,10.0,path_fly_mid_small_036,,,,,,,1220020121,Drop,1220020121,Drop,1220020121,Drop,1220020121,Drop,3210020121,Drop,3210020121,Drop,3210020121,Drop,3210030121,Dash,1220020121,Dash,1220020121,Dash,2320050221,Drop,2320050221,Drop,1220020121,Dash,1220020121,Dash,1220020121,Dash,1220020121,Dash,1220020121,Dash,1220020121,Dash,2320050221,Drop,2320050221,Drop,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,1320030121.0,Dash,3210020121.0,Drop,3210020121.0,Drop,3210030121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6136004,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,0,18,18,,1320010121.0,path_fly_mid_small_042,path_grd_far_elite1_803,,path_grd_mid_small_008,8.0,path_grd_far_elite1_803,0.0,path_fly_mid_small_036,10.0,,,,,,,,,,3210020121,Drop,3210020121,Drop,3210020121,Drop,1210050121,Drop,1220030121,Dash,1220030121,Dash,2220040121,Drop,3320020221,Drop,3220070121,Drop,1220060121,Drop,1220060121,Drop,3220070121,Drop,1220060121,Dash,1220060121,Dash,2220040121,Drop,1320010121,Drop,3210020121,Drop,3210020121,Drop,1210050121,Drop,1210050121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136005,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,6,36,0,,3320070121.0,path_grd_mid_small_073,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_small_050,0.0,path_grd_mid_elite2_808,,path_grd_close_small_014,7.0,,,,,,,,2220030121,Drop,2220030121,Drop,2220030121,Drop,3220090121,Drop,3210020121,Dash,1110010121,Dash,1210040121,Drop,1310030221,Drop,3210020121,Dash,3210020121,Dash,3210020121,Dash,1210040121,Dash,3210020121,Drop,3210020121,Drop,3210020121,Drop,1310010221,Drop,2220030121,Drop,2120010121,Drop,3220090121,Drop,3320070121,Drop,3220090121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136006,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,18,18,12,,3320020121.0,path_grd_mid_small_002,path_grd_close_elite2_804,5.0,path_grd_far_small_044,10.0,path_grd_mid_small_043,,path_grd_close_elite2_804,0.0,path_grd_far_small_035,10.0,path_grd_mid_small_008,8.0,,,,,,1220030121,Jump,1220030121,Jump,1220030121,Jump,1220030121,Jump,1220030121,Dash,1220030121,Dash,2320050221,Drop,2320050221,Drop,3220070121,Drop,3220070121,Drop,3220070121,Drop,3220070121,Drop,1220030121,Dash,3220070121,Dash,1220030121,Dash,3220070121,Dash,1220030121,Dash,1220030121,Dash,2320050221,Dash,2320050221,Dash,3320020121.0,Drop,1220030121.0,Drop,3220070121.0,Drop,1220030121.0,Drop,3220070121.0,Dash,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6136007,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,0,42,0,,1310010121.0,path_grd_mid_small_055,path_fly_mid_elite1_802,,path_grd_mid_small_043,8.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_034,10.0,path_grd_mid_small_046,8.0,,,,,,,,3220030121,Drop,3220030121,Drop,3220030121,Drop,3220030121,Drop,1210030121,Dash,1210030121,Dash,1210030121,Dash,1310010221,Dash,3220030121,Drop,3220030121,Drop,3220030121,Drop,3220080121,Drop,1210030121,Dash,1210030121,Dash,1210030121,Dash,1310010121,Dash,3220080121,Drop,3220030121,Drop,3220030121,Drop,3220030121,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136008,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,0,45,0,,3320060121.0,path_grd_mid_small_002,path_grd_mid_elite2_805,,path_grd_mid_small_012,8.0,path_grd_mid_elite2_805,0.0,path_grd_mid_special_025,7.0,,,,,,,,,,2220030121,Jump,3220060121,Jump,2220030121,Jump,3220060121,Jump,2220030121,Drop,3220060121,Drop,3320060221,Drop,3320060221,Drop,2220030121,Drop,2220030121,Drop,3220060121,Drop,3220060121,Drop,2220030121,Drop,3220060121,Drop,3320060221,Drop,3320060121,Drop,2220030121,Drop,3120010121,Drop,3220060121,Drop,3220060121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136009,wave_lostsector_008,Campaign,90,8,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,15,36,0,,2320060121.0,path_grd_mid_small_068,path_grd_mid_elite2_808,,path_grd_close_small_007,8.0,path_grd_mid_small_008,,path_grd_mid_elite3_814,0.0,path_grd_close_elite1_801,10.0,path_grd_mid_small_070,,,,,,,1220020121,Drop,1220020121,Drop,1220020121,Drop,1220020121,Drop,1220020121,Dash,1220020121,Dash,2320060221,Drop,3320040221,Drop,1220020121,Dash,3220020121,Dash,1220020121,Dash,3220020121,Dash,3220020121,Dash,1220020121,Dash,1220020121,Dash,3220020121,Dash,1220020121,Dash,3320040221,Dash,3320040221,Drop,3320040221,Drop,1220020121.0,Drop,3220020121.0,Drop,1220020121.0,Drop,2320060121.0,Drop,3220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6137001,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,0,18,18,,1320010111.0,path_fly_mid_small_042,path_grd_far_elite1_803,,path_grd_mid_small_008,8.0,path_grd_far_elite1_803,0.0,path_fly_mid_small_036,10.0,,,,,,,,,,3210020111,Drop,3210020111,Drop,3210020111,Drop,1210050111,Drop,1220030111,Dash,1220030111,Dash,2220040111,Drop,3320020211,Drop,3220070111,Drop,1220060111,Drop,1220060111,Drop,3220070111,Drop,1220060111,Dash,1220060111,Dash,2220040111,Drop,1320010111,Drop,3210020111,Drop,3210020111,Drop,1210050111,Drop,1210050111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137002,wave_lostsector_008,Defense,90,8,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,12,57,0,20,,path_fly_mid_elite1_802,path_grd_close_small_010,10.0,path_fly_mid_small_024,,path_grd_mid_small_068,4.0,path_fly_mid_elite1_802,10.0,path_grd_close_small_007,8.0,path_fly_mid_small_050,,path_grd_mid_small_075,4.0,path_fly_mid_elite2_808,10.0,path_grd_mid_small_043,1210030111,Dash,1210030111,Dash,1210020111,Normal,2310060211,Dash,1220060111,Normal,1220060111,Normal,2220080111,Dash,1220060111,Dash,1210020111,Dash,1210020111,Dash,1210020111,Dash,1210020111,Dash,1220060111,Dash,1220060111,Dash,2220080111,Dash,2320020211,Dash,1210030111,Drop,1210030111,Drop,1210020111,Drop,2310060211,Drop,1220060111.0,Drop,2220080111.0,Drop,1220060111.0,Drop,2220080111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210040111.0,Normal,1220060111.0,Dash,1220060111.0,Dash,2220080111.0,Dash,2320020211.0,Dash,1210030111.0,Drop,1210020111.0,Drop,2310060211.0,Drop,2310060211.0,Drop,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash
6137003,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,0,36,27,,2320020111.0,path_grd_mid_small_049,path_grd_mid_special_065,7.0,path_grd_far_small_044,,path_fly_far_special_045,0.0,path_grd_mid_special_065,10.0,path_grd_far_small_006,8.0,,,,,,,,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Drop,1120010111,Dash,1120010111,Dash,2220030111,Dash,2320020211,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,1110010111,Drop,1110010111,Drop,1110010111,Drop,1210040111,Drop,1120010111,Drop,1120010111,Drop,2220030111,Drop,2320020111,Drop,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137004,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,0,48,0,,3310020111.0,path_grd_mid_small_012,path_fly_mid_elite1_802,5.0,path_fly_mid_small_036,9.0,path_fly_mid_elite2_808,0.0,path_fly_mid_small_050,10.0,path_fly_mid_small_053,,path_fly_mid_small_024,8.0,,,,,,2220020111,Dash,2220020111,Dash,2220020111,Dash,2220020111,Dash,2210010111,Dash,2210010111,Dash,3310020211,Drop,1210060111,Dash,2210010111,Dash,2210040111,Dash,2210010111,Dash,2210040111,Dash,2210040111,Dash,2210010111,Dash,3310020211,Drop,3310020111,Drop,2210040111,Drop,2210010111,Drop,2210010111,Drop,1210060111,Dash,2210010111.0,Drop,2210040111.0,Drop,2210010111.0,Drop,1210060111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6137005,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,0,36,0,,1320060111.0,path_grd_mid_small_055,path_grd_mid_elite3_814,,path_grd_mid_small_011,8.0,path_grd_mid_elite3_814,0.0,path_grd_mid_small_043,8.0,,,,,,,,,,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220020111,Dash,3320010211,Dash,2220040111,Dash,1320060211,Dash,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220020111,Dash,3320010211,Dash,2220040111,Drop,1320060111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,2220010111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137006,wave_lostsector_008,Campaign,90,5,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,0,42,0,,2310020111.0,path_grd_mid_small_002,path_fly_mid_elite1_802,,path_fly_mid_small_039,7.0,path_fly_mid_small_039,0.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_043,8.0,,,,,,,,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,2210020111,Dash,2210020111,Dash,2210040111,Drop,2310020211,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210040111,Drop,2210040111,Drop,2210020111,Dash,2210020111,Dash,2210040111,Drop,2310020111,Drop,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137007,wave_lostsector_008,BaseDefense,60,6,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,6,48,0,normal,,path_grd_close_small_042,path_grd_mid_small_073,5.0,path_grd_mid_small_061,10.0,path_grd_mid_elite1_802,3.0,path_grd_mid_small_058,10.0,path_grd_mid_small_073,5.0,path_grd_mid_small_076,7.0,path_grd_mid_elite2_805,7.0,,,,3220010111,Dash,3220010111,Dash,3220010111,Dash,3220010111,Dash,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220080111,Drop,3220010111,Jump,3220010111,Jump,3220050111,Jump,3220050111,Jump,3220010111,Dash,3220050111,Dash,3220010111,Dash,2320020211,Drop,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220080111,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,3220080111.0,Drop,3220010111.0,Dash,3220050111.0,Dash,3220010111.0,Dash,3220050111.0,Dash,3220010111.0,Dash,3220050111.0,Dash,3220080111.0,Drop,2320020211.0,Drop,,,,,,,,,,,,,,,,
6137008,wave_lostsector_008,Defense,90,8,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,15,45,6,20,,path_grd_close_elite1_801,path_fly_mid_small_005,12.0,path_grd_close_small_048,,path_grd_far_small_033,,path_grd_mid_elite3_814,3.0,path_fly_mid_small_005,,path_grd_mid_elite1_802,,path_grd_mid_small_075,10.0,path_fly_mid_elite3_814,,,3220050111,Dash,3220050111,Dash,3220080111,Drop,3320010211,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,1210060111,Drop,3220050111,Dash,3220020111,Jump,3220050111,Dash,3220020111,Jump,3220050111,Jump,3220050111,Jump,3220050111,Jump,3220020111,Dash,3220050111,Jump,3220080111,Drop,3320010211,Jump,3320010111,Normal,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1210060111.0,Drop,3220050111.0,Jump,3220050111.0,Jump,3220080111.0,Drop,2220040111.0,Dash,3220050111.0,Dash,3220080111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2210020111.0,Dash,1210060111.0,Drop,1310020211.0,Dash,1310020211.0,Jump,,,,,,,,
6137009,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,12,45,0,,2310070111.0,path_fly_mid_small_018,path_fly_mid_elite2_808,5.0,path_grd_close_small_039,,path_fly_mid_small_005,9.0,path_fly_mid_elite2_808,0.0,path_fly_mid_elite1_802,10.0,path_grd_close_small_042,,path_grd_mid_small_043,9.0,,,,3210010111,Dash,3210010111,Dash,3210040111,Dash,3210010111,Dash,1210010111,Dash,3210010111,Dash,2310040211,Drop,2310070211,Drop,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,3210010111,Dash,3210040111,Dash,3210010111,Dash,3210010111,Dash,1210010111,Dash,3210010111,Dash,2310040211,Drop,2310040211,Drop,3210010111.0,Dash,3210010111.0,Dash,3210040111.0,Dash,2310070111.0,Drop,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,,,,,,,,,,,,,,,,
6137010,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,0,24,18,,3310040111.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,2220020111,Jump,2220020111,Jump,2220020111,Jump,2220020111,Jump,1210030111,Drop,1210030111,Drop,1210010111,Drop,3310040211,Drop,2220020111,Dash,2220020111,Dash,2220020111,Dash,2320030211,Dash,1210030111,Drop,1210030111,Drop,1210010111,Drop,3310040111,Drop,2220020111,Dash,2220020111,Dash,2220020111,Dash,2320030211,Dash,1210030111.0,Drop,1210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137011,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,0,42,0,,3310020111.0,path_grd_mid_small_002,path_fly_mid_elite2_808,5.0,path_grd_mid_small_043,10.0,path_fly_mid_elite3_811,0.0,path_grd_mid_small_052,10.0,path_fly_mid_small_002,,,,,,,,,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,2210020111,Dash,1210010111,Dash,3310020211,Drop,3310020211,Drop,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,2210020111,Dash,3310020211,Drop,3310020211,Drop,3310020111,Drop,1220010111,Jump,1220010111,Jump,1220010111,Drop,1220010111,Drop,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137012,wave_lostsector_008,Campaign,90,7,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,33,39,0,,2320020111.0,path_grd_close_small_067,path_fly_mid_elite1_802,,path_grd_close_special_064,8.0,path_grd_mid_small_043,3.0,path_grd_close_small_048,4.0,path_grd_mid_elite2_808,0.0,path_grd_close_small_067,3.0,path_fly_mid_elite1_802,,path_grd_mid_small_043,3.0,,3220040111,Dash,3220040111,Dash,3220040111,Drop,2320020211,Drop,1210020111,Dash,1210020111,Dash,2210050111,Drop,2310060211,Drop,2120010111,Dash,2120010111,Dash,2220070111,Drop,2320020211,Drop,2220070111,Dash,2220040111,Dash,2220070111,Dash,2220040111,Dash,2220070111,Drop,3220040111,Drop,3220040111,Drop,3220040111,Drop,3220040111.0,Dash,3220040111.0,Dash,2320050211.0,Drop,2320050211.0,Drop,2220070111.0,Jump,2220070111.0,Jump,2220040111.0,Drop,2320020111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,2210050111.0,Drop,2310060211.0,Drop,2220070111.0,Dash,2220070111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,,,,,,,,
