stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7032008,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310060131.0,path_grd_mid_small_005,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_special_016,7.0,1110010131.0,Drop,1110010131.0,Drop,2210010131.0,Drop,2310060231.0,Drop,path_fly_far_small_031,,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210040131.0,Drop,path_fly_mid_elite2_805,0.0,1210010131.0,Jump,1210010131.0,Jump,1210010131.0,Drop,2310060131.0,Drop,path_grd_far_small_044,3220060131.0,Dash,2220040131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,0,30,27,,path_fly_far_special_048,8.0,3110010131.0,Jump,3110010131.0,Jump,3110010131.0,Jump,1210010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032009,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020131.0,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_grd_mid_small_049,10.0,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,path_grd_close_small_004,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,6,36,0,8.0,path_grd_mid_small_005,6.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032010,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,0,36,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032011,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320010131.0,path_grd_mid_small_002,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_012,5.0,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,2320010231.0,Dash,path_grd_mid_small_034,10.0,3320080231.0,Drop,2220010131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_grd_mid_elite2_805,0.0,3220040131.0,Drop,2220010131.0,Drop,3320080231.0,Drop,2320010131.0,Drop,path_fly_mid_small_008,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,0,38,1,8.0,path_grd_mid_small_037,,3220040131.0,Jump,2220010131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032012,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320050131.0,path_grd_mid_small_049,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_mid_elite2_808,5.0,1220040131.0,Dash,1220040131.0,Dash,2320020231.0,Drop,3320040231.0,Drop,path_grd_mid_small_008,,3220020131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,path_grd_mid_small_043,,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,path_grd_mid_elite2_808,1220040131.0,Dash,1220040131.0,Dash,3320050131.0,Drop,3320040231.0,Drop,6,48,0,0.0,path_grd_close_small_067,10.0,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,2320020231.0,Drop,path_grd_mid_small_040,,3220020131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_mid_small_037,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,
7032013,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310030131.0,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,0,40,2,8.0,path_fly_mid_small_050,7.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032014,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,0,42,0,10.0,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032015,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,5.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,0,21,21,8.0,path_grd_far_small_044,8.0,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032016,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310020131.0,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,path_fly_mid_small_039,7.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_039,0.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,0,42,0,8.0,path_grd_mid_small_043,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032017,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_small_058,5.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Dash,path_grd_mid_elite1_802,,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,path_grd_mid_small_043,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,0,48,0,0.0,path_grd_mid_small_070,10.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_small_008,,2220040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032018,wave_campaign_hard_013,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_small_043,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_050,8.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Normal,path_grd_close_small_013,10.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_fly_mid_elite1_802,3.0,2210020131.0,Normal,2210020131.0,Normal,1210040131.0,Drop,2310040231.0,Drop,path_grd_mid_small_043,2220010131.0,Dash,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,6,54,0,12.0,path_fly_mid_small_030,10.0,2210020131.0,Drop,1210040131.0,Drop,2210020131.0,Drop,1210040131.0,Dash,path_grd_mid_small_075,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2210020131.0,Normal,2210020131.0,Normal,1210040131.0,Normal,2310040231.0,Normal,20,,path_grd_mid_small_012,2220010131.0,Drop,3220050131.0,Normal,2220010131.0,Drop,3320010231.0,Normal,15.0,,,,,,,,,,
7032019,wave_campaign_hard_013,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite1_802,3220050131,Normal,1120010131.0,Dash,2220040131.0,Dash,2320070231.0,Normal,path_fly_mid_small_005,12.0,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_grd_close_small_014,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220080131.0,Drop,path_fly_mid_small_008,,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_grd_mid_elite2_805,3220050131.0,Dash,1120010131.0,Dash,2320070231.0,Drop,2320070131.0,Normal,6,66,0,3.0,path_grd_mid_small_073,,3220050131.0,Dash,3220050131.0,Normal,3220050131.0,Dash,3220080131.0,Drop,path_grd_mid_special_025,,1120010131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,3220080131.0,Drop,path_grd_mid_small_075,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,20,10.0,path_grd_mid_elite1_802,3220050131.0,Normal,3220050131.0,Normal,1220060131.0,Normal,2320070231.0,Normal,,,,,,,,,,,
7032020,wave_campaign_hard_013,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_005,2220020131,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,path_grd_mid_small_070,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Normal,path_grd_mid_small_043,,2220020131.0,Dash,2220010131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,path_grd_mid_special_025,3.0,2120010131.0,Dash,2220020131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,path_grd_mid_small_043,2220020131.0,Dash,2220010131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,0,60,0,8.0,path_grd_mid_small_061,,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,path_grd_mid_small_076,5.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,2220020131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,normal,7.0,,,,,,,,,,,,,,,,,,,,
7032021,wave_campaign_hard_013,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_elite1_802,3220030131,Dash,3220030131.0,Dash,2220040131.0,Drop,2320050231.0,Drop,path_grd_mid_small_070,6.0,3220030131.0,Drop,3220030131.0,Drop,1220060131.0,Drop,2220040131.0,Dash,path_grd_mid_small_043,5.0,3220030131.0,Drop,1220060131.0,Drop,3220030131.0,Drop,1220060131.0,Drop,path_grd_mid_elite2_805,1.0,3220030131.0,Dash,1220060131.0,Dash,2320050231.0,Drop,1320040231.0,Drop,path_grd_mid_small_070,3220030131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,2220040131.0,Dash,0,57,0,10.0,path_grd_mid_small_012,5.0,3220030131.0,Drop,1220060131.0,Drop,3220030131.0,Drop,1220060131.0,Drop,path_grd_mid_small_076,6.0,1220060131.0,Drop,3220030131.0,Drop,2220040131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_805,1220060131.0,Drop,3220030131.0,Drop,2220040131.0,Drop,1320040131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,,
7032022,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320040131.0,path_grd_far_small_053,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,6.0,3220050131.0,Jump,3220050131.0,Jump,2220050131.0,Drop,3320040231.0,Drop,path_fly_mid_small_050,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite2_808,0.0,3220050131.0,Jump,3220050131.0,Jump,3320040231.0,Drop,3320040131.0,Drop,path_fly_mid_special_016,2210010131.0,Drop,2110010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,0,39,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032023,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320060131.0,path_grd_mid_small_070,1220010131,Jump,1220010131.0,Jump,1220010131.0,Jump,2220050131.0,Dash,path_grd_mid_elite1_802,,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060231.0,Drop,path_grd_mid_small_012,,1220010131.0,Dash,3220020131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,0.0,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_070,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,0,42,0,,path_grd_mid_small_070,,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032024,wave_campaign_hard_013,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_small_043,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_050,8.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Normal,path_grd_close_small_013,10.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_fly_mid_elite1_802,3.0,2210020131.0,Normal,2210020131.0,Normal,1210040131.0,Drop,2310040231.0,Drop,path_grd_mid_small_043,2220010131.0,Dash,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,6,54,0,12.0,path_fly_mid_small_030,10.0,2210020131.0,Drop,1210040131.0,Drop,2210020131.0,Drop,1210040131.0,Dash,path_grd_mid_small_075,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2210020131.0,Normal,2210020131.0,Normal,1210040131.0,Normal,2310040231.0,Normal,20,,path_grd_mid_small_012,2220010131.0,Drop,3220050131.0,Normal,2220010131.0,Drop,3320010231.0,Normal,15.0,,,,,,,,,,
7032025,wave_campaign_hard_013,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite2_808,3220050131,Normal,3220050131.0,Normal,3320040131.0,Normal,3320040131.0,Normal,path_fly_mid_elite1_802,9.0,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,2310030231.0,Normal,path_grd_mid_small_058,,3220050131.0,Normal,3220020131.0,Normal,3220050131.0,Normal,2320040231.0,Normal,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,2310030231.0,Drop,path_grd_mid_elite2_808,3220050131.0,Normal,3220050131.0,Normal,3320040131.0,Normal,3320040131.0,Normal,0,57,0,6.0,path_grd_mid_small_076,,3220050131.0,Jump,3220020131.0,Jump,3220020131.0,Jump,2320040231.0,Normal,path_fly_mid_elite1_802,,3220050131.0,Normal,1210040131.0,Dash,3320040131.0,Dash,2310030231.0,Normal,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
7032026,wave_campaign_hard_013,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_042,3220010131,Dash,3220010131.0,Dash,3220010131.0,Dash,3220010131.0,Dash,path_grd_mid_small_073,5.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220080131.0,Drop,path_grd_mid_small_061,10.0,3220010131.0,Jump,3220010131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_elite1_802,3.0,3220010131.0,Dash,3220050131.0,Dash,3220010131.0,Dash,2320020231.0,Drop,path_grd_mid_small_058,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220080131.0,Drop,6,48,0,10.0,path_grd_mid_small_073,5.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220080131.0,Drop,path_grd_mid_small_076,7.0,3220010131.0,Dash,3220050131.0,Dash,3220010131.0,Dash,3220050131.0,Dash,path_grd_mid_elite2_805,3220010131.0,Dash,3220050131.0,Dash,3220080131.0,Drop,2320020231.0,Drop,normal,7.0,,,,,,,,,,,,,,,,,,,,
7032027,wave_campaign_hard_013,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_elite1_802,3220050131,Dash,2220010131.0,Dash,3220050131.0,Dash,1320030231.0,Drop,path_grd_mid_special_025,6.0,3220050131.0,Dash,3220060131.0,Dash,2220010131.0,Dash,2220050131.0,Dash,path_grd_mid_small_052,,2220010131.0,Dash,2220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_far_elite1_803,2.0,3220060131.0,Dash,2220010131.0,Dash,2220050131.0,Drop,1320030231.0,Drop,path_fly_mid_elite1_802,3220050131.0,Drop,3220060131.0,Drop,2220010131.0,Drop,1310010231.0,Drop,0,66,9,10.0,path_grd_mid_small_070,5.0,3220060131.0,Drop,3220060131.0,Drop,2220010131.0,Drop,2220050131.0,Dash,path_grd_mid_small_075,7.0,2220010131.0,Drop,2220010131.0,Drop,2220050131.0,Drop,2220010131.0,Drop,path_fly_mid_special_047,3220050131.0,Drop,2220010131.0,Drop,2220050131.0,Drop,1310010131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,,
