stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count
6126001,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,3320010151.0,path_grd_mid_small_052,1220060151,Dash,1220060151,Dash,1220060151,Dash,1220060151,Dash,path_fly_close_elite1_801,6.0,3210010151,Dash,3210010151,Dash,3210030151,Drop,1310020251,Drop,path_grd_mid_small_058,3220040151,Dash,3220040151,Dash,3220040151,Dash,2220040151,Dash,path_grd_close_elite1_801,0.0,1220060151,Dash,1220060151,Dash,2220040151,Drop,3320010151,Drop,path_fly_close_special_046,6.0,2210010151,Dash,2210010151,Dash,2210010151,Drop,1210040151,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126002,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,2310020151.0,path_grd_close_small_007,2220020151,Drop,2220020151,Drop,1220050151,Drop,1320030251,Drop,path_fly_mid_small_036,4.0,2210020151,Dash,2210020151,Dash,2210020151,Dash,2210020151,Dash,path_fly_close_special_044,3210040151,Drop,3210040151,Drop,3210010151,Drop,3210030151,Drop,path_grd_mid_elite1_802,0.0,2120010151,Dash,2120010151,Dash,1220050151,Drop,3320060251,Drop,path_fly_close_special_046,10.0,2110010151,Dash,2110010151,Dash,3210040151,Drop,2310020151,Drop,42,15,0,6.0,path_fly_close_small_035,3.0,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126003,wave_lostsector_006,BaseDefense,60,7,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,,path_grd_close_special_024,3120010151,Jump,3120010151,Jump,2220020151,Drop,2320050251,Drop,path_grd_mid_small_061,10.0,1220060151,Dash,2220040151,Dash,1220060151,Dash,2220040151,Dash,path_grd_mid_small_049,1220060151,Dash,1220060151,Dash,1220060151,Dash,2220040151,Drop,path_grd_mid_elite2_808,2.0,2220020151,Jump,2220020151,Jump,1320030251,Drop,1320040251,Drop,path_fly_mid_small_039,10.0,2210010151,Dash,2220040151,Drop,2220040151,Drop,2210030151,Drop,15,48,0,5.0,path_grd_mid_small_012,6.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,path_grd_mid_small_076,7.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,normal,path_grd_mid_elite1_802,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Drop,1320040151.0,Drop,,,,,,,,,,,
6126004,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,3310050131.0,path_grd_far_small_053,1220060131,Dash,1220060131,Dash,1220060131,Dash,1220060131,Dash,path_fly_mid_elite1_802,6.0,1210020131,Jump,1210020131,Jump,1210020131,Jump,3310050231,Jump,path_fly_mid_small_050,1210020131,Drop,1210020131,Drop,1210020131,Drop,3210030131,Drop,path_fly_far_elite1_803,0.0,1210020131,Jump,1210020131,Jump,3210030131,Drop,3310050131,Drop,path_grd_mid_special_065,6.0,1220060131,Dash,1220060131,Dash,1220060131,Drop,1220060131,Drop,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126005,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,3310050131.0,path_grd_mid_small_070,2220010131,Drop,2220010131,Drop,2220010131,Drop,2220010131,Jump,path_fly_mid_small_008,7.0,3210010131,Dash,3210010131,Dash,3210030131,Dash,3310050231,Dash,path_grd_mid_small_037,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,path_fly_mid_elite1_802,0.0,3210010131,Jump,3210010131,Jump,3210030131,Drop,3310050231,Drop,path_fly_mid_small_030,7.0,3210010131,Drop,3210030131,Drop,3210010131,Drop,3310050131,Dash,0,33,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126006,wave_lostsector_006,Campaign,90,6,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,3320080151.0,path_grd_close_small_001,3220050151,Drop,3220050151,Drop,1220060151,Dash,1220060151,Dash,path_fly_mid_small_030,,1210020151,Drop,1210020151,Drop,1210020151,Drop,1210020151,Drop,path_grd_mid_elite1_802,3220050151,Dash,3220050151,Dash,3220020151,Drop,3320080251,Drop,path_grd_close_elite1_801,0.0,1220060151,Jump,1220060151,Jump,3220020151,Drop,3320070251,Drop,path_grd_mid_small_049,10.0,3220050151,Jump,3220050151,Jump,3220050151,Jump,3320080151,Drop,15,21,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126007,wave_lostsector_006,BaseDefense,60,6,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,,path_fly_mid_small_050,3220050151,Drop,3220050151,Drop,3220050151,Drop,3210030151,Normal,path_grd_mid_small_040,,3220050151,Drop,3220050151,Drop,1220050151,Drop,3220080151,Drop,path_grd_mid_small_037,3220050151,Drop,1220050151,Drop,3220050151,Drop,3220080151,Drop,path_grd_mid_elite2_808,2.0,3220050151,Drop,3220050151,Drop,3320070251,Drop,1320030251,Drop,path_grd_mid_small_043,8.0,3220050151,Drop,3220050151,Drop,3220050151,Drop,3220080151,Drop,0,60,0,,path_fly_mid_small_050,,3210040151.0,Dash,3220050151.0,Drop,3220050151.0,Drop,3210030151.0,Normal,path_grd_mid_small_075,4.0,3220050151.0,Drop,1220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,normal,path_fly_mid_small_050,3220050151.0,Drop,3220080151.0,Drop,3220050151.0,Drop,3210030151.0,Normal,path_grd_mid_elite2_808,10.0,1220050151.0,Drop,3220050151.0,Drop,3320070251.0,Drop,1320030251.0,Drop,7.0
6126008,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,1320060151.0,path_fly_mid_special_047,1110010151,Dash,1110010151,Dash,1210020151,Drop,3210030151,Drop,path_grd_close_elite2_804,10.0,1220060151,Dash,1220060151,Dash,1320060251,Jump,1320060251,Jump,path_grd_mid_small_070,1220060151,Dash,1220060151,Dash,1220060151,Dash,1220050151,Drop,path_fly_close_small_029,10.0,3210040151,Drop,3210040151,Drop,3210040151,Drop,3210040151,Drop,path_grd_mid_elite2_808,0.0,1220060151,Dash,1220060151,Dash,1320060251,Drop,1320060151,Drop,42,30,0,6.0,path_grd_close_special_024,10.0,1120010151.0,Jump,1120010151.0,Jump,2220040151.0,Drop,1320060251.0,Drop,path_grd_close_small_042,6.0,1220060151.0,Dash,1220050151.0,Dash,1220060151.0,Dash,1220050151.0,Dash,,path_grd_close_small_048,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,,,,,,,,,,,5.0
6126009,wave_lostsector_006,Campaign,90,6,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,2310040151.0,path_grd_mid_small_002,1220060151,Dash,1220060151,Dash,1220060151,Dash,1220060151,Dash,path_fly_mid_elite1_802,6.0,1210030151,Drop,1210030151,Drop,3210040151,Drop,2310040251,Drop,path_grd_close_small_060,1220060151,Drop,1220050151,Drop,1220060151,Drop,1220050151,Drop,path_fly_mid_small_021,6.0,3210040151,Drop,1210030151,Drop,1210030151,Drop,3210040151,Drop,path_fly_mid_elite2_805,0.0,1210030151,Drop,3210040151,Drop,1310010251,Drop,2310040151,Drop,12,42,0,,path_fly_close_small_049,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Normal,path_grd_mid_small_043,,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,,path_grd_mid_small_005,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,,,,,,,,,,8.0
6126010,wave_lostsector_006,Defense,90,7,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,,path_grd_close_small_036,2220010151,Normal,2220010151,Normal,2220010151,Normal,2220010151,Normal,path_grd_mid_small_075,8.0,3220030151,Drop,3220030151,Drop,3220030151,Drop,3220020151,Drop,path_grd_close_special_064,1120010151,Dash,1120010151,Dash,2220010151,Drop,2220050151,Dash,path_grd_mid_special_025,4.0,1120010151,Jump,1120010151,Jump,2220010151,Drop,2320050251,Drop,path_grd_mid_small_075,16.0,3220030151,Dash,3220030151,Dash,3220030151,Dash,3220020151,Dash,36,48,0,,path_grd_mid_small_040,10.0,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,path_grd_mid_special_025,10.0,1120010151.0,Dash,1120010151.0,Dash,2220010151.0,Drop,2220050151.0,Drop,20,path_grd_close_elite1_801,3220030151.0,Jump,3220030151.0,Jump,3220020151.0,Normal,3320010251.0,Dash,path_grd_close_small_013,20.0,2220010151.0,Jump,2220010151.0,Jump,3220020151.0,Normal,3320010251.0,Normal,15.0
6126011,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,3320070151.0,path_grd_close_small_054,3220040151,Drop,3220040151,Drop,3220040151,Drop,1320030251,Drop,path_grd_mid_elite1_802,8.0,2220030151,Dash,2220030151,Dash,3220020151,Drop,3320070251,Drop,path_grd_mid_small_043,2220030151,Dash,2220030151,Dash,2220030151,Dash,2220030151,Dash,path_grd_close_small_069,11.0,3220040151,Dash,3220040151,Dash,3220040151,Dash,3220020151,Dash,path_fly_close_elite2_807,0.0,3210010151,Dash,3210010151,Dash,1310030251,Dash,1310030251,Dash,21,30,0,4.0,path_grd_mid_elite1_802,10.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320070151.0,Drop,path_grd_mid_small_043,5.0,2220030151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,
6126012,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,2310060131.0,path_grd_close_small_004,2220010131,Jump,1120010131,Jump,2220010131,Jump,1120010131,Jump,path_grd_mid_special_025,,1120010131,Jump,1120010131,Jump,2220030131,Drop,2320020231,Drop,path_fly_mid_special_016,3110010131,Drop,3110010131,Drop,2210020131,Drop,3210030131,Drop,path_fly_far_special_045,0.0,3110010131,Drop,3110010131,Drop,2210020131,Drop,2310060131,Drop,path_grd_close_small_048,9.0,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,12,45,15,10.0,path_fly_mid_special_047,8.0,2110010131.0,Drop,2110010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126013,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,3310050131.0,path_grd_mid_small_070,2220010131,Drop,2220010131,Drop,2220010131,Drop,2220010131,Drop,path_fly_mid_small_008,7.0,3210010131,Dash,3210010131,Dash,3210030131,Dash,3310050231,Dash,path_grd_mid_small_037,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220040131,Dash,path_fly_mid_elite1_802,0.0,3210010131,Jump,3210010131,Jump,3210030131,Drop,3310050231,Drop,path_fly_mid_small_030,7.0,3210010131,Drop,3210030131,Drop,3210010131,Drop,3310050131,Dash,0,33,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126014,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,2310040131.0,path_fly_mid_small_018,1210030131,Dash,1210030131,Dash,1210030131,Dash,1210030131,Dash,path_fly_mid_elite2_808,5.0,1210030131,Drop,1210030131,Drop,3310050231,Drop,2310040231,Drop,path_fly_mid_small_027,1210030131,Drop,1210030131,Drop,1210040131,Drop,2310060231,Drop,path_fly_mid_small_036,,1210030131,Drop,1210030131,Drop,3210040131,Drop,3210040131,Drop,path_fly_mid_elite3_811,0.0,1210030131,Drop,2310060231,Drop,3310050231,Drop,2310040131,Drop,12,42,0,10.0,path_fly_close_small_023,,3210040131.0,Drop,1210030131.0,Drop,3210040131.0,Drop,1210030131.0,Drop,path_fly_mid_small_027,,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,2310060231.0,Drop,,path_fly_close_small_023,1210030131.0,Drop,3210040131.0,Drop,1210030131.0,Drop,3210040131.0,Drop,,,,,,,,,,,
6126015,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,3320010151.0,path_grd_mid_special_025,1120010151,Jump,1120010151,Jump,3220050151,Drop,2320050251,Drop,path_fly_close_small_029,7.0,3210010151,Dash,3210010151,Dash,3210010151,Dash,3210030151,Dash,path_grd_mid_small_058,3220040151,Dash,3220040151,Dash,3220040151,Dash,3220040151,Dash,path_grd_mid_elite1_802,0.0,3220050151,Dash,3220050151,Dash,2220040151,Drop,2320050251,Drop,path_grd_close_small_045,6.0,3220040151,Jump,3220040151,Jump,3220040151,Jump,3320010151,Dash,12,30,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126016,wave_lostsector_006,Campaign,90,6,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,1320020151.0,path_grd_mid_small_070,3220040151,Dash,3220040151,Dash,3220040151,Dash,2220040151,Normal,path_fly_mid_elite1_802,6.0,2210010151,Drop,2210010151,Drop,2210010151,Drop,3310040251,Drop,path_grd_mid_small_034,3220040151,Drop,3220040151,Drop,3220040151,Drop,1320020251,Drop,path_fly_mid_small_050,0.0,2210010151,Drop,2210010151,Drop,2210010151,Drop,3310040251,Drop,path_grd_mid_elite2_808,,3220040151,Drop,3220040151,Drop,1320030251,Drop,1320020151,Drop,0,42,0,10.0,path_grd_mid_small_070,,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126017,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,1320030151.0,path_grd_close_special_064,2120010151,Jump,2120010151,Jump,3220040151,Drop,3320010251,Drop,path_grd_mid_elite2_805,12.0,3220040151,Drop,2220040151,Drop,2320010251,Jump,2320010251,Jump,path_fly_mid_small_024,2210010151,Drop,2210010151,Drop,2210010151,Drop,2210010151,Drop,path_fly_close_small_038,8.0,3210040151,Dash,3210040151,Dash,3210040151,Dash,3210040151,Dash,path_grd_mid_elite3_811,0.0,3220040151,Drop,3320010251,Drop,3320010251,Drop,2320010251,Drop,36,30,0,10.0,path_grd_close_elite1_801,10.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Drop,1320030151.0,Drop,path_fly_mid_small_005,8.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,path_fly_close_small_007,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,12.0
6126018,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,3320060151.0,path_grd_mid_small_002,2220020151,Drop,2220020151,Drop,1220050151,Dash,1220050151,Dash,path_grd_close_elite1_801,7.0,2220020151,Dash,2220020151,Dash,1220050151,Drop,3320060251,Drop,path_fly_mid_small_050,1210040151,Dash,1210040151,Dash,1210040151,Dash,3210040151,Drop,path_grd_close_small_048,,1220050151,Jump,1220050151,Jump,1220050151,Jump,1220050151,Jump,path_grd_mid_elite1_802,0.0,2220020151,Dash,2220020151,Dash,2220040151,Drop,3320060151,Drop,21,21,0,,path_grd_close_small_051,6.0,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126019,wave_lostsector_006,Campaign,90,6,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,3320080151.0,path_fly_mid_small_030,2210010151,Drop,2210010151,Drop,2210010151,Drop,3210040151,Drop,path_grd_mid_small_043,,2220020151,Dash,1220050151,Dash,3220030151,Dash,1220050151,Dash,path_grd_mid_elite1_802,2220020151,Jump,2220020151,Jump,3220030151,Drop,3320080251,Drop,path_grd_close_small_042,12.0,2220020151,Dash,1220050151,Dash,3220030151,Dash,1220050151,Dash,path_grd_close_small_013,0.0,2220020151,Dash,2220020151,Dash,2220020151,Dash,2320010251,Dash,18,30,0,6.0,path_grd_mid_elite1_802,7.0,3220030151.0,Dash,3220030151.0,Dash,1220050151.0,Drop,3320080151.0,Drop,path_fly_close_small_029,9.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,
6126020,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,1320060151.0,path_grd_mid_small_070,1220010151,Drop,1220010151,Drop,1220010151,Drop,2220040151,Normal,path_grd_mid_elite2_805,,1220010151,Dash,1220010151,Dash,1320060251,Dash,1320060251,Dash,path_fly_mid_small_021,3210040151,Drop,3210040151,Drop,3210040151,Drop,3210050151,Drop,path_fly_mid_small_050,5.0,3210040151,Drop,3210040151,Drop,3210050151,Drop,3210030151,Drop,path_fly_mid_small_021,0.0,3210040151,Drop,3210050151,Drop,3210040151,Drop,3210040151,Drop,0,60,0,,path_grd_mid_elite2_805,10.0,1220010151.0,Dash,2220040151.0,Dash,1320060251.0,Dash,1320060151.0,Dash,path_grd_mid_small_070,5.0,1220050151.0,Drop,1320060251.0,Drop,1220010151.0,Drop,2220040151.0,Dash,,path_fly_mid_small_024,3210050151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_005,,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,
