stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6240558,wave_tower_tetra_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_mid_elite2_808,3220050111,Normal,3220050111.0,Normal,3320040111.0,Normal,3320040111.0,Normal,path_fly_mid_elite1_802,9.0,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Dash,2310030211.0,Normal,path_grd_mid_small_058,,3220050111.0,Normal,3220020111.0,Normal,3220050111.0,Normal,2320040211.0,Normal,path_fly_mid_elite1_802,,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Drop,2310030211.0,Drop,path_grd_mid_elite2_808,6.0,3220050111.0,Normal,3220050111.0,Normal,3320040111.0,Normal,3320040111.0,Normal,0,57,0,path_grd_mid_small_076,,3220050111.0,Jump,3220020111.0,Jump,3220020111.0,Jump,2320040211.0,Normal,20,path_fly_mid_elite1_802,3220050111.0,Normal,1210040111.0,Dash,3320040111.0,Dash,2310030211.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240559,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320080111.0,path_grd_mid_small_043,3220030111,Dash,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,path_grd_mid_small_070,,3220030111.0,Drop,3220080111.0,Drop,3220030111.0,Drop,2220050111.0,Normal,path_grd_mid_elite2_805,,3220030111.0,Dash,2220010111.0,Dash,1320040211.0,Drop,3320080211.0,Drop,path_grd_mid_small_034,10.0,3220080111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,path_grd_close_small_069,0.0,2220010111.0,Drop,3220080111.0,Drop,3220030111.0,Drop,2220050111.0,Normal,6,48,0,path_grd_mid_elite2_808,8.0,3220030111.0,Dash,2220010111.0,Dash,1320040211.0,Drop,3320080111.0,Drop,,path_grd_mid_small_043,2220010111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220080111.0,Drop,path_grd_mid_small_052,10.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,,,,,,,,,,,,,,,,,,,,
6240560,wave_tower_tetra_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_001,1421010111.0,path_grd_mid_centurion_902,1421010111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240561,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2320020141.0,path_grd_mid_small_002,2220020141,Drop,2220020141.0,Drop,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_elite1_802,7.0,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Drop,2320020241.0,Drop,path_grd_far_small_071,8.0,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Drop,path_fly_mid_small_030,,3210020141.0,Jump,3210020141.0,Jump,1210010141.0,Jump,1210010141.0,Jump,path_grd_mid_elite1_802,0.0,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Drop,2320020141.0,Drop,0,30,12,path_grd_far_small_047,6.0,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240562,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1320010141.0,path_grd_mid_small_055,1220060141,Drop,1220060141.0,Drop,1220060141.0,Drop,2220040141.0,Drop,path_grd_far_elite1_803,7.0,1220030141.0,Dash,1220030141.0,Dash,3220070141.0,Drop,3320020241.0,Drop,path_grd_mid_small_011,,3220010141.0,Dash,3220010141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,path_grd_close_elite1_801,0.0,1220060141.0,Dash,1220060141.0,Dash,2220040141.0,Drop,1320010141.0,Drop,path_grd_far_small_074,6.0,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240563,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2320060141.0,path_grd_mid_small_070,1220010141,Jump,1220010141.0,Jump,1220010141.0,Jump,2220050141.0,Dash,path_grd_mid_elite1_802,,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060241.0,Drop,path_grd_mid_small_012,,1220010141.0,Dash,3220020141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,path_grd_mid_elite1_802,0.0,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_070,,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,0,42,0,path_grd_mid_small_070,,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240564,wave_tower_tetra_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_mid_small_037,3220050141,Normal,3220050141.0,Normal,3220050141.0,Normal,3220050141.0,Normal,path_fly_mid_small_008,8.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,path_grd_close_special_024,,3220050141.0,Dash,3220050141.0,Normal,2120010141.0,Drop,2220040141.0,Dash,path_fly_mid_small_033,6.0,3210010141.0,Normal,3210010141.0,Normal,3210010141.0,Normal,2310050241.0,Normal,path_fly_mid_special_016,12.0,2110010141.0,Drop,3210010141.0,Dash,2220040141.0,Drop,3310050241.0,Dash,15,63,0,path_grd_mid_small_037,10.0,3220050141.0,Normal,3220050141.0,Normal,3220050141.0,Normal,3220050141.0,Normal,20,path_grd_mid_small_076,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,2220040141.0,Dash,path_fly_mid_elite1_802,,3210010141.0,Drop,3210010141.0,Drop,2220040141.0,Dash,2310050241.0,Normal,path_fly_mid_elite1_802,3210010141.0,Drop,3210010141.0,Drop,2220040141.0,Drop,3310050241.0,Drop,10.0,15.0,,,,,,,,,
6240565,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1320060141.0,path_grd_mid_small_070,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,path_grd_mid_small_058,5.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,1320060241.0,Dash,path_grd_mid_elite1_802,,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Drop,1320060241.0,Drop,path_grd_mid_small_043,,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,path_grd_mid_elite2_805,0.0,3220050141.0,Dash,3220050141.0,Dash,1320060241.0,Drop,1320060141.0,Drop,0,48,0,path_grd_mid_small_070,10.0,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,,path_grd_mid_small_008,2220040141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240566,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1310030141.0,path_grd_mid_small_052,2220030141,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,path_fly_mid_elite1_802,,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Drop,1310030241.0,Drop,path_fly_mid_small_050,8.0,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,path_fly_mid_elite2_805,0.0,3210020141.0,Drop,3210020141.0,Drop,1310010241.0,Drop,1310030141.0,Drop,path_grd_mid_small_052,8.0,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240567,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2320030141.0,path_fly_mid_small_018,1210030141,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite2_805,5.0,3220010141.0,Dash,3220010141.0,Dash,3320030241.0,Drop,2320030241.0,Drop,path_fly_mid_small_036,10.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite2_805,0.0,3220010141.0,Dash,3220010141.0,Dash,3320030241.0,Drop,3320030241.0,Drop,path_grd_mid_elite1_802,10.0,3220010141.0,Dash,3220010141.0,Dash,3220060141.0,Drop,2320030141.0,Drop,0,45,0,path_fly_mid_small_005,,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240568,wave_tower_tetra_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_mid_small_068,1220020141,Drop,1220020141.0,Drop,1220020141.0,Drop,2320020241.0,Drop,path_grd_mid_small_043,,1220020141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,2320070241.0,Drop,path_grd_mid_small_061,5.0,1220020141.0,Dash,1220020141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_elite2_808,4.0,1220020141.0,Dash,2220010141.0,Dash,2320020241.0,Drop,2320070241.0,Drop,path_grd_mid_small_070,10.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,0,63,0,path_grd_mid_special_025,7.0,1220020141.0,Jump,2120010141.0,Jump,2220010141.0,Jump,2220040141.0,Jump,normal,path_grd_mid_small_075,2220010141.0,Dash,2220040141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_grd_mid_elite2_808,8.0,1220020141.0,Drop,2220010141.0,Drop,2320020241.0,Drop,2320070141.0,Drop,,,,,,,,,,3.0,,,,,,,,,,
6240569,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3310040141.0,path_grd_mid_small_011,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_fly_mid_small_050,5.0,2210010141.0,Dash,2210010141.0,Dash,2210050141.0,Drop,3310040241.0,Drop,path_fly_mid_elite1_802,12.0,2210010141.0,Dash,2210010141.0,Dash,2210050141.0,Drop,2310040241.0,Drop,path_grd_mid_small_011,6.0,3220050141.0,Dash,3220050141.0,Dash,2220070141.0,Dash,2220070141.0,Dash,path_fly_far_elite2_809,0.0,2210010141.0,Dash,2210010141.0,Dash,2310040241.0,Drop,3310040141.0,Drop,6,39,9,path_grd_close_small_042,10.0,2220070141.0,Dash,3220050141.0,Dash,2220070141.0,Dash,3220050141.0,Dash,,path_fly_mid_small_027,2310040241.0,Drop,2210010141.0,Dash,2210050141.0,Dash,2210010141.0,Dash,path_fly_mid_small_036,8.0,2210050141.0,Drop,2210050141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,,,,,,,,,,,,,,,,,,,,
6240570,wave_tower_tetra_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_001,1421030141.0,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240571,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,3320040121.0,path_grd_far_small_053,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,6.0,3220050121.0,Jump,3220050121.0,Jump,2220050121.0,Drop,3320040221.0,Drop,path_fly_mid_small_050,,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,path_grd_mid_elite2_808,0.0,3220050121.0,Jump,3220050121.0,Jump,3320040221.0,Drop,3320040121.0,Drop,path_fly_mid_special_016,6.0,2210010121.0,Drop,2110010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240572,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,3320020121.0,path_grd_close_small_051,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_grd_mid_elite1_802,7.0,3120010121.0,Jump,3120010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_043,4.0,3220010121.0,Dash,3220070121.0,Drop,3220010121.0,Dash,3220070121.0,Drop,path_grd_close_small_069,,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2220040121.0,Jump,path_grd_mid_elite1_802,0.0,1220040121.0,Dash,1220040121.0,Dash,3220070121.0,Drop,3320020121.0,Drop,18,24,0,path_grd_close_small_069,5.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240573,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1310010121.0,path_grd_mid_small_055,3220030121,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_fly_mid_elite1_802,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010221.0,Dash,path_grd_mid_small_043,8.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010121.0,Dash,path_grd_mid_small_034,10.0,3220080121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240574,wave_tower_tetra_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_mid_small_043,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,3220070121.0,Dash,path_fly_mid_small_050,7.0,1220010121.0,Drop,3220070121.0,Drop,1220010121.0,Drop,3210030121.0,Dash,path_grd_mid_small_046,5.0,1220010121.0,Jump,1220010121.0,Jump,1220010121.0,Jump,1220010121.0,Jump,path_grd_mid_elite1_802,3.0,1220010121.0,Jump,3220070121.0,Jump,3220070121.0,Drop,3320050221.0,Drop,path_fly_far_small_051,10.0,3220070121.0,Drop,1220010121.0,Drop,3220070121.0,Drop,3210030121.0,Dash,0,42,15,path_grd_mid_elite2_805,6.0,1120010121.0,Jump,1220010121.0,Jump,3220070121.0,Drop,3220070121.0,Drop,normal,path_grd_mid_small_076,3220070121.0,Drop,3220070121.0,Drop,1220010121.0,Drop,1220010121.0,Drop,path_grd_far_elite2_809,7.0,1220010121.0,Jump,3220070121.0,Jump,3320050221.0,Drop,1320030221.0,Drop,,,,,,,,,,8.0,,,,,,,,,,
6240575,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,3310050121.0,path_fly_mid_small_018,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_fly_mid_small_050,,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Dash,path_fly_mid_elite2_808,10.0,1210020121.0,Dash,1210020121.0,Dash,3310050221.0,Jump,3310050221.0,Drop,path_fly_mid_small_036,,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310060221.0,Drop,0,57,0,path_fly_mid_elite2_808,10.0,1210020121.0,Dash,1210020121.0,Dash,3310050221.0,Drop,3310050121.0,Drop,,path_fly_mid_small_050,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Dash,path_fly_mid_small_036,8.0,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,,,,,,,,,,,,,,,,,,,,
6240576,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320060121.0,path_grd_mid_small_002,2220030121,Jump,3220060121.0,Jump,2220030121.0,Jump,3220060121.0,Jump,path_grd_mid_elite2_805,,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060221.0,Drop,path_grd_mid_small_012,8.0,2220030121.0,Drop,2220030121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_elite2_805,0.0,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060121.0,Drop,path_grd_mid_special_025,7.0,2220030121.0,Drop,3120010121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240577,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3310040121.0,path_fly_mid_small_021,2210020121,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,path_fly_mid_small_050,,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,3310040221.0,Drop,path_fly_mid_elite1_802,10.0,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Drop,1310020221.0,Drop,path_fly_mid_small_036,,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_far_small_034,0.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3310040121.0,Drop,0,42,6,path_fly_mid_elite2_808,8.0,2210020121.0,Dash,2210020121.0,Dash,1310020221.0,Drop,1310020221.0,Drop,,path_fly_mid_small_036,1210010121.0,Drop,1210010121.0,Drop,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240578,wave_tower_tetra_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_close_special_024,3120010121,Jump,3220050121.0,Jump,3220070121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_050,5.0,1220010121.0,Dash,1220010121.0,Dash,3220070121.0,Dash,3220070121.0,Drop,path_grd_far_elite2_809,2.0,2220020121.0,Jump,3220050121.0,Jump,2320030221.0,Drop,3320020221.0,Drop,path_grd_mid_small_070,10.0,1220010121.0,Drop,1220010121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,15,24,24,path_grd_mid_small_012,6.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,normal,path_grd_mid_small_076,1220010121.0,Dash,1220010121.0,Dash,2220040121.0,Dash,2220040121.0,Dash,path_grd_far_elite1_803,,3220050121.0,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020121.0,Drop,,,,,,,,,,7.0,,,,,,,,,,
6240579,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3320080121.0,path_grd_mid_small_043,3220030121,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_grd_mid_small_070,,3220030121.0,Drop,3220080121.0,Drop,3220030121.0,Drop,2220050121.0,Normal,path_grd_mid_elite2_805,,3220030121.0,Dash,2220010121.0,Dash,1320040221.0,Drop,3320080221.0,Drop,path_grd_mid_small_034,10.0,3220080121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_grd_close_small_069,0.0,2220010121.0,Drop,3220080121.0,Drop,3220030121.0,Drop,2220050121.0,Normal,6,48,0,path_grd_mid_elite2_808,8.0,3220030121.0,Dash,2220010121.0,Dash,1320040221.0,Drop,3320080121.0,Drop,,path_grd_mid_small_043,2220010121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_grd_mid_small_052,10.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,,,,,,,,,,,,,,,,,,,,
6240580,wave_tower_tetra_007,Campaign,180,2,False,False,point_grd_motherwhale_001,point_fly_motherwhale_001,sbg_desertbba001_001,Desertmbg001,Day,ibg_desert_001,1510010121.0,b_fly_motherwhale_01,1510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240581,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2320060131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_special_016,7.0,2210020131.0,Jump,2110010131.0,Jump,2110010131.0,Jump,1310010231.0,Jump,path_grd_close_small_051,6.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_small_050,0.0,1210020131.0,Jump,1210040131.0,Jump,1210020131.0,Dash,1210040131.0,Drop,path_grd_close_elite1_801,7.0,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Dash,2320060131.0,Drop,21,27,0,path_grd_close_small_001,,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
