stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/1/private_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
7004013,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1320010151.0,path_grd_far_small_003,1220030151,Drop,1220030151.0,Drop,1120010151.0,Jump,1120010151.0,Jump,path_fly_close_small_007,1210010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,1310020251.0,Normal,path_grd_mid_small_055,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,18,12,6,path_fly_close_small_007,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,path_grd_mid_small_005,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1320010151.0,Drop,,0.0,path_fly_close_small_007,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,,,,,,,,,,,,,,,,,,,,,
7004014,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1310010151.0,path_fly_close_small_029,1210030151,Jump,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,path_grd_far_small_050,1120010151.0,Drop,1120010151.0,Drop,1220010151.0,Drop,1320040251.0,Drop,path_fly_mid_small_008,,1210020151.0,Jump,1210020151.0,Jump,1210010151.0,Normal,1210010151.0,Normal,6,24,6,path_grd_mid_small_011,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,path_fly_mid_small_033,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1310010151.0,Drop,,0.0,path_grd_mid_small_011,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,
7004015,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,2320020151.0,path_grd_close_small_054,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,3320040251.0,Drop,path_grd_mid_elite1_802,1220040151.0,Dash,1220040151.0,Dash,2220050151.0,Drop,2320060251.0,Drop,path_fly_close_small_049,5.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,12,36,0,path_grd_mid_small_043,12.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_elite3_811,1220040151.0,Dash,3320040251.0,Drop,3320040251.0,Drop,2320020151.0,Drop,,0.0,path_grd_mid_small_043,10.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_fly_mid_small_050,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,,,,,,,,,,,
7004016,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1320010151.0,path_fly_close_small_029,1210010151,Normal,1210010151.0,Normal,1210010151.0,Normal,1310020251.0,Normal,path_grd_far_small_050,1220010151.0,Drop,1220010151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,path_fly_far_small_006,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Normal,1210010151.0,Normal,6,18,12,path_fly_mid_small_021,,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,path_grd_mid_small_049,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1320010151.0,Drop,,0.0,path_fly_mid_small_021,,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,
7004017,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1320020151.0,path_fly_close_small_029,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1310030251.0,Normal,path_grd_far_small_032,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,path_grd_mid_special_025,,1120010151.0,Dash,1120010151.0,Dash,1120010151.0,Dash,1120010151.0,Dash,24,15,6,path_fly_close_small_007,,1110010151.0,Normal,1110010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,path_grd_close_small_004,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1320020151.0,Drop,,0.0,path_fly_close_small_007,,1110010151.0,Normal,1110010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,,,,,,,,,,,,,,,,,,,,,
7004018,wave_campaign_hard_001,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForest,Night,ibg_cityforestunder_001,1420040231.0,path_grd_mid_centurion_902,1420040231,Normal,,,,,,,path_fly_mid_small_002,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,path_fly_mid_special_016,4.0,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,7,39,0,path_grd_mid_small_049,4.0,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,path_grd_mid_small_076,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Jump,,,path_grd_close_small_001,8.0,2120010131.0,Normal,2120010131.0,Normal,1220010131.0,Normal,1220010131.0,Normal,path_fly_mid_small_024,,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,
7004019,wave_campaign_hard_001,Campaign,180,6,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForest,Night,ibg_cityforestunder_001,1520030111.0,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005001,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,2320010111.0,path_fly_close_small_029,3210010111,Jump,3210010111.0,Jump,1210020111.0,Jump,1210020111.0,Jump,path_grd_far_small_032,2120010111.0,Drop,2120010111.0,Drop,1220010111.0,Drop,1220010111.0,Drop,path_grd_mid_special_025,,2120010111.0,Dash,2120010111.0,Dash,2120010111.0,Dash,1320060211.0,Drop,6,18,21,path_fly_far_small_009,,2210020111.0,Normal,2210020111.0,Normal,2110010111.0,Normal,2110010111.0,Normal,path_grd_mid_small_005,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2320010111.0,Drop,,0.0,path_fly_far_small_009,,2210020111.0,Normal,2210020111.0,Normal,2110010111.0,Normal,2110010111.0,Normal,,,,,,,,,,,,,,,,,,,,,
7005002,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,2310020111.0,path_fly_close_small_007,3210030111,Dash,3210030111.0,Dash,3210030111.0,Dash,3210030111.0,Dash,path_grd_mid_special_025,2120010111.0,Drop,2120010111.0,Drop,2120010111.0,Drop,2220040111.0,Drop,path_fly_mid_small_008,,2210010111.0,Jump,2210010111.0,Jump,2210010111.0,Jump,2310010211.0,Jump,12,33,0,path_grd_mid_small_052,,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_fly_close_small_026,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Drop,2310020111.0,Drop,,0.0,path_grd_mid_small_052,,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,,,,,,,,,,,,,,,,,,,,,
7005003,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,2310020111.0,path_fly_mid_elite1_802,3210020111,Dash,3210020111.0,Dash,3210010111.0,Drop,2310020211.0,Drop,path_grd_mid_elite1_802,3220060111.0,Dash,3220060111.0,Dash,2220040111.0,Drop,3320060211.0,Drop,path_fly_far_small_025,,3210010111.0,Drop,3210010111.0,Drop,3210010111.0,Drop,3210010111.0,Drop,0,48,12,path_fly_mid_small_036,10.0,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_fly_mid_elite2_805,3210010111.0,Jump,3210010111.0,Jump,2310020211.0,Drop,2310020111.0,Drop,10.0,0.0,path_grd_far_small_074,,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,2220040111.0,Dash,path_fly_mid_special_047,,3110010111.0,Dash,3110010111.0,Dash,3210020111.0,Drop,3210020111.0,Drop,,,,,,,,,,,
7005004,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,2320060111.0,path_fly_close_small_007,1210010111,Drop,1210010111.0,Drop,1210010111.0,Dash,2310020211.0,Dash,path_grd_close_small_013,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Jump,2320010211.0,Jump,path_fly_far_small_006,,2210010111.0,Jump,2210010111.0,Jump,2210010111.0,Jump,2310020211.0,Normal,18,12,6,path_grd_mid_small_061,,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,path_grd_close_small_067,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,2320060111.0,Drop,,0.0,path_grd_mid_small_061,,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,,,,,,,,,,,,,,,,,,,,,
7005005,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,2320050111.0,path_grd_close_special_064,2120010111,Jump,2120010111.0,Jump,2120010111.0,Jump,2320050211.0,Drop,path_fly_far_small_009,2110010111.0,Jump,2110010111.0,Jump,2210010111.0,Normal,2210010111.0,Normal,path_grd_mid_small_011,,3220070111.0,Drop,3220070111.0,Drop,3220070111.0,Drop,3220070111.0,Drop,15,12,18,path_fly_far_small_009,,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_grd_mid_small_055,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,2320050111.0,Drop,,0.0,path_fly_far_small_009,,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,,,,,,,,,,,,,,,,,,,,,
7005006,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,1320060111.0,path_grd_mid_small_043,2220010111,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,path_fly_mid_elite2_808,1210030111.0,Dash,1210030111.0,Dash,3310010211.0,Dash,3310010211.0,Dash,path_fly_far_small_054,6.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,0,54,6,path_grd_mid_special_025,14.0,2120010111.0,Dash,2120010111.0,Dash,2220010111.0,Drop,2220040111.0,Drop,path_fly_mid_elite1_802,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Drop,1310040211.0,Drop,,0.0,path_grd_mid_elite1_802,10.0,2220010111.0,Jump,2220010111.0,Jump,2220040111.0,Drop,1320060111.0,Drop,path_fly_mid_small_024,5.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,,,,,,,,,,,
7005007,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,1320010111.0,path_grd_close_small_001,3220050111,Jump,3220050111.0,Jump,3220050111.0,Jump,3220070111.0,Random,path_fly_close_small_029,3210030111.0,Normal,3210030111.0,Normal,3210030111.0,Drop,3310010211.0,Drop,path_grd_close_small_060,,3220060111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,3320010211.0,Drop,18,24,0,path_fly_mid_small_008,,3210020111.0,Normal,3210020111.0,Normal,3210020111.0,Normal,3210020111.0,Normal,path_grd_mid_small_055,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,,,path_grd_mid_small_011,0.0,1220020111.0,Normal,1220020111.0,Normal,1220020111.0,Normal,1320010111.0,Drop,path_grd_mid_small_055,,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,,,,,,,,,,,
7005008,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,3320070111.0,path_grd_close_small_054,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,1320030211.0,Drop,path_grd_mid_elite1_802,2220030111.0,Dash,2220030111.0,Dash,3220020111.0,Drop,3320070211.0,Drop,path_grd_mid_small_043,4.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,21,30,0,path_grd_close_small_069,11.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220020111.0,Dash,path_fly_close_elite2_807,3210010111.0,Dash,3210010111.0,Dash,1310030211.0,Dash,1310030211.0,Dash,8.0,0.0,path_grd_mid_elite1_802,10.0,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Drop,3320070111.0,Drop,path_grd_mid_small_043,5.0,2220030111.0,Dash,2220040111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,,,,,,,,,,,
7005009,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,1310010111.0,path_grd_mid_small_034,3220050111,Jump,3220050111.0,Random,3220050111.0,Random,3220070111.0,Random,path_fly_close_small_029,3210030111.0,Drop,3210010111.0,Drop,3210020111.0,Dash,3310010211.0,Dash,path_grd_close_small_060,,3220060111.0,Normal,3220060111.0,Random,3220020111.0,Random,3220020111.0,Random,6,30,0,path_fly_mid_small_008,,3210020111.0,Normal,3210020111.0,Normal,3210030111.0,Normal,3210030111.0,Normal,path_fly_mid_small_027,2210010111.0,Jump,2210010111.0,Jump,2210010111.0,Jump,1310010111.0,Jump,,0.0,path_fly_mid_small_008,,3210020111.0,Normal,3210020111.0,Normal,3210030111.0,Normal,3210030111.0,Normal,,,,,,,,,,,,,,,,,,,,,
7005010,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,3320040111.0,path_grd_far_small_044,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite2_805,3220060111.0,Dash,3220060111.0,Dash,3320060211.0,Dash,3320060211.0,Dash,path_grd_mid_special_065,8.0,3120010111.0,Dash,3120010111.0,Dash,2220030111.0,Drop,2220030111.0,Drop,9,54,6,path_grd_far_small_044,12.0,2220030111.0,Dash,3220060111.0,Dash,2220030111.0,Dash,3220060111.0,Dash,path_grd_close_elite2_804,2220030111.0,Dash,2220030111.0,Dash,3320060211.0,Dash,3320060211.0,Dash,,0.0,path_grd_mid_elite1_802,10.0,3220060111.0,Jump,3220060111.0,Jump,2220040111.0,Drop,3320040111.0,Drop,path_grd_mid_special_065,6.0,2220030111.0,Dash,2220030111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,,,,,,,,,,,
7005011,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,1310030111.0,path_grd_mid_small_002,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2320020211.0,Drop,path_fly_mid_small_030,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,path_grd_mid_small_055,,2220030111.0,Drop,2220030111.0,Random,2220030111.0,Random,2220030111.0,Random,6,18,12,path_fly_far_small_022,,2110010111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_fly_close_small_020,1210030111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,1310030111.0,Jump,,0.0,path_fly_far_small_022,,2110010111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,,,,,,,,,,,,,,,,,,,,,
7005012,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,3320030111.0,path_grd_far_small_044,3220060111,Dash,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,path_fly_close_elite2_807,2210010111.0,Dash,2210010111.0,Dash,2310020211.0,Dash,2310020211.0,Dash,path_grd_mid_small_070,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,9,33,6,path_fly_mid_small_039,11.0,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_fly_mid_elite2_808,2210010111.0,Dash,2210010111.0,Dash,2310020211.0,Dash,2310020211.0,Dash,,0.0,path_grd_mid_small_055,10.0,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Drop,3320030111.0,Drop,path_grd_mid_small_070,8.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,,,,,,,,,,,
7005013,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,2320010111.0,path_grd_close_small_013,3220070111,Jump,3220050111.0,Normal,3220070111.0,Random,1320020211.0,Drop,path_fly_far_small_006,3210020111.0,Normal,3210010111.0,Normal,3210010111.0,Normal,3210020111.0,Normal,path_grd_close_small_010,,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Random,3220070111.0,Random,0,30,6,path_grd_mid_small_058,,3220050111.0,Normal,3220070111.0,Normal,3220050111.0,Normal,3220070111.0,Normal,path_grd_close_small_004,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2320010111.0,Drop,,0.0,path_grd_mid_small_058,,3220050111.0,Normal,3220070111.0,Normal,3220050111.0,Normal,3220070111.0,Normal,,,,,,,,,,,,,,,,,,,,,
7005014,wave_campaign_hard_001,Campaign,90,6,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,2310020111.0,path_fly_mid_special_016,2110010111,Dash,2110010111.0,Dash,2110010111.0,Dash,2110010111.0,Dash,path_grd_close_small_042,3220050111.0,Drop,3220050111.0,Random,3220050111.0,Random,1320020211.0,Drop,path_grd_close_small_045,,1220010111.0,Random,2220030111.0,Random,3220060111.0,Random,3220010111.0,Random,12,15,18,path_fly_far_small_022,,3210030111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,3210030111.0,Normal,path_fly_far_small_009,3210030111.0,Dash,3210030111.0,Dash,3210010111.0,Drop,2310020111.0,Drop,,0.0,path_fly_far_small_022,,3210030111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,3210030111.0,Normal,,,,,,,,,,,,,,,,,,,,,
7005015,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,2320020111.0,path_grd_close_small_054,1220040111,Drop,1220040111.0,Drop,1220040111.0,Drop,3320040211.0,Drop,path_grd_mid_elite1_802,1220040111.0,Dash,1220040111.0,Dash,2220050111.0,Drop,2320060211.0,Drop,path_fly_close_small_049,5.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,1210040111.0,Dash,12,36,0,path_grd_mid_small_043,12.0,1220040111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,3220020111.0,Dash,path_grd_mid_elite3_811,1220040111.0,Dash,3320040211.0,Drop,3320040211.0,Drop,2320020111.0,Drop,,0.0,path_grd_mid_small_043,10.0,1220040111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,3220020111.0,Dash,path_fly_mid_small_050,,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,1210040111.0,Dash,,,,,,,,,,,
7005016,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,1310010111.0,path_fly_close_small_007,3210010111,Jump,3210010111.0,Jump,3210010111.0,Jump,2310020211.0,Jump,path_grd_mid_special_025,2120010111.0,Drop,2120010111.0,Drop,2120010111.0,Drop,2120010111.0,Drop,path_fly_mid_small_008,,3210020111.0,Normal,3210020111.0,Normal,3210030111.0,Normal,3210030111.0,Normal,6,39,0,path_grd_mid_small_052,,3220070111.0,Normal,3220070111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,path_fly_mid_small_005,3210020111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,1310010111.0,Jump,,0.0,path_grd_mid_small_052,,3220070111.0,Normal,3220070111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,,,,,,,,,,,,,,,,,,,,,
7005017,wave_campaign_hard_001,Campaign,90,6,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,1320040111.0,path_grd_close_small_060,2220030111,Jump,2220030111.0,Random,2220030111.0,Random,2220030111.0,Random,path_fly_mid_small_042,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Drop,3310010211.0,Drop,path_grd_mid_small_046,,2220030111.0,Jump,2220030111.0,Jump,2220010111.0,Drop,2220010111.0,Drop,12,12,12,path_fly_far_small_040,,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,path_grd_close_small_014,2220030111.0,Jump,2220030111.0,Random,2220030111.0,Random,1320040111.0,Drop,,0.0,path_fly_far_small_040,,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,,,,,,,,,,,,,,,,,,,,,
7005018,wave_campaign_hard_001,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,2320050111.0,path_grd_close_elite1_801,2220010111,Dash,2220010111.0,Dash,2220040111.0,Drop,2320030211.0,Drop,path_grd_mid_small_055,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2320030211.0,Drop,path_fly_close_special_046,10.0,2110010111.0,Dash,2110010111.0,Dash,3210040111.0,Drop,3210030111.0,Drop,15,40,2,path_grd_mid_small_037,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,3220020111.0,Dash,path_grd_close_elite3_813,2220010111.0,Drop,2320030211.0,Drop,2320030211.0,Drop,2320050111.0,Drop,5.0,0.0,path_grd_mid_small_043,,2220010111.0,Dash,2220040111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_mid_small_070,8.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Normal,,,,,,,,,,,
7005019,wave_campaign_hard_001,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,1310030111.0,path_fly_close_small_029,3210010111,Jump,3210010111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,path_grd_far_small_050,3220070111.0,Random,3220040111.0,Drop,3220040111.0,Drop,3220070111.0,Random,path_fly_far_small_006,,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,1310010211.0,Jump,12,18,15,path_grd_far_small_032,,2220030111.0,Drop,2220030111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,path_fly_close_small_007,1210010111.0,Jump,1210010111.0,Jump,1210010111.0,Drop,1310030111.0,Drop,,0.0,path_grd_far_special_066,,2220030111.0,Drop,2220030111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,
