stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6505434,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,1320030131,path_grd_mid_small_011,1220020131,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_fly_mid_small_050,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Dash,path_grd_mid_elite2_805,1220020131.0,Dash,1220020131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_mid_small_043,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_mid_elite2_805,1220020131.0,Dash,1220020131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_mid_small_070,10.0,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,1320030131.0,Dash,0,48,0,0.0,10.0,path_fly_mid_small_036,,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Drop,3210030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505435,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,2310020131,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,path_fly_mid_small_039,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_039,0.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,path_grd_mid_small_043,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,0,42,0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505436,wave_eventdungeon_020,Campaign,180,5,False,False,point_grd_gluttony_01,point_fly_gluttony_01,sbg_swamplandjunglebbg009,SwamplandJungle,Day,ibg_swamplandjungle_001,1510090131,b_fly_gluttony_01,1510090131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505437,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505438,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505439,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505440,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505441,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505442,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505443,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505501,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,1320060121,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,,,,,,,,,,,24,12,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505502,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,3310010121,path_grd_mid_small_037,3220060121,Dash,2220040121.0,Dash,3220060121.0,Dash,1320040221.0,Dash,path_grd_far_small_041,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,path_fly_far_small_031,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,3210030121.0,Drop,path_fly_mid_elite2_805,0.0,1210010121.0,Jump,1210010121.0,Jump,3210030121.0,Drop,3310010121.0,Drop,path_grd_far_small_044,3220060121.0,Dash,2220040121.0,Dash,3220060121.0,Dash,2220040121.0,Dash,,,,,,,,,,,0,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505503,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,1320030121,path_grd_close_small_001,1220060121,Dash,1220060121.0,Dash,1220060121.0,Drop,2220040121.0,Drop,path_grd_mid_special_065,,3220060121.0,Dash,3220060121.0,Dash,1220060121.0,Drop,1320030221.0,Drop,path_grd_close_small_042,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_special_025,12.0,1220060121.0,Jump,1220060121.0,Jump,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite2_807,2220010121.0,Jump,2220010121.0,Jump,2320020221.0,Drop,1320030121.0,Drop,path_grd_mid_special_065,9.0,3220060121.0,Dash,3220060121.0,Dash,2220010121.0,Drop,2220040121.0,Drop,27,60,0,0.0,,path_grd_close_small_048,9.0,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,path_grd_mid_special_065,10.0,3220060121.0,Jump,3220060121.0,Jump,2220010121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,
6505504,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,3320070121,path_grd_mid_small_049,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,7.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1310030221.0,Drop,path_grd_mid_small_058,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,1220060121.0,Dash,1220060121.0,Dash,2220030121.0,Drop,3320070121.0,Drop,path_fly_close_small_023,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,3210030121.0,Dash,,,,,,,,,,,6,30,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505505,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,3310050121,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_mid_small_037,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,0.0,1210030121.0,Jump,1210030121.0,Jump,3210030121.0,Drop,3310050221.0,Drop,path_fly_mid_small_030,3210010121.0,Drop,3210030121.0,Drop,3210010121.0,Drop,3310050121.0,Dash,,,,,,,,,,,0,33,0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505506,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,2310040121,path_grd_mid_small_002,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,path_grd_mid_small_070,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3320040221.0,Dash,path_fly_mid_small_042,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,2310040221.0,Drop,path_grd_mid_small_043,,3220050121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_fly_mid_elite1_802,1210030121.0,Drop,1210030121.0,Drop,1210040121.0,Drop,2310040121.0,Drop,path_grd_mid_small_061,,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3320040221.0,Dash,0,45,0,0.0,,path_grd_mid_small_043,,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3320040221.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505507,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,3320080121,path_grd_close_small_001,3220050121,Drop,3220050121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_030,,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,path_grd_mid_elite1_802,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Drop,3320080221.0,Drop,path_grd_close_elite1_801,0.0,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Drop,3320070221.0,Drop,path_grd_mid_small_049,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3320080121.0,Drop,,,,,,,,,,,15,14,7,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505508,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,3320010121,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,path_fly_close_small_029,7.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_small_058,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_045,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3320010121.0,Dash,,,,,,,,,,,12,30,0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505509,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,1320040121,path_grd_mid_small_070,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220050121.0,Normal,path_fly_mid_elite1_802,5.0,1210020121.0,Drop,1210020121.0,Drop,1210040121.0,Drop,3310040221.0,Drop,path_grd_mid_small_058,3220040121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,1320040221.0,Jump,path_fly_mid_small_050,,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Normal,path_grd_mid_elite2_805,3220040121.0,Drop,3220040121.0,Drop,1320040221.0,Drop,1320040121.0,Drop,path_fly_mid_elite1_802,10.0,1210020121.0,Drop,1210020121.0,Drop,1210040121.0,Drop,3310040221.0,Drop,0,57,0,0.0,9.0,path_grd_mid_small_070,,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,2220040121.0,Normal,path_fly_mid_small_021,,1210020121.0,Drop,1210040121.0,Drop,1210040121.0,Drop,1210020121.0,Drop,,,,,,,,,,,,,,,,,,,,
6505510,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,2310020121,path_grd_close_small_007,2220020121,Drop,2220020121.0,Drop,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_036,4.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_close_special_044,3210040121.0,Drop,3210040121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_close_special_046,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,2310020121.0,Drop,path_fly_close_small_035,3.0,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,40,17,0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505511,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,2320030121,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050221.0,Drop,path_grd_mid_small_043,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320030121.0,Dash,path_grd_close_special_064,3.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,30,18,0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505512,wave_eventdungeon_020,Campaign,180,6,False,False,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,1410020121,path_fly_mid_centurion_902,1410020121,Normal,,,,,,,path_grd_mid_small_012,,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,path_grd_mid_small_012,1120010121.0,Drop,1120010121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,path_fly_mid_elite2_808,4.0,1110010121.0,Dash,1110010121.0,Dash,1110010121.0,Dash,1310030221.0,Dash,path_grd_close_small_048,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,path_fly_mid_small_036,,1210010121.0,Normal,1210010121.0,Normal,3110010121.0,Normal,3110010121.0,Normal,6,33,1,4.0,,path_grd_mid_small_011,,2120010121.0,Jump,2120010121.0,Jump,2120010121.0,Jump,2320030221.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505513,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,2310060121,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,1120010121.0,Drop,1120010121.0,Drop,path_fly_mid_small_024,6.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2310060221.0,Drop,path_grd_close_small_069,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,2210020121.0,Dash,1210030121.0,Drop,2310060121.0,Drop,path_fly_close_small_049,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,,,,,,,,,,,12,20,1,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505514,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,3320030121,path_grd_mid_small_040,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_005,7.0,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,path_fly_mid_small_050,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,1210010121.0,Drop,1310010221.0,Drop,path_grd_mid_small_043,2220030121.0,Jump,3220020121.0,Jump,2220030121.0,Jump,3320030121.0,Dash,,,,,,,,,,,0,33,0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505515,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,1320040121,path_grd_mid_small_043,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_grd_close_small_054,,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,2320030221.0,Drop,path_fly_mid_elite1_802,1210030121.0,Jump,1210030121.0,Jump,3210030121.0,Drop,3310010221.0,Drop,path_grd_mid_special_065,,1120010121.0,Jump,1120010121.0,Jump,1220030121.0,Drop,2220040121.0,Drop,path_grd_close_elite2_807,3220010121.0,Jump,3220010121.0,Jump,2320030221.0,Drop,1320040121.0,Drop,path_grd_mid_special_025,,1120010121.0,Jump,1120010121.0,Jump,3220010121.0,Drop,2320030221.0,Drop,21,45,0,0.0,10.0,path_fly_close_small_038,5.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505516,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,3310050121,path_fly_mid_small_018,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_mid_elite1_802,,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3310050221.0,Drop,path_fly_mid_small_050,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Dash,path_fly_mid_elite1_802,0.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3310050121.0,Drop,path_fly_mid_small_050,2210020121.0,Drop,2310060221.0,Drop,2210020121.0,Drop,3210030121.0,Drop,path_fly_close_small_001,5.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,6,36,0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505517,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,2320030121,path_grd_close_elite1_801,1220040121,Jump,1220040121.0,Jump,1220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_013,7.0,1220040121.0,Dash,1220050121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,path_grd_mid_small_049,1220040121.0,Drop,1220050121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,path_fly_close_small_041,7.0,1110010121.0,Drop,1110010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,path_grd_mid_small_055,1220040121.0,Drop,1220040121.0,Drop,3220020121.0,Drop,2320030121.0,Drop,path_grd_close_small_042,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,27,11,7,0.0,6.0,path_fly_mid_small_030,,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505518,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,1320060121,path_grd_mid_small_002,1220030121,Jump,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,path_fly_mid_elite2_808,5.0,1210030121.0,Drop,1210030121.0,Drop,3310050221.0,Drop,3310050221.0,Drop,path_grd_mid_small_034,1220030121.0,Drop,1220030121.0,Drop,2220040121.0,Drop,1320060221.0,Drop,path_grd_mid_small_043,,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,path_fly_mid_elite2_808,1210030121.0,Drop,3210030121.0,Drop,3310050221.0,Drop,3310050221.0,Drop,path_grd_mid_small_034,10.0,1220030121.0,Drop,1220030121.0,Drop,2220040121.0,Drop,1320060121.0,Drop,0,54,0,0.0,8.0,path_grd_mid_small_058,,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,1320060221.0,Drop,path_fly_mid_small_050,,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,,,,,
