stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6220806,wave_tower_elysion_009,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_small_052,2220020111,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,path_grd_mid_small_043,,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,path_grd_mid_small_008,2220010111.0,Dash,2220010111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,path_grd_mid_elite2_808,2.0,2220020111.0,Dash,2220010111.0,Dash,2220010111.0,Drop,3320080211.0,Drop,path_grd_mid_small_043,10.0,2220010111.0,Jump,2220020111.0,Jump,2220010111.0,Jump,2220020111.0,Jump,0,63,0,,path_grd_mid_special_065,,1120010111.0,Jump,2220020111.0,Jump,2220010111.0,Drop,2220020111.0,Drop,path_grd_mid_small_075,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,path_grd_mid_elite2_808,2220020111.0,Dash,2220010111.0,Dash,3320070211.0,Drop,3320080211.0,Drop,4.0,7.0,normal,,,,,,,,,,,,,,,,,,,,
6220807,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320060111.0,path_grd_mid_small_068,1220020111,Drop,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,path_grd_mid_elite2_808,,1220020111.0,Dash,1220020111.0,Dash,2320060211.0,Drop,3320040211.0,Drop,path_grd_close_small_007,1220020111.0,Dash,3220020111.0,Dash,1220020111.0,Dash,3220020111.0,Dash,path_grd_mid_small_008,,3220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,3220020111.0,Dash,path_grd_mid_elite3_814,0.0,1220020111.0,Dash,3320040211.0,Dash,3320040211.0,Drop,3320040211.0,Drop,15,36,0,8.0,path_grd_close_elite1_801,10.0,1220020111.0,Drop,3220020111.0,Drop,1220020111.0,Drop,2320060111.0,Drop,path_grd_mid_small_070,3220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,2220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220808,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320030111.0,path_fly_far_small_022,1210030111,Dash,2210020111.0,Dash,2210020111.0,Dash,1210030111.0,Dash,path_fly_mid_small_033,,2210020111.0,Dash,1210030111.0,Dash,2210020111.0,Dash,2310060211.0,Drop,path_fly_mid_elite2_808,2210020111.0,Dash,1210030111.0,Dash,3310030211.0,Drop,3310030211.0,Drop,path_fly_mid_small_036,,1210030111.0,Drop,1210030111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,path_grd_mid_elite3_811,0.0,2220030111.0,Dash,2320020211.0,Drop,3320030211.0,Drop,3320030111.0,Drop,0,42,12,10.0,path_grd_far_small_038,8.0,3220060111.0,Dash,3220070111.0,Dash,3220060111.0,Dash,3220070111.0,Dash,path_grd_mid_small_043,3220070111.0,Dash,2220030111.0,Dash,3220070111.0,Dash,2220030111.0,Dash,path_grd_mid_small_040,3220060111.0,Dash,3220060111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,8.0,,,,,,,,,,,,,,,,,,,,,,
6220809,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3320080111.0,path_grd_mid_small_043,3220030111,Dash,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,path_grd_mid_small_070,,3220030111.0,Drop,3220080111.0,Drop,3220030111.0,Drop,2220050111.0,Normal,path_grd_mid_elite2_805,3220030111.0,Dash,2220010111.0,Dash,1320040211.0,Drop,3320080211.0,Drop,path_grd_mid_small_034,10.0,3220080111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,path_grd_close_small_069,0.0,2220010111.0,Drop,3220080111.0,Drop,3220030111.0,Drop,2220050111.0,Normal,6,48,0,,path_grd_mid_elite2_808,8.0,3220030111.0,Dash,2220010111.0,Dash,1320040211.0,Drop,3320080111.0,Drop,path_grd_mid_small_043,2220010111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220080111.0,Drop,path_grd_mid_small_052,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,,10.0,,,,,,,,,,,,,,,,,,,,,
6220810,wave_tower_elysion_009,Campaign,180,7,False,True,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_001,2421040111.0,path_grd_mid_centurion_901,2421040111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220811,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320040141.0,path_grd_mid_small_008,3220050141,Drop,3220050141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,path_grd_mid_special_025,7.0,2120010141.0,Jump,2120010141.0,Jump,2220010141.0,Drop,1320030241.0,Drop,path_fly_mid_elite1_802,1210030141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,1210040141.0,Drop,path_grd_mid_elite1_802,0.0,2220010141.0,Dash,2220010141.0,Dash,3220060141.0,Drop,1320040141.0,Drop,path_fly_mid_small_021,10.0,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,3210030141.0,Drop,0,60,0,4.0,path_grd_mid_special_025,,3120010141.0,Jump,3120010141.0,Jump,3120010141.0,Drop,3120010141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220812,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320060141.0,path_grd_far_small_059,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_grd_mid_elite1_802,7.0,3220040141.0,Drop,3220040141.0,Drop,1220050141.0,Dash,1320060241.0,Dash,path_fly_mid_small_005,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,3210030141.0,Dash,path_grd_mid_elite1_802,0.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,2320030241.0,Drop,path_grd_far_small_074,10.0,3220040141.0,Dash,2220040141.0,Dash,3220040141.0,Dash,1320060141.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220813,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320050141.0,path_grd_close_small_048,1220040141,Drop,1220040141.0,Drop,1220040141.0,Drop,2320050241.0,Drop,path_grd_close_small_069,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220050141.0,Drop,path_fly_mid_small_039,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,path_grd_close_elite1_801,0.0,3120010141.0,Dash,3120010141.0,Dash,1220050141.0,Drop,2320010241.0,Drop,path_grd_close_special_064,6.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,2320050141.0,Drop,42,6,0,4.0,path_grd_close_small_042,3.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220814,wave_tower_elysion_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_close_small_039,2220020141,Jump,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,path_fly_mid_small_036,8.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,path_grd_close_special_064,3120010141.0,Jump,2220020141.0,Jump,2220010141.0,Normal,2220010141.0,Normal,path_fly_mid_elite1_802,4.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,2310060241.0,Drop,path_grd_close_small_048,12.0,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,27,51,0,,path_fly_mid_special_047,10.0,3110010141.0,Drop,3110010141.0,Drop,2210020141.0,Normal,2210040141.0,Dash,path_grd_mid_small_075,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,2210020141.0,Normal,2210020141.0,Normal,2210040141.0,Drop,2310060241.0,Dash,10.0,,20,path_fly_mid_small_027,2210020141.0,Normal,2210040141.0,Dash,2210020141.0,Normal,3310020241.0,Normal,,,,,,,,,,,15.0
6220815,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3320020141.0,path_grd_mid_small_002,1220030141,Jump,1220030141.0,Jump,1220030141.0,Jump,1220030141.0,Jump,path_grd_close_elite2_804,5.0,1220030141.0,Dash,1220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,path_grd_far_small_044,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Drop,path_grd_mid_small_043,,1220030141.0,Dash,3220070141.0,Dash,1220030141.0,Dash,3220070141.0,Dash,path_grd_close_elite2_804,0.0,1220030141.0,Dash,1220030141.0,Dash,2320050241.0,Dash,2320050241.0,Dash,18,18,12,10.0,path_grd_far_small_035,10.0,3320020141.0,Drop,1220030141.0,Drop,3220070141.0,Drop,1220030141.0,Drop,path_grd_mid_small_008,3220070141.0,Dash,1220030141.0,Dash,1220030141.0,Dash,3220070141.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
6220816,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320070141.0,path_grd_mid_special_065,3120010141,Dash,3120010141.0,Dash,2220020141.0,Drop,2320070241.0,Drop,path_grd_far_small_074,12.0,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Dash,path_fly_mid_small_005,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310010241.0,Drop,path_grd_far_small_071,7.0,2220020141.0,Dash,2220020141.0,Dash,3220060141.0,Dash,2320070141.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220817,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320020141.0,path_grd_mid_small_043,3220030141,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_grd_mid_elite2_808,,3220030141.0,Dash,3220030141.0,Dash,3320050241.0,Drop,1320020241.0,Drop,path_grd_close_small_042,2220010141.0,Dash,3220030141.0,Dash,2220010141.0,Dash,1220050141.0,Dash,path_grd_mid_small_011,,3220030141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,3220030141.0,Drop,path_grd_mid_elite2_808,0.0,3220030141.0,Dash,3220030141.0,Dash,3320050241.0,Drop,1320020141.0,Drop,6,51,0,8.0,path_grd_mid_small_043,10.0,2220010141.0,Dash,3220030141.0,Dash,2220010141.0,Dash,1220050141.0,Dash,path_grd_mid_elite1_802,2220010141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2320020241.0,Drop,path_grd_mid_small_012,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,
6220818,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320020141.0,path_grd_mid_small_005,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,path_grd_mid_elite2_808,,2220020141.0,Dash,2220020141.0,Dash,3320050241.0,Drop,3320020241.0,Drop,path_grd_mid_small_043,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,3220070141.0,Dash,path_grd_mid_small_011,,2220020141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,path_grd_mid_elite2_808,0.0,2220020141.0,Dash,2220020141.0,Dash,3320050241.0,Drop,3320020141.0,Drop,0,57,0,8.0,path_grd_mid_small_043,10.0,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,3220070141.0,Dash,path_grd_mid_elite1_802,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,2320020241.0,Drop,path_grd_mid_small_012,3220070141.0,Drop,3220070141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,
6220819,wave_tower_elysion_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220040141,Jump,3220020141.0,Jump,2220050141.0,Drop,2320060241.0,Drop,path_grd_mid_small_043,6.0,1220040141.0,Jump,1220040141.0,Jump,3220020141.0,Drop,2320020241.0,Drop,path_fly_mid_small_050,1220040141.0,Drop,2210030141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,path_grd_mid_elite2_808,4.0,1220040141.0,Dash,3220020141.0,Dash,2320060241.0,Drop,2320020241.0,Drop,path_grd_mid_small_070,10.0,1220040141.0,Jump,3220020141.0,Jump,3220020141.0,Jump,2220050141.0,Dash,0,48,9,4.0,path_grd_mid_small_012,5.0,3220020141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,path_grd_mid_small_075,3220020141.0,Dash,2220050141.0,Dash,3220020141.0,Dash,2220050141.0,Dash,path_grd_far_elite1_803,1220040141.0,Jump,3220020141.0,Jump,2320060141.0,Drop,3320040241.0,Drop,6.0,,normal,,,,,,,,,,,,,,,,,,,,
6220820,wave_tower_elysion_009,Campaign,180,5,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010141.0,b_fly_stormbringer_01,2510010141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220821,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320010121.0,path_grd_mid_small_055,1220060121,Drop,1220060121.0,Drop,1220060121.0,Drop,2220040121.0,Drop,path_grd_far_elite1_803,7.0,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_011,3220010121.0,Dash,3220010121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Drop,1320010121.0,Drop,path_grd_far_small_074,6.0,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220822,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2310010121.0,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,path_grd_close_small_036,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,path_fly_mid_small_030,7.0,3210010121.0,Drop,3210030121.0,Drop,3210010121.0,Drop,2310010121.0,Dash,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220823,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320030121.0,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050221.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320030121.0,Dash,30,18,0,4.0,path_grd_close_special_064,3.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220824,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310050121.0,path_grd_close_elite1_801,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320030221.0,Jump,path_grd_mid_small_012,7.0,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,1220060121.0,Dash,path_fly_mid_small_027,1210020121.0,Dash,2210040121.0,Dash,1210020121.0,Dash,3210030121.0,Dash,path_grd_mid_small_012,0.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2320030221.0,Dash,path_fly_mid_elite1_802,7.0,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,2310050121.0,Drop,9,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220825,wave_tower_elysion_009,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_close_elite1_801,3220050121,Normal,3220050121.0,Normal,3220050121.0,Normal,2320030221.0,Drop,path_grd_mid_small_070,9.0,2220010121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,2220040121.0,Normal,path_fly_mid_small_008,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,path_grd_mid_elite1_802,3.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Normal,2320030221.0,Dash,path_fly_mid_elite1_802,12.0,2210020121.0,Normal,2210020121.0,Normal,1210030121.0,Drop,2310040121.0,Drop,9,57,0,,path_fly_mid_small_030,12.0,1210030121.0,Drop,1210030121.0,Normal,1210030121.0,Drop,1210030121.0,Drop,path_grd_mid_small_061,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,path_grd_mid_small_075,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220040121.0,Dash,,8.0,20,path_fly_mid_elite1_802,1210030121.0,Normal,1210030121.0,Normal,2220040121.0,Drop,2310040221.0,Normal,,,,,,,,,,,
6220826,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320020121.0,path_grd_mid_small_070,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Normal,path_fly_mid_elite1_802,6.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3310040221.0,Drop,path_grd_mid_small_034,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,1320020221.0,Drop,path_fly_mid_small_050,0.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3310040221.0,Drop,path_grd_mid_elite2_808,,3220040121.0,Drop,3220040121.0,Drop,1320030221.0,Drop,1320020121.0,Drop,0,42,0,10.0,path_grd_mid_small_070,,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220827,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,1320030121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_close_small_072,4.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_mid_small_034,1220060121.0,Dash,1220060121.0,Dash,1320030221.0,Drop,1320040221.0,Drop,path_grd_close_small_042,3.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,path_grd_close_small_042,0.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,24,27,0,10.0,path_grd_mid_elite2_805,,1220060121.0,Dash,1220060121.0,Dash,1320040221.0,Drop,1320030121.0,Drop,path_grd_mid_small_043,1220060121.0,Dash,3220080121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_grd_close_small_045,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,6.0,9.0,,,,,,,,,,,,,,,,,,,,,
6220828,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320030121.0,path_grd_close_elite2_804,1220060121,Dash,1220060121.0,Dash,3320060221.0,Jump,3320060221.0,Jump,path_fly_mid_special_047,,2110010121.0,Dash,2110010121.0,Dash,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_small_030,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_elite2_808,0.0,2210040121.0,Dash,2210040121.0,Dash,2310020221.0,Dash,2310020221.0,Dash,path_grd_close_elite1_801,10.0,1220060121.0,Dash,1220060121.0,Dash,3220060121.0,Drop,1320030121.0,Drop,18,36,0,10.0,path_fly_mid_small_039,5.0,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
