stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6250557,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3320080111.0,path_grd_mid_small_043,2220020111,Dash,3220040111.0,Dash,2220020111.0,Dash,3220040111.0,Dash,path_grd_close_elite2_804,5.0,3220040111.0,Dash,3220040111.0,Dash,2320010211.0,Jump,2320010211.0,Jump,path_grd_mid_small_049,12.0,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,3320080211.0,Drop,path_grd_mid_small_070,8.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220080111.0,Drop,path_grd_close_elite2_804,0.0,3220040111.0,Jump,3220040111.0,Jump,3320010211.0,Dash,3320010211.0,Dash,18,30,0,path_grd_mid_small_012,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,3320080111.0,Drop,10.0,path_grd_mid_small_068,8.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320010211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250558,wave_tower_pilgrim_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_fly_mid_elite1_802,2210020111,Dash,2210020111.0,Dash,1210020111.0,Dash,2310040211.0,Dash,path_grd_close_small_010,10.0,2220010111.0,Dash,2220010111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_mid_small_024,,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_fly_mid_small_050,4.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,2310060211.0,Dash,path_fly_mid_elite1_802,10.0,2210020111.0,Drop,2210020111.0,Drop,1210020111.0,Drop,2310040211.0,Drop,12,57,0,path_grd_close_small_007,1220060111.0,Drop,1220060111.0,Drop,1220060111.0,Drop,1220060111.0,Drop,8.0,path_fly_mid_small_050,,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210040111.0,Normal,20,path_grd_mid_small_075,4.0,2220010111.0,Dash,1220060111.0,Dash,2220010111.0,Dash,2320020211.0,Dash,path_fly_mid_elite2_808,10.0,2210020111.0,Drop,1210020111.0,Drop,2310040211.0,Drop,2310060211.0,Drop,path_grd_mid_small_043,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,
6250559,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320020111.0,path_grd_close_small_067,1220060111,Drop,1220060111.0,Drop,2220050111.0,Dash,2320020211.0,Dash,path_grd_mid_elite2_805,,1220060111.0,Jump,1220060111.0,Jump,1320040211.0,Drop,2220050111.0,Drop,path_fly_mid_small_033,8.0,2210040111.0,Drop,2210040111.0,Drop,2210040111.0,Drop,2210040111.0,Drop,path_fly_mid_elite1_802,0.0,2210040111.0,Dash,2210040111.0,Dash,3210030111.0,Drop,2310050211.0,Drop,path_grd_mid_elite2_808,10.0,1220060111.0,Jump,1220060111.0,Jump,2320020111.0,Drop,1320040211.0,Drop,12,39,0,path_fly_mid_small_039,2210040111.0,Dash,2210040111.0,Dash,3210030111.0,Dash,3210030111.0,Dash,5.0,path_grd_close_small_013,10.0,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250560,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,1421010111.0,path_grd_mid_centurion_902,1421010111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250561,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3320020141.0,path_grd_mid_small_043,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,path_grd_far_elite1_803,7.0,1120010141.0,Jump,1120010141.0,Jump,3220070141.0,Drop,3320020241.0,Drop,path_grd_far_small_044,4.0,1220030141.0,Dash,3220070141.0,Drop,1220030141.0,Dash,3220070141.0,Drop,path_grd_mid_small_070,,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Jump,path_grd_far_elite1_803,0.0,1220030141.0,Dash,1220030141.0,Dash,3220070141.0,Drop,3320020141.0,Drop,0,18,24,path_grd_mid_small_073,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250562,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320070141.0,path_grd_close_small_001,1220020141,Drop,1220020141.0,Drop,1220020141.0,Dash,1220020141.0,Dash,path_grd_mid_elite1_802,7.0,1120010141.0,Jump,1120010141.0,Jump,2220030141.0,Drop,3320070241.0,Drop,path_fly_mid_small_053,6.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Dash,path_grd_mid_special_065,0.0,1120010141.0,Dash,1120010141.0,Dash,2220030141.0,Drop,3320070141.0,Drop,path_fly_mid_special_016,11.0,1110010141.0,Drop,1110010141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,6,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250563,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2320020141.0,path_grd_mid_small_002,1220040141,Jump,1220040141.0,Jump,1220040141.0,Jump,1220040141.0,Jump,path_grd_mid_elite1_802,5.0,1220040141.0,Dash,1220040141.0,Dash,3220060141.0,Drop,2320070241.0,Drop,path_grd_mid_small_049,10.0,1220040141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite2_805,0.0,1220040141.0,Drop,3220060141.0,Drop,2320070241.0,Drop,2320020141.0,Drop,path_grd_close_small_004,8.0,1220040141.0,Dash,3220060141.0,Dash,1220040141.0,Dash,3220060141.0,Dash,6,36,0,path_grd_mid_small_005,1220040141.0,Dash,3220060141.0,Dash,1220040141.0,Dash,3220060141.0,Dash,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250564,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_special_025,3120010141,Jump,3120010141.0,Jump,3220050141.0,Dash,2220040141.0,Dash,path_grd_close_small_048,12.0,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_grd_mid_small_037,10.0,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,path_fly_mid_elite1_802,2.0,2210020141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,1310040241.0,Drop,path_grd_close_small_036,12.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2220040141.0,Dash,18,51,0,path_grd_mid_small_043,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,10.0,path_fly_close_small_032,5.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,20,path_grd_mid_small_040,,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,path_fly_mid_elite2_805,15.0,2210020141.0,Dash,2210020141.0,Dash,2310020241.0,Dash,2310020241.0,Normal,,,,,,,,,,
6250565,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1310010141.0,path_fly_mid_small_018,1210030141,Drop,1210030141.0,Drop,1210010141.0,Dash,1210010141.0,Dash,path_fly_close_special_044,,3210010141.0,Drop,3210010141.0,Drop,3210040141.0,Drop,1310010241.0,Drop,path_fly_mid_small_030,,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210030141.0,Drop,path_fly_close_special_046,10.0,2210020141.0,Dash,2210020141.0,Dash,3210040141.0,Drop,3210040141.0,Drop,path_fly_mid_elite2_808,0.0,1210030141.0,Dash,1210030141.0,Dash,3310030241.0,Dash,3310030241.0,Dash,51,36,0,path_fly_close_special_046,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Drop,1310010141.0,Drop,6.0,path_fly_close_small_041,9.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,,path_fly_mid_special_016,10.0,2210020141.0,Drop,2210020141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,,,,,,,,,,,,,,,,,,,,
6250566,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320060141.0,path_grd_mid_small_055,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_grd_mid_elite3_814,,2220020141.0,Dash,3320010241.0,Dash,2220040141.0,Dash,1320060241.0,Dash,path_grd_mid_small_011,8.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_grd_mid_elite3_814,0.0,2220020141.0,Dash,3320010241.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_043,8.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250567,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,1320040141.0,path_grd_mid_small_043,3220010141,Jump,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,path_grd_close_small_054,,1220030141.0,Drop,1220030141.0,Drop,1220030141.0,Drop,2320030241.0,Drop,path_fly_mid_elite1_802,10.0,1210030141.0,Jump,1210030141.0,Jump,3210030141.0,Drop,3310010241.0,Drop,path_grd_mid_special_065,,1120010141.0,Jump,1120010141.0,Jump,1220030141.0,Drop,2220040141.0,Drop,path_grd_close_elite2_807,0.0,3220010141.0,Jump,3220010141.0,Jump,2320030241.0,Drop,1320040141.0,Drop,21,45,0,path_grd_mid_special_025,1120010141.0,Jump,1120010141.0,Jump,3220010141.0,Drop,2320030241.0,Drop,,path_fly_close_small_038,5.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250568,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220020141,Drop,1220020141.0,Drop,1220020141.0,Drop,2320020241.0,Drop,path_grd_close_small_036,,2220010141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,path_grd_mid_small_040,8.0,2220010141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,2220010141.0,Drop,path_grd_mid_small_070,3.0,2220010141.0,Drop,3220080141.0,Drop,1220020141.0,Drop,2220050141.0,Normal,path_grd_close_small_039,10.0,2220010141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,2320020241.0,Drop,12,39,0,path_grd_mid_small_037,1220020141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,8.0,path_grd_mid_small_075,6.0,1220020141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,3220080141.0,Drop,normal,path_grd_mid_elite2_808,,1220020141.0,Drop,2220010141.0,Drop,2320020141.0,Drop,3320070241.0,Drop,,,,,,,,,,,,,,,,,,,,
6250569,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3320060141.0,path_grd_mid_small_002,1220040141,Drop,2220070141.0,Drop,1220040141.0,Dash,2220070141.0,Dash,path_grd_close_elite2_804,,1220040141.0,Dash,1220040141.0,Dash,3320060241.0,Jump,3320060241.0,Jump,path_grd_close_small_042,10.0,2220070141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,path_fly_close_small_029,12.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_small_043,5.0,2220070141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,33,42,0,path_fly_mid_elite2_808,1210030141.0,Dash,2210050141.0,Dash,3310020241.0,Dash,3310020241.0,Dash,0.0,path_grd_mid_special_065,5.0,1220040141.0,Jump,1120010141.0,Jump,2220070141.0,Drop,3320060141.0,Drop,,path_grd_close_small_042,6.0,1220040141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,2220070141.0,Dash,path_grd_mid_small_043,4.0,2220070141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_grd_close_small_048,2220070141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,2.0
6250570,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,1421030141.0,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250571,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310040121.0,path_fly_mid_small_018,3210020121,Jump,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,path_grd_mid_elite1_802,,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,,2220010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220010121.0,Drop,path_fly_mid_small_033,7.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210040121.0,Drop,path_fly_mid_elite1_802,0.0,2210010121.0,Dash,2210010121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,0,45,0,path_grd_mid_elite1_802,2120010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250572,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,2320020121.0,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,path_grd_mid_special_065,7.0,1120010121.0,Dash,1120010121.0,Dash,2220030121.0,Dash,2320020221.0,Dash,path_grd_far_small_044,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,path_fly_far_special_045,0.0,1110010121.0,Drop,1110010121.0,Drop,1110010121.0,Drop,1210040121.0,Drop,path_grd_mid_special_065,10.0,1120010121.0,Drop,1120010121.0,Drop,2220030121.0,Drop,2320020121.0,Drop,0,36,27,path_grd_far_small_006,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Jump,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250573,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320060121.0,path_grd_mid_small_070,1220010121,Jump,1220010121.0,Jump,1220010121.0,Jump,2220050121.0,Dash,path_grd_mid_elite1_802,,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060221.0,Drop,path_grd_mid_small_012,,1220010121.0,Dash,3220020121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_070,,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,0,42,0,path_grd_mid_small_070,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250574,wave_tower_pilgrim_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_small_046,2220020121,Drop,2220020121.0,Drop,2220020121.0,Drop,2220020121.0,Drop,path_fly_mid_small_050,,3210040121.0,Drop,3210050121.0,Drop,3210040121.0,Drop,3210030121.0,Normal,path_grd_mid_small_070,,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,path_grd_mid_elite2_808,3.0,2220020121.0,Drop,2220040121.0,Drop,3320040221.0,Drop,1320040221.0,Drop,path_fly_mid_small_050,10.0,3210040121.0,Drop,3210050121.0,Drop,3210040121.0,Drop,3210030121.0,Normal,0,69,0,path_grd_mid_small_043,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,10.0,path_grd_mid_small_075,4.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Normal,2220010121.0,Drop,normal,path_grd_mid_elite1_802,,2220010121.0,Drop,1220050121.0,Drop,2220040121.0,Drop,2220010121.0,Drop,path_fly_mid_small_050,8.0,3210040121.0,Drop,3210050121.0,Drop,3210040121.0,Drop,3210030121.0,Normal,path_grd_mid_elite2_808,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,1320040221.0,Drop,10.0
6250575,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320030121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_close_small_072,4.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_mid_small_034,10.0,1220060121.0,Dash,1220060121.0,Dash,1320030221.0,Drop,1320040221.0,Drop,path_grd_close_small_042,3.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,path_grd_close_small_042,0.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,24,27,0,path_grd_mid_elite2_805,1220060121.0,Dash,1220060121.0,Dash,1320040221.0,Drop,1320030121.0,Drop,,path_grd_mid_small_043,6.0,1220060121.0,Dash,3220080121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,,path_grd_close_small_045,9.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,
6250576,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,1320010121.0,path_grd_mid_small_002,1220040121,Jump,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,path_grd_far_elite1_803,6.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010221.0,Drop,path_grd_mid_small_055,10.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,path_grd_far_elite1_803,0.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010121.0,Drop,path_grd_mid_small_070,7.0,1220040121.0,Jump,1220050121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,0,24,18,path_grd_mid_small_043,2220010121.0,Drop,1220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250577,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1320010121.0,path_grd_mid_small_043,1220060121,Jump,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,path_grd_mid_small_055,5.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_mid_elite2_805,10.0,1220060121.0,Dash,3220060121.0,Dash,3320070221.0,Drop,1320010221.0,Drop,path_grd_mid_small_034,,3220080121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_grd_mid_small_055,0.0,1220060121.0,Dash,3220060121.0,Dash,1220060121.0,Drop,3220080121.0,Drop,0,39,9,path_grd_far_elite2_809,1220060121.0,Dash,3220060121.0,Dash,3320070221.0,Drop,1320010121.0,Drop,8.0,path_grd_mid_small_043,,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250578,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_far_small_044,3220070121,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,path_grd_mid_elite1_802,5.0,1220040121.0,Jump,1220040121.0,Jump,3220070121.0,Drop,3320050221.0,Drop,path_grd_mid_small_052,5.0,1220040121.0,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,path_grd_far_small_050,1.0,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,3320040221.0,Drop,path_fly_mid_elite2_805,7.0,1220040121.0,Jump,1220040121.0,Jump,3320020221.0,Drop,1310040221.0,Drop,0,45,12,path_grd_mid_small_043,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,5.0,path_grd_mid_small_075,6.0,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Jump,normal,path_fly_mid_elite1_802,,3220070121.0,Drop,1220040121.0,Drop,3210030121.0,Drop,3320020121.0,Drop,,,,,,,,,,,,,,,,,,,,
