stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6020003,wave_campaign_normal_008,Campaign,90,7,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,3320030131.0,path_grd_far_small_044,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_close_elite2_807,,2210010131.0,Dash,2210010131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_grd_mid_small_070,,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_fly_mid_small_039,11.0,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,path_fly_mid_elite2_808,0.0,2210010131.0,Dash,2210010131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,9,33,6,path_grd_mid_small_055,10.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Drop,3320030131.0,Drop,path_grd_mid_small_070,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
6020004,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,3320020131.0,path_grd_mid_small_043,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_far_elite1_803,7.0,1120010131.0,Dash,1120010131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,path_grd_far_small_044,4.0,2220030131.0,Dash,3220070131.0,Dash,2220030131.0,Dash,3220070131.0,Dash,path_grd_mid_small_070,11.0,1120010131.0,Jump,1120010131.0,Jump,1120010131.0,Jump,2220040131.0,Jump,path_grd_far_elite1_803,0.0,2220030131.0,Dash,2220030131.0,Dash,3220070131.0,Drop,3320020131.0,Drop,0,18,24,path_grd_mid_small_073,5.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020005,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,2320050131.0,path_grd_far_small_003,1220060131,Drop,1220060131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_elite1_802,7.0,1220060131.0,Jump,1220060131.0,Jump,3220060131.0,Drop,2320050231.0,Drop,path_fly_mid_special_016,4.0,3110010131.0,Drop,3110010131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_grd_mid_elite1_802,0.0,1220060131.0,Dash,1220060131.0,Dash,3220060131.0,Drop,2320050131.0,Drop,path_grd_far_small_044,10.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,0,48,12,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3120010131.0,Drop,3120010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020006,wave_campaign_normal_008,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,1320030131.0,path_grd_close_elite2_804,1220060131,Dash,1220060131.0,Dash,3320060231.0,Jump,3320060231.0,Jump,path_fly_mid_special_047,,2110010131.0,Dash,2110010131.0,Dash,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_small_030,10.0,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite2_808,0.0,2210040131.0,Dash,2210040131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_grd_close_elite1_801,10.0,1220060131.0,Dash,1220060131.0,Dash,3220060131.0,Drop,1320030131.0,Drop,18,36,0,path_fly_mid_small_039,5.0,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020007,wave_campaign_normal_008,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_special_025,3120010131,Jump,3120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,12.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_small_037,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2.0,2210020131.0,Drop,2210020131.0,Drop,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_036,10.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,18,51,0,path_grd_mid_small_043,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_fly_close_small_032,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_small_040,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,5.0,20,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,3210030131.0,Normal,2310020131.0,Normal,,,,,,,,,,,,
6020008,wave_campaign_normal_008,Defense,90,9,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_elite3_811,3220050131,Dash,3320040131.0,Normal,3320040131.0,Normal,3320040131.0,Normal,path_fly_mid_small_008,12.0,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,2310030231.0,Dash,path_grd_mid_elite1_802,,3220020131.0,Jump,3220020131.0,Jump,2220050131.0,Drop,2320040231.0,Normal,path_fly_close_elite1_801,,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Jump,2310030231.0,Drop,path_grd_close_elite2_804,,3220020131.0,Normal,3220020131.0,Normal,3320040131.0,Jump,3320040131.0,Jump,18,30,0,path_grd_mid_small_040,,3220020131.0,Drop,2220050131.0,Drop,3220020131.0,Drop,2320040231.0,Normal,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
6020009,wave_campaign_normal_008,BaseDefense,60,10,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_mid_special_025,2120010131,Jump,2120010131.0,Jump,2120010131.0,Drop,2220040131.0,Drop,path_grd_close_small_042,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_special_065,12.0,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Dash,3220020131.0,Drop,path_grd_close_elite1_801,3.0,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,3320060231.0,Drop,path_grd_far_special_066,,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Drop,2220040131.0,Drop,30,51,15,path_fly_close_special_044,,1110010131.0,Drop,1110010131.0,Drop,1210020131.0,Drop,1210040131.0,Drop,path_grd_mid_small_070,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_small_076,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Jump,,normal,path_grd_mid_elite1_802,2220010131.0,Dash,2220010131.0,Dash,3220020131.0,Drop,1320040131.0,Drop,,7.0,,,,,,,,,,
6020010,wave_campaign_normal_008,BaseDefense,60,7,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_mid_elite2_805,1220040131,Dash,1220040131.0,Dash,3320060231.0,Drop,3320060231.0,Drop,path_grd_close_small_042,4.0,1220050131.0,Dash,2220040131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,path_grd_mid_special_025,4.0,1120010131.0,Jump,1120010131.0,Jump,1220050131.0,Drop,1220050131.0,Drop,path_fly_mid_small_042,2.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,1310040231.0,Drop,path_grd_mid_elite1_802,8.0,1120010131.0,Jump,1120010131.0,Jump,1220050131.0,Drop,3320060131.0,Drop,12,60,0,path_grd_close_small_042,,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,path_grd_mid_small_076,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,2220040131.0,Dash,path_grd_mid_special_025,1120010131.0,Dash,1120010131.0,Dash,1220050131.0,Drop,3320060231.0,Drop,5.0,normal,,,,,,,,,,,,,,,,,,,,,
6020011,wave_campaign_normal_008,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_small_037,1220060131,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_grd_far_small_044,12.0,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_special_025,,1120010131.0,Drop,1120010131.0,Drop,1220060131.0,Drop,2220040131.0,Drop,path_fly_mid_elite1_802,4.0,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Dash,3310030231.0,Dash,path_grd_far_small_038,12.0,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,15,45,12,path_grd_close_special_064,,1120010131.0,Jump,1120010131.0,Jump,1220060131.0,Dash,1220060131.0,Dash,path_grd_mid_small_075,1220060131.0,Jump,3220060131.0,Dash,1220060131.0,Jump,3220060131.0,Dash,path_fly_mid_elite1_802,2210020131.0,Jump,2210020131.0,Jump,1210040131.0,Normal,3310030131.0,Normal,12.0,20,,,,,,,,,,,,,,,,,,,,,
6020012,wave_campaign_normal_008,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_close_small_039,2220010131,Jump,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Normal,path_grd_mid_small_075,12.0,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Jump,path_grd_close_special_064,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,4.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320060231.0,Drop,path_grd_close_small_048,10.0,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,2220040131.0,Drop,27,45,0,path_fly_mid_special_047,,3110010131.0,Drop,3110010131.0,Drop,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_small_075,2220010131.0,Dash,2220010131.0,Drop,2220010131.0,Dash,2220040131.0,Drop,path_grd_mid_elite1_802,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Normal,1320060131.0,Normal,9.0,20,,,,,,,,,,,,,,,,,,,,,
6020013,wave_campaign_normal_008,Defense,90,8,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_elite1_802,2220030131,Dash,2220030131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,path_grd_close_small_067,12.0,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Normal,2320040231.0,Normal,path_grd_mid_special_025,10.0,2120010131.0,Jump,2120010131.0,Jump,2220030131.0,Dash,2220040131.0,Dash,path_fly_close_small_004,,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_grd_mid_elite1_802,3.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Jump,1320060131.0,Normal,21,54,0,path_fly_close_elite1_801,,2210040131.0,Dash,2210040131.0,Dash,3210030131.0,Drop,1310040231.0,Drop,path_fly_mid_small_005,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2310030231.0,Drop,path_grd_mid_small_076,3220050131.0,Jump,3220050131.0,Jump,2220040131.0,Jump,2320040231.0,Normal,8.0,20,path_grd_mid_elite2_805,3220050131.0,Jump,3220050131.0,Dash,1320060231.0,Jump,1320060231.0,Dash,,,,,,,,,,,,
6020014,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,2310010131.0,path_grd_mid_special_065,3120010131,Dash,3120010131.0,Dash,1220060131.0,Drop,2320070231.0,Drop,path_grd_far_small_074,12.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_fly_mid_small_005,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,2210040131.0,Dash,path_fly_mid_elite1_802,0.0,2210040131.0,Dash,2210040131.0,Dash,3210030131.0,Drop,2310010131.0,Drop,path_grd_far_small_071,7.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020015,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,3320010131.0,path_fly_far_small_040,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite1_802,6.0,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,2320010231.0,Jump,path_fly_mid_small_050,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,3210030131.0,Drop,path_grd_far_elite1_803,0.0,1220060131.0,Jump,1220060131.0,Jump,2220040131.0,Drop,3320010131.0,Drop,path_fly_mid_special_047,6.0,1210020131.0,Dash,1210020131.0,Dash,2210010131.0,Drop,2210010131.0,Drop,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020016,wave_campaign_normal_008,Campaign,90,7,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,1320040131.0,path_grd_mid_small_005,3220010131,Dash,3220010131.0,Dash,3220010131.0,Dash,2220040131.0,Dash,path_grd_mid_small_070,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1320060231.0,Drop,path_fly_close_elite1_801,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,path_fly_close_small_029,0.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,path_grd_close_elite2_807,,3220010131.0,Jump,3220010131.0,Jump,1320060231.0,Drop,1320040131.0,Drop,24,24,0,path_grd_mid_small_040,5.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_fly_mid_small_039,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
6020017,wave_campaign_normal_008,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_close_small_042,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_grd_close_small_051,,1220010131.0,Jump,1220050131.0,Jump,1220010131.0,Jump,1220050131.0,Jump,path_grd_mid_small_070,,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,1220050131.0,Drop,path_grd_mid_special_025,3.0,3120010131.0,Jump,3120010131.0,Jump,1220040131.0,Drop,1320030231.0,Drop,path_fly_mid_small_030,10.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,27,39,0,path_grd_mid_small_070,8.0,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2220040131.0,Jump,path_grd_close_small_051,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,path_grd_mid_small_075,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,,normal,path_grd_close_elite1_801,1220010131.0,Jump,1220010131.0,Jump,1220050131.0,Drop,1320030131.0,Drop,,7.0,,,,,,,,,,
6020018,wave_campaign_normal_008,Defense,90,10,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_close_special_064,1120010131,Dash,1120010131.0,Dash,1220060131.0,Normal,1220060131.0,Normal,path_fly_mid_special_016,,1110010131.0,Drop,1110010131.0,Drop,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_special_025,,3120010131.0,Drop,3120010131.0,Drop,1220060131.0,Normal,2220040131.0,Normal,path_fly_mid_special_047,4.0,2110010131.0,Dash,2110010131.0,Dash,1210020131.0,Normal,1310020231.0,Normal,path_grd_close_special_024,,3120010131.0,Dash,3120010131.0,Dash,1220060131.0,Normal,1220060131.0,Normal,45,51,15,path_grd_far_special_066,,1120010131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,path_grd_mid_small_075,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,2220040131.0,Normal,path_grd_close_special_024,2120010131.0,Jump,2120010131.0,Jump,1220060131.0,Normal,2320010131.0,Normal,12.0,20,,,,,,,,,,,,,,,,,,,,,
6020019,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,2320030131.0,path_grd_close_small_048,3220010131,Drop,3220010131.0,Drop,3220010131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,3220070131.0,Dash,path_fly_close_small_029,7.0,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,path_grd_close_elite1_801,0.0,3220010131.0,Jump,3220010131.0,Jump,2220010131.0,Drop,2320030131.0,Drop,path_grd_mid_small_043,8.0,3220010131.0,Dash,3220010131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020020,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,1310040131.0,path_grd_close_small_010,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_052,,1220060131.0,Dash,1220060131.0,Dash,2220050131.0,Dash,2320060231.0,Dash,path_fly_close_small_029,7.0,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,1210040131.0,Drop,path_fly_close_elite1_801,0.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040131.0,Drop,path_grd_mid_small_040,10.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220050131.0,Normal,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020021,wave_campaign_normal_008,Campaign,90,7,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,2320030131.0,path_grd_mid_small_008,3220040131,Dash,2220030131.0,Drop,2220030131.0,Drop,3220040131.0,Dash,path_grd_close_small_067,,1220060131.0,Dash,1220060131.0,Dash,3320070231.0,Drop,2320020231.0,Drop,path_grd_mid_small_008,,3220040131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,3220040131.0,Dash,path_grd_mid_elite1_802,0.0,3220040131.0,Dash,2220030131.0,Drop,3220040131.0,Dash,2320030131.0,Normal,path_grd_close_small_067,,1220060131.0,Dash,1220060131.0,Dash,2220030131.0,Drop,2320020231.0,Drop,18,33,0,path_grd_mid_small_037,,1220060131.0,Dash,1220060131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,path_grd_close_small_067,1220060131.0,Dash,1220060131.0,Dash,3220040131.0,Dash,2320020231.0,Drop,path_grd_mid_small_040,3220040131.0,Dash,3220040131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,5.0,,,,,,,,,,,,,,,,,,,,,,
6020022,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Day,ibg_desert_001,1310040131.0,path_grd_far_small_062,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Drop,3320060231.0,Drop,path_fly_mid_small_039,,1210030131.0,Jump,2210040131.0,Jump,1210030131.0,Jump,2210040131.0,Jump,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,2210040131.0,Drop,1310040131.0,Drop,path_grd_far_special_063,6.0,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Dash,0,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020023,wave_campaign_normal_008,Campaign,90,5,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,1320020131.0,path_grd_mid_small_070,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Jump,path_fly_mid_small_008,7.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2310010231.0,Dash,path_grd_close_small_036,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,0.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320020131.0,Drop,path_fly_mid_small_030,7.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020024,wave_campaign_normal_008,Campaign,90,7,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,2310050131.0,path_grd_mid_small_043,3220060131,Dash,2220050131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_fly_close_elite2_804,,2210010131.0,Dash,2210010131.0,Dash,2310050231.0,Drop,2310050231.0,Drop,path_grd_mid_small_052,,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,path_grd_close_elite2_804,0.0,2220020131.0,Jump,2220020131.0,Jump,3320030231.0,Drop,3320030231.0,Drop,path_fly_close_small_029,10.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050131.0,Drop,24,18,6,path_grd_mid_small_043,5.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_far_small_044,2220020131.0,Dash,2220050131.0,Dash,2220020131.0,Dash,2220050131.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
