stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/1/private_monster_count,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6240806,wave_tower_tetra_009,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_close_small_036,2220020111,Dash,2220020111.0,Dash,2220020111.0,Dash,2220050111.0,Dash,path_grd_mid_small_040,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,path_grd_mid_small_052,,2220020111.0,Dash,1220040111.0,Jump,2220020111.0,Dash,1220040111.0,Jump,path_grd_mid_elite1_802,3.0,1220040111.0,Jump,1220040111.0,Jump,3220020111.0,Drop,2320060211.0,Drop,path_fly_mid_small_039,10.0,1220040111.0,Jump,3210010111.0,Drop,1220040111.0,Jump,3210010111.0,Drop,6,63,0,path_grd_mid_special_065,2120010111.0,Dash,2120010111.0,Dash,2220020111.0,Drop,3220020111.0,Drop,,8.0,path_grd_mid_small_075,6.0,2220020111.0,Jump,3220020111.0,Jump,2220020111.0,Jump,3220020111.0,Jump,path_fly_mid_elite1_802,7.0,1220040111.0,Drop,2220020111.0,Drop,3210010111.0,Drop,1310010211.0,Drop,normal,path_grd_mid_small_012,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,2320060211.0,Drop,,,,,,,,,,,12.0
6240807,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3310050111.0,path_fly_mid_small_002,2210010111,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,path_fly_far_small_051,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_fly_mid_small_042,5.0,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Normal,2310060211.0,Drop,path_fly_mid_elite2_808,10.0,2210010111.0,Drop,2210010111.0,Drop,3310050211.0,Drop,3310050211.0,Drop,path_fly_mid_elite2_805,0.0,2210010111.0,Drop,3210030111.0,Drop,2310060211.0,Drop,3310050111.0,Drop,6,45,6,path_fly_mid_elite1_802,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3310050211.0,Drop,,10.0,path_fly_close_small_049,,2210010111.0,Drop,3210040111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_fly_mid_small_042,,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,2310060211.0,Drop,,,,,,,,,,,,,,,,,,,,,
6240808,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,3320030111.0,path_grd_close_small_042,1220030111,Jump,1220030111.0,Jump,1220030111.0,Jump,1220030111.0,Jump,path_fly_mid_elite1_802,3220060111.0,Drop,3220060111.0,Drop,3220080111.0,Drop,2320030211.0,Drop,path_grd_mid_small_070,8.0,1220030111.0,Jump,3220080111.0,Drop,1220030111.0,Jump,3320030211.0,Drop,path_grd_far_small_044,,3220060111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,path_grd_mid_elite2_808,0.0,1220030111.0,Dash,3220060111.0,Dash,2320030211.0,Drop,3320030111.0,Drop,12,24,18,path_grd_far_small_059,3220060111.0,Drop,3220060111.0,Drop,3220080111.0,Drop,3320030211.0,Drop,,,path_grd_close_small_042,,3220060111.0,Drop,3220080111.0,Drop,3220060111.0,Drop,3220080111.0,Drop,path_grd_far_small_044,,1220030111.0,Jump,3220080111.0,Drop,3220060111.0,Jump,3220060111.0,Jump,,,,,,,,,,,,,,,,,,,,,
6240809,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2320030111.0,path_grd_mid_small_070,2220020111,Dash,2220020111.0,Dash,2220020111.0,Drop,2220050111.0,Normal,path_grd_mid_small_055,2220020111.0,Dash,3220070111.0,Dash,2220020111.0,Dash,2320030211.0,Drop,path_grd_mid_elite1_802,10.0,2220020111.0,Dash,2220020111.0,Dash,2220050111.0,Drop,3320080211.0,Drop,path_grd_far_small_044,8.0,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,path_grd_mid_elite1_802,0.0,2220020111.0,Dash,3220070111.0,Dash,2220050111.0,Drop,3320080211.0,Drop,0,45,12,path_grd_mid_elite2_805,2220020111.0,Drop,2220020111.0,Drop,2320030211.0,Drop,2320030111.0,Dash,,,path_grd_far_small_038,8.0,2220020111.0,Dash,2220020111.0,Dash,3220070111.0,Dash,2220050111.0,Dash,path_grd_mid_small_040,8.0,2220020111.0,Dash,3220070111.0,Dash,2220020111.0,Dash,2220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,
6240810,wave_tower_tetra_009,Campaign,180,7,False,True,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_001,2421040111.0,path_grd_mid_centurion_901,2421040111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240811,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2310060141.0,path_grd_mid_small_005,1220040141,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_fly_mid_special_016,1110010141.0,Drop,1110010141.0,Drop,2210010141.0,Drop,2310060241.0,Drop,path_fly_far_small_031,,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210040141.0,Drop,path_fly_mid_elite2_805,0.0,1210010141.0,Jump,1210010141.0,Jump,1210010141.0,Drop,2310060141.0,Drop,path_grd_far_small_044,,3220060141.0,Dash,2220040141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,0,30,27,path_fly_far_special_048,3110010141.0,Jump,3110010141.0,Jump,3110010141.0,Jump,1210010141.0,Jump,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240812,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2320030141.0,path_grd_close_small_067,3220030141,Dash,3220030141.0,Dash,3220030141.0,Drop,2320020241.0,Drop,path_grd_mid_small_012,3220030141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_046,4.0,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_grd_close_elite1_801,0.0,2120010141.0,Jump,2120010141.0,Jump,2220040141.0,Drop,3320050241.0,Drop,path_grd_mid_small_043,6.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2320030141.0,Dash,30,18,0,path_grd_close_special_064,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240813,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2320050141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220050141.0,Drop,2320050241.0,Drop,path_fly_mid_small_030,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,3210040141.0,Drop,path_grd_close_small_013,4.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,1220050141.0,Drop,1320030241.0,Drop,path_grd_mid_special_025,6.0,3120010141.0,Dash,3120010141.0,Dash,1220050141.0,Drop,2320050141.0,Dash,6,51,0,path_grd_mid_small_043,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2220040141.0,Dash,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240814,wave_tower_tetra_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_close_small_039,2220020141,Jump,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,path_fly_mid_small_036,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,path_grd_close_special_064,,3120010141.0,Jump,2220020141.0,Jump,2220010141.0,Normal,2220010141.0,Normal,path_fly_mid_elite1_802,4.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,2310060241.0,Drop,path_grd_close_small_048,12.0,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,27,51,0,path_fly_mid_special_047,3110010141.0,Drop,3110010141.0,Drop,2210020141.0,Normal,2210040141.0,Dash,8.0,10.0,path_grd_mid_small_075,10.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,,2210020141.0,Normal,2210020141.0,Normal,2210040141.0,Drop,2310060241.0,Dash,20,path_fly_mid_small_027,2210020141.0,Normal,2210040141.0,Dash,2210020141.0,Normal,3310020241.0,Normal,,,,,,,,,,,15.0
6240815,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2310040141.0,path_fly_mid_small_018,2210020141,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,path_fly_mid_elite1_802,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2310040241.0,Drop,path_fly_mid_small_042,8.0,2210040141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,2310040241.0,Drop,path_fly_mid_small_036,,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,path_fly_mid_elite2_805,0.0,2210020141.0,Dash,2210020141.0,Dash,2310040241.0,Drop,2310040141.0,Drop,0,48,0,path_fly_mid_small_050,2210040141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,1210040141.0,Normal,,8.0,path_fly_mid_small_036,,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240816,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1310020141.0,path_fly_close_special_044,2110010141,Drop,2110010141.0,Drop,2210020141.0,Drop,2210030141.0,Drop,path_grd_mid_elite2_805,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,path_fly_close_small_029,,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,3310050241.0,Jump,path_grd_close_elite1_801,0.0,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040241.0,Drop,36,24,0,path_fly_mid_elite1_802,2210020141.0,Jump,3210030141.0,Jump,3310050241.0,Drop,1310020141.0,Drop,10.0,10.0,path_fly_close_small_029,4.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,3310050241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240817,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,1320040141.0,path_grd_mid_small_005,3220010141,Dash,3220010141.0,Dash,3220010141.0,Dash,2220040141.0,Dash,path_grd_mid_small_070,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,1320060241.0,Drop,path_fly_close_elite1_801,,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,1310040241.0,Drop,path_fly_close_small_029,0.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,1310040241.0,Drop,path_grd_close_elite2_807,,3220010141.0,Jump,3220010141.0,Jump,1320060241.0,Drop,1320040141.0,Drop,24,24,0,path_grd_mid_small_040,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,,5.0,path_fly_mid_small_039,10.0,2210020141.0,Dash,2210040141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240818,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1320060141.0,path_fly_mid_special_047,1110010141,Dash,1110010141.0,Dash,1210020141.0,Drop,3210030141.0,Drop,path_grd_close_elite2_804,1220060141.0,Dash,1220060141.0,Dash,1320060241.0,Jump,1320060241.0,Jump,path_grd_mid_small_070,6.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220050141.0,Drop,path_fly_close_small_029,10.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_elite2_808,0.0,1220060141.0,Dash,1220060141.0,Dash,1320060241.0,Drop,1320060141.0,Drop,42,30,0,path_grd_close_special_024,1120010141.0,Jump,1120010141.0,Jump,2220040141.0,Drop,1320060241.0,Drop,10.0,10.0,path_grd_close_small_042,6.0,1220060141.0,Dash,1220050141.0,Dash,1220060141.0,Dash,1220050141.0,Dash,path_grd_close_small_048,5.0,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,,,,,,,,,,,,,,,,,,,,,
6240819,wave_tower_tetra_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220040141,Jump,3220020141.0,Jump,2220050141.0,Drop,2320060241.0,Drop,path_grd_mid_small_043,1220040141.0,Jump,1220040141.0,Jump,3220020141.0,Drop,2320020241.0,Drop,path_fly_mid_small_050,4.0,1220040141.0,Drop,2210030141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,path_grd_mid_elite2_808,4.0,1220040141.0,Dash,3220020141.0,Dash,2320060241.0,Drop,2320020241.0,Drop,path_grd_mid_small_070,10.0,1220040141.0,Jump,3220020141.0,Jump,3220020141.0,Jump,2220050141.0,Dash,0,48,9,path_grd_mid_small_012,3220020141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,6.0,5.0,path_grd_mid_small_075,6.0,3220020141.0,Dash,2220050141.0,Dash,3220020141.0,Dash,2220050141.0,Dash,path_grd_far_elite1_803,,1220040141.0,Jump,3220020141.0,Jump,2320060141.0,Drop,3320040241.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6240820,wave_tower_tetra_009,Campaign,180,5,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010141.0,b_fly_stormbringer_01,2510010141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240821,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,3310050121.0,path_grd_close_small_001,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_close_small_051,,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,0.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,path_grd_close_small_042,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,18,33,0,path_grd_mid_special_025,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240822,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,2310020121.0,path_grd_close_small_007,2220020121,Drop,2220020121.0,Drop,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_036,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_close_special_044,6.0,3210040121.0,Drop,3210040121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,2310020121.0,Drop,42,15,0,path_fly_close_small_035,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240823,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,3320030121.0,path_grd_mid_small_040,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_005,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,path_fly_mid_small_050,7.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,1210010121.0,Drop,1310010221.0,Drop,path_grd_mid_small_043,7.0,2220030121.0,Jump,3220020121.0,Jump,2220030121.0,Jump,3320030121.0,Dash,0,33,0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240824,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2310040121.0,path_grd_mid_small_002,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Drop,2310040221.0,Drop,path_fly_mid_small_005,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_805,0.0,3210010121.0,Dash,3210010121.0,Dash,2310060221.0,Drop,2310040121.0,Drop,path_grd_mid_small_043,10.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,0,42,0,path_fly_mid_small_024,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240825,wave_tower_tetra_009,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_close_elite1_801,3220050121,Normal,3220050121.0,Normal,3220050121.0,Normal,2320030221.0,Drop,path_grd_mid_small_070,2220010121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,2220040121.0,Normal,path_fly_mid_small_008,,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,path_grd_mid_elite1_802,3.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Normal,2320030221.0,Dash,path_fly_mid_elite1_802,12.0,2210020121.0,Normal,2210020121.0,Normal,1210030121.0,Drop,2310040121.0,Drop,9,57,0,path_fly_mid_small_030,1210030121.0,Drop,1210030121.0,Normal,1210030121.0,Drop,1210030121.0,Drop,9.0,12.0,path_grd_mid_small_061,,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,path_grd_mid_small_075,8.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220040121.0,Dash,20,path_fly_mid_elite1_802,1210030121.0,Normal,1210030121.0,Normal,2220040121.0,Drop,2310040221.0,Normal,,,,,,,,,,,
6240826,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3310040121.0,path_grd_mid_small_049,1220020121,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,path_fly_mid_elite1_802,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,path_grd_mid_small_046,10.0,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,path_grd_mid_small_034,0.0,1220020121.0,Jump,1220020121.0,Jump,1220020121.0,Jump,1320030221.0,Drop,path_fly_far_elite1_803,7.0,1210020121.0,Drop,1210020121.0,Drop,1210010121.0,Drop,3310040121.0,Drop,0,33,9,path_grd_mid_small_008,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240827,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1320010121.0,path_grd_mid_small_073,3220070121,Drop,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,path_grd_far_elite1_803,3220010121.0,Jump,3220010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_070,6.0,3220010121.0,Dash,3220010121.0,Dash,3220010121.0,Dash,1320010221.0,Drop,path_grd_far_small_044,5.0,3220070121.0,Jump,2220040121.0,Jump,3220070121.0,Jump,2220040121.0,Jump,path_grd_far_elite1_803,0.0,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,0,27,30,path_fly_mid_small_030,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3310030221.0,Drop,3.0,10.0,path_grd_mid_elite1_802,5.0,3220010121.0,Dash,3220010121.0,Dash,3220070121.0,Drop,1320010121.0,Drop,path_grd_far_small_044,9.0,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,
