stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6012020,wave_campaign_normal_005,Defense,90,10,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_mid_elite1_802,3220040131,Dash,3220040131.0,Dash,3220020131.0,Dash,1320030231.0,Drop,path_fly_close_small_041,12.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_special_025,7.0,1120010131.0,Jump,1120010131.0,Jump,3220050131.0,Jump,2220040131.0,Jump,path_grd_close_small_036,14.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Dash,3220050131.0,Dash,2320050231.0,Drop,2320050131.0,Drop,24,63,0,,path_grd_close_small_036,6.0,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,2320040231.0,Jump,path_fly_mid_special_047,,3110010131.0,Dash,3110010131.0,Dash,3210040131.0,Drop,3210030131.0,Drop,path_grd_mid_small_075,,3220050131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,20,path_fly_close_small_001,12.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,2310030231.0,Normal,path_fly_mid_elite2_805,3220050131.0,Drop,3220050131.0,Drop,2320050231.0,Normal,3320070231.0,Drop,
6012021,wave_campaign_normal_005,Defense,90,10,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_close_elite1_801,2220010131,Dash,2220010131.0,Dash,2220050131.0,Drop,2320050231.0,Drop,path_fly_mid_small_005,12.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_grd_close_small_048,,2220010131.0,Dash,3220020131.0,Jump,2220010131.0,Dash,3220020131.0,Jump,path_grd_far_small_033,12.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,3220020131.0,Dash,path_grd_mid_elite2_805,2220010131.0,Jump,2220050131.0,Normal,3320010231.0,Jump,3320010131.0,Normal,15,36,21,,path_fly_mid_small_005,12.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310030231.0,Drop,path_grd_far_special_063,,2220030131.0,Jump,2220030131.0,Jump,2220010131.0,Dash,2220050131.0,Dash,path_grd_mid_small_075,,2220010131.0,Dash,2220050131.0,Dash,2220010131.0,Dash,2320040231.0,Normal,20,path_grd_mid_elite2_805,12.0,3220020131.0,Dash,2220050131.0,Jump,2320010231.0,Dash,2320010231.0,Jump,,,,,,,,,,
6012022,wave_campaign_normal_005,Defense,90,10,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_mid_elite1_802,3220050131,Jump,3220050131.0,Jump,3220020131.0,Drop,3320030231.0,Drop,path_fly_mid_small_008,12.0,1210010131.0,Dash,1210010131.0,Dash,1210040131.0,Dash,2310030231.0,Drop,path_grd_far_small_038,,3220060131.0,Dash,3220060131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_close_special_044,11.0,1110010131.0,Drop,1110010131.0,Drop,1210030131.0,Dash,2310030231.0,Normal,path_grd_mid_elite2_808,3220050131.0,Dash,3220050131.0,Dash,3320060231.0,Normal,3320030131.0,Drop,15,39,18,,path_grd_far_small_038,12.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_far_small_009,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,path_grd_mid_small_076,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2320040231.0,Normal,20,path_fly_mid_elite2_808,12.0,1210010131.0,Jump,1210010131.0,Dash,3310030231.0,Jump,3310020231.0,Dash,,,,,,,,,,
6012023,wave_campaign_normal_005,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_mid_special_025,3120010131,Jump,3120010131.0,Jump,2220020131.0,Drop,2320050231.0,Drop,path_grd_mid_small_061,4.0,2220020131.0,Dash,2220040131.0,Dash,2220020131.0,Dash,2220050131.0,Dash,path_grd_far_small_050,5.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,2220040131.0,Drop,path_grd_mid_elite1_802,2.0,2220020131.0,Jump,2220020131.0,Jump,2220040131.0,Drop,1320040131.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Drop,1310040231.0,Drop,0,60,6,,path_grd_mid_small_012,,3220030131.0,Dash,2220040131.0,Dash,3220030131.0,Dash,2220040131.0,Dash,path_grd_mid_small_076,5.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Drop,1320040131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6012024,wave_campaign_normal_005,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_mid_elite1_802,1220020131,Jump,1220020131.0,Jump,3220020131.0,Drop,3320040231.0,Drop,path_fly_mid_small_039,4.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_049,7.0,1220020131.0,Drop,3220020131.0,Drop,1220020131.0,Drop,3220020131.0,Drop,path_grd_mid_small_055,2.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,1320030131.0,Drop,path_grd_close_elite2_804,1220020131.0,Jump,2220010131.0,Jump,3320040231.0,Drop,3320040231.0,Drop,9,45,0,,path_fly_mid_small_030,10.0,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,2310030231.0,Drop,path_grd_mid_small_075,5.0,1220020131.0,Jump,3220020131.0,Dash,1220020131.0,Jump,3220020131.0,Dash,path_grd_mid_small_061,,1220020131.0,Jump,1220020131.0,Jump,3220020131.0,Drop,2320060131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6012025,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,3320060131.0,path_grd_mid_small_002,2220030131,Drop,2220030131.0,Drop,1220050131.0,Dash,1220050131.0,Dash,path_grd_close_elite1_801,6.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,3320060231.0,Drop,path_fly_mid_small_053,,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,path_grd_close_small_048,,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,1220050131.0,Jump,path_grd_mid_elite1_802,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Jump,3320060131.0,Dash,21,21,0,0.0,path_grd_close_small_051,,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012026,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,3320010131.0,path_fly_far_small_019,3210010131,Drop,3210010131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_elite1_802,6.0,3210010131.0,Drop,3210010131.0,Drop,1210040131.0,Drop,1310020231.0,Drop,path_grd_mid_small_058,4.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_elite1_802,0.0,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,3320010131.0,Drop,path_fly_far_small_040,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012027,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,2320050131.0,path_grd_close_elite1_801,2220010131,Dash,2220010131.0,Dash,2220040131.0,Drop,2320030231.0,Drop,path_grd_mid_small_055,5.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2320030231.0,Drop,path_fly_close_special_046,10.0,2110010131.0,Dash,2110010131.0,Dash,3210040131.0,Drop,3210030131.0,Drop,path_grd_mid_small_037,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,3220020131.0,Dash,path_grd_close_elite3_813,2220010131.0,Drop,2320030231.0,Drop,2320030231.0,Drop,2320050131.0,Drop,33,24,0,0.0,path_grd_mid_small_043,,2220010131.0,Dash,2220040131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_small_070,8.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012028,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,2320030131.0,path_grd_close_elite1_801,1220040131,Jump,1220040131.0,Jump,1220050131.0,Drop,2320030231.0,Drop,path_grd_close_small_013,7.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_grd_mid_small_049,4.0,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,path_fly_close_small_041,7.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_small_055,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,2320030131.0,Dash,27,18,0,0.0,path_grd_close_small_042,3.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_small_030,10.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012029,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,3320030131.0,path_grd_mid_special_025,1120010131,Drop,1120010131.0,Drop,2220050131.0,Drop,2320050231.0,Drop,path_fly_mid_small_030,12.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,path_grd_close_small_013,7.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_grd_mid_elite1_802,0.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Drop,3320030131.0,Drop,path_grd_mid_special_025,3120010131.0,Dash,3120010131.0,Dash,1220050131.0,Drop,2220040131.0,Dash,6,51,0,,path_grd_mid_small_043,3.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012030,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,2320020131.0,path_grd_close_small_067,1220030131,Dash,1220030131.0,Dash,1220050131.0,Drop,2320020231.0,Drop,path_fly_mid_elite1_802,5.0,1210020131.0,Dash,1210020131.0,Dash,3210040131.0,Drop,1310010231.0,Drop,path_grd_close_special_064,8.0,2120010131.0,Dash,2120010131.0,Dash,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_small_043,6.0,1220050131.0,Dash,2220040131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,33,36,0,,path_grd_mid_elite2_808,0.0,1220030131.0,Dash,1220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_close_small_067,4.0,1220050131.0,Jump,1220050131.0,Jump,2220040131.0,Drop,2320020131.0,Drop,path_grd_mid_small_049,,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,path_grd_mid_small_043,3.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,,,,,,,,,,
6012031,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,3310020131.0,path_grd_far_small_062,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite1_802,6.0,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Drop,3320060231.0,Drop,path_fly_mid_small_030,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,0.0,2210010131.0,Drop,2210010131.0,Drop,3210030131.0,Drop,3310020131.0,Drop,path_grd_far_special_063,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Dash,0,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012032,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,1310020131.0,path_fly_mid_small_036,3210020131,Dash,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,path_grd_close_elite1_801,6.0,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,3320010231.0,Dash,path_grd_mid_small_058,4.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_close_elite1_801,0.0,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,1310020131.0,Drop,path_grd_close_special_064,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012033,wave_campaign_normal_005,Campaign,180,6,False,False,point_grd_materialh_01,point_fly_materialh_01,sbg_ebg002_001,GreatHole,Day,ibg_greathole_001,2520020141.0,b_grd_materialh_01,2520020141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012034,wave_campaign_normal_005,BaseDefense,60,6,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_fly_mid_small_050,3210020131,Dash,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,path_grd_mid_special_065,8.0,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_grd_far_small_044,10.0,1220030131.0,Dash,2220040131.0,Dash,1220030131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,3.0,1220030131.0,Jump,1220030131.0,Jump,2220040131.0,Drop,1320030231.0,Drop,path_grd_far_small_050,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,9,51,12,,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_grd_mid_small_075,5.0,1220030131.0,Dash,3220070131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,7.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,1320060131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6012035,wave_campaign_normal_005,BaseDefense,60,6,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_small_036,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,2220050131.0,Dash,path_grd_mid_small_040,,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,path_grd_mid_small_052,,2220020131.0,Dash,1220040131.0,Jump,2220020131.0,Dash,1220040131.0,Jump,path_grd_mid_elite1_802,3.0,1220040131.0,Jump,1220040131.0,Jump,3220020131.0,Drop,2320060231.0,Drop,path_grd_mid_small_070,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,3220020131.0,Jump,6,57,0,,path_grd_mid_special_065,8.0,2120010131.0,Dash,2120010131.0,Dash,2220020131.0,Drop,3220020131.0,Drop,path_grd_mid_small_075,5.0,2220020131.0,Jump,3220020131.0,Jump,2220020131.0,Jump,3220020131.0,Jump,path_fly_mid_elite2_805,7.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Drop,1310010131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6012036,wave_campaign_normal_005,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_small_067,1220010131,Dash,1220010131.0,Dash,3220020131.0,Drop,3320050231.0,Drop,path_grd_mid_small_037,4.0,3220040131.0,Dash,3220040131.0,Dash,3220020131.0,Dash,2320040231.0,Normal,path_grd_mid_small_037,5.0,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,2.0,1220010131.0,Jump,1220010131.0,Jump,2220050131.0,Drop,3320060231.0,Drop,path_grd_close_small_067,3120010131.0,Jump,3120010131.0,Jump,3220020131.0,Drop,2320020131.0,Drop,12,39,0,9.0,path_fly_mid_small_030,10.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2310030231.0,Drop,path_grd_mid_small_075,5.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,2320040231.0,Normal,path_grd_mid_small_070,,1220010131.0,Jump,1220010131.0,Jump,3220020131.0,Drop,2320020131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6012037,wave_campaign_normal_005,BaseDefense,60,5,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_elite3_816,1220040111,Dash,2320060611.0,Drop,2320060611.0,Drop,2320060611.0,Drop,path_grd_close_small_054,10.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Jump,2320060611.0,Drop,path_grd_mid_small_075,4.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,2320060611.0,Dash,path_grd_close_elite1_801,12.0,1220040111.0,Dash,1220040111.0,Dash,2320060611.0,Drop,2320060611.0,Drop,path_grd_mid_small_076,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,2320060611.0,Drop,42,12,0,4.0,path_grd_close_elite3_813,12.0,1220040111.0,Drop,2320060611.0,Dash,2320060611.0,Dash,2320060611.0,Dash,path_grd_close_elite3_816,4.0,1220040111.0,Normal,2320060611.0,Drop,2320060611.0,Drop,2320060611.0,Drop,,,,,,,,,,,easy,,,,,,,,,,,,,,,,,,,,
6012038,wave_campaign_normal_005,Campaign,180,6,False,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,1420010111.0,path_grd_mid_centurion_901,1420010111,Normal,,,,,,,path_grd_close_small_060,,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,path_grd_mid_special_065,4.0,3120010111.0,Jump,3120010111.0,Jump,3120010111.0,Jump,2220030111.0,Jump,path_fly_mid_elite3_814,3.0,1110010111.0,Drop,1110010111.0,Dash,1110010111.0,Dash,1310010211.0,Drop,path_grd_mid_small_075,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,12,37,0,,path_grd_mid_small_002,,3220030111.0,Normal,3220030111.0,Normal,3220030111.0,Normal,3220030111.0,Normal,path_fly_close_small_023,4.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1310040211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013001,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Day,ibg_desert_001,3320070151.0,path_grd_mid_small_002,1220010151,Dash,1220010151.0,Dash,1120010151.0,Drop,1120010151.0,Drop,path_grd_mid_small_011,6.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3320010251.0,Drop,path_fly_mid_small_024,8.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Drop,path_grd_close_small_072,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,6,27,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013002,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,1310020151.0,path_fly_mid_small_018,3210010151,Drop,3210010151.0,Drop,2110010151.0,Dash,2110010151.0,Dash,path_fly_close_small_029,6.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310030251.0,Drop,path_grd_close_small_013,,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_fly_close_elite1_801,0.0,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1310020151.0,Drop,path_fly_mid_small_039,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,21,12,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013003,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,1310020151.0,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210030151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_fly_mid_elite1_802,2210020151.0,Dash,2210020151.0,Dash,3210030151.0,Drop,1310020151.0,Drop,36,24,0,0.0,path_grd_close_elite1_801,10.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,path_fly_close_small_029,5.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
