stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6221007,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2310070111.0,path_grd_mid_small_070,3220050111,Drop,3220050111.0,Drop,3220050111.0,Drop,2220040111.0,Dash,path_fly_mid_small_050,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Dash,2310070211.0,Dash,path_fly_mid_elite1_802,8.0,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Drop,2310070211.0,Drop,path_grd_mid_small_070,0.0,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,2220040111.0,Dash,path_fly_mid_elite2_808,,2210020111.0,Dash,1210010111.0,Drop,2310070211.0,Drop,2310070111.0,Drop,path_grd_mid_small_043,3220050111.0,Dash,2220040111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,0,48,0,,path_fly_mid_small_036,,2210020111.0,Drop,2210020111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,,,,,,,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,
6221008,wave_tower_elysion_011,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220060111,Drop,1220060111.0,Drop,3220070111.0,Dash,2220080111.0,Dash,path_grd_far_small_044,3220070111.0,Dash,2220040111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_mid_small_012,10.0,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,path_grd_mid_elite1_802,3.0,1220060111.0,Jump,1220060111.0,Jump,2220080111.0,Drop,3320020211.0,Drop,path_grd_far_small_071,,3220070111.0,Jump,3220070111.0,Jump,3220070111.0,Jump,2220040111.0,Dash,path_grd_mid_small_012,1220060111.0,Jump,1220060111.0,Jump,2220080111.0,Jump,2220080111.0,Jump,0,42,12,normal,path_grd_mid_small_076,5.0,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,1220060111.0,Jump,path_grd_mid_elite1_802,7.0,3220070111.0,Jump,3220070111.0,Jump,2220080111.0,Drop,3320020211.0,Drop,7.0,5.0,,,,,,,,,,,,,,,,,,,,
6221009,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3310040111.0,path_grd_mid_small_008,2220030111,Jump,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,path_fly_mid_elite3_814,2210020111.0,Dash,2310060211.0,Dash,3310040211.0,Dash,1210060111.0,Dash,path_fly_mid_small_050,8.0,2210020111.0,Drop,1210060111.0,Drop,2210020111.0,Drop,3210030111.0,Dash,path_grd_mid_small_043,8.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_fly_mid_elite1_802,0.0,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Drop,2310060211.0,Drop,path_fly_far_small_028,3310040111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210060111.0,Drop,0,48,6,,path_fly_mid_small_050,,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210060111.0,Dash,path_fly_mid_small_027,,2310060211.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210060111.0,Drop,10.0,,,,,,,,,,,,,,,,,,,,,
6221010,wave_tower_elysion_011,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,1520010111.0,b_g_harvester_01,1520010111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221011,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2320060141.0,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_fly_mid_special_016,2210020141.0,Jump,2110010141.0,Jump,2110010141.0,Jump,1310010241.0,Jump,path_grd_close_small_051,6.0,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_fly_mid_small_050,0.0,1210020141.0,Jump,1210040141.0,Jump,1210020141.0,Dash,1210040141.0,Drop,path_grd_close_elite1_801,7.0,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Dash,2320060141.0,Drop,path_grd_close_small_001,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,21,27,0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
6221012,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2310040141.0,path_fly_mid_small_018,3210020141,Jump,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,path_grd_mid_elite1_802,3220050141.0,Drop,3220050141.0,Drop,2220050141.0,Drop,2320030241.0,Drop,path_grd_mid_small_070,,2220010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220010141.0,Drop,path_fly_mid_small_033,7.0,3210020141.0,Drop,3210020141.0,Drop,3210020141.0,Drop,3210040141.0,Drop,path_fly_mid_elite1_802,0.0,2210010141.0,Dash,2210010141.0,Dash,1210040141.0,Drop,2310040141.0,Drop,path_grd_mid_elite1_802,2120010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,
6221013,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_far_small_044,3220050141,Normal,3220060141.0,Dash,3220050141.0,Normal,3220060141.0,Dash,path_grd_mid_special_025,3120010141.0,Drop,3220050141.0,Drop,3220060141.0,Dash,3220020141.0,Dash,path_grd_far_small_038,10.0,3220050141.0,Normal,3220020141.0,Drop,3220050141.0,Normal,3220020141.0,Drop,path_grd_mid_elite1_802,2.0,3220050141.0,Dash,3220060141.0,Dash,3220020141.0,Drop,2320060241.0,Normal,path_grd_far_small_053,12.0,3220020141.0,Drop,3220050141.0,Normal,3220020141.0,Drop,3220050141.0,Normal,path_grd_mid_special_025,2120010141.0,Jump,2120010141.0,Jump,3220020141.0,Normal,3220020141.0,Normal,0,51,27,20,path_grd_mid_small_075,10.0,3220050141.0,Jump,3220020141.0,Jump,3220050141.0,Jump,3220020141.0,Jump,path_grd_far_elite1_803,,3220050141.0,Normal,3220060141.0,Dash,3220020141.0,Drop,2320060241.0,Normal,10.0,8.0,path_grd_mid_small_037,15.0,3220050141.0,Normal,3220050141.0,Dash,3220020141.0,Dash,2320010241.0,Normal,,,,,,,,,,
6221014,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320020141.0,path_grd_close_small_001,1220020141,Jump,3220060141.0,Jump,1220020141.0,Jump,3220060141.0,Jump,path_grd_mid_small_068,1220020141.0,Dash,1220020141.0,Dash,2220080141.0,Dash,2320020241.0,Dash,path_grd_mid_small_061,7.0,1220020141.0,Drop,2220080141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,path_grd_far_small_044,0.0,1220020141.0,Dash,2220080141.0,Dash,1220020141.0,Dash,2220080141.0,Dash,path_grd_mid_elite1_802,7.0,1220020141.0,Dash,1220020141.0,Dash,3220060141.0,Drop,2320020141.0,Drop,path_grd_mid_small_043,1220020141.0,Dash,2220080141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,6,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221015,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320030141.0,path_fly_close_small_001,1210030141,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite2_805,2220020141.0,Dash,2220010141.0,Dash,1320060241.0,Drop,1320030241.0,Drop,path_fly_far_elite2_809,,1210010141.0,Drop,1210030141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,path_fly_mid_small_005,8.0,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,path_grd_mid_elite2_808,0.0,2220020141.0,Dash,2220010141.0,Dash,1320060241.0,Drop,1320030141.0,Drop,path_fly_mid_small_050,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210030141.0,Dash,12,45,9,,path_grd_mid_special_065,,3220060141.0,Dash,2220020141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_close_small_001,5.0,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,10.0,,,,,,,,,,,,,,,,,,,,,
6221016,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3310020141.0,path_grd_mid_small_002,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite2_808,2210020141.0,Dash,1210010141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,path_grd_mid_small_043,10.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite3_811,0.0,2210020141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,3310020141.0,Drop,path_grd_mid_small_052,10.0,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Drop,1220010141.0,Drop,path_fly_mid_small_002,2210020141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
6221017,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310040141.0,path_grd_mid_small_049,3220030141,Drop,3220080141.0,Drop,3220030141.0,Drop,1320030241.0,Drop,path_fly_far_elite3_815,3210010141.0,Drop,3210030141.0,Drop,1210060141.0,Drop,2310040241.0,Drop,path_grd_mid_small_073,10.0,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,3220080141.0,Drop,path_grd_mid_elite1_802,0.0,3220030141.0,Dash,3220030141.0,Drop,3220080141.0,Drop,1320030241.0,Drop,path_fly_mid_small_042,9.0,1210060141.0,Dash,3210010141.0,Drop,3210010141.0,Drop,2310040141.0,Drop,path_fly_mid_small_050,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,1210060141.0,Drop,0,33,9,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
6221018,wave_tower_elysion_011,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_close_small_036,1220020141,Dash,1220020141.0,Dash,1220020141.0,Dash,1220050141.0,Dash,path_grd_mid_small_040,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220050141.0,Dash,path_fly_mid_small_053,,1220020141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,3210050141.0,Drop,path_grd_mid_elite1_802,3.0,1220040141.0,Jump,1220040141.0,Jump,1220050141.0,Drop,1320030241.0,Drop,path_grd_mid_small_052,10.0,1220020141.0,Dash,1220020141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_fly_mid_elite1_802,1220040141.0,Dash,1220020141.0,Drop,1220050141.0,Drop,3210050141.0,Drop,6,54,0,normal,path_grd_mid_small_075,6.0,1220020141.0,Jump,1220020141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,path_fly_mid_small_033,7.0,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,3210050141.0,Drop,8.0,,path_grd_mid_small_012,12.0,1220040141.0,Jump,1220020141.0,Jump,1220050141.0,Drop,1320030241.0,Drop,,,,,,,,,,
6221019,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,3320060141.0,path_grd_mid_small_002,1220040141,Drop,2220070141.0,Drop,1220040141.0,Dash,2220070141.0,Dash,path_grd_close_elite2_804,1220040141.0,Dash,1220040141.0,Dash,3320060241.0,Jump,3320060241.0,Jump,path_grd_close_small_042,10.0,2220070141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,path_fly_close_small_029,12.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_small_043,5.0,2220070141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,path_fly_mid_elite2_808,1210030141.0,Dash,2210050141.0,Dash,3310020241.0,Dash,3310020241.0,Dash,33,42,0,,path_grd_mid_special_065,5.0,1220040141.0,Jump,1120010141.0,Jump,2220070141.0,Drop,3320060141.0,Drop,path_grd_close_small_042,6.0,1220040141.0,Dash,1220040141.0,Dash,2220070141.0,Dash,2220070141.0,Dash,0.0,,path_grd_mid_small_043,4.0,2220070141.0,Dash,2220070141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_grd_close_small_048,2.0,2220070141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop
6221020,wave_tower_elysion_011,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,3420050241.0,path_grd_mid_centurion_902,3420050241,Normal,,,,,,,path_grd_close_small_001,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,2220040141.0,Jump,path_grd_mid_small_005,,1120010141.0,Dash,1120010141.0,Drop,2220010141.0,Drop,2220030141.0,Dash,path_fly_mid_elite2_805,4.0,2110010141.0,Jump,2110010141.0,Jump,2210020141.0,Jump,1310030241.0,Jump,path_fly_close_small_023,4.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,path_grd_mid_small_005,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Jump,12,22,6,,path_grd_far_small_033,7.0,2120010141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,1320030241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221021,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3310050121.0,path_grd_close_small_001,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_close_small_051,,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,0.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,path_grd_close_small_042,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_special_025,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,18,33,0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
6221022,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320060121.0,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_fly_mid_small_039,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1310010221.0,Dash,path_grd_mid_small_034,7.0,3220060121.0,Drop,3220080121.0,Drop,3220060121.0,Drop,2220050121.0,Dash,path_grd_mid_small_068,0.0,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_043,10.0,3220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,3220080121.0,Normal,,,,,,,,,,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221023,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_special_025,3120010121,Jump,3120010121.0,Jump,3220050121.0,Dash,3220050121.0,Dash,path_grd_close_small_048,3220050121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,path_grd_mid_small_037,10.0,3220050121.0,Jump,1220060121.0,Normal,3220050121.0,Normal,1220060121.0,Normal,path_fly_mid_elite1_802,2.0,2210020121.0,Drop,2210020121.0,Drop,1210020121.0,Normal,1310020221.0,Normal,path_grd_close_small_036,9.0,3220050121.0,Normal,1220060121.0,Normal,3220050121.0,Normal,1220060121.0,Normal,path_fly_mid_small_021,2210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,2210020121.0,Normal,12,60,0,20,path_grd_mid_small_075,,1220060121.0,Normal,3220050121.0,Dash,1220060121.0,Normal,3220050121.0,Dash,path_fly_mid_elite1_802,,2210020121.0,Dash,2210020121.0,Dash,1210020121.0,Normal,1310020221.0,Normal,10.0,10.0,path_fly_mid_elite2_805,15.0,3220050121.0,Dash,1220060121.0,Normal,1220060121.0,Normal,3320010221.0,Normal,,,,,,,,,,
6221024,wave_tower_elysion_011,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_small_043,1220030121,Jump,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,path_grd_close_small_051,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_grd_mid_small_012,,1220030121.0,Dash,3220020121.0,Dash,1220030121.0,Dash,1220030121.0,Dash,path_grd_mid_elite1_802,3.0,1220030121.0,Dash,3220030121.0,Dash,3220020121.0,Drop,2320030221.0,Drop,path_grd_mid_small_046,10.0,1220030121.0,Jump,1220030121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,path_grd_mid_small_005,3220030121.0,Dash,3220020121.0,Dash,3220030121.0,Dash,3220020121.0,Dash,6,45,0,normal,path_grd_mid_small_075,,3220020121.0,Drop,3220020121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,path_grd_mid_small_075,5.0,1220030121.0,Dash,3220030121.0,Dash,3320040221.0,Drop,2320030221.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,
6221025,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320010121.0,path_grd_mid_small_002,1220030121,Drop,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,path_grd_mid_small_043,1220030121.0,Dash,1220030121.0,Dash,1220030121.0,Dash,1220030121.0,Dash,path_grd_mid_elite2_805,10.0,1220030121.0,Dash,1220030121.0,Dash,2320010221.0,Drop,2320010221.0,Drop,path_grd_mid_small_005,,2220010121.0,Dash,1220030121.0,Dash,2220010121.0,Dash,1220030121.0,Dash,path_grd_mid_elite2_805,0.0,1220030121.0,Dash,1220030121.0,Dash,2320010221.0,Drop,2320010121.0,Drop,path_grd_close_small_014,3320080221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,6,42,0,,path_grd_mid_small_052,8.0,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,,,,,,,,,,,10.0,5.0,,,,,,,,,,,,,,,,,,,,
6221026,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3310040121.0,path_grd_mid_small_043,2220020121,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,path_fly_far_elite1_803,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040221.0,Drop,path_grd_mid_small_034,8.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,path_fly_far_elite1_803,0.0,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040121.0,Drop,path_grd_mid_small_034,10.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,path_fly_mid_small_024,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,0,24,18,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
6221027,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2310040121.0,path_grd_mid_small_002,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Drop,2310040221.0,Drop,path_fly_mid_small_005,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_805,0.0,3210010121.0,Dash,3210010121.0,Dash,2310060221.0,Drop,2310040121.0,Drop,path_grd_mid_small_043,10.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_fly_mid_small_024,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,
6221028,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320010121.0,path_fly_mid_small_027,3210050121,Drop,2210010121.0,Drop,2210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,1220040121.0,Dash,1220040121.0,Dash,2220080121.0,Drop,1320010221.0,Drop,path_fly_close_small_041,,2210010121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,path_grd_far_elite3_815,0.0,1220040121.0,Drop,2220080121.0,Drop,1320030221.0,Drop,1320010121.0,Drop,path_fly_close_small_004,8.0,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_grd_mid_small_043,1220040121.0,Jump,2220080121.0,Jump,1220040121.0,Jump,2220080121.0,Jump,18,21,9,,path_fly_close_small_007,,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,
