stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7022017,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,1310020111,path_fly_close_special_044,2110010111,Drop,2110010111,Drop,2210020111,Drop,2210030111,Drop,path_grd_mid_elite2_805,10,2220030111,Dash,2220030111,Dash,2320050211,Drop,2320050211,Drop,path_fly_mid_small_053,,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210040111,Dash,path_fly_close_small_029,,2210020111,Jump,2210020111,Jump,2210020111,Jump,2210020111,Jump,path_grd_close_elite1_801,0,2220030111,Jump,2220030111,Jump,2220040111,Drop,3320040211,Drop,path_fly_mid_elite1_802,10,2210020111,Jump,2210020111,Jump,3210030111,Drop,1310020111,Drop,path_fly_close_small_029,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,33,27,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022018,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,1320060111,path_fly_mid_special_047,1110010111,Dash,1110010111,Dash,1210020111,Drop,3210030111,Drop,path_grd_close_elite2_804,10,1220060111,Dash,1220060111,Dash,1320060211,Jump,1320060211,Jump,path_grd_mid_small_070,6,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220050111,Drop,path_fly_close_small_029,10,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,path_grd_mid_elite2_808,0,1220060111,Dash,1220060111,Dash,1320060211,Drop,1320060111,Drop,path_grd_close_special_024,10,1120010111,Jump,1120010111,Jump,2220040111,Drop,1320060211,Drop,path_grd_close_small_042,1220060111,Dash,1220050111,Dash,1220060111,Dash,1220050111,Dash,42,30,0,,6,path_grd_close_small_048,5,1220060111,Drop,1220050111,Drop,1220060111,Drop,1220050111,Drop,,,,,,,,,,,,,,,,,,,,
7022019,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,2320020111,path_grd_mid_special_025,1120010111,Jump,1120010111,Jump,3220020111,Drop,3320050211,Drop,path_fly_mid_small_036,7,3210030111,Dash,2210040111,Dash,3210010111,Dash,2210040111,Dash,path_grd_mid_small_058,7,3220030111,Dash,3220030111,Dash,3220030111,Dash,2220040111,Dash,path_fly_mid_small_042,,3210010111,Dash,3210010111,Dash,3210030111,Drop,3210010111,Drop,path_fly_mid_small_030,0,1210010111,Drop,1210010111,Drop,2210040111,Drop,2310050211,Drop,path_grd_mid_elite1_802,,3220030111,Dash,3220030111,Dash,3220080111,Drop,2320020111,Jump,path_grd_mid_small_043,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022020,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320070111,path_grd_close_small_007,3220050111,Drop,3220050111,Drop,2220010111,Drop,2220010111,Drop,path_grd_mid_elite2_805,,3220050111,Dash,3220050111,Dash,2320010211,Dash,2320010211,Dash,path_fly_mid_special_016,8,3110010111,Drop,3110010111,Drop,3110010111,Drop,3210030111,Drop,path_grd_close_small_013,12,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,path_grd_mid_elite2_808,0,2220030111,Dash,2220030111,Dash,2320020211,Drop,3320070111,Drop,path_fly_close_small_029,,3210010111,Drop,3210010111,Drop,3210010111,Drop,3210030111,Drop,path_grd_mid_special_065,2220030111,Dash,2220030111,Dash,3220050111,Drop,2220040111,Drop,18,48,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022021,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,1320030111,path_grd_close_elite2_804,1220060111,Dash,1220060111,Dash,3320060211,Jump,3320060211,Jump,path_fly_mid_special_047,,2110010111,Dash,2110010111,Dash,2210040111,Drop,2210040111,Drop,path_fly_mid_small_030,10,2210040111,Drop,2210040111,Drop,2210040111,Drop,2210040111,Drop,path_fly_mid_elite2_808,0,2210040111,Dash,2210040111,Dash,3310040211,Dash,3310040211,Dash,path_grd_close_elite1_801,10,1220060111,Dash,1220060111,Dash,3220060111,Drop,1320030111,Drop,path_fly_mid_small_039,5,2210040111,Dash,2210040111,Dash,2210040111,Dash,2210040111,Dash,,,,,,,,,,18,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022022,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,2320070111,path_grd_mid_special_065,3120010111,Dash,3120010111,Dash,2220020111,Drop,2320070211,Drop,path_grd_far_small_074,12,2220020111,Dash,2220020111,Dash,2220020111,Dash,3220080111,Dash,path_fly_mid_small_005,,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_fly_mid_elite1_802,0,3210010111,Dash,3210010111,Dash,3210030111,Drop,2310040211,Drop,path_grd_far_small_071,7,2220020111,Dash,2220020111,Dash,3220060111,Dash,2320070111,Jump,,,,,,,,,,,,,,,,,,,,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022023,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,2320030111,path_grd_close_small_067,3220030111,Dash,3220030111,Dash,3220030111,Drop,2320020211,Drop,path_grd_mid_small_012,,3220030111,Dash,3220030111,Dash,1220050111,Dash,3220080111,Dash,path_grd_mid_small_046,4,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_close_elite1_801,0,2120010111,Jump,2120010111,Jump,2220040111,Drop,3320050211,Drop,path_grd_mid_small_043,6,1220050111,Dash,1220050111,Dash,1220050111,Dash,2320030111,Dash,path_grd_close_special_064,3,2120010111,Dash,2120010111,Dash,3220080111,Drop,3220080111,Drop,,,,,,,,,,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022024,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,2320060111,path_grd_close_small_054,1220040111,Drop,1220040111,Drop,1220040111,Drop,3320040211,Drop,path_grd_mid_elite1_802,,1220040111,Dash,1220040111,Dash,2220050111,Drop,2320060211,Drop,path_fly_close_small_049,5,3210010111,Dash,3210010111,Dash,3210010111,Dash,1210040111,Dash,path_grd_mid_small_043,12,1220040111,Dash,1220040111,Dash,3220020111,Dash,3220020111,Dash,path_grd_mid_elite1_802,0,1220040111,Dash,1220040111,Dash,3320040211,Drop,2320060111,Drop,path_grd_close_small_067,10,1220040111,Dash,1220040111,Dash,3220020111,Drop,3320050211,Drop,path_grd_mid_small_068,1220040111,Jump,1220040111,Jump,1220040111,Dash,2320020211,Dash,18,30,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022025,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320030111,path_grd_mid_small_002,3220050111,Dash,3220050111,Dash,3220040111,Dash,3220040111,Dash,path_fly_close_small_017,5,3210040111,Drop,3210040111,Drop,3210040111,Drop,3220080111,Drop,path_fly_mid_small_027,10,3210010111,Drop,3210010111,Drop,3210030111,Drop,2310040211,Drop,path_grd_close_elite3_813,,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_elite1_802,0,1220050111,Dash,3220050111,Dash,3220040111,Dash,3320030111,Drop,path_fly_mid_small_036,10,3210040111,Dash,3210040111,Dash,3210040111,Dash,3210040111,Dash,path_grd_close_small_042,3220050111,Dash,3220050111,Dash,3220040111,Dash,3220040111,Dash,21,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022026,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3320050111,path_grd_close_small_051,3220050111,Dash,3220050111,Dash,3220050111,Jump,2220040111,Jump,path_grd_mid_small_068,7,2220010111,Dash,2220020111,Dash,3220020111,Dash,2320020211,Drop,path_fly_far_small_003,7,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210040111,Dash,path_fly_close_elite1_801,0,2210020111,Jump,2210020111,Jump,2210020111,Drop,3310040211,Drop,path_grd_close_small_067,10,3220050111,Jump,3220050111,Jump,3220050111,Jump,3320050111,Dash,,,,,,,,,,,,,,,,,,,,21,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022027,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320020111,path_grd_mid_small_043,2220030111,Dash,3220070111,Dash,2220030111,Dash,1320010211,Dash,path_fly_mid_small_036,,3210020111,Dash,3210020111,Dash,2210040111,Dash,2210040111,Dash,path_grd_mid_elite1_802,3,2220030111,Jump,2220030111,Jump,3220070111,Drop,3320020211,Drop,path_fly_mid_small_042,12,2210040111,Drop,2210040111,Drop,2210040111,Drop,1210040111,Drop,path_fly_close_elite1_801,0,3210020111,Dash,3210020111,Dash,2210040111,Drop,2310050211,Drop,path_grd_mid_elite2_808,10,2220030111,Dash,3220070111,Dash,1320030211,Drop,3320020111,Drop,path_fly_mid_small_039,3210020111,Dash,3210020111,Dash,2210040111,Dash,2210040111,Dash,9,48,0,,6,path_grd_mid_small_043,10,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,,,,,,,,,,,,,,,,,,,,
7022028,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,1320060111,path_fly_mid_small_036,2210010111,Dash,2210010111,Dash,2210010111,Jump,3210030111,Jump,path_grd_mid_elite1_802,7,2220030111,Dash,2220030111,Dash,3220020111,Dash,2320050211,Jump,path_grd_mid_small_058,7,2220010111,Dash,3220050111,Dash,3220050111,Dash,2220040111,Dash,path_fly_mid_small_030,8,1210010111,Dash,1210010111,Dash,3210030111,Drop,1210010111,Dash,path_fly_mid_small_050,0,1210030111,Jump,1210030111,Jump,1210030111,Jump,2310050211,Jump,path_grd_mid_elite1_802,,2220030111,Jump,2220030111,Jump,2220040111,Drop,1320060111,Drop,path_grd_mid_small_012,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,0,48,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022029,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3310040111,path_grd_close_elite1_801,3220030111,Dash,3220030111,Dash,2220040111,Jump,2320030211,Jump,path_grd_mid_small_012,7,1220060111,Dash,1220060111,Dash,3220020111,Dash,1220060111,Dash,path_fly_mid_small_027,7,1210020111,Dash,2210040111,Dash,1210020111,Dash,3210030111,Dash,path_grd_mid_small_012,0,1220060111,Dash,1220060111,Dash,1220060111,Dash,2320030211,Dash,path_fly_mid_elite1_802,7,1210020111,Dash,1210020111,Dash,1210040111,Drop,3310040111,Drop,,,,,,,,,,,,,,,,,,,,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022030,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3320020111,path_grd_far_small_044,3220070111,Jump,2220040111,Jump,3220070111,Jump,1320010211,Jump,path_grd_far_elite1_803,2,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320020211,Drop,path_grd_mid_small_055,2,2220030111,Drop,2220030111,Drop,2220030111,Drop,3220080111,Drop,path_grd_far_small_044,,3220070111,Dash,2220040111,Dash,3220070111,Dash,1320010211,Dash,path_grd_mid_small_043,0,2220040111,Dash,3220070111,Dash,2220040111,Dash,3220070111,Dash,path_fly_mid_elite1_802,,2210020111,Jump,2210020111,Jump,2210020111,Drop,2310040211,Drop,path_grd_far_small_050,2220030111,Drop,2220030111,Drop,2220030111,Drop,3320020111,Drop,0,18,36,,4,path_grd_mid_small_012,8,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,,,,,,,,,,,,,,,,,,,,
7022031,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,2310040111,path_grd_close_small_007,2220020111,Drop,2220020111,Drop,1220050111,Drop,1320030211,Drop,path_fly_mid_small_036,4,2210020111,Dash,2210020111,Dash,2210020111,Dash,2210020111,Dash,path_fly_close_special_044,6,3210040111,Drop,3210040111,Drop,3210010111,Drop,3210030111,Drop,path_grd_mid_elite1_802,0,2120010111,Dash,2120010111,Dash,1220050111,Drop,3320060211,Drop,path_fly_close_special_046,10,2110010111,Dash,2110010111,Dash,3210040111,Drop,2310040111,Drop,path_fly_close_small_035,3,3210040111,Dash,3210040111,Dash,3210040111,Dash,3210040111,Dash,,,,,,,,,,42,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022032,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,2320030111,path_grd_close_small_067,3220030111,Dash,3220030111,Dash,3220030111,Drop,2320020211,Drop,path_grd_mid_small_012,,3220030111,Dash,3220030111,Dash,1220050111,Dash,1220050111,Dash,path_grd_mid_small_046,4,1220050111,Drop,1220050111,Drop,1220050111,Drop,3220080111,Drop,path_grd_close_elite1_801,0,2120010111,Jump,2120010111,Jump,2220040111,Drop,3320050211,Drop,path_grd_mid_small_043,6,1220050111,Dash,1220050111,Dash,1220050111,Dash,2320030111,Dash,path_grd_close_special_064,3,2120010111,Dash,2120010111,Dash,1220050111,Drop,1220050111,Drop,,,,,,,,,,30,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022033,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3320020111,path_grd_mid_small_043,2220030111,Dash,3220070111,Dash,2220030111,Dash,1320010211,Dash,path_fly_mid_small_036,,3210020111,Dash,3210020111,Dash,2210040111,Dash,2210040111,Dash,path_grd_mid_elite1_802,3,2220030111,Jump,2220030111,Jump,3220070111,Drop,3320020211,Drop,path_fly_mid_small_042,12,2210040111,Drop,2210040111,Drop,2210040111,Drop,1210040111,Drop,path_fly_close_elite1_801,0,3210020111,Dash,3210020111,Dash,2210040111,Drop,2310050211,Drop,path_grd_mid_elite2_808,10,2220030111,Dash,3220070111,Dash,1320030211,Drop,3320020111,Drop,path_fly_mid_small_039,3210020111,Dash,3210020111,Dash,2210040111,Dash,2210040111,Dash,9,33,15,,6,path_grd_mid_small_043,10,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,,,,,,,,,,,,,,,,,,,,
7022034,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,2320070111,path_grd_mid_special_065,3120010111,Dash,3120010111,Dash,2220020111,Drop,2320070211,Drop,path_grd_far_small_074,12,2220020111,Dash,2220020111,Dash,2220020111,Dash,3220080111,Dash,path_fly_mid_small_005,,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_fly_mid_elite1_802,0,3210010111,Dash,3210010111,Dash,3210030111,Drop,2310010211,Drop,path_grd_far_small_071,7,2220020111,Dash,2220020111,Dash,3220060111,Dash,2320070111,Jump,,,,,,,,,,,,,,,,,,,,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022035,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,2310050111,path_grd_close_elite1_801,3220030111,Dash,3220030111,Dash,2220040111,Jump,2320030211,Jump,path_grd_mid_small_012,7,1220060111,Dash,1220060111,Dash,3220020111,Dash,1220060111,Dash,path_fly_mid_small_027,7,1210020111,Dash,2210040111,Dash,1210020111,Dash,3210030111,Dash,path_grd_mid_small_012,0,1220060111,Dash,1220060111,Dash,1220060111,Dash,2320030211,Dash,path_fly_mid_elite1_802,7,1210020111,Dash,1210020111,Dash,1210040111,Drop,2310050111,Drop,,,,,,,,,,,,,,,,,,,,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022036,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,2320020111,path_grd_close_small_067,1220060111,Drop,1220060111,Drop,2220050111,Dash,2320020211,Dash,path_grd_mid_elite2_805,,1220060111,Jump,1220060111,Jump,1320040211,Drop,2220050111,Drop,path_fly_mid_small_033,8,2210040111,Drop,2210040111,Drop,2210040111,Drop,2210040111,Drop,path_fly_mid_elite1_802,0,2210040111,Dash,2210040111,Dash,3210030111,Drop,2310050211,Drop,path_grd_mid_elite2_808,10,1220060111,Jump,1220060111,Jump,2320020111,Drop,1320040211,Drop,path_fly_mid_small_039,5,2210040111,Dash,2210040111,Dash,3210030111,Dash,3210030111,Dash,path_grd_close_small_013,1220060111,Jump,1220060111,Jump,1220060111,Jump,3220080111,Jump,12,39,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022037,wave_campaign_hard_008,Defense,90,8,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_close_elite1_801,3220050111,Dash,3220050111,Dash,2220050111,Drop,2320050211,Drop,path_fly_mid_small_005,12,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,path_grd_close_small_048,,3220050111,Dash,3220020111,Jump,3220050111,Dash,3220020111,Jump,path_grd_far_small_033,,3220050111,Jump,3220050111,Jump,3220050111,Jump,3220020111,Dash,path_grd_mid_elite2_805,3,3220050111,Jump,3220050111,Dash,3320010211,Jump,3320010111,Normal,path_fly_mid_small_005,,2210020111,Dash,2210020111,Dash,2210020111,Dash,2310030211,Drop,path_grd_far_special_063,1120010111,Jump,1120010111,Jump,3220050111,Dash,2220040111,Dash,15,16,41,20,,path_grd_mid_small_075,10,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220080111,Dash,path_grd_mid_elite2_805,,3220050111,Dash,3220020111,Drop,2320010211,Dash,2320010211,Jump,,,,,,,,,,
7022038,wave_campaign_hard_008,Defense,90,8,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_mid_elite1_802,2220010111,Dash,2220010111,Dash,2220010111,Dash,1320030211,Normal,path_fly_close_small_041,12,2210020111,Drop,2210020111,Drop,2210020111,Drop,3210040111,Drop,path_grd_mid_special_025,,2220010111,Jump,1120010111,Jump,1220050111,Drop,2220040111,Jump,path_grd_close_small_036,,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_elite2_805,2,2220010111,Jump,1120010111,Dash,2320050211,Drop,2320050111,Normal,path_grd_close_small_036,,1220050111,Jump,1220050111,Jump,1220050111,Jump,2320040211,Normal,path_fly_mid_special_047,3110010111,Dash,3110010111,Dash,3210040111,Drop,3210030111,Drop,24,35,28,20,10,path_grd_mid_small_075,10,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,path_fly_close_small_001,,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,path_fly_mid_elite2_805,10,2220010111,Drop,2220010111,Drop,2320050211,Normal,3320070211,Drop
7022039,wave_campaign_hard_008,BaseDefense,60,7,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_close_small_001,3220050111,Drop,3220050111,Drop,2220040111,Dash,1320030211,Dash,path_fly_mid_elite1_802,3,3220010111,Drop,3220010111,Drop,2210040111,Dash,2320050211,Drop,path_fly_mid_small_030,4,3220050111,Drop,3220050111,Drop,2210040111,Jump,2210040111,Jump,path_grd_mid_elite1_802,2,3220010111,Jump,3220010111,Jump,2320050211,Drop,2220040111,Drop,path_fly_mid_small_039,,3220050111,Drop,3220050111,Drop,2210040111,Dash,2210040111,Dash,path_grd_mid_small_012,5,3220050111,Dash,3220050111,Dash,3220050111,Dash,2220040111,Dash,path_grd_mid_small_075,3220010111,Jump,3220010111,Jump,3220010111,Jump,2220040111,Jump,6,51,0,normal,6,path_fly_mid_elite1_802,,3220050111,Drop,3220050111,Drop,2210040111,Jump,2320050111,Drop,,,,,,,,,,,,,,,,,,,,
7022040,wave_campaign_hard_008,BaseDefense,60,7,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_mid_elite1_802,1220040111,Dash,1220040111,Dash,1220050111,Drop,3320060211,Drop,path_fly_mid_elite1_802,7,3210040111,Dash,3210040111,Dash,2210040111,Drop,3320060211,Drop,path_grd_close_special_064,6,1220040111,Dash,1220040111,Dash,1220050111,Drop,3220080111,Drop,path_fly_mid_elite1_802,1,2210040111,Drop,2210040111,Drop,3320060211,Drop,1310010211,Drop,path_grd_mid_elite1_802,6,1220050111,Jump,1220050111,Jump,1220040111,Drop,2220050111,Drop,path_grd_close_small_042,9,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,path_grd_mid_small_012,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220040111,Dash,21,63,0,normal,9,path_grd_mid_small_076,5,1220040111,Dash,1220050111,Dash,1220040111,Dash,1220050111,Dash,path_grd_mid_special_025,,1220050111,Jump,1220050111,Jump,1220040111,Drop,3320060111,Drop,,,,,,,,,,
