stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6016008,wave_campaign_normal_006,Defense,90,7,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Day,ibg_iceland_defense_001,,path_grd_mid_special_025,3120010111,Jump,3120010111.0,Jump,3220050111.0,Dash,2220040111.0,Dash,path_grd_close_small_048,12.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,path_grd_mid_small_037,10.0,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,path_fly_mid_elite1_802,2.0,2210020111.0,Drop,2210020111.0,Drop,3210030111.0,Drop,1310040211.0,Drop,path_grd_close_small_036,10.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,2220040111.0,Dash,18,51,0,path_grd_mid_small_043,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_fly_close_small_032,5.0,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,path_grd_mid_small_040,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,path_fly_mid_elite1_802,,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Normal,2310020111.0,Normal,20,,,,,,,,,,
6016009,wave_campaign_normal_006,Defense,90,8,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Day,ibg_iceland_defense_001,,path_grd_mid_elite1_802,2220030111,Dash,2220030111.0,Dash,2220040111.0,Drop,1320060211.0,Drop,path_grd_close_small_067,12.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Normal,2320040211.0,Normal,path_grd_mid_special_025,10.0,2120010111.0,Jump,2120010111.0,Jump,2220030111.0,Dash,2220040111.0,Dash,path_fly_close_small_004,,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,path_grd_mid_elite1_802,3.0,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Jump,1320060111.0,Normal,21,54,0,path_fly_close_elite1_801,,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Drop,1310030211.0,Drop,path_fly_mid_small_005,8.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2310030211.0,Drop,path_grd_mid_small_076,,3220050111.0,Jump,3220050111.0,Jump,2220040111.0,Jump,2320040211.0,Normal,path_grd_mid_elite2_805,,3220050111.0,Jump,3220050111.0,Dash,1320060211.0,Jump,1320060211.0,Dash,20,,,,,,,,,,
6016010,wave_campaign_normal_006,Defense,90,6,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Day,ibg_iceland_defense_001,,path_grd_mid_elite2_808,3220050111,Dash,3220050111.0,Dash,2320060211.0,Normal,2320060211.0,Normal,path_fly_mid_small_008,9.0,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Drop,2310030211.0,Drop,path_grd_mid_small_037,,3220050111.0,Jump,3220050111.0,Jump,3220020111.0,Jump,2320040211.0,Normal,path_fly_mid_elite1_802,,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Drop,2310030211.0,Drop,path_grd_mid_elite2_808,6.0,3220050111.0,Jump,3220050111.0,Jump,1320040211.0,Drop,2320060111.0,Drop,0,45,0,path_grd_mid_small_040,,3220050111.0,Dash,3220050111.0,Dash,2220050111.0,Normal,2320040211.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,
6016011,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,3320040111.0,path_grd_close_small_042,1220010111,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,path_grd_mid_elite1_802,6.0,1220010111.0,Jump,1220010111.0,Jump,3220020111.0,Drop,3320010211.0,Drop,path_grd_close_special_064,7.0,1220010111.0,Dash,1220010111.0,Dash,1220050111.0,Drop,1220050111.0,Drop,path_grd_mid_special_025,0.0,1220010111.0,Jump,1220010111.0,Jump,2220040111.0,Drop,3320040111.0,Drop,path_grd_close_small_042,8.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,27,30,0,path_grd_mid_small_012,,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016012,wave_campaign_normal_006,Defense,90,8,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Day,ibg_iceland_defense_001,,path_fly_close_elite1_801,1210020111,Normal,1210020111.0,Normal,1210030111.0,Dash,1310010211.0,Dash,path_grd_mid_small_040,12.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Normal,2320040211.0,Normal,path_grd_mid_small_040,8.0,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,path_fly_mid_special_016,7.0,1110010111.0,Drop,1110010111.0,Drop,1210020111.0,Normal,1210020111.0,Normal,path_grd_mid_elite2_805,3.0,3220050111.0,Drop,3220050111.0,Drop,3320040111.0,Drop,2320040211.0,Normal,24,57,0,path_fly_mid_small_008,,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,path_fly_close_special_044,7.0,1110010111.0,Drop,1110010111.0,Drop,1210020111.0,Normal,2310030211.0,Drop,path_grd_mid_small_075,,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,2320040211.0,Normal,path_fly_mid_elite2_808,5.0,1210020111.0,Normal,1210020111.0,Normal,2310020211.0,Drop,2310020211.0,Drop,20,,,,,,,,,,
6016013,wave_campaign_normal_006,BaseDefense,60,10,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,,path_grd_mid_special_025,2120010111,Jump,2120010111.0,Jump,2120010111.0,Drop,2220040111.0,Drop,path_grd_close_small_042,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,path_grd_mid_special_065,12.0,3120010111.0,Dash,3120010111.0,Dash,3120010111.0,Dash,3220020111.0,Drop,path_grd_close_elite1_801,3.0,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,3320060211.0,Drop,path_grd_far_special_066,,3120010111.0,Dash,3120010111.0,Dash,3120010111.0,Drop,2220040111.0,Drop,30,51,15,path_fly_close_special_044,,1110010111.0,Drop,1110010111.0,Drop,1210020111.0,Drop,1210040111.0,Drop,path_grd_mid_small_070,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_mid_small_076,,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_elite1_802,7.0,2220010111.0,Dash,2220010111.0,Dash,3220020111.0,Drop,1320040111.0,Drop,normal,,,,,,,,,,
6016014,wave_campaign_normal_006,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,IceLand,Day,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111.0,Jump,1320060211.0,Drop,1320060211.0,Drop,path_grd_far_small_038,4.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,5.0,2120010111.0,Dash,2120010111.0,Dash,2220030111.0,Drop,2220040111.0,Drop,path_fly_mid_elite1_802,2.0,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Drop,1310040211.0,Drop,path_grd_mid_elite1_802,,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,0,63,12,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_small_075,5.0,2220010111.0,Jump,2220040111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_special_025,,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Drop,1320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6016015,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310020111.0,path_fly_mid_small_036,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,6.0,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Drop,3320010211.0,Drop,path_grd_mid_small_058,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_fly_close_elite1_801,0.0,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Drop,1310020111.0,Drop,path_grd_close_special_064,6.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Drop,2220040111.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016016,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,3310020111.0,path_fly_close_small_029,3210020111,Drop,3210020111.0,Drop,3210020111.0,Drop,2310020211.0,Drop,path_grd_mid_small_037,7.0,3220010111.0,Dash,3220010111.0,Jump,3220010111.0,Dash,1220050111.0,Jump,path_grd_mid_small_040,7.0,3220010111.0,Dash,3220010111.0,Jump,3220010111.0,Dash,1220050111.0,Jump,path_fly_mid_special_016,0.0,3110010111.0,Drop,3110010111.0,Drop,3210020111.0,Drop,3310020111.0,Drop,path_grd_mid_small_012,7.0,3220010111.0,Dash,3220010111.0,Dash,3220010111.0,Dash,2220040111.0,Dash,6,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016017,wave_campaign_normal_006,Campaign,90,7,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3320020111.0,path_grd_close_small_054,3220030111,Drop,3220030111.0,Drop,2220040111.0,Drop,2320030211.0,Drop,path_grd_mid_elite1_802,,3220030111.0,Dash,3220030111.0,Dash,3220070111.0,Drop,1320010211.0,Drop,path_fly_mid_special_047,8.0,2110010111.0,Dash,2110010111.0,Dash,2210010111.0,Drop,3210030111.0,Drop,path_grd_far_small_044,,3220030111.0,Dash,3220030111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,path_grd_mid_elite2_808,0.0,3220030111.0,Dash,3220030111.0,Dash,2320020211.0,Drop,3320020111.0,Drop,6,49,8,path_grd_mid_small_070,,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_far_small_038,,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Dash,path_grd_far_small_044,,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,,,,,,,,,,,,,,,,,,,,,
6016018,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,3320010111.0,path_fly_far_small_040,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite1_802,6.0,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,2320010211.0,Jump,path_fly_mid_small_050,,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_grd_far_elite1_803,0.0,1220020111.0,Jump,1220020111.0,Jump,2220040111.0,Drop,3320010111.0,Drop,path_fly_mid_special_047,6.0,1210020111.0,Dash,1210020111.0,Dash,2210010111.0,Drop,2210010111.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016019,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3310020111.0,path_grd_far_small_062,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite1_802,7.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320060211.0,Drop,path_fly_mid_small_030,,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,path_fly_mid_elite1_802,0.0,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,3310020111.0,Drop,path_grd_far_special_063,6.0,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Dash,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016020,wave_campaign_normal_006,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,2320070111.0,path_grd_mid_elite1_802,3220030111,Dash,3220030111.0,Dash,3220070111.0,Drop,1320020211.0,Drop,path_fly_mid_special_047,,2110010111.0,Dash,2110010111.0,Dash,2210010111.0,Drop,2310010211.0,Drop,path_grd_far_small_044,6.0,3220070111.0,Dash,2220040111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_mid_small_040,9.0,3220030111.0,Dash,3220030111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_fly_mid_elite2_808,0.0,2210010111.0,Dash,2210010111.0,Dash,2310010211.0,Dash,2310010211.0,Dash,0,53,13,path_grd_mid_elite1_802,5.0,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Drop,2320070111.0,Drop,path_grd_far_small_044,8.0,3220070111.0,Dash,2220040111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_mid_small_049,9.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,,,,,,,,,,,,,,,,,,,,,
6016021,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,1310010111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,1220030111.0,Drop,1320030211.0,Drop,path_fly_far_elite1_803,12.0,1110010111.0,Dash,1110010111.0,Dash,1210010111.0,Drop,1210040111.0,Drop,path_fly_mid_special_016,,1110010111.0,Drop,1110010111.0,Drop,1110010111.0,Drop,1110010111.0,Drop,path_fly_far_special_045,0.0,1110010111.0,Drop,1110010111.0,Drop,3210030111.0,Dash,1310010111.0,Drop,path_grd_mid_special_065,11.0,1120010111.0,Dash,1120010111.0,Dash,1220030111.0,Jump,2220040111.0,Jump,0,60,24,path_fly_mid_special_016,7.0,1110010111.0,Drop,1110010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016022,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,2320030111.0,path_grd_close_elite1_801,1220040111,Jump,1220040111.0,Jump,1220050111.0,Drop,2320030211.0,Drop,path_grd_close_small_013,7.0,1220040111.0,Dash,1220050111.0,Dash,1220040111.0,Dash,1220050111.0,Dash,path_grd_mid_small_049,6.0,1220040111.0,Drop,1220050111.0,Drop,1220040111.0,Drop,2220040111.0,Drop,path_fly_close_small_041,7.0,1110010111.0,Drop,1110010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,path_grd_mid_small_055,0.0,1220040111.0,Drop,1220040111.0,Drop,3220020111.0,Drop,2320030111.0,Drop,27,18,0,path_grd_close_small_042,4.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,path_fly_mid_small_030,,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016023,wave_campaign_normal_006,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320060111.0,path_grd_mid_small_043,2220010111,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,path_fly_mid_elite2_808,,1210030111.0,Dash,2110010111.0,Dash,2110010111.0,Dash,3310010211.0,Dash,path_fly_far_small_054,6.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_grd_mid_special_025,14.0,2120010111.0,Dash,2120010111.0,Dash,2220010111.0,Drop,2220040111.0,Drop,path_fly_mid_elite1_802,0.0,1210030111.0,Dash,1210030111.0,Dash,2110010111.0,Drop,1310040211.0,Drop,0,54,6,path_grd_mid_elite1_802,10.0,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,1320060111.0,Drop,path_fly_mid_small_024,5.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016024,wave_campaign_normal_006,BaseDefense,60,6,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,,path_grd_mid_small_002,3220030111,Drop,3220030111.0,Drop,3220070111.0,Dash,3220070111.0,Dash,path_grd_far_small_071,,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Dash,path_grd_mid_small_052,,3220030111.0,Jump,3220070111.0,Jump,3220030111.0,Jump,3220070111.0,Jump,path_grd_mid_special_025,3.0,1120010111.0,Jump,1120010111.0,Jump,3220030111.0,Drop,1320010211.0,Drop,path_fly_mid_small_053,10.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,3210030111.0,Drop,0,45,15,path_grd_mid_small_073,9.0,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,3220070111.0,Dash,path_grd_mid_small_076,5.0,3220030111.0,Dash,3220070111.0,Dash,3220030111.0,Dash,3220070111.0,Dash,path_grd_far_elite1_803,7.0,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Drop,3320020111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6016025,wave_campaign_normal_006,BaseDefense,60,7,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111.0,Jump,1320060211.0,Drop,1320060211.0,Drop,path_grd_far_small_038,4.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,5.0,2120010111.0,Dash,2120010111.0,Dash,2220030111.0,Drop,2220040111.0,Drop,path_fly_mid_elite1_802,2.0,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Drop,1310040211.0,Drop,path_grd_mid_elite1_802,,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,0,63,12,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_small_075,5.0,2220010111.0,Jump,2220040111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_special_025,,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Drop,1320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6016026,wave_campaign_normal_006,BaseDefense,60,7,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,,path_grd_mid_elite1_802,1220020111,Jump,1220020111.0,Jump,3220020111.0,Drop,3320040211.0,Drop,path_fly_mid_small_039,4.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_grd_mid_small_049,7.0,1220020111.0,Drop,3220020111.0,Drop,1220020111.0,Drop,3220020111.0,Drop,path_grd_mid_small_055,2.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,1320030111.0,Drop,path_grd_close_elite2_804,,1220020111.0,Jump,2220010111.0,Jump,3320040211.0,Drop,3320040211.0,Drop,9,45,0,path_fly_mid_small_030,10.0,1210030111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,2310030211.0,Drop,path_grd_mid_small_075,5.0,1220020111.0,Jump,3220020111.0,Dash,1220020111.0,Jump,3220020111.0,Dash,path_grd_mid_small_061,,1220020111.0,Jump,1220020111.0,Jump,3220020111.0,Drop,2320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6016027,wave_campaign_normal_006,BaseDefense,60,7,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111.0,Jump,1320060211.0,Drop,1320060211.0,Drop,path_grd_far_small_038,4.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,5.0,2120010111.0,Dash,2120010111.0,Dash,2220030111.0,Drop,2220040111.0,Drop,path_fly_mid_elite1_802,2.0,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Drop,1310040211.0,Drop,path_grd_mid_elite1_802,,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,0,63,12,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_small_075,5.0,2220010111.0,Jump,2220040111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_special_025,,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Drop,1320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6016028,wave_campaign_normal_006,Defense,90,10,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Day,ibg_iceland_defense_001,,path_grd_close_special_064,1120010111,Dash,1120010111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_mid_special_016,,1110010111.0,Drop,1110010111.0,Drop,3210020111.0,Normal,3210020111.0,Normal,path_grd_mid_special_025,,3120010111.0,Drop,3120010111.0,Drop,3220040111.0,Jump,2220040111.0,Jump,path_fly_mid_special_047,4.0,2110010111.0,Dash,2110010111.0,Dash,1210020111.0,Normal,1310020211.0,Normal,path_grd_close_special_024,,3120010111.0,Dash,3120010111.0,Dash,3220040111.0,Drop,3220040111.0,Drop,45,51,15,path_grd_far_special_066,,1120010111.0,Drop,1120010111.0,Drop,1120010111.0,Drop,1120010111.0,Drop,path_grd_mid_small_075,12.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_close_special_024,,2120010111.0,Jump,2120010111.0,Jump,3220040111.0,Drop,2320010111.0,Normal,,,,,,,,,,,20,,,,,,,,,,
