stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6210708,wave_tower_default_008,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010111,Jump,1220010111.0,Jump,3220060111.0,Drop,1320060211.0,Drop,path_fly_close_small_049,,1220010111.0,Jump,1320060211.0,Jump,1220010111.0,Jump,3210030111.0,Dash,path_fly_mid_elite1_802,6.0,1220010111.0,Drop,3220060111.0,Drop,1220010111.0,Drop,3210030111.0,Normal,path_grd_mid_elite2_805,3.0,1220010111.0,Dash,3220060111.0,Dash,1320060211.0,Drop,1320060211.0,Drop,path_fly_mid_small_050,10.0,1220010111.0,Jump,1320060211.0,Jump,1220010111.0,Jump,3210030111.0,Dash,6,57,0,path_grd_mid_elite3_814,,1220010111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,normal,path_grd_mid_small_075,8.0,1220010111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,1220010111.0,Dash,path_grd_mid_elite1_802,1220010111.0,Dash,3220060111.0,Dash,1220010111.0,Dash,1320060111.0,Drop,,,,,,,,,,,,,,,,,,,,,
6210709,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,2320030111.0,path_fly_mid_small_050,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite2_805,,1220040111.0,Drop,1220040111.0,Drop,2320030211.0,Drop,2320030211.0,Drop,path_grd_mid_small_043,,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,path_fly_mid_elite1_802,0.0,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,2310050211.0,Drop,path_grd_mid_small_008,10.0,2320030211.0,Drop,1220040111.0,Dash,3220060111.0,Dash,2320030111.0,Drop,6,42,0,path_fly_close_small_035,8.0,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,,path_grd_mid_small_043,,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210710,wave_tower_default_008,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111.0,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210711,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2320060141.0,path_grd_mid_small_070,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_mid_small_039,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,2310060241.0,Dash,path_grd_mid_small_034,7.0,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,2220050141.0,Dash,path_grd_mid_small_068,0.0,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_037,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Normal,0,36,0,path_fly_mid_small_039,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,2310060241.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210712,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2310050141.0,path_fly_mid_small_018,2210020141,Dash,2210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite1_802,,1220050141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,1320030241.0,Drop,path_grd_mid_small_055,7.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,0.0,3210050141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2310050141.0,Drop,path_grd_mid_small_049,6.0,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,2220040141.0,Dash,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210713,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,3320030141.0,path_grd_mid_small_040,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_small_005,7.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,path_fly_mid_small_050,7.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141.0,Dash,3210010141.0,Dash,1210010141.0,Drop,1310010241.0,Drop,path_grd_mid_small_043,7.0,2220030141.0,Jump,3220020141.0,Jump,2220030141.0,Jump,3320030141.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210714,wave_tower_default_008,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_fly_mid_small_005,1210020141,Normal,1210020141.0,Normal,1210020141.0,Normal,1210020141.0,Normal,path_fly_mid_small_050,8.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Drop,path_grd_far_small_038,10.0,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,path_fly_mid_elite1_802,2.0,1210020141.0,Normal,1210020141.0,Normal,1210020141.0,Normal,3310050241.0,Drop,path_grd_far_small_062,12.0,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,3220020141.0,Dash,0,48,12,path_fly_mid_small_053,10.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Dash,20,path_grd_mid_small_076,10.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,1210020141.0,Normal,1210020141.0,Normal,1210040141.0,Normal,3310050241.0,Dash,path_fly_mid_small_039,15.0,1210020141.0,Normal,1210020141.0,Normal,1210020141.0,Normal,3310050241.0,Normal,,,,,,,,,,,
6210715,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,3320020141.0,path_grd_mid_small_005,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,path_grd_mid_elite2_808,,2220020141.0,Dash,2220020141.0,Dash,3320050241.0,Drop,3320020241.0,Drop,path_grd_mid_small_043,8.0,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,3220070141.0,Dash,path_grd_mid_small_011,,2220020141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,path_grd_mid_elite2_808,0.0,2220020141.0,Dash,2220020141.0,Dash,3320050241.0,Drop,3320020141.0,Drop,0,57,0,path_grd_mid_small_043,10.0,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,3220070141.0,Dash,,path_grd_mid_elite1_802,,2220020141.0,Dash,3220070141.0,Dash,2220020141.0,Dash,2320020241.0,Drop,path_grd_mid_small_012,3220070141.0,Drop,3220070141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,,,,,,,,,,,,,,,,,,,,,
6210716,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,3320010141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220050141.0,Drop,2320050241.0,Drop,path_fly_close_small_029,7.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_grd_mid_small_058,7.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Drop,2320050241.0,Drop,path_grd_close_small_045,6.0,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3320010141.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210717,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,1320010141.0,path_grd_mid_small_043,1220060141,Jump,1220060141.0,Jump,1220060141.0,Jump,1220060141.0,Jump,path_grd_mid_small_055,5.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,3220080141.0,Drop,path_grd_mid_elite2_805,10.0,1220060141.0,Dash,3220060141.0,Dash,3320070241.0,Drop,1320010241.0,Drop,path_grd_mid_small_034,,3220080141.0,Drop,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_grd_mid_small_055,0.0,1220060141.0,Dash,3220060141.0,Dash,1220060141.0,Drop,3220080141.0,Drop,0,39,9,path_grd_far_elite2_809,8.0,1220060141.0,Dash,3220060141.0,Dash,3320070241.0,Drop,1320010141.0,Drop,,path_grd_mid_small_043,,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,3220080141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210718,wave_tower_default_008,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_grd_mid_elite2_808,3220050141,Normal,3220050141.0,Normal,3320040141.0,Normal,3320040141.0,Normal,path_fly_mid_elite1_802,9.0,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Dash,2310030241.0,Normal,path_grd_mid_small_058,,3220050141.0,Normal,3220020141.0,Normal,3220050141.0,Normal,2320040241.0,Normal,path_fly_mid_elite1_802,,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Drop,2310030241.0,Drop,path_grd_mid_elite2_808,6.0,3220050141.0,Normal,3220050141.0,Normal,3320040141.0,Normal,3320040141.0,Normal,0,57,0,path_grd_mid_small_076,,3220050141.0,Jump,3220020141.0,Jump,3220020141.0,Jump,2320040241.0,Normal,20,path_fly_mid_elite1_802,,3220050141.0,Normal,1210040141.0,Dash,3320040141.0,Dash,2310030241.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210719,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2320020141.0,path_grd_close_small_067,3220040141,Dash,3220040141.0,Dash,2220070141.0,Drop,2320020241.0,Drop,path_fly_mid_elite1_802,,1210020141.0,Dash,1210020141.0,Dash,2210050141.0,Drop,2310060241.0,Drop,path_grd_close_special_064,8.0,2120010141.0,Dash,2120010141.0,Dash,2220070141.0,Drop,2320020241.0,Drop,path_grd_mid_small_043,3.0,2220070141.0,Dash,2220040141.0,Dash,2220070141.0,Dash,2220040141.0,Dash,path_grd_close_small_048,4.0,2220070141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,2220070141.0,Drop,33,39,0,path_grd_mid_elite2_808,0.0,3220040141.0,Dash,3220040141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,,path_grd_close_small_067,3.0,2220070141.0,Jump,2220070141.0,Jump,2220040141.0,Drop,2320020141.0,Drop,path_fly_mid_elite1_802,1210020141.0,Dash,1210020141.0,Dash,2210050141.0,Drop,2310060241.0,Drop,path_grd_mid_small_043,3.0,2220070141.0,Dash,2220070141.0,Dash,2220070141.0,Dash,2220070141.0,Dash,,,,,,,,,,,
6210720,wave_tower_default_008,Campaign,180,7,False,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,2420070141.0,path_grd_mid_centurion_902,2420070141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210721,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,2310060121.0,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,1120010121.0,Drop,1120010121.0,Drop,path_fly_mid_small_024,6.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2310060221.0,Drop,path_grd_close_small_069,8.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,2210020121.0,Dash,1210030121.0,Drop,2310060121.0,Drop,path_fly_close_small_049,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,12,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210722,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1320060121.0,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,6.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210723,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,3310040121.0,path_grd_close_small_004,2220010121,Jump,1120010121.0,Jump,2220010121.0,Jump,1120010121.0,Jump,path_fly_mid_special_016,,3110010121.0,Drop,3210020121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,path_grd_mid_special_025,10.0,2220010121.0,Jump,1120010121.0,Jump,2220030121.0,Jump,2220040121.0,Jump,path_fly_far_special_045,0.0,3110010121.0,Drop,3210020121.0,Drop,3210030121.0,Drop,3310040121.0,Drop,path_grd_close_small_048,9.0,3220020121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,12,45,15,path_grd_mid_special_065,8.0,2220010121.0,Drop,2220030121.0,Drop,1120010121.0,Drop,3220020121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210724,wave_tower_default_008,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_grd_mid_small_040,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_far_small_044,,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,path_grd_far_small_050,10.0,3220070121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,path_fly_mid_elite1_802,4.0,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,path_grd_mid_small_034,10.0,3220070121.0,Drop,3220070121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,0,33,27,path_fly_mid_small_008,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,20,path_grd_mid_small_076,10.0,2220010121.0,Drop,2220010121.0,Drop,3220070121.0,Drop,2220040121.0,Normal,path_fly_far_elite1_803,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,path_grd_far_small_035,10.0,3220070121.0,Drop,3220070121.0,Drop,2220010121.0,Drop,3320010221.0,Drop,8.0,,,,,,,,,,
6210725,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,1320030121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_close_small_072,4.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,path_grd_mid_small_034,10.0,1220060121.0,Dash,1220060121.0,Dash,1320030221.0,Drop,1320040221.0,Drop,path_grd_close_small_042,3.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,path_grd_close_small_042,0.0,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,24,27,0,path_grd_mid_elite2_805,,1220060121.0,Dash,1220060121.0,Dash,1320040221.0,Drop,1320030121.0,Drop,,path_grd_mid_small_043,6.0,1220060121.0,Dash,3220080121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_grd_close_small_045,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220080121.0,Drop,,,,,,,,,,,9.0,,,,,,,,,,
6210726,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,2310010121.0,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,3210010121.0,Dash,2310060221.0,Dash,3210030121.0,Dash,2310010221.0,Dash,path_grd_close_small_036,7.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,path_fly_mid_small_030,7.0,3210010121.0,Drop,2310060221.0,Drop,3210030121.0,Drop,2310010121.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210727,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2310040121.0,path_grd_mid_small_002,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_fly_mid_elite2_808,5.0,3210020121.0,Dash,3210020121.0,Dash,1310030221.0,Drop,2310040221.0,Drop,path_grd_mid_small_043,10.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_fly_mid_elite2_808,0.0,3210020121.0,Dash,3210020121.0,Dash,2310040221.0,Drop,2310040121.0,Drop,path_grd_mid_small_037,10.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,0,42,0,path_grd_mid_small_040,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210728,wave_tower_default_008,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220020121,Drop,1220020121.0,Drop,1220020121.0,Drop,2320020221.0,Drop,path_grd_close_small_036,,2220010121.0,Drop,2220010121.0,Drop,1220020121.0,Drop,3220080121.0,Drop,path_grd_mid_small_040,8.0,2220010121.0,Drop,1220020121.0,Drop,3220080121.0,Drop,2220010121.0,Drop,path_grd_mid_small_070,3.0,2220010121.0,Drop,3220080121.0,Drop,1220020121.0,Drop,2220050121.0,Normal,path_grd_close_small_039,10.0,2220010121.0,Drop,2220010121.0,Drop,1220020121.0,Drop,2320020221.0,Drop,12,39,0,path_grd_mid_small_037,8.0,1220020121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,normal,path_grd_mid_small_075,6.0,1220020121.0,Drop,1220020121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,path_grd_mid_elite2_808,1220020121.0,Drop,2220010121.0,Drop,2320020121.0,Drop,3320070221.0,Drop,,,,,,,,,,,,,,,,,,,,,
6210729,wave_tower_default_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2320070121.0,path_fly_mid_small_050,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Normal,path_grd_mid_elite2_805,5.0,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070221.0,Drop,path_fly_mid_small_008,,2210020121.0,Dash,2210040121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,path_fly_mid_small_005,8.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_elite2_805,0.0,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070121.0,Drop,0,54,0,path_fly_mid_small_050,10.0,2210040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Dash,,path_grd_mid_small_068,,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,path_fly_mid_small_021,2210040121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,,,,,,,,,,,9.0,,,,,,,,,,
6210730,wave_tower_default_008,Campaign,180,2,False,False,point_grd_motherwhale_001,point_fly_motherwhale_001,sbg_desertbba001_001,Desertmbg001,Day,ibg_desert_001,1510010121.0,b_fly_motherwhale_01,1510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210731,wave_tower_default_008,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,3320070131.0,path_grd_mid_small_002,2220030131,Jump,2220030131.0,Jump,2220030131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,3320070231.0,Dash,path_grd_far_small_053,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite1_802,0.0,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Drop,3320070131.0,Drop,path_grd_far_small_044,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
