stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7013033,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Night,ibg_desert_001,3320070151.0,path_grd_mid_small_002,2220030151,Jump,2220030151.0,Jump,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3320070251.0,Dash,path_grd_far_small_053,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070151.0,Drop,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,,,,,,,,,,,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013034,wave_campaign_hard_004,Campaign,180,5,False,False,point_grd_mordernia_01,point_fly_mordernia_01,sbg_desert_sky_001,Desertmbg001,Night,ibg_desert_001,3520040151.0,b_fly_mordernia_01,3520040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013038,wave_campaign_hard_004,Campaign,180,6,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Night,ibg_desert_001,1520010111.0,b_g_harvester_01,1520010111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013039,wave_campaign_hard_004,Campaign,180,6,False,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002_rightclear,Desert,Night,ibg_desert_001,3420010251.0,path_grd_mid_centurion_902,3420010251,Normal,,,,,,,path_grd_close_small_010,,3220040151.0,Drop,3220040151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,path_grd_mid_small_005,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_elite1_802,,2120010551.0,Jump,2120010151.0,Drop,2220040151.0,Drop,3320010251.0,Drop,path_fly_close_elite1_801,,1210010151.0,Normal,1210010151.0,Normal,2210020151.0,Dash,2210020151.0,Drop,path_grd_far_small_035,4.0,3220030151.0,Drop,2120010151.0,Drop,2120010151.0,Drop,3220030151.0,Drop,16,21,6,,path_grd_mid_small_052,,2220010151.0,Drop,2220010151.0,Jump,2220010151.0,Jump,1320030251.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014001,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3320010151.0,path_fly_far_small_019,3210010151,Drop,3210010151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,path_fly_mid_elite1_802,6.0,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,1310020251.0,Dash,path_grd_mid_small_058,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Drop,3320010151.0,Drop,path_fly_far_small_040,6.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014002,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2310010151.0,path_grd_mid_special_065,3120010151,Dash,3120010151.0,Dash,2220020151.0,Drop,2320070251.0,Drop,path_grd_far_small_074,12.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,path_fly_mid_small_005,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310010151.0,Drop,path_grd_far_small_071,7.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Jump,,,,,,,,,,,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014003,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3320070151.0,path_fly_mid_small_021,1210010151,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_grd_close_elite2_804,,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,path_grd_far_small_044,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_fly_mid_small_039,10.0,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_grd_mid_special_065,0.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Drop,path_fly_mid_elite1_802,10.0,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,1310030251.0,Drop,9,36,12,,path_grd_far_small_044,5.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014004,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1320030151.0,path_grd_close_small_001,3220050151,Dash,3220050151.0,Dash,3220050151.0,Drop,3220020151.0,Drop,path_grd_mid_special_065,,1220020151.0,Dash,1220020151.0,Dash,3220050151.0,Drop,3320040251.0,Drop,path_grd_close_small_042,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_special_025,12.0,3220050151.0,Jump,3220050151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,path_grd_close_elite2_807,0.0,2220010151.0,Jump,2220010151.0,Jump,2320020251.0,Drop,1320030151.0,Drop,path_grd_mid_special_065,9.0,1220020151.0,Dash,1220020151.0,Dash,2220010151.0,Drop,3220020151.0,Drop,27,60,0,,path_grd_close_small_048,9.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,,path_grd_mid_special_065,1220020151.0,Jump,1220020151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,
7014005,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,1320020151.0,path_grd_mid_small_070,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Jump,path_fly_mid_small_008,7.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2310010251.0,Dash,path_grd_close_small_036,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320020151.0,Drop,path_fly_mid_small_030,7.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Dash,,,,,,,,,,,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014006,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,1310020151.0,path_fly_mid_small_002,2210010151,Drop,2210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_grd_close_elite1_801,6.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Dash,2320010251.0,Dash,path_fly_close_small_029,3210010151.0,Drop,3210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_fly_close_elite1_801,0.0,2210010151.0,Dash,2210010151.0,Dash,3210030151.0,Drop,1310020151.0,Drop,path_grd_mid_small_052,6.0,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014007,wave_campaign_hard_004,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_close_small_036,2220010151,Normal,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,path_grd_mid_small_075,12.0,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220020151.0,Drop,path_grd_close_special_064,1120010151.0,Dash,1120010151.0,Dash,2220010151.0,Drop,2220050151.0,Dash,path_grd_mid_special_025,4.0,1120010151.0,Jump,1120010151.0,Jump,2220010151.0,Drop,2320050251.0,Drop,path_grd_mid_small_075,16.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220020151.0,Dash,path_grd_mid_small_040,,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,30,48,0,,path_grd_mid_special_025,9.0,1120010151.0,Dash,1120010151.0,Dash,2220010151.0,Drop,2220050151.0,Drop,20,path_grd_close_elite1_801,3220030151.0,Jump,3220030151.0,Jump,3220020151.0,Normal,3320010151.0,Normal,,,,,,,,,,,19.0,,,,,,,,,,
7014008,wave_campaign_hard_004,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_close_small_042,3220010151,Dash,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,path_grd_mid_small_070,,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Dash,path_grd_mid_small_061,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,path_grd_mid_elite1_802,3.0,1220010151.0,Dash,1220010151.0,Dash,2220050151.0,Drop,1320040251.0,Drop,path_grd_far_small_041,8.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_fly_mid_small_053,10.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,6,42,6,,path_grd_mid_small_076,5.0,3220010151.0,Dash,2220040151.0,Dash,3220010151.0,Dash,2220050151.0,Dash,normal,path_grd_mid_elite1_802,3220010151.0,Jump,3220010151.0,Jump,3220070151.0,Drop,1320040151.0,Drop,,,,,,,,,,,7.0,,,,,,,,,,
7014009,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3320050151.0,path_grd_close_small_067,3220030151,Dash,3220030151.0,Dash,3220030151.0,Drop,2320020251.0,Drop,path_grd_mid_small_012,,3220030151.0,Dash,3220030151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_046,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_close_elite1_801,0.0,2120010151.0,Jump,2120010151.0,Jump,2220040151.0,Drop,3320050151.0,Drop,path_grd_mid_small_043,6.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_close_special_064,3.0,2120010151.0,Dash,2120010151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,30,18,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014010,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320010151.0,path_fly_far_small_040,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_mid_elite1_802,6.0,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,2320010251.0,Jump,path_fly_mid_small_050,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,path_grd_far_elite1_803,0.0,1220020151.0,Jump,1220020151.0,Jump,2220040151.0,Drop,3320010151.0,Drop,path_fly_mid_special_047,6.0,1210020151.0,Dash,1210020151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,,,,,,,,,,,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014011,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3320070151.0,path_grd_close_small_007,3220050151,Drop,3220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_grd_mid_elite2_805,,3220050151.0,Dash,3220050151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,path_fly_mid_special_016,3110010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,3210030151.0,Drop,path_grd_close_small_013,12.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite2_808,0.0,2220030151.0,Dash,2220030151.0,Dash,2320020251.0,Drop,3320070151.0,Drop,path_fly_close_small_029,,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,18,48,0,8.0,path_grd_mid_special_065,5.0,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014012,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,3320040151.0,path_grd_close_small_042,1220010151,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_grd_mid_elite1_802,6.0,1220010151.0,Jump,1220010151.0,Jump,3220020151.0,Drop,3320010251.0,Drop,path_grd_close_special_064,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_special_025,0.0,1220010151.0,Jump,1220010151.0,Jump,2220040151.0,Drop,3320040151.0,Drop,path_grd_close_small_042,8.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_012,,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,27,30,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014013,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,2320030151.0,path_grd_close_elite1_801,1220040151,Jump,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,path_grd_close_small_013,7.0,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,1220040151.0,Drop,1220050151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_055,0.0,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Drop,path_grd_close_small_042,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,27,18,0,6.0,path_fly_mid_small_030,,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014014,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,3320040151.0,path_grd_far_small_044,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_elite2_805,,3220060151.0,Dash,3220060151.0,Dash,3320060251.0,Dash,3320060251.0,Dash,path_grd_mid_special_065,3120010151.0,Dash,3120010151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,path_grd_far_small_044,12.0,2220030151.0,Dash,3220060151.0,Dash,2220030151.0,Dash,3220060151.0,Dash,path_grd_close_elite2_804,0.0,2220030151.0,Dash,2220030151.0,Dash,3320060251.0,Dash,3320060251.0,Dash,path_grd_mid_elite1_802,10.0,3220060151.0,Jump,3220060151.0,Jump,2220040151.0,Drop,3320040151.0,Drop,9,48,12,8.0,path_grd_mid_special_065,6.0,2220030151.0,Dash,2220030151.0,Dash,3220060151.0,Drop,3220060151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014017,wave_campaign_hard_004,BaseDefense,60,10,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_special_025,2120010151,Jump,2120010151.0,Jump,2120010151.0,Drop,2220040151.0,Drop,path_grd_close_small_042,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_special_065,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,3220020151.0,Drop,path_grd_close_elite1_801,3.0,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,path_grd_far_special_066,,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Drop,2220040151.0,Drop,path_fly_close_special_044,,1110010151.0,Drop,1110010151.0,Drop,1210020151.0,Drop,1210040151.0,Drop,30,51,15,12.0,path_grd_mid_small_070,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,normal,path_grd_mid_small_076,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,path_grd_mid_elite1_802,7.0,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Drop,1320040151.0,Drop,,,,,,,,,,,
7014018,wave_campaign_hard_004,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite1_802,1220020151,Jump,1220020151.0,Jump,3220020151.0,Drop,3320040251.0,Drop,path_fly_mid_small_039,4.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_small_049,1220020151.0,Drop,3220020151.0,Drop,1220020151.0,Drop,3220020151.0,Drop,path_grd_mid_small_055,2.0,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,1320030151.0,Drop,path_grd_close_elite2_804,,1220020151.0,Jump,2220010151.0,Jump,3320040251.0,Drop,3320040251.0,Drop,path_fly_mid_small_030,10.0,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,2310030251.0,Drop,9,45,0,7.0,path_grd_mid_small_075,5.0,1220020151.0,Jump,3220020151.0,Dash,1220020151.0,Jump,3220020151.0,Dash,normal,path_grd_mid_small_061,1220020151.0,Jump,1220020151.0,Jump,3220020151.0,Drop,2320060151.0,Drop,,,,,,,,,,,,,,,,,,,,,
7014019,wave_campaign_hard_004,Defense,90,8,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_mid_elite1_802,3220050151,Jump,3220050151.0,Jump,3220020151.0,Drop,3320030251.0,Drop,path_fly_mid_small_008,12.0,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,path_grd_far_small_038,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_fly_close_special_044,,1110010151.0,Drop,1110010151.0,Drop,1210010151.0,Dash,2310030251.0,Drop,path_grd_mid_elite2_808,3.0,3220050151.0,Dash,3220050151.0,Dash,3320060251.0,Normal,3320030151.0,Normal,path_grd_far_small_038,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,15,39,18,,path_fly_far_small_009,,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Jump,1210010151.0,Jump,20,path_grd_mid_small_076,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,2320040251.0,Normal,path_fly_mid_elite2_808,,2210020151.0,Jump,1210010151.0,Dash,2310020251.0,Normal,2310020251.0,Normal,,,,,,,,,,,
7014020,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3320050151.0,path_grd_close_small_067,3220030151,Dash,3220030151.0,Dash,3220030151.0,Drop,2320020251.0,Drop,path_grd_mid_small_012,,3220030151.0,Dash,3220030151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_046,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_close_elite1_801,0.0,2120010151.0,Jump,2120010151.0,Jump,2220040151.0,Drop,3320050151.0,Drop,path_grd_mid_small_043,6.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_close_special_064,3.0,2120010151.0,Dash,2120010151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,30,18,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014021,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,1310020151.0,path_fly_mid_small_002,2210010151,Drop,2210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_grd_close_elite1_801,6.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Dash,2320010251.0,Dash,path_fly_close_small_029,3210010151.0,Drop,3210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_fly_close_elite1_801,0.0,2210010151.0,Dash,2210010151.0,Dash,3210030151.0,Drop,1310020151.0,Drop,path_grd_mid_small_052,6.0,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
