stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7016007,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,1310030111,path_fly_far_elite1_803,1210010111,Dash,1210010111,Dash,3210030111,Drop,3310030211,Drop,path_grd_mid_elite1_802,5,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320070211,Drop,path_fly_mid_small_039,11,1210010111,Dash,1210010111,Dash,1210010111,Dash,1210010111,Dash,path_fly_mid_special_016,,2110010111,Drop,2110010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite2_805,0,1210010111,Jump,1210010111,Jump,3310020211,Drop,1310030111,Drop,0,45,15,path_grd_far_small_071,10,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_fly_mid_small_039,8,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016011,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,3320040111,path_grd_close_small_042,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,path_grd_mid_elite1_802,6,1220010111,Jump,1220010111,Jump,3220020111,Drop,3320010211,Drop,path_grd_close_special_064,7,1220010111,Dash,1220010111,Dash,1220050111,Drop,1220050111,Drop,path_grd_mid_special_025,0,1220010111,Jump,1220010111,Jump,2220040111,Drop,3320040111,Drop,path_grd_close_small_042,8,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,27,30,0,path_grd_mid_small_012,,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016012,wave_campaign_hard_005,Defense,90,8,true,true,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_fly_close_elite1_801,1210020111,Normal,1210020111,Normal,1210030111,Dash,1310010211,Dash,path_grd_mid_small_040,12,3220050111,Dash,3220050111,Dash,3220020111,Normal,2320040211,Normal,path_grd_mid_small_040,8,1210020111,Normal,1210020111,Normal,1210020111,Normal,1210020111,Normal,path_fly_mid_special_016,7,1110010111,Drop,1110010111,Drop,1210020111,Normal,1210020111,Normal,path_grd_mid_elite2_805,3,3220050111,Drop,3220050111,Drop,3320040111,Drop,2320040211,Normal,24,57,0,path_fly_mid_small_008,,1210020111,Normal,1210020111,Normal,1210020111,Normal,1210020111,Normal,path_fly_close_special_044,7,1110010111,Drop,1110010111,Drop,1210020111,Normal,2310030211,Drop,path_grd_mid_small_075,,3220050111,Drop,3220050111,Drop,3220050111,Drop,2320040211,Normal,path_fly_mid_elite2_808,5,1210020111,Normal,1210020111,Normal,2310020211,Drop,2310020211,Drop,20,,,,,,,,,,
7016013,wave_campaign_hard_005,BaseDefense,60,10,true,true,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_special_025,2120010111,Jump,2120010111,Jump,2120010111,Drop,2220040111,Drop,path_grd_close_small_042,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_grd_mid_special_065,12,3120010111,Dash,3120010111,Dash,3120010111,Dash,3220020111,Drop,path_grd_close_elite1_801,3,2220010111,Dash,2220010111,Dash,2220040111,Drop,3320060211,Drop,path_grd_far_special_066,,3120010111,Dash,3120010111,Dash,3120010111,Drop,2220040111,Drop,30,51,15,path_fly_close_special_044,,1110010111,Drop,1110010111,Drop,1210020111,Drop,1210040111,Drop,path_grd_mid_small_070,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,path_grd_mid_small_076,,2220010111,Jump,2220010111,Jump,2220010111,Jump,2220040111,Jump,path_grd_mid_elite1_802,7,2220010111,Dash,2220010111,Dash,3220020111,Drop,1320040111,Drop,normal,,,,,,,,,,
7016014,wave_campaign_hard_005,BaseDefense,60,7,true,true,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111,Jump,1320060211,Drop,1320060211,Drop,path_grd_far_small_038,4,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_grd_mid_special_025,5,2120010111,Dash,2120010111,Dash,2220030111,Drop,2220040111,Drop,path_fly_mid_elite1_802,2,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,path_grd_mid_elite1_802,,2220010111,Dash,2220010111,Dash,2220040111,Drop,1320060111,Drop,0,63,12,path_grd_far_small_044,,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_grd_mid_small_075,5,2220010111,Jump,2220040111,Jump,2220010111,Jump,2220040111,Jump,path_grd_mid_special_025,,2220030111,Jump,2220030111,Jump,2220030111,Drop,1320060111,Drop,,,,,,,,,,,normal,,,,,,,,,,
7016015,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,1310020111,path_fly_mid_small_036,3210020111,Dash,3210020111,Dash,3210020111,Dash,3210020111,Dash,path_grd_close_elite1_801,6,3220040111,Dash,3220040111,Dash,2220040111,Drop,3320010211,Drop,path_grd_mid_small_058,,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_fly_close_elite1_801,0,3210020111,Dash,3210020111,Dash,1210040111,Drop,1310020111,Drop,path_grd_close_special_064,6,3220040111,Dash,3220040111,Dash,3220040111,Drop,2220040111,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016016,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3310020111,path_fly_close_small_029,3210020111,Drop,3210020111,Drop,3210020111,Drop,2310020211,Drop,path_grd_mid_small_037,7,3220010111,Dash,3220010111,Jump,3220010111,Dash,1220050111,Jump,path_grd_mid_small_040,7,3220010111,Dash,3220010111,Jump,3220010111,Dash,1220050111,Jump,path_fly_mid_special_016,0,3110010111,Drop,3110010111,Drop,3210020111,Drop,3310020111,Drop,path_grd_mid_small_012,7,3220010111,Dash,3220010111,Dash,3220010111,Dash,2220040111,Dash,6,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016017,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320020111,path_grd_close_small_054,3220030111,Drop,3220030111,Drop,2220040111,Drop,2320030211,Drop,path_grd_mid_elite1_802,,3220030111,Dash,3220030111,Dash,3220070111,Drop,1320010211,Drop,path_fly_mid_special_047,8,2110010111,Dash,2110010111,Dash,2210010111,Drop,3210030111,Drop,path_grd_far_small_044,,3220030111,Dash,3220030111,Dash,3220070111,Dash,3220070111,Dash,path_grd_mid_elite2_808,0,3220030111,Dash,3220030111,Dash,2320020211,Drop,3320020111,Drop,6,49,8,path_grd_mid_small_070,,3220070111,Dash,3220070111,Dash,3220070111,Dash,2220040111,Dash,path_grd_far_small_038,,3220030111,Dash,3220030111,Dash,3220030111,Dash,2220040111,Dash,path_grd_far_small_044,,3220070111,Dash,3220070111,Dash,3220070111,Dash,3220070111,Dash,,,,,,,,,,,,,,,,,,,,,
7016018,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,3320010111,path_fly_far_small_040,1210020111,Dash,1210020111,Dash,1210020111,Dash,1210020111,Dash,path_grd_mid_elite1_802,6,1220020111,Jump,1220020111,Jump,1220020111,Jump,2320010211,Jump,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_far_elite1_803,0,1220020111,Jump,1220020111,Jump,2220040111,Drop,3320010111,Drop,path_fly_mid_special_047,6,1210020111,Dash,1210020111,Dash,2210010111,Drop,2210010111,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016019,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3310020111,path_grd_far_small_062,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_grd_mid_elite1_802,7,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320060211,Drop,path_fly_mid_small_030,,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite1_802,0,2210010111,Drop,2210010111,Drop,3210030111,Drop,3310020111,Drop,path_grd_far_special_063,6,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220040111,Dash,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016020,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,2320070111,path_grd_mid_elite1_802,3220030111,Dash,3220030111,Dash,3220070111,Drop,1320020211,Drop,path_fly_mid_special_047,,2110010111,Dash,2110010111,Dash,2210010111,Drop,2310010211,Drop,path_grd_far_small_044,6,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,path_grd_mid_small_040,9,3220030111,Dash,3220030111,Dash,3220070111,Dash,2220040111,Dash,path_fly_mid_elite2_808,0,2210010111,Dash,2210010111,Dash,2310010211,Dash,2310010211,Dash,0,53,13,path_grd_mid_elite1_802,5,3220030111,Dash,3220030111,Dash,2220040111,Drop,2320070111,Drop,path_grd_far_small_044,8,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,path_grd_mid_small_049,9,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,,,,,,,,,,,,,,,,,,,,,
7016021,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,1310010111,path_grd_mid_special_025,1120010111,Jump,1120010111,Jump,1220030111,Drop,1320030211,Drop,path_fly_far_elite1_803,12,1110010111,Dash,1110010111,Dash,1210010111,Drop,1210040111,Drop,path_fly_mid_special_016,,1110010111,Drop,1110010111,Drop,1110010111,Drop,1110010111,Drop,path_fly_far_special_045,0,1110010111,Drop,1110010111,Drop,3210030111,Dash,1310010111,Drop,path_grd_mid_special_065,11,1120010111,Dash,1120010111,Dash,1220030111,Jump,2220040111,Jump,0,60,24,path_fly_mid_special_016,7,1110010111,Drop,1110010111,Drop,3210040111,Drop,3210040111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016022,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,2320030111,path_grd_close_elite1_801,1220040111,Jump,1220040111,Jump,1220050111,Drop,2320030211,Drop,path_grd_close_small_013,7,1220040111,Dash,1220050111,Dash,1220040111,Dash,1220050111,Dash,path_grd_mid_small_049,6,1220040111,Drop,1220050111,Drop,1220040111,Drop,2220040111,Drop,path_fly_close_small_041,7,1110010111,Drop,1110010111,Drop,3210040111,Drop,3210040111,Drop,path_grd_mid_small_055,0,1220040111,Drop,1220040111,Drop,3220020111,Drop,2320030111,Drop,27,18,0,path_grd_close_small_042,4,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,path_fly_mid_small_030,,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016023,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,1320060111,path_grd_mid_small_043,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_fly_mid_elite2_808,,1210030111,Dash,1210030111,Dash,3310010211,Dash,3310010211,Dash,path_fly_far_small_054,6,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,path_grd_mid_special_025,14,2120010111,Dash,2120010111,Dash,2220010111,Drop,2220040111,Drop,path_fly_mid_elite1_802,0,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,0,54,6,path_grd_mid_elite1_802,10,2220010111,Jump,2220010111,Jump,2220040111,Drop,1320060111,Drop,path_fly_mid_small_024,5,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016027,wave_campaign_hard_005,BaseDefense,60,7,true,true,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111,Jump,1320060211,Drop,1320060211,Drop,path_grd_far_small_038,4,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_grd_mid_special_025,5,2120010111,Dash,2120010111,Dash,2220030111,Drop,2220040111,Drop,path_fly_mid_elite1_802,2,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,path_grd_mid_elite1_802,,2220010111,Dash,2220010111,Dash,2220040111,Drop,1320060111,Drop,0,63,12,path_grd_far_small_044,,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_grd_mid_small_075,5,2220010111,Jump,2220040111,Jump,2220010111,Jump,2220040111,Jump,path_grd_mid_special_025,,2220030111,Jump,2220030111,Jump,2220030111,Drop,1320060111,Drop,,,,,,,,,,,normal,,,,,,,,,,
7016028,wave_campaign_hard_005,Defense,90,10,true,true,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_close_special_064,1120010111,Dash,1120010111,Dash,3220040111,Dash,3220040111,Dash,path_fly_mid_special_016,,1110010111,Drop,1110010111,Drop,3210020111,Normal,3210020111,Normal,path_grd_mid_special_025,,3120010111,Drop,3120010111,Drop,3220040111,Jump,2220040111,Jump,path_fly_mid_special_047,4,2110010111,Dash,2110010111,Dash,1210020111,Normal,1310020211,Normal,path_grd_close_special_024,,3120010111,Dash,3120010111,Dash,3220040111,Drop,3220040111,Drop,45,51,15,path_grd_far_special_066,,1120010111,Drop,1120010111,Drop,1120010111,Drop,1120010111,Drop,path_grd_mid_small_075,12,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_grd_close_special_024,,2120010111,Jump,2120010111,Jump,3220040111,Drop,2320010111,Normal,,,,,,,,,,,20,,,,,,,,,,
7016029,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,1320030111,path_grd_mid_elite1_802,2220030111,Jump,2220030111,Jump,2220040111,Dash,1320030211,Dash,path_grd_far_small_044,7,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_fly_mid_small_053,4,2210010111,Jump,2210010111,Jump,2210010111,Jump,3210030111,Dash,path_grd_far_elite1_803,0,2220030111,Jump,2220030111,Jump,2220040111,Drop,1320030111,Drop,path_grd_mid_small_011,6,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220030111,Jump,0,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016030,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,1320030111,path_fly_mid_small_024,3210010111,Drop,3210010111,Drop,3210010111,Drop,3210030111,Drop,path_grd_mid_elite2_805,,3220040111,Jump,3220040111,Jump,2320050211,Jump,2320050211,Jump,path_grd_far_small_071,,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220070111,Dash,path_grd_mid_small_043,11,3220040111,Dash,2220040111,Dash,3220040111,Dash,2220040111,Dash,path_grd_mid_elite3_814,0,3220040111,Dash,2320010211,Dash,2320010211,Dash,1320030111,Drop,0,47,1,path_fly_mid_small_053,10,3210010111,Drop,3210010111,Drop,3210010111,Drop,3210030111,Dash,path_grd_mid_small_049,,3220040111,Drop,3220040111,Drop,3220040111,Drop,3220070111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016031,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3320010111,path_fly_far_small_019,3210010111,Drop,3210010111,Drop,2210010111,Dash,2210010111,Dash,path_fly_mid_elite1_802,6,3210010111,Drop,3210010111,Drop,3210030111,Dash,1310020211,Dash,path_grd_mid_small_058,,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_grd_mid_elite1_802,0,3220040111,Jump,3220040111,Jump,2220040111,Drop,3320010111,Drop,path_fly_far_small_040,6,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016032,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,1320030111,path_grd_close_elite1_801,2220030111,Dash,2220030111,Dash,2220040111,Drop,1320030211,Drop,path_grd_mid_small_043,7,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_fly_mid_small_050,4,3210020111,Drop,3210020111,Drop,3210020111,Drop,3210030111,Drop,path_grd_mid_elite1_802,0,2220030111,Dash,2220030111,Dash,2220040111,Drop,1320030111,Drop,path_grd_close_small_054,6,2220030111,Drop,2220030111,Drop,2220030111,Drop,2220040111,Drop,15,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016033,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,2320020111,path_grd_close_small_067,1220030111,Dash,1220030111,Dash,1220050111,Drop,2320020211,Drop,path_fly_mid_elite1_802,5,1210020111,Dash,1210020111,Dash,3210040111,Drop,1310010211,Drop,path_grd_close_special_064,8,2120010111,Dash,2120010111,Dash,1220050111,Drop,1220050111,Drop,path_grd_mid_small_043,6,1220050111,Dash,2220040111,Dash,1220050111,Dash,2220040111,Dash,path_grd_close_small_048,,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,33,36,0,path_grd_mid_elite2_808,0,1220030111,Dash,1220030111,Dash,2320050211,Drop,2320050211,Drop,path_grd_close_small_067,4,1220050111,Jump,1220050111,Jump,2220040111,Drop,2320020111,Drop,path_grd_mid_small_049,,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_small_043,3,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,,,,,,,,,,,
7016034,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,1320030111,path_grd_mid_small_043,1220010111,Dash,1220010111,Dash,3220060111,Jump,3220060111,Jump,path_grd_far_small_071,6,3220060111,Dash,3220060111,Dash,3220060111,Dash,2320030211,Dash,path_fly_mid_small_039,6,1210010111,Drop,1210030111,Drop,1210010111,Drop,1210030111,Drop,path_grd_far_elite1_803,0,3220060111,Jump,3220060111,Jump,1220010111,Drop,1320030111,Drop,path_fly_mid_small_030,,1210030111,Drop,1210030111,Drop,1210030111,Drop,1210030111,Drop,0,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016035,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,2310020111,path_grd_close_small_048,1220040111,Jump,1220040111,Jump,1220040111,Jump,1220040111,Jump,path_fly_mid_elite1_802,,3210040111,Dash,3210040111,Dash,3210030111,Drop,2310020211,Drop,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_close_small_054,7,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_fly_far_elite1_803,0,2210010111,Dash,2210010111,Dash,3210030111,Drop,2310020111,Drop,18,15,9,path_fly_close_small_029,6,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016036,wave_campaign_hard_005,Campaign,90,7,true,false,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,1320010111,path_grd_mid_small_073,3220070111,Drop,3220070111,Drop,3220070111,Drop,2220040111,Dash,path_grd_far_elite1_803,3,3220010111,Jump,3220010111,Jump,3220070111,Drop,3320020211,Drop,path_grd_mid_small_070,6,3220010111,Dash,3220010111,Dash,3220010111,Dash,1320010211,Drop,path_grd_far_small_044,5,3220070111,Jump,2220040111,Jump,3220070111,Jump,2220040111,Jump,path_grd_far_elite1_803,0,3220070111,Dash,3220070111,Dash,2220040111,Drop,3320020211,Drop,0,24,33,path_fly_mid_small_030,10,3210010111,Drop,3210010111,Drop,3210010111,Drop,2310010211,Drop,path_grd_mid_elite1_802,3,3220010111,Dash,3220010111,Dash,3220070111,Drop,1320010111,Drop,path_grd_far_small_044,9,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,,,,,,,,,,,,,,,,,,,,,
7016037,wave_campaign_hard_005,Campaign,90,5,true,false,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,1310020111,path_fly_mid_small_036,3210020111,Dash,3210020111,Dash,3210020111,Dash,3210020111,Dash,path_grd_close_elite1_801,6,3220040111,Dash,3220040111,Dash,2220040111,Drop,3320010211,Drop,path_grd_mid_small_058,,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_fly_close_elite1_801,0,3210020111,Dash,3210020111,Dash,1210040111,Drop,1310020111,Drop,path_grd_close_special_064,6,3220040111,Dash,3220040111,Dash,3220040111,Drop,2220040111,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
