stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
6506013,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320020131,path_grd_mid_small_043,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_far_elite1_803,7.0,1120010131.0,Jump,1120010131.0,Jump,3220070131.0,Drop,3320020231.0,Drop,path_grd_far_small_044,4.0,1220030131.0,Dash,3220070131.0,Drop,1220030131.0,Dash,3220070131.0,Drop,path_grd_mid_small_070,,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,path_grd_far_elite1_803,0.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,3320020131.0,Drop,0,18,24,path_grd_mid_small_073,5.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506014,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3310050131,path_grd_close_small_001,3220030131,Jump,3220030131.0,Jump,3220030131.0,Dash,2220040131.0,Dash,path_fly_mid_elite1_802,7.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3310050231.0,Dash,path_grd_close_small_051,,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,2220010131.0,Dash,path_fly_mid_elite1_802,0.0,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,3310050131.0,Drop,path_grd_close_small_042,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,18,33,0,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3120010131.0,Drop,3120010131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506015,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320010131,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,path_grd_far_elite1_803,6.0,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Drop,1320010231.0,Drop,path_grd_mid_small_055,10.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,path_grd_far_elite1_803,0.0,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Drop,1320010131.0,Drop,path_grd_mid_small_070,7.0,1220040131.0,Jump,1220050131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,0,24,18,path_grd_mid_small_043,6.0,2220010131.0,Drop,1220050131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506016,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320050131,path_grd_mid_small_002,3220050131,Drop,3220050131.0,Drop,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_special_065,6.0,3120010131.0,Drop,3120010131.0,Drop,3220050131.0,Drop,2320050231.0,Drop,path_grd_far_small_009,8.0,3220070131.0,Jump,3220070131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,path_grd_mid_elite1_802,0.0,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,2320050131.0,Drop,path_grd_far_small_050,,3220070131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506017,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320070131,path_grd_mid_small_055,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Dash,3320070231.0,Dash,path_fly_mid_small_027,10.0,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite3_814,0.0,3220050131.0,Drop,3320070231.0,Jump,3320070231.0,Jump,3320070131.0,Jump,path_fly_mid_small_027,8.0,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,0,42,0,path_grd_mid_small_061,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506018,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320020131,path_grd_mid_small_068,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,path_grd_mid_small_008,,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_mid_small_061,,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_close_elite1_801,0.0,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,2320020131.0,Drop,path_grd_mid_small_037,6.0,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,9,30,0,path_grd_mid_small_040,5.0,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506019,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320010131,path_fly_mid_small_018,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_grd_mid_elite1_802,,2220030131.0,Dash,3120010131.0,Dash,3220080131.0,Drop,2320010231.0,Drop,path_fly_mid_small_036,7.0,2210010131.0,Drop,2210010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_elite1_802,0.0,2220030131.0,Dash,2220030131.0,Dash,3220080131.0,Drop,2320010131.0,Drop,path_fly_mid_small_027,8.0,3210040131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,0,42,0,path_grd_mid_small_043,,2220030131.0,Dash,1220050131.0,Dash,2220030131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506020,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320060131,path_grd_mid_small_070,1220010131,Jump,1220010131.0,Jump,1220010131.0,Jump,2220050131.0,Dash,path_grd_mid_elite1_802,,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060231.0,Drop,path_grd_mid_small_012,,1220010131.0,Dash,3220020131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,0.0,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_070,,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,0,42,0,path_grd_mid_small_070,,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506021,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320040131,path_grd_mid_small_070,3220040131,Drop,3220040131.0,Drop,3220040131.0,Drop,2220040131.0,Normal,path_grd_mid_elite2_808,6.0,3220040131.0,Dash,3220060131.0,Dash,3320040231.0,Drop,1320040231.0,Drop,path_fly_mid_small_036,10.0,3210010131.0,Dash,3210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,path_grd_close_small_042,,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_close_small_041,0.0,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,2310050231.0,Drop,18,36,0,path_grd_mid_elite1_802,8.0,3220040131.0,Dash,3220040131.0,Dash,3220060131.0,Drop,1320040131.0,Drop,path_grd_close_small_039,3220040131.0,Dash,3220060131.0,Dash,3220040131.0,Dash,3220060131.0,Dash,9.0,path_grd_mid_small_037,,3220040131.0,Dash,3220060131.0,Dash,3220040131.0,Dash,3220060131.0,Dash
6506022,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310060131,path_fly_mid_small_018,2210020131,Dash,1210010131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,path_fly_mid_elite2_808,,2210020131.0,Dash,1210010131.0,Dash,1210060131.0,Dash,2310060231.0,Drop,path_fly_mid_small_050,8.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210060131.0,Dash,path_fly_mid_small_050,0.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210060131.0,Dash,path_fly_mid_elite2_808,,2210020131.0,Dash,1210010131.0,Dash,2310060131.0,Dash,1210060131.0,Drop,0,42,0,path_fly_mid_small_002,8.0,2210020131.0,Dash,1210010131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506023,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3310020131,path_grd_mid_small_002,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite2_808,5.0,2210020131.0,Dash,1210010131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,path_grd_mid_small_043,10.0,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite3_811,0.0,2210020131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,3310020131.0,Drop,path_grd_mid_small_052,10.0,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Drop,1220010131.0,Drop,0,42,0,path_fly_mid_small_002,,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506024,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,1420040231,path_grd_mid_centurion_902,1420040231,Normal,,,,,,,path_fly_mid_small_002,,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,path_fly_mid_special_016,4.0,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,path_grd_mid_small_049,4.0,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,path_grd_mid_small_076,,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Jump,7,39,0,path_grd_close_small_001,8.0,2120010131.0,Normal,2120010131.0,Normal,1220010131.0,Normal,1220010131.0,Normal,path_fly_mid_small_024,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,
6506025,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320010131,path_grd_mid_small_055,1220060131,Drop,1220060131.0,Drop,1220060131.0,Drop,2220040131.0,Drop,path_grd_far_elite1_803,7.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,path_grd_mid_small_011,,3220010131.0,Dash,3220010131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,0.0,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,1320010131.0,Drop,path_grd_far_small_074,6.0,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506026,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310030131,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,8.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506027,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310010131,path_grd_mid_small_043,3220050131,Dash,3220050131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_mid_small_033,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310060231.0,Drop,path_fly_mid_elite1_802,10.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310010231.0,Drop,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_fly_mid_elite2_805,10.0,2210020131.0,Drop,2210020131.0,Drop,2310060231.0,Drop,2310010131.0,Drop,0,45,0,path_fly_mid_small_024,,2210020131.0,Drop,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506028,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310040131,path_fly_mid_small_030,2210010131,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_elite1_802,,1210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2310070231.0,Drop,path_fly_mid_small_036,,2210010131.0,Drop,2210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,path_fly_mid_elite2_808,0.0,2210010131.0,Dash,1210010131.0,Dash,2310070231.0,Drop,1310040131.0,Drop,path_fly_mid_special_016,7.0,2210010131.0,Dash,1210010131.0,Dash,2110010131.0,Dash,3210030131.0,Dash,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506029,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320060131,path_fly_mid_small_039,1210020131,Dash,1210020131.0,Dash,1210040131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_054,12.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,path_fly_far_small_034,0.0,3210030131.0,Dash,1210040131.0,Dash,1210020131.0,Dash,1310040231.0,Drop,path_grd_mid_elite1_802,10.0,3220050131.0,Dash,3220050131.0,Dash,3220060131.0,Drop,1320060131.0,Drop,12,24,6,path_grd_close_small_042,7.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506030,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310040131,path_grd_mid_small_002,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_mid_elite2_808,5.0,3210020131.0,Dash,3210020131.0,Dash,1310030231.0,Drop,2310040231.0,Drop,path_grd_mid_small_043,10.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_mid_elite2_808,0.0,3210020131.0,Dash,3210020131.0,Dash,2310040231.0,Drop,2310040131.0,Drop,path_grd_mid_small_037,10.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,0,42,0,path_grd_mid_small_040,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506031,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320010131,path_grd_mid_small_002,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_mid_small_050,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_elite1_802,8.0,3220040131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,2320010231.0,Drop,path_grd_mid_elite2_808,0.0,3220040131.0,Dash,3220060131.0,Dash,1320030231.0,Drop,2320010131.0,Drop,path_fly_mid_small_050,10.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,0,42,0,path_grd_mid_small_043,7.0,3220040131.0,Drop,3220060131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506032,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320040131,path_grd_close_small_001,3220040131,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_fly_mid_small_042,5.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050231.0,Drop,path_grd_far_elite1_803,10.0,3220040131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,3320040231.0,Drop,path_fly_close_small_023,,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_small_050,0.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050231.0,Drop,18,18,18,path_grd_far_elite1_803,,3220040131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,3320040131.0,Drop,path_grd_mid_small_043,3220040131.0,Drop,3220020131.0,Drop,3220040131.0,Drop,3220020131.0,Drop,,path_fly_close_small_001,9.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash
6506033,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320020131,path_grd_mid_small_002,1220030131,Jump,1220030131.0,Jump,1220030131.0,Jump,1220030131.0,Jump,path_grd_close_elite2_804,5.0,1220030131.0,Dash,1220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_far_small_044,10.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_mid_small_043,,1220030131.0,Dash,3220070131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,path_grd_close_elite2_804,0.0,1220030131.0,Dash,1220030131.0,Dash,2320050231.0,Dash,2320050231.0,Dash,18,18,12,path_grd_far_small_035,10.0,3320020131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,path_grd_mid_small_008,3220070131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,8.0,,,,,,,,,,
6506034,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320020131,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_grd_mid_small_049,10.0,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,path_grd_close_small_004,8.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,6,36,0,path_grd_mid_small_005,6.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,
6506035,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310040131,path_grd_mid_small_049,3220030131,Drop,3220080131.0,Drop,3220030131.0,Drop,1320030231.0,Drop,path_fly_far_elite3_815,5.0,3210010131.0,Drop,3210030131.0,Drop,1210060131.0,Drop,2310040231.0,Drop,path_grd_mid_small_073,10.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_grd_mid_elite1_802,0.0,3220030131.0,Dash,3220030131.0,Drop,3220080131.0,Drop,1320030231.0,Drop,path_fly_mid_small_042,9.0,1210060131.0,Dash,3210010131.0,Drop,3210010131.0,Drop,2310040131.0,Drop,0,33,9,path_fly_mid_small_050,,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,1210060131.0,Drop,,,,,,,,,,,,,,,,,,,,
6506036,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Day,ibg_iceland_basedefense_001,1420040231,path_grd_mid_centurion_902,1420040231,Normal,,,,,,,path_fly_mid_small_002,,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,path_fly_mid_special_016,4.0,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,path_grd_mid_small_049,4.0,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,path_grd_mid_small_076,,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Jump,7,39,0,path_grd_close_small_001,8.0,2120010131.0,Normal,2120010131.0,Normal,1220010131.0,Normal,1220010131.0,Normal,path_fly_mid_small_024,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,
6506037,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506038,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506039,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506040,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
