stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6500520,wave_eventdungeon_002,Campaign,180,6,False,False,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_001,16,21,6,2420020141,path_grd_mid_centurion_902,path_grd_close_small_010,,path_grd_mid_small_005,,path_grd_mid_elite1_802,,path_fly_close_elite1_801,,path_grd_far_small_035,4.0,path_grd_mid_small_052,,,,,,,,2420020141,Normal,,,,,,,3220040141,Drop,3220040141,Drop,1220040141,Dash,1220040141,Dash,2220010141,Dash,2220010141,Dash,3220050141,Jump,3220050141,Jump,1120010141,Jump,1120010141,Drop,2220040141,Drop,3320010241,Drop,1210010141,Normal,1210010141,Normal,2210020141,Dash,2210020141,Drop,3220030141.0,Drop,2120010141.0,Drop,2120010141.0,Drop,3220030141.0,Drop,1220030141.0,Drop,1220030141.0,Jump,3220010141.0,Jump,1320030241.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6500601,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,45,39,0,1310010131,path_grd_close_special_024,path_fly_mid_elite1_802,12.0,path_fly_close_special_046,,path_fly_mid_special_016,0.0,path_grd_close_special_024,11.0,path_grd_mid_special_065,7.0,,,,,,,,,2120010131,Jump,2120010131.0,Jump,2120010131.0,Drop,2220050131.0,Drop,2210010131,Drop,2210010131,Drop,3210030131,Drop,1310010231,Drop,2110010131,Dash,2110010131,Dash,2110010131,Dash,2110010131,Dash,2110010131,Drop,2110010131,Drop,3210030131,Dash,1310010131,Drop,3120010131,Jump,3120010131,Jump,1220050131,Drop,2220040131,Drop,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500602,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,27,15,0,2320020131,path_grd_close_small_042,path_grd_close_small_067,,path_grd_mid_elite1_802,5.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_058,10.0,path_grd_close_small_060,,,,,,,,,,3220030131,Dash,3220030131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220050131,Dash,3220060131,Normal,3220050131,Dash,2320020231,Drop,3220030131,Dash,3220030131,Dash,3220020131,Normal,3320030231,Drop,3220050131,Drop,3220050131,Drop,3220040131,Drop,2320020131,Drop,3220030131,Dash,3220060131,Drop,3220030131,Dash,3320060231,Drop,3220040131.0,Dash,3220060131.0,Dash,3220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500603,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,0,24,12,3320010131,path_fly_far_small_019,path_fly_mid_elite1_802,6.0,path_grd_mid_small_058,,path_grd_mid_elite1_802,0.0,path_fly_far_small_040,6.0,,,,,,,,,,,3210010131,Drop,3210010131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,3210010131,Drop,3210010131,Drop,3210030131,Dash,1310020231,Dash,3220040131,Dash,3220040131,Dash,3220040131,Dash,2220040131,Dash,3220040131,Jump,3220040131,Jump,2220040131,Drop,3320010131,Drop,2210010131,Dash,2210010131,Dash,2210010131,Dash,2210010131,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500604,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,0,48,12,2310020131,path_fly_mid_elite1_802,path_grd_mid_elite1_802,10.0,path_fly_far_small_025,,path_fly_mid_small_036,10.0,path_fly_mid_elite2_805,0.0,path_grd_far_small_074,,path_fly_mid_special_047,,,,,,,,3210020131,Dash,3210020131.0,Dash,3210010131.0,Drop,2310020231.0,Drop,3220060131,Dash,3220060131,Dash,2220040131,Drop,3320060231,Drop,3210010131,Drop,3210010131,Drop,3210010131,Drop,3210010131,Drop,3210020131,Dash,3210020131,Dash,3210020131,Dash,3210020131,Dash,3210010131,Jump,3210010131,Jump,2310020231,Drop,2310020131,Drop,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,3110010131.0,Dash,3110010131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6500605,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,0,30,0,2320060131,path_grd_mid_small_070,path_fly_mid_small_039,,path_grd_mid_small_034,7.0,path_grd_mid_small_068,0.0,path_grd_mid_small_037,10.0,,,,,,,,,,,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,1210020131,Dash,1210020131,Dash,1210040131,Dash,1310010231,Dash,3220050131,Drop,3220050131,Drop,3220050131,Drop,2220050131,Dash,3220050131,Dash,3220050131,Dash,2220050131,Drop,2320060131,Drop,3220050131,Dash,3220050131,Dash,3220050131,Dash,2220050131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500606,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,0,45,15,1310030131,path_fly_far_elite1_803,path_grd_mid_elite1_802,5.0,path_fly_mid_small_039,11.0,path_fly_mid_special_016,,path_fly_mid_elite2_805,0.0,path_grd_far_small_071,10.0,path_fly_mid_small_039,8.0,,,,,,,1210010131,Dash,1210010131.0,Dash,3210030131.0,Drop,3310030231.0,Drop,2220030131,Dash,2220030131,Dash,2220040131,Drop,3320070231,Drop,1210010131,Dash,1210010131,Dash,1210010131,Dash,1210010131,Dash,2110010131,Drop,2110010131,Drop,2210010131,Drop,2210010131,Drop,1210010131,Jump,1210010131,Jump,3310020231,Drop,1310030131,Drop,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6500607,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,21,12,0,2320030131,path_grd_close_small_048,path_grd_mid_small_070,7.0,path_fly_close_small_029,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,8.0,,,,,,,,,,,3220010131,Drop,3220010131.0,Drop,3220010131.0,Drop,2320030231.0,Drop,2220010131,Dash,2220010131,Dash,2220010131,Dash,3220070131,Dash,3210020131,Drop,3210020131,Drop,3210020131,Drop,3210020131,Drop,3220010131,Jump,3220010131,Jump,2220010131,Drop,2320030131,Drop,3220010131,Dash,3220010131,Dash,3220070131,Dash,3220070131,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500608,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,0,45,0,1320040131,path_grd_mid_small_005,path_grd_mid_small_070,,path_fly_mid_small_050,,path_grd_mid_elite1_802,0.0,path_grd_mid_small_037,,path_fly_mid_small_050,10.0,path_grd_mid_small_040,10.0,,,,,,,1220010131,Dash,1220010131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220010131,Dash,2220050131,Normal,2220010131,Dash,3320040231,Drop,1210030131,Dash,3310010231,Drop,1210030131,Dash,1210040131,Normal,3220040131,Jump,3220040131,Jump,3220020131,Drop,1320040131,Drop,3220040131,Dash,3220040131,Dash,2220010131,Dash,2220050131,Normal,1210030131.0,Dash,3310010231.0,Drop,1210030131.0,Dash,1210040131.0,Normal,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,3220020131.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,
6500609,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,6,27,0,1320020131,path_grd_mid_small_070,path_fly_mid_small_008,7.0,path_grd_close_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_030,7.0,,,,,,,,,,,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Jump,2210010131,Dash,2210010131,Dash,2210010131,Dash,2310010231,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220040131,Dash,2220010131,Jump,2220010131,Jump,2220040131,Drop,1320020131,Drop,2210010131,Drop,2210010131,Drop,2210010131,Drop,2210010131,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500610,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,0,42,6,1320030131,path_fly_mid_small_024,path_grd_mid_elite2_805,,path_grd_far_small_071,,path_grd_mid_small_043,11.0,path_grd_mid_elite3_814,0.0,path_fly_mid_small_053,10.0,path_grd_mid_small_049,,,,,,,,3210010131,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3220040131,Jump,3220040131,Jump,2320050231,Jump,2320050231,Jump,3220040131,Dash,3220040131,Dash,3220040131,Dash,3220070131,Dash,3220040131,Dash,2220040131,Dash,3220040131,Dash,2220040131,Dash,3220040131,Dash,2320010231,Dash,2320010231,Dash,1320030131,Drop,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Dash,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220070131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6500611,wave_eventdungeon_002,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,51,36,0,1310010131,path_fly_mid_small_018,path_fly_close_special_044,,path_fly_mid_small_030,,path_fly_close_special_046,10.0,path_fly_mid_elite2_805,0.0,path_fly_close_special_046,6.0,path_fly_close_small_041,9.0,path_fly_mid_special_016,10.0,,,,,1210020131,Drop,1210020131.0,Drop,1210010131.0,Dash,1210010131.0,Dash,3210010131,Drop,3210010131,Drop,3210040131,Drop,1310010231,Drop,1210020131,Drop,1210020131,Drop,1210020131,Drop,3210030131,Drop,2210020131,Dash,2210020131,Dash,3210040131,Drop,3210040131,Drop,1210020131,Dash,1210020131,Dash,3310030231,Dash,3310030231,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Drop,1310010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,,,,,,,,,,,,,,,,
6500612,wave_eventdungeon_002,Campaign,180,5,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,12,36,1,3410010131,path_fly_mid_centurion_902,path_grd_close_small_001,,path_grd_mid_special_025,4.0,path_grd_mid_elite1_802,3.0,path_fly_close_small_038,,path_fly_mid_small_033,,path_grd_mid_small_008,,,,,,,,3410010131,Normal,,,,,,,3220050131,Drop,3220050131,Drop,3220060131,Drop,3220060131,Drop,1120010131,Drop,2120010131,Drop,2120010131,Drop,3220050131,Drop,1120010131,Dash,3220030131,Dash,3220030131,Dash,1320060231,Dash,3210020131,Jump,1210020131,Jump,1210020131,Jump,1210020131,Jump,2210020131.0,Drop,2210020131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,1120010131.0,Dash,2320020231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6500613,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,42,6,0,2320050131,path_grd_close_small_048,path_grd_close_small_069,,path_fly_mid_small_039,4.0,path_grd_close_elite1_801,0.0,path_grd_close_special_064,6.0,path_grd_close_small_042,3.0,,,,,,,,,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,2320050231.0,Drop,1220040131,Dash,1220040131,Dash,1220040131,Dash,1220050131,Drop,3210040131,Dash,3210040131,Dash,3210040131,Dash,3210040131,Dash,3120010131,Dash,3120010131,Dash,1220050131,Drop,2320050131,Drop,2120010131,Dash,2120010131,Dash,1220050131,Drop,1220050131,Drop,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500614,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,9,36,12,3320070131,path_fly_mid_small_021,path_grd_close_elite2_804,,path_grd_far_small_044,,path_fly_mid_small_039,10.0,path_grd_mid_special_065,0.0,path_fly_mid_elite1_802,10.0,path_grd_far_small_044,5.0,,,,,,,1210010131,Drop,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,2220030131,Dash,2220030131,Dash,2320050231,Jump,2320050231,Jump,2220030131,Dash,2220030131,Dash,2220030131,Dash,2220030131,Dash,1210010131,Drop,1210010131,Drop,1210010131,Drop,1210010131,Drop,2220030131,Dash,2220030131,Dash,2220030131,Drop,3320070131,Drop,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,1310030231.0,Drop,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6500615,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,30,18,0,3320050131,path_grd_close_small_067,path_grd_mid_small_012,,path_grd_mid_small_046,4.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,6.0,path_grd_close_special_064,3.0,,,,,,,,,3220030131,Dash,3220030131.0,Dash,3220030131.0,Drop,2320020231.0,Drop,3220030131,Dash,3220030131,Dash,1220050131,Dash,1220050131,Dash,1220050131,Drop,1220050131,Drop,1220050131,Drop,1220050131,Drop,2120010131,Jump,2120010131,Jump,2220040131,Drop,3320050131,Drop,1220050131,Dash,1220050131,Dash,1220050131,Dash,1220050131,Dash,2120010131.0,Dash,2120010131.0,Dash,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500616,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,27,60,0,1320030131,path_grd_close_small_001,path_grd_mid_special_065,,path_grd_close_small_042,,path_grd_mid_special_025,12.0,path_grd_close_elite2_807,0.0,path_grd_mid_special_065,9.0,path_grd_close_small_048,9.0,path_grd_mid_special_065,10.0,,,,,3220050131,Dash,3220050131.0,Dash,3220050131.0,Drop,3220020131.0,Drop,1220020131,Dash,1220020131,Dash,3220050131,Drop,3320040231,Drop,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,3220050131,Jump,3220050131,Jump,2220010131,Drop,3220020131,Drop,2220010131,Jump,2220010131,Jump,2320020231,Drop,1320030131,Drop,1220020131.0,Dash,1220020131.0,Dash,2220010131.0,Drop,3220020131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,1220020131.0,Jump,1220020131.0,Jump,2220010131.0,Drop,3220020131.0,Drop,,,,,,,,,,,,,,,,
6500617,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,0,24,18,3310020131,path_grd_far_small_003,path_grd_mid_elite1_802,6.0,path_grd_far_small_044,,path_fly_mid_special_047,0.0,path_grd_far_small_044,9.0,,,,,,,,,,,2220030131,Drop,2220030131.0,Drop,3220070131.0,Dash,3220070131.0,Dash,2220030131,Drop,2220030131,Drop,3220070131,Drop,3320060231,Drop,2220030131,Dash,2220030131,Dash,3220070131,Dash,3220070131,Dash,2110010131,Dash,2110010131,Dash,3210040131,Drop,3310020131,Drop,2220030131,Dash,2220030131,Dash,3220070131,Dash,3220070131,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500618,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,27,60,0,1320030131,path_grd_close_small_001,path_grd_mid_special_065,,path_grd_close_small_042,,path_grd_mid_special_025,12.0,path_grd_close_elite2_807,0.0,path_grd_mid_special_065,9.0,path_grd_close_small_048,9.0,path_grd_mid_special_065,10.0,,,,,3220050131,Dash,3220050131.0,Dash,3220050131.0,Drop,3220020131.0,Drop,1220020131,Dash,1220020131,Dash,3220050131,Drop,3320040231,Drop,2220010131,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,3220050131,Jump,3220050131,Jump,2220010131,Drop,3220020131,Drop,2220010131,Jump,2220010131,Jump,2320020231,Drop,1320030131,Drop,1220020131.0,Dash,1220020131.0,Dash,2220010131.0,Drop,3220020131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,1220020131.0,Jump,1220020131.0,Jump,2220010131.0,Drop,3220020131.0,Drop,,,,,,,,,,,,,,,,
6500619,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,27,18,0,2320030131,path_grd_close_elite1_801,path_grd_close_small_013,7.0,path_grd_mid_small_049,6.0,path_fly_close_small_041,7.0,path_grd_mid_small_055,0.0,path_grd_close_small_042,4.0,path_fly_mid_small_030,,,,,,,,1220040131,Jump,1220040131.0,Jump,1220050131.0,Drop,2320030231.0,Drop,1220040131,Dash,1220050131,Dash,1220040131,Dash,1220050131,Dash,1220040131,Drop,1220050131,Drop,1220040131,Drop,2220040131,Drop,1110010131,Drop,1110010131,Drop,3210040131,Drop,3210040131,Drop,1220040131,Drop,1220040131,Drop,3220020131,Drop,2320030131,Drop,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6500620,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,18,33,0,2320030131,path_grd_mid_small_008,path_grd_close_small_067,,path_grd_mid_small_008,,path_grd_mid_elite1_802,0.0,path_grd_close_small_067,,path_grd_mid_small_037,,path_grd_close_small_067,5.0,path_grd_mid_small_040,,,,,,3220040131,Dash,2220030131.0,Drop,2220030131.0,Drop,3220040131.0,Dash,1220040131,Dash,1220040131,Dash,3320070231,Drop,2320020231,Drop,3220040131,Dash,2220030131,Drop,2220030131,Drop,3220040131,Dash,3220040131,Dash,2220030131,Drop,3220040131,Dash,2320030131,Normal,1220040131,Dash,1220040131,Dash,2220030131,Drop,2320020231,Drop,3220040131.0,Dash,3220040131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,1220040131.0,Dash,1220040131.0,Dash,3220040131.0,Dash,2320020231.0,Drop,3220040131.0,Dash,3220040131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,,,,,,,,,,,,,,,,
6500621,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,0,48,12,2310020131,path_fly_mid_elite1_802,path_grd_mid_elite1_802,10.0,path_fly_far_small_025,,path_fly_mid_small_036,10.0,path_fly_mid_elite2_805,0.0,path_grd_far_small_074,,path_fly_mid_special_047,,,,,,,,3210020131,Dash,3210020131.0,Dash,3210010131.0,Drop,2310020231.0,Drop,3220060131,Dash,3220060131,Dash,2220040131,Drop,3320060231,Drop,3210010131,Drop,3210010131,Drop,3210010131,Drop,3210010131,Drop,3210020131,Dash,3210020131,Dash,3210020131,Dash,3210020131,Dash,3210010131,Jump,3210010131,Jump,2310020231,Drop,2310020131,Drop,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,3110010131.0,Dash,3110010131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6500622,wave_eventdungeon_002,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,0,54,12,2320070131,path_grd_mid_elite1_802,path_fly_mid_special_047,,path_grd_far_small_044,6.0,path_grd_mid_small_040,9.0,path_fly_mid_elite2_808,0.0,path_grd_mid_elite1_802,5.0,path_grd_far_small_044,8.0,path_grd_mid_small_049,9.0,,,,,3220030131,Dash,3220030131.0,Dash,3220070131.0,Drop,1320020231.0,Drop,2110010131,Dash,2110010131,Dash,2210010131,Drop,2310010231,Drop,3220070131,Dash,2220040131,Dash,3220070131,Dash,2220040131,Dash,3220030131,Dash,3220030131,Dash,3220070131,Dash,2220040131,Dash,2210010131,Dash,2210010131,Dash,2310010231,Dash,2310010231,Dash,3220030131.0,Dash,3220030131.0,Dash,2220040131.0,Drop,2320070131.0,Drop,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,,,,,,,,,,,,,,,,
