stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7023044,wave_campaign_hard_009,Campaign,180,5,false,false,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,2410030111,path_fly_mid_centurion_901,2410030111,Normal,1220060121,Drop,2310050221,Drop,2320060221,Drop,path_grd_mid_small_043,6,2220020121,Jump,2220050121,Jump,2220020121,Jump,2220050121,Jump,path_grd_mid_small_070,6,1220060121,Dash,1220060121,Dash,1220060121,Dash,3220020121,Dash,path_grd_mid_elite1_802,3,2220020121,Jump,2220020121,Jump,2220050121,Drop,2320060221,Drop,path_fly_mid_elite2_805,8,1220060121,Drop,1220060121,Drop,2210030121,Drop,2310050221,Drop,0,51,1,path_grd_mid_small_037,5,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,path_grd_mid_small_076,9,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,,path_grd_mid_elite1_802,12,1220060121,Jump,1220060121,Jump,3220020121,Dash,2320060221,Drop,,,,,,,,,,,,,,,,,,,,
7024001,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3320060121,path_grd_close_special_064,1220060121,Dash,1220060121,Dash,1120010121,Drop,1320060221,Drop,path_fly_mid_small_039,8,1210020121,Dash,1210020121,Dash,2210040121,Dash,2210040121,Dash,path_grd_close_elite1_801,10,3220010121,Jump,3220010121,Jump,1220060121,Drop,3320060221,Drop,path_grd_close_small_048,5,1210020121,Drop,1210020121,Drop,1210020121,Drop,1210020121,Drop,path_fly_mid_elite1_802,0,1210020121,Dash,1210020121,Dash,2210040121,Drop,3310020221,Drop,45,20,1,path_grd_close_elite2_807,10,3220010121,Jump,3220010121,Jump,1320060221,Drop,3320060121,Drop,path_fly_close_small_004,,1110010121,Dash,1110010121,Dash,1210020121,Dash,2210040121,Dash,,path_fly_mid_small_008,14,1110010121,Dash,1110010121,Dash,1210020121,Dash,2210040121,Dash,,,,,,,,,,,,,,,,,,,,
7024002,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3320070121,path_grd_mid_small_002,2220030121,Jump,2220030121,Jump,2220030121,Dash,2220040121,Dash,path_grd_mid_elite1_802,7,2220030121,Dash,2220030121,Dash,2220030121,Dash,3320070221,Dash,path_grd_far_small_053,,2220030121,Dash,2220030121,Dash,2220030121,Dash,2220030121,Dash,path_grd_mid_elite1_802,0,2220030121,Dash,2220030121,Dash,2220040121,Drop,3320070121,Drop,path_grd_far_small_044,,2220030121,Dash,2220030121,Dash,2220030121,Dash,2220030121,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024003,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,1320060121,path_grd_mid_small_055,2220010121,Drop,2220010121,Drop,2220010121,Drop,2220040121,Drop,path_grd_close_elite1_801,7,2220010121,Dash,2220010121,Dash,1220050121,Drop,1320060221,Drop,path_grd_close_small_010,,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220040121,Dash,path_grd_close_elite1_801,0,2220010121,Dash,2220010121,Dash,2220040121,Drop,1320060121,Drop,path_grd_mid_small_073,6,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220040121,Dash,16,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024004,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320040121,path_grd_mid_small_052,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220010121,Dash,path_grd_mid_elite2_808,,1220010121,Jump,1220010121,Jump,2320020221,Drop,3320040221,Drop,path_grd_mid_small_043,12,1220010121,Jump,2220050121,Jump,1220010121,Jump,2220050121,Jump,path_grd_close_small_013,,2220010121,Jump,2220010121,Jump,2220010121,Jump,2220010121,Jump,path_grd_close_elite1_801,0,1220010121,Dash,1220010121,Dash,3220020121,Drop,3320050221,Drop,15,36,0,path_grd_mid_elite2_808,10,1220010121,Dash,1220010121,Dash,2320020221,Drop,3320040121,Drop,path_grd_mid_small_008,8,3220020121,Jump,3220020121,Jump,3220020121,Jump,3220020121,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024005,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,2310040121,path_grd_mid_small_070,2220010121,Drop,2220010121,Drop,2220010121,Drop,2220040121,Jump,path_fly_mid_small_008,7,3210010121,Dash,3210030121,Dash,3210010121,Dash,2310010221,Dash,path_grd_close_small_036,7,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220040121,Dash,path_grd_mid_elite1_802,0,2220010121,Jump,2220010121,Jump,2220040121,Drop,1320020221,Drop,path_fly_far_elite1_803,7,3210010121,Dash,3210010121,Dash,2210040121,Drop,2310040121,Drop,6,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024006,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,2310020121,path_fly_mid_small_039,1210020121,Dash,1210020121,Dash,1210020121,Dash,1210020121,Dash,path_grd_mid_special_025,7,3120010121,Jump,3120010121,Jump,1220030121,Drop,1320010221,Drop,path_grd_far_small_044,7,1220030121,Dash,1220030121,Dash,3220070121,Dash,3220070121,Dash,path_fly_mid_elite1_802,0,1210020121,Dash,1210020121,Dash,3210030121,Drop,2310020121,Drop,path_grd_far_small_071,7,1220030121,Jump,1220030121,Jump,1220030121,Jump,2220040121,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024007,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,2320060121,path_grd_mid_small_049,1220030121,Jump,1220030121,Jump,1220030121,Jump,2320030221,Jump,path_fly_mid_small_036,,3210020121,Dash,3210020121,Dash,3210020121,Dash,3210020121,Dash,path_grd_mid_elite1_802,5,1220020121,Dash,1220020121,Dash,2220050121,Drop,2320030221,Drop,path_fly_mid_small_030,10,1210030121,Jump,1210030121,Jump,1210030121,Jump,1210030121,Jump,path_grd_close_elite1_801,0,1220030121,Dash,1220030121,Dash,2320030221,Drop,2220050121,Drop,9,39,0,path_grd_mid_small_055,10,1220020121,Jump,1220020121,Jump,1220020121,Jump,2320060121,Drop,path_fly_mid_small_030,6,3210020121,Drop,3210020121,Drop,3210020121,Drop,3210020121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024008,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3320010121,path_grd_mid_small_052,1220060121,Dash,1220060121,Dash,1220060121,Dash,1220060121,Dash,path_fly_close_elite1_801,6,3210010121,Dash,3210010121,Dash,3210030121,Drop,1310020221,Drop,path_grd_mid_small_058,,3220040121,Dash,3220040121,Dash,3220040121,Dash,2220040121,Dash,path_grd_close_elite1_801,0,1220060121,Dash,1220060121,Dash,2220040121,Drop,3320010121,Drop,path_fly_close_special_046,6,2210010121,Dash,2210010121,Dash,2210010121,Drop,1210040121,Drop,33,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024009,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,1310030121,path_grd_close_elite1_801,3220030121,Dash,3220030121,Dash,2220040121,Jump,2320050221,Jump,path_grd_far_small_033,7,2220030121,Dash,2220030121,Dash,2220030121,Dash,2220040121,Dash,path_grd_mid_small_058,7,3220030121,Dash,3220030121,Dash,3220030121,Dash,2220040121,Dash,path_fly_mid_elite1_802,0,3210010121,Dash,3210010121,Dash,3210030121,Drop,1310030121,Drop,path_grd_far_small_044,6,2220030121,Jump,2220030121,Jump,2220030121,Jump,2220040121,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024010,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_mid_small_005,2220020121,Drop,2220020121,Drop,2220020121,Drop,2220020121,Drop,path_grd_far_small_044,7,3220060121,Dash,3220060121,Dash,3220060121,Jump,3220060121,Jump,path_grd_close_small_042,,2220020121,Dash,2220020121,Dash,3220060121,Dash,3220060121,Dash,path_grd_mid_special_025,3,2120010121,Jump,2120010121,Jump,3220060121,Drop,3320080221,Drop,path_fly_mid_small_039,8,2220020121,Drop,1210010121,Jump,2220020121,Drop,1210010121,Jump,6,42,12,path_grd_far_small_062,,2220020121,Jump,3220060121,Jump,2220020121,Jump,3220060121,Jump,path_grd_mid_small_076,5,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,normal,path_grd_mid_elite1_802,7,3220060121,Dash,3220060121,Dash,3220060121,Drop,3320030221,Drop,,,,,,,,,,,,,,,,,,,,
7024011,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_mid_small_049,3220050121,Drop,3220050121,Drop,3220050121,Drop,3220020121,Drop,path_grd_mid_small_043,5,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,path_grd_mid_small_040,10,3220050121,Dash,3220050121,Dash,3220020121,Dash,3220020121,Dash,path_grd_mid_elite1_802,3,3220020121,Dash,3220020121,Dash,2220050121,Drop,2320030221,Drop,path_grd_close_small_069,10,3220020121,Dash,3220020121,Dash,3220020121,Dash,2220050121,Dash,6,48,0,path_fly_mid_small_030,,3220020121,Drop,3220020121,Drop,3220020121,Drop,1210040121,Drop,path_grd_mid_small_075,5,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,normal,path_grd_mid_elite1_802,7,3220020121,Dash,3220020121,Dash,2220050121,Drop,2320030221,Drop,,,,,,,,,,,,,,,,,,,,
7024012,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_close_small_042,3220010121,Dash,3220010121,Dash,3220010121,Dash,3220010121,Dash,path_grd_mid_small_070,5,2220010121,Drop,2220010121,Drop,2220010121,Drop,2220040121,Dash,path_grd_mid_small_061,10,3220010121,Jump,3220010121,Jump,3220010121,Jump,3220010121,Jump,path_grd_mid_elite1_802,3,1220010121,Dash,1220010121,Dash,2220040121,Drop,1320040221,Drop,path_grd_close_small_039,10,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220050121,Dash,12,42,0,path_fly_mid_small_030,5,2220010121,Drop,2220010121,Drop,2220010121,Drop,3210030121,Drop,path_grd_mid_small_076,7,3220010121,Dash,2220040121,Dash,3220010121,Dash,2220050121,Dash,normal,path_grd_mid_elite1_802,7,2220010121,Jump,2220010121,Jump,2220040121,Drop,1320040221,Drop,,,,,,,,,,,,,,,,,,,,
7024013,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,2320060121,path_grd_mid_small_043,3220050121,Dash,2220050121,Dash,3220050121,Dash,2220050121,Dash,path_grd_close_elite2_807,,3220050121,Dash,3220050121,Dash,2320020221,Drop,3320040221,Drop,path_grd_mid_small_070,,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220020121,Dash,path_grd_close_small_039,10,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_elite2_805,0,3220020121,Dash,2220050121,Dash,3320080221,Drop,2320060121,Drop,21,33,0,path_grd_close_small_048,10,3220050121,Drop,3220050121,Drop,3220050121,Drop,3320080221,Drop,path_grd_mid_small_043,6,3220050121,Dash,3220050121,Dash,3220020121,Dash,3220020121,Dash,,path_grd_mid_small_043,4,3220020121,Dash,3220020121,Dash,3220050121,Dash,3220050121,Dash,,,,,,,,,,,,,,,,,,,,
7024014,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3310040121,path_grd_mid_small_070,3220050121,Dash,3220050121,Dash,3220050121,Dash,2220050121,Dash,path_fly_mid_small_039,,1210020121,Dash,1210020121,Dash,1210040121,Dash,1310010221,Dash,path_grd_mid_small_034,7,3220050121,Drop,3220050121,Drop,3220050121,Drop,2220050121,Dash,path_fly_mid_elite1_802,7,1210020121,Dash,1210020121,Dash,1210040121,Drop,3310040121,Drop,path_grd_mid_small_037,10,3220050121,Dash,3220050121,Dash,3220050121,Dash,2220050121,Normal,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024015,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3310010121,path_grd_mid_small_037,3220060121,Dash,2220040121,Dash,3220060121,Dash,1320040221,Dash,path_grd_far_small_041,7,3220060121,Dash,3220060121,Dash,3220060121,Dash,2220050121,Dash,path_fly_far_small_031,,1210010121,Drop,1210010121,Drop,1210010121,Drop,3210030121,Drop,path_fly_mid_elite2_805,0,1210010121,Jump,1210010121,Jump,3210030121,Drop,3310010121,Drop,path_grd_far_small_044,,3220060121,Dash,2220040121,Dash,3220060121,Dash,2220040121,Dash,0,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024016,wave_campaign_hard_009,Defense,90,7,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_close_small_036,1220060121,Normal,1220060121,Normal,1220060121,Normal,1220060121,Normal,path_grd_mid_small_005,8,3220050121,Jump,3220050121,Jump,3220050121,Jump,3220020121,Jump,path_grd_close_special_024,,2120010121,Drop,2120010121,Drop,3220050121,Dash,3220050121,Dash,path_grd_close_small_067,4,3220050121,Drop,3220050121,Drop,2220050121,Drop,2320020221,Drop,path_grd_mid_special_025,12,2120010121,Drop,2120010121,Drop,1220060121,Normal,1220060121,Normal,36,21,18,path_grd_mid_small_037,10,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_small_076,10,1220060121,Normal,3220020121,Dash,1220060121,Normal,2220050121,Dash,20,path_grd_close_elite1_801,,3220050121,Dash,3220050121,Dash,3220020121,Drop,2320020221,Drop,path_grd_mid_small_043,15,1220060121,Normal,1220060121,Normal,1220060121,Normal,2320010221,Drop,,,,,,,,,,
7024017,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_mid_small_049,3220050121,Drop,3220050121,Drop,3220050121,Drop,3220020121,Drop,path_grd_mid_small_043,5,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,path_grd_mid_small_040,10,3220050121,Dash,3220050121,Dash,3220020121,Dash,3220020121,Dash,path_grd_mid_elite1_802,3,3220020121,Dash,3220020121,Dash,2220050121,Drop,2320030221,Drop,path_grd_close_small_069,10,3220020121,Dash,3220020121,Dash,3220020121,Dash,2220050121,Dash,6,48,0,path_fly_mid_small_030,,3220020121,Drop,3220020121,Drop,3220020121,Drop,1210040121,Drop,path_grd_mid_small_075,5,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,normal,path_grd_mid_elite1_802,7,3220020121,Dash,3220020121,Dash,2220050121,Drop,3320080221,Drop,,,,,,,,,,,,,,,,,,,,
7024018,wave_campaign_hard_009,Defense,90,8,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_mid_small_043,3220050121,Drop,3220050121,Drop,3220050121,Drop,3220050121,Drop,path_fly_far_small_040,8,2210020121,Dash,2210040121,Dash,2210020121,Dash,2210040121,Dash,path_grd_close_small_013,10,2220010121,Jump,2220010121,Jump,2220010121,Jump,2220010121,Jump,path_fly_mid_elite1_802,3,2210020121,Drop,2210020121,Drop,2210040121,Jump,2310020221,Jump,path_grd_mid_small_043,12,2220010121,Dash,2220010121,Dash,3220050121,Dash,3220050121,Dash,6,28,26,path_fly_mid_small_030,10,2210020121,Drop,2210040121,Drop,2210020121,Drop,2210040121,Drop,path_grd_mid_small_075,10,3220050121,Jump,3220050121,Jump,3220050121,Jump,3220050121,Jump,20,path_fly_mid_elite1_802,,2210020121,Jump,2210020121,Jump,2210040121,Drop,2310040221,Drop,path_grd_mid_small_012,15,3220050121,Drop,3220050121,Drop,3220050121,Drop,2320010221,Normal,,,,,,,,,,
7024019,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_far_small_041,3220060121,Dash,3220060121,Dash,3220060121,Dash,2220050121,Dash,path_grd_mid_small_037,7,3220060121,Dash,3220060121,Dash,3220060121,Dash,2220050121,Dash,path_grd_mid_small_046,5,3220050121,Jump,3220050121,Jump,3220050121,Jump,3220050121,Jump,path_grd_mid_elite1_802,3,3220060121,Jump,3220060121,Jump,2220050121,Drop,3320030221,Drop,path_fly_far_small_031,10,3220060121,Jump,3220060121,Jump,1210010121,Drop,2310040221,Drop,0,42,21,path_grd_mid_special_065,6,1120010121,Jump,1120010121,Jump,3220060121,Drop,2220050121,Drop,path_grd_mid_small_076,8,3220050121,Dash,3220050121,Dash,3220050121,Dash,2220050121,Dash,normal,path_grd_far_elite1_803,7,3220060121,Jump,3220060121,Jump,2220050121,Drop,3320030221,Drop,,,,,,,,,,,,,,,,,,,,
7024020,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320020121,path_grd_close_elite1_801,1220060121,Dash,1220060121,Dash,2320030221,Drop,2220040121,Drop,path_grd_far_small_044,,3220070121,Dash,2220040121,Dash,3220070121,Dash,1320010221,Dash,path_grd_close_small_013,8,1220060121,Dash,1220060121,Dash,1220060121,Dash,2220040121,Dash,path_fly_close_small_029,8,3210010121,Drop,3210010121,Drop,3210010121,Drop,3210010121,Drop,path_grd_close_elite1_801,0,1220060121,Jump,1220060121,Jump,2320030221,Drop,2220040121,Drop,42,0,15,path_grd_far_elite2_809,6,1220060121,Dash,3220070121,Dash,2320030221,Drop,3320020121,Drop,path_grd_close_small_048,5,1220060121,Jump,1220060121,Jump,1220060121,Jump,1220060121,Jump,,path_fly_close_small_035,8,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210010121,Dash,,,,,,,,,,,,,,,,,,,,
7024021,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320030121,path_grd_mid_small_040,1220060121,Dash,1220060121,Dash,1220060121,Dash,1220060121,Dash,path_fly_mid_small_005,7,1210020121,Dash,1210020121,Dash,1210020121,Dash,1210040121,Dash,path_fly_mid_small_050,7,1210030121,Dash,1210030121,Dash,1210030121,Dash,1210040121,Dash,path_fly_mid_elite1_802,0,3210010121,Dash,3210010121,Dash,1210010121,Drop,1310010221,Drop,path_grd_mid_small_043,7,2220030121,Jump,3220020121,Jump,2220030121,Jump,3320030121,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024022,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3320010121,path_grd_mid_special_025,1120010121,Jump,1120010121,Jump,3220050121,Drop,2320050221,Drop,path_fly_close_small_029,7,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210030121,Dash,path_grd_mid_small_058,7,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,path_grd_mid_elite1_802,0,3220050121,Dash,3220050121,Dash,2220040121,Drop,2320050221,Drop,path_grd_close_small_045,6,3220040121,Jump,3220040121,Jump,3220040121,Jump,3320010121,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024023,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,2310050121,path_grd_close_special_024,3120010121,Jump,3120010121,Jump,2220020121,Drop,2220020121,Drop,path_fly_close_elite1_801,12,1210030121,Dash,1210030121,Dash,1210010121,Drop,2310050221,Drop,path_grd_close_small_042,9,2220020121,Dash,2220040121,Dash,2220020121,Dash,1320060221,Dash,path_fly_mid_small_030,14,1210030121,Drop,1210030121,Drop,1210030121,Drop,1210030121,Drop,path_grd_close_elite1_801,0,3120010121,Dash,3120010121,Dash,1320060221,Drop,1320060221,Drop,35,22,0,path_fly_close_small_029,,1210030121,Jump,1210030121,Jump,1210030121,Jump,2310050121,Drop,path_grd_mid_small_052,6,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
