stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6230207,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2320020111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,3220020111.0,Drop,3320050211.0,Drop,path_fly_mid_small_036,7.0,3210030111.0,Dash,2210040111.0,Dash,3210010111.0,Dash,2210040111.0,Dash,path_grd_mid_small_058,7.0,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Dash,path_fly_mid_small_042,,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Drop,3210010111.0,Drop,path_fly_mid_small_030,0.0,1210010111.0,Drop,1210010111.0,Drop,2210040111.0,Drop,1310010211.0,Drop,0,54,0,,path_grd_mid_elite1_802,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Drop,2320020111.0,Jump,path_grd_mid_small_043,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230208,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2310010111.0,path_grd_close_elite1_801,3220030111,Dash,3220030111.0,Dash,2220040111.0,Jump,2320030211.0,Jump,path_grd_mid_small_012,7.0,1220060111.0,Dash,1220060111.0,Dash,3220020111.0,Dash,1220060111.0,Dash,path_fly_mid_small_027,7.0,1210020111.0,Dash,2210040111.0,Dash,1210020111.0,Dash,3210030111.0,Dash,path_grd_mid_small_012,0.0,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,2320030211.0,Dash,path_fly_mid_elite1_802,7.0,1210020111.0,Dash,1210020111.0,Dash,1210040111.0,Drop,2310010111.0,Drop,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230209,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2320060111.0,path_grd_mid_small_049,1220030111,Jump,1220030111.0,Jump,1220030111.0,Jump,2320030211.0,Jump,path_fly_mid_small_036,,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_mid_elite1_802,5.0,1220020111.0,Dash,1220020111.0,Dash,2220050111.0,Drop,2320030211.0,Drop,path_fly_mid_small_030,10.0,1210030111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,path_grd_close_elite1_801,0.0,1220030111.0,Dash,1220030111.0,Dash,2320030211.0,Drop,2220050111.0,Drop,9,39,0,,path_grd_mid_small_055,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,2320060111.0,Drop,path_fly_mid_small_030,6.0,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230210,wave_tower_missilis_003,Campaign,180,2,False,False,point_grd_nihilister,point_fly_nihilister,sbg_volcanoeba003_custom,Volcano,Day,ibg_volcano_001,3520020111.0,b_fly_nihilister_01,3520020111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230211,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320060141.0,path_grd_mid_small_055,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Drop,path_grd_close_elite1_801,7.0,2220010141.0,Dash,2220010141.0,Dash,1220050141.0,Drop,1320060241.0,Drop,path_grd_close_small_010,,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_grd_close_elite1_801,0.0,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_073,6.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230212,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320070141.0,path_grd_mid_small_049,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,2220040141.0,Dash,path_fly_mid_elite1_802,7.0,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1310030241.0,Drop,path_grd_mid_small_058,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,path_grd_mid_elite1_802,0.0,1220060141.0,Dash,1220060141.0,Dash,2220030141.0,Drop,3320070141.0,Drop,path_fly_close_small_023,6.0,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,3210030141.0,Dash,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230213,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1310020141.0,path_fly_close_special_044,2110010141,Drop,2110010141.0,Drop,2210020141.0,Drop,2210030141.0,Drop,path_grd_mid_elite2_805,10.0,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,path_fly_close_small_029,,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,path_grd_close_elite1_801,0.0,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040241.0,Drop,36,24,0,,path_fly_mid_elite1_802,2210020141.0,Jump,2210020141.0,Jump,3210030141.0,Drop,1310020141.0,Drop,path_fly_close_small_029,4.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230214,wave_tower_missilis_003,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_small_070,1220030141,Dash,1220030141.0,Dash,1220030141.0,Dash,2220040141.0,Dash,path_grd_mid_special_065,8.0,3120010141.0,Jump,3120010141.0,Jump,1220030141.0,Drop,3220070141.0,Drop,path_grd_far_small_044,10.0,3220070141.0,Dash,2220040141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,path_grd_mid_elite2_808,3.0,1120010141.0,Jump,1120010141.0,Jump,1320030241.0,Drop,1320060241.0,Drop,path_grd_far_small_044,,1220030141.0,Jump,3220070141.0,Jump,1220030141.0,Jump,3220070141.0,Jump,0,60,12,normal,path_grd_mid_special_025,1120010141.0,Jump,1120010141.0,Jump,3220070141.0,Drop,2220040141.0,Drop,path_grd_mid_small_075,5.0,1220030141.0,Dash,3220070141.0,Dash,1220030141.0,Dash,3220070141.0,Dash,path_grd_mid_elite1_802,7.0,1220030141.0,Dash,1220030141.0,Dash,3220070141.0,Drop,1320060241.0,Drop,,,,,,,,,,,,,,,,,,,,,
6230215,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320030141.0,path_grd_close_small_042,1220030141,Dash,1220030141.0,Dash,1220030141.0,Dash,2320050241.0,Dash,path_fly_mid_elite1_802,,2210040141.0,Dash,2210040141.0,Dash,3210030141.0,Drop,2320050241.0,Drop,path_grd_close_small_051,5.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_small_024,8.0,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,path_fly_mid_elite1_802,0.0,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,1310010241.0,Drop,27,30,0,,path_grd_close_elite2_807,1220030141.0,Jump,1220030141.0,Jump,1320030141.0,Drop,2320050241.0,Drop,path_fly_mid_small_039,6.0,2210040141.0,Jump,2210040141.0,Jump,2210040141.0,Jump,2210040141.0,Jump,path_grd_close_small_013,6.0,1220060141.0,Jump,1220060141.0,Jump,1220060141.0,Jump,1220060141.0,Jump,8.0,,,,,,,,,,,,,,,,,,,,
6230216,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320020141.0,path_grd_mid_small_055,1220060141,Drop,1220060141.0,Drop,1220060141.0,Drop,2220040141.0,Drop,path_grd_far_elite1_803,7.0,1220060141.0,Dash,1220060141.0,Dash,3220070141.0,Dash,1320010241.0,Dash,path_fly_mid_small_030,,1210020141.0,Dash,1210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,path_grd_far_elite1_803,0.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,3320020141.0,Drop,path_grd_mid_small_043,6.0,1220060141.0,Jump,1220060141.0,Jump,1220060141.0,Jump,3220020141.0,Dash,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230217,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,3320010141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220050141.0,Drop,2320050241.0,Drop,path_fly_close_small_029,7.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_grd_mid_small_058,7.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Drop,2320050241.0,Drop,path_grd_close_small_045,6.0,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3320010141.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230218,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,1310020141.0,path_fly_close_special_044,2110010141,Drop,2110010141.0,Drop,2210020141.0,Drop,2210030141.0,Drop,path_grd_mid_elite2_805,10.0,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,path_fly_close_small_029,,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,path_grd_close_elite1_801,0.0,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040241.0,Drop,36,24,0,,path_fly_mid_elite1_802,2210020141.0,Jump,2210020141.0,Jump,3210030141.0,Drop,1310020141.0,Drop,path_fly_close_small_029,4.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230219,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320020141.0,path_grd_mid_elite1_802,3220060141,Dash,3220060141.0,Dash,3220070141.0,Drop,3320030241.0,Dash,path_grd_far_small_059,6.0,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,1320010241.0,Dash,path_fly_mid_special_047,9.0,2110010141.0,Dash,2110010141.0,Dash,1210010141.0,Drop,1210010141.0,Drop,path_grd_far_small_044,12.0,3220070141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,3220060141.0,Dash,path_fly_mid_elite2_808,0.0,1210010141.0,Dash,1210010141.0,Dash,3310030241.0,Dash,3310030241.0,Dash,0,48,21,,path_grd_far_elite1_803,3220060141.0,Jump,3220060141.0,Jump,3220070141.0,Drop,3320020141.0,Drop,path_grd_mid_special_065,,3220060141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,
6230220,wave_tower_missilis_003,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,3420050241.0,path_grd_mid_centurion_902,3420050241,Normal,,,,,,,path_grd_close_small_001,,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,2220040141.0,Jump,path_grd_mid_small_005,,1120010141.0,Dash,1120010141.0,Drop,2220010141.0,Drop,2220030141.0,Dash,path_fly_mid_elite2_805,4.0,2110010141.0,Jump,2110010141.0,Jump,2210020141.0,Jump,1310030241.0,Jump,path_fly_close_small_023,4.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,12,22,6,,path_grd_mid_small_005,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Jump,path_grd_far_small_033,7.0,2120010141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,1320030241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230221,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2310020121.0,path_grd_close_small_007,2220020121,Drop,2220020121.0,Drop,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_036,4.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_close_special_044,6.0,3210040121.0,Drop,3210040121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,2310020121.0,Drop,42,15,0,,path_fly_close_small_035,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
6230222,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2320030121.0,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,4.0,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050221.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320030121.0,Dash,30,18,0,,path_grd_close_special_064,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
6230223,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320060121.0,path_fly_mid_small_036,2210010121,Dash,2210010121.0,Dash,2210010121.0,Jump,3210030121.0,Jump,path_grd_mid_elite1_802,7.0,2220030121.0,Dash,2220030121.0,Dash,3220020121.0,Dash,2320050221.0,Jump,path_grd_mid_small_058,7.0,2220010121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_fly_mid_small_030,8.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,1210010121.0,Dash,path_fly_mid_small_050,0.0,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,1310010221.0,Jump,0,48,0,,path_grd_mid_elite1_802,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_012,5.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230224,wave_tower_missilis_003,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_fly_mid_small_005,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_special_025,8.0,3120010121.0,Drop,3120010121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_grd_close_small_042,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_close_elite1_801,2.0,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Drop,2320030221.0,Drop,path_fly_close_small_004,12.0,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,21,42,6,20,path_grd_far_small_044,1220060121.0,Jump,1220060121.0,Jump,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_075,10.0,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_mid_elite1_802,,1220060121.0,Dash,1220060121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,10.0,path_grd_mid_small_043,15.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3320010221.0,Drop,,,,,,,,,,
6230225,wave_tower_missilis_003,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,3220030121,Drop,3220030121.0,Drop,1220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_042,4.0,3220030121.0,Dash,1220050121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,path_grd_mid_small_070,5.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220020121.0,Drop,path_fly_close_small_032,5.0,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210030121.0,Drop,path_grd_mid_elite2_808,1.0,3220030121.0,Jump,3220030121.0,Jump,1320030221.0,Drop,2320030221.0,Drop,12,57,0,normal,path_fly_mid_small_039,3210040121.0,Jump,3210040121.0,Jump,3210040121.0,Jump,2210030121.0,Jump,path_grd_mid_special_065,3.0,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,3220030121.0,Drop,path_grd_mid_small_076,8.0,3220030121.0,Dash,2220040121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,7.0,path_grd_mid_small_049,,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,2320030121.0,Drop,,,,,,,,,,
6230226,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320050121.0,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,path_fly_mid_small_030,10.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210040121.0,Drop,path_grd_close_small_013,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,1220050121.0,Drop,1320030221.0,Drop,path_grd_mid_special_025,6.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320050121.0,Dash,6,51,0,,path_grd_mid_small_043,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
6230227,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320060121.0,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,6.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230228,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320070121.0,path_grd_close_small_007,3220050121,Drop,3220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite2_805,,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,2320010221.0,Dash,path_fly_mid_special_016,8.0,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3210030121.0,Drop,path_grd_close_small_013,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite2_808,0.0,2220030121.0,Dash,2220030121.0,Dash,2320020221.0,Drop,3320070121.0,Drop,18,48,0,,path_fly_close_small_029,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_special_065,5.0,2220030121.0,Dash,2220030121.0,Dash,3220050121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230229,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320030121.0,path_grd_mid_small_052,3220030121,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_fly_mid_elite2_808,3.0,3210010121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2310010221.0,Dash,path_fly_far_small_051,10.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_close_special_024,,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,2220040121.0,Drop,path_grd_far_elite2_806,0.0,3220030121.0,Dash,3220030121.0,Dash,2320070221.0,Dash,2320070221.0,Dash,30,21,15,,path_grd_mid_small_049,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,1320030121.0,Drop,path_fly_close_special_046,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Drop,3210030121.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230230,wave_tower_missilis_003,Campaign,180,6,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,3520020151.0,b_grd_gravedigger_01,3520020151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
