stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7028011,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320030121.0,path_grd_mid_small_040,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_005,7.0,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,path_fly_mid_small_050,7.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,1210010121.0,Drop,1310010221.0,Drop,path_grd_mid_small_043,7.0,2220030121.0,Jump,3220020121.0,Jump,2220030121.0,Jump,3320030121.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028012,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310030121.0,path_grd_mid_small_002,1220010121,Dash,1220010121.0,Dash,1120010121.0,Drop,1120010121.0,Drop,path_fly_mid_small_024,6.0,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,2310060221.0,Drop,path_fly_mid_small_024,8.0,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,2310060221.0,Drop,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Drop,1310030121.0,Drop,path_grd_close_small_072,8.0,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028013,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320040121.0,path_grd_mid_small_052,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_elite2_808,,1220010121.0,Jump,1220010121.0,Jump,2320020221.0,Drop,3320040221.0,Drop,path_grd_mid_small_043,12.0,1220010121.0,Jump,2220050121.0,Jump,1220010121.0,Jump,2220050121.0,Jump,path_grd_close_small_013,,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_close_elite1_801,0.0,1220010121.0,Dash,1220010121.0,Dash,3220020121.0,Drop,3320050221.0,Drop,15,19,17,path_grd_mid_elite2_808,10.0,1220010121.0,Dash,1220010121.0,Dash,2320020221.0,Drop,3320040121.0,Drop,path_grd_mid_small_008,8.0,3220020121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028014,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320030121.0,path_grd_far_small_044,3220060121,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_fly_close_elite2_807,,3210020121.0,Dash,3210020121.0,Dash,2310020221.0,Dash,2310020221.0,Dash,path_grd_mid_small_070,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_fly_mid_small_039,11.0,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,path_fly_mid_elite1_802,0.0,3210020121.0,Jump,3210020121.0,Jump,2310020221.0,Drop,2310020221.0,Drop,9,33,6,path_grd_mid_small_055,10.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Drop,3320030121.0,Drop,path_grd_mid_small_070,8.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028015,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310010121.0,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,path_grd_close_small_036,7.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,path_fly_mid_small_030,7.0,3210010121.0,Drop,3210030121.0,Drop,3210010121.0,Drop,2310010121.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028016,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_elite1_802,6.0,1210030121.0,Drop,3210050121.0,Drop,3210030121.0,Drop,2310040221.0,Drop,path_grd_close_small_060,,1220060121.0,Drop,1220050121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,path_fly_mid_small_021,6.0,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,3210050121.0,Drop,path_fly_mid_elite2_805,0.0,1210030121.0,Drop,3210050121.0,Drop,2310060221.0,Drop,2310040121.0,Drop,12,34,8,path_fly_close_small_049,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,3210030121.0,Normal,path_grd_mid_small_043,,1220060121.0,Drop,1220050121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,path_grd_mid_small_005,8.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,
7028017,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320060121.0,path_grd_mid_small_043,3220050121,Dash,2220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_grd_close_elite2_807,,3220050121.0,Dash,3220050121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,path_grd_mid_small_070,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_close_small_039,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_elite2_805,0.0,3220020121.0,Dash,2220050121.0,Dash,3320040221.0,Drop,2320060121.0,Drop,21,33,0,path_grd_close_small_048,10.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320040221.0,Drop,path_grd_mid_small_043,6.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,path_grd_mid_small_043,4.0,3220020121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,
7028018,wave_campaign_hard_011,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_005,2220020121,Drop,2220020121.0,Drop,2220020121.0,Drop,2220020121.0,Drop,path_grd_far_small_044,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_small_042,,2220020121.0,Dash,2220020121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_mid_special_025,3.0,2120010121.0,Jump,2120010121.0,Jump,3220060121.0,Drop,3320010221.0,Drop,path_fly_mid_small_039,8.0,2220020121.0,Drop,1210010121.0,Jump,2220020121.0,Drop,1210010121.0,Jump,6,42,12,path_grd_far_small_062,,2220020121.0,Jump,3220060121.0,Jump,2220020121.0,Jump,3220060121.0,Jump,path_grd_mid_small_076,5.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_grd_mid_elite1_802,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Drop,3320030221.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
7028019,wave_campaign_hard_011,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_036,1220060121,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,path_grd_mid_small_005,8.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_fly_close_special_044,,2110010121.0,Drop,2110010121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,path_fly_close_small_017,4.0,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Drop,2310060221.0,Drop,path_grd_mid_special_025,12.0,2120010121.0,Drop,2120010121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,36,21,18,path_grd_mid_small_037,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_small_076,10.0,1220060121.0,Normal,3220020121.0,Dash,1220060121.0,Normal,2220050121.0,Dash,path_fly_close_elite1_801,,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310060221.0,Drop,20,path_grd_mid_small_043,15.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Drop,,,,,,,,,,
7028020,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320080121.0,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,2220010121.0,Drop,1320030221.0,Drop,path_grd_close_elite1_801,8.0,2220010121.0,Jump,2220010121.0,Jump,3220080121.0,Drop,3320080221.0,Drop,path_grd_mid_small_012,7.0,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,3320080221.0,Drop,path_fly_close_small_038,12.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_close_elite2_807,0.0,1220060121.0,Jump,1220060121.0,Jump,1320030221.0,Drop,3320080221.0,Drop,30,23,13,path_grd_mid_elite1_802,,2220010121.0,Jump,2220010121.0,Jump,3220080121.0,Drop,3320080121.0,Drop,path_fly_mid_small_030,10.0,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,path_grd_close_small_013,8.0,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,
7028021,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040121.0,path_grd_mid_small_043,1220010121,Drop,3220020121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,path_fly_mid_elite1_802,,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Drop,2310040221.0,Drop,path_grd_mid_small_058,8.0,1220010121.0,Drop,3220020121.0,Drop,1220010121.0,Drop,3320040221.0,Drop,path_fly_mid_elite2_808,0.0,2210020121.0,Dash,2210020121.0,Dash,2310040221.0,Dash,2310040121.0,Dash,path_fly_mid_small_050,,1210030121.0,Drop,1210030121.0,Drop,3210030121.0,Drop,2310060221.0,Drop,0,45,0,path_grd_mid_elite1_802,,1220010121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,3320040221.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028022,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320010121.0,path_grd_mid_small_046,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,3220080121.0,Drop,path_grd_mid_elite1_802,,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,1320010221.0,Drop,path_grd_far_small_044,8.0,3220070121.0,Jump,1220040121.0,Jump,3220070121.0,Jump,1220040121.0,Jump,path_grd_far_elite2_809,0.0,1220040121.0,Drop,1220040121.0,Drop,3220080121.0,Drop,1320010121.0,Drop,path_grd_far_small_044,,3220070121.0,Jump,1220040121.0,Jump,3220070121.0,Jump,1220040121.0,Jump,0,21,21,path_grd_mid_small_070,8.0,1220040121.0,Drop,1220040121.0,Drop,3220080121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028023,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030121.0,path_grd_mid_small_052,3220030121,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_fly_mid_elite2_808,3.0,3210010121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2310010221.0,Dash,path_fly_far_small_051,10.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_close_special_024,,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,2220040121.0,Drop,path_grd_far_elite2_806,0.0,3220030121.0,Dash,3220030121.0,Dash,2320070221.0,Dash,2320070221.0,Dash,30,21,15,path_grd_mid_small_049,10.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,1320030121.0,Drop,path_fly_close_special_046,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028024,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320050121.0,path_grd_close_elite1_801,1220060121,Dash,1220060121.0,Dash,2220040121.0,Drop,2320030221.0,Drop,path_grd_mid_small_055,5.0,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,2320030221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,3210030121.0,Drop,path_grd_mid_small_037,,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,path_grd_close_elite3_813,0.0,1220060121.0,Drop,2320030221.0,Drop,2320030221.0,Drop,2320050121.0,Drop,33,14,10,path_grd_mid_small_043,,1220060121.0,Dash,2220040121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,path_grd_mid_small_070,8.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028025,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320070121.0,path_grd_mid_special_065,3120010121,Dash,3120010121.0,Dash,2220020121.0,Drop,2320070221.0,Drop,path_grd_far_small_074,12.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,path_fly_mid_small_005,,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,2310010221.0,Drop,path_grd_far_small_071,7.0,2220020121.0,Dash,2220020121.0,Dash,3220060121.0,Dash,2320070121.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028026,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030121.0,path_grd_close_elite2_804,1220060121,Dash,1220060121.0,Dash,3320060221.0,Jump,3320060221.0,Jump,path_fly_mid_special_047,,2110010121.0,Dash,2110010121.0,Dash,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_small_030,10.0,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_elite2_808,0.0,2210040121.0,Dash,2210040121.0,Dash,2310020221.0,Dash,2310020221.0,Dash,path_grd_close_elite1_801,10.0,1220060121.0,Dash,1220060121.0,Dash,3220060121.0,Drop,1320030121.0,Drop,18,36,0,path_fly_mid_small_039,5.0,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028027,wave_campaign_hard_011,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_001,3220050121,Drop,3220050121.0,Drop,2220040121.0,Dash,1320030221.0,Dash,path_fly_mid_elite1_802,3.0,3220010121.0,Drop,3220010121.0,Drop,2210040121.0,Dash,2320050221.0,Drop,path_fly_mid_small_030,4.0,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Jump,2210040121.0,Jump,path_grd_mid_elite1_802,2.0,3220010121.0,Jump,3220010121.0,Jump,2320050221.0,Drop,2220040121.0,Drop,path_fly_mid_small_039,,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Dash,2210040121.0,Dash,6,51,0,path_grd_mid_small_012,5.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_small_075,6.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,2220040121.0,Jump,path_fly_mid_elite1_802,,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Jump,2320050121.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
7028028,wave_campaign_hard_011,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite1_802,3220050121,Jump,3220050121.0,Jump,3220020121.0,Drop,3320030221.0,Drop,path_fly_mid_small_008,12.0,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,path_grd_far_small_038,,3220060121.0,Dash,3220060121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,path_fly_close_special_044,,1210020121.0,Jump,1110010121.0,Drop,1210010121.0,Dash,2310030221.0,Drop,path_grd_mid_elite2_808,3.0,3220050121.0,Dash,3220050121.0,Dash,3320060221.0,Normal,3320030121.0,Normal,15,20,37,path_grd_far_small_038,,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3320060221.0,Dash,path_fly_far_small_009,,2210020121.0,Dash,2210020121.0,Dash,1210020121.0,Drop,2310030221.0,Drop,path_grd_mid_small_076,10.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2320040221.0,Normal,20,path_fly_mid_elite2_808,,2210020121.0,Jump,1210010121.0,Dash,2310020221.0,Normal,2310020221.0,Normal,,,,,,,,,,
7028029,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030121.0,path_grd_mid_small_052,3220030121,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_fly_mid_elite2_808,3.0,3210010121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2310010221.0,Dash,path_fly_far_small_051,10.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_close_special_024,,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,2220040121.0,Drop,path_grd_far_elite2_806,0.0,3220030121.0,Dash,3220030121.0,Dash,2320070221.0,Dash,2320070221.0,Dash,30,12,24,path_grd_mid_small_049,10.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,1320030121.0,Drop,path_fly_close_special_046,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028030,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310050121.0,path_grd_mid_small_043,3220060121,Dash,2220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,path_fly_close_elite2_804,,2210010121.0,Dash,2210010121.0,Dash,2310050221.0,Drop,2310050221.0,Drop,path_grd_mid_small_052,,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_elite2_804,0.0,2220020121.0,Jump,2220020121.0,Jump,3320030221.0,Drop,3320030221.0,Drop,path_fly_close_small_029,10.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2310050121.0,Drop,21,21,6,path_grd_mid_small_043,5.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_far_small_044,8.0,2220020121.0,Dash,2220050121.0,Dash,2220020121.0,Dash,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028031,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320010121.0,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,path_fly_close_small_029,7.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_small_058,7.0,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_045,6.0,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3320010121.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
