stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6220909,wave_tower_elysion_010,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_elite1_802,1220060111,Normal,1220060111.0,Normal,2220040111.0,Drop,1320060211.0,Drop,path_grd_close_small_067,12.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Normal,3220020111.0,Normal,path_grd_mid_special_025,2120010111.0,Jump,2120010111.0,Jump,1220060111.0,Dash,2220040111.0,Dash,path_fly_close_small_004,,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,path_grd_mid_elite2_805,3.0,3220050111.0,Drop,3220050111.0,Drop,1320060211.0,Drop,1320060111.0,Normal,12,60,0,path_fly_mid_small_030,12.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2310030211.0,Dash,20,10.0,path_fly_mid_small_005,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_grd_mid_small_076,10.0,3220050111.0,Jump,3220050111.0,Jump,2220040111.0,Jump,2220040111.0,Jump,path_grd_mid_elite2_805,1220060111.0,Normal,1220060111.0,Normal,1320060211.0,Jump,1320060211.0,Dash,,,,,,,,,,,,
6220910,wave_tower_elysion_010,Campaign,180,2,False,False,point_grd_nihilister,point_fly_nihilister,sbg_volcanoeba003_custom,Volcano,Day,ibg_volcano_001,3520020111.0,b_fly_nihilister_01,3520020111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220911,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2310040141.0,path_fly_mid_small_018,3210020141,Jump,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,path_grd_mid_elite1_802,,3220050141.0,Drop,3220050141.0,Drop,2220050141.0,Drop,2320030241.0,Drop,path_grd_mid_small_070,2220010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220010141.0,Drop,path_fly_mid_small_033,7.0,3210020141.0,Drop,3210020141.0,Drop,3210020141.0,Drop,3210040141.0,Drop,path_fly_mid_elite1_802,0.0,2210010141.0,Dash,2210010141.0,Dash,1210040141.0,Drop,2310040141.0,Drop,0,45,0,path_grd_mid_elite1_802,8.0,2120010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220912,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320040141.0,path_grd_mid_small_008,3220050141,Drop,3220050141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,path_grd_mid_special_025,7.0,2120010141.0,Jump,2120010141.0,Jump,2220010141.0,Drop,1320030241.0,Drop,path_fly_mid_elite1_802,1210030141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,1210040141.0,Drop,path_grd_mid_elite1_802,0.0,2220010141.0,Dash,2220010141.0,Dash,3220060141.0,Drop,1320040141.0,Drop,path_fly_mid_small_021,10.0,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,3210030141.0,Drop,0,60,0,path_grd_mid_special_025,,3120010141.0,Jump,3120010141.0,Jump,3120010141.0,Drop,3120010141.0,Drop,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220913,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2320060141.0,path_grd_mid_small_070,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_mid_small_039,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,1310010241.0,Dash,path_grd_mid_small_034,3220060141.0,Drop,3220080141.0,Drop,3220060141.0,Drop,2220050141.0,Dash,path_grd_mid_small_068,0.0,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_043,10.0,3220050141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,3220080141.0,Normal,0,30,0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220914,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2320010141.0,path_grd_mid_small_002,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_fly_mid_small_050,,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_grd_mid_elite1_802,3220040141.0,Drop,3220040141.0,Drop,3220060141.0,Drop,2320010241.0,Drop,path_grd_mid_elite2_808,0.0,3220040141.0,Dash,3220060141.0,Dash,1320030241.0,Drop,2320010141.0,Drop,path_fly_mid_small_050,10.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,0,42,0,path_grd_mid_small_043,7.0,3220040141.0,Drop,3220060141.0,Drop,3220040141.0,Drop,3220060141.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220915,wave_tower_elysion_010,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_small_043,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_fly_mid_small_050,8.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Normal,path_grd_close_small_013,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,path_fly_mid_elite1_802,3.0,2210020141.0,Normal,2210020141.0,Normal,1210040141.0,Drop,2310040241.0,Drop,path_grd_mid_small_043,12.0,2220010141.0,Dash,2220010141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,6,54,0,path_fly_mid_small_030,10.0,2210020141.0,Drop,1210040141.0,Drop,2210020141.0,Drop,1210040141.0,Dash,20,10.0,path_grd_mid_small_075,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,path_fly_mid_elite1_802,,2210020141.0,Normal,2210020141.0,Normal,1210040141.0,Normal,2310040241.0,Normal,path_grd_mid_small_012,2220010141.0,Drop,3220050141.0,Normal,2220010141.0,Drop,3320010241.0,Normal,10.0,15.0,,,,,,,,,,
6220916,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320070141.0,path_grd_mid_special_065,3120010141,Dash,3120010141.0,Dash,2220020141.0,Drop,2320070241.0,Drop,path_grd_far_small_074,12.0,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Dash,path_fly_mid_small_005,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310010241.0,Drop,path_grd_far_small_071,7.0,2220020141.0,Dash,2220020141.0,Dash,3220060141.0,Dash,2320070141.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220917,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320010141.0,path_grd_mid_small_046,1220040141,Drop,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,path_grd_mid_elite1_802,,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,1320010241.0,Drop,path_grd_far_small_044,3220070141.0,Jump,1220040141.0,Jump,3220070141.0,Jump,1220040141.0,Jump,path_grd_far_elite2_809,0.0,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,1320010141.0,Drop,path_grd_far_small_044,,3220070141.0,Jump,1220040141.0,Jump,3220070141.0,Jump,1220040141.0,Jump,0,21,21,path_grd_mid_small_070,8.0,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,2220040141.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220918,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320020141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220020141.0,Drop,3320050241.0,Drop,path_fly_mid_small_036,7.0,3210030141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,2210040141.0,Dash,path_grd_mid_small_058,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_fly_mid_small_042,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,3210010141.0,Drop,path_fly_mid_small_030,0.0,1210010141.0,Drop,1210010141.0,Drop,2210040141.0,Drop,2310050241.0,Drop,0,54,0,path_grd_mid_elite1_802,,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Drop,2320020141.0,Jump,,7.0,path_grd_mid_small_043,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220919,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,2220030141,Dash,2220010141.0,Dash,2220050141.0,Drop,3320050241.0,Drop,path_grd_mid_elite1_802,5.0,2220030141.0,Dash,2220010141.0,Dash,2220050141.0,Drop,3320080241.0,Drop,path_grd_mid_small_052,2220030141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,2220010141.0,Dash,path_grd_mid_elite2_808,1.0,2220030141.0,Dash,2220010141.0,Dash,3320050241.0,Drop,3320080241.0,Drop,path_grd_mid_elite1_802,7.0,2220030141.0,Dash,2220010141.0,Dash,2220050141.0,Drop,2320020241.0,Drop,0,63,0,path_grd_mid_small_043,5.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,normal,5.0,path_grd_mid_small_075,2220030141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,path_grd_mid_elite2_808,,2220010141.0,Drop,2220050141.0,Drop,2320020241.0,Drop,3320080141.0,Drop,,,,,,,,,,6.0,,,,,,,,,,,
6220920,wave_tower_elysion_010,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,1421030141.0,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220921,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3320010121.0,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_special_025,6.0,3220040121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,3320010221.0,Drop,path_fly_mid_small_024,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3320010121.0,Drop,path_grd_close_small_072,8.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,6,36,0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220922,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3320070121.0,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220020121.0,Dash,1220020121.0,Dash,path_grd_mid_elite1_802,7.0,1120010121.0,Jump,1120010121.0,Jump,2220030121.0,Drop,3320070221.0,Drop,path_fly_mid_small_053,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,path_grd_mid_special_065,0.0,1120010121.0,Dash,1120010121.0,Dash,2220030121.0,Drop,3320070121.0,Drop,path_fly_mid_special_016,11.0,1110010121.0,Drop,1110010121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,6,45,0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220923,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2320060121.0,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_fly_mid_small_039,,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1310010221.0,Dash,path_grd_mid_small_034,3220060121.0,Drop,3220080121.0,Drop,3220060121.0,Drop,2220050121.0,Dash,path_grd_mid_small_068,0.0,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_043,10.0,3220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,3220080121.0,Normal,0,30,0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220924,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1310010121.0,path_grd_mid_small_055,3220030121,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_fly_mid_elite1_802,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010221.0,Dash,path_grd_mid_small_043,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010121.0,Dash,path_grd_mid_small_034,10.0,3220080121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220925,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_far_small_044,3220070121,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,path_grd_mid_elite1_802,5.0,1220040121.0,Jump,1220040121.0,Jump,3220070121.0,Drop,3320050221.0,Drop,path_grd_mid_small_052,1220040121.0,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,path_grd_far_small_050,1.0,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,3320040221.0,Drop,path_fly_mid_elite2_805,7.0,1220040121.0,Jump,1220040121.0,Jump,3320020221.0,Drop,1310040221.0,Drop,0,45,12,path_grd_mid_small_043,5.0,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,normal,5.0,path_grd_mid_small_075,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Jump,path_fly_mid_elite1_802,,3220070121.0,Drop,1220040121.0,Drop,3210030121.0,Drop,3320020121.0,Drop,,,,,,,,,,6.0,,,,,,,,,,,
6220926,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1310020121.0,path_fly_close_special_044,2110010121,Drop,2110010121.0,Drop,2210020121.0,Drop,2210030121.0,Drop,path_grd_mid_elite2_805,10.0,2220030121.0,Dash,2220030121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,path_fly_mid_small_053,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210040121.0,Dash,path_fly_close_small_029,,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,path_grd_close_elite1_801,0.0,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,3320040221.0,Drop,36,24,0,path_fly_mid_elite1_802,10.0,2210020121.0,Jump,2210020121.0,Jump,3210030121.0,Drop,1310020121.0,Drop,,,path_fly_close_small_029,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
6220927,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320070121.0,path_grd_close_small_007,3220050121,Drop,3220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite2_805,,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,2320010221.0,Dash,path_fly_mid_special_016,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3210030121.0,Drop,path_grd_close_small_013,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite2_808,0.0,2220030121.0,Dash,2220030121.0,Dash,2320020221.0,Drop,3320070121.0,Drop,18,48,0,path_fly_close_small_029,,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,,8.0,path_grd_mid_special_065,2220030121.0,Dash,2220030121.0,Dash,3220050121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
6220928,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320030121.0,path_fly_mid_small_018,1210030121,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,5.0,2220010121.0,Dash,2120010121.0,Dash,3320010221.0,Dash,1320030221.0,Drop,path_fly_mid_special_016,1210030121.0,Dash,2110010121.0,Dash,1210030121.0,Dash,3210030121.0,Dash,path_grd_mid_elite2_808,0.0,2220010121.0,Dash,2220010121.0,Dash,3320010221.0,Drop,1320030121.0,Drop,path_fly_close_special_046,10.0,1210030121.0,Dash,2110010121.0,Dash,1210030121.0,Dash,3210030121.0,Dash,15,54,0,path_grd_mid_elite2_805,,2220010121.0,Dash,2120010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,,10.0,path_fly_mid_small_002,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
6220929,wave_tower_elysion_010,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_elite1_802,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,1320030221.0,Normal,path_fly_close_small_041,12.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210040121.0,Drop,path_grd_mid_special_025,2220010121.0,Jump,1120010121.0,Jump,1220050121.0,Drop,2220040121.0,Jump,path_grd_close_small_036,,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_mid_elite2_805,2.0,2220010121.0,Jump,1120010121.0,Dash,2320050221.0,Drop,2320050121.0,Normal,24,63,0,path_grd_close_small_036,,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,2320040221.0,Normal,20,,path_fly_mid_special_047,3110010121.0,Dash,3110010121.0,Dash,3210040121.0,Drop,3210030121.0,Drop,path_grd_mid_small_075,10.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_fly_close_small_001,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,10.0,,path_fly_mid_elite2_805,10.0,2220010121.0,Drop,2220010121.0,Drop,2320050221.0,Normal,3320070221.0,Drop
6220930,wave_tower_elysion_010,Campaign,180,5,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010121.0,b_g_landeater_01,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220931,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,1320040131.0,path_grd_mid_small_008,3220050131,Drop,3220050131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_special_025,7.0,2120010131.0,Jump,2120010131.0,Jump,2220010131.0,Drop,1320030231.0,Drop,path_fly_mid_elite1_802,1210030131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite1_802,0.0,2220010131.0,Dash,2220010131.0,Dash,3220060131.0,Drop,1320040131.0,Drop,path_fly_mid_small_021,10.0,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,3210030131.0,Drop,0,60,0,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3120010131.0,Drop,3120010131.0,Drop,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220932,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310040131.0,path_fly_mid_small_018,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,path_grd_mid_elite1_802,,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220010131.0,Drop,path_fly_mid_small_033,7.0,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210040131.0,Drop,path_fly_mid_elite1_802,0.0,2210010131.0,Dash,2210010131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,0,45,0,path_grd_mid_elite1_802,8.0,2120010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
