stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7030009,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Normal,path_fly_far_small_025,,1210030131.0,Dash,1210030131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_small_070,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Normal,path_fly_mid_elite1_802,5.0,1210030131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,3310050231.0,Dash,path_grd_mid_small_070,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,0,33,21,10.0,path_grd_far_small_006,8.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_small_075,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_fly_far_elite2_809,1210030131.0,Dash,2110010131.0,Dash,3310050231.0,Dash,3310050231.0,Dash,,,20,,,,,,,,,,,,,,,,,,,,
7030010,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_far_small_044,3220050131,Dash,3220070131.0,Dash,3220050131.0,Dash,3220070131.0,Dash,path_grd_mid_special_025,8.0,3120010131.0,Drop,3120010131.0,Drop,3220050131.0,Dash,2220040131.0,Dash,path_grd_far_small_038,10.0,3220050131.0,Dash,3220070131.0,Drop,3220050131.0,Dash,3220070131.0,Drop,path_grd_mid_elite1_802,2.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,1320030231.0,Drop,path_grd_far_small_053,3220070131.0,Drop,3220050131.0,Dash,3220070131.0,Drop,3220050131.0,Dash,0,51,27,12.0,path_fly_mid_special_047,10.0,2110010131.0,Jump,2110010131.0,Jump,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_small_075,3220050131.0,Jump,3220070131.0,Jump,3220050131.0,Jump,3220070131.0,Jump,path_grd_far_elite1_803,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Jump,3320020231.0,Drop,10.0,,20,path_grd_mid_small_037,15.0,3220070131.0,Drop,3220070131.0,Drop,2220040131.0,Drop,2320010231.0,Normal,,,,,,,,,,
7030011,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310030131.0,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,0,42,0,8.0,path_fly_mid_small_050,7.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030012,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320070131.0,path_grd_mid_small_055,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Dash,3320070231.0,Dash,path_fly_mid_small_027,10.0,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite3_814,0.0,3220050131.0,Drop,3320070231.0,Jump,3320070231.0,Jump,3320070131.0,Jump,path_fly_mid_small_027,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,0,42,0,8.0,path_grd_mid_small_061,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030013,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020131.0,path_grd_close_small_067,1220030131,Dash,2220040131.0,Drop,1220030131.0,Dash,2320020231.0,Drop,path_fly_mid_elite1_802,,1210020131.0,Drop,2210050131.0,Drop,1210020131.0,Drop,1310040231.0,Drop,path_grd_close_special_064,8.0,2120010131.0,Dash,2120010131.0,Dash,2220070131.0,Drop,2320020231.0,Drop,path_grd_mid_small_043,3.0,2220070131.0,Dash,2220040131.0,Dash,2220070131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,2220070131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,33,36,0,4.0,path_grd_mid_elite2_808,0.0,1220030131.0,Dash,1220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_close_small_067,2220070131.0,Jump,2220070131.0,Jump,2220040131.0,Drop,2320020131.0,Drop,path_grd_mid_small_049,2220070131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,3.0,6.0,,path_grd_mid_small_043,3.0,2220070131.0,Dash,1220030131.0,Dash,2220070131.0,Dash,1220030131.0,Dash,,,,,,,,,,
7030014,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320040131.0,path_grd_far_small_053,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,6.0,3220050131.0,Jump,3220050131.0,Jump,2220050131.0,Drop,3320040231.0,Drop,path_fly_mid_small_050,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite2_808,0.0,3220050131.0,Jump,3220050131.0,Jump,3320040231.0,Drop,3320040131.0,Drop,path_fly_mid_special_016,2210010131.0,Drop,2110010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,0,38,7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030015,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310010131.0,path_fly_mid_small_018,3210020131,Drop,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,path_fly_mid_small_033,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,2310060231.0,Drop,path_fly_mid_elite1_802,10.0,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Drop,3310010231.0,Drop,path_fly_mid_small_039,,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,path_fly_mid_elite1_802,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,0,57,0,0.0,path_fly_mid_elite2_808,10.0,3210020131.0,Dash,3210020131.0,Dash,3310010231.0,Drop,3310010131.0,Drop,path_fly_mid_small_050,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Dash,path_fly_mid_small_002,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,2310060231.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,
7030016,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310010131.0,path_grd_mid_small_070,2220010131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Normal,path_fly_mid_elite2_808,5.0,3210020131.0,Dash,3210020131.0,Dash,2310060231.0,Drop,2310010231.0,Drop,path_fly_mid_small_005,10.0,3210020131.0,Dash,1210030131.0,Dash,3210020131.0,Dash,1210030131.0,Dash,path_grd_mid_small_040,,3220050131.0,Drop,2220010131.0,Drop,3220050131.0,Drop,2220010131.0,Drop,path_fly_far_elite2_806,3210020131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,2310010131.0,Drop,6,39,9,0.0,path_grd_close_small_069,8.0,2220010131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Dash,path_fly_mid_small_033,3210020131.0,Dash,1210030131.0,Dash,3210020131.0,Dash,2310060231.0,Dash,path_fly_mid_small_024,1210030131.0,Dash,1210030131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,8.0,,,,,,,,,,,,,,,,,,,,,,
7030017,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310020131.0,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,path_fly_mid_small_039,7.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_039,0.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,0,42,0,8.0,path_grd_mid_small_043,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030018,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310020131.0,path_grd_mid_small_002,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite2_808,5.0,2210020131.0,Dash,1210010131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,path_grd_mid_small_043,10.0,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite3_811,0.0,2210020131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,3310020131.0,Drop,path_grd_mid_small_052,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Drop,1220010131.0,Drop,0,42,0,10.0,path_fly_mid_small_002,,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030019,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320010131.0,path_grd_mid_small_046,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,path_grd_mid_elite1_802,,1220040131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,1320010231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Jump,1220040131.0,Jump,3220070131.0,Jump,1220040131.0,Jump,path_grd_far_elite2_809,0.0,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,1320010131.0,Drop,path_grd_far_small_044,3220070131.0,Jump,1220040131.0,Jump,3220070131.0,Jump,1220040131.0,Jump,0,21,21,,path_grd_mid_small_070,8.0,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030020,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040131.0,path_grd_mid_small_002,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,path_fly_mid_small_005,8.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_805,0.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,path_grd_mid_small_043,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,0,42,0,10.0,path_fly_mid_small_024,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030021,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020131.0,path_grd_close_small_067,3220040131,Dash,3220040131.0,Dash,3220040131.0,Drop,2320020231.0,Drop,path_fly_mid_elite1_802,,1210020131.0,Dash,1210020131.0,Dash,2210050131.0,Drop,2310060231.0,Drop,path_grd_close_special_064,8.0,2120010131.0,Dash,2120010131.0,Dash,2220070131.0,Drop,2320020231.0,Drop,path_grd_mid_small_043,3.0,2220070131.0,Dash,2220040131.0,Dash,2220070131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,2220070131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,33,39,0,4.0,path_grd_mid_elite2_808,0.0,3220040131.0,Dash,3220040131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_grd_close_small_067,2220070131.0,Jump,2220070131.0,Jump,2220040131.0,Drop,2320020131.0,Drop,path_fly_mid_elite1_802,1210020131.0,Dash,1210020131.0,Dash,2210050131.0,Drop,2310060231.0,Drop,3.0,,,path_grd_mid_small_043,3.0,2220070131.0,Dash,2220070131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,
7030022,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,0,42,0,10.0,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030023,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320050131.0,path_grd_mid_small_049,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_mid_elite2_808,5.0,1220040131.0,Dash,1220040131.0,Dash,2320020231.0,Drop,3320040231.0,Drop,path_grd_mid_small_008,,3220020131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,path_grd_mid_small_043,,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,path_grd_mid_elite2_808,1220040131.0,Dash,1220040131.0,Dash,3320050131.0,Drop,3320040231.0,Drop,6,48,0,0.0,path_grd_close_small_067,10.0,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,2320020231.0,Drop,path_grd_mid_small_040,3220020131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_mid_small_037,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
7030024,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320050131.0,path_grd_mid_small_073,1220010131,Drop,1220010131.0,Drop,1220010131.0,Drop,1220050131.0,Drop,path_grd_mid_elite2_808,5.0,1220010131.0,Dash,1220010131.0,Dash,2320020231.0,Drop,2320050231.0,Drop,path_fly_mid_small_027,8.0,3210050131.0,Dash,1210020131.0,Dash,3210040131.0,Dash,1210020131.0,Dash,path_grd_mid_small_043,,1220010131.0,Drop,1220050131.0,Drop,1220010131.0,Drop,1220050131.0,Drop,path_grd_mid_elite2_805,1220010131.0,Dash,1220010131.0,Dash,2320050231.0,Drop,2320050131.0,Drop,6,46,2,0.0,path_grd_close_small_067,10.0,1220050131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2320020231.0,Drop,path_fly_mid_small_005,3210040131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210050131.0,Dash,path_fly_mid_small_008,3210040131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
7030025,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320060131.0,path_grd_mid_small_002,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,path_grd_mid_elite2_805,,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,path_grd_mid_small_012,8.0,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,path_grd_mid_special_025,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,0,45,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030026,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310020131.0,path_fly_close_special_044,2110010131,Drop,2110010131.0,Drop,2210020131.0,Drop,2210030131.0,Drop,path_grd_mid_elite2_805,10.0,2220030131.0,Dash,2220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_fly_mid_small_053,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,path_fly_close_small_029,,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,path_grd_close_elite1_801,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,3320040231.0,Drop,36,24,0,0.0,path_fly_mid_elite1_802,10.0,2210020131.0,Jump,2210020131.0,Jump,3210030131.0,Drop,1310020131.0,Drop,path_fly_close_small_029,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
7030027,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040131.0,path_grd_mid_small_011,3220040131,Drop,3220040131.0,Drop,2220070131.0,Drop,2220070131.0,Drop,path_fly_mid_small_050,5.0,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Drop,3310040231.0,Drop,path_grd_mid_elite1_802,12.0,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,2320030231.0,Drop,path_fly_mid_small_024,6.0,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Dash,path_grd_mid_small_043,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Dash,2320030231.0,Dash,0,54,0,0.0,path_fly_mid_small_050,,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Drop,3310040131.0,Drop,path_grd_mid_elite1_802,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,3320070231.0,Drop,path_fly_mid_small_030,2210050131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
7030028,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_007,3220050131,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_small_037,8.0,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Jump,1220060131.0,Jump,path_grd_close_small_013,10.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,1220060131.0,Drop,path_grd_mid_elite1_802,3.0,3220050131.0,Drop,3220050131.0,Drop,1220060131.0,Drop,1320060231.0,Drop,path_grd_mid_small_012,1220060131.0,Jump,1220060131.0,Normal,1220060131.0,Jump,1220060131.0,Normal,24,36,0,12.0,path_fly_close_small_029,10.0,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,1220060131.0,Drop,path_grd_mid_small_075,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,1210030131.0,Jump,1210030131.0,Jump,1220060131.0,Drop,1310020231.0,Drop,10.0,,20,path_grd_close_small_013,15.0,1220060131.0,Normal,1220060131.0,Jump,1220060131.0,Normal,3320010231.0,Normal,,,,,,,,,,
