id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,is_guide_field_change,map_change_guide_localkey,npc_change_guide_localkey
102510107,1025101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510107,True,,,
102510108,1025101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510108,False,,,
102510109,1025101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510109,True,,,
102510110,1025101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510110,False,True,,Locale_Event:SeaYouAgain_NpcChange_05
102510111,1025101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510111,True,,,
102510112,1025101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510112,False,True,Locale_Event:SeaYouAgain_FieldChange_03,Locale_Event:SeaYouAgain_NpcChange_06
102520101,1025201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520101,False,True,Locale_Event:SeaYouAgain_FieldChange_04,Locale_Event:SeaYouAgain_NpcChange_07
102520102,1025201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520102,True,,,
102520103,1025201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520103,False,,,
102520104,1025201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520104,True,,,
102520105,1025201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520105,False,True,Locale_Event:SeaYouAgain_FieldChange_05,Locale_Event:SeaYouAgain_NpcChange_08
102520106,1025201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520106,False,,,
102520107,1025201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520107,True,,,
102520108,1025201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520108,False,,,
102520109,1025201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520109,True,,,
102520110,1025201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520110,False,True,Locale_Event:SeaYouAgain_FieldChange_06,Locale_Event:SeaYouAgain_NpcChange_09
102520111,1025201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520111,True,,,
102520112,1025201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102520112,False,,,
103010101,1030101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010101,False,,,
103010102,1030101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010102,True,,,
103010103,1030101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010103,False,,,
103010104,1030101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010104,True,,,
103010105,1030101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010105,False,,,
103010106,1030101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010106,False,,,
103010107,1030101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010107,True,,,
103010108,1030101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010108,False,,,
103010109,1030101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010109,True,,,
103010110,1030101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010110,False,,,
103010111,1030101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010111,True,,,
103010112,1030101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010112,False,,,
103020101,1030201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020101,False,,,
103020102,1030201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020102,True,,,
103020103,1030201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020103,False,,,
103020104,1030201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020104,True,,,
103020105,1030201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020105,False,,,
103020106,1030201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020106,False,,,
103020107,1030201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020107,True,,,
103020108,1030201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020108,False,,,
103020109,1030201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020109,True,,,
103020110,1030201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020110,False,,,
103020111,1030201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020111,True,,,
103020112,1030201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020112,False,,,
103810101,1038101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810101,False,,,
103810102,1038101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810102,True,,,
103810103,1038101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810103,False,,,
103810104,1038101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810104,True,,,
103810105,1038101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810105,False,,,
103810106,1038101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810106,False,,,
103810107,1038101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810107,True,,,
103810108,1038101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810108,False,,,
103810109,1038101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810109,True,,,
103810110,1038101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810110,False,,,
103810111,1038101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810111,True,,,
103810112,1038101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810112,False,,,
103820101,1038201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820101,False,,,
103820102,1038201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820102,True,,,
103820103,1038201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820103,False,,,
103820104,1038201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820104,True,,,
103820105,1038201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820105,False,,,
103820106,1038201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820106,False,,,
103820107,1038201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820107,True,,,
103820108,1038201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820108,False,,,
103820109,1038201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820109,True,,,
103820110,1038201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820110,False,,,
103820111,1038201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820111,True,,,
103820112,1038201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820112,False,,,
103710101,1037101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710101,False,,,
103710102,1037101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710102,True,,,
103710103,1037101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710103,False,,,
103710104,1037101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710104,True,,,
103710105,1037101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710105,False,,,
103710106,1037101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710106,False,,,
103710107,1037101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710107,True,,,
103710108,1037101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710108,False,,,
103710109,1037101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710109,True,,,
103710110,1037101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710110,False,,,
103710111,1037101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710111,True,,,
103710112,1037101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710112,False,,,
103720101,1037201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720101,False,,,
103720102,1037201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720102,True,,,
103720103,1037201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720103,False,,,
103720104,1037201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720104,True,,,
103720105,1037201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720105,False,,,
103720106,1037201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720106,False,,,
103720107,1037201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720107,True,,,
103720108,1037201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720108,False,,,
103720109,1037201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720109,True,,,
103720110,1037201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720110,False,,,
103720111,1037201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720111,True,,,
103720112,1037201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720112,False,,,
104510101,1045101,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104510101,False,True,,Locale_Event:LastKingdom_NpcChange_01
104510102,1045101,2,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104510102,True,,,
104510103,1045101,3,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104510103,False,,,
104510104,1045101,4,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104510104,True,,,
104510105,1045101,5,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104510105,False,True,Locale_Event:LastKingdom_FieldChange_01,
104510106,1045101,6,Locale_Stage:TOWERDEFENSE_STAGE_1,TowerDefense,100101,False,True,Locale_Event:LastKingdom_FieldChange_02,Locale_Event:LastKingdom_NpcChange_02
104510107,1045101,7,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104510107,False,True,,Locale_Event:LastKingdom_NpcChange_03
104510108,1045101,8,Locale_Stage:TOWERDEFENSE_STAGE_2,TowerDefense,100104,False,,,
104510109,1045101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104510109,True,,,
104510110,1045101,10,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104510110,False,True,,Locale_Event:LastKingdom_NpcChange_04
104510111,1045101,11,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104510111,True,,,
104510112,1045101,12,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104510112,False,True,,Locale_Event:LastKingdom_NpcChange_05
104510113,1045101,13,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104510113,True,,,
104510114,1045101,14,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104510114,False,True,Locale_Event:LastKingdom_FieldChange_03,
104510115,1045101,15,Locale_Stage:TOWERDEFENSE_STAGE_3,TowerDefense,100107,False,True,Locale_Event:LastKingdom_FieldChange_04,Locale_Event:LastKingdom_NpcChange_06
104610101,1046101,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104610101,False,,,
104610102,1046101,2,Locale_Stage:TOWERDEFENSE_STAGE_4,TowerDefense,100110,False,True,Locale_Event:LastKingdom_FieldChange_05,
104610103,1046101,3,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104610103,True,,,
104610104,1046101,4,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104610104,False,,,
104610105,1046101,5,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104610105,True,,,
104610106,1046101,6,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104610106,False,,,
104610107,1046101,7,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104610107,True,True,,Locale_Event:LastKingdom_NpcChange_07
104610108,1046101,8,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104610108,False,,,
104610109,1046101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104610109,True,,,
104610110,1046101,10,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104610110,False,,,
104610111,1046101,11,Locale_Stage:TOWERDEFENSE_STAGE_5,TowerDefense,100113,False,,,
104610112,1046101,12,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104610112,True,,,
104610113,1046101,13,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104610113,False,,,
104610114,1046101,14,Locale_Stage:TOWERDEFENSE_STAGE_6,TowerDefense,100116,False,,,
104610115,1046101,15,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104610115,False,True,Locale_Event:LastKingdom_FieldChange_06,Locale_Event:LastKingdom_NpcChange_08
104620101,1046201,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,104620101,False,,,
104620102,1046201,2,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,104620102,True,,,
104620103,1046201,3,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,104620103,False,,,
104620104,1046201,4,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,104620104,True,,,
104620105,1046201,5,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,104620105,False,,,
104620106,1046201,6,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,104620106,True,,,
104620107,1046201,7,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,104620107,False,,,
104620108,1046201,8,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,104620108,True,,,
104620109,1046201,9,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,104620109,False,,,
104620110,1046201,10,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,104620110,True,,,
104620111,1046201,11,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,104620111,False,,,
104620112,1046201,12,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,104620112,False,True,Locale_Event:LastKingdom_FieldChange_07,Locale_Event:LastKingdom_NpcChange_09
103610101,1036101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610101,False,,,
103610102,1036101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610102,True,,,
103610103,1036101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610103,False,,,
103610104,1036101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610104,True,,,
103610105,1036101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610105,False,,,
103610106,1036101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610106,False,,,
103610107,1036101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610107,True,,,
103610108,1036101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610108,False,,,
103610109,1036101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610109,True,,,
103610110,1036101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610110,False,,,
103610111,1036101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610111,True,,,
103610112,1036101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610112,False,,,
103620101,1036201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620101,False,,,
103620102,1036201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620102,True,,,
103620103,1036201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620103,False,,,
103620104,1036201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620104,True,,,
103620105,1036201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620105,False,,,
103620106,1036201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620106,False,,,
103620107,1036201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620107,True,,,
103620108,1036201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620108,False,,,
103620109,1036201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620109,True,,,
103620110,1036201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620110,False,,,
103620111,1036201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620111,True,,,
103620112,1036201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620112,False,,,
103410101,1034101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410101,False,,,
103410102,1034101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410102,True,,,
103410103,1034101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410103,False,True,,Locale_Event:NEVERLAND_NpcChange_01
103410104,1034101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410104,True,,,
103410105,1034101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410105,False,True,,Locale_Event:NEVERLAND_NpcChange_02
103410106,1034101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410106,False,True,,Locale_Event:NEVERLAND_NpcChange_03
103410107,1034101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410107,True,,,
103410108,1034101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410108,False,True,,Locale_Event:NEVERLAND_NpcChange_04
103410109,1034101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410109,True,,,
103410110,1034101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410110,False,True,,Locale_Event:NEVERLAND_NpcChange_05
103410111,1034101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410111,True,,,
103410112,1034101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410112,False,True,,Locale_Event:NEVERLAND_NpcChange_06
103510101,1035101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510101,False,True,,Locale_Event:NEVERLAND_NpcChange_07
103510102,1035101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510102,True,,,
103510103,1035101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510103,False,True,,Locale_Event:NEVERLAND_NpcChange_08
103510104,1035101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510104,True,,,
103510105,1035101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510105,False,True,,Locale_Event:NEVERLAND_NpcChange_09
103510106,1035101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510106,False,,,
103510107,1035101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510107,True,,,
103510108,1035101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510108,False,,,
103510109,1035101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510109,True,,,
103510110,1035101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510110,False,,,
103510111,1035101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510111,True,,,
103510112,1035101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510112,False,True,Locale_Event:NEVERLAND_FieldChange_01,Locale_Event:NEVERLAND_NpcChange_10
103520101,1035201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520101,False,,,
103520102,1035201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520102,True,,,
103520103,1035201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520103,False,,,
103520104,1035201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520104,True,,,
103520105,1035201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520105,False,,,
103520106,1035201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520106,False,,,
103520107,1035201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520107,True,,,
103520108,1035201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520108,False,,,
103520109,1035201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520109,True,,,
103520110,1035201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520110,False,,,
103520111,1035201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520111,True,,,
103520112,1035201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520112,False,,,
104710101,1047101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710101,False,,,
104710102,1047101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710102,True,,,
104710103,1047101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710103,False,,,
104710104,1047101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710104,True,,,
104710105,1047101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710105,False,,,
104710106,1047101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710106,False,,,
104710107,1047101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710107,True,,,
104710108,1047101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710108,False,,,
104710109,1047101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710109,True,,,
104710110,1047101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710110,False,,,
104710111,1047101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710111,True,,,
104710112,1047101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104710112,False,,,
104720101,1047201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720101,False,,,
104720102,1047201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720102,True,,,
104720103,1047201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720103,False,,,
104720104,1047201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720104,True,,,
104720105,1047201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720105,False,,,
104720106,1047201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720106,False,,,
104720107,1047201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720107,True,,,
104720108,1047201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720108,False,,,
104720109,1047201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720109,True,,,
104720110,1047201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720110,False,,,
104720111,1047201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720111,True,,,
104720112,1047201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104720112,False,,,
103310101,1033101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310101,False,,,
103310102,1033101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310102,True,,,
103310103,1033101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310103,False,,,
103310104,1033101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310104,True,,,
103310105,1033101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310105,False,,,
103310106,1033101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310106,False,,,
103310107,1033101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310107,True,,,
103310108,1033101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310108,False,,,
103310109,1033101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310109,True,,,
103310110,1033101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310110,False,,,
103310111,1033101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310111,True,,,
103310112,1033101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310112,False,,,
103320101,1033201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320101,False,,,
103320102,1033201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320102,True,,,
103320103,1033201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320103,False,,,
103320104,1033201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320104,True,,,
103320105,1033201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320105,False,,,
103320106,1033201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320106,False,,,
103320107,1033201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320107,True,,,
103320108,1033201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320108,False,,,
103320109,1033201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320109,True,,,
103320110,1033201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320110,False,,,
103320111,1033201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320111,True,,,
103320112,1033201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320112,False,,,
103910101,1039101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910101,False,,,
103910102,1039101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910102,True,,,
103910103,1039101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910103,False,,,
