id,reaction_type,special_lobby_change_step,camera_shake,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability
1227,Touch,0,0,10,0,590,0,0,expression_0,Locale_Character:590_speech_06,c590_Lobby_Touch_Love_3,-1717986918
1228,Stay,0,0,1,9,590,0,0,expression_0,Locale_Character:590_stay_01,c590_Lobby_Stay_1,0
1229,Stay,0,0,10,0,590,0,0,expression_0,Locale_Character:590_stay_02,c590_Lobby_Stay_Love_1,0
1230,Touch,0,0,1,9,581,0,0,expression_0,Locale_Character:581_speech_01,c581_Lobby_Touch_1,858993459
1231,Touch,0,0,1,9,581,0,0,expression_0,Locale_Character:581_speech_02,c581_Lobby_Touch_2,858993459
1232,Touch,0,0,1,9,581,0,0,expression_0,Locale_Character:581_speech_03,c581_Lobby_Touch_3,-1717986918
1233,Touch,0,0,10,0,581,0,0,expression_0,Locale_Character:581_speech_04,c581_Lobby_Touch_Love_1,858993459
1234,Touch,0,0,10,0,581,0,0,expression_0,Locale_Character:581_speech_05,c581_Lobby_Touch_Love_2,858993459
1235,Touch,0,0,10,0,581,0,0,expression_0,Locale_Character:581_speech_06,c581_Lobby_Touch_Love_3,-1717986918
1236,Stay,0,0,1,9,581,0,0,expression_0,Locale_Character:581_stay_01,c581_Lobby_Stay_1,0
1237,Stay,0,0,10,0,581,0,0,expression_0,Locale_Character:581_stay_02,c581_Lobby_Stay_Love_1,0
1238,Touch,0,0,1,9,41,0,0,expression_0,Locale_Character:41_speech_01,c041_Lobby_Touch_1,858993459
1239,Touch,0,0,1,9,41,0,0,expression_0,Locale_Character:41_speech_02,c041_Lobby_Touch_2,858993459
1240,Touch,0,0,1,9,41,0,0,expression_0,Locale_Character:41_speech_03,c041_Lobby_Touch_3,-1717986918
1241,Touch,0,0,10,0,41,0,0,expression_0,Locale_Character:41_speech_04,c041_Lobby_Touch_Love_1,858993459
1242,Touch,0,0,10,0,41,0,0,expression_0,Locale_Character:41_speech_05,c041_Lobby_Touch_Love_2,858993459
1243,Touch,0,0,10,0,41,0,0,expression_0,Locale_Character:41_speech_06,c041_Lobby_Touch_Love_3,-1717986918
1244,Stay,0,0,1,9,41,0,0,expression_0,Locale_Character:41_stay_01,c041_Lobby_Stay_1,0
1245,Stay,0,0,10,0,41,0,0,expression_0,Locale_Character:41_stay_02,c041_Lobby_Stay_Love_1,0
1246,Touch,0,0,1,9,850,0,0,expression_0,Locale_Character:850_speech_01,c850_Lobby_Touch_1,858993459
1247,Touch,0,0,1,9,850,0,0,expression_0,Locale_Character:850_speech_02,c850_Lobby_Touch_2,858993459
1248,Touch,0,0,1,9,850,0,0,expression_0,Locale_Character:850_speech_03,c850_Lobby_Touch_3,-1717986918
1249,Touch,0,0,10,0,850,0,0,expression_0,Locale_Character:850_speech_04,c850_Lobby_Touch_Love_1,858993459
1250,Touch,0,0,10,0,850,0,0,expression_0,Locale_Character:850_speech_05,c850_Lobby_Touch_Love_2,858993459
1251,Touch,0,0,10,0,850,0,0,expression_0,Locale_Character:850_speech_06,c850_Lobby_Touch_Love_3,-1717986918
1252,Stay,0,0,1,9,850,0,0,expression_0,Locale_Character:850_stay_01,c850_Lobby_Stay_1,0
1253,Stay,0,0,10,0,850,0,0,expression_0,Locale_Character:850_stay_02,c850_Lobby_Stay_Love_1,0
1254,Touch,0,0,1,9,851,0,0,expression_0,Locale_Character:851_speech_01,c851_Lobby_Touch_1,858993459
1255,Touch,0,0,1,9,851,0,0,expression_0,Locale_Character:851_speech_02,c851_Lobby_Touch_2,858993459
1256,Touch,0,0,1,9,851,0,0,expression_0,Locale_Character:851_speech_03,c851_Lobby_Touch_3,-1717986918
1257,Touch,0,0,10,0,851,0,0,expression_0,Locale_Character:851_speech_04,c851_Lobby_Touch_Love_1,858993459
1258,Touch,0,0,10,0,851,0,0,expression_0,Locale_Character:851_speech_05,c851_Lobby_Touch_Love_2,858993459
1259,Touch,0,0,10,0,851,0,0,expression_0,Locale_Character:851_speech_06,c851_Lobby_Touch_Love_3,-1717986918
1260,Stay,0,0,1,9,851,0,0,expression_0,Locale_Character:851_stay_01,c851_Lobby_Stay_1,0
1261,Stay,0,0,10,0,851,0,0,expression_0,Locale_Character:851_stay_02,c851_Lobby_Stay_Love_1,0
1262,Touch,0,0,1,9,852,0,0,expression_0,Locale_Character:852_speech_01,c852_Lobby_Touch_1,858993459
1263,Touch,0,0,1,9,852,0,0,expression_0,Locale_Character:852_speech_02,c852_Lobby_Touch_2,858993459
1264,Touch,0,0,1,9,852,0,0,expression_0,Locale_Character:852_speech_03,c852_Lobby_Touch_3,-1717986918
1265,Touch,0,0,10,0,852,0,0,expression_0,Locale_Character:852_speech_04,c852_Lobby_Touch_Love_1,858993459
1266,Touch,0,0,10,0,852,0,0,expression_0,Locale_Character:852_speech_05,c852_Lobby_Touch_Love_2,858993459
1267,Touch,0,0,10,0,852,0,0,expression_0,Locale_Character:852_speech_06,c852_Lobby_Touch_Love_3,-1717986918
1268,Stay,0,0,1,9,852,0,0,expression_0,Locale_Character:852_stay_01,c852_Lobby_Stay_1,0
1269,Stay,0,0,10,0,852,0,0,expression_0,Locale_Character:852_stay_02,c852_Lobby_Stay_Love_1,0
1270,Touch,0,0,1,9,532,0,0,expression_0,Locale_Character:532_speech_01,c532_Lobby_Touch_1,858993459
1271,Touch,0,0,1,9,532,0,0,expression_0,Locale_Character:532_speech_02,c532_Lobby_Touch_2,858993459
1272,Touch,0,0,1,9,532,0,0,expression_0,Locale_Character:532_speech_03,c532_Lobby_Touch_3,-1717986918
1273,Touch,0,0,10,0,532,0,0,expression_0,Locale_Character:532_speech_04,c532_Lobby_Touch_Love_1,858993459
1274,Touch,0,0,10,0,532,0,0,expression_0,Locale_Character:532_speech_05,c532_Lobby_Touch_Love_2,858993459
1275,Touch,0,0,10,0,532,0,0,expression_0,Locale_Character:532_speech_06,c532_Lobby_Touch_Love_3,-1717986918
1276,Stay,0,0,1,9,532,0,0,expression_0,Locale_Character:532_stay_01,c532_Lobby_Stay_1,0
1277,Stay,0,0,10,0,532,0,0,expression_0,Locale_Character:532_stay_02,c532_Lobby_Stay_Love_1,0
1278,Touch,0,0,1,9,234,0,0,expression_0,Locale_Character:234_speech_01,c234_Lobby_Touch_1,858993459
1279,Touch,0,0,1,9,234,0,0,expression_0,Locale_Character:234_speech_02,c234_Lobby_Touch_2,858993459
1280,Touch,0,0,1,9,234,0,0,expression_0,Locale_Character:234_speech_03,c234_Lobby_Touch_3,-1717986918
1281,Touch,0,0,10,0,234,0,0,expression_0,Locale_Character:234_speech_04,c234_Lobby_Touch_Love_1,858993459
1282,Touch,0,0,10,0,234,0,0,expression_0,Locale_Character:234_speech_05,c234_Lobby_Touch_Love_2,858993459
1283,Touch,0,0,10,0,234,0,0,expression_0,Locale_Character:234_speech_06,c234_Lobby_Touch_Love_3,-1717986918
1284,Stay,0,0,1,9,234,0,0,expression_0,Locale_Character:234_stay_01,c234_Lobby_Stay_1,0
1285,Stay,0,0,10,0,234,0,0,expression_0,Locale_Character:234_stay_02,c234_Lobby_Stay_Love_1,0
1286,Touch,0,0,1,9,502,0,0,expression_0,Locale_Character:502_speech_01,c502_Lobby_Touch_1,858993459
1287,Touch,0,0,1,9,502,0,0,expression_0,Locale_Character:502_speech_02,c502_Lobby_Touch_2,858993459
1288,Touch,0,0,1,9,502,0,0,expression_0,Locale_Character:502_speech_03,c502_Lobby_Touch_3,-1717986918
1289,Touch,0,0,10,0,502,0,0,expression_0,Locale_Character:502_speech_04,c502_Lobby_Touch_Love_1,858993459
1290,Touch,0,0,10,0,502,0,0,expression_0,Locale_Character:502_speech_05,c502_Lobby_Touch_Love_2,858993459
1291,Touch,0,0,10,0,502,0,0,expression_0,Locale_Character:502_speech_06,c502_Lobby_Touch_Love_3,-1717986918
1292,Stay,0,0,1,9,502,0,0,expression_0,Locale_Character:502_stay_01,c502_Lobby_Stay_1,0
1293,Stay,0,0,10,0,502,0,0,expression_0,Locale_Character:502_stay_02,c502_Lobby_Stay_Love_1,0
1294,Touch,0,0,1,9,95,0,0,expression_0,Locale_Character:95_speech_01,c095_Lobby_Touch_1,858993459
1295,Touch,0,0,1,9,95,0,0,expression_0,Locale_Character:95_speech_02,c095_Lobby_Touch_2,858993459
1296,Touch,0,0,1,9,95,0,0,expression_0,Locale_Character:95_speech_03,c095_Lobby_Touch_3,-1717986918
1297,Touch,0,0,10,0,95,0,0,expression_0,Locale_Character:95_speech_04,c095_Lobby_Touch_Love_1,858993459
1298,Touch,0,0,10,0,95,0,0,expression_0,Locale_Character:95_speech_05,c095_Lobby_Touch_Love_2,858993459
1299,Touch,0,0,10,0,95,0,0,expression_0,Locale_Character:95_speech_06,c095_Lobby_Touch_Love_3,-1717986918
1300,Stay,0,0,1,9,95,0,0,expression_0,Locale_Character:95_stay_01,c095_Lobby_Stay_1,0
1301,Stay,0,0,10,0,95,0,0,expression_0,Locale_Character:95_stay_02,c095_Lobby_Stay_Love_1,0
1302,Touch,0,0,1,9,93,0,0,expression_0,Locale_Character:93_speech_01,c093_Lobby_Touch_1,858993459
1303,Touch,0,0,1,9,93,0,0,expression_0,Locale_Character:93_speech_02,c093_Lobby_Touch_2,858993459
1304,Touch,0,0,1,9,93,0,0,expression_0,Locale_Character:93_speech_03,c093_Lobby_Touch_3,-1717986918
1305,Touch,0,0,10,0,93,0,0,expression_0,Locale_Character:93_speech_04,c093_Lobby_Touch_Love_1,858993459
1306,Touch,0,0,10,0,93,0,0,expression_0,Locale_Character:93_speech_05,c093_Lobby_Touch_Love_2,858993459
1307,Touch,0,0,10,0,93,0,0,expression_0,Locale_Character:93_speech_06,c093_Lobby_Touch_Love_3,-1717986918
1308,Stay,0,0,1,9,93,0,0,expression_0,Locale_Character:93_stay_01,c093_Lobby_Stay_1,0
1309,Stay,0,0,10,0,93,0,0,expression_0,Locale_Character:93_stay_02,c093_Lobby_Stay_Love_1,0
1310,Touch,0,0,1,9,94,0,0,expression_0,Locale_Character:94_speech_01,c094_Lobby_Touch_1,858993459
1311,Touch,0,0,1,9,94,0,0,expression_0,Locale_Character:94_speech_02,c094_Lobby_Touch_2,858993459
1312,Touch,0,0,1,9,94,0,0,expression_0,Locale_Character:94_speech_03,c094_Lobby_Touch_3,-1717986918
1313,Touch,0,0,10,0,94,0,0,expression_0,Locale_Character:94_speech_04,c094_Lobby_Touch_Love_1,858993459
1314,Touch,0,0,10,0,94,0,0,expression_0,Locale_Character:94_speech_05,c094_Lobby_Touch_Love_2,858993459
1315,Touch,0,0,10,0,94,0,0,expression_0,Locale_Character:94_speech_06,c094_Lobby_Touch_Love_3,-1717986918
1316,Stay,0,0,1,9,94,0,0,expression_0,Locale_Character:94_stay_01,c094_Lobby_Stay_1,0
1317,Stay,0,0,10,0,94,0,0,expression_0,Locale_Character:94_stay_02,c094_Lobby_Stay_Love_1,0
1318,Touch,0,0,1,9,315,0,0,expression_0,Locale_Character:315_speech_01,c315_Lobby_Touch_1,858993459
1319,Touch,0,0,1,9,315,0,0,expression_0,Locale_Character:315_speech_02,c315_Lobby_Touch_2,858993459
1320,Touch,0,0,1,9,315,0,0,expression_0,Locale_Character:315_speech_03,c315_Lobby_Touch_3,-1717986918
1321,Touch,0,0,10,0,315,0,0,expression_0,Locale_Character:315_speech_04,c315_Lobby_Touch_Love_1,858993459
1322,Touch,0,0,10,0,315,0,0,expression_0,Locale_Character:315_speech_05,c315_Lobby_Touch_Love_2,858993459
1323,Touch,0,0,10,0,315,0,0,expression_0,Locale_Character:315_speech_06,c315_Lobby_Touch_Love_3,-1717986918
1324,Stay,0,0,1,9,315,0,0,expression_0,Locale_Character:315_stay_01,c315_Lobby_Stay_1,0
1325,Stay,0,0,10,0,315,0,0,expression_0,Locale_Character:315_stay_02,c315_Lobby_Stay_Love_1,0
1326,Touch,0,0,1,9,143,0,0,expression_0,Locale_Character:143_speech_01,c143_Lobby_Touch_1,858993459
1327,Touch,0,0,1,9,143,0,0,expression_0,Locale_Character:143_speech_02,c143_Lobby_Touch_2,858993459
1328,Touch,0,0,1,9,143,0,0,expression_0,Locale_Character:143_speech_03,c143_Lobby_Touch_3,-1717986918
1329,Touch,0,0,10,0,143,0,0,expression_0,Locale_Character:143_speech_04,c143_Lobby_Touch_Love_1,858993459
1330,Touch,0,0,10,0,143,0,0,expression_0,Locale_Character:143_speech_05,c143_Lobby_Touch_Love_2,858993459
1331,Touch,0,0,10,0,143,0,0,expression_0,Locale_Character:143_speech_06,c143_Lobby_Touch_Love_3,-1717986918
1332,Stay,0,0,1,9,143,0,0,expression_0,Locale_Character:143_stay_01,c143_Lobby_Stay_1,0
1333,Stay,0,0,10,0,143,0,0,expression_0,Locale_Character:143_stay_02,c143_Lobby_Stay_Love_1,0
1334,Touch,0,0,1,9,840,0,0,expression_0,Locale_Character:840_speech_01,c840_Lobby_Touch_1,858993459
1335,Touch,0,0,1,9,840,0,0,expression_0,Locale_Character:840_speech_02,c840_Lobby_Touch_2,858993459
1336,Touch,0,0,1,9,840,0,0,expression_0,Locale_Character:840_speech_03,c840_Lobby_Touch_3,-1717986918
1337,Touch,0,0,10,0,840,0,0,expression_0,Locale_Character:840_speech_04,c840_Lobby_Touch_Love_1,858993459
1338,Touch,0,0,10,0,840,0,0,expression_0,Locale_Character:840_speech_05,c840_Lobby_Touch_Love_2,858993459
1339,Touch,0,0,10,0,840,0,0,expression_0,Locale_Character:840_speech_06,c840_Lobby_Touch_Love_3,-1717986918
1340,Stay,0,0,1,9,840,0,0,expression_0,Locale_Character:840_stay_01,c840_Lobby_Stay_1,0
1341,Stay,0,0,10,0,840,0,0,expression_0,Locale_Character:840_stay_02,c840_Lobby_Stay_Love_1,0
1342,Touch,0,0,1,9,841,0,0,expression_0,Locale_Character:841_speech_01,c841_Lobby_Touch_1,858993459
1343,Touch,0,0,1,9,841,0,0,expression_0,Locale_Character:841_speech_02,c841_Lobby_Touch_2,858993459
1344,Touch,0,0,1,9,841,0,0,expression_0,Locale_Character:841_speech_03,c841_Lobby_Touch_3,-1717986918
1345,Touch,0,0,10,0,841,0,0,expression_0,Locale_Character:841_speech_04,c841_Lobby_Touch_Love_1,858993459
1346,Touch,0,0,10,0,841,0,0,expression_0,Locale_Character:841_speech_05,c841_Lobby_Touch_Love_2,858993459
1347,Touch,0,0,10,0,841,0,0,expression_0,Locale_Character:841_speech_06,c841_Lobby_Touch_Love_3,-1717986918
1348,Stay,0,0,1,9,841,0,0,expression_0,Locale_Character:841_stay_01,c841_Lobby_Stay_1,0
1349,Stay,0,0,10,0,841,0,0,expression_0,Locale_Character:841_stay_02,c841_Lobby_Stay_Love_1,0
1350,Touch,0,0,1,9,842,0,0,expression_0,Locale_Character:842_speech_01,c842_Lobby_Touch_1,858993459
1351,Touch,0,0,1,9,842,0,0,expression_0,Locale_Character:842_speech_02,c842_Lobby_Touch_2,858993459
1352,Touch,0,0,1,9,842,0,0,expression_0,Locale_Character:842_speech_03,c842_Lobby_Touch_3,-1717986918
1353,Touch,0,0,10,0,842,0,0,expression_0,Locale_Character:842_speech_04,c842_Lobby_Touch_Love_1,858993459
1354,Touch,0,0,10,0,842,0,0,expression_0,Locale_Character:842_speech_05,c842_Lobby_Touch_Love_2,858993459
1355,Touch,0,0,10,0,842,0,0,expression_0,Locale_Character:842_speech_06,c842_Lobby_Touch_Love_3,-1717986918
1356,Stay,0,0,1,9,842,0,0,expression_0,Locale_Character:842_stay_01,c842_Lobby_Stay_1,0
1357,Stay,0,0,10,0,842,0,0,expression_0,Locale_Character:842_stay_02,c842_Lobby_Stay_Love_1,0
1358,Touch,0,0,1,9,23,0,0,expression_0,Locale_Character:23_speech_01,c023_Lobby_Touch_1,858993459
1359,Touch,0,0,1,9,23,0,0,expression_0,Locale_Character:23_speech_02,c023_Lobby_Touch_2,858993459
1360,Touch,0,0,1,9,23,0,0,expression_0,Locale_Character:23_speech_03,c023_Lobby_Touch_3,-1717986918
1361,Touch,0,0,10,0,23,0,0,expression_0,Locale_Character:23_speech_04,c023_Lobby_Touch_Love_1,858993459
1362,Touch,0,0,10,0,23,0,0,expression_0,Locale_Character:23_speech_05,c023_Lobby_Touch_Love_2,858993459
1363,Touch,0,0,10,0,23,0,0,expression_0,Locale_Character:23_speech_06,c023_Lobby_Touch_Love_3,-1717986918
1364,Stay,0,0,1,9,23,0,0,expression_0,Locale_Character:23_stay_01,c023_Lobby_Stay_1,0
1365,Stay,0,0,10,0,23,0,0,expression_0,Locale_Character:23_stay_02,c023_Lobby_Stay_Love_1,0
1366,Touch,0,0,1,9,331,0,0,expression_0,Locale_Character:331_speech_01,c331_Lobby_Touch_1,858993459
1367,Touch,0,0,1,9,331,0,0,expression_0,Locale_Character:331_speech_02,c331_Lobby_Touch_2,858993459
1368,Touch,0,0,1,9,331,0,0,expression_0,Locale_Character:331_speech_03,c331_Lobby_Touch_3,-1717986918
1369,Touch,0,0,10,0,331,0,0,expression_0,Locale_Character:331_speech_04,c331_Lobby_Touch_Love_1,858993459
1370,Touch,0,0,10,0,331,0,0,expression_0,Locale_Character:331_speech_05,c331_Lobby_Touch_Love_2,858993459
1371,Touch,0,0,10,0,331,0,0,expression_0,Locale_Character:331_speech_06,c331_Lobby_Touch_Love_3,-1717986918
1372,Stay,0,0,1,9,331,0,0,expression_0,Locale_Character:331_stay_01,c331_Lobby_Stay_1,0
1373,Stay,0,0,10,0,331,0,0,expression_0,Locale_Character:331_stay_02,c331_Lobby_Stay_Love_1,0
1374,Touch,0,0,1,9,223,0,0,expression_0,Locale_Character:223_speech_01,c223_Lobby_Touch_1,858993459
1375,Touch,0,0,1,9,223,0,0,expression_0,Locale_Character:223_speech_02,c223_Lobby_Touch_2,858993459
1376,Touch,0,0,1,9,223,0,0,expression_0,Locale_Character:223_speech_03,c223_Lobby_Touch_3,-1717986918
1377,Touch,0,0,10,0,223,0,0,expression_0,Locale_Character:223_speech_04,c223_Lobby_Touch_Love_1,858993459
1378,Touch,0,0,10,0,223,0,0,expression_0,Locale_Character:223_speech_05,c223_Lobby_Touch_Love_2,858993459
1379,Touch,0,0,10,0,223,0,0,expression_0,Locale_Character:223_speech_06,c223_Lobby_Touch_Love_3,-1717986918
1380,Stay,0,0,1,9,223,0,0,expression_0,Locale_Character:223_stay_01,c223_Lobby_Stay_1,0
1381,Stay,0,0,10,0,223,0,0,expression_0,Locale_Character:223_stay_02,c223_Lobby_Stay_Love_1,0
1382,Touch,0,0,1,9,74,0,0,expression_0,Locale_Character:74_speech_01,c074_Lobby_Touch_1,858993459
1383,Touch,0,0,1,9,74,0,0,expression_0,Locale_Character:74_speech_02,c074_Lobby_Touch_2,858993459
1384,Touch,0,0,1,9,74,0,0,expression_0,Locale_Character:74_speech_03,c074_Lobby_Touch_3,-1717986918
1385,Touch,0,0,10,0,74,0,0,expression_0,Locale_Character:74_speech_04,c074_Lobby_Touch_Love_1,858993459
1386,Touch,0,0,10,0,74,0,0,expression_0,Locale_Character:74_speech_05,c074_Lobby_Touch_Love_2,858993459
1387,Touch,0,0,10,0,74,0,0,expression_0,Locale_Character:74_speech_06,c074_Lobby_Touch_Love_3,-1717986918
1388,Stay,0,0,1,9,74,0,0,expression_0,Locale_Character:74_stay_01,c074_Lobby_Stay_1,0
1389,Stay,0,0,10,0,74,0,0,expression_0,Locale_Character:74_stay_02,c074_Lobby_Stay_Love_1,0
30001,Touch,0,0,1,9,10,1,0,expression_0,Locale_Character:10_speech_01,c010_Lobby_Touch_1,858993459
30002,Touch,0,0,1,9,10,1,0,expression_0,Locale_Character:10_speech_02,c010_Lobby_Touch_2,858993459
30003,Touch,0,0,1,9,10,1,0,expression_0,Locale_Character:10_speech_03,c010_Lobby_Touch_3,-1717986918
30004,Touch,0,0,10,0,10,1,0,expression_0,Locale_Character:10_speech_04,c010_Lobby_Touch_Love_1,858993459
30005,Touch,0,0,10,0,10,1,0,expression_0,Locale_Character:10_speech_05,c010_Lobby_Touch_Love_2,858993459
30006,Touch,0,0,10,0,10,1,0,expression_0,Locale_Character:10_speech_06,c010_Lobby_Touch_Love_3,-1717986918
30007,Stay,0,0,1,9,10,1,0,expression_0,Locale_Character:10_stay_01,c010_Lobby_Stay_1,0
30008,Stay,0,0,10,0,10,1,0,expression_0,Locale_Character:10_stay_02,c010_Lobby_Stay_Love_1,0
30009,Touch,0,0,1,9,82,1,0,expression_0,Locale_Character:82_01_speech_01,c082_01_Lobby_Touch_1,858993459
30010,Touch,0,0,1,9,82,1,0,expression_0,Locale_Character:82_01_speech_02,c082_01_Lobby_Touch_2,858993459
30011,Touch,0,0,1,9,82,1,0,expression_0,Locale_Character:82_01_speech_03,c082_01_Lobby_Touch_3,-1717986918
30012,Touch,0,0,10,0,82,1,0,expression_0,Locale_Character:82_01_speech_04,c082_01_Lobby_Touch_Love_1,858993459
30013,Touch,0,0,10,0,82,1,0,expression_0,Locale_Character:82_01_speech_05,c082_01_Lobby_Touch_Love_2,858993459
30014,Touch,0,0,10,0,82,1,0,expression_0,Locale_Character:82_01_speech_06,c082_01_Lobby_Touch_Love_3,-1717986918
30015,Stay,0,0,1,9,82,1,0,expression_0,Locale_Character:82_01_stay_01,c082_01_Lobby_Stay_1,0
30016,Stay,0,0,10,0,82,1,0,expression_0,Locale_Character:82_01_stay_02,c082_01_Lobby_Stay_Love_1,0
30017,Touch,0,0,1,9,142,1,0,expression_0,Locale_Character:142_speech_01,c142_Lobby_Touch_1,858993459
30018,Touch,0,0,1,9,142,1,0,expression_0,Locale_Character:142_speech_02,c142_Lobby_Touch_2,858993459
30019,Touch,0,0,1,9,142,1,0,expression_0,Locale_Character:142_speech_03,c142_Lobby_Touch_3,-1717986918
30020,Touch,0,0,10,0,142,1,0,expression_0,Locale_Character:142_speech_04,c142_Lobby_Touch_Love_1,858993459
30021,Touch,0,0,10,0,142,1,0,expression_0,Locale_Character:142_speech_05,c142_Lobby_Touch_Love_2,858993459
30022,Touch,0,0,10,0,142,1,0,expression_0,Locale_Character:142_speech_06,c142_Lobby_Touch_Love_3,-1717986918
30023,Stay,0,0,1,9,142,1,0,expression_0,Locale_Character:142_stay_01,c142_Lobby_Stay_1,0
30024,Stay,0,0,10,0,142,1,0,expression_0,Locale_Character:142_stay_02,c142_Lobby_Stay_Love_1,0
30025,Touch,0,0,1,9,201,1,0,expression_0,Locale_Character:201_speech_01,c201_Lobby_Touch_1,858993459
30026,Touch,0,0,1,9,201,1,0,expression_0,Locale_Character:201_speech_02,c201_Lobby_Touch_2,858993459
30027,Touch,0,0,1,9,201,1,0,expression_0,Locale_Character:201_speech_03,c201_Lobby_Touch_3,-1717986918
30028,Touch,0,0,10,0,201,1,0,expression_0,Locale_Character:201_speech_04,c201_Lobby_Touch_Love_1,858993459
30029,Touch,0,0,10,0,201,1,0,expression_0,Locale_Character:201_speech_05,c201_Lobby_Touch_Love_2,858993459
30030,Touch,0,0,10,0,201,1,0,expression_0,Locale_Character:201_speech_06,c201_Lobby_Touch_Love_3,-1717986918
30031,Stay,0,0,1,9,201,1,0,expression_0,Locale_Character:201_stay_01,c201_Lobby_Stay_1,0
30032,Stay,0,0,10,0,201,1,0,expression_0,Locale_Character:201_stay_02,c201_Lobby_Stay_Love_1,0
30033,Touch,0,0,1,9,11,1,0,expression_0,Locale_Character:11_speech_01,c011_Lobby_Touch_1,858993459
30034,Touch,0,0,1,9,11,1,0,expression_0,Locale_Character:11_speech_02,c011_Lobby_Touch_2,858993459
30035,Touch,0,0,1,9,11,1,0,expression_0,Locale_Character:11_speech_03,c011_Lobby_Touch_3,-1717986918
30036,Touch,0,0,10,0,11,1,0,expression_0,Locale_Character:11_speech_04,c011_Lobby_Touch_Love_1,858993459
30037,Touch,0,0,10,0,11,1,0,expression_0,Locale_Character:11_speech_05,c011_Lobby_Touch_Love_2,858993459
30038,Touch,0,0,10,0,11,1,0,expression_0,Locale_Character:11_speech_06,c011_Lobby_Touch_Love_3,-1717986918
30039,Stay,0,0,1,9,11,1,0,expression_0,Locale_Character:11_stay_01,c011_Lobby_Stay_1,0
30040,Stay,0,0,10,0,11,1,0,expression_0,Locale_Character:11_stay_02,c011_Lobby_Stay_Love_1,0
30041,Touch,0,0,1,9,30,1,0,expression_0,Locale_Character:30_speech_01,c030_Lobby_Touch_1,858993459
30042,Touch,0,0,1,9,30,1,0,expression_0,Locale_Character:30_speech_02,c030_Lobby_Touch_2,858993459
30043,Touch,0,0,1,9,30,1,0,expression_0,Locale_Character:30_speech_03,c030_Lobby_Touch_3,-1717986918
30044,Touch,0,0,10,0,30,1,0,expression_0,Locale_Character:30_speech_04,c030_Lobby_Touch_Love_1,858993459
30045,Touch,0,0,10,0,30,1,0,expression_0,Locale_Character:30_speech_05,c030_Lobby_Touch_Love_2,858993459
30046,Touch,0,0,10,0,30,1,0,expression_0,Locale_Character:30_speech_06,c030_Lobby_Touch_Love_3,-1717986918
30047,Stay,0,0,1,9,30,1,0,expression_0,Locale_Character:30_stay_01,c030_Lobby_Stay_1,0
30048,Stay,0,0,10,0,30,1,0,expression_0,Locale_Character:30_stay_02,c030_Lobby_Stay_Love_1,0
30049,Touch,0,0,1,9,70,1,0,expression_0,Locale_Character:70_speech_01,c070_Lobby_Touch_1,858993459
30050,Touch,0,0,1,9,70,1,0,expression_0,Locale_Character:70_speech_02,c070_Lobby_Touch_2,858993459
30051,Touch,0,0,1,9,70,1,0,expression_0,Locale_Character:70_speech_03,c070_Lobby_Touch_3,-1717986918
30052,Touch,0,0,10,0,70,1,0,expression_0,Locale_Character:70_speech_04,c070_Lobby_Touch_Love_1,858993459
30053,Touch,0,0,10,0,70,1,0,expression_0,Locale_Character:70_speech_05,c070_Lobby_Touch_Love_2,858993459
30054,Touch,0,0,10,0,70,1,0,expression_0,Locale_Character:70_speech_06,c070_Lobby_Touch_Love_3,-1717986918
30055,Stay,0,0,1,9,70,1,0,expression_0,Locale_Character:70_stay_01,c070_Lobby_Stay_1,0
30056,Stay,0,0,10,0,70,1,0,expression_0,Locale_Character:70_stay_02,c070_Lobby_Stay_Love_1,0
30057,Touch,0,0,1,9,102,1,0,expression_0,Locale_Character:102_speech_01,c102_Lobby_Touch_1,858993459
30058,Touch,0,0,1,9,102,1,0,expression_0,Locale_Character:102_speech_02,c102_Lobby_Touch_2,858993459
30059,Touch,0,0,1,9,102,1,0,expression_0,Locale_Character:102_speech_03,c102_Lobby_Touch_3,-1717986918
30060,Touch,0,0,10,0,102,1,0,expression_0,Locale_Character:102_speech_04,c102_Lobby_Touch_Love_1,858993459
30061,Touch,0,0,10,0,102,1,0,expression_0,Locale_Character:102_speech_05,c102_Lobby_Touch_Love_2,858993459
30062,Touch,0,0,10,0,102,1,0,expression_0,Locale_Character:102_speech_06,c102_Lobby_Touch_Love_3,-1717986918
30063,Stay,0,0,1,9,102,1,0,expression_0,Locale_Character:102_stay_01,c102_Lobby_Stay_1,0
30064,Stay,0,0,10,0,102,1,0,expression_0,Locale_Character:102_stay_02,c102_Lobby_Stay_Love_1,0
30065,Touch,0,0,1,9,72,1,0,expression_0,Locale_Character:72_speech_01,c072_Lobby_Touch_1,858993459
30066,Touch,0,0,1,9,72,1,0,expression_0,Locale_Character:72_speech_02,c072_Lobby_Touch_2,858993459
30067,Touch,0,0,1,9,72,1,0,expression_0,Locale_Character:72_speech_03,c072_Lobby_Touch_3,-1717986918
30068,Touch,0,0,10,0,72,1,0,expression_0,Locale_Character:72_speech_04,c072_Lobby_Touch_Love_1,858993459
30069,Touch,0,0,10,0,72,1,0,expression_0,Locale_Character:72_speech_05,c072_Lobby_Touch_Love_2,858993459
30070,Touch,0,0,10,0,72,1,0,expression_0,Locale_Character:72_speech_06,c072_Lobby_Touch_Love_3,-1717986918
