id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
511100306,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,4,
511100307,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,4,
511100308,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,4,
511100309,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,4,
511100310,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,4,
511100311,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421021,True,4,
511100312,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421022,True,4,
511100313,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421023,True,4,
511100314,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421024,True,4,
511100315,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421025,True,4,
511100316,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422001,True,4,
511100317,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422002,True,4,
511100318,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422003,True,4,
511100319,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422004,True,4,
511100320,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422005,True,4,
511100321,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422006,True,4,
511100322,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422007,True,4,
511100323,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422008,True,4,
511100324,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422009,True,4,
511100325,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422010,True,4,
511100326,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422011,True,4,
511100327,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422012,True,4,
511100328,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422013,True,4,
511100329,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422014,True,4,
511100330,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422015,True,4,
511100331,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422021,True,4,
511100332,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422022,True,4,
511100333,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422023,True,4,
511100334,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422024,True,4,
511100335,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422025,True,4,
511100336,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423001,True,4,
511100337,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423002,True,4,
511100338,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423003,True,4,
511100339,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423004,True,4,
511100340,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423005,True,4,
511100341,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423006,True,4,
511100342,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423007,True,4,
511100343,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423008,True,4,
511100344,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423009,True,4,
511100345,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423010,True,4,
511100346,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423011,True,4,
511100347,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423012,True,4,
511100348,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423013,True,4,
511100349,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423014,True,4,
511100350,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423015,True,4,
511100351,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423021,True,4,
511100352,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423022,True,4,
511100353,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423023,True,4,
511100354,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423024,True,4,
511100355,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423025,True,4,
511100356,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424001,True,4,
511100357,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424002,True,4,
511100358,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424003,True,4,
511100359,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424004,True,4,
511100360,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424005,True,4,
511100361,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424006,True,4,
511100362,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424007,True,4,
511100363,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424008,True,4,
511100364,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424009,True,4,
511100365,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424010,True,4,
511100366,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424011,True,4,
511100367,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424012,True,4,
511100368,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424013,True,4,
511100369,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424014,True,4,
511100370,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424015,True,4,
511100371,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424021,True,4,
511100372,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424022,True,4,
511100373,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424023,True,4,
511100374,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424024,True,4,
511100375,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424025,True,4,
611100276,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430001,True,4,
611100277,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430002,True,4,
611100278,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430003,True,4,
611100279,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430004,True,4,
611100280,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430005,True,4,
611100281,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430006,True,4,
611100282,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430007,True,4,
611100283,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430008,True,4,
611100284,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430009,True,4,
611100285,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430010,True,4,
611100286,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430011,True,4,
611100287,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430012,True,4,
611100288,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430013,True,4,
611100289,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430014,True,4,
611100290,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430015,True,4,
611100291,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430021,True,4,
611100292,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430022,True,4,
611100293,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430023,True,4,
611100294,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430024,True,4,
611100295,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430025,True,4,
611100296,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,4,
611100297,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,4,
611100298,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,4,
611100299,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,4,
611100300,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,4,
611100301,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,4,
611100302,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,4,
611100303,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,4,
611100304,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,4,
611100305,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,4,
611100306,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,4,
611100307,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,4,
611100308,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,4,
611100309,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,4,
611100310,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,4,
611100311,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431021,True,4,
611100312,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431022,True,4,
611100313,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431023,True,4,
611100314,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431024,True,4,
611100315,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431025,True,4,
611100316,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432001,True,4,
611100317,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432002,True,4,
611100318,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432003,True,4,
611100319,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432004,True,4,
611100320,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432005,True,4,
611100321,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432006,True,4,
611100322,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432007,True,4,
611100323,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432008,True,4,
611100324,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432009,True,4,
611100325,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432010,True,4,
611100326,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432011,True,4,
611100327,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432012,True,4,
611100328,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432013,True,4,
611100329,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432014,True,4,
611100330,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432015,True,4,
611100331,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432021,True,4,
611100332,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432022,True,4,
611100333,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432023,True,4,
611100334,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432024,True,4,
611100335,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432025,True,4,
611100336,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433001,True,4,
611100337,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433002,True,4,
611100338,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433003,True,4,
611100339,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433004,True,4,
611100340,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433005,True,4,
611100341,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433006,True,4,
611100342,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433007,True,4,
611100343,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433008,True,4,
611100344,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433009,True,4,
611100345,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433010,True,4,
611100346,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433011,True,4,
611100347,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433012,True,4,
611100348,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433013,True,4,
611100349,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433014,True,4,
611100350,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433015,True,4,
611100351,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433021,True,4,
611100352,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433022,True,4,
611100353,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433023,True,4,
611100354,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433024,True,4,
611100355,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433025,True,4,
611100356,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434001,True,4,
611100357,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434002,True,4,
611100358,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434003,True,4,
611100359,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434004,True,4,
611100360,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434005,True,4,
611100361,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434006,True,4,
611100362,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434007,True,4,
611100363,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434008,True,4,
611100364,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434009,True,4,
611100365,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434010,True,4,
611100366,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434011,True,4,
611100367,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434012,True,4,
611100368,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434013,True,4,
611100369,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434014,True,4,
611100370,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434015,True,4,
611100371,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434021,True,4,
611100372,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434022,True,4,
611100373,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434023,True,4,
611100374,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434024,True,4,
611100375,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434025,True,4,
711100026,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490626,True,4,
711100027,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490627,True,4,
711100028,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490628,True,4,
711100029,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490629,True,4,
711100030,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490630,True,4,
812100016,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6450004,True,4,
812100017,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451004,True,4,
812100018,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6452004,True,4,
812100019,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453004,True,4,
812100020,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454004,True,4,
511200056,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421001,True,4,104.0
511200057,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421002,True,4,104.0
511200058,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421003,True,4,104.0
511200059,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421004,True,4,104.0
511200060,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421005,True,4,104.0
511200061,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421006,True,4,104.0
511200062,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421007,True,4,104.0
511200063,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421008,True,4,104.0
511200064,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421009,True,4,104.0
511200065,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421010,True,4,104.0
511200066,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,4,104.0
511200067,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,4,104.0
511200068,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,4,104.0
511200069,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,4,104.0
511200070,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,4,104.0
511200071,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421021,True,4,104.0
511200072,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421022,True,4,104.0
511200073,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421023,True,4,104.0
511200074,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421024,True,4,104.0
511200075,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421025,True,4,104.0
611200056,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,4,104.0
611200057,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,4,104.0
611200058,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,4,104.0
611200059,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,4,104.0
611200060,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,4,104.0
611200061,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,4,104.0
611200062,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,4,104.0
611200063,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,4,104.0
611200064,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,4,104.0
611200065,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,4,104.0
611200066,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,4,104.0
611200067,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,4,104.0
611200068,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,4,104.0
611200069,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,4,104.0
611200070,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,4,104.0
611200071,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431021,True,4,104.0
611200072,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431022,True,4,104.0
611200073,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431023,True,4,104.0
611200074,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431024,True,4,104.0
611200075,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431025,True,4,104.0
711200006,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490627,True,4,104.0
812200004,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451004,True,4,104.0
511100376,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420026,True,5,
511100377,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420027,True,5,
511100378,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420028,True,5,
511100379,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420029,True,5,
511100380,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420030,True,5,
511100381,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420031,True,5,
511100382,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420032,True,5,
511100383,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420033,True,5,
511100384,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420034,True,5,
511100385,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420035,True,5,
511100386,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420036,True,5,
511100387,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420037,True,5,
511100388,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420038,True,5,
511100389,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420039,True,5,
511100390,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420040,True,5,
511100391,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420051,True,5,
511100392,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420052,True,5,
511100393,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420053,True,5,
511100394,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420054,True,5,
511100395,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420055,True,5,
511100396,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421026,True,5,
511100397,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421027,True,5,
511100398,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421028,True,5,
511100399,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421029,True,5,
511100400,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421030,True,5,
511100401,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421031,True,5,
511100402,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421032,True,5,
511100403,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421033,True,5,
511100404,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421034,True,5,
511100405,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421035,True,5,
511100406,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421036,True,5,
511100407,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421037,True,5,
511100408,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421038,True,5,
511100409,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421039,True,5,
511100410,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421040,True,5,
511100411,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421051,True,5,
511100412,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421052,True,5,
511100413,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421053,True,5,
511100414,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421054,True,5,
511100415,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421055,True,5,
511100416,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422026,True,5,
511100417,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422027,True,5,
