id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
48030115,4803,False,14,1,EventStageClear,104910103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8132017,True
48030116,4803,False,15,1,EventStageClear,104910104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8132018,True
48030117,4803,False,16,1,EventStageClear,104910105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8132019,True
48030118,4803,False,17,1,EventStageClear,104910106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8132020,True
48030119,4803,False,18,1,EventStageClear,104910108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8132021,True
48030120,4803,False,19,1,EventStageClear,104910109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8132022,True
48030121,4803,False,20,1,EventStageClear,104910110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8132023,True
48030122,4803,False,21,1,EventStageClear,104910111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8132024,True
48030123,4803,False,22,1,EventStageClear,104910112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8132025,True
48030124,4803,False,23,1,EventStageClear,104910114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8132026,True
48030125,4803,False,24,1,EventStageClear,104910115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8132027,True
48030126,4803,False,25,1,EventStageClear,104920101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8132028,True
48030127,4803,False,26,1,EventStageClear,104920102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8132029,True
48030128,4803,False,27,1,EventStageClear,104920103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8132030,True
48030129,4803,False,28,1,EventStageClear,104920104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8132031,True
48030130,4803,False,29,1,EventStageClear,104920105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8132032,True
48030131,4803,False,30,1,EventStageClear,104920106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8132033,True
48030132,4803,False,31,1,EventStageClear,104920107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8132034,True
48030133,4803,False,32,1,EventStageClear,104920108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8132035,True
48030134,4803,False,33,1,EventStageClear,104920109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8132036,True
48030135,4803,False,34,1,EventStageClear,104920110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8132037,True
48030136,4803,False,35,1,EventStageClear,104920111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8132038,True
48030137,4803,False,36,1,EventStageClear,104920112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8132039,True
50030001,5003,True,0,1,MissionClearEvent,5003,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8133001,True
50030002,5003,True,0,2,MissionClearEvent,5003,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8133002,True
50030101,5003,False,1,1,EventStageClear,105010101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8133003,True
50030102,5003,False,2,1,EventStageClear,105010102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8133004,True
50030103,5003,False,3,1,EventStageClear,105010103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8133005,True
50030104,5003,False,4,1,EventStageClear,105010104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8133006,True
50030105,5003,False,5,1,EventStageClear,105010105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8133007,True
50030106,5003,False,6,1,EventStageClear,105010106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8133008,True
50030107,5003,False,7,1,EventStageClear,105010107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8133009,True
50030108,5003,False,8,1,EventStageClear,105010108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8133010,True
50030109,5003,False,9,1,EventStageClear,105010109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8133011,True
50030110,5003,False,10,1,EventStageClear,105010110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8133012,True
50030111,5003,False,11,1,EventStageClear,105010111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8133013,True
50030112,5003,False,12,1,EventStageClear,105010112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8133014,True
50030113,5003,False,13,1,EventStageClear,105020101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8133015,True
50030114,5003,False,14,1,EventStageClear,105020102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8133016,True
50030115,5003,False,15,1,EventStageClear,105020103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8133017,True
50030116,5003,False,16,1,EventStageClear,105020104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8133018,True
50030117,5003,False,17,1,EventStageClear,105020105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8133019,True
50030118,5003,False,18,1,EventStageClear,105020106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8133020,True
50030119,5003,False,19,1,EventStageClear,105020107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8133021,True
50030120,5003,False,20,1,EventStageClear,105020108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8133022,True
50030121,5003,False,21,1,EventStageClear,105020109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8133023,True
50030122,5003,False,22,1,EventStageClear,105020110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8133024,True
50030123,5003,False,23,1,EventStageClear,105020111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8133025,True
50030124,5003,False,24,1,EventStageClear,105020112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8133026,True
51010001,5101,False,0,1,PointRewardEvent,5101,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8134040,True
51010002,5101,False,0,2,PointRewardEvent,5101,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8134041,True
51010003,5101,False,0,3,PointRewardEvent,5101,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8134042,True
51010004,5101,False,0,4,PointRewardEvent,5101,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8134043,True
51010005,5101,False,0,5,PointRewardEvent,5101,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8134044,True
51010006,5101,False,1,1,EventDungeonStageClear,40051,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
51010007,5101,False,2,1,EventDungeonStageClear,40052,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
51010008,5101,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
51010009,5101,False,7,1,ObtainEventCurrencyMaterial,7060051,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialBFS,20,0,True
51010010,5101,False,4,1,EventIslandAdventureFishingPlayCheck,1,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventIslandAdventureFishingPlayCheck,20,0,True
51010011,5101,False,3,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
51010012,5101,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
51010013,5101,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
51030001,5103,True,0,1,MissionClearEvent,5103,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8134001,True
51030002,5103,True,0,2,MissionClearEvent,5103,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8134002,True
51030003,5103,True,0,3,MissionClearEvent,5103,36,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8134003,True
51030101,5103,False,1,1,EventStageClear,105110101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8134004,True
51030102,5103,False,2,1,EventStageClear,105110102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8134005,True
51030103,5103,False,3,1,EventStageClear,105110103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8134006,True
51030104,5103,False,4,1,EventStageClear,105110104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8134007,True
51030105,5103,False,5,1,EventStageClear,105110105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8134008,True
51030106,5103,False,6,1,EventStageClear,105110106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8134009,True
51030107,5103,False,7,1,EventStageClear,105110107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8134010,True
51030108,5103,False,8,1,EventStageClear,105110108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8134011,True
51030109,5103,False,9,1,EventStageClear,105110109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8134012,True
51030110,5103,False,10,1,EventStageClear,105110110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8134013,True
51030111,5103,False,11,1,EventStageClear,105110111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8134014,True
51030112,5103,False,12,1,EventStageClear,105110112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8134015,True
51030113,5103,False,13,1,EventStageClear,105210101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8134016,True
51030114,5103,False,14,1,EventStageClear,105210102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8134017,True
51030115,5103,False,15,1,EventStageClear,105210103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8134018,True
51030116,5103,False,16,1,EventStageClear,105210104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8134019,True
51030117,5103,False,17,1,EventStageClear,105210105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8134020,True
51030118,5103,False,18,1,EventStageClear,105210106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8134021,True
51030119,5103,False,19,1,EventStageClear,105210107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8134022,True
51030120,5103,False,20,1,EventStageClear,105210108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8134023,True
51030121,5103,False,21,1,EventStageClear,105210109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8134024,True
51030122,5103,False,22,1,EventStageClear,105210110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8134025,True
51030123,5103,False,23,1,EventStageClear,105210111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8134026,True
51030124,5103,False,24,1,EventStageClear,105210112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8134027,True
51030125,5103,False,25,1,EventStageClear,105220101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8134028,True
51030126,5103,False,26,1,EventStageClear,105220102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8134029,True
51030127,5103,False,27,1,EventStageClear,105220103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8134030,True
51030128,5103,False,28,1,EventStageClear,105220104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8134031,True
51030129,5103,False,29,1,EventStageClear,105220105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8134032,True
51030130,5103,False,30,1,EventStageClear,105220106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8134033,True
51030131,5103,False,31,1,EventStageClear,105220107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8134034,True
51030132,5103,False,32,1,EventStageClear,105220108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8134035,True
51030133,5103,False,33,1,EventStageClear,105220109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8134036,True
51030134,5103,False,34,1,EventStageClear,105220110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8134037,True
51030135,5103,False,35,1,EventStageClear,105220111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8134038,True
51030136,5103,False,36,1,EventStageClear,105220112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8134039,True
53030001,5303,True,0,1,MissionClearEvent,5303,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8136001,True
53030002,5303,True,0,2,MissionClearEvent,5303,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8136002,True
53030101,5303,False,1,1,EventStageClear,105310101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8136003,True
53030102,5303,False,2,1,EventStageClear,105310102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8136004,True
53030103,5303,False,3,1,EventStageClear,105310103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8136005,True
53030104,5303,False,4,1,EventStageClear,105310104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8136006,True
53030105,5303,False,5,1,EventStageClear,105310105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8136007,True
53030106,5303,False,6,1,EventStageClear,105310106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8136008,True
53030107,5303,False,7,1,EventStageClear,105310107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8136009,True
53030108,5303,False,8,1,EventStageClear,105310108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8136010,True
53030109,5303,False,9,1,EventStageClear,105310109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8136011,True
53030110,5303,False,10,1,EventStageClear,105310110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8136012,True
53030111,5303,False,11,1,EventStageClear,105310111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8136013,True
53030112,5303,False,12,1,EventStageClear,105310112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8136014,True
53030113,5303,False,13,1,EventStageClear,105320101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8136015,True
53030114,5303,False,14,1,EventStageClear,105320102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8136016,True
53030115,5303,False,15,1,EventStageClear,105320103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8136017,True
53030116,5303,False,16,1,EventStageClear,105320104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8136018,True
53030117,5303,False,17,1,EventStageClear,105320105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8136019,True
53030118,5303,False,18,1,EventStageClear,105320106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8136020,True
53030119,5303,False,19,1,EventStageClear,105320107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8136021,True
53030120,5303,False,20,1,EventStageClear,105320108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8136022,True
53030121,5303,False,21,1,EventStageClear,105320109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8136023,True
53030122,5303,False,22,1,EventStageClear,105320110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8136024,True
53030123,5303,False,23,1,EventStageClear,105320111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8136025,True
53030124,5303,False,24,1,EventStageClear,105320112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8136026,True
54030001,5403,True,0,1,MissionClearEvent,5403,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8137001,True
54030002,5403,True,0,2,MissionClearEvent,5403,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8137002,True
54030101,5403,False,1,1,EventStageClear,105410101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8137003,True
54030102,5403,False,2,1,EventStageClear,105410102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8137004,True
54030103,5403,False,3,1,EventStageClear,105410103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8137005,True
54030104,5403,False,4,1,EventStageClear,105410104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8137006,True
54030105,5403,False,5,1,EventStageClear,105410105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8137007,True
54030106,5403,False,6,1,EventStageClear,105410106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8137008,True
54030107,5403,False,7,1,EventStageClear,105410107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8137009,True
54030108,5403,False,8,1,EventStageClear,105410108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8137010,True
54030109,5403,False,9,1,EventStageClear,105410109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8137011,True
54030110,5403,False,10,1,EventStageClear,105410110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8137012,True
54030111,5403,False,11,1,EventStageClear,105410111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8137013,True
54030112,5403,False,12,1,EventStageClear,105410112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8137014,True
54030113,5403,False,13,1,EventStageClear,105420101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8137015,True
54030114,5403,False,14,1,EventStageClear,105420102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8137016,True
54030115,5403,False,15,1,EventStageClear,105420103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8137017,True
54030116,5403,False,16,1,EventStageClear,105420104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8137018,True
54030117,5403,False,17,1,EventStageClear,105420105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8137019,True
54030118,5403,False,18,1,EventStageClear,105420106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8137020,True
54030119,5403,False,19,1,EventStageClear,105420107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8137021,True
54030120,5403,False,20,1,EventStageClear,105420108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8137022,True
54030121,5403,False,21,1,EventStageClear,105420109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8137023,True
54030122,5403,False,22,1,EventStageClear,105420110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8137024,True
54030123,5403,False,23,1,EventStageClear,105420111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8137025,True
54030124,5403,False,24,1,EventStageClear,105420112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8137026,True
55010001,5501,False,0,1,PointRewardEvent,5501,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8138056,True
55010002,5501,False,0,2,PointRewardEvent,5501,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8138057,True
55010003,5501,False,0,3,PointRewardEvent,5501,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8138058,True
