id,group_id,main_target,grade,weight,bubble_type,name_localkey,description_localkey,resource_id,function_type,parameter_localkey/0,parameter_localkey/1,sub_target/0,sub_target/1,sub_target/2,sub_target/3,buff_value/0/function_value_level,buff_value/0/battle_power_level,buff_value/1/function_value_level,buff_value/1/battle_power_level,buff_value/2/function_value_level,buff_value/2/battle_power_level,buff_value/3/function_value_level,buff_value/3/battle_power_level,buff_value/4/function_value_level,buff_value/4/battle_power_level
2020404,20204,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030211,192,6030212,384,6030213,576,6030214,768,6030215,960
2020405,20204,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030221,384,6030222,576,6030223,768,6030224,960,6030225,1152
2020406,20204,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030221,384,6030222,576,6030223,768,6030224,960,6030225,1152
2020407,20204,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030221,384,6030222,576,6030223,768,6030224,960,6030225,1152
2020408,20204,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030221,384,6030222,576,6030223,768,6030224,960,6030225,1152
2020409,20204,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030231,576,6030232,768,6030233,960,6030234,1152,6030235,1344
2020410,20204,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030231,576,6030232,768,6030233,960,6030234,1152,6030235,1344
2020411,20204,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030231,576,6030232,768,6030233,960,6030234,1152,6030235,1344
2020412,20204,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_NAME,Locale_Skill:SIMULATIONROOM_BUFF_DrainConverter_DESC,DrainConverter,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Damage,,MG,RL,SR,,6030231,576,6030232,768,6030233,960,6030234,1152,6030235,1344
2030101,20301,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030102,20301,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030103,20301,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030104,20301,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030105,20301,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030106,20301,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030107,20301,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030108,20301,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030109,20301,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030110,20301,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030111,20301,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030112,20301,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ALL,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030201,20302,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030202,20302,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030203,20302,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030204,20302,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030205,20302,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030206,20302,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030207,20302,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030208,20302,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030209,20302,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030210,20302,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030211,20302,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030212,20302,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,MISSILIS,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030301,20303,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030302,20303,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030303,20303,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030304,20303,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030305,20303,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030306,20303,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030307,20303,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030308,20303,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030309,20303,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030310,20303,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030311,20303,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030312,20303,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,ELYSION,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030401,20304,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030402,20304,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030403,20304,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030404,20304,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030405,20304,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030406,20304,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030407,20304,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030408,20304,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030409,20304,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030410,20304,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030411,20304,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030412,20304,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,TETRA,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030501,20305,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030502,20305,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030503,20305,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030504,20305,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030505,20305,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030506,20305,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030507,20305,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030508,20305,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030509,20305,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030510,20305,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030511,20305,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030512,20305,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,PILGRIM,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
2030601,20306,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030602,20306,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030603,20306,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030604,20306,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030311,192,6030312,384,6030313,576,6030314,768,6030315,960
2030605,20306,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030606,20306,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030607,20306,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030608,20306,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030321,384,6030322,576,6030323,768,6030324,960,6030325,1152
2030609,20306,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_NAME,Locale_Skill:SIMULATIONROOM_BUFF_SubGenerator_DESC,SubGenerator,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,,Attacker,,,,6030331,576,6030332,768,6030333,960,6030334,1152,6030335,1344
