id,group_id,level,function_battlepower,name_localkey,description_localkey,buff,buff_remove,function_type,function_standard,function_value_type,function_value,full_count,is_cancel,delay_type,delay_value,duration_type,duration_value,limit_value,function_target,timing_trigger_type,timing_trigger_standard,timing_trigger_value,status_trigger_type,status_trigger_standard,status_trigger_value,status_trigger2_type,status_trigger2_standard,status_trigger2_value,keeping_type,buff_icon,element_reaction_icon,shot_fx_list_type,fx_prefab_01,fx_target_01,fx_socket_point_01,fx_prefab_02,fx_target_02,fx_socket_point_02,fx_prefab_03,fx_target_03,fx_socket_point_03,fx_prefab_full,fx_target_full,fx_socket_point_full,fx_prefab_01_arena,fx_target_01_arena,fx_socket_point_01_arena,fx_prefab_02_arena,fx_target_02_arena,fx_socket_point_02_arena,fx_prefab_03_arena,fx_target_03_arena,fx_socket_point_03_arena,connected_function/0/name,connected_function/0/value,connected_function/1/name,connected_function/1/value,connected_function/2/name,connected_function/2/value,connected_function/3/name,connected_function/3/value,connected_function/4/name,connected_function/4/value
250010102,2500102,1,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500101,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010202,2500102,2,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500102,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010302,2500102,3,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500103,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010402,2500102,4,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500104,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010502,2500102,5,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500105,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010602,2500102,6,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500106,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010702,2500102,7,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500107,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010802,2500102,8,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500108,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010902,2500102,9,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500109,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250011002,2500102,10,0,Locale_Skill:25001_name,,Buff,Clear,UseCharacterSkillId,User,Integer,1500110,1,False,None,0,TimeSec,0,0,Target,OnHitNum,User,100,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250010103,2500103,1,0,Locale_Skill:25001_name,,DeBuff,Clear,DamageShareInstant,FunctionTarget,Percent,10000,1,False,None,0,TimeSec,0,0,Target,None,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020101,2500201,1,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020103.0,,,,,,,,
250020201,2500201,2,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020203.0,,,,,,,,
250020301,2500201,3,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020303.0,,,,,,,,
250020401,2500201,4,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020403.0,,,,,,,,
250020501,2500201,5,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020503.0,,,,,,,,
250020601,2500201,6,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020603.0,,,,,,,,
250020701,2500201,7,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020703.0,,,,,,,,
250020801,2500201,8,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020803.0,,,,,,,,
250020901,2500201,9,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250020903.0,,,,,,,,
250021001,2500201,10,0,Locale_Skill:25002_name,,Buff,Clear,None,None,None,0,1,False,None,0,TimeSec,0,0,Target,OnHitNum,None,60,IsFunctionOn,FunctionTarget,1500302,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,250021003.0,,,,,,,,
250020103,2500301,1,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,549,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020203,2500301,2,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,633,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020303,2500301,3,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,718,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020403,2500301,4,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,802,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020503,2500301,5,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,887,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020603,2500301,6,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,971,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020703,2500301,7,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1056,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020803,2500301,8,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1140,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020903,2500301,9,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1224,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250021003,2500301,10,0,Locale_Skill:25002_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1309,1,False,None,0,TimeSec,500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_c500_sk2_buff,User,Center,fx_function_c_atkup,Target,Center,,None,None,,None,None,fx_function_a_buff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
250020102,2500202,1,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020202,2500202,2,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020302,2500202,3,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020402,2500202,4,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020502,2500202,5,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020602,2500202,6,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020702,2500202,7,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020802,2500202,8,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250020902,2500202,9,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
250021002,2500202,10,0,Locale_Skill:25002_name,,Buff,Clear,BurstGaugeCharge,User,Percent,10000,1,False,None,0,TimeSec,0,1,Self,OnSpawnTarget,None,2,None,None,0,None,None,0,On,,,None,fx_c500_sk2_buff_battery,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
150030101,1500301,1,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,2246,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030201,1500301,2,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,2438,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030301,1500301,3,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,2630,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030401,1500301,4,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,2822,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030501,1500301,5,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3014,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030601,1500301,6,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3206,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030701,1500301,7,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3398,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030801,1500301,8,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3590,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030901,1500301,9,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3782,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150031001,1500301,10,0,Locale_Skill:15003_name,Locale_Skill:sharedamageincrease_add_des,Buff,Clear,ShareDamageIncrease,FunctionTarget,Percent,3974,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_StatDamageShareInstantUp,,None,fx_c500_ult_buff,User,World,fx_function_c_shareatkup,Target,Center,,None,None,,None,None,fx_c500_ult_buff_arena,User,World,fx_function_a_buff_shareatkup,Target,Bottom,,None,None,,,,,,,,,,
150030102,1500302,1,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2106,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030202,1500302,2,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2268,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030302,1500302,3,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2430,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030402,1500302,4,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2592,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030502,1500302,5,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2754,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030602,1500302,6,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-2916,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030702,1500302,7,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-3078,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030802,1500302,8,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-3240,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150030902,1500302,9,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-3402,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
150031002,1500302,10,0,Locale_Skill:15003_name,Locale_Skill:statdef_per_dec_des,DeBuff,Clear,StatDef,FunctionTarget,Percent,-3564,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statdef,,None,fx_c500_ult_boom_debuff,Target,Center,,None,None,,None,None,,None,None,fx_c500_ult_boom_debuff_arena,Target,Bottom,fx_function_a_debuff_statdef,Target,Bottom,,None,None,,,,,,,,,,
231010101,2310101,1,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
231010201,2310101,2,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
231010301,2310101,3,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
231010401,2310101,4,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
231010501,2310101,5,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
231010601,2310101,6,0,Locale_Skill:23101_name_01,Locale_Skill:debuffimmune_int_add_des,Buff,Clear,DebuffImmune,FunctionTarget,Integer,1,1,False,None,0,Battles,0,1,AllCharacter,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_DebuffImmune,,None,fx_c310_sk1_buff_napkin,User,Center,fx_function_c_immuneweak,Target,Center,,None,None,,None,None,fx_function_a_buff_debuffImmune,Target,Bottom,,None,None,,None,None,,,,,,,,,,
