id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
2202034,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202035,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202036,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202037,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202038,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202039,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202040,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202041,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202042,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202043,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202044,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202045,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202046,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202047,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202048,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202049,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2202050,0,0,1000000.0,None,Currency,99.0,100.0,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2203001,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2203002,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,170.0,,,,,,,,,,
2203003,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,510.0,,,,,,,,,,
2203004,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2203005,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2203006,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2203007,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2203008,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2203009,0,0,,,,,,,,,,,,,,,,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204001,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,65.0,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2204002,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,135.0,,,,,,1000000.0,None,InfraCoreExp,0.0,610.0,,,,,,,,,,
2204003,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,140.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204004,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,150.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204005,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,155.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204006,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,160.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204007,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,165.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204008,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,170.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2204009,0,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,3000.0,175.0,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2205001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205003,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205006,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205008,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205009,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301001,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,102300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2301002,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,102300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2301003,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,102300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2301004,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,102300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2301005,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,312000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,80.0,,,,,,,,,,
2301006,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,613300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,295.0,,,,,,,,,,
2301007,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,887400.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,610.0,,,,,,,,,,
2301008,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,1184900.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301009,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,1623900.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301010,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,2158000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301011,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4699700.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301012,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4860900.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301013,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4867200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301014,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4867200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301015,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4994200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301016,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5156600.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301017,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5165200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301018,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5283200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301019,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5316600.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301020,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5435400.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2301021,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5554200.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7050003.0,1.0
2301022,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,5673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7050003.0,1.0
2302001,0,0,,,,,,1000000.0,None,Currency,2000.0,8300.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2302002,0,0,,,,,,1000000.0,None,Currency,2000.0,8300.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,45.0,,,,,,,,,,
2302003,0,0,,,,,,1000000.0,None,Currency,2000.0,10700.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,55.0,,,,,,,,,,
2302004,0,0,,,,,,1000000.0,None,Currency,2000.0,19200.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,115.0,,,,,,,,,,
2302005,0,0,,,,,,1000000.0,None,Currency,2000.0,29300.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,510.0,,,,,,,,,,
2302006,0,0,,,,,,1000000.0,None,Currency,2000.0,35000.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,730.0,,,,,,,,,,
2302007,0,0,,,,,,1000000.0,None,Currency,2000.0,44800.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302008,0,0,,,,,,1000000.0,None,Currency,2000.0,55700.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302009,0,0,,,,,,1000000.0,None,Currency,2000.0,73300.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302010,0,0,,,,,,1000000.0,None,Currency,2000.0,150800.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302011,0,0,,,,,,1000000.0,None,Currency,2000.0,150800.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302012,0,0,,,,,,1000000.0,None,Currency,2000.0,156100.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302013,0,0,,,,,,1000000.0,None,Currency,2000.0,156100.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302014,0,0,,,,,,1000000.0,None,Currency,2000.0,156100.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302015,0,0,,,,,,1000000.0,None,Currency,2000.0,156100.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302016,0,0,,,,,,1000000.0,None,Currency,2000.0,156100.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302017,0,0,,,,,,1000000.0,None,Currency,2000.0,175700.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302018,0,0,,,,,,1000000.0,None,Currency,2000.0,213800.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302019,0,0,,,,,,1000000.0,None,Currency,2000.0,250700.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302020,0,0,,,,,,1000000.0,None,Currency,2000.0,250700.0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2302021,0,0,,,,,,1000000.0,None,Currency,2000.0,275900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302022,0,0,,,,,,1000000.0,None,Currency,2000.0,287410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302023,0,0,,,,,,1000000.0,None,Currency,2000.0,298930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302024,0,0,,,,,,1000000.0,None,Currency,2000.0,310450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302025,0,0,,,,,,1000000.0,None,Currency,2000.0,321900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302026,0,0,,,,,,1000000.0,None,Currency,2000.0,333400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302027,0,0,,,,,,1000000.0,None,Currency,2000.0,344900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302028,0,0,,,,,,1000000.0,None,Currency,2000.0,356500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302029,0,0,,,,,,1000000.0,None,Currency,2000.0,368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302030,0,0,,,,,,1000000.0,None,Currency,2000.0,379500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2302031,0,0,,,,,,1000000.0,None,Currency,2000.0,391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Item,7010002.0,50.0
2401001,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,162700.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,55.0,,,,,,,,,,
2401002,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,312000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,80.0,,,,,,,,,,
2401003,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,347600.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,95.0,,,,,,,,,,
2401004,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,423000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,140.0,,,,,,,,,,
2401005,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,503200.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,245.0,,,,,,,,,,
2401006,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,703800.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,510.0,,,,,,,,,,
2401007,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,777300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,510.0,,,,,,,,,,
2401008,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,842600.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,510.0,,,,,,,,,,
2401009,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,921300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,610.0,,,,,,,,,,
2401010,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,1002700.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,730.0,,,,,,,,,,
2401011,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,1391100.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401012,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,1884000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401013,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,2300300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401014,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,2300300.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401015,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,2849700.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401016,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,3149000.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401017,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,3971900.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401018,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,3971900.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401019,0,0,,,,,,,,,,,1000000.0,None,Currency,1000.0,4091600.0,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2401020,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401021,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401022,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401023,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401024,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401025,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401026,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401027,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401028,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401029,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401030,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401031,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401032,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401033,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401034,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401035,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401036,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401037,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401038,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401039,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401040,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401041,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401042,0,0,,,,,,,,,,,1000000.0,None,Currency,3000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402001,0,0,1000000.0,None,Frame,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402002,0,0,1000000.0,None,Frame,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403101,0,0,1000000.0,None,Bgm,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403201,0,0,1000000.0,None,Bgm,2007.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403202,0,0,1000000.0,None,Bgm,2008.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403203,0,0,1000000.0,None,Bgm,2009.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403204,0,0,1000000.0,None,Bgm,2010.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403205,0,0,1000000.0,None,Bgm,2011.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403301,0,0,1000000.0,None,Bgm,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403401,0,0,1000000.0,None,Bgm,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403501,0,0,1000000.0,None,Bgm,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901001,0,0,1000000.0,None,Item,9210001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901002,0,0,1000000.0,None,Item,9440101.0,3.0,1000000.0,None,Item,7150001.0,50.0,1000000.0,None,Item,7150002.0,20.0,1000000.0,None,Item,7150003.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2999999,0,0,1000000.0,None,Item,5310306.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,None,InfraCoreExp,0.0,825.0,,,,,,,,,,
2500001,0,0,1000000.0,None,AttractivePoint,3001.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500002,0,0,1000000.0,None,AttractivePoint,3002.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500003,0,0,1000000.0,None,AttractivePoint,3005.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500004,0,0,1000000.0,None,AttractivePoint,5001.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500005,0,0,1000000.0,None,AttractivePoint,5002.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500006,0,0,1000000.0,None,AttractivePoint,5003.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500007,0,0,1000000.0,None,AttractivePoint,5004.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500008,0,0,1000000.0,None,AttractivePoint,5005.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
