id,group_id,category,condition_ui_localkey,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,scenario_type,episode_id,target_chapter_id,header_bg_resource_id,condition_id/0/condition_id,condition_id/1/condition_id
308,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_308,Locale_MainQuest:main_quest_description_localkey_308,309,1300308,None,,27,,6026003,8026001
309,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_309,Locale_MainQuest:main_quest_description_localkey_309,310,1300309,None,,27,,6026012,8026002
310,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_310,Locale_MainQuest:main_quest_description_localkey_310,311,1300310,None,,27,,6026025,8026003
311,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_311,Locale_MainQuest:main_quest_description_localkey_311,312,1300311,None,,27,,6026031,8026004
312,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_312,Locale_MainQuest:main_quest_description_localkey_312,313,1300312,None,,27,,6026036,8026005
313,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_313,Locale_MainQuest:main_quest_description_localkey_313,314,1300313,None,,27,,6026041,8026006
314,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_314,Locale_MainQuest:main_quest_description_localkey_314,315,1300314,None,,27,,6026047,8026007
315,1080,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_315,Locale_MainQuest:main_quest_description_localkey_315,316,1300315,Dialog,d_main_26_08,27,,0,0
316,1080,Ark_Marker,Locale_MainQuest:condition_ui_localkey_government,None,0,Locale_MainQuest:main_quest_name_localkey_316,Locale_MainQuest:main_quest_description_localkey_316,317,1300316,Dialog,d_main_26_09,27,,1,0
317,1080,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_317,Locale_MainQuest:main_quest_description_localkey_317,318,1300317,Dialog,d_main_26_10,27,,1,0
318,1080,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_318,Locale_MainQuest:main_quest_description_localkey_318,319,1300318,Dialog,d_main_26_11,27,,0,0
319,1080,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_319,Locale_MainQuest:main_quest_description_localkey_319,320,1300319,None,,27,,6026050,8026008
320,1090,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_320,Locale_MainQuest:main_quest_description_localkey_320,321,1300320,Dialog,d_main_26af_01,27,,0,0
321,1090,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_321,Locale_MainQuest:main_quest_description_localkey_321,322,1300321,Dialog,d_main_26af_02,27,,1,0
322,1090,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_322,Locale_MainQuest:main_quest_description_localkey_322,323,1300322,Dialog,d_main_26af_03,27,,0,0
323,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_323,Locale_MainQuest:main_quest_description_localkey_323,324,1300323,None,,28,,6027003,8027001
324,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_324,Locale_MainQuest:main_quest_description_localkey_324,325,1300324,None,,28,,6027012,8027002
325,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_325,Locale_MainQuest:main_quest_description_localkey_325,326,1300325,None,,28,,6027015,8027003
326,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_326,Locale_MainQuest:main_quest_description_localkey_326,327,1300326,None,,28,,6027020,8027004
327,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_327,Locale_MainQuest:main_quest_description_localkey_327,328,1300327,None,,28,,6027023,8027005
328,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_328,Locale_MainQuest:main_quest_description_localkey_328,329,1300328,None,,28,,6027030,8027006
329,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_329,Locale_MainQuest:main_quest_description_localkey_329,330,1300329,None,,28,,6027033,8027007
330,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_330,Locale_MainQuest:main_quest_description_localkey_330,331,1300330,None,,28,,6027046,8027008
331,1090,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_331,Locale_MainQuest:main_quest_description_localkey_331,332,1300331,None,,28,,6027052,8027009
332,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_332,Locale_MainQuest:main_quest_description_localkey_332,333,1300332,None,,29,,6028003,8028001
333,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_333,Locale_MainQuest:main_quest_description_localkey_333,334,1300333,None,,29,,6028009,8028002
334,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_334,Locale_MainQuest:main_quest_description_localkey_334,335,1300334,None,,29,,6028019,8028003
335,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_335,Locale_MainQuest:main_quest_description_localkey_335,336,1300335,None,,29,,6028028,8028004
336,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_336,Locale_MainQuest:main_quest_description_localkey_336,337,1300336,None,,29,,6028033,8028005
337,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_337,Locale_MainQuest:main_quest_description_localkey_337,338,1300337,None,,29,,6028034,8028006
338,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_338,Locale_MainQuest:main_quest_description_localkey_338,339,1300338,None,,29,,6028040,8028007
339,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_339,Locale_MainQuest:main_quest_description_localkey_339,340,1300339,None,,29,,6028045,8028008
340,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_340,Locale_MainQuest:main_quest_description_localkey_340,341,1300340,None,,29,,6028046,8028009
341,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_341,Locale_MainQuest:main_quest_description_localkey_341,342,1300341,None,,29,,6028048,8028010
342,1100,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_342,Locale_MainQuest:main_quest_description_localkey_342,343,1300342,None,,29,,6028050,8028011
343,1110,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_343,Locale_MainQuest:main_quest_description_localkey_343,344,1300343,Dialog,d_main_28_af_01,29,,0,0
344,1110,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_344,Locale_MainQuest:main_quest_description_localkey_344,345,1300344,Dialog,d_main_28_af_02,29,,0,0
345,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_345,Locale_MainQuest:main_quest_description_localkey_345,346,1300345,None,,30,,6029003,8029001
346,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_346,Locale_MainQuest:main_quest_description_localkey_346,347,1300346,None,,30,,6029006,8029002
347,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_347,Locale_MainQuest:main_quest_description_localkey_347,348,1300347,None,,30,,6029010,8029003
348,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_348,Locale_MainQuest:main_quest_description_localkey_348,349,1300348,None,,30,,6029020,8029004
349,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_349,Locale_MainQuest:main_quest_description_localkey_349,350,1300349,None,,30,,6029027,8029005
350,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_350,Locale_MainQuest:main_quest_description_localkey_350,351,1300350,None,,30,,6029030,8029006
351,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_351,Locale_MainQuest:main_quest_description_localkey_351,352,1300351,None,,30,,6029036,8029007
352,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_352,Locale_MainQuest:main_quest_description_localkey_352,353,1300352,None,,30,,6029045,8029008
353,1110,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_353,Locale_MainQuest:main_quest_description_localkey_353,354,1300353,None,,30,,6029050,8029009
354,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_354,Locale_MainQuest:main_quest_description_localkey_354,355,1300354,None,,31,,6030006,8030001
355,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_355,Locale_MainQuest:main_quest_description_localkey_355,356,1300355,None,,31,,6030013,8030002
356,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_356,Locale_MainQuest:main_quest_description_localkey_356,357,1300356,None,,31,,6030019,8030003
357,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_357,Locale_MainQuest:main_quest_description_localkey_357,358,1300357,None,,31,,6030026,8030004
358,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_358,Locale_MainQuest:main_quest_description_localkey_358,359,1300358,None,,31,,6030029,8030005
359,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_359,Locale_MainQuest:main_quest_description_localkey_359,360,1300359,None,,31,,6030032,8030006
360,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_360,Locale_MainQuest:main_quest_description_localkey_360,361,1300360,None,,31,,6030042,8030007
361,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_361,Locale_MainQuest:main_quest_description_localkey_361,362,1300361,None,,31,,6030045,8030008
362,1120,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_362,Locale_MainQuest:main_quest_description_localkey_362,363,1300362,None,,31,,6030050,8030009
363,1120,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_363,Locale_MainQuest:main_quest_description_localkey_363,364,1300363,Dialog,d_main_30_af_01,31,,0,0
364,1120,Ark_View,,None,0,Locale_MainQuest:main_quest_name_localkey_364,Locale_MainQuest:main_quest_description_localkey_364,365,1300364,Dialog,d_main_30_af_02,31,,0,0
365,1120,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_365,Locale_MainQuest:main_quest_description_localkey_365,366,1300365,Dialog,d_main_30_af_03,31,,0,0
366,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_366,Locale_MainQuest:main_quest_description_localkey_366,367,1300366,None,,32,,6031003,8031001
367,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_367,Locale_MainQuest:main_quest_description_localkey_367,368,1300367,None,,32,,6031006,8031002
368,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_368,Locale_MainQuest:main_quest_description_localkey_368,369,1300368,None,,32,,6031009,8031003
369,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_369,Locale_MainQuest:main_quest_description_localkey_369,370,1300369,None,,32,,6031016,8031004
370,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_370,Locale_MainQuest:main_quest_description_localkey_370,371,1300370,None,,32,,6031019,8031005
371,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_371,Locale_MainQuest:main_quest_description_localkey_371,372,1300371,None,,32,,6031022,8031006
372,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_372,Locale_MainQuest:main_quest_description_localkey_372,373,1300372,None,,32,,6031031,8031007
373,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_373,Locale_MainQuest:main_quest_description_localkey_373,374,1300373,None,,32,,6031034,8031008
374,1130,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_374,Locale_MainQuest:main_quest_description_localkey_374,375,1300374,None,,32,,6031050,8031009
375,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_375,Locale_MainQuest:main_quest_description_localkey_375,376,1300375,None,,33,,6032003,8032001
376,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_376,Locale_MainQuest:main_quest_description_localkey_376,377,1300376,None,,33,,6032006,8032002
377,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_377,Locale_MainQuest:main_quest_description_localkey_377,378,1300377,None,,33,,6032012,8032003
378,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_378,Locale_MainQuest:main_quest_description_localkey_378,379,1300378,None,,33,,6032020,8032004
379,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_379,Locale_MainQuest:main_quest_description_localkey_379,380,1300379,None,,33,,6032031,8032005
380,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_380,Locale_MainQuest:main_quest_description_localkey_380,381,1300380,None,,33,,6032036,8032006
381,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_381,Locale_MainQuest:main_quest_description_localkey_381,382,1300381,None,,33,,6032043,8032007
382,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_382,Locale_MainQuest:main_quest_description_localkey_382,383,1300382,None,,33,,6032049,8032008
383,1140,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_383,Locale_MainQuest:main_quest_description_localkey_383,384,1300383,None,,33,,6032052,8032009
384,1140,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_384,Locale_MainQuest:main_quest_description_localkey_384,385,1300384,Dialog,d_main_32_af_01,33,,0,0
385,1140,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_385,Locale_MainQuest:main_quest_description_localkey_385,386,1300385,Dialog,d_main_32_af_02,33,,0,0
386,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_386,Locale_MainQuest:main_quest_description_localkey_386,387,1300386,None,,34,,6033005,8033001
387,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_387,Locale_MainQuest:main_quest_description_localkey_387,388,1300387,None,,34,,6033008,8033002
388,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_388,Locale_MainQuest:main_quest_description_localkey_388,389,1300388,None,,34,,6033011,8033003
389,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_389,Locale_MainQuest:main_quest_description_localkey_389,390,1300389,None,,34,,6033018,8033004
390,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_390,Locale_MainQuest:main_quest_description_localkey_390,391,1300390,None,,34,,6033021,8033005
391,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_391,Locale_MainQuest:main_quest_description_localkey_391,392,1300391,None,,34,,6033024,8033006
392,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_392,Locale_MainQuest:main_quest_description_localkey_392,393,1300392,None,,34,,6033031,8033007
393,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_393,Locale_MainQuest:main_quest_description_localkey_393,394,1300393,None,,34,,6033034,8033008
394,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_394,Locale_MainQuest:main_quest_description_localkey_394,395,1300394,None,,34,,6033039,8033009
395,1150,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_395,Locale_MainQuest:main_quest_description_localkey_395,396,1300395,None,,34,,6033042,8033010
396,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_396,Locale_MainQuest:main_quest_description_localkey_396,397,1300396,None,,35,,6034003,8034001
397,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_397,Locale_MainQuest:main_quest_description_localkey_397,398,1300397,None,,35,,6034006,8034002
398,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_398,Locale_MainQuest:main_quest_description_localkey_398,399,1300398,None,,35,,6034009,8034003
399,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_399,Locale_MainQuest:main_quest_description_localkey_399,400,1300399,None,,35,,6034015,8034004
400,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_400,Locale_MainQuest:main_quest_description_localkey_400,401,1300400,None,,35,,6034018,8034005
401,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_401,Locale_MainQuest:main_quest_description_localkey_401,402,1300401,None,,35,,6034025,8034006
402,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_402,Locale_MainQuest:main_quest_description_localkey_402,403,1300402,None,,35,,6034035,8034007
403,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_403,Locale_MainQuest:main_quest_description_localkey_403,404,1300403,None,,35,,6034040,8034008
404,1160,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_404,Locale_MainQuest:main_quest_description_localkey_404,405,1300404,None,,35,,6034046,8034009
405,1160,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_405,Locale_MainQuest:main_quest_description_localkey_405,406,1300405,Dialog,d_main_34_af_01,35,,0,0
406,1160,Ark_View,,None,0,Locale_MainQuest:main_quest_name_localkey_406,Locale_MainQuest:main_quest_description_localkey_406,407,1300406,Dialog,d_main_34_af_02,35,,0,0
407,1170,Ark_Marker,Locale_MainQuest:condition_ui_localkey_elysion,None,0,Locale_MainQuest:main_quest_name_localkey_407,Locale_MainQuest:main_quest_description_localkey_407,408,1300407,Dialog,d_main_35bf_01,36,,1,0
408,1170,Ark_Marker,Locale_MainQuest:condition_ui_localkey_cityroad,None,0,Locale_MainQuest:main_quest_name_localkey_408,Locale_MainQuest:main_quest_description_localkey_408,409,1300408,Dialog,d_main_35bf_02,36,,1,0
409,1170,Ark_Marker,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_409,Locale_MainQuest:main_quest_description_localkey_409,410,1300409,Dialog,d_main_35bf_03,36,,1,0
410,1170,Ark_Marker,Locale_MainQuest:condition_ui_localkey_elysionlaboratory,None,0,Locale_MainQuest:main_quest_name_localkey_410,Locale_MainQuest:main_quest_description_localkey_410,411,1300410,Dialog,d_main_35bf_04,36,,1,0
411,1170,Outpost_Select,,None,0,Locale_MainQuest:main_quest_name_localkey_411,Locale_MainQuest:main_quest_description_localkey_411,412,1300411,Dialog,d_main_35bf_05,36,,22401,0
412,1170,Ark_Marker,Locale_MainQuest:condition_ui_localkey_elysionlaboratory,None,0,Locale_MainQuest:main_quest_name_localkey_412,Locale_MainQuest:main_quest_description_localkey_412,413,1300412,Dialog,d_main_35bf_06,36,,1,0
413,1170,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_413,Locale_MainQuest:main_quest_description_localkey_413,414,1300413,Dialog,d_main_35bf_07,36,,0,0
414,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_414,Locale_MainQuest:main_quest_description_localkey_414,415,1300414,None,,36,,6035003,8035001
415,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_415,Locale_MainQuest:main_quest_description_localkey_415,416,1300415,None,,36,,6035010,8035002
416,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_416,Locale_MainQuest:main_quest_description_localkey_416,417,1300416,None,,36,,6035013,8035003
417,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_417,Locale_MainQuest:main_quest_description_localkey_417,418,1300417,None,,36,,6035019,8035004
418,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_418,Locale_MainQuest:main_quest_description_localkey_418,419,1300418,None,,36,,6035022,8035005
419,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_419,Locale_MainQuest:main_quest_description_localkey_419,420,1300419,None,,36,,6035028,8035006
420,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_420,Locale_MainQuest:main_quest_description_localkey_420,421,1300420,None,,36,,6035031,8035007
421,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_421,Locale_MainQuest:main_quest_description_localkey_421,422,1300421,None,,36,,6035034,8035008
422,1170,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_422,Locale_MainQuest:main_quest_description_localkey_422,423,1300422,None,,36,,6035044,8035009
423,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_423,Locale_MainQuest:main_quest_description_localkey_423,424,1300423,None,,37,,6036003,8036001
424,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_424,Locale_MainQuest:main_quest_description_localkey_424,425,1300424,None,,37,,6036011,8036002
425,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_425,Locale_MainQuest:main_quest_description_localkey_425,426,1300425,None,,37,,6036016,8036003
426,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_426,Locale_MainQuest:main_quest_description_localkey_426,427,1300426,None,,37,,6036019,8036004
427,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_427,Locale_MainQuest:main_quest_description_localkey_427,428,1300427,None,,37,,6036022,8036005
428,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_428,Locale_MainQuest:main_quest_description_localkey_428,429,1300428,None,,37,,6036027,8036006
429,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_429,Locale_MainQuest:main_quest_description_localkey_429,430,1300429,None,,37,,6036036,8036007
430,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_430,Locale_MainQuest:main_quest_description_localkey_430,431,1300430,None,,37,,6036042,8036008
431,1180,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_431,Locale_MainQuest:main_quest_description_localkey_431,432,1300431,None,,37,,6036045,8036009
432,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_432,Locale_MainQuest:main_quest_description_localkey_432,433,1300432,None,,38,,6037005,8037001
433,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_433,Locale_MainQuest:main_quest_description_localkey_433,434,1300433,None,,38,,6037007,8037002
434,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_434,Locale_MainQuest:main_quest_description_localkey_434,435,1300434,None,,38,,6037010,8037003
435,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_435,Locale_MainQuest:main_quest_description_localkey_435,436,1300435,None,,38,,6037017,8037004
436,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_436,Locale_MainQuest:main_quest_description_localkey_436,437,1300436,None,,38,,6037020,8037005
437,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_437,Locale_MainQuest:main_quest_description_localkey_437,438,1300437,None,,38,,6037023,8037006
438,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_438,Locale_MainQuest:main_quest_description_localkey_438,439,1300438,None,,38,,6037038,8037007
439,1190,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_439,Locale_MainQuest:main_quest_description_localkey_439,440,1300439,None,,38,,6037044,8037008
440,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_440,Locale_MainQuest:main_quest_description_localkey_440,441,1300440,None,,39,,6038003,8038001
441,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_441,Locale_MainQuest:main_quest_description_localkey_441,442,1300441,None,,39,,6038006,8038002
442,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_442,Locale_MainQuest:main_quest_description_localkey_442,443,1300442,None,,39,,6038013,8038003
443,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_443,Locale_MainQuest:main_quest_description_localkey_443,444,1300443,None,,39,,6038018,8038004
444,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_444,Locale_MainQuest:main_quest_description_localkey_444,445,1300444,None,,39,,6038023,8038005
445,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_445,Locale_MainQuest:main_quest_description_localkey_445,446,1300445,None,,39,,6038028,8038006
446,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_446,Locale_MainQuest:main_quest_description_localkey_446,447,1300446,None,,39,,6038033,8038007
447,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_447,Locale_MainQuest:main_quest_description_localkey_447,448,1300447,None,,39,,6038040,8038008
448,1200,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_448,Locale_MainQuest:main_quest_description_localkey_448,449,1300448,None,,39,,6038045,8038009
449,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_449,Locale_MainQuest:main_quest_description_localkey_449,450,1300449,None,,40,,6039003,8039001
450,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_450,Locale_MainQuest:main_quest_description_localkey_450,451,1300450,None,,40,,6039008,8039002
451,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_451,Locale_MainQuest:main_quest_description_localkey_451,452,1300451,None,,40,,6039014,8039003
452,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_452,Locale_MainQuest:main_quest_description_localkey_452,453,1300452,None,,40,,6039017,8039004
453,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_453,Locale_MainQuest:main_quest_description_localkey_453,454,1300453,None,,40,,6039021,8039005
454,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_454,Locale_MainQuest:main_quest_description_localkey_454,455,1300454,None,,40,,6039027,8039006
455,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_455,Locale_MainQuest:main_quest_description_localkey_455,456,1300455,None,,40,,6039030,8039007
456,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_456,Locale_MainQuest:main_quest_description_localkey_456,457,1300456,None,,40,,6039033,8039008
457,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_457,Locale_MainQuest:main_quest_description_localkey_457,458,1300457,None,,40,,6039038,8039009
458,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_458,Locale_MainQuest:main_quest_description_localkey_458,459,1300458,None,,40,,6039041,8039010
459,1300,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_459,Locale_MainQuest:main_quest_description_localkey_459,460,1300459,None,,40,,6039044,8039011
460,1300,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_460,Locale_MainQuest:main_quest_description_localkey_460,461,1300460,Dialog,d_main_39_af_01,40,,0,0
461,1300,Ark_View,,None,0,Locale_MainQuest:main_quest_name_localkey_461,Locale_MainQuest:main_quest_description_localkey_461,462,1300461,Dialog,d_main_39_af_02,40,,0,0
462,1300,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_462,Locale_MainQuest:main_quest_description_localkey_462,463,1300462,Dialog,d_main_39_af_03,40,,1,0
463,1300,Ark_Marker,Locale_MainQuest:condition_ui_localkey_baddream,None,0,Locale_MainQuest:main_quest_name_localkey_463,Locale_MainQuest:main_quest_description_localkey_463,464,1300463,Dialog,d_main_39_af_04,40,,1,0
464,1300,Ark_Marker,Locale_MainQuest:condition_ui_localkey_practiceroom,None,0,Locale_MainQuest:main_quest_name_localkey_464,Locale_MainQuest:main_quest_description_localkey_464,465,1300464,Dialog,d_main_39_af_05,40,,1,0
