id,event_id,event_phase_type,event_phase_group_id,target_type,trigger,condition_id,condition_value,ignore_event_period,is_stack,shortcut_type,shortcut_id,name_localkey,description_localkey,point_value,reward_id,is_main
200020706,20002,Day7,2000207,Alluser,AliceAccessAttractiveScenario,63,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceAccessAttractiveScenario_3,1,32241,False
200020801,20002,Day8,2000208,Alluser,DailyEventClear,2000208,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_8,1,32242,True
200020802,20002,Day8,2000208,Alluser,SimulationRoomClearCount1Only,10402,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearCount1Only_4B,1,32243,False
200020803,20002,Day8,2000208,Alluser,AliceSkillBurstLevel,0,7,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkillBurstLevel,1,32244,False
200020804,20002,Day8,2000208,Alluser,LostSectorClear,9,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_LostSectorClear_8,1,32245,False
200020805,20002,Day8,2000208,Alluser,RookieArenaPlayCount,0,15,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,32246,False
200020806,20002,Day8,2000208,Alluser,CharacterAttractiveLevelMax,5004,6,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32247,False
200020901,20002,Day9,2000209,Alluser,DailyEventClear,2000209,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_9,1,32248,True
200020902,20002,Day9,2000209,Alluser,ChapterClear,16,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_15,1,32249,False
200020903,20002,Day9,2000209,Alluser,InterceptNormalClearWithCondition,0,8,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptNormalClearWithCondition_S,1,32250,False
200020904,20002,Day9,2000209,Alluser,CharacterAttractiveLevelMax,5004,7,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32251,False
200020905,20002,Day9,2000209,Alluser,AliceEquipCollectionItemLevel,0,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceEquipCollectionItemLevel,1,32252,False
200020906,20002,Day9,2000209,Alluser,CharacterLevelMax,0,125,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32253,False
200021001,20002,Day10,2000210,Alluser,DailyEventClear,2000210,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_10,1,32254,True
200021002,20002,Day10,2000210,Alluser,SimulationRoomClearCount1Only,10403,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearCount1Only_4C,1,32255,False
200021003,20002,Day10,2000210,Alluser,AliceSkill1Level,0,10,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkill1Level,1,32256,False
200021004,20002,Day10,2000210,Alluser,TowerBasicClear,10080,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TowerBasicClear_10080,1,32257,False
200021005,20002,Day10,2000210,Alluser,AliceAccessAttractiveScenario,64,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceAccessAttractiveScenario_4,1,32258,False
200021006,20002,Day10,2000210,Alluser,RookieArenaPlayCount,0,20,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,32259,False
200021101,20002,Day11,2000211,Alluser,DailyEventClear,2000211,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_11,1,32260,True
200021102,20002,Day11,2000211,Alluser,ChapterClear,17,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_16,1,32261,False
200021103,20002,Day11,2000211,Alluser,InterceptNormalClearWithCondition,0,9,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptNormalClearWithCondition_S,1,32262,False
200021104,20002,Day11,2000211,Alluser,CharacterAttractiveLevelMax,5004,8,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32263,False
200021105,20002,Day11,2000211,Alluser,AliceEquipCollectionItemLevel,0,2,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceEquipCollectionItemLevel,1,32264,False
200021106,20002,Day11,2000211,Alluser,CharacterLevelMax,0,130,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32265,False
200021201,20002,Day12,2000212,Alluser,DailyEventClear,2000212,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_12,1,32266,True
200021202,20002,Day12,2000212,Alluser,LostSectorClear,10,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_LostSectorClear_9,1,32267,False
200021203,20002,Day12,2000212,Alluser,AliceSkillBurstLevel,0,10,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkillBurstLevel,1,32268,False
200021204,20002,Day12,2000212,Alluser,InterceptSpecialClearWithCondition,0,4,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptSpecialClearWithCondition,1,32269,False
200021205,20002,Day12,2000212,Alluser,CharacterAttractiveLevelMax,5004,9,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32270,False
200021206,20002,Day12,2000212,Alluser,RookieArenaPlayCount,0,25,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,32271,False
200021301,20002,Day13,2000213,Alluser,DailyEventClear,2000213,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_13,1,32272,True
200021302,20002,Day13,2000213,Alluser,HardChapterClear,4,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_HardChapterClear_4,1,32273,False
200021303,20002,Day13,2000213,Alluser,InterceptSpecialClearWithCondition,0,7,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptSpecialClearWithCondition,1,32274,False
200021304,20002,Day13,2000213,Alluser,CharacterAttractiveLevelMax,5004,10,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32275,False
200021305,20002,Day13,2000213,Alluser,AliceEquipCollectionItemLevel,0,3,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceEquipCollectionItemLevel,1,32276,False
200021306,20002,Day13,2000213,Alluser,TowerBasicClear,10090,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TowerBasicClear_10090,1,32277,False
200021401,20002,Day14,2000214,Alluser,DailyEventClear,2000214,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_14,1,32278,True
200021402,20002,Day14,2000214,Alluser,AliceAccessAttractiveScenario,65,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceAccessAttractiveScenario_5,1,32279,False
200021403,20002,Day14,2000214,Alluser,SimulationRoomClearCount1Only,10501,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearCount1Only_5A,1,32280,False
200021404,20002,Day14,2000214,Alluser,InterceptSpecialClearWithCondition,0,9,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptSpecialClearWithCondition,1,32281,False
200021405,20002,Day14,2000214,Alluser,CharacterLevelMax,0,140,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32282,False
200021406,20002,Day14,2000214,Alluser,AliceEquipItemOverload,0,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceEquipItemOverload,1,32283,False
200021500,20002,Final,2000215,Alluser,EventPoint,20002,70,True,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20801,0,32284,False
