id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,sub_category_name_localkey,package_shop_id,is_hide_if_not_valid,renew_type,start_date,end_date,date_ui_control,shop_type,shop_category,shop_prefab_name
20140,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25070301,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE002_FUNCTION,2140,True,NoRenew,-1290356736,-1448064640,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20141,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2141,True,NoRenew,798760960,-1448064640,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20142,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071702,Locale_System:INAPP_SHOP_SUB_CATEGORY_BOOMTHEGHOST_FUNCTION,2142,True,NoRenew,81737728,-762017408,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20143,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25072401,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2143,True,NoRenew,-2124111872,-75970176,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20144,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071703,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2144,True,NoRenew,81737728,-75970176,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20145,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071701,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2145,True,NoRenew,81737728,-75970176,True,InAppShop,CustomPackageShop,package_custom_layout_002
20146,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080702,Locale_System:INAPP_SHOP_SUB_CATEGORY_THERAPIST_FUNCTION,2146,True,NoRenew,2139879424,1982171520,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20147,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080705,Locale_System:INAPP_SHOP_SUB_CATEGORY_PERFECTIONIST_FUNCTION,2147,True,NoRenew,-65970176,1982171520,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20148,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080704,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2148,True,NoRenew,-65970176,1982171520,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20149,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080701,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2149,True,NoRenew,-65970176,-577601152,True,InAppShop,CustomPackageShop,package_custom_layout_002
20150,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080703,Locale_System:INAPP_SHOP_SUB_CATEGORY_PUREMONSTER_FUNCTION,2150,True,NoRenew,620077056,-1626748544,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20151,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090402,Locale_System:INAPP_SHOP_SUB_CATEGORY_COINSINRUSH_FUNCTION,2151,True,NoRenew,589101056,-577601152,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20152,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090404,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2152,True,NoRenew,-1616748544,431393152,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20153,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090403,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2153,True,NoRenew,589101056,-577601152,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20154,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25092401,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE007_FUNCTION,2154,True,NoRenew,1072660480,-2128379520,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20155,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25092403,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2155,True,NoRenew,441393152,-2128379520,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20156,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25092402,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2156,True,NoRenew,1072660480,-2128379520,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20157,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090401,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2157,True,NoRenew,1072660480,-730758784,True,InAppShop,CustomPackageShop,package_custom_layout_002
20158,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25101601,Locale_System:INAPP_SHOP_SUB_CATEGORY_GONINJATHIEF_FUNCTION,2158,True,NoRenew,410417152,-730758784,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20159,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25103002,Locale_System:INAPP_SHOP_SUB_CATEGORY_GODDESSFALL_FUNCTION,2159,True,NoRenew,919502848,938756480,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20160,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25103004,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2160,True,NoRenew,-423337984,1624803712,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20161,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25103003,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2161,True,NoRenew,919502848,938756480,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20162,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25103001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2162,True,NoRenew,919502848,-1984116352,True,InAppShop,CustomPackageShop,package_custom_layout_002
30000,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,1,Locale_System:INAPP_SHOP_SUB_CATEGORY_ALWAYS_01_FUNCTION,3005,True,NoRenew,1206140928,1869692928,False,InAppShop,RenewPackageShop,package_renew_layout_001
30001,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,2,Locale_System:INAPP_SHOP_SUB_CATEGORY_DAILY_FUNCTION,3001,False,AutoDay,1206140928,1869692928,True,InAppShop,RenewPackageShop,package_renew_layout_001
30002,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,3,Locale_System:INAPP_SHOP_SUB_CATEGORY_WEEKLY_FUNCTION,3002,False,AutoWeek,1206140928,1869692928,True,InAppShop,RenewPackageShop,package_renew_layout_001
30003,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,4,Locale_System:INAPP_SHOP_SUB_CATEGORY_MONTLY_FUNCTION,3003,False,AutoMonth,1206140928,1869692928,True,InAppShop,RenewPackageShop,package_renew_layout_001
39001,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25013001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139001,False,NoRenew,796473344,341344640,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39002,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25022001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139002,False,NoRenew,1991606272,2010859904,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39003,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25042401,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139003,False,NoRenew,-423903232,-404649600,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39004,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25070301,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139004,False,NoRenew,-1290356736,71737728,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39005,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25071701,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139005,False,NoRenew,81737728,-762017408,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39006,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25090401,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139006,False,NoRenew,589101056,-577601152,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39007,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25101601,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139007,False,NoRenew,410417152,-730758784,True,InAppShop,PassCostumeShop,costume_pass_layout_001
39008,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25103001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139008,False,NoRenew,919502848,938756480,True,InAppShop,PassCostumeShop,costume_pass_layout_001
40005,CostumeTab,400,Locale_System:COSTUME_SHOP_NAME,Locale_System:COSTUME_SHOP_DESCRIPTION,ele_logo_costume_s,1,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_REGULAR_FUNCTION,100001,True,NoRenew,1206140928,1869692928,False,InAppShop,CostumeShop,costume_layout_001
50001,CampaignPackageTab,500,Locale_System:CASH_SHOP_CAMPAIGN_PACKAGE_01_NAME,,ele_logo_campaign_s,1,,0,True,NoRenew,1206140928,1869692928,True,InAppShop,CampaignPackageShop,campaign_layout_001
50101,CampaignPackageTab,501,Locale_System:CASH_SHOP_CAMPAIGN_PACKAGE_02_NAME,,ele_logo_campaign_s,1,,0,True,NoRenew,1206140928,1869692928,True,InAppShop,CampaignPackageShop,campaign_layout_001
60001,MonthlyAmountTab,600,Locale_System:CASH_SHOP_MONTHLY_AMOUNT_NAME,Locale_System:CASH_SHOP_MONTHLY_AMOUNT_DESC,ele_logo_monthly_s,1,Locale_System:INAPP_SHOP_SUB_CATEGORY_MONTHLY_KIT_FUNCTION,0,False,NoRenew,1206140928,1869692928,True,InAppShop,MonthlyAmountShop,monthly_layout_001
100001,JewelTab,1000,Locale_System:cash_shop_name_localkey,Locale_System:cash_shop_description_localkey,ele_logo_jewel_s,1,,0,False,NoRenew,1206140928,1869692928,True,InAppShop,JewelShop,jewel_layout_001
