id,product_type,product_id,item_type,midas_product_id_proximabeta,midas_product_id_gamamobi,is_free,cost
12201091,PackageShop,2201091,Item,com.proximabeta.nikke.pickup_repeat_01_09_1,com.gamamobi.nikke.pickup_repeat_01_09_1,False,29.99
12201092,PackageShop,2201092,Item,com.proximabeta.nikke.pickup_repeat_01_09_2,com.gamamobi.nikke.pickup_repeat_01_09_2,False,29.99
12201093,PackageShop,2201093,Item,com.proximabeta.nikke.pickup_repeat_01_09_3,com.gamamobi.nikke.pickup_repeat_01_09_3,False,29.99
12201094,PackageShop,2201094,Item,com.proximabeta.nikke.pickup_repeat_01_09_4,com.gamamobi.nikke.pickup_repeat_01_09_4,False,29.99
12201095,PackageShop,2201095,Item,com.proximabeta.nikke.pickup_repeat_01_09_5,com.gamamobi.nikke.pickup_repeat_01_09_5,False,29.99
12201100,PackageShop,2201100,Item,com.proximabeta.nikke.pickup_repeat_01_10,com.gamamobi.nikke.pickup_repeat_01_10,False,19.99
12201110,PackageShop,2201110,Item,com.proximabeta.nikke.pickup_repeat_01_11,com.gamamobi.nikke.pickup_repeat_01_11,False,54.99
12201120,PackageShop,2201120,Item,com.proximabeta.nikke.pickup_repeat_01_12,com.gamamobi.nikke.pickup_repeat_01_12,False,54.99
12201130,PackageShop,2201130,Item,com.proximabeta.nikke.pickup_repeat_01_13,com.gamamobi.nikke.pickup_repeat_01_13,False,99.99
12201140,PackageShop,2201140,Item,com.proximabeta.nikke.pickup_repeat_01_14,com.gamamobi.nikke.pickup_repeat_01_14,False,9.99
12201150,PackageShop,2201150,Item,com.proximabeta.nikke.pickup_repeat_01_15,com.gamamobi.nikke.pickup_repeat_01_15,False,54.99
12201160,PackageShop,2201160,Item,com.proximabeta.nikke.pickup_repeat_01_16,com.gamamobi.nikke.pickup_repeat_01_16,False,99.99
12301010,PackageShop,2301010,Item,com.proximabeta.nikke.limit05_01,com.gamamobi.nikke.limit05_01,False,14.99
12301020,PackageShop,2301020,Item,com.proximabeta.nikke.limit05_02,com.gamamobi.nikke.limit05_02,False,29.99
12301030,PackageShop,2301030,Item,com.proximabeta.nikke.limit05_03,com.gamamobi.nikke.limit05_03,False,54.99
12301040,PackageShop,2301040,Item,com.proximabeta.nikke.limit05_04,com.gamamobi.nikke.limit05_04,False,99.99
12302010,PackageShop,2302010,Item,com.proximabeta.nikke.anniv_1.5_01,com.gamamobi.nikke.anniv_1.5_01,False,19.99
12302020,PackageShop,2302020,Item,com.proximabeta.nikke.anniv_1.5_02,com.gamamobi.nikke.anniv_1.5_02,False,54.99
12302030,PackageShop,2302030,Item,com.proximabeta.nikke.anniv_1.5_03,com.gamamobi.nikke.anniv_1.5_03,False,99.99
12303010,PackageShop,2303010,Item,com.proximabeta.nikke.bunny24_01,com.gamamobi.nikke.bunny24_01,False,19.99
12303020,PackageShop,2303020,Item,com.proximabeta.nikke.bunny24_02,com.gamamobi.nikke.bunny24_02,False,54.99
12303030,PackageShop,2303030,Item,com.proximabeta.nikke.bunny24_03,com.gamamobi.nikke.bunny24_03,False,99.99
12304010,PackageShop,2304010,Item,com.proximabeta.nikke.summer_24_01,com.gamamobi.nikke.summer_24_01,False,19.99
12304020,PackageShop,2304020,Item,com.proximabeta.nikke.summer_24_02,com.gamamobi.nikke.summer_24_02,False,54.99
12304030,PackageShop,2304030,Item,com.proximabeta.nikke.summer_24_03,com.gamamobi.nikke.summer_24_03,False,99.99
12305010,PackageShop,2305010,Item,com.proximabeta.nikke.kitpackage01,com.gamamobi.nikke.kitpackage01,False,29.99
12305020,PackageShop,2305020,Item,com.proximabeta.nikke.kitpackage02,com.gamamobi.nikke.kitpackage02,False,54.99
12305030,PackageShop,2305030,Item,com.proximabeta.nikke.kitpackage03,com.gamamobi.nikke.kitpackage03,False,99.99
12306010,PackageShop,2306010,Item,com.proximabeta.nikke.special06_01,com.gamamobi.nikke.special06_01,False,19.99
12306020,PackageShop,2306020,Item,com.proximabeta.nikke.special06_02,com.gamamobi.nikke.special06_02,False,54.99
12306030,PackageShop,2306030,Item,com.proximabeta.nikke.special06_03,com.gamamobi.nikke.special06_03,False,99.99
12307010,PackageShop,2307010,Item,com.proximabeta.nikke.special07_01,com.gamamobi.nikke.special07_01,False,19.99
12307020,PackageShop,2307020,Item,com.proximabeta.nikke.special07_02,com.gamamobi.nikke.special07_02,False,54.99
12307030,PackageShop,2307030,Item,com.proximabeta.nikke.special07_03,com.gamamobi.nikke.special07_03,False,99.99
12308010,PackageShop,2308010,Item,com.proximabeta.nikke.special08_01,com.gamamobi.nikke.special08_01,False,19.99
12308020,PackageShop,2308020,Item,com.proximabeta.nikke.special08_02,com.gamamobi.nikke.special08_02,False,54.99
12308030,PackageShop,2308030,Item,com.proximabeta.nikke.special08_03,com.gamamobi.nikke.special08_03,False,99.99
12309010,PackageShop,2309010,Item,com.proximabeta.nikke.special09_01,com.gamamobi.nikke.special09_01,False,19.99
12309020,PackageShop,2309020,Item,com.proximabeta.nikke.special09_02,com.gamamobi.nikke.special09_02,False,54.99
12309030,PackageShop,2309030,Item,com.proximabeta.nikke.special09_03,com.gamamobi.nikke.special09_03,False,99.99
12310010,PackageShop,2310010,Item,com.proximabeta.nikke.special10_01,com.gamamobi.nikke.special10_01,False,19.99
12310020,PackageShop,2310020,Item,com.proximabeta.nikke.special10_02,com.gamamobi.nikke.special10_02,False,54.99
12310030,PackageShop,2310030,Item,com.proximabeta.nikke.special10_03,com.gamamobi.nikke.special10_03,False,99.99
12311010,PackageShop,2311010,Item,com.proximabeta.nikke.special11_01,com.gamamobi.nikke.special11_01,False,19.99
12311020,PackageShop,2311020,Item,com.proximabeta.nikke.special11_02,com.gamamobi.nikke.special11_02,False,54.99
12311030,PackageShop,2311030,Item,com.proximabeta.nikke.special11_03,com.gamamobi.nikke.special11_03,False,99.99
12312010,PackageShop,2312010,Item,com.proximabeta.nikke.special12_01,com.gamamobi.nikke.special12_01,False,19.99
12312020,PackageShop,2312020,Item,com.proximabeta.nikke.special12_02,com.gamamobi.nikke.special12_02,False,54.99
12312030,PackageShop,2312030,Item,com.proximabeta.nikke.special12_03,com.gamamobi.nikke.special12_03,False,99.99
12313010,PackageShop,2313010,Item,com.proximabeta.nikke.special13_01,com.gamamobi.nikke.special13_01,False,19.99
12313020,PackageShop,2313020,Item,com.proximabeta.nikke.special13_02,com.gamamobi.nikke.special13_02,False,54.99
12313030,PackageShop,2313030,Item,com.proximabeta.nikke.special13_03,com.gamamobi.nikke.special13_03,False,99.99
12314010,PackageShop,2314010,Item,com.proximabeta.nikke.special14_01,com.gamamobi.nikke.special14_01,False,19.99
12314020,PackageShop,2314020,Item,com.proximabeta.nikke.special14_02,com.gamamobi.nikke.special14_02,False,54.99
12314030,PackageShop,2314030,Item,com.proximabeta.nikke.special14_03,com.gamamobi.nikke.special14_03,False,99.99
12315010,PackageShop,2315010,Item,com.proximabeta.nikke.special15_01,com.gamamobi.nikke.special15_01,False,19.99
12315020,PackageShop,2315020,Item,com.proximabeta.nikke.special15_02,com.gamamobi.nikke.special15_02,False,54.99
12315030,PackageShop,2315030,Item,com.proximabeta.nikke.special15_03,com.gamamobi.nikke.special15_03,False,99.99
10300101,PackageShop,300101,Item,com.proximabeta.nikke.dailypackage01,com.gamamobi.nikke.dailypackage01,False,0.99
10300102,PackageShop,300102,Item,com.proximabeta.nikke.dailypackage02,com.gamamobi.nikke.dailypackage02,False,4.99
10300103,PackageShop,300103,Item,com.proximabeta.nikke.dailypackage03,com.gamamobi.nikke.dailypackage03,False,4.99
10300104,PackageShop,300104,Item,com.proximabeta.nikke.dailypackage04,com.gamamobi.nikke.dailypackage04,False,4.99
10300105,PackageShop,300105,Item,com.proximabeta.nikke.dailypackage05,com.gamamobi.nikke.dailypackage05,False,4.99
10300106,PackageShop,300106,Item,com.proximabeta.nikke.dailypackage06,com.gamamobi.nikke.dailypackage06,False,4.99
10300107,PackageShop,300107,Item,com.proximabeta.nikke.dailypackage07,com.gamamobi.nikke.dailypackage07,False,9.99
10300108,PackageShop,300108,Item,com.proximabeta.nikke.dailypackage08,com.gamamobi.nikke.dailypackage08,False,19.99
10300109,PackageShop,300109,Item,com.proximabeta.nikke.dailypackage09_free,com.gamamobi.nikke.dailypackage09_free,True,0
10300110,PackageShop,300110,Item,com.proximabeta.nikke.dailypackage10,com.gamamobi.nikke.dailypackage10,False,19.99
10300111,PackageShop,300111,Item,com.proximabeta.nikke.dailypackage11,com.gamamobi.nikke.dailypackage11,False,19.99
10300112,PackageShop,300112,Item,com.proximabeta.nikke.dailypackage12,com.gamamobi.nikke.dailypackage12,False,19.99
10300113,PackageShop,300113,Item,com.proximabeta.nikke.dailypackage13,com.gamamobi.nikke.dailypackage13,False,4.99
10300114,PackageShop,300114,Item,com.proximabeta.nikke.dailypackage14,com.gamamobi.nikke.dailypackage14,False,19.99
10300201,PackageShop,300201,Item,com.proximabeta.nikke.weeklypackage01,com.gamamobi.nikke.weeklypackage01,False,4.99
10300202,PackageShop,300202,Item,com.proximabeta.nikke.weeklypackage02,com.gamamobi.nikke.weeklypackage02,False,4.99
10300203,PackageShop,300203,Item,com.proximabeta.nikke.weeklypackage03,com.gamamobi.nikke.weeklypackage03,False,9.99
10300204,PackageShop,300204,Item,com.proximabeta.nikke.weeklypackage04,com.gamamobi.nikke.weeklypackage04,False,9.99
10300205,PackageShop,300205,Item,com.proximabeta.nikke.weeklypackage05,com.gamamobi.nikke.weeklypackage05,False,14.99
10300206,PackageShop,300206,Item,com.proximabeta.nikke.weeklypackage06,com.gamamobi.nikke.weeklypackage06,False,19.99
10300207,PackageShop,300207,Item,com.proximabeta.nikke.weeklypackage07,com.gamamobi.nikke.weeklypackage07,False,29.99
10300208,PackageShop,300208,Item,com.proximabeta.nikke.weeklypackage08,com.gamamobi.nikke.weeklypackage08,False,54.99
10300209,PackageShop,300209,Item,com.proximabeta.nikke.weeklypackage09_free,com.gamamobi.nikke.weeklypackage09_free,True,0
10300210,PackageShop,300210,Item,com.proximabeta.nikke.weeklypackage10,com.gamamobi.nikke.weeklypackage10,False,54.99
10300211,PackageShop,300211,Item,com.proximabeta.nikke.weeklypackage11,com.gamamobi.nikke.weeklypackage11,False,9.99
10300212,PackageShop,300212,Item,com.proximabeta.nikke.weeklypackage12,com.gamamobi.nikke.weeklypackage12,False,54.99
10300213,PackageShop,300213,Item,com.proximabeta.nikke.weeklypackage13,com.gamamobi.nikke.weeklypackage13,False,19.99
10300214,PackageShop,300214,Item,com.proximabeta.nikke.weeklypackage14,com.gamamobi.nikke.weeklypackage14,False,54.99
10300301,PackageShop,300301,Item,com.proximabeta.nikke.monthlypackage01,com.gamamobi.nikke.monthlypackage01,False,14.99
10300302,PackageShop,300302,Item,com.proximabeta.nikke.monthlypackage02,com.gamamobi.nikke.monthlypackage02,False,19.99
10300303,PackageShop,300303,Item,com.proximabeta.nikke.monthlypackage03,com.gamamobi.nikke.monthlypackage03,False,19.99
10300304,PackageShop,300304,Item,com.proximabeta.nikke.monthlypackage04,com.gamamobi.nikke.monthlypackage04,False,29.99
10300305,PackageShop,300305,Item,com.proximabeta.nikke.monthlypackage05,com.gamamobi.nikke.monthlypackage05,False,54.99
10300306,PackageShop,300306,Item,com.proximabeta.nikke.monthlypackage06,com.gamamobi.nikke.monthlypackage06,False,99.99
10300307,PackageShop,300307,Item,com.proximabeta.nikke.monthlypackage07,com.gamamobi.nikke.monthlypackage07,False,99.99
10300308,PackageShop,300308,Item,com.proximabeta.nikke.monthlypackage08_free,com.gamamobi.nikke.monthlypackage08_free,True,0
10300309,PackageShop,300309,Item,com.proximabeta.nikke.monthlypackage9,com.gamamobi.nikke.monthlypackage9,False,29.99
10300310,PackageShop,300310,Item,com.proximabeta.nikke.monthlypackage10,com.gamamobi.nikke.monthlypackage10,False,99.99
10300311,PackageShop,300311,Item,com.proximabeta.nikke.monthlypackage11,com.gamamobi.nikke.monthlypackage11,False,99.99
10300312,PackageShop,300312,Item,com.proximabeta.nikke.monthlypackage12,com.gamamobi.nikke.monthlypackage12,False,19.99
10300313,PackageShop,300313,Item,com.proximabeta.nikke.monthlypackage13,com.gamamobi.nikke.monthlypackage13,False,19.99
10300314,PackageShop,300314,Item,com.proximabeta.nikke.monthlypackage14,com.gamamobi.nikke.monthlypackage14,False,99.99
10300315,PackageShop,300315,Item,com.proximabeta.nikke.monthlypackage15,com.gamamobi.nikke.monthlypackage15,False,29.99
10300316,PackageShop,300316,Item,com.proximabeta.nikke.monthlypackage16,com.gamamobi.nikke.monthlypackage16,False,99.99
10300501,PackageShop,300501,Item,com.proximabeta.nikke.always01_01,com.gamamobi.nikke.always01_01,False,14.99
10300502,PackageShop,300502,Item,com.proximabeta.nikke.always01_02,com.gamamobi.nikke.always01_02,False,4.99
10300503,PackageShop,300503,Item,com.proximabeta.nikke.always01_03,com.gamamobi.nikke.always01_03,False,19.99
10300504,PackageShop,300504,Item,com.proximabeta.nikke.always02_01,com.gamamobi.nikke.always02_01,False,0.99
10300505,PackageShop,300505,Item,com.proximabeta.nikke.always02_02,com.gamamobi.nikke.always02_02,False,4.99
10300506,PackageShop,300506,Item,com.proximabeta.nikke.always02_03,com.gamamobi.nikke.always02_03,False,14.99
10300507,PackageShop,300507,Item,com.proximabeta.nikke.always02_04,com.gamamobi.nikke.always02_04,False,29.99
10300508,PackageShop,300508,Item,com.proximabeta.nikke.always02_05,com.gamamobi.nikke.always02_05,False,54.99
10300509,PackageShop,300509,Item,com.proximabeta.nikke.always02_06,com.gamamobi.nikke.always02_06,False,99.99
21000021,PopupPackageShop,100001,Item,com.proximabeta.nikke.popuppackageuserlv1,com.gamamobi.nikke.popuppackageuserlv1,False,0.99
21000022,PopupPackageShop,100002,Item,com.proximabeta.nikke.popuppackageuserlv2,com.gamamobi.nikke.popuppackageuserlv2,False,4.99
21000023,PopupPackageShop,100003,Item,com.proximabeta.nikke.popuppackageuserlv3,com.gamamobi.nikke.popuppackageuserlv3,False,9.99
21000024,PopupPackageShop,100004,Item,com.proximabeta.nikke.popuppackageuserlv4,com.gamamobi.nikke.popuppackageuserlv4,False,14.99
21000025,PopupPackageShop,100005,Item,com.proximabeta.nikke.popuppackageuserlv5,com.gamamobi.nikke.popuppackageuserlv5,False,19.99
21000026,PopupPackageShop,100006,Item,com.proximabeta.nikke.popuppackageuserlv6,com.gamamobi.nikke.popuppackageuserlv6,False,24.99
21000027,PopupPackageShop,100007,Item,com.proximabeta.nikke.popuppackageuserlv7,com.gamamobi.nikke.popuppackageuserlv7,False,29.99
21000028,PopupPackageShop,100008,Item,com.proximabeta.nikke.popuppackageuserlv8,com.gamamobi.nikke.popuppackageuserlv8,False,54.99
21000029,PopupPackageShop,100009,Item,com.proximabeta.nikke.popuppackageuserlv9,com.gamamobi.nikke.popuppackageuserlv9,False,99.99
21010051,PopupPackageShop,101001,Item,com.proximabeta.nikke.popuppackagechapter1,com.gamamobi.nikke.popuppackagechapter1,False,0.99
21010052,PopupPackageShop,101002,Item,com.proximabeta.nikke.popuppackagechapter2,com.gamamobi.nikke.popuppackagechapter2,False,4.99
21010053,PopupPackageShop,101003,Item,com.proximabeta.nikke.popuppackagechapter3,com.gamamobi.nikke.popuppackagechapter3,False,9.99
21010054,PopupPackageShop,101004,Item,com.proximabeta.nikke.popuppackagechapter4,com.gamamobi.nikke.popuppackagechapter4,False,14.99
21010055,PopupPackageShop,101005,Item,com.proximabeta.nikke.popuppackagechapter5,com.gamamobi.nikke.popuppackagechapter5,False,19.99
21010056,PopupPackageShop,101006,Item,com.proximabeta.nikke.popuppackagechapter6,com.gamamobi.nikke.popuppackagechapter6,False,24.99
21010057,PopupPackageShop,101007,Item,com.proximabeta.nikke.popuppackagechapter7,com.gamamobi.nikke.popuppackagechapter7,False,29.99
21010058,PopupPackageShop,101008,Item,com.proximabeta.nikke.popuppackagechapter8,com.gamamobi.nikke.popuppackagechapter8,False,54.99
21010059,PopupPackageShop,101009,Item,com.proximabeta.nikke.popuppackagechapter9,com.gamamobi.nikke.popuppackagechapter9,False,99.99
21020031,PopupPackageShop,102001,Item,com.proximabeta.nikke.popuppackagetribetw1,com.gamamobi.nikke.popuppackagetribetw1,False,0.99
21020032,PopupPackageShop,102002,Item,com.proximabeta.nikke.popuppackagetribetw2,com.gamamobi.nikke.popuppackagetribetw2,False,4.99
21020033,PopupPackageShop,102003,Item,com.proximabeta.nikke.popuppackagetribetw3,com.gamamobi.nikke.popuppackagetribetw3,False,9.99
21020034,PopupPackageShop,102004,Item,com.proximabeta.nikke.popuppackagetribetw4,com.gamamobi.nikke.popuppackagetribetw4,False,14.99
21020035,PopupPackageShop,102005,Item,com.proximabeta.nikke.popuppackagetribetw5,com.gamamobi.nikke.popuppackagetribetw5,False,19.99
21020036,PopupPackageShop,102006,Item,com.proximabeta.nikke.popuppackagetribetw6,com.gamamobi.nikke.popuppackagetribetw6,False,24.99
21020037,PopupPackageShop,102007,Item,com.proximabeta.nikke.popuppackagetribetw7,com.gamamobi.nikke.popuppackagetribetw7,False,29.99
21020038,PopupPackageShop,102008,Item,com.proximabeta.nikke.popuppackagetribetw8,com.gamamobi.nikke.popuppackagetribetw8,False,54.99
21020039,PopupPackageShop,102009,Item,com.proximabeta.nikke.popuppackagetribetw9,com.gamamobi.nikke.popuppackagetribetw9,False,99.99
21030031,PopupPackageShop,103001,Item,com.proximabeta.nikke.popuppackageelysiontw1,com.gamamobi.nikke.popuppackageelysiontw1,False,0.99
21030032,PopupPackageShop,103002,Item,com.proximabeta.nikke.popuppackageelysiontw2,com.gamamobi.nikke.popuppackageelysiontw2,False,4.99
21030033,PopupPackageShop,103003,Item,com.proximabeta.nikke.popuppackageelysiontw3,com.gamamobi.nikke.popuppackageelysiontw3,False,9.99
21030034,PopupPackageShop,103004,Item,com.proximabeta.nikke.popuppackageelysiontw4,com.gamamobi.nikke.popuppackageelysiontw4,False,14.99
21030035,PopupPackageShop,103005,Item,com.proximabeta.nikke.popuppackageelysiontw5,com.gamamobi.nikke.popuppackageelysiontw5,False,19.99
21030036,PopupPackageShop,103006,Item,com.proximabeta.nikke.popuppackageelysiontw6,com.gamamobi.nikke.popuppackageelysiontw6,False,24.99
21030037,PopupPackageShop,103007,Item,com.proximabeta.nikke.popuppackageelysiontw7,com.gamamobi.nikke.popuppackageelysiontw7,False,29.99
21030038,PopupPackageShop,103008,Item,com.proximabeta.nikke.popuppackageelysiontw8,com.gamamobi.nikke.popuppackageelysiontw8,False,54.99
21030039,PopupPackageShop,103009,Item,com.proximabeta.nikke.popuppackageelysiontw9,com.gamamobi.nikke.popuppackageelysiontw9,False,99.99
21040031,PopupPackageShop,104001,Item,com.proximabeta.nikke.popuppackagemissilistw1,com.gamamobi.nikke.popuppackagemissilistw1,False,0.99
21040032,PopupPackageShop,104002,Item,com.proximabeta.nikke.popuppackagemissilistw2,com.gamamobi.nikke.popuppackagemissilistw2,False,4.99
21040033,PopupPackageShop,104003,Item,com.proximabeta.nikke.popuppackagemissilistw3,com.gamamobi.nikke.popuppackagemissilistw3,False,9.99
21040034,PopupPackageShop,104004,Item,com.proximabeta.nikke.popuppackagemissilistw4,com.gamamobi.nikke.popuppackagemissilistw4,False,14.99
21040035,PopupPackageShop,104005,Item,com.proximabeta.nikke.popuppackagemissilistw5,com.gamamobi.nikke.popuppackagemissilistw5,False,19.99
21040036,PopupPackageShop,104006,Item,com.proximabeta.nikke.popuppackagemissilistw6,com.gamamobi.nikke.popuppackagemissilistw6,False,24.99
21040037,PopupPackageShop,104007,Item,com.proximabeta.nikke.popuppackagemissilistw7,com.gamamobi.nikke.popuppackagemissilistw7,False,29.99
21040038,PopupPackageShop,104008,Item,com.proximabeta.nikke.popuppackagemissilistw8,com.gamamobi.nikke.popuppackagemissilistw8,False,54.99
21040039,PopupPackageShop,104009,Item,com.proximabeta.nikke.popuppackagemissilistw9,com.gamamobi.nikke.popuppackagemissilistw9,False,99.99
21050031,PopupPackageShop,105001,Item,com.proximabeta.nikke.popuppackagetetratw1,com.gamamobi.nikke.popuppackagetetratw1,False,0.99
21050032,PopupPackageShop,105002,Item,com.proximabeta.nikke.popuppackagetetratw2,com.gamamobi.nikke.popuppackagetetratw2,False,4.99
21050033,PopupPackageShop,105003,Item,com.proximabeta.nikke.popuppackagetetratw3,com.gamamobi.nikke.popuppackagetetratw3,False,9.99
21050034,PopupPackageShop,105004,Item,com.proximabeta.nikke.popuppackagetetratw4,com.gamamobi.nikke.popuppackagetetratw4,False,14.99
21050035,PopupPackageShop,105005,Item,com.proximabeta.nikke.popuppackagetetratw5,com.gamamobi.nikke.popuppackagetetratw5,False,19.99
21050036,PopupPackageShop,105006,Item,com.proximabeta.nikke.popuppackagetetratw6,com.gamamobi.nikke.popuppackagetetratw6,False,24.99
21050037,PopupPackageShop,105007,Item,com.proximabeta.nikke.popuppackagetetratw7,com.gamamobi.nikke.popuppackagetetratw7,False,29.99
21050038,PopupPackageShop,105008,Item,com.proximabeta.nikke.popuppackagetetratw8,com.gamamobi.nikke.popuppackagetetratw8,False,54.99
21050039,PopupPackageShop,105009,Item,com.proximabeta.nikke.popuppackagetetratw9,com.gamamobi.nikke.popuppackagetetratw9,False,99.99
21080011,PopupPackageShop,108001,Item,com.proximabeta.nikke.popuppackagenikkelv1,com.gamamobi.nikke.popuppackagenikkelv1,False,0.99
21080012,PopupPackageShop,108002,Item,com.proximabeta.nikke.popuppackagenikkelv2,com.gamamobi.nikke.popuppackagenikkelv2,False,4.99
21080013,PopupPackageShop,108003,Item,com.proximabeta.nikke.popuppackagenikkelv3,com.gamamobi.nikke.popuppackagenikkelv3,False,9.99
21080014,PopupPackageShop,108004,Item,com.proximabeta.nikke.popuppackagenikkelv4,com.gamamobi.nikke.popuppackagenikkelv4,False,14.99
21080015,PopupPackageShop,108005,Item,com.proximabeta.nikke.popuppackagenikkelv5,com.gamamobi.nikke.popuppackagenikkelv5,False,19.99
21080016,PopupPackageShop,108006,Item,com.proximabeta.nikke.popuppackagenikkelv6,com.gamamobi.nikke.popuppackagenikkelv6,False,24.99
21080017,PopupPackageShop,108007,Item,com.proximabeta.nikke.popuppackagenikkelv7,com.gamamobi.nikke.popuppackagenikkelv7,False,29.99
21080018,PopupPackageShop,108008,Item,com.proximabeta.nikke.popuppackagenikkelv8,com.gamamobi.nikke.popuppackagenikkelv8,False,54.99
21080019,PopupPackageShop,108009,Item,com.proximabeta.nikke.popuppackagenikkelv9,com.gamamobi.nikke.popuppackagenikkelv9,False,99.99
21090011,PopupPackageShop,109001,Item,com.proximabeta.nikke.popuppackagelimitbr1,com.gamamobi.nikke.popuppackagelimitbr1,False,0.99
21090012,PopupPackageShop,109002,Item,com.proximabeta.nikke.popuppackagelimitbr2,com.gamamobi.nikke.popuppackagelimitbr2,False,4.99
21090013,PopupPackageShop,109003,Item,com.proximabeta.nikke.popuppackagelimitbr3,com.gamamobi.nikke.popuppackagelimitbr3,False,9.99
21090014,PopupPackageShop,109004,Item,com.proximabeta.nikke.popuppackagelimitbr4,com.gamamobi.nikke.popuppackagelimitbr4,False,14.99
21090015,PopupPackageShop,109005,Item,com.proximabeta.nikke.popuppackagelimitbr5,com.gamamobi.nikke.popuppackagelimitbr5,False,19.99
21090016,PopupPackageShop,109006,Item,com.proximabeta.nikke.popuppackagelimitbr6,com.gamamobi.nikke.popuppackagelimitbr6,False,24.99
21090017,PopupPackageShop,109007,Item,com.proximabeta.nikke.popuppackagelimitbr7,com.gamamobi.nikke.popuppackagelimitbr7,False,29.99
21090018,PopupPackageShop,109008,Item,com.proximabeta.nikke.popuppackagelimitbr8,com.gamamobi.nikke.popuppackagelimitbr8,False,54.99
21090019,PopupPackageShop,109009,Item,com.proximabeta.nikke.popuppackagelimitbr9,com.gamamobi.nikke.popuppackagelimitbr9,False,99.99
21100011,PopupPackageShop,110001,Item,com.proximabeta.nikke.popuppackagecoreen1,com.gamamobi.nikke.popuppackagecoreen1,False,0.99
21100012,PopupPackageShop,110002,Item,com.proximabeta.nikke.popuppackagecoreen2,com.gamamobi.nikke.popuppackagecoreen2,False,4.99
21100013,PopupPackageShop,110003,Item,com.proximabeta.nikke.popuppackagecoreen3,com.gamamobi.nikke.popuppackagecoreen3,False,9.99
21100014,PopupPackageShop,110004,Item,com.proximabeta.nikke.popuppackagecoreen4,com.gamamobi.nikke.popuppackagecoreen4,False,14.99
21100015,PopupPackageShop,110005,Item,com.proximabeta.nikke.popuppackagecoreen5,com.gamamobi.nikke.popuppackagecoreen5,False,19.99
21100016,PopupPackageShop,110006,Item,com.proximabeta.nikke.popuppackagecoreen6,com.gamamobi.nikke.popuppackagecoreen6,False,24.99
21100017,PopupPackageShop,110007,Item,com.proximabeta.nikke.popuppackagecoreen7,com.gamamobi.nikke.popuppackagecoreen7,False,29.99
21100018,PopupPackageShop,110008,Item,com.proximabeta.nikke.popuppackagecoreen8,com.gamamobi.nikke.popuppackagecoreen8,False,54.99
21100019,PopupPackageShop,110009,Item,com.proximabeta.nikke.popuppackagecoreen9,com.gamamobi.nikke.popuppackagecoreen9,False,99.99
30050001,CampaignPackageShop,50001,Item,com.proximabeta.nikke.campaignpackage01,com.gamamobi.nikke.campaignpackage01,False,19.99
30050101,CampaignPackageShop,50101,Item,com.proximabeta.nikke.campaignpackage02,com.gamamobi.nikke.campaignpackage02,False,19.99
40000001,MonthlyAmount,2,Currency,com.proximabeta.nikke.monthlykit03,com.gamamobi.nikke.monthlykit03,False,4.99
40000002,MonthlyAmount,1,Currency,com.proximabeta.nikke.monthlykit04_01,com.gamamobi.nikke.monthlykit04_01,False,14.99
50000001,CashShop,1,Currency,com.proximabeta.nikke.jw300,com.gamamobi.nikke.jw300,False,4.99
50000002,CashShop,2,Currency,com.proximabeta.nikke.jw680,com.gamamobi.nikke.jw680,False,9.99
50000101,CashShop,101,Currency,com.proximabeta.nikke.jw1280,com.gamamobi.nikke.jw1280,False,19.99
50000102,CashShop,102,Currency,com.proximabeta.nikke.jw1980,com.gamamobi.nikke.jw1980,False,29.99
50000103,CashShop,103,Currency,com.proximabeta.nikke.jw3280,com.gamamobi.nikke.jw3280,False,54.99
50000104,CashShop,104,Currency,com.proximabeta.nikke.jw6480,com.gamamobi.nikke.jw6480,False,79.99
60001002,PassShop,1002,Item,com.proximabeta.nikke.costumepass01,com.gamamobi.nikke.costumepass01,False,19.99
60001003,PassShop,1003,Item,com.proximabeta.nikke.costumepass02,com.gamamobi.nikke.costumepass02,False,19.99
60001004,PassShop,1004,Item,com.proximabeta.nikke.costumepass03,com.gamamobi.nikke.costumepass03,False,19.99
60001005,PassShop,1005,Item,com.proximabeta.nikke.costumepass04,com.gamamobi.nikke.costumepass04,False,19.99
60001006,PassShop,1006,Item,com.proximabeta.nikke.costumepass05,com.gamamobi.nikke.costumepass05,False,19.99
60001007,PassShop,1007,Item,com.proximabeta.nikke.costumepass06,com.gamamobi.nikke.costumepass06,False,19.99
60001008,PassShop,1008,Item,com.proximabeta.nikke.costumepass07,com.gamamobi.nikke.costumepass07,False,19.99
60001009,PassShop,1009,Item,com.proximabeta.nikke.costumepass08,com.gamamobi.nikke.costumepass08,False,19.99
60001010,PassShop,1010,Item,com.proximabeta.nikke.costumepass09,com.gamamobi.nikke.costumepass09,False,19.99
60001011,PassShop,1011,Item,com.proximabeta.nikke.costumepass10,com.gamamobi.nikke.costumepass10,False,19.99
60001012,PassShop,1012,Item,com.proximabeta.nikke.costumepass11,com.gamamobi.nikke.costumepass11,False,19.99
60001013,PassShop,1013,Item,com.proximabeta.nikke.costumepass12,com.gamamobi.nikke.costumepass12,False,19.99
60001014,PassShop,1014,Item,com.proximabeta.nikke.costumepass13,com.gamamobi.nikke.costumepass13,False,19.99
