id,group_id,order,reward_type,reward_id,reward_value_min,reward_value_max,ratio
1310430,1310400,306,Item,3220701,1,1,2500
1310431,1310400,307,Item,3320701,1,1,2500
1310432,1310400,308,Item,3420701,1,1,2500
1310433,1310400,309,Item,3130701,1,1,2500
1310434,1310400,310,Item,3230701,1,1,2500
1310435,1310400,311,Item,3330701,1,1,2500
1310436,1310400,312,Item,3430701,1,1,2500
1310501,1310500,101,Item,3110801,1,1,4167
1310502,1310500,102,Item,3210801,1,1,4167
1310503,1310500,103,Item,3310801,1,1,4167
1310504,1310500,104,Item,3410801,1,1,4167
1310505,1310500,105,Item,3120801,1,1,4167
1310506,1310500,106,Item,3220801,1,1,4167
1310507,1310500,107,Item,3320801,1,1,4167
1310508,1310500,108,Item,3420801,1,1,4167
1310509,1310500,109,Item,3130801,1,1,4167
1310510,1310500,110,Item,3230801,1,1,4167
1310511,1310500,111,Item,3330801,1,1,4167
1310512,1310500,112,Item,3430801,1,1,4167
1310513,1310500,201,Equipment_Random_03,3110701,1,1,2500
1310514,1310500,202,Equipment_Random_03,3210701,1,1,2500
1310515,1310500,203,Equipment_Random_03,3310701,1,1,2500
1310516,1310500,204,Equipment_Random_03,3410701,1,1,2500
1310517,1310500,205,Equipment_Random_03,3120701,1,1,2500
1310518,1310500,206,Equipment_Random_03,3220701,1,1,2500
1310519,1310500,207,Equipment_Random_03,3320701,1,1,2500
1310520,1310500,208,Equipment_Random_03,3420701,1,1,2500
1310521,1310500,209,Equipment_Random_03,3130701,1,1,2500
1310522,1310500,210,Equipment_Random_03,3230701,1,1,2500
1310523,1310500,211,Equipment_Random_03,3330701,1,1,2500
1310524,1310500,212,Equipment_Random_03,3430701,1,1,2500
1310525,1310500,301,Item,3110701,1,1,1667
1310526,1310500,302,Item,3210701,1,1,1667
1310527,1310500,303,Item,3310701,1,1,1667
1310528,1310500,304,Item,3410701,1,1,1667
1310529,1310500,305,Item,3120701,1,1,1667
1310530,1310500,306,Item,3220701,1,1,1667
1310531,1310500,307,Item,3320701,1,1,1667
1310532,1310500,308,Item,3420701,1,1,1667
1310533,1310500,309,Item,3130701,1,1,1667
1310534,1310500,310,Item,3230701,1,1,1667
1310535,1310500,311,Item,3330701,1,1,1667
1310536,1310500,312,Item,3430701,1,1,1667
1310601,1310600,101,Equipment_Random_03,3110801,1,1,833
1310602,1310600,102,Equipment_Random_03,3210801,1,1,833
1310603,1310600,103,Equipment_Random_03,3310801,1,1,833
1310604,1310600,104,Equipment_Random_03,3410801,1,1,833
1310605,1310600,105,Equipment_Random_03,3120801,1,1,833
1310606,1310600,106,Equipment_Random_03,3220801,1,1,833
1310607,1310600,107,Equipment_Random_03,3320801,1,1,833
1310608,1310600,108,Equipment_Random_03,3420801,1,1,833
1310609,1310600,109,Equipment_Random_03,3130801,1,1,833
1310610,1310600,110,Equipment_Random_03,3230801,1,1,833
1310611,1310600,111,Equipment_Random_03,3330801,1,1,833
1310612,1310600,112,Equipment_Random_03,3430801,1,1,833
1310613,1310600,201,Item,3110801,1,1,7500
1310614,1310600,202,Item,3210801,1,1,7500
1310615,1310600,203,Item,3310801,1,1,7500
1310616,1310600,204,Item,3410801,1,1,7500
1310617,1310600,205,Item,3120801,1,1,7500
1310618,1310600,206,Item,3220801,1,1,7500
1310619,1310600,207,Item,3320801,1,1,7500
1310620,1310600,208,Item,3420801,1,1,7500
1310621,1310600,209,Item,3130801,1,1,7500
1310622,1310600,210,Item,3230801,1,1,7500
1310623,1310600,211,Item,3330801,1,1,7500
1310624,1310600,212,Item,3430801,1,1,7500
1310701,1310700,101,Item,3110901,1,1,833
1310702,1310700,102,Item,3210901,1,1,833
1310703,1310700,103,Item,3310901,1,1,833
1310704,1310700,104,Item,3410901,1,1,833
1310705,1310700,105,Item,3120901,1,1,833
1310706,1310700,106,Item,3220901,1,1,833
1310707,1310700,107,Item,3320901,1,1,833
1310708,1310700,108,Item,3420901,1,1,833
1310709,1310700,109,Item,3130901,1,1,833
1310710,1310700,110,Item,3230901,1,1,833
1310711,1310700,111,Item,3330901,1,1,833
1310712,1310700,112,Item,3430901,1,1,833
1310713,1310700,201,Equipment_Random_03,3110801,1,1,2500
1310714,1310700,202,Equipment_Random_03,3210801,1,1,2500
1310715,1310700,203,Equipment_Random_03,3310801,1,1,2500
1310716,1310700,204,Equipment_Random_03,3410801,1,1,2500
1310717,1310700,205,Equipment_Random_03,3120801,1,1,2500
1310718,1310700,206,Equipment_Random_03,3220801,1,1,2500
1310719,1310700,207,Equipment_Random_03,3320801,1,1,2500
1310720,1310700,208,Equipment_Random_03,3420801,1,1,2500
1310721,1310700,209,Equipment_Random_03,3130801,1,1,2500
1310722,1310700,210,Equipment_Random_03,3230801,1,1,2500
1310723,1310700,211,Equipment_Random_03,3330801,1,1,2500
1310724,1310700,212,Equipment_Random_03,3430801,1,1,2500
1310725,1310700,301,Item,3110801,1,1,5000
1310726,1310700,302,Item,3210801,1,1,5000
1310727,1310700,303,Item,3310801,1,1,5000
1310728,1310700,304,Item,3410801,1,1,5000
1310729,1310700,305,Item,3120801,1,1,5000
1310730,1310700,306,Item,3220801,1,1,5000
1310731,1310700,307,Item,3320801,1,1,5000
1310732,1310700,308,Item,3420801,1,1,5000
1310733,1310700,309,Item,3130801,1,1,5000
1310734,1310700,310,Item,3230801,1,1,5000
1310735,1310700,311,Item,3330801,1,1,5000
1310736,1310700,312,Item,3430801,1,1,5000
1310801,1310800,101,Item,3110901,1,1,1667
1310802,1310800,102,Item,3210901,1,1,1667
1310803,1310800,103,Item,3310901,1,1,1667
1310804,1310800,104,Item,3410901,1,1,1667
1310805,1310800,105,Item,3120901,1,1,1667
1310806,1310800,106,Item,3220901,1,1,1667
1310807,1310800,107,Item,3320901,1,1,1667
1310808,1310800,108,Item,3420901,1,1,1667
1310809,1310800,109,Item,3130901,1,1,1667
1310810,1310800,110,Item,3230901,1,1,1667
1310811,1310800,111,Item,3330901,1,1,1667
1310812,1310800,112,Item,3430901,1,1,1667
1310813,1310800,201,Equipment_Random_03,3110801,1,1,2500
1310814,1310800,202,Equipment_Random_03,3210801,1,1,2500
1310815,1310800,203,Equipment_Random_03,3310801,1,1,2500
1310816,1310800,204,Equipment_Random_03,3410801,1,1,2500
1310817,1310800,205,Equipment_Random_03,3120801,1,1,2500
1310818,1310800,206,Equipment_Random_03,3220801,1,1,2500
1310819,1310800,207,Equipment_Random_03,3320801,1,1,2500
1310820,1310800,208,Equipment_Random_03,3420801,1,1,2500
1310821,1310800,209,Equipment_Random_03,3130801,1,1,2500
1310822,1310800,210,Equipment_Random_03,3230801,1,1,2500
1310823,1310800,211,Equipment_Random_03,3330801,1,1,2500
1310824,1310800,212,Equipment_Random_03,3430801,1,1,2500
1310825,1310800,301,Item,3110801,1,1,4167
1310826,1310800,302,Item,3210801,1,1,4167
1310827,1310800,303,Item,3310801,1,1,4167
1310828,1310800,304,Item,3410801,1,1,4167
1310829,1310800,305,Item,3120801,1,1,4167
1310830,1310800,306,Item,3220801,1,1,4167
1310831,1310800,307,Item,3320801,1,1,4167
1310832,1310800,308,Item,3420801,1,1,4167
1310833,1310800,309,Item,3130801,1,1,4167
1310834,1310800,310,Item,3230801,1,1,4167
1310835,1310800,311,Item,3330801,1,1,4167
1310836,1310800,312,Item,3430801,1,1,4167
1310901,1310900,101,Item,3110901,1,1,2500
1310902,1310900,102,Item,3210901,1,1,2500
1310903,1310900,103,Item,3310901,1,1,2500
1310904,1310900,104,Item,3410901,1,1,2500
1310905,1310900,105,Item,3120901,1,1,2500
1310906,1310900,106,Item,3220901,1,1,2500
1310907,1310900,107,Item,3320901,1,1,2500
1310908,1310900,108,Item,3420901,1,1,2500
1310909,1310900,109,Item,3130901,1,1,2500
1310910,1310900,110,Item,3230901,1,1,2500
1310911,1310900,111,Item,3330901,1,1,2500
1310912,1310900,112,Item,3430901,1,1,2500
1310913,1310900,201,Equipment_Random_03,3110801,1,1,2500
1310914,1310900,202,Equipment_Random_03,3210801,1,1,2500
1310915,1310900,203,Equipment_Random_03,3310801,1,1,2500
1310916,1310900,204,Equipment_Random_03,3410801,1,1,2500
1310917,1310900,205,Equipment_Random_03,3120801,1,1,2500
1310918,1310900,206,Equipment_Random_03,3220801,1,1,2500
1310919,1310900,207,Equipment_Random_03,3320801,1,1,2500
1310920,1310900,208,Equipment_Random_03,3420801,1,1,2500
1310921,1310900,209,Equipment_Random_03,3130801,1,1,2500
1310922,1310900,210,Equipment_Random_03,3230801,1,1,2500
1310923,1310900,211,Equipment_Random_03,3330801,1,1,2500
1310924,1310900,212,Equipment_Random_03,3430801,1,1,2500
1310925,1310900,301,Item,3110801,1,1,3333
1310926,1310900,302,Item,3210801,1,1,3333
1310927,1310900,303,Item,3310801,1,1,3333
1310928,1310900,304,Item,3410801,1,1,3333
1310929,1310900,305,Item,3120801,1,1,3333
1310930,1310900,306,Item,3220801,1,1,3333
1310931,1310900,307,Item,3320801,1,1,3333
1310932,1310900,308,Item,3420801,1,1,3333
1310933,1310900,309,Item,3130801,1,1,3333
1310934,1310900,310,Item,3230801,1,1,3333
1310935,1310900,311,Item,3330801,1,1,3333
1310936,1310900,312,Item,3430801,1,1,3333
1320401,1320400,0,Equipment_Random_03,3110801,1,1,2083
1320402,1320400,0,Equipment_Random_03,3210801,1,1,2083
1320403,1320400,0,Equipment_Random_03,3310801,1,1,2083
1320404,1320400,0,Equipment_Random_03,3410801,1,1,2083
1320405,1320400,0,Equipment_Random_03,3120801,1,1,2083
1320406,1320400,0,Equipment_Random_03,3220801,1,1,2083
1320407,1320400,0,Equipment_Random_03,3320801,1,1,2083
1320408,1320400,0,Equipment_Random_03,3420801,1,1,2083
1320409,1320400,0,Equipment_Random_03,3130801,1,1,2083
1320410,1320400,0,Equipment_Random_03,3230801,1,1,2083
1320411,1320400,0,Equipment_Random_03,3330801,1,1,2083
1320412,1320400,0,Equipment_Random_03,3430801,1,1,2083
1320501,1320500,0,Item,3110901,1,1,417
1320502,1320500,0,Item,3210901,1,1,417
1320503,1320500,0,Item,3310901,1,1,417
1320504,1320500,0,Item,3410901,1,1,417
1320505,1320500,0,Item,3120901,1,1,417
1320506,1320500,0,Item,3220901,1,1,417
1320507,1320500,0,Item,3320901,1,1,417
1320508,1320500,0,Item,3420901,1,1,417
1320509,1320500,0,Item,3130901,1,1,417
1320510,1320500,0,Item,3230901,1,1,417
1320511,1320500,0,Item,3330901,1,1,417
1320512,1320500,0,Item,3430901,1,1,417
1320513,1320500,0,Equipment_Random_03,3110801,1,1,2083
1320514,1320500,0,Equipment_Random_03,3210801,1,1,2083
1320515,1320500,0,Equipment_Random_03,3310801,1,1,2083
1320516,1320500,0,Equipment_Random_03,3410801,1,1,2083
1320517,1320500,0,Equipment_Random_03,3120801,1,1,2083
1320518,1320500,0,Equipment_Random_03,3220801,1,1,2083
1320519,1320500,0,Equipment_Random_03,3320801,1,1,2083
1320520,1320500,0,Equipment_Random_03,3420801,1,1,2083
1320521,1320500,0,Equipment_Random_03,3130801,1,1,2083
1320522,1320500,0,Equipment_Random_03,3230801,1,1,2083
1320523,1320500,0,Equipment_Random_03,3330801,1,1,2083
1320524,1320500,0,Equipment_Random_03,3430801,1,1,2083
1320601,1320600,0,Item,3110901,1,1,1250
1320602,1320600,0,Item,3210901,1,1,1250
1320603,1320600,0,Item,3310901,1,1,1250
1320604,1320600,0,Item,3410901,1,1,1250
1320605,1320600,0,Item,3120901,1,1,1250
1320606,1320600,0,Item,3220901,1,1,1250
1320607,1320600,0,Item,3320901,1,1,1250
1320608,1320600,0,Item,3420901,1,1,1250
1320609,1320600,0,Item,3130901,1,1,1250
1320610,1320600,0,Item,3230901,1,1,1250
1320611,1320600,0,Item,3330901,1,1,1250
1320612,1320600,0,Item,3430901,1,1,1250
1320613,1320600,0,Equipment_Random_03,3110801,1,1,1563
1320614,1320600,0,Equipment_Random_03,3210801,1,1,1563
1320615,1320600,0,Equipment_Random_03,3310801,1,1,1563
1320616,1320600,0,Equipment_Random_03,3410801,1,1,1563
1320617,1320600,0,Equipment_Random_03,3120801,1,1,1563
1320618,1320600,0,Equipment_Random_03,3220801,1,1,1563
1320619,1320600,0,Equipment_Random_03,3320801,1,1,1563
1320620,1320600,0,Equipment_Random_03,3420801,1,1,1563
1320621,1320600,0,Equipment_Random_03,3130801,1,1,1563
1320622,1320600,0,Equipment_Random_03,3230801,1,1,1563
1320623,1320600,0,Equipment_Random_03,3330801,1,1,1563
1320624,1320600,0,Equipment_Random_03,3430801,1,1,1563
1320701,1320700,0,Equipment_Random_03,3110901,1,1,521
1320702,1320700,0,Equipment_Random_03,3210901,1,1,521
1320703,1320700,0,Equipment_Random_03,3310901,1,1,521
1320704,1320700,0,Equipment_Random_03,3410901,1,1,521
1320705,1320700,0,Equipment_Random_03,3120901,1,1,521
1320706,1320700,0,Equipment_Random_03,3220901,1,1,521
1320707,1320700,0,Equipment_Random_03,3320901,1,1,521
1320708,1320700,0,Equipment_Random_03,3420901,1,1,521
1320709,1320700,0,Equipment_Random_03,3130901,1,1,521
1320710,1320700,0,Equipment_Random_03,3230901,1,1,521
1320711,1320700,0,Equipment_Random_03,3330901,1,1,521
1320712,1320700,0,Equipment_Random_03,3430901,1,1,521
1320713,1320700,0,Item,3110901,1,1,2500
1320714,1320700,0,Item,3210901,1,1,2500
1320715,1320700,0,Item,3310901,1,1,2500
1320716,1320700,0,Item,3410901,1,1,2500
1320717,1320700,0,Item,3120901,1,1,2500
1320718,1320700,0,Item,3220901,1,1,2500
1320719,1320700,0,Item,3320901,1,1,2500
1320720,1320700,0,Item,3420901,1,1,2500
1320721,1320700,0,Item,3130901,1,1,2500
1320722,1320700,0,Item,3230901,1,1,2500
1320723,1320700,0,Item,3330901,1,1,2500
1320724,1320700,0,Item,3430901,1,1,2500
1320801,1320800,0,Equipment_Random_03,3110901,1,1,1042
1320802,1320800,0,Equipment_Random_03,3210901,1,1,1042
1320803,1320800,0,Equipment_Random_03,3310901,1,1,1042
1320804,1320800,0,Equipment_Random_03,3410901,1,1,1042
1320805,1320800,0,Equipment_Random_03,3120901,1,1,1042
1320806,1320800,0,Equipment_Random_03,3220901,1,1,1042
1320807,1320800,0,Equipment_Random_03,3320901,1,1,1042
1320808,1320800,0,Equipment_Random_03,3420901,1,1,1042
1320809,1320800,0,Equipment_Random_03,3130901,1,1,1042
1320810,1320800,0,Equipment_Random_03,3230901,1,1,1042
1320811,1320800,0,Equipment_Random_03,3330901,1,1,1042
1320812,1320800,0,Equipment_Random_03,3430901,1,1,1042
1320813,1320800,0,Item,3110901,1,1,2500
1320814,1320800,0,Item,3210901,1,1,2500
1320815,1320800,0,Item,3310901,1,1,2500
1320816,1320800,0,Item,3410901,1,1,2500
1320817,1320800,0,Item,3120901,1,1,2500
1320818,1320800,0,Item,3220901,1,1,2500
1320819,1320800,0,Item,3320901,1,1,2500
1320820,1320800,0,Item,3420901,1,1,2500
1320821,1320800,0,Item,3130901,1,1,2500
1320822,1320800,0,Item,3230901,1,1,2500
1320823,1320800,0,Item,3330901,1,1,2500
1320824,1320800,0,Item,3430901,1,1,2500
1320901,1320900,0,Item,7080001,1,1,26670
1320902,1320900,0,Equipment_Random_03,3110901,1,1,2229
1320903,1320900,0,Equipment_Random_03,3210901,1,1,2229
1320904,1320900,0,Equipment_Random_03,3310901,1,1,2229
1320905,1320900,0,Equipment_Random_03,3410901,1,1,2229
1320906,1320900,0,Equipment_Random_03,3120901,1,1,2229
1320907,1320900,0,Equipment_Random_03,3220901,1,1,2229
1320908,1320900,0,Equipment_Random_03,3320901,1,1,2229
1320909,1320900,0,Equipment_Random_03,3420901,1,1,2229
1320910,1320900,0,Equipment_Random_03,3130901,1,1,2229
1320911,1320900,0,Equipment_Random_03,3230901,1,1,2229
1320912,1320900,0,Equipment_Random_03,3330901,1,1,2229
1320913,1320900,0,Equipment_Random_03,3430901,1,1,2229
1320914,1320900,0,Item,3110901,1,1,2632
1320915,1320900,0,Item,3210901,1,1,2632
1320916,1320900,0,Item,3310901,1,1,2632
1320917,1320900,0,Item,3410901,1,1,2632
1320918,1320900,0,Item,3120901,1,1,2632
1320919,1320900,0,Item,3220901,1,1,2632
1320920,1320900,0,Item,3320901,1,1,2632
1320921,1320900,0,Item,3420901,1,1,2632
1320922,1320900,0,Item,3130901,1,1,2632
1320923,1320900,0,Item,3230901,1,1,2632
1320924,1320900,0,Item,3330901,1,1,2632
1320925,1320900,0,Item,3430901,1,1,2632
1330101,1330100,0,Equipment_Random_03,3110901,1,1,2229
1330102,1330100,0,Equipment_Random_03,3210901,1,1,2229
1330103,1330100,0,Equipment_Random_03,3310901,1,1,2229
1330104,1330100,0,Equipment_Random_03,3410901,1,1,2229
1330105,1330100,0,Equipment_Random_03,3120901,1,1,2229
1330106,1330100,0,Equipment_Random_03,3220901,1,1,2229
1330107,1330100,0,Equipment_Random_03,3320901,1,1,2229
1330108,1330100,0,Equipment_Random_03,3420901,1,1,2229
1330109,1330100,0,Equipment_Random_03,3130901,1,1,2229
1330110,1330100,0,Equipment_Random_03,3230901,1,1,2229
1330111,1330100,0,Equipment_Random_03,3330901,1,1,2229
1330112,1330100,0,Equipment_Random_03,3430901,1,1,2229
1400101,1400100,101,Item,3110901,1,1,3000
1400102,1400100,102,Item,3210901,1,1,3000
1400103,1400100,103,Item,3310901,1,1,3000
1400104,1400100,104,Item,3410901,1,1,3000
1400105,1400100,105,Item,3120901,1,1,3000
1400106,1400100,106,Item,3220901,1,1,3000
1400107,1400100,107,Item,3320901,1,1,3000
1400108,1400100,108,Item,3420901,1,1,3000
1400109,1400100,109,Item,3130901,1,1,3000
1400110,1400100,110,Item,3230901,1,1,3000
1400111,1400100,111,Item,3330901,1,1,3000
1400112,1400100,112,Item,3430901,1,1,3000
1400113,1400100,201,Equipment_Random_03,3110801,1,1,5333
1400114,1400100,202,Equipment_Random_03,3210801,1,1,5333
1400115,1400100,203,Equipment_Random_03,3310801,1,1,5333
1400116,1400100,204,Equipment_Random_03,3410801,1,1,5333
1400117,1400100,205,Equipment_Random_03,3120801,1,1,5333
1400118,1400100,206,Equipment_Random_03,3220801,1,1,5333
1400119,1400100,207,Equipment_Random_03,3320801,1,1,5333
1400120,1400100,208,Equipment_Random_03,3420801,1,1,5333
1400121,1400100,209,Equipment_Random_03,3130801,1,1,5333
1400122,1400100,210,Equipment_Random_03,3230801,1,1,5333
1400123,1400100,211,Equipment_Random_03,3330801,1,1,5333
1400124,1400100,212,Equipment_Random_03,3430801,1,1,5333
1400201,1400200,101,Item,3110901,1,1,3083
1400202,1400200,102,Item,3210901,1,1,3083
1400203,1400200,103,Item,3310901,1,1,3083
1400204,1400200,104,Item,3410901,1,1,3083
1400205,1400200,105,Item,3120901,1,1,3083
1400206,1400200,106,Item,3220901,1,1,3083
1400207,1400200,107,Item,3320901,1,1,3083
1400208,1400200,108,Item,3420901,1,1,3083
1400209,1400200,109,Item,3130901,1,1,3083
1400210,1400200,110,Item,3230901,1,1,3083
1400211,1400200,111,Item,3330901,1,1,3083
1400212,1400200,112,Item,3430901,1,1,3083
1400213,1400200,201,Equipment_Random_03,3110801,1,1,5250
1400214,1400200,202,Equipment_Random_03,3210801,1,1,5250
1400215,1400200,203,Equipment_Random_03,3310801,1,1,5250
1400216,1400200,204,Equipment_Random_03,3410801,1,1,5250
1400217,1400200,205,Equipment_Random_03,3120801,1,1,5250
1400218,1400200,206,Equipment_Random_03,3220801,1,1,5250
1400219,1400200,207,Equipment_Random_03,3320801,1,1,5250
1400220,1400200,208,Equipment_Random_03,3420801,1,1,5250
1400221,1400200,209,Equipment_Random_03,3130801,1,1,5250
1400222,1400200,210,Equipment_Random_03,3230801,1,1,5250
1400223,1400200,211,Equipment_Random_03,3330801,1,1,5250
1400224,1400200,212,Equipment_Random_03,3430801,1,1,5250
1400301,1400300,101,Item,3110901,1,1,3583
1400302,1400300,102,Item,3210901,1,1,3583
1400303,1400300,103,Item,3310901,1,1,3583
1400304,1400300,104,Item,3410901,1,1,3583
1400305,1400300,105,Item,3120901,1,1,3583
1400306,1400300,106,Item,3220901,1,1,3583
1400307,1400300,107,Item,3320901,1,1,3583
1400308,1400300,108,Item,3420901,1,1,3583
1400309,1400300,109,Item,3130901,1,1,3583
1400310,1400300,110,Item,3230901,1,1,3583
1400311,1400300,111,Item,3330901,1,1,3583
1400312,1400300,112,Item,3430901,1,1,3583
1400313,1400300,201,Equipment_Random_03,3110801,1,1,4750
1400314,1400300,202,Equipment_Random_03,3210801,1,1,4750
1400315,1400300,203,Equipment_Random_03,3310801,1,1,4750
1400316,1400300,204,Equipment_Random_03,3410801,1,1,4750
1400317,1400300,205,Equipment_Random_03,3120801,1,1,4750
1400318,1400300,206,Equipment_Random_03,3220801,1,1,4750
1400319,1400300,207,Equipment_Random_03,3320801,1,1,4750
1400320,1400300,208,Equipment_Random_03,3420801,1,1,4750
1400321,1400300,209,Equipment_Random_03,3130801,1,1,4750
1400322,1400300,210,Equipment_Random_03,3230801,1,1,4750
1400323,1400300,211,Equipment_Random_03,3330801,1,1,4750
1400324,1400300,212,Equipment_Random_03,3430801,1,1,4750
1400401,1400400,101,Item,3110901,1,1,3667
1400402,1400400,102,Item,3210901,1,1,3667
1400403,1400400,103,Item,3310901,1,1,3667
1400404,1400400,104,Item,3410901,1,1,3667
1400405,1400400,105,Item,3120901,1,1,3667
1400406,1400400,106,Item,3220901,1,1,3667
1400407,1400400,107,Item,3320901,1,1,3667
1400408,1400400,108,Item,3420901,1,1,3667
1400409,1400400,109,Item,3130901,1,1,3667
1400410,1400400,110,Item,3230901,1,1,3667
1400411,1400400,111,Item,3330901,1,1,3667
1400412,1400400,112,Item,3430901,1,1,3667
1400413,1400400,201,Equipment_Random_03,3110801,1,1,4666
1400414,1400400,202,Equipment_Random_03,3210801,1,1,4666
1400415,1400400,203,Equipment_Random_03,3310801,1,1,4666
1400416,1400400,204,Equipment_Random_03,3410801,1,1,4666
1400417,1400400,205,Equipment_Random_03,3120801,1,1,4666
1400418,1400400,206,Equipment_Random_03,3220801,1,1,4666
1400419,1400400,207,Equipment_Random_03,3320801,1,1,4666
1400420,1400400,208,Equipment_Random_03,3420801,1,1,4666
1400421,1400400,209,Equipment_Random_03,3130801,1,1,4666
1400422,1400400,210,Equipment_Random_03,3230801,1,1,4666
1400423,1400400,211,Equipment_Random_03,3330801,1,1,4666
1400424,1400400,212,Equipment_Random_03,3430801,1,1,4666
1400501,1400500,101,Item,3110901,1,1,3750
1400502,1400500,102,Item,3210901,1,1,3750
1400503,1400500,103,Item,3310901,1,1,3750
1400504,1400500,104,Item,3410901,1,1,3750
1400505,1400500,105,Item,3120901,1,1,3750
1400506,1400500,106,Item,3220901,1,1,3750
1400507,1400500,107,Item,3320901,1,1,3750
1400508,1400500,108,Item,3420901,1,1,3750
1400509,1400500,109,Item,3130901,1,1,3750
1400510,1400500,110,Item,3230901,1,1,3750
1400511,1400500,111,Item,3330901,1,1,3750
1400512,1400500,112,Item,3430901,1,1,3750
1400513,1400500,201,Equipment_Random_03,3110801,1,1,4583
1400514,1400500,202,Equipment_Random_03,3210801,1,1,4583
1400515,1400500,203,Equipment_Random_03,3310801,1,1,4583
1400516,1400500,204,Equipment_Random_03,3410801,1,1,4583
1400517,1400500,205,Equipment_Random_03,3120801,1,1,4583
1400518,1400500,206,Equipment_Random_03,3220801,1,1,4583
1400519,1400500,207,Equipment_Random_03,3320801,1,1,4583
1400520,1400500,208,Equipment_Random_03,3420801,1,1,4583
1400521,1400500,209,Equipment_Random_03,3130801,1,1,4583
1400522,1400500,210,Equipment_Random_03,3230801,1,1,4583
1400523,1400500,211,Equipment_Random_03,3330801,1,1,4583
1400524,1400500,212,Equipment_Random_03,3430801,1,1,4583
1400601,1400600,101,Item,3110901,1,1,4333
1400602,1400600,102,Item,3210901,1,1,4333
1400603,1400600,103,Item,3310901,1,1,4333
1400604,1400600,104,Item,3410901,1,1,4333
1400605,1400600,105,Item,3120901,1,1,4333
1400606,1400600,106,Item,3220901,1,1,4333
1400607,1400600,107,Item,3320901,1,1,4333
1400608,1400600,108,Item,3420901,1,1,4333
1400609,1400600,109,Item,3130901,1,1,4333
1400610,1400600,110,Item,3230901,1,1,4333
1400611,1400600,111,Item,3330901,1,1,4333
1400612,1400600,112,Item,3430901,1,1,4333
1400613,1400600,201,Equipment_Random_03,3110801,1,1,4000
1400614,1400600,202,Equipment_Random_03,3210801,1,1,4000
1400615,1400600,203,Equipment_Random_03,3310801,1,1,4000
1400616,1400600,204,Equipment_Random_03,3410801,1,1,4000
1400617,1400600,205,Equipment_Random_03,3120801,1,1,4000
1400618,1400600,206,Equipment_Random_03,3220801,1,1,4000
1400619,1400600,207,Equipment_Random_03,3320801,1,1,4000
1400620,1400600,208,Equipment_Random_03,3420801,1,1,4000
1400621,1400600,209,Equipment_Random_03,3130801,1,1,4000
1400622,1400600,210,Equipment_Random_03,3230801,1,1,4000
1400623,1400600,211,Equipment_Random_03,3330801,1,1,4000
1400624,1400600,212,Equipment_Random_03,3430801,1,1,4000
1400701,1400700,101,Item,3110901,1,1,4500
1400702,1400700,102,Item,3210901,1,1,4500
1400703,1400700,103,Item,3310901,1,1,4500
1400704,1400700,104,Item,3410901,1,1,4500
1400705,1400700,105,Item,3120901,1,1,4500
1400706,1400700,106,Item,3220901,1,1,4500
1400707,1400700,107,Item,3320901,1,1,4500
1400708,1400700,108,Item,3420901,1,1,4500
1400709,1400700,109,Item,3130901,1,1,4500
1400710,1400700,110,Item,3230901,1,1,4500
1400711,1400700,111,Item,3330901,1,1,4500
1400712,1400700,112,Item,3430901,1,1,4500
1400713,1400700,201,Equipment_Random_03,3110801,1,1,3833
1400714,1400700,202,Equipment_Random_03,3210801,1,1,3833
1400715,1400700,203,Equipment_Random_03,3310801,1,1,3833
1400716,1400700,204,Equipment_Random_03,3410801,1,1,3833
1400717,1400700,205,Equipment_Random_03,3120801,1,1,3833
1400718,1400700,206,Equipment_Random_03,3220801,1,1,3833
1400719,1400700,207,Equipment_Random_03,3320801,1,1,3833
1400720,1400700,208,Equipment_Random_03,3420801,1,1,3833
1400721,1400700,209,Equipment_Random_03,3130801,1,1,3833
1400722,1400700,210,Equipment_Random_03,3230801,1,1,3833
1400723,1400700,211,Equipment_Random_03,3330801,1,1,3833
1400724,1400700,212,Equipment_Random_03,3430801,1,1,3833
1400801,1400800,101,Item,3110901,1,1,4500
1400802,1400800,102,Item,3210901,1,1,4500
1400803,1400800,103,Item,3310901,1,1,4500
1400804,1400800,104,Item,3410901,1,1,4500
1400805,1400800,105,Item,3120901,1,1,4500
1400806,1400800,106,Item,3220901,1,1,4500
1400807,1400800,107,Item,3320901,1,1,4500
1400808,1400800,108,Item,3420901,1,1,4500
1400809,1400800,109,Item,3130901,1,1,4500
1400810,1400800,110,Item,3230901,1,1,4500
1400811,1400800,111,Item,3330901,1,1,4500
1400812,1400800,112,Item,3430901,1,1,4500
1400813,1400800,201,Equipment_Random_03,3110801,1,1,3833
1400814,1400800,202,Equipment_Random_03,3210801,1,1,3833
1400815,1400800,203,Equipment_Random_03,3310801,1,1,3833
1400816,1400800,204,Equipment_Random_03,3410801,1,1,3833
1400817,1400800,205,Equipment_Random_03,3120801,1,1,3833
1400818,1400800,206,Equipment_Random_03,3220801,1,1,3833
1400819,1400800,207,Equipment_Random_03,3320801,1,1,3833
1400820,1400800,208,Equipment_Random_03,3420801,1,1,3833
1400821,1400800,209,Equipment_Random_03,3130801,1,1,3833
1400822,1400800,210,Equipment_Random_03,3230801,1,1,3833
1400823,1400800,211,Equipment_Random_03,3330801,1,1,3833
1400824,1400800,212,Equipment_Random_03,3430801,1,1,3833
1400901,1400900,101,Item,3110901,1,1,4500
