id,group_id,lv,level_hp,level_attack,level_surface_power
31310058,3131,58,201216,1738,200400
31310059,3131,59,206496,1788,205700
31310060,3131,60,211744,1831,211000
31310061,3131,61,236208,2044,235500
31310062,3131,62,242688,2100,242000
31310063,3131,63,249088,2156,248500
31310064,3131,64,255488,2213,255000
31310065,3131,65,261888,2269,261500
31310066,3131,66,268368,2325,268000
31310067,3131,67,274768,2381,274500
31310068,3131,68,281168,2438,281000
31310069,3131,69,287648,2494,287500
31310070,3131,70,294032,2550,294000
31310071,3131,71,324400,2813,324200
31310072,3131,72,331680,2875,331400
31310073,3131,73,338960,2938,338600
31310074,3131,74,346240,3000,345800
31310075,3131,75,353520,3063,353000
31310076,3131,76,360800,3125,360200
31310077,3131,77,368080,3188,367400
31310078,3131,78,375360,3250,374600
31310079,3131,79,382560,3313,381800
31310080,3131,80,389872,3375,389000
31410001,3141,1,301056,313,50000
31410002,3141,2,301056,313,50000
31410003,3141,3,301056,313,50000
31410004,3141,4,301056,313,50000
31410005,3141,5,301056,313,50000
31410006,3141,6,301056,313,50000
31410007,3141,7,301056,313,50000
31410008,3141,8,301056,313,50000
31410009,3141,9,301056,313,50000
31410010,3141,10,301056,313,50000
31410011,3141,11,1541488,638,51200
31410012,3141,12,1547488,644,51400
31410013,3141,13,1553568,644,51600
31410014,3141,14,1559568,650,51800
31410015,3141,15,1565568,650,52000
31410016,3141,16,1571568,650,52200
31410017,3141,17,1577568,656,52400
31410018,3141,18,1583648,656,52600
31410019,3141,19,1589648,663,52800
31410020,3141,20,1595648,663,53000
31410021,3141,21,2610192,1081,57700
31410022,3141,22,2736592,1131,60400
31410023,3141,23,2863072,1181,63100
31410024,3141,24,2989552,1231,65800
31410025,3141,25,3115952,1288,68500
31410026,3141,26,3242432,1338,71200
31410027,3141,27,3368832,1388,73900
31410028,3141,28,3495312,1438,76600
31410029,3141,29,3621792,1488,79300
31410030,3141,30,3748224,1538,82000
31410031,3141,31,4019024,1656,88200
31410032,3141,32,4109344,1694,90400
31410033,3141,33,4199664,1738,92600
31410034,3141,34,4289984,1775,94800
31410035,3141,35,4380304,1819,97000
31410036,3141,36,4470624,1863,99200
31410037,3141,37,4560944,1900,101400
31410038,3141,38,4651264,1944,103600
31410039,3141,39,4741584,1981,105800
31410040,3141,40,4831872,2025,108000
31410041,3141,41,5263296,2200,117400
31410042,3141,42,5423616,2263,120800
31410043,3141,43,5583936,2331,124200
31410044,3141,44,5744256,2394,127600
31410045,3141,45,5904576,2456,131000
31410046,3141,46,6064896,2519,134400
31410047,3141,47,6225216,2581,137800
31410048,3141,48,6385536,2650,141200
31410049,3141,49,6545856,2713,144600
31410050,3141,50,6706176,2775,148000
31410051,3141,51,7394880,3063,163300
31410052,3141,52,7631920,3163,168600
31410053,3141,53,7869040,3263,173900
31410054,3141,54,8106080,3363,179200
31410055,3141,55,8343200,3463,184500
31410056,3141,56,8580240,3556,189800
31410057,3141,57,8817360,3656,195100
31410058,3141,58,9054400,3756,200400
31410059,3141,59,9291520,3856,205700
31410060,3141,60,9528576,3956,211000
31410061,3141,61,10630160,4419,235500
31410062,3141,62,10919200,4538,242000
31410063,3141,63,11208240,4663,248500
31410064,3141,64,11497280,4781,255000
31410065,3141,65,11786320,4906,261500
31410066,3141,66,12075360,5025,268000
31410067,3141,67,12364400,5150,274500
31410068,3141,68,12653440,5269,281000
31410069,3141,69,12942480,5394,287500
31410070,3141,70,13231488,5513,294000
31410071,3141,71,14597568,6081,324200
31410072,3141,72,14925008,6213,331400
31410073,3141,73,15252368,6350,338600
31410074,3141,74,15579808,6481,345800
31410075,3141,75,15907168,6619,353000
31410076,3141,76,16234608,6756,360200
31410077,3141,77,16561968,6888,367400
31410078,3141,78,16889408,7025,374600
31410079,3141,79,17216768,7156,381800
31410080,3141,80,17544192,7294,389000
31510001,3151,1,6909235,2081,50000
31510002,3151,2,6909235,2081,50000
31510003,3151,3,6909235,2081,50000
31510004,3151,4,6909235,2081,50000
31510005,3151,5,6909235,2081,50000
31510006,3151,6,6909235,2081,50000
31510007,3151,7,6909235,2081,50000
31510008,3151,8,6909235,2081,50000
31510009,3151,9,6909235,2081,50000
31510010,3151,10,6909235,2081,50000
31510011,3151,11,7075155,2131,51200
31510012,3151,12,7102755,2144,51400
31510013,3151,13,7130435,2150,51600
31510014,3151,14,7158035,2156,51800
31510015,3151,15,7185715,2169,52000
31510016,3151,16,7213395,2175,52200
31510017,3151,17,7240995,2181,52400
31510018,3151,18,7268675,2188,52600
31510019,3151,19,7296275,2200,52800
31510020,3151,20,7323955,2206,53000
31510021,3151,21,7987315,2406,57700
31510022,3151,22,8374195,2519,60400
31510023,3151,23,8760995,2631,63100
31510024,3151,24,9147875,2744,65800
31510025,3151,25,9534755,2856,68500
31510026,3151,26,9921635,2969,71200
31510027,3151,27,10308515,3081,73900
31510028,3151,28,10695315,3194,76600
31510029,3151,29,11082195,3306,79300
31510030,3151,30,11469082,3419,82000
31510031,3151,31,12298362,3675,88200
31510032,3151,32,12574762,3763,90400
31510033,3151,33,12851082,3856,92600
31510034,3151,34,13127402,3950,94800
31510035,3151,35,13403722,4044,97000
31510036,3151,36,13680122,4131,99200
31510037,3151,37,13956442,4225,101400
31510038,3151,38,14232762,4319,103600
31510039,3151,39,14509082,4406,105800
31510040,3151,40,14785459,4500,108000
31510041,3151,41,16105459,4894,117400
31510042,3151,42,16596019,5031,120800
31510043,3151,43,17086499,5175,124200
31510044,3151,44,17577059,5319,127600
31510045,3151,45,18067619,5463,131000
31510046,3151,46,18558179,5600,134400
31510047,3151,47,19048739,5744,137800
31510048,3151,48,19539219,5888,141200
31510049,3151,49,20029779,6025,144600
31510050,3151,50,20520346,6169,148000
31510051,3151,51,22627574,6800,163300
31510052,3151,52,23353014,7025,168600
31510053,3151,53,24078534,7244,173900
31510054,3151,54,24803974,7469,179200
31510055,3151,55,25529494,7688,184500
31510056,3151,56,26254934,7906,189800
31510057,3151,57,26980454,8131,195100
31510058,3151,58,27705894,8350,200400
31510059,3151,59,28431414,8575,205700
31510060,3151,60,29156890,8794,211000
31510061,3151,61,32528918,9813,235500
31510062,3151,62,33413318,10088,242000
31510063,3151,63,34297718,10356,248500
31510064,3151,64,35182118,10625,255000
31510065,3151,65,36066438,10900,261500
31510066,3151,66,36950838,11169,268000
31510067,3151,67,37835238,11438,274500
31510068,3151,68,38719638,11706,281000
31510069,3151,69,39604038,11981,287500
31510070,3151,70,40488422,12250,294000
31510071,3151,71,44668400,13506,324200
31510072,3151,72,45670240,13806,331400
31510073,3151,73,46672000,14106,338600
31510074,3151,74,47673840,14406,345800
31510075,3151,75,48675680,14706,353000
31510076,3151,76,49677520,15006,360200
31510077,3151,77,50679360,15306,367400
31510078,3151,78,51681200,15606,374600
31510079,3151,79,52682960,15906,381800
31510080,3151,80,53684813,16206,389000
41110001,4111,1,8000,106,50000
41110002,4111,2,8000,106,50000
41110003,4111,3,8000,106,50000
41110004,4111,4,8000,106,50000
41110005,4111,5,8000,106,50000
41110006,4111,6,8000,106,50000
41110007,4111,7,8000,106,50000
41110008,4111,8,8000,106,50000
41110009,4111,9,8000,106,50000
41110010,4111,10,8000,106,50000
41110011,4111,11,8480,113,53100
41110012,4111,12,8880,113,55200
41110013,4111,13,9200,119,57300
41110014,4111,14,9600,125,59400
41110015,4111,15,9920,131,61500
41110016,4111,16,10240,131,63600
41110017,4111,17,10640,138,65700
41110018,4111,18,10960,144,67800
41110019,4111,19,11360,144,69900
41110020,4111,20,11680,150,72000
41110021,4111,21,14720,156,76000
41110022,4111,22,15120,156,78000
41110023,4111,23,15440,163,80000
41110024,4111,24,15760,169,82000
41110025,4111,25,16160,175,84000
41110026,4111,26,16480,175,86000
41110027,4111,27,16800,181,88000
41110028,4111,28,17200,188,90000
41110029,4111,29,17520,188,92000
41110030,4111,30,17856,194,94000
41110031,4111,31,19184,206,100600
41110032,4111,32,19664,213,103200
41110033,4111,33,20224,219,105800
41110034,4111,34,20704,225,108400
41110035,4111,35,21264,231,111000
41110036,4111,36,21824,231,113600
41110037,4111,37,22304,238,116200
41110038,4111,38,22864,244,118800
41110039,4111,39,23344,250,121400
41110040,4111,40,23904,256,124000
41110041,4111,41,25856,275,134100
41110042,4111,42,26576,288,138200
41110043,4111,43,27376,294,142300
41110044,4111,44,28176,306,146400
41110045,4111,45,28976,313,150500
41110046,4111,46,29696,319,154600
41110047,4111,47,30496,331,158700
41110048,4111,48,31296,338,162800
41110049,4111,49,32016,350,166900
41110050,4111,50,32832,356,171000
41110051,4111,51,35872,388,187100
41110052,4111,52,37072,400,193200
41110053,4111,53,38192,413,199300
41110054,4111,54,39392,425,205400
41110055,4111,55,40512,438,211500
41110056,4111,56,41632,450,217600
41110057,4111,57,42832,463,223700
41110058,4111,58,43952,475,229800
41110059,4111,59,45152,488,235900
41110060,4111,60,46272,500,242000
41110061,4111,61,50928,550,266100
41110062,4111,62,52128,563,272200
41110063,4111,63,53248,575,278300
41110064,4111,64,54448,588,284400
41110065,4111,65,55648,600,290500
41110066,4111,66,56848,613,296600
41110067,4111,67,57968,625,302700
41110068,4111,68,59168,638,308800
41110069,4111,69,60368,650,314900
41110070,4111,70,61536,663,321000
41210001,4121,1,8000,300,50000
41210002,4121,2,8000,300,50000
41210003,4121,3,8000,300,50000
41210004,4121,4,8000,300,50000
41210005,4121,5,8000,300,50000
41210006,4121,6,8000,300,50000
41210007,4121,7,8000,300,50000
41210008,4121,8,8000,300,50000
41210009,4121,9,8000,300,50000
41210010,4121,10,8000,300,50000
41210011,4121,11,10192,319,53100
41210012,4121,12,10672,331,55200
41210013,4121,13,11072,344,57300
41210014,4121,14,11472,356,59400
41210015,4121,15,11872,369,61500
41210016,4121,16,12352,381,63600
41210017,4121,17,12752,394,65700
41210018,4121,18,13152,406,67800
41210019,4121,19,13632,419,69900
41210020,4121,20,14016,431,72000
41210021,4121,21,20352,450,76000
41210022,4121,22,20832,463,78000
41210023,4121,23,21312,475,80000
41210024,4121,24,21792,488,82000
41210025,4121,25,22272,500,84000
41210026,4121,26,22752,513,86000
41210027,4121,27,23232,525,88000
41210028,4121,28,23712,538,90000
41210029,4121,29,24192,550,92000
41210030,4121,30,24640,563,94000
41210031,4121,31,37544,600,100600
41210032,4121,32,38584,613,103200
41210033,4121,33,39624,631,105800
41210034,4121,34,40664,644,108400
41210035,4121,35,41704,663,111000
41210036,4121,36,42744,675,113600
41210037,4121,37,43784,694,116200
41210038,4121,38,44744,706,118800
41210039,4121,39,45784,725,121400
41210040,4121,40,46848,738,124000
41210041,4121,41,50632,800,134100
41210042,4121,42,52152,825,138200
41210043,4121,43,53672,850,142300
41210044,4121,44,55192,875,146400
41210045,4121,45,56712,900,150500
41210046,4121,46,58232,919,154600
41210047,4121,47,59752,944,158700
41210048,4121,48,61272,969,162800
41210049,4121,49,62792,994,166900
41210050,4121,50,64352,1019,171000
41210051,4121,51,70352,1113,187100
41210052,4121,52,72592,1150,193200
41210053,4121,53,74912,1181,199300
41210054,4121,54,77152,1219,205400
41210055,4121,55,79392,1256,211500
41210056,4121,56,81632,1294,217600
41210057,4121,57,83952,1331,223700
41210058,4121,58,86192,1363,229800
41210059,4121,59,88432,1400,235900
41210060,4121,60,90696,1438,242000
41210061,4121,61,99784,1588,266100
41210062,4121,62,102104,1625,272200
41210063,4121,63,104424,1656,278300
41210064,4121,64,106744,1694,284400
41210065,4121,65,109064,1731,290500
41210066,4121,66,111384,1769,296600
41210067,4121,67,113704,1806,302700
41210068,4121,68,115944,1838,308800
41210069,4121,69,118264,1875,314900
41210070,4121,70,120608,1913,321000
41310001,4131,1,26496,431,50000
41310002,4131,2,26496,431,50000
41310003,4131,3,26496,431,50000
41310004,4131,4,26496,431,50000
41310005,4131,5,26496,431,50000
41310006,4131,6,26496,431,50000
41310007,4131,7,26496,431,50000
41310008,4131,8,26496,431,50000
41310009,4131,9,26496,431,50000
41310010,4131,10,26496,431,50000
41310011,4131,11,28224,463,53100
41310012,4131,12,29344,481,55200
41310013,4131,13,30544,500,57300
41310014,4131,14,31664,519,59400
41310015,4131,15,32864,538,61500
41310016,4131,16,33984,550,63600
41310017,4131,17,35184,569,65700
41310018,4131,18,36384,588,67800
41310019,4131,19,37504,606,69900
41310020,4131,20,38688,625,72000
41310021,4131,21,57808,663,76000
41310022,4131,22,59168,681,78000
41310023,4131,23,60528,694,80000
41310024,4131,24,61888,713,82000
41310025,4131,25,63248,731,84000
41310026,4131,26,64608,750,86000
41310027,4131,27,65968,769,88000
41310028,4131,28,67328,781,90000
41310029,4131,29,68608,800,92000
41310030,4131,30,70000,819,94000
41310031,4131,31,100144,875,100600
41310032,4131,32,102864,894,103200
41310033,4131,33,105664,919,105800
41310034,4131,34,108384,938,108400
41310035,4131,35,111184,963,111000
41310036,4131,36,113904,988,113600
41310037,4131,37,116704,1006,116200
41310038,4131,38,119424,1031,118800
41310039,4131,39,122224,1050,121400
41310040,4131,40,124944,1075,124000
41310041,4131,41,135040,1169,134100
41310042,4131,42,139120,1200,138200
41310043,4131,43,143120,1238,142300
41310044,4131,44,147200,1275,146400
41310045,4131,45,151280,1313,150500
41310046,4131,46,155360,1344,154600
41310047,4131,47,159440,1381,158700
41310048,4131,48,163440,1419,162800
41310049,4131,49,167520,1450,166900
41310050,4131,50,171600,1488,171000
41310051,4131,51,187632,1625,187100
41310052,4131,52,193712,1675,193200
41310053,4131,53,199712,1731,199300
41310054,4131,54,205712,1781,205400
41310055,4131,55,211712,1838,211500
41310056,4131,56,217792,1888,217600
41310057,4131,57,223792,1944,223700
41310058,4131,58,229792,1994,229800
41310059,4131,59,235872,2050,235900
41310060,4131,60,241856,2100,242000
41310061,4131,61,266064,2313,266100
41310062,4131,62,272224,2363,272200
41310063,4131,63,278384,2419,278300
41310064,4131,64,284624,2469,284400
41310065,4131,65,290784,2525,290500
41310066,4131,66,296944,2575,296600
41310067,4131,67,303104,2631,302700
41310068,4131,68,309264,2681,308800
41310069,4131,69,315424,2738,314900
41310070,4131,70,321632,2788,321000
41410001,4141,1,903168,938,50000
41410002,4141,2,903168,938,50000
41410003,4141,3,903168,938,50000
41410004,4141,4,903168,938,50000
41410005,4141,5,903168,938,50000
41410006,4141,6,903168,938,50000
41410007,4141,7,903168,938,50000
41410008,4141,8,903168,938,50000
41410009,4141,9,903168,938,50000
41410010,4141,10,903168,938,50000
41410011,4141,11,2402592,994,53100
41410012,4141,12,2501952,1038,55200
41410013,4141,13,2601232,1075,57300
41410014,4141,14,2700592,1113,59400
41410015,4141,15,2799952,1156,61500
41410016,4141,16,2899312,1194,63600
41410017,4141,17,2998592,1231,65700
41410018,4141,18,3097952,1269,67800
41410019,4141,19,3197312,1313,69900
41410020,4141,20,3296640,1350,72000
41410021,4141,21,3468160,1425,76000
41410022,4141,22,3549440,1463,78000
41410023,4141,23,3630720,1500,80000
41410024,4141,24,3712080,1538,82000
41410025,4141,25,3793360,1575,84000
41410026,4141,26,3874640,1613,86000
41410027,4141,27,3955920,1650,88000
41410028,4141,28,4037200,1688,90000
41410029,4141,29,4118480,1725,92000
41410030,4141,30,4199808,1763,94000
41410031,4141,31,4504448,1888,100600
41410032,4141,32,4628688,1938,103200
41410033,4141,33,4752848,1981,105800
41410034,4141,34,4877008,2031,108400
41410035,4141,35,5001248,2081,111000
41410036,4141,36,5125408,2131,113600
41410037,4141,37,5249568,2181,116200
41410038,4141,38,5373808,2225,118800
41410039,4141,39,5497968,2275,121400
41410040,4141,40,5622144,2325,124000
41410041,4141,41,6076128,2513,134100
41410042,4141,42,6259008,2594,138200
41410043,4141,43,6441968,2669,142300
41410044,4141,44,6624848,2744,146400
41410045,4141,45,6807728,2825,150500
41410046,4141,46,6990608,2900,154600
41410047,4141,47,7173568,2975,158700
41410048,4141,48,7356448,3050,162800
41410049,4141,49,7539328,3131,166900
41410050,4141,50,7722240,3206,171000
41410051,4141,51,8444784,3506,187100
41410052,4141,52,8715744,3625,193200
41410053,4141,53,8986704,3738,199300
41410054,4141,54,9257664,3850,205400
41410055,4141,55,9528544,3969,211500
41410056,4141,56,9799504,4081,217600
41410057,4141,57,10070464,4194,223700
41410058,4141,58,10341424,4306,229800
41410059,4141,59,10612384,4425,235900
41410060,4141,60,10883328,4538,242000
41410061,4141,61,11973632,4988,266100
41410062,4141,62,12251392,5106,272200
41410063,4141,63,12529152,5219,278300
41410064,4141,64,12806832,5331,284400
41410065,4141,65,13084592,5450,290500
41410066,4141,66,13362352,5563,296600
41410067,4141,67,13640112,5675,302700
41410068,4141,68,13917872,5788,308800
41410069,4141,69,14195632,5906,314900
41410070,4141,70,14473344,6019,321000
41510001,4151,1,6909235,2081,50000
41510002,4151,2,6909235,2081,50000
41510003,4151,3,6909235,2081,50000
41510004,4151,4,6909235,2081,50000
41510005,4151,5,6909235,2081,50000
41510006,4151,6,6909235,2081,50000
41510007,4151,7,6909235,2081,50000
41510008,4151,8,6909235,2081,50000
41510009,4151,9,6909235,2081,50000
41510010,4151,10,6909235,2081,50000
41510011,4151,11,7351475,2213,53100
41510012,4151,12,7655475,2300,55200
41510013,4151,13,7959475,2388,57300
41510014,4151,14,8263395,2475,59400
41510015,4151,15,8567395,2563,61500
41510016,4151,16,8871395,2650,63600
41510017,4151,17,9175395,2738,65700
41510018,4151,18,9479395,2825,67800
41510019,4151,19,9783395,2913,69900
41510020,4151,20,10087373,3000,72000
41510021,4151,21,10612653,3163,76000
41510022,4151,22,10861373,3250,78000
41510023,4151,23,11110173,3331,80000
41510024,4151,24,11358893,3419,82000
41510025,4151,25,11607693,3500,84000
41510026,4151,26,11856413,3581,86000
41510027,4151,27,12105213,3669,88000
41510028,4151,28,12353933,3750,90000
41510029,4151,29,12602733,3838,92000
41510030,4151,30,12851482,3919,94000
41510031,4151,31,13783750,4188,100600
41510032,4151,32,14163830,4300,103200
41510033,4151,33,14543830,4406,105800
41510034,4151,34,14923830,4519,108400
41510035,4151,35,15303830,4625,111000
41510036,4151,36,15683910,4731,113600
41510037,4151,37,16063910,4844,116200
41510038,4151,38,16443910,4950,118800
41510039,4151,39,16823910,5063,121400
41510040,4151,40,17203968,5169,124000
41510041,4151,41,18593008,5588,134100
41510042,4151,42,19152608,5763,138200
41510043,4151,43,19712208,5931,142300
41510044,4151,44,20271808,6100,146400
41510045,4151,45,20831408,6275,150500
41510046,4151,46,21391008,6444,154600
41510047,4151,47,21950608,6613,158700
41510048,4151,48,22510208,6781,162800
41510049,4151,49,23069728,6956,166900
41510050,4151,50,23629363,7125,171000
41510051,4151,51,25840883,7800,187100
41510052,4151,52,26669923,8050,193200
41510053,4151,53,27499043,8306,199300
41510054,4151,54,28328163,8556,205400
41510055,4151,55,29157203,8813,211500
41510056,4151,56,29986323,9069,217600
41510057,4151,57,30815443,9319,223700
41510058,4151,58,31644483,9575,229800
41510059,4151,59,32473603,9825,235900
41510060,4151,60,33302707,10081,242000
41510061,4151,61,36639485,11088,266100
41510062,4151,62,37489325,11338,272200
41510063,4151,63,38339165,11594,278300
41510064,4151,64,39189005,11850,284400
41510065,4151,65,40038765,12106,290500
41510066,4151,66,40888605,12356,296600
41510067,4151,67,41738445,12613,302700
41510068,4151,68,42588285,12869,308800
41510069,4151,69,43438125,13119,314900
41510070,4151,70,44287949,13375,321000
51110001,5111,1,8000,106,50000
51110002,5111,2,8000,106,50000
51110003,5111,3,8000,106,50000
51110004,5111,4,8000,106,50000
51110005,5111,5,8000,106,50000
51110006,5111,6,8000,106,50000
51110007,5111,7,8000,106,50000
51110008,5111,8,8000,106,50000
51110009,5111,9,8000,106,50000
51110010,5111,10,8000,106,50000
51110011,5111,11,8480,113,53100
51110012,5111,12,8880,113,55200
51110013,5111,13,9200,119,57300
51110014,5111,14,9600,125,59400
51110015,5111,15,9920,131,61500
51110016,5111,16,10240,131,63600
51110017,5111,17,10640,138,65700
51110018,5111,18,10960,144,67800
51110019,5111,19,11360,144,69900
51110020,5111,20,11680,150,72000
51110021,5111,21,14720,156,76000
51110022,5111,22,15120,156,78000
51110023,5111,23,15440,163,80000
51110024,5111,24,15760,169,82000
51110025,5111,25,16160,175,84000
51110026,5111,26,16480,175,86000
51110027,5111,27,16800,181,88000
51110028,5111,28,17200,188,90000
51110029,5111,29,17520,188,92000
51110030,5111,30,17856,194,94000
51110031,5111,31,19184,206,100600
51110032,5111,32,19664,213,103200
51110033,5111,33,20224,219,105800
51110034,5111,34,20704,225,108400
51110035,5111,35,21264,231,111000
51110036,5111,36,21824,231,113600
51110037,5111,37,22304,238,116200
51110038,5111,38,22864,244,118800
51110039,5111,39,23344,250,121400
51110040,5111,40,23904,256,124000
51110041,5111,41,25856,275,134100
51110042,5111,42,26576,288,138200
51110043,5111,43,27376,294,142300
51110044,5111,44,28176,306,146400
51110045,5111,45,28976,313,150500
51110046,5111,46,29696,319,154600
51110047,5111,47,30496,331,158700
51110048,5111,48,31296,338,162800
51110049,5111,49,32016,350,166900
51110050,5111,50,32832,356,171000
51110051,5111,51,35872,388,187100
51110052,5111,52,37072,400,193200
51110053,5111,53,38192,413,199300
51110054,5111,54,39392,425,205400
51110055,5111,55,40512,438,211500
51110056,5111,56,41632,450,217600
51110057,5111,57,42832,463,223700
51110058,5111,58,43952,475,229800
51110059,5111,59,45152,488,235900
51110060,5111,60,46272,500,242000
51110061,5111,61,50928,550,266100
51110062,5111,62,52128,563,272200
51110063,5111,63,53248,575,278300
51110064,5111,64,54448,588,284400
51110065,5111,65,55648,600,290500
51110066,5111,66,56848,613,296600
51110067,5111,67,57968,625,302700
51110068,5111,68,59168,638,308800
51110069,5111,69,60368,650,314900
51110070,5111,70,61536,663,321000
51210001,5121,1,8000,300,50000
51210002,5121,2,8000,300,50000
51210003,5121,3,8000,300,50000
51210004,5121,4,8000,300,50000
51210005,5121,5,8000,300,50000
51210006,5121,6,8000,300,50000
51210007,5121,7,8000,300,50000
51210008,5121,8,8000,300,50000
51210009,5121,9,8000,300,50000
51210010,5121,10,8000,300,50000
51210011,5121,11,10192,319,53100
51210012,5121,12,10672,331,55200
51210013,5121,13,11072,344,57300
51210014,5121,14,11472,356,59400
51210015,5121,15,11872,369,61500
51210016,5121,16,12352,381,63600
51210017,5121,17,12752,394,65700
51210018,5121,18,13152,406,67800
51210019,5121,19,13632,419,69900
51210020,5121,20,14016,431,72000
51210021,5121,21,20352,450,76000
51210022,5121,22,20832,463,78000
51210023,5121,23,21312,475,80000
51210024,5121,24,21792,488,82000
51210025,5121,25,22272,500,84000
51210026,5121,26,22752,513,86000
51210027,5121,27,23232,525,88000
51210028,5121,28,23712,538,90000
51210029,5121,29,24192,550,92000
51210030,5121,30,24640,563,94000
51210031,5121,31,37544,600,100600
51210032,5121,32,38584,613,103200
51210033,5121,33,39624,631,105800
51210034,5121,34,40664,644,108400
51210035,5121,35,41704,663,111000
51210036,5121,36,42744,675,113600
51210037,5121,37,43784,694,116200
51210038,5121,38,44744,706,118800
51210039,5121,39,45784,725,121400
51210040,5121,40,46848,738,124000
51210041,5121,41,50632,800,134100
51210042,5121,42,52152,825,138200
51210043,5121,43,53672,850,142300
51210044,5121,44,55192,875,146400
51210045,5121,45,56712,900,150500
51210046,5121,46,58232,919,154600
51210047,5121,47,59752,944,158700
51210048,5121,48,61272,969,162800
51210049,5121,49,62792,994,166900
51210050,5121,50,64352,1019,171000
51210051,5121,51,70352,1113,187100
51210052,5121,52,72592,1150,193200
51210053,5121,53,74912,1181,199300
51210054,5121,54,77152,1219,205400
51210055,5121,55,79392,1256,211500
51210056,5121,56,81632,1294,217600
51210057,5121,57,83952,1331,223700
51210058,5121,58,86192,1363,229800
51210059,5121,59,88432,1400,235900
51210060,5121,60,90696,1438,242000
51210061,5121,61,99784,1588,266100
51210062,5121,62,102104,1625,272200
51210063,5121,63,104424,1656,278300
51210064,5121,64,106744,1694,284400
51210065,5121,65,109064,1731,290500
51210066,5121,66,111384,1769,296600
51210067,5121,67,113704,1806,302700
51210068,5121,68,115944,1838,308800
51210069,5121,69,118264,1875,314900
51210070,5121,70,120608,1913,321000
51310001,5131,1,26496,431,50000
51310002,5131,2,26496,431,50000
51310003,5131,3,26496,431,50000
51310004,5131,4,26496,431,50000
51310005,5131,5,26496,431,50000
51310006,5131,6,26496,431,50000
51310007,5131,7,26496,431,50000
51310008,5131,8,26496,431,50000
51310009,5131,9,26496,431,50000
51310010,5131,10,26496,431,50000
51310011,5131,11,28224,463,53100
51310012,5131,12,29344,481,55200
51310013,5131,13,30544,500,57300
51310014,5131,14,31664,519,59400
51310015,5131,15,32864,538,61500
51310016,5131,16,33984,550,63600
51310017,5131,17,35184,569,65700
51310018,5131,18,36384,588,67800
51310019,5131,19,37504,606,69900
51310020,5131,20,38688,625,72000
51310021,5131,21,57808,663,76000
51310022,5131,22,59168,681,78000
51310023,5131,23,60528,694,80000
51310024,5131,24,61888,713,82000
51310025,5131,25,63248,731,84000
51310026,5131,26,64608,750,86000
51310027,5131,27,65968,769,88000
51310028,5131,28,67328,781,90000
51310029,5131,29,68608,800,92000
51310030,5131,30,70000,819,94000
51310031,5131,31,100144,875,100600
51310032,5131,32,102864,894,103200
51310033,5131,33,105664,919,105800
51310034,5131,34,108384,938,108400
51310035,5131,35,111184,963,111000
51310036,5131,36,113904,988,113600
51310037,5131,37,116704,1006,116200
51310038,5131,38,119424,1031,118800
51310039,5131,39,122224,1050,121400
51310040,5131,40,124944,1075,124000
51310041,5131,41,135040,1169,134100
51310042,5131,42,139120,1200,138200
51310043,5131,43,143120,1238,142300
51310044,5131,44,147200,1275,146400
51310045,5131,45,151280,1313,150500
51310046,5131,46,155360,1344,154600
51310047,5131,47,159440,1381,158700
51310048,5131,48,163440,1419,162800
51310049,5131,49,167520,1450,166900
51310050,5131,50,171600,1488,171000
51310051,5131,51,187632,1625,187100
51310052,5131,52,193712,1675,193200
51310053,5131,53,199712,1731,199300
51310054,5131,54,205712,1781,205400
51310055,5131,55,211712,1838,211500
51310056,5131,56,217792,1888,217600
51310057,5131,57,223792,1944,223700
51310058,5131,58,229792,1994,229800
51310059,5131,59,235872,2050,235900
51310060,5131,60,241856,2100,242000
51310061,5131,61,266064,2313,266100
51310062,5131,62,272224,2363,272200
51310063,5131,63,278384,2419,278300
51310064,5131,64,284624,2469,284400
51310065,5131,65,290784,2525,290500
51310066,5131,66,296944,2575,296600
51310067,5131,67,303104,2631,302700
51310068,5131,68,309264,2681,308800
51310069,5131,69,315424,2738,314900
51310070,5131,70,321632,2788,321000
51410001,5141,1,903168,938,50000
51410002,5141,2,903168,938,50000
51410003,5141,3,903168,938,50000
51410004,5141,4,903168,938,50000
51410005,5141,5,903168,938,50000
51410006,5141,6,903168,938,50000
51410007,5141,7,903168,938,50000
51410008,5141,8,903168,938,50000
51410009,5141,9,903168,938,50000
51410010,5141,10,903168,938,50000
51410011,5141,11,2402592,994,53100
51410012,5141,12,2501952,1038,55200
51410013,5141,13,2601232,1075,57300
51410014,5141,14,2700592,1113,59400
51410015,5141,15,2799952,1156,61500
51410016,5141,16,2899312,1194,63600
51410017,5141,17,2998592,1231,65700
51410018,5141,18,3097952,1269,67800
51410019,5141,19,3197312,1313,69900
51410020,5141,20,3296640,1350,72000
51410021,5141,21,3468160,1425,76000
51410022,5141,22,3549440,1463,78000
51410023,5141,23,3630720,1500,80000
51410024,5141,24,3712080,1538,82000
51410025,5141,25,3793360,1575,84000
51410026,5141,26,3874640,1613,86000
51410027,5141,27,3955920,1650,88000
51410028,5141,28,4037200,1688,90000
51410029,5141,29,4118480,1725,92000
51410030,5141,30,4199808,1763,94000
51410031,5141,31,4504448,1888,100600
51410032,5141,32,4628688,1938,103200
51410033,5141,33,4752848,1981,105800
51410034,5141,34,4877008,2031,108400
51410035,5141,35,5001248,2081,111000
