id,challenge_step,desc,dropsetting/0/droplistid,dropsetting/0/droplistrate,dropsetting/0/dropcount,dropsetting/1/droplistid,dropsetting/1/droplistrate,dropsetting/1/dropcount,dropsetting/2/droplistid,dropsetting/2/droplistrate,dropsetting/2/dropcount,dropsetting/3/droplistid,dropsetting/3/droplistrate,dropsetting/3/dropcount,dropsetting/4/droplistid,dropsetting/4/droplistrate,dropsetting/4/dropcount,dropsetting/5/droplistid,dropsetting/5/droplistrate,dropsetting/5/dropcount,dropsetting/6/droplistid,dropsetting/6/droplistrate,dropsetting/6/dropcount,dropsetting/7/droplistid,dropsetting/7/droplistrate,dropsetting/7/dropcount,dropsetting/8/droplistid,dropsetting/8/droplistrate,dropsetting/8/dropcount,dropsetting/9/droplistid,dropsetting/9/droplistrate,dropsetting/9/dropcount
64,8,6챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,8,7챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,8,7챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,8,7챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,8,7챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,8,7챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,8,8챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,8,8챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8,8챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,8,8챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,8,8챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,1챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,1챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,1챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,1챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,1챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,2챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,2챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,2챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,2챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,9,2챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,9,3챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,9,3챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,9,3챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,9,3챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,3챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,9,4챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,9,4챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,9,4챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,4챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,9,4챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9,5챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,9,5챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,9,5챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,9,5챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9,5챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,9,6챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,9,6챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,9,6챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,9,6챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,9,6챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,9,7챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,9,7챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,9,7챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,9,7챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,9,7챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,9,8챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,9,8챕터 챌린지8 쓰레쉬 ~ 일반,9081,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,9,8챕터 챌린지8 앨리트,9082,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,9,8챕터 챌린지8 보물 고블린,9083,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,9,8챕터 챌린지8 보스,9084,10000,15,916,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,1챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,1챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,1챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,1챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,1챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,10,2챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,10,2챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,10,2챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,2챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,2챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,3챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10,3챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,10,3챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,10,3챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,10,3챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,10,4챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,10,4챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10,4챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,10,4챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,10,4챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,10,5챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,10,5챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,10,5챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,10,5챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,10,5챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,10,6챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,10,6챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,10,6챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,10,6챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,10,6챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,10,7챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,10,7챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,10,7챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,10,7챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,10,7챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,10,8챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,10,8챕터 챌린지9 쓰레쉬 ~ 일반,9091,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,10,8챕터 챌린지9 앨리트,9092,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,10,8챕터 챌린지9 보물 고블린,9093,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,10,8챕터 챌린지9 보스,9094,10000,15,917,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,1챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,1챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,1챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,11,1챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11,1챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,11,2챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,11,2챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,2챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,11,2챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,2챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,11,3챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,3챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,11,3챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,11,3챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,3챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11,4챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,11,4챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11,4챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11,4챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11,4챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,11,5챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,11,5챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,11,5챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,11,5챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,11,5챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,11,6챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,11,6챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,11,6챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,11,6챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,11,6챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,11,7챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,11,7챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,11,7챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,11,7챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,11,7챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,11,8챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,11,8챕터 챌린지10 쓰레쉬 ~ 일반,9101,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,11,8챕터 챌린지10 앨리트,9102,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,11,8챕터 챌린지10 보물 고블린,9103,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,11,8챕터 챌린지10 보스,9104,10000,15,918,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2,챌린지1 쓰레쉬 ~ 일반,9011,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,챌린지1 쓰레쉬 ~ 일반,9011,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,챌린지1 앨리트,9012,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,챌린지1 보물 고블린,9013,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,챌린지1 보스,9014,10000,15,909,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,챌린지2 쓰레쉬 ~ 일반,9021,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,챌린지2 쓰레쉬 ~ 일반,9021,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,챌린지2 앨리트,9022,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,챌린지2 보물 고블린,9023,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,챌린지2 보스,9024,10000,15,910,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,챌린지3 쓰레쉬 ~ 일반,9031,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4,챌린지3 쓰레쉬 ~ 일반,9031,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,챌린지3 앨리트,9032,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,챌린지3 보물 고블린,9033,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,챌린지3 보스,9034,10000,15,911,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5,챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,5,챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6,챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,7,챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7,챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7,챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
