id,preset_group_id,difficulty_type,wave_order,wave,wave_change_step,monster_stage_lv,monster_stage_lv_change_group,dynamic_object_stage_lv,cover_stage_lv,spot_autocontrol,wave_name,wave_description,monster_image_si,monster_image,monster_spine_scale,reward_id
100180308,10018,Normal,3,6304005,8,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100180309,10018,Normal,3,6304005,9,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100180310,10018,Normal,3,6304005,10,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100180401,10018,Normal,4,6304041,1,173,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400801
100180402,10018,Normal,4,6304041,2,174,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400802
100180403,10018,Normal,4,6304041,3,175,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400803
100180404,10018,Normal,4,6304041,4,175,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400803
100180405,10018,Normal,4,6304041,5,176,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400804
100180406,10018,Normal,4,6304041,6,195,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400805
100180407,10018,Normal,4,6304041,7,195,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400805
100180408,10018,Normal,4,6304041,8,216,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400806
100180409,10018,Normal,4,6304041,9,216,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400806
100180410,10018,Normal,4,6304041,10,216,0,172,1,True,Locale_System:mca003_name,Locale_System:mca003_description,si_mca003,full_mca003,1,3400806
100180501,10018,Normal,5,6304053,1,181,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400802
100180502,10018,Normal,5,6304053,2,182,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400803
100180503,10018,Normal,5,6304053,3,183,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400804
100180504,10018,Normal,5,6304053,4,183,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400805
100180505,10018,Normal,5,6304053,5,184,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400806
100180506,10018,Normal,5,6304053,6,205,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400806
100180507,10018,Normal,5,6304053,7,205,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400806
100180508,10018,Normal,5,6304053,8,226,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400807
100180509,10018,Normal,5,6304053,9,226,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400807
100180510,10018,Normal,5,6304053,10,226,0,172,1,True,Locale_System:xbg001_name,Locale_System:xbg001_description,si_xbg001_psid,full_xbg001_psid,1,3400807
100190101,10019,Normal,1,6304037,1,173,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400801
100190102,10019,Normal,1,6304037,2,174,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400802
100190103,10019,Normal,1,6304037,3,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100190104,10019,Normal,1,6304037,4,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100190105,10019,Normal,1,6304037,5,176,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400804
100190106,10019,Normal,1,6304037,6,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100190107,10019,Normal,1,6304037,7,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100190108,10019,Normal,1,6304037,8,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100190109,10019,Normal,1,6304037,9,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100190110,10019,Normal,1,6304037,10,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100190201,10019,Normal,2,6304010,1,173,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400801
100190202,10019,Normal,2,6304010,2,174,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400802
100190203,10019,Normal,2,6304010,3,175,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400803
100190204,10019,Normal,2,6304010,4,175,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400803
100190205,10019,Normal,2,6304010,5,176,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400804
100190206,10019,Normal,2,6304010,6,195,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400805
100190207,10019,Normal,2,6304010,7,195,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400805
100190208,10019,Normal,2,6304010,8,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100190209,10019,Normal,2,6304010,9,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100190210,10019,Normal,2,6304010,10,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100190301,10019,Normal,3,6304014,1,181,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400802
100190302,10019,Normal,3,6304014,2,182,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400803
100190303,10019,Normal,3,6304014,3,183,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400804
100190304,10019,Normal,3,6304014,4,183,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400805
100190305,10019,Normal,3,6304014,5,184,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100190306,10019,Normal,3,6304014,6,205,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100190307,10019,Normal,3,6304014,7,205,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100190308,10019,Normal,3,6304014,8,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100190309,10019,Normal,3,6304014,9,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100190310,10019,Normal,3,6304014,10,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100190401,10019,Normal,4,6304054,1,173,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400801
100190402,10019,Normal,4,6304054,2,174,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400802
100190403,10019,Normal,4,6304054,3,175,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400803
100190404,10019,Normal,4,6304054,4,175,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400803
100190405,10019,Normal,4,6304054,5,176,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400804
100190406,10019,Normal,4,6304054,6,195,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400805
100190407,10019,Normal,4,6304054,7,195,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400805
100190408,10019,Normal,4,6304054,8,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100190409,10019,Normal,4,6304054,9,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100190410,10019,Normal,4,6304054,10,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100190501,10019,Normal,5,6304048,1,181,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400802
100190502,10019,Normal,5,6304048,2,182,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400803
100190503,10019,Normal,5,6304048,3,183,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400804
100190504,10019,Normal,5,6304048,4,183,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400805
100190505,10019,Normal,5,6304048,5,184,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100190506,10019,Normal,5,6304048,6,205,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100190507,10019,Normal,5,6304048,7,205,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100190508,10019,Normal,5,6304048,8,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100190509,10019,Normal,5,6304048,9,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100190510,10019,Normal,5,6304048,10,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100200101,10020,Normal,1,6304011,1,173,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400801
100200102,10020,Normal,1,6304011,2,174,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400802
100200103,10020,Normal,1,6304011,3,175,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400803
100200104,10020,Normal,1,6304011,4,175,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400803
100200105,10020,Normal,1,6304011,5,176,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400804
100200106,10020,Normal,1,6304011,6,195,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400805
100200107,10020,Normal,1,6304011,7,195,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400805
100200108,10020,Normal,1,6304011,8,216,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400806
100200109,10020,Normal,1,6304011,9,216,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400806
100200110,10020,Normal,1,6304011,10,216,0,172,1,True,Locale_System:mca002_name,Locale_System:mca002_description,si_mca002,full_mca002,1,3400806
100200201,10020,Normal,2,6304043,1,173,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400801
100200202,10020,Normal,2,6304043,2,174,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400802
100200203,10020,Normal,2,6304043,3,175,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400803
100200204,10020,Normal,2,6304043,4,175,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400803
100200205,10020,Normal,2,6304043,5,176,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400804
100200206,10020,Normal,2,6304043,6,195,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400805
100200207,10020,Normal,2,6304043,7,195,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400805
100200208,10020,Normal,2,6304043,8,216,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400806
100200209,10020,Normal,2,6304043,9,216,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400806
100200210,10020,Normal,2,6304043,10,216,0,172,1,True,Locale_System:ecg003_name,Locale_System:ecg003_description,si_ecg003,full_ecg003,1,3400806
100200301,10020,Normal,3,6304020,1,181,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400802
100200302,10020,Normal,3,6304020,2,182,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400803
100200303,10020,Normal,3,6304020,3,183,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400804
100200304,10020,Normal,3,6304020,4,183,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400805
100200305,10020,Normal,3,6304020,5,184,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100200306,10020,Normal,3,6304020,6,205,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100200307,10020,Normal,3,6304020,7,205,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100200308,10020,Normal,3,6304020,8,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100200309,10020,Normal,3,6304020,9,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100200310,10020,Normal,3,6304020,10,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100200401,10020,Normal,4,6304026,1,173,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400801
100200402,10020,Normal,4,6304026,2,174,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400802
100200403,10020,Normal,4,6304026,3,175,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100200404,10020,Normal,4,6304026,4,175,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100200405,10020,Normal,4,6304026,5,176,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400804
100200406,10020,Normal,4,6304026,6,195,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100200407,10020,Normal,4,6304026,7,195,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100200408,10020,Normal,4,6304026,8,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100200409,10020,Normal,4,6304026,9,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100200410,10020,Normal,4,6304026,10,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100200501,10020,Normal,5,6304049,1,181,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400802
100200502,10020,Normal,5,6304049,2,182,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400803
100200503,10020,Normal,5,6304049,3,183,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400804
100200504,10020,Normal,5,6304049,4,183,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400805
100200505,10020,Normal,5,6304049,5,184,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400806
100200506,10020,Normal,5,6304049,6,205,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400806
100200507,10020,Normal,5,6304049,7,205,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400806
100200508,10020,Normal,5,6304049,8,226,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400807
100200509,10020,Normal,5,6304049,9,226,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400807
100200510,10020,Normal,5,6304049,10,226,0,172,1,True,Locale_System:bbg006_zeus_name,Locale_System:bbg006_zeus_description,si_bbg006_zeus,full_bbg006_zeus,1,3400807
100210101,10021,Normal,1,6304021,1,173,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400801
100210102,10021,Normal,1,6304021,2,174,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400802
100210103,10021,Normal,1,6304021,3,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100210104,10021,Normal,1,6304021,4,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100210105,10021,Normal,1,6304021,5,176,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400804
100210106,10021,Normal,1,6304021,6,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100210107,10021,Normal,1,6304021,7,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100210108,10021,Normal,1,6304021,8,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100210109,10021,Normal,1,6304021,9,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100210110,10021,Normal,1,6304021,10,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100210201,10021,Normal,2,6304055,1,173,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400801
100210202,10021,Normal,2,6304055,2,174,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400802
100210203,10021,Normal,2,6304055,3,175,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400803
100210204,10021,Normal,2,6304055,4,175,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400803
100210205,10021,Normal,2,6304055,5,176,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400804
100210206,10021,Normal,2,6304055,6,195,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400805
100210207,10021,Normal,2,6304055,7,195,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400805
100210208,10021,Normal,2,6304055,8,216,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400806
100210209,10021,Normal,2,6304055,9,216,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400806
100210210,10021,Normal,2,6304055,10,216,0,172,1,True,Locale_System:ecg005_name,Locale_System:ecg005_description,si_ecg005,full_ecg005,1,3400806
100210301,10021,Normal,3,6304027,1,181,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400802
100210302,10021,Normal,3,6304027,2,182,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400803
100210303,10021,Normal,3,6304027,3,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400804
100210304,10021,Normal,3,6304027,4,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400805
100210305,10021,Normal,3,6304027,5,184,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100210306,10021,Normal,3,6304027,6,205,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100210307,10021,Normal,3,6304027,7,205,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100210308,10021,Normal,3,6304027,8,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100210309,10021,Normal,3,6304027,9,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100210310,10021,Normal,3,6304027,10,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100210401,10021,Normal,4,6304058,1,173,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400801
100210402,10021,Normal,4,6304058,2,174,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400802
100210403,10021,Normal,4,6304058,3,175,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400803
100210404,10021,Normal,4,6304058,4,175,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400803
100210405,10021,Normal,4,6304058,5,176,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400804
100210406,10021,Normal,4,6304058,6,195,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400805
100210407,10021,Normal,4,6304058,7,195,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400805
100210408,10021,Normal,4,6304058,8,216,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400806
100210409,10021,Normal,4,6304058,9,216,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400806
100210410,10021,Normal,4,6304058,10,216,0,172,1,True,Locale_System:mcg001_re_name,Locale_System:mcg001_re_description,si_mcg001_re,full_mcg001_re,1,3400806
100210501,10021,Normal,5,6304056,1,181,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400802
100210502,10021,Normal,5,6304056,2,182,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400803
100210503,10021,Normal,5,6304056,3,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400804
100210504,10021,Normal,5,6304056,4,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400805
100210505,10021,Normal,5,6304056,5,184,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100210506,10021,Normal,5,6304056,6,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100210507,10021,Normal,5,6304056,7,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100210508,10021,Normal,5,6304056,8,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100210509,10021,Normal,5,6304056,9,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100210510,10021,Normal,5,6304056,10,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100220101,10022,Normal,1,6304050,1,173,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400801
100220102,10022,Normal,1,6304050,2,174,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400802
100220103,10022,Normal,1,6304050,3,175,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400803
100220104,10022,Normal,1,6304050,4,175,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400803
100220105,10022,Normal,1,6304050,5,176,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400804
100220106,10022,Normal,1,6304050,6,195,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400805
100220107,10022,Normal,1,6304050,7,195,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,3400805
