id,group_id,bot_category,slot,character_id,character_level,attractive_level,equipment_array/0/equipment_id,equipment_array/0/equipment_level,equipment_array/1/equipment_id,equipment_array/1/equipment_level,equipment_array/2/equipment_id,equipment_array/2/equipment_level,equipment_array/3/equipment_id,equipment_array/3/equipment_level,harmonycube_id,harmonycube_level,skill_level_1,skill_level_2,skill_level_3,recycle_level_personal,recycle_level_corporation,recycle_level_class,user_level,normal_stage_info,hard_stage_info,tower_info
300509,3005,DefaultBot,9,207101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300510,3005,DefaultBot,10,314101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300511,3005,DefaultBot,11,343101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300512,3005,DefaultBot,12,320201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300513,3005,DefaultBot,13,209101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300514,3005,DefaultBot,14,116101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300515,3005,DefaultBot,15,108201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300516,3005,DefaultBot,16,117201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300517,3005,DefaultBot,17,301201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300518,3005,DefaultBot,18,317101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300519,3005,DefaultBot,19,218101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300520,3005,DefaultBot,20,343001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300521,3005,DefaultBot,21,209201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300522,3005,DefaultBot,22,343201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300523,3005,DefaultBot,23,111001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300524,3005,DefaultBot,24,217001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300525,3005,DefaultBot,25,319001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300601,3006,DefaultBot,1,324201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300602,3006,DefaultBot,2,423201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300603,3006,DefaultBot,3,207001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300604,3006,DefaultBot,4,207101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300605,3006,DefaultBot,5,314101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300606,3006,DefaultBot,6,343101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300607,3006,DefaultBot,7,320201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300608,3006,DefaultBot,8,209101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300609,3006,DefaultBot,9,116101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300610,3006,DefaultBot,10,108201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300611,3006,DefaultBot,11,117201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300612,3006,DefaultBot,12,301201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300613,3006,DefaultBot,13,317101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300614,3006,DefaultBot,14,218101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300615,3006,DefaultBot,15,343001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300616,3006,DefaultBot,16,209201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300617,3006,DefaultBot,17,343201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300618,3006,DefaultBot,18,111001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300619,3006,DefaultBot,19,217001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300620,3006,DefaultBot,20,319001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300621,3006,DefaultBot,21,201101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300622,3006,DefaultBot,22,202201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300623,3006,DefaultBot,23,314001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300624,3006,DefaultBot,24,110101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300625,3006,DefaultBot,25,203201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400101,4001,CooperationEvent,1,319001,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400102,4001,CooperationEvent,2,209201,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400103,4001,CooperationEvent,3,343201,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400104,4001,CooperationEvent,4,111001,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400105,4001,CooperationEvent,5,217001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400201,4002,CooperationEvent,1,203201,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400202,4002,CooperationEvent,2,201101,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400203,4002,CooperationEvent,3,202201,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400204,4002,CooperationEvent,4,314001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400205,4002,CooperationEvent,5,110101,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400301,4003,CooperationEvent,1,314201,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400302,4003,CooperationEvent,2,108001,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400303,4003,CooperationEvent,3,203001,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400304,4003,CooperationEvent,4,218001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400305,4003,CooperationEvent,5,422201,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400401,4004,CooperationEvent,1,320101,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400402,4004,CooperationEvent,2,112001,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400403,4004,CooperationEvent,3,116001,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400404,4004,CooperationEvent,4,110201,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400405,4004,CooperationEvent,5,422001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400501,4005,CooperationEvent,1,321001,20,0,3130101,0,3230101,0,3330101,0,3430101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400502,4005,CooperationEvent,2,321201,20,0,3120101,0,3220101,0,3320101,0,3420101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400503,4005,CooperationEvent,3,320001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400504,4005,CooperationEvent,4,324101,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
400505,4005,CooperationEvent,5,115001,20,0,3110101,0,3210101,0,3310101,0,3410101,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
