id,chapter_id,chapter_mod,group_id,name_localkey,stage_category,stage_type,spot_autocontrol,enter_condition,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,field_monster_id,spot_id,reward_id,enter_scenario_type,enter_scenario,exit_scenario_type,exit_scenario,current_outpost_battle_id,cleared_outpost_battle_id,fixed_play_character_id,character_lv
6037020,38,Normal,0,Locale_Stage:6037020_name,Hard,Main,True,0,374,339,523900,40000,False,23100201,6037020,1001278,Dialog,d_main_37_05,,,2009,2009,0,
6037021,38,Normal,0,Locale_Stage:6037021_name,Normal,Main,True,0,374,339,524300,40000,True,12100201,6037021,1001279,,,,,2009,2009,0,
6037022,38,Normal,0,Locale_Stage:6037022_name,Normal,Main,True,0,374,339,524700,40000,True,32200501,6037022,1001280,,,,,2009,2009,0,
6037023,38,Normal,0,Locale_Stage:6037023_name,Hard,Main,True,0,375,340,525600,40000,False,33200601,6037023,1001281,Dialog,d_main_37_06_s,Dialog,d_main_37_06_e,2009,2009,0,
6037024,38,Normal,0,Locale_Stage:6037024_name,Normal,Main,True,0,375,340,526000,40000,True,22100201,6037024,1001282,,,,,2009,2009,0,
6037025,38,Normal,0,Locale_Stage:6037025_name,Normal,Main,True,0,375,340,526400,40000,True,22200301,6037025,1001283,,,,,2009,2009,0,
6037026,38,Normal,0,Locale_Stage:6037026_name,Hard,Main,True,0,376,341,527300,40000,True,23100201,6037026,1001284,,,,,2009,2009,0,
6037027,38,Normal,0,Locale_Stage:6037027_name,Normal,Main,True,0,376,341,527700,40000,True,12200101,6037027,1001285,,,,,2009,2009,0,
6037028,38,Normal,0,Locale_Stage:6037028_name,Normal,Main,True,0,376,341,528100,40000,True,12100201,6037028,1001286,,,,,2009,2009,0,
6037029,38,Normal,0,Locale_Stage:6037029_name,Hard,Main,True,0,377,342,529000,40000,True,23100201,6037029,1001287,,,,,2009,2009,0,
6037030,38,Normal,0,Locale_Stage:6037030_name,Normal,Main,True,0,377,342,529400,40000,True,32200501,6037030,1001288,,,,,2009,2009,0,
6037031,38,Normal,0,Locale_Stage:6037031_name,Normal,Main,True,0,378,343,529800,40000,True,32200501,6037031,1001289,,,,,2009,2009,0,
6037032,38,Normal,0,Locale_Stage:6037032_name,Normal,Main,True,0,377,342,529400,40000,True,12100201,6037032,1001290,,,,,2009,2009,0,
6037033,38,Normal,0,Locale_Stage:6037033_name,Normal,Main,True,0,378,343,529800,40000,True,22100201,6037033,1001291,,,,,2009,2009,0,
6037034,38,Normal,0,Locale_Stage:6037034_name,Normal,Main,True,0,378,343,530200,40000,True,32200501,6037034,1001292,,,,,2009,2009,0,
6037035,38,Normal,0,Locale_Stage:6037035_name,Normal,Main,True,0,378,343,530600,40000,True,22100201,6037035,1001293,,,,,2009,2009,0,
6037036,38,Normal,0,Locale_Stage:6037036_name,Normal,Main,True,0,378,343,531000,40000,True,22100201,6037036,1001294,,,,,2009,2009,0,
6037037,38,Normal,0,Locale_Stage:6037037_name,Normal,Main,True,0,378,343,531400,40000,True,12200101,6037037,1001295,,,,,2009,2009,0,
6037038,38,Normal,0,Locale_Stage:6037038_name,Hard,Main,True,0,379,344,532300,40000,False,23100201,6037038,1001296,Dialog,d_main_37_07,,,2009,2009,0,
6037039,38,Normal,0,Locale_Stage:6037039_name,Normal,Main,True,0,379,344,532700,40000,True,32200401,6037039,1001297,,,,,2009,2009,0,
6037040,38,Normal,0,Locale_Stage:6037040_name,Normal,Main,True,0,379,344,533100,40000,True,22200301,6037040,1001298,,,,,2009,2009,0,
6037041,38,Normal,0,Locale_Stage:6037041_name,Hard,Main,True,0,380,345,534000,40000,True,33200601,6037041,1001299,,,,,2009,2009,0,
6037042,38,Normal,0,Locale_Stage:6037042_name,Normal,Main,True,0,380,345,534400,40000,True,12200101,6037042,1001300,,,,,2009,2009,0,
6037043,38,Normal,0,Locale_Stage:6037043_name,Normal,Main,True,0,380,345,534800,40000,True,22100201,6037043,1001301,,,,,2009,2009,0,
6037044,38,Normal,0,Locale_Stage:6037044_name,Boss,Main,True,0,382,347,536700,40000,False,13200301,6037044,1001302,Dialog,d_main_37_08_s,Dialog,d_main_37_08_e,2009,2009,0,
6037045,38,Normal,0,Locale_Stage:6037045_name,Extra,Sub,False,0,410,375,0,40000,False,13100101,6037045,300,,,,,2009,2009,0,380.0
6037046,38,Normal,0,Locale_Stage:6037046_name,Extra,Sub,False,0,410,375,0,40000,False,23100201,6037046,300,,,,,2009,2009,0,380.0
6038001,39,Normal,0,Locale_Stage:6038001_name,Normal,Main,True,439,382,347,536700,40000,True,22100201,6038001,1001303,,,,,2009,2009,0,
6038002,39,Normal,0,Locale_Stage:6038002_name,Normal,Main,True,439,382,347,537400,40000,True,22200301,6038002,1001304,,,,,2009,2009,0,
6038003,39,Normal,0,Locale_Stage:6038003_name,Hard,Main,True,439,382,347,538550,40000,False,33100101,6038003,1001305,Dialog,d_main_38_01_s,Dialog,d_main_38_01_e,2009,2009,0,
6038004,39,Normal,0,Locale_Stage:6038004_name,Normal,Main,True,0,382,347,539250,40000,True,22100201,6038004,1001306,,,,,2009,2009,0,
6038005,39,Normal,0,Locale_Stage:6038005_name,Normal,Main,True,0,382,347,539950,40000,True,22100201,6038005,1001307,,,,,2009,2009,0,
6038006,39,Normal,0,Locale_Stage:6038006_name,Hard,Main,True,0,384,349,541100,40000,False,13200301,6038006,1001308,Dialog,d_main_38_02,,,2009,2009,0,
6038007,39,Normal,0,Locale_Stage:6038007_name,Normal,Main,True,0,384,349,541800,40000,True,22200301,6038007,1001309,,,,,2009,2009,0,
6038008,39,Normal,0,Locale_Stage:6038008_name,Normal,Main,True,0,384,349,542500,40000,True,22200301,6038008,1001310,,,,,2009,2009,0,
6038009,39,Normal,0,Locale_Stage:6038009_name,Normal,Main,True,0,384,349,541800,40000,True,32200501,6038009,1001311,,,,,2009,2009,0,
6038010,39,Normal,0,Locale_Stage:6038010_name,Normal,Main,True,0,384,349,542500,40000,True,22100201,6038010,1001312,,,,,2009,2009,0,
6038011,39,Normal,0,Locale_Stage:6038011_name,Normal,Main,True,0,384,349,543200,40000,True,22200301,6038011,1001313,,,,,2009,2009,0,
6038012,39,Normal,0,Locale_Stage:6038012_name,Normal,Main,True,0,384,349,543900,40000,True,22100201,6038012,1001314,,,,,2009,2009,0,
6038013,39,Normal,0,Locale_Stage:6038013_name,Hard,Main,True,0,386,351,545050,40000,False,23100201,6038013,1001315,Dialog,d_main_38_03,,,2009,2009,0,
6038014,39,Normal,0,Locale_Stage:6038014_name,Normal,Main,True,0,386,351,545750,40000,True,22200301,6038014,1001316,,,,,2009,2009,0,
6038015,39,Normal,0,Locale_Stage:6038015_name,Normal,Main,True,0,386,351,546450,40000,True,22200301,6038015,1001317,,,,,2009,2009,0,
6038016,39,Normal,0,Locale_Stage:6038016_name,Normal,Main,True,0,386,351,547150,40000,True,32200501,6038016,1001318,,,,,2009,2009,0,
6038017,39,Normal,0,Locale_Stage:6038017_name,Normal,Main,True,0,386,351,547850,40000,True,12200101,6038017,1001319,,,,,2009,2009,0,
6038018,39,Normal,0,Locale_Stage:6038018_name,Hard,Main,True,0,386,351,549000,40000,False,23100201,6038018,1001320,Dialog,d_main_38_04,,,2009,2009,0,
6038019,39,Normal,0,Locale_Stage:6038019_name,Normal,Main,True,0,386,351,549700,40000,True,12200101,6038019,1001321,,,,,2009,2009,0,
6038020,39,Normal,0,Locale_Stage:6038020_name,Normal,Main,True,0,386,351,550400,40000,True,32200501,6038020,1001322,,,,,2009,2009,0,
6038021,39,Normal,0,Locale_Stage:6038021_name,Normal,Main,True,0,386,351,551100,40000,True,32200501,6038021,1001323,,,,,2009,2009,0,
6038022,39,Normal,0,Locale_Stage:6038022_name,Normal,Main,True,0,386,351,551800,40000,True,22100201,6038022,1001324,,,,,2009,2009,0,
6038023,39,Normal,0,Locale_Stage:6038023_name,Hard,Main,True,0,388,353,552950,40000,False,23200301,6038023,1001325,Dialog,d_main_38_05_s,Dialog,d_main_38_05_e,2009,2009,0,
6038024,39,Normal,0,Locale_Stage:6038024_name,Normal,Main,True,0,388,353,553650,40000,True,32200501,6038024,1001326,,,,,2009,2009,0,
6038025,39,Normal,0,Locale_Stage:6038025_name,Normal,Main,True,0,388,353,554350,40000,True,22200301,6038025,1001327,,,,,2009,2009,0,
6038026,39,Normal,0,Locale_Stage:6038026_name,Normal,Main,True,0,388,353,555050,40000,True,22100201,6038026,1001328,,,,,2009,2009,0,
6038027,39,Normal,0,Locale_Stage:6038027_name,Normal,Main,True,0,388,353,555750,40000,True,22200301,6038027,1001329,,,,,2009,2009,0,
6038028,39,Normal,0,Locale_Stage:6038028_name,Hard,Main,True,0,388,353,556900,40000,False,23100201,6038028,1001330,Dialog,d_main_38_06,,,2009,2009,0,
6038029,39,Normal,0,Locale_Stage:6038029_name,Normal,Main,True,0,388,353,557600,40000,True,22200301,6038029,1001331,,,,,2009,2009,0,
6038030,39,Normal,0,Locale_Stage:6038030_name,Normal,Main,True,0,388,353,558300,40000,True,12100201,6038030,1001332,,,,,2009,2009,0,
6038031,39,Normal,0,Locale_Stage:6038031_name,Normal,Main,True,0,388,353,559000,40000,True,12100201,6038031,1001333,,,,,2009,2009,0,
6038032,39,Normal,0,Locale_Stage:6038032_name,Normal,Main,True,0,388,353,559700,40000,True,22200301,6038032,1001334,,,,,2009,2009,0,
6038033,39,Normal,0,Locale_Stage:6038033_name,Hard,Main,True,0,390,355,560850,40000,False,33100101,6038033,1001335,Dialog,d_main_38_07_s,Dialog,d_main_38_07_e,2009,2009,0,
6038034,39,Normal,0,Locale_Stage:6038034_name,Normal,Main,True,0,390,355,561550,40000,True,32200501,6038034,1001336,,,,,2009,2009,0,
6038035,39,Normal,0,Locale_Stage:6038035_name,Normal,Main,True,0,390,355,562250,40000,True,22200301,6038035,1001337,,,,,2009,2009,0,
6038036,39,Normal,0,Locale_Stage:6038036_name,Normal,Main,True,0,390,355,561550,40000,True,22100201,6038036,1001338,,,,,2009,2009,0,
6038037,39,Normal,0,Locale_Stage:6038037_name,Normal,Main,True,0,390,355,562250,40000,True,32200501,6038037,1001339,,,,,2009,2009,0,
6038038,39,Normal,0,Locale_Stage:6038038_name,Normal,Main,True,0,390,355,562950,40000,True,12100201,6038038,1001340,,,,,2009,2009,0,
6038039,39,Normal,0,Locale_Stage:6038039_name,Normal,Main,True,0,390,355,563650,40000,True,22200301,6038039,1001341,,,,,2009,2009,0,
6038040,39,Normal,0,Locale_Stage:6038040_name,Hard,Main,True,0,390,355,564800,40000,False,23100201,6038040,1001342,,,Dialog,d_main_38_08,2009,2009,0,
6038041,39,Normal,0,Locale_Stage:6038041_name,Normal,Main,True,0,390,355,565500,40000,True,32200401,6038041,1001343,,,,,2009,2009,0,
6038042,39,Normal,0,Locale_Stage:6038042_name,Normal,Main,True,0,390,355,566200,40000,True,22100201,6038042,1001344,,,,,2009,2009,0,
6038043,39,Normal,0,Locale_Stage:6038043_name,Normal,Main,True,0,390,355,566900,40000,True,32200401,6038043,1001345,,,,,2009,2009,0,
6038044,39,Normal,0,Locale_Stage:6038044_name,Normal,Main,True,0,390,355,567600,40000,True,12200101,6038044,1001346,,,,,2009,2009,0,
6038045,39,Normal,0,Locale_Stage:6038045_name,Boss,Main,True,0,392,357,569400,40000,False,13200301,6038045,1001347,Dialog,d_main_38_09_s,Dialog,d_main_38_09_e,2009,2009,0,
6038046,39,Normal,0,Locale_Stage:6038046_name,Extra,Sub,False,0,400,365,0,40000,False,23200301,6038046,300,,,,,2009,2009,0,380.0
6038047,39,Normal,0,Locale_Stage:6038047_name,Extra,Sub,False,0,400,365,0,40000,False,23200301,6038047,300,,,,,2009,2009,0,380.0
6039001,40,Normal,0,Locale_Stage:6039001_name,Normal,Main,True,448,392,357,569400,40000,True,32200501,6039001,1001348,,,,,2009,2009,0,
6039002,40,Normal,0,Locale_Stage:6039002_name,Normal,Main,True,448,392,357,569600,40000,True,22200301,6039002,1001349,,,,,2009,2009,0,
6039003,40,Normal,0,Locale_Stage:6039003_name,Hard,Main,True,448,393,358,570300,40000,False,23200301,6039003,1001350,Dialog,d_main_39_01,,,2009,2009,0,
6039004,40,Normal,0,Locale_Stage:6039004_name,Normal,Main,True,0,393,358,570500,40000,True,22200301,6039004,1001351,,,,,2009,2009,0,
6039005,40,Normal,0,Locale_Stage:6039005_name,Normal,Main,True,0,393,358,570700,40000,True,12100201,6039005,1001352,,,,,2009,2009,0,
6039006,40,Normal,0,Locale_Stage:6039006_name,Normal,Main,True,0,393,358,570900,40000,True,12200101,6039006,1001353,,,,,2009,2009,0,
6039007,40,Normal,0,Locale_Stage:6039007_name,Normal,Main,True,0,393,358,571100,40000,True,22100201,6039007,1001354,,,,,2009,2009,0,
6039008,40,Normal,0,Locale_Stage:6039008_name,Hard,Main,True,0,394,359,571800,40000,False,33200601,6039008,1001355,Dialog,d_main_39_02,,,2009,2009,0,
6039009,40,Normal,0,Locale_Stage:6039009_name,Normal,Main,True,0,394,359,572000,40000,True,12200101,6039009,1001356,,,,,2009,2009,0,
6039010,40,Normal,0,Locale_Stage:6039010_name,Normal,Main,True,0,394,359,572200,40000,True,32200501,6039010,1001357,,,,,2009,2009,0,
6039011,40,Normal,0,Locale_Stage:6039011_name,Normal,Main,True,0,394,359,572000,40000,True,22100201,6039011,1001358,,,,,2009,2009,0,
6039012,40,Normal,0,Locale_Stage:6039012_name,Normal,Main,True,0,394,359,572200,40000,True,12100201,6039012,1001359,,,,,2009,2009,0,
6039013,40,Normal,0,Locale_Stage:6039013_name,Normal,Main,True,0,394,359,572400,40000,True,12100201,6039013,1001360,,,,,2009,2009,0,
6039014,40,Normal,0,Locale_Stage:6039014_name,Hard,Main,True,0,395,360,573100,40000,False,23200301,6039014,1001361,Dialog,d_main_39_03,,,2009,2009,0,
6039015,40,Normal,0,Locale_Stage:6039015_name,Normal,Main,True,0,395,360,573300,40000,True,22100201,6039015,1001362,,,,,2009,2009,0,
6039016,40,Normal,0,Locale_Stage:6039016_name,Normal,Main,True,0,395,360,573500,40000,True,32200501,6039016,1001363,,,,,2009,2009,0,
6039017,40,Normal,0,Locale_Stage:6039017_name,Hard,Main,True,0,396,361,574200,40000,False,33100101,6039017,1001364,Dialog,d_main_39_04,,,2009,2009,0,
6039018,40,Normal,0,Locale_Stage:6039018_name,Normal,Main,True,0,396,361,574400,40000,True,22100201,6039018,1001365,,,,,2009,2009,0,
6039019,40,Normal,0,Locale_Stage:6039019_name,Normal,Main,True,0,396,361,574600,40000,True,12100201,6039019,1001366,,,,,2009,2009,0,
6039020,40,Normal,0,Locale_Stage:6039020_name,Normal,Main,True,0,396,361,574800,40000,True,32200401,6039020,1001367,,,,,2009,2009,0,
6039021,40,Normal,0,Locale_Stage:6039021_name,Hard,Main,True,0,397,362,575500,40000,False,23100201,6039021,1001368,Dialog,d_main_39_05,,,2009,2009,0,
6039022,40,Normal,0,Locale_Stage:6039022_name,Normal,Main,True,0,397,362,575700,40000,True,32200501,6039022,1001369,,,,,2009,2009,0,
6039023,40,Normal,0,Locale_Stage:6039023_name,Normal,Main,True,0,397,362,575900,40000,True,12200101,6039023,1001370,,,,,2009,2009,0,
6039024,40,Normal,0,Locale_Stage:6039024_name,Normal,Main,True,0,397,362,575700,40000,True,22100201,6039024,1001371,,,,,2009,2009,0,
6039025,40,Normal,0,Locale_Stage:6039025_name,Normal,Main,True,0,397,362,575900,40000,True,22200301,6039025,1001372,,,,,2009,2009,0,
6039026,40,Normal,0,Locale_Stage:6039026_name,Normal,Main,True,0,397,362,576100,40000,True,12100201,6039026,1001373,,,,,2009,2009,0,
6039027,40,Normal,0,Locale_Stage:6039027_name,Hard,Main,True,0,398,363,576800,40000,False,23100201,6039027,1001374,Dialog,d_main_39_06,,,2009,2009,0,
6039028,40,Normal,0,Locale_Stage:6039028_name,Normal,Main,True,0,398,363,577000,40000,True,22200301,6039028,1001375,,,,,2009,2009,0,
6039029,40,Normal,0,Locale_Stage:6039029_name,Normal,Main,True,0,398,363,577200,40000,True,22200301,6039029,1001376,,,,,2009,2009,0,
6039030,40,Normal,0,Locale_Stage:6039030_name,Hard,Main,True,0,398,363,577900,40000,False,23100201,6039030,1001377,Dialog,d_main_39_07,,,2009,2009,0,
6039031,40,Normal,0,Locale_Stage:6039031_name,Normal,Main,True,0,398,363,578100,40000,True,22100201,6039031,1001378,,,,,2009,2009,0,
6039032,40,Normal,0,Locale_Stage:6039032_name,Normal,Main,True,0,398,363,578300,40000,True,32200401,6039032,1001379,,,,,2009,2009,0,
6039033,40,Normal,0,Locale_Stage:6039033_name,Hard,Main,True,0,399,364,579000,40000,False,23200301,6039033,1001380,Dialog,d_main_39_08,,,2009,2009,0,
6039034,40,Normal,0,Locale_Stage:6039034_name,Normal,Main,True,0,399,364,579200,40000,True,22200301,6039034,1001381,,,,,2009,2009,0,
6039035,40,Normal,0,Locale_Stage:6039035_name,Normal,Main,True,0,399,364,579400,40000,True,32200501,6039035,1001382,,,,,2009,2009,0,
6039036,40,Normal,0,Locale_Stage:6039036_name,Normal,Main,True,0,399,364,579600,40000,True,22100201,6039036,1001383,,,,,2009,2009,0,
6039037,40,Normal,0,Locale_Stage:6039037_name,Normal,Main,True,0,399,364,579800,40000,True,22100201,6039037,1001384,,,,,2009,2009,0,
6039038,40,Normal,0,Locale_Stage:6039038_name,Hard,Main,True,0,400,365,580500,40000,False,33200601,6039038,1001385,Dialog,d_main_39_09,,,2009,2009,0,
6039039,40,Normal,0,Locale_Stage:6039039_name,Normal,Main,True,0,400,365,580700,40000,True,32200501,6039039,1001386,,,,,2009,2009,0,
6039040,40,Normal,0,Locale_Stage:6039040_name,Normal,Main,True,0,400,365,580900,40000,True,12100201,6039040,1001387,,,,,2009,2009,0,
6039041,40,Normal,0,Locale_Stage:6039041_name,Hard,Main,True,0,401,366,581600,40000,False,23100201,6039041,1001388,Dialog,d_main_39_10,,,2009,2009,0,
6039042,40,Normal,0,Locale_Stage:6039042_name,Normal,Main,True,0,401,366,581800,40000,True,22100201,6039042,1001389,,,,,2009,2009,0,
6039043,40,Normal,0,Locale_Stage:6039043_name,Normal,Main,True,0,401,366,582000,40000,True,12200101,6039043,1001390,,,,,2009,2009,0,
6039044,40,Normal,0,Locale_Stage:6039044_name,Boss,Main,True,0,402,367,583900,40000,False,23100201,6039044,1001391,Dialog,d_main_39_11,,,2009,2009,0,
6039045,40,Normal,0,Locale_Stage:6039045_name,Extra,Sub,False,0,440,405,0,40000,False,33100101,6039045,300,,,,,2009,2009,0,400.0
6039046,40,Normal,0,Locale_Stage:6039046_name,Extra,Sub,False,0,440,405,0,40000,False,23100201,6039046,300,,,,,2009,2009,0,400.0
6040001,41,Normal,0,Locale_Stage:6040001_name,Normal,Main,True,467,407,372,583900,40000,True,22200301,6040001,1001392,,,,,2009,2009,0,
6040002,41,Normal,0,Locale_Stage:6040002_name,Normal,Main,True,467,407,372,584775,40000,True,22100201,6040002,1001393,,,,,2009,2009,0,
6040003,41,Normal,0,Locale_Stage:6040003_name,Hard,Main,True,467,407,372,586395,40000,False,23100201,6040003,1001394,Dialog,d_main_40_01,,,2009,2009,0,
6040004,41,Normal,0,Locale_Stage:6040004_name,Normal,Main,True,0,407,372,587270,40000,True,22200301,6040004,1001395,,,,,2009,2009,0,
6040005,41,Normal,0,Locale_Stage:6040005_name,Normal,Main,True,0,407,372,588145,40000,True,22200301,6040005,1001396,,,,,2009,2009,0,
6040006,41,Normal,0,Locale_Stage:6040006_name,Hard,Main,True,0,407,372,589765,40000,False,13200301,6040006,1001397,Dialog,d_main_40_02,,,2009,2009,0,
6040007,41,Normal,0,Locale_Stage:6040007_name,Normal,Main,True,0,407,372,590640,40000,True,22200301,6040007,1001398,,,,,2009,2009,0,
6040008,41,Normal,0,Locale_Stage:6040008_name,Normal,Main,True,0,407,372,591515,40000,True,32200501,6040008,1001399,,,,,2009,2009,0,
6040009,41,Normal,0,Locale_Stage:6040009_name,Hard,Main,True,0,408,373,593135,40000,False,13200301,6040009,1001400,Dialog,d_main_40_03,,,2009,2009,0,
6040010,41,Normal,0,Locale_Stage:6040010_name,Normal,Main,True,0,408,373,594010,40000,True,12200101,6040010,1001401,,,,,2009,2009,0,
6040011,41,Normal,0,Locale_Stage:6040011_name,Normal,Main,True,0,408,373,594885,40000,True,22200301,6040011,1001402,,,,,2009,2009,0,
6040012,41,Normal,0,Locale_Stage:6040012_name,Normal,Main,True,0,408,373,595760,40000,True,22100201,6040012,1001403,,,,,2009,2009,0,
6040013,41,Normal,0,Locale_Stage:6040013_name,Normal,Main,True,0,408,373,596635,40000,True,12100201,6040013,1001404,,,,,2009,2009,0,
6040014,41,Normal,0,Locale_Stage:6040014_name,Hard,Main,True,0,408,373,598255,40000,False,33200601,6040014,1001405,Dialog,d_main_40_04,,,2009,2009,0,
6040015,41,Normal,0,Locale_Stage:6040015_name,Normal,Main,True,0,408,373,599130,40000,True,12100201,6040015,1001406,,,,,2009,2009,0,
6040016,41,Normal,0,Locale_Stage:6040016_name,Normal,Main,True,0,408,373,600005,40000,True,22100201,6040016,1001407,,,,,2009,2009,0,
6040017,41,Normal,0,Locale_Stage:6040017_name,Normal,Main,True,0,408,373,600880,40000,True,32200501,6040017,1001408,,,,,2009,2009,0,
6040018,41,Normal,0,Locale_Stage:6040018_name,Normal,Main,True,0,408,373,601755,40000,True,12100201,6040018,1001409,,,,,2009,2009,0,
6040019,41,Normal,0,Locale_Stage:6040019_name,Hard,Main,True,0,409,374,603375,40000,False,33100101,6040019,1001410,Dialog,d_main_40_05,,,2009,2009,0,
6040020,41,Normal,0,Locale_Stage:6040020_name,Normal,Main,True,0,409,374,604250,40000,True,12200101,6040020,1001411,,,,,2009,2009,0,
6040021,41,Normal,0,Locale_Stage:6040021_name,Normal,Main,True,0,409,374,605125,40000,True,12200101,6040021,1001412,,,,,2009,2009,0,
6040022,41,Normal,0,Locale_Stage:6040022_name,Hard,Main,True,0,409,374,606745,40000,False,23200301,6040022,1001413,Dialog,d_main_40_06,,,2009,2009,0,
6040023,41,Normal,0,Locale_Stage:6040023_name,Normal,Main,True,0,409,374,607620,40000,True,22100201,6040023,1001414,,,,,2009,2009,0,
6040024,41,Normal,0,Locale_Stage:6040024_name,Normal,Main,True,0,409,374,608495,40000,True,32200501,6040024,1001415,,,,,2009,2009,0,
6040025,41,Normal,0,Locale_Stage:6040025_name,Normal,Main,True,0,409,374,607620,40000,True,22100201,6040025,1001416,,,,,2009,2009,0,
6040026,41,Normal,0,Locale_Stage:6040026_name,Normal,Main,True,0,409,374,608495,40000,True,22100201,6040026,1001417,,,,,2009,2009,0,
6040027,41,Normal,0,Locale_Stage:6040027_name,Normal,Main,True,0,409,374,609370,40000,True,22200301,6040027,1001418,,,,,2009,2009,0,
6040028,41,Normal,0,Locale_Stage:6040028_name,Normal,Main,True,0,409,374,610245,40000,True,22200301,6040028,1001419,,,,,2009,2009,0,
6040029,41,Normal,0,Locale_Stage:6040029_name,Hard,Main,True,0,410,375,611865,40000,False,23100201,6040029,1001420,Dialog,d_main_40_07,,,2009,2009,0,
6040030,41,Normal,0,Locale_Stage:6040030_name,Normal,Main,True,0,410,375,612740,40000,True,12100201,6040030,1001421,,,,,2009,2009,0,
6040031,41,Normal,0,Locale_Stage:6040031_name,Normal,Main,True,0,410,375,613615,40000,True,22200301,6040031,1001422,,,,,2009,2009,0,
6040032,41,Normal,0,Locale_Stage:6040032_name,Hard,Main,True,0,410,375,615235,40000,False,23100201,6040032,1001423,Dialog,d_main_40_08,,,2009,2009,0,
6040033,41,Normal,0,Locale_Stage:6040033_name,Normal,Main,True,0,410,375,616110,40000,True,22100201,6040033,1001424,,,,,2009,2009,0,
6040034,41,Normal,0,Locale_Stage:6040034_name,Normal,Main,True,0,410,375,616985,40000,True,12100201,6040034,1001425,,,,,2009,2009,0,
6040035,41,Normal,0,Locale_Stage:6040035_name,Normal,Main,True,0,410,375,616110,40000,True,32200501,6040035,1001426,,,,,2009,2009,0,
6040036,41,Normal,0,Locale_Stage:6040036_name,Normal,Main,True,0,410,375,616985,40000,True,12200101,6040036,1001427,,,,,2009,2009,0,
6040037,41,Normal,0,Locale_Stage:6040037_name,Normal,Main,True,0,410,375,617860,40000,True,22100201,6040037,1001428,,,,,2009,2009,0,
6040038,41,Normal,0,Locale_Stage:6040038_name,Normal,Main,True,0,410,375,618735,40000,True,22200301,6040038,1001429,,,,,2009,2009,0,
6040039,41,Normal,0,Locale_Stage:6040039_name,Hard,Main,True,0,411,376,620355,40000,False,23100201,6040039,1001430,Dialog,d_main_40_09,,,2009,2009,0,
6040040,41,Normal,0,Locale_Stage:6040040_name,Normal,Main,True,0,411,376,621230,40000,True,22200301,6040040,1001431,,,,,2009,2009,0,
6040041,41,Normal,0,Locale_Stage:6040041_name,Hard,Main,True,0,411,376,622850,40000,False,23200301,6040041,1001432,Dialog,d_main_40_10,,,2009,2009,0,
6040042,41,Normal,0,Locale_Stage:6040042_name,Normal,Main,True,0,411,376,623725,40000,True,12200101,6040042,1001433,,,,,2009,2009,0,
6040043,41,Normal,0,Locale_Stage:6040043_name,Normal,Main,True,0,411,376,624600,40000,True,32200401,6040043,1001434,,,,,2009,2009,0,
6040044,41,Normal,0,Locale_Stage:6040044_name,Boss,Main,True,0,412,377,627500,40000,False,33100101,6040044,1001435,Dialog,d_main_40_11,,,2009,2009,0,
6040045,41,Normal,0,Locale_Stage:6040045_name,Extra,Sub,False,0,440,405,0,40000,False,23100201,6040045,300,,,,,2009,2009,0,400.0
6040046,41,Normal,0,Locale_Stage:6040046_name,Extra,Sub,False,0,440,405,0,40000,False,33100101,6040046,300,,,,,2009,2009,0,400.0
7000001,1,Hard,0,Locale_Stage:7000001_name,Normal,Main,True,0,36,29,5700,40000,False,22200301,7000001,1100001,,,,,2009,2009,0,
7000002,1,Hard,0,Locale_Stage:7000002_name,Normal,Main,True,0,42,35,6300,40000,False,12200101,7000002,1100002,,,,,2009,2009,0,
7000003,1,Hard,0,Locale_Stage:7000003_name,Boss,Main,True,0,52,42,9900,40000,False,32200501,7000003,1100003,,,,,2009,2009,0,
7001001,2,Hard,0,Locale_Stage:7001001_name,Normal,Main,True,0,62,56,12900,40000,False,22100201,7001001,1100004,,,,,2009,2009,0,
7001002,2,Hard,0,Locale_Stage:7001002_name,Normal,Main,True,0,68,60,14800,40000,False,22100201,7001002,1100005,,,,,2009,2009,0,
7001003,2,Hard,0,Locale_Stage:7001003_name,Hard,Main,True,0,75,66,16500,40000,False,23200301,7001003,1100006,,,,,2009,2009,0,
7001004,2,Hard,0,Locale_Stage:7001004_name,Boss,Main,True,0,82,69,18300,40000,False,32200501,7001004,1100007,,,,,2009,2009,0,
7001005,2,Hard,0,Locale_Stage:7001005_name,Extra,Sub,False,0,82,69,0,40000,False,32200501,7001005,300,,,,,2009,2009,0,80.0
7002001,3,Hard,0,Locale_Stage:7002001_name,Normal,Main,True,0,92,86,23400,40000,False,32200401,7002001,1100008,,,,,2009,2009,0,
7002002,3,Hard,0,Locale_Stage:7002002_name,Normal,Main,True,0,93,86,23700,40000,False,32200401,7002002,1100009,,,,,2009,2009,0,
7002003,3,Hard,0,Locale_Stage:7002003_name,Hard,Main,True,0,95,86,24400,40000,False,13100101,7002003,1100010,,,,,2009,2009,0,
7002004,3,Hard,0,Locale_Stage:7002004_name,Normal,Main,True,0,96,86,25400,40000,False,32200501,7002004,1100011,,,,,2009,2009,0,
7002005,3,Hard,0,Locale_Stage:7002005_name,Hard,Main,True,0,98,86,26200,40000,False,33200601,7002005,1100012,,,,,2009,2009,0,
7002006,3,Hard,0,Locale_Stage:7002006_name,Normal,Main,True,0,99,87,26600,40000,False,32200501,7002006,1100013,,,,,2009,2009,0,
