id,group_id,gacha_type,gacha_sub_type,gacha_id,prob
6028,505902,Character,None,343001,2
6029,505902,Character,None,324201,2
6030,505902,Character,None,218101,2
6031,505902,Character,None,108201,2
6032,505902,Character,None,321201,2
6033,505902,Character,None,320201,2
6034,505902,Character,None,320001,2
6035,505902,Character,None,317101,2
6036,505902,Character,None,314101,2
6037,505902,Character,None,113101,2
6038,505902,Character,None,209101,2
6039,505902,Character,None,235201,2
6040,505902,Character,None,110001,2
6041,505902,Character,None,111101,2
6042,505902,Character,None,311201,2
6043,505902,Character,None,331101,2
6044,505902,Character,None,331201,2
6045,505902,Character,None,338101,2
6046,505902,Character,None,328201,2
6047,505902,Character,None,204001,2
6048,505902,Character,None,327001,2
6049,505902,Character,None,327101,2
6050,505902,Character,None,228001,2
6051,505902,Character,None,338001,2
6052,505902,Character,None,235001,2
6053,505902,Character,None,232101,2
6054,505902,Character,None,145001,2
6055,505902,Character,None,145101,2
6056,505902,Character,None,203301,2
6057,505902,Character,None,119201,2
6058,505902,Character,None,338201,2
6059,505902,Character,None,328101,2
6060,505902,Character,None,231301,2
6061,505902,Character,None,331001,2
6062,505902,Character,None,150001,2
6063,505902,Character,None,204301,2
6064,505902,Character,None,355001,2
6065,505902,Character,None,150101,2
6066,505902,Character,None,331401,2
6067,505902,Character,None,319501,2
6068,505902,Character,None,355101,2
6069,505902,Character,None,139101,2
6070,505902,Character,None,239001,2
6071,505903,Character,None,423001,4
6072,505903,Character,None,422001,4
6073,505903,Character,None,423201,4
6074,505903,Character,None,422201,4
6075,505903,Character,None,423101,4
6076,505903,Character,None,422101,4
6077,505903,Character,None,426001,4
6078,505903,Character,None,423301,4
6079,505903,Character,None,447001,4
6080,505903,Character,None,422501,4
6081,505903,Character,None,433001,4
6082,505904,Character,None,112001,477
6083,505904,Character,None,116101,477
6084,505904,Character,None,129101,477
6085,505904,Character,None,201001,477
6086,505904,Character,None,201101,477
6087,505904,Character,None,202001,477
6088,505904,Character,None,301201,477
6089,505904,Character,None,306001,477
6090,505904,Character,None,306101,477
6091,505905,Character,None,130201,588
6092,505905,Character,None,130301,588
6093,505905,Character,None,130701,588
6094,505905,Character,None,230001,588
6095,505905,Character,None,230101,588
6096,505905,Character,None,230601,588
6097,505905,Character,None,330401,588
6098,505905,Character,None,330501,588
6099,505905,Character,None,330801,588
6100,506001,Character,PickupCharacter,140301,200
6101,506002,Character,None,110201,2
6102,506002,Character,None,314001,2
6103,506002,Character,None,321001,2
6104,506002,Character,None,319101,2
6105,506002,Character,None,209001,2
6106,506002,Character,None,116001,2
6107,506002,Character,None,217001,2
6108,506002,Character,None,314201,2
6109,506002,Character,None,115001,2
6110,506002,Character,None,202201,2
6111,506002,Character,None,203001,2
6112,506002,Character,None,203201,2
6113,506002,Character,None,207001,2
6114,506002,Character,None,207101,2
6115,506002,Character,None,207201,2
6116,506002,Character,None,108001,2
6117,506002,Character,None,209201,2
6118,506002,Character,None,110101,2
6119,506002,Character,None,111001,2
6120,506002,Character,None,313001,2
6121,506002,Character,None,117201,2
6122,506002,Character,None,218001,2
6123,506002,Character,None,319001,2
6124,506002,Character,None,320101,2
6125,506002,Character,None,324101,2
6126,506002,Character,None,343201,2
6127,506002,Character,None,343101,2
6128,506002,Character,None,343001,2
6129,506002,Character,None,324201,2
6130,506002,Character,None,218101,2
6131,506002,Character,None,108201,2
6132,506002,Character,None,321201,2
6133,506002,Character,None,320201,2
6134,506002,Character,None,320001,2
6135,506002,Character,None,317101,2
6136,506002,Character,None,314101,2
6137,506002,Character,None,113101,2
6138,506002,Character,None,209101,2
6139,506002,Character,None,235201,2
6140,506002,Character,None,110001,2
6141,506002,Character,None,111101,2
6142,506002,Character,None,311201,2
6143,506002,Character,None,331101,2
6144,506002,Character,None,331201,2
6145,506002,Character,None,338101,2
6146,506002,Character,None,328201,2
6147,506002,Character,None,204001,2
6148,506002,Character,None,327001,2
6149,506002,Character,None,327101,2
6150,506002,Character,None,228001,2
6151,506002,Character,None,338001,2
6152,506002,Character,None,235001,2
6153,506002,Character,None,232101,2
6154,506002,Character,None,145001,2
6155,506002,Character,None,145101,2
6156,506002,Character,None,203301,2
6157,506002,Character,None,119201,2
6158,506002,Character,None,338201,2
6159,506002,Character,None,328101,2
6160,506002,Character,None,231301,2
6161,506002,Character,None,331001,2
6162,506002,Character,None,150001,2
6163,506002,Character,None,204301,2
6164,506002,Character,None,355001,2
6165,506002,Character,None,150101,2
6166,506002,Character,None,331401,2
6167,506002,Character,None,319501,2
6168,506002,Character,None,355101,2
6169,506002,Character,None,139101,2
6170,506002,Character,None,239001,2
6171,506003,Character,None,423001,4
6172,506003,Character,None,422001,4
6173,506003,Character,None,423201,4
6174,506003,Character,None,422201,4
6175,506003,Character,None,423101,4
6176,506003,Character,None,422101,4
6177,506003,Character,None,426001,4
6178,506003,Character,None,423301,4
6179,506003,Character,None,447001,4
6180,506003,Character,None,422501,4
6181,506003,Character,None,433001,4
6182,506004,Character,None,112001,477
6183,506004,Character,None,116101,477
6184,506004,Character,None,129101,477
6185,506004,Character,None,201001,477
6186,506004,Character,None,201101,477
6187,506004,Character,None,202001,477
6188,506004,Character,None,301201,477
6189,506004,Character,None,306001,477
6190,506004,Character,None,306101,477
6191,506005,Character,None,130201,588
6192,506005,Character,None,130301,588
6193,506005,Character,None,130701,588
6194,506005,Character,None,230001,588
6195,506005,Character,None,230101,588
6196,506005,Character,None,230601,588
6197,506005,Character,None,330401,588
6198,506005,Character,None,330501,588
6199,506005,Character,None,330801,588
6200,506101,Character,PickupCharacter,258001,200
6201,506102,Character,None,110201,2
6202,506102,Character,None,314001,2
6203,506102,Character,None,321001,2
6204,506102,Character,None,319101,2
6205,506102,Character,None,209001,2
6206,506102,Character,None,116001,2
6207,506102,Character,None,217001,2
6208,506102,Character,None,314201,2
6209,506102,Character,None,115001,2
6210,506102,Character,None,202201,2
6211,506102,Character,None,203001,2
6212,506102,Character,None,203201,2
6213,506102,Character,None,207001,2
6214,506102,Character,None,207101,2
6215,506102,Character,None,207201,2
6216,506102,Character,None,108001,2
6217,506102,Character,None,209201,2
6218,506102,Character,None,110101,2
6219,506102,Character,None,111001,2
6220,506102,Character,None,313001,2
6221,506102,Character,None,117201,2
6222,506102,Character,None,218001,2
6223,506102,Character,None,319001,2
6224,506102,Character,None,320101,2
6225,506102,Character,None,324101,2
6226,506102,Character,None,343201,2
6227,506102,Character,None,343101,2
6228,506102,Character,None,343001,2
6229,506102,Character,None,324201,2
6230,506102,Character,None,218101,2
6231,506102,Character,None,108201,2
6232,506102,Character,None,321201,2
6233,506102,Character,None,320201,2
6234,506102,Character,None,320001,2
6235,506102,Character,None,317101,2
6236,506102,Character,None,314101,2
6237,506102,Character,None,113101,2
6238,506102,Character,None,209101,2
6239,506102,Character,None,235201,2
6240,506102,Character,None,110001,2
6241,506102,Character,None,111101,2
6242,506102,Character,None,311201,2
6243,506102,Character,None,331101,2
6244,506102,Character,None,331201,2
6245,506102,Character,None,338101,2
6246,506102,Character,None,328201,2
6247,506102,Character,None,204001,2
6248,506102,Character,None,327001,2
6249,506102,Character,None,327101,2
6250,506102,Character,None,228001,2
6251,506102,Character,None,338001,2
6252,506102,Character,None,235001,2
6253,506102,Character,None,232101,2
6254,506102,Character,None,145001,2
6255,506102,Character,None,145101,2
6256,506102,Character,None,203301,2
6257,506102,Character,None,119201,2
6258,506102,Character,None,338201,2
6259,506102,Character,None,328101,2
6260,506102,Character,None,231301,2
6261,506102,Character,None,331001,2
6262,506102,Character,None,150001,2
6263,506102,Character,None,204301,2
6264,506102,Character,None,355001,2
6265,506102,Character,None,150101,2
6266,506102,Character,None,331401,2
6267,506102,Character,None,319501,2
6268,506102,Character,None,355101,2
6269,506102,Character,None,139101,2
6270,506102,Character,None,239001,2
6271,506103,Character,None,423001,4
6272,506103,Character,None,422001,4
6273,506103,Character,None,423201,4
6274,506103,Character,None,422201,4
6275,506103,Character,None,423101,4
6276,506103,Character,None,422101,4
6277,506103,Character,None,426001,4
6278,506103,Character,None,423301,4
6279,506103,Character,None,447001,4
6280,506103,Character,None,422501,4
6281,506103,Character,None,433001,4
6282,506104,Character,None,112001,477
6283,506104,Character,None,116101,477
6284,506104,Character,None,129101,477
6285,506104,Character,None,201001,477
6286,506104,Character,None,201101,477
6287,506104,Character,None,202001,477
6288,506104,Character,None,301201,477
6289,506104,Character,None,306001,477
6290,506104,Character,None,306101,477
6291,506105,Character,None,130201,588
6292,506105,Character,None,130301,588
6293,506105,Character,None,130701,588
6294,506105,Character,None,230001,588
6295,506105,Character,None,230101,588
6296,506105,Character,None,230601,588
6297,506105,Character,None,330401,588
6298,506105,Character,None,330501,588
6299,506105,Character,None,330801,588
6300,506201,Character,PickupCharacter,324001,200
6301,506202,Character,None,110201,2
6302,506202,Character,None,314001,2
6303,506202,Character,None,321001,2
6304,506202,Character,None,319101,2
6305,506202,Character,None,209001,2
6306,506202,Character,None,116001,2
6307,506202,Character,None,217001,2
6308,506202,Character,None,314201,2
6309,506202,Character,None,115001,2
6310,506202,Character,None,202201,2
6311,506202,Character,None,203001,2
6312,506202,Character,None,203201,2
6313,506202,Character,None,207001,2
6314,506202,Character,None,207101,2
6315,506202,Character,None,207201,2
6316,506202,Character,None,108001,2
6317,506202,Character,None,209201,2
6318,506202,Character,None,110101,2
6319,506202,Character,None,111001,2
6320,506202,Character,None,313001,2
6321,506202,Character,None,117201,2
6322,506202,Character,None,218001,2
6323,506202,Character,None,319001,2
6324,506202,Character,None,320101,2
6325,506202,Character,None,324101,2
6326,506202,Character,None,343201,2
6327,506202,Character,None,343101,2
6328,506202,Character,None,343001,2
6329,506202,Character,None,324201,2
6330,506202,Character,None,218101,2
6331,506202,Character,None,108201,2
6332,506202,Character,None,321201,2
6333,506202,Character,None,320201,2
6334,506202,Character,None,320001,2
6335,506202,Character,None,317101,2
6336,506202,Character,None,314101,2
6337,506202,Character,None,113101,2
6338,506202,Character,None,209101,2
6339,506202,Character,None,235201,2
6340,506202,Character,None,110001,2
6341,506202,Character,None,111101,2
6342,506202,Character,None,311201,2
6343,506202,Character,None,331101,2
6344,506202,Character,None,331201,2
6345,506202,Character,None,338101,2
6346,506202,Character,None,328201,2
6347,506202,Character,None,204001,2
6348,506202,Character,None,327001,2
6349,506202,Character,None,327101,2
6350,506202,Character,None,228001,2
6351,506202,Character,None,338001,2
6352,506202,Character,None,235001,2
6353,506202,Character,None,232101,2
6354,506202,Character,None,145001,2
6355,506202,Character,None,145101,2
6356,506202,Character,None,203301,2
6357,506202,Character,None,119201,2
6358,506202,Character,None,338201,2
6359,506202,Character,None,328101,2
6360,506202,Character,None,231301,2
6361,506202,Character,None,331001,2
6362,506202,Character,None,150001,2
6363,506202,Character,None,204301,2
6364,506202,Character,None,355001,2
6365,506202,Character,None,150101,2
6366,506202,Character,None,331401,2
6367,506202,Character,None,319501,2
6368,506202,Character,None,355101,2
6369,506202,Character,None,139101,2
6370,506202,Character,None,239001,2
6371,506203,Character,None,423001,4
6372,506203,Character,None,422001,4
6373,506203,Character,None,423201,4
6374,506203,Character,None,422201,4
6375,506203,Character,None,423101,4
6376,506203,Character,None,422101,4
6377,506203,Character,None,426001,4
6378,506203,Character,None,423301,4
6379,506203,Character,None,447001,4
6380,506203,Character,None,422501,4
6381,506203,Character,None,433001,4
6382,506204,Character,None,112001,477
6383,506204,Character,None,116101,477
6384,506204,Character,None,129101,477
6385,506204,Character,None,201001,477
6386,506204,Character,None,201101,477
6387,506204,Character,None,202001,477
6388,506204,Character,None,301201,477
6389,506204,Character,None,306001,477
6390,506204,Character,None,306101,477
6391,506205,Character,None,130201,588
6392,506205,Character,None,130301,588
6393,506205,Character,None,130701,588
6394,506205,Character,None,230001,588
6395,506205,Character,None,230101,588
6396,506205,Character,None,230601,588
6397,506205,Character,None,330401,588
6398,506205,Character,None,330501,588
6399,506205,Character,None,330801,588
6400,506301,Character,PickupCharacter,451101,100
6401,506302,Character,None,110201,3
6402,506302,Character,None,314001,3
6403,506302,Character,None,321001,3
6404,506302,Character,None,319101,3
6405,506302,Character,None,209001,3
6406,506302,Character,None,116001,3
6407,506302,Character,None,217001,3
6408,506302,Character,None,314201,3
6409,506302,Character,None,115001,3
6410,506302,Character,None,202201,3
6411,506302,Character,None,203001,3
6412,506302,Character,None,203201,3
6413,506302,Character,None,207001,3
6414,506302,Character,None,207101,3
6415,506302,Character,None,207201,3
6416,506302,Character,None,108001,3
6417,506302,Character,None,209201,3
6418,506302,Character,None,110101,3
6419,506302,Character,None,111001,3
6420,506302,Character,None,313001,3
6421,506302,Character,None,117201,3
6422,506302,Character,None,218001,3
6423,506302,Character,None,319001,3
6424,506302,Character,None,320101,3
6425,506302,Character,None,324101,3
6426,506302,Character,None,343201,3
6427,506302,Character,None,343101,3
6428,506302,Character,None,343001,3
6429,506302,Character,None,324201,3
6430,506302,Character,None,218101,3
6431,506302,Character,None,108201,3
6432,506302,Character,None,321201,3
6433,506302,Character,None,320201,3
6434,506302,Character,None,320001,3
6435,506302,Character,None,317101,3
6436,506302,Character,None,314101,3
6437,506302,Character,None,113101,3
6438,506302,Character,None,209101,3
6439,506302,Character,None,235201,3
6440,506302,Character,None,110001,3
6441,506302,Character,None,111101,3
6442,506302,Character,None,311201,3
6443,506302,Character,None,331101,3
6444,506302,Character,None,331201,3
6445,506302,Character,None,338101,3
6446,506302,Character,None,328201,3
6447,506302,Character,None,204001,3
6448,506302,Character,None,327001,3
6449,506302,Character,None,327101,3
6450,506302,Character,None,228001,3
6451,506302,Character,None,338001,3
6452,506302,Character,None,235001,3
6453,506302,Character,None,232101,3
6454,506302,Character,None,145001,3
6455,506302,Character,None,145101,3
6456,506302,Character,None,203301,3
6457,506302,Character,None,119201,3
6458,506302,Character,None,338201,3
6459,506302,Character,None,328101,3
6460,506302,Character,None,231301,3
6461,506302,Character,None,331001,3
6462,506302,Character,None,150001,3
6463,506302,Character,None,204301,3
6464,506302,Character,None,355001,3
6465,506302,Character,None,150101,3
6466,506302,Character,None,331401,3
6467,506302,Character,None,319501,3
6468,506302,Character,None,355101,3
6469,506302,Character,None,139101,3
6470,506302,Character,None,239001,3
6471,506302,Character,None,327201,3
6472,506302,Character,None,140301,3
6473,506302,Character,None,258001,3
6474,506302,Character,None,324001,3
6475,506303,Character,None,423001,4
6476,506303,Character,None,422001,4
6477,506303,Character,None,423201,4
6478,506303,Character,None,422201,4
6479,506303,Character,None,423101,4
6480,506303,Character,None,422101,4
6481,506303,Character,None,426001,4
6482,506303,Character,None,423301,4
6483,506303,Character,None,447001,4
6484,506303,Character,None,422501,4
6485,506303,Character,None,433001,4
6486,506304,Character,None,112001,477
6487,506304,Character,None,116101,477
6488,506304,Character,None,129101,477
6489,506304,Character,None,201001,477
6490,506304,Character,None,201101,477
6491,506304,Character,None,202001,477
6492,506304,Character,None,301201,477
6493,506304,Character,None,306001,477
6494,506304,Character,None,306101,477
6495,506305,Character,None,130201,588
6496,506305,Character,None,130301,588
6497,506305,Character,None,130701,588
6498,506305,Character,None,230001,588
6499,506305,Character,None,230101,588
6500,506305,Character,None,230601,588
6501,506305,Character,None,330401,588
6502,506305,Character,None,330501,588
6503,506305,Character,None,330801,588
6504,506401,Character,PickupCharacter,451401,100
6505,506402,Character,None,110201,3
6506,506402,Character,None,314001,3
6507,506402,Character,None,321001,3
6508,506402,Character,None,319101,3
6509,506402,Character,None,209001,3
6510,506402,Character,None,116001,3
6511,506402,Character,None,217001,3
6512,506402,Character,None,314201,3
6513,506402,Character,None,115001,3
6514,506402,Character,None,202201,3
6515,506402,Character,None,203001,3
6516,506402,Character,None,203201,3
6517,506402,Character,None,207001,3
6518,506402,Character,None,207101,3
6519,506402,Character,None,207201,3
6520,506402,Character,None,108001,3
6521,506402,Character,None,209201,3
6522,506402,Character,None,110101,3
6523,506402,Character,None,111001,3
6524,506402,Character,None,313001,3
6525,506402,Character,None,117201,3
6526,506402,Character,None,218001,3
6527,506402,Character,None,319001,3
6528,506402,Character,None,320101,3
6529,506402,Character,None,324101,3
6530,506402,Character,None,343201,3
6531,506402,Character,None,343101,3
6532,506402,Character,None,343001,3
6533,506402,Character,None,324201,3
6534,506402,Character,None,218101,3
6535,506402,Character,None,108201,3
6536,506402,Character,None,321201,3
6537,506402,Character,None,320201,3
6538,506402,Character,None,320001,3
6539,506402,Character,None,317101,3
6540,506402,Character,None,314101,3
6541,506402,Character,None,113101,3
6542,506402,Character,None,209101,3
6543,506402,Character,None,235201,3
6544,506402,Character,None,110001,3
6545,506402,Character,None,111101,3
6546,506402,Character,None,311201,3
6547,506402,Character,None,331101,3
6548,506402,Character,None,331201,3
6549,506402,Character,None,338101,3
6550,506402,Character,None,328201,3
6551,506402,Character,None,204001,3
6552,506402,Character,None,327001,3
6553,506402,Character,None,327101,3
6554,506402,Character,None,228001,3
6555,506402,Character,None,338001,3
6556,506402,Character,None,235001,3
6557,506402,Character,None,232101,3
6558,506402,Character,None,145001,3
6559,506402,Character,None,145101,3
6560,506402,Character,None,203301,3
6561,506402,Character,None,119201,3
6562,506402,Character,None,338201,3
6563,506402,Character,None,328101,3
6564,506402,Character,None,231301,3
6565,506402,Character,None,331001,3
6566,506402,Character,None,150001,3
6567,506402,Character,None,204301,3
6568,506402,Character,None,355001,3
6569,506402,Character,None,150101,3
6570,506402,Character,None,331401,3
6571,506402,Character,None,319501,3
6572,506402,Character,None,355101,3
6573,506402,Character,None,139101,3
6574,506402,Character,None,239001,3
6575,506402,Character,None,327201,3
6576,506402,Character,None,140301,3
6577,506402,Character,None,258001,3
6578,506402,Character,None,324001,3
6579,506403,Character,None,423001,4
6580,506403,Character,None,422001,4
6581,506403,Character,None,423201,4
6582,506403,Character,None,422201,4
6583,506403,Character,None,423101,4
6584,506403,Character,None,422101,4
6585,506403,Character,None,426001,4
6586,506403,Character,None,423301,4
6587,506403,Character,None,447001,4
6588,506403,Character,None,422501,4
6589,506403,Character,None,433001,4
6590,506404,Character,None,112001,477
6591,506404,Character,None,116101,477
6592,506404,Character,None,129101,477
6593,506404,Character,None,201001,477
6594,506404,Character,None,201101,477
6595,506404,Character,None,202001,477
6596,506404,Character,None,301201,477
6597,506404,Character,None,306001,477
6598,506404,Character,None,306101,477
6599,506405,Character,None,130201,588
6600,506405,Character,None,130301,588
6601,506405,Character,None,130701,588
6602,506405,Character,None,230001,588
6603,506405,Character,None,230101,588
6604,506405,Character,None,230601,588
6605,506405,Character,None,330401,588
6606,506405,Character,None,330501,588
6607,506405,Character,None,330801,588
6608,506501,Character,PickupCharacter,141101,200
6609,506502,Character,None,110201,2
6610,506502,Character,None,314001,2
6611,506502,Character,None,321001,2
6612,506502,Character,None,319101,2
6613,506502,Character,None,209001,2
6614,506502,Character,None,116001,2
6615,506502,Character,None,217001,2
6616,506502,Character,None,314201,2
6617,506502,Character,None,115001,2
6618,506502,Character,None,202201,2
6619,506502,Character,None,203001,2
6620,506502,Character,None,203201,2
6621,506502,Character,None,207001,2
6622,506502,Character,None,207101,2
6623,506502,Character,None,207201,2
6624,506502,Character,None,108001,2
6625,506502,Character,None,209201,2
6626,506502,Character,None,110101,2
6627,506502,Character,None,111001,2
6628,506502,Character,None,313001,2
6629,506502,Character,None,117201,2
6630,506502,Character,None,218001,2
6631,506502,Character,None,319001,2
6632,506502,Character,None,320101,2
6633,506502,Character,None,324101,2
6634,506502,Character,None,343201,2
6635,506502,Character,None,343101,2
6636,506502,Character,None,343001,2
6637,506502,Character,None,324201,2
6638,506502,Character,None,218101,2
6639,506502,Character,None,108201,2
6640,506502,Character,None,321201,2
6641,506502,Character,None,320201,2
6642,506502,Character,None,320001,2
6643,506502,Character,None,317101,2
6644,506502,Character,None,314101,2
6645,506502,Character,None,113101,2
6646,506502,Character,None,209101,2
6647,506502,Character,None,235201,2
6648,506502,Character,None,110001,2
6649,506502,Character,None,111101,2
6650,506502,Character,None,311201,2
6651,506502,Character,None,331101,2
6652,506502,Character,None,331201,2
6653,506502,Character,None,338101,2
6654,506502,Character,None,328201,2
6655,506502,Character,None,204001,2
6656,506502,Character,None,327001,2
6657,506502,Character,None,327101,2
6658,506502,Character,None,228001,2
6659,506502,Character,None,338001,2
6660,506502,Character,None,235001,2
6661,506502,Character,None,232101,2
6662,506502,Character,None,145001,2
6663,506502,Character,None,145101,2
6664,506502,Character,None,203301,2
6665,506502,Character,None,119201,2
6666,506502,Character,None,338201,2
6667,506502,Character,None,328101,2
6668,506502,Character,None,231301,2
6669,506502,Character,None,331001,2
6670,506502,Character,None,150001,2
6671,506502,Character,None,204301,2
6672,506502,Character,None,355001,2
6673,506502,Character,None,150101,2
6674,506502,Character,None,331401,2
6675,506502,Character,None,319501,2
6676,506502,Character,None,355101,2
6677,506502,Character,None,139101,2
6678,506502,Character,None,239001,2
6679,506502,Character,None,327201,2
6680,506502,Character,None,140301,2
6681,506502,Character,None,258001,2
6682,506502,Character,None,324001,2
6683,506503,Character,None,423001,4
6684,506503,Character,None,422001,4
6685,506503,Character,None,423201,4
6686,506503,Character,None,422201,4
6687,506503,Character,None,423101,4
6688,506503,Character,None,422101,4
6689,506503,Character,None,426001,4
6690,506503,Character,None,423301,4
6691,506503,Character,None,447001,4
6692,506503,Character,None,422501,4
6693,506503,Character,None,433001,4
6694,506504,Character,None,112001,477
6695,506504,Character,None,116101,477
6696,506504,Character,None,129101,477
6697,506504,Character,None,201001,477
6698,506504,Character,None,201101,477
6699,506504,Character,None,202001,477
6700,506504,Character,None,301201,477
6701,506504,Character,None,306001,477
6702,506504,Character,None,306101,477
6703,506505,Character,None,130201,588
6704,506505,Character,None,130301,588
6705,506505,Character,None,130701,588
6706,506505,Character,None,230001,588
6707,506505,Character,None,230101,588
6708,506505,Character,None,230601,588
6709,506505,Character,None,330401,588
6710,506505,Character,None,330501,588
6711,506505,Character,None,330801,588
6712,506601,Character,PickupCharacter,319401,200
6713,506602,Character,None,110201,2
6714,506602,Character,None,314001,2
6715,506602,Character,None,321001,2
6716,506602,Character,None,319101,2
6717,506602,Character,None,209001,2
6718,506602,Character,None,116001,2
6719,506602,Character,None,217001,2
6720,506602,Character,None,314201,2
6721,506602,Character,None,115001,2
6722,506602,Character,None,202201,2
6723,506602,Character,None,203001,2
6724,506602,Character,None,203201,2
6725,506602,Character,None,207001,2
6726,506602,Character,None,207101,2
6727,506602,Character,None,207201,2
6728,506602,Character,None,108001,2
6729,506602,Character,None,209201,2
6730,506602,Character,None,110101,2
6731,506602,Character,None,111001,2
6732,506602,Character,None,313001,2
6733,506602,Character,None,117201,2
6734,506602,Character,None,218001,2
6735,506602,Character,None,319001,2
6736,506602,Character,None,320101,2
6737,506602,Character,None,324101,2
6738,506602,Character,None,343201,2
6739,506602,Character,None,343101,2
6740,506602,Character,None,343001,2
6741,506602,Character,None,324201,2
6742,506602,Character,None,218101,2
6743,506602,Character,None,108201,2
6744,506602,Character,None,321201,2
6745,506602,Character,None,320201,2
6746,506602,Character,None,320001,2
6747,506602,Character,None,317101,2
6748,506602,Character,None,314101,2
6749,506602,Character,None,113101,2
6750,506602,Character,None,209101,2
6751,506602,Character,None,235201,2
6752,506602,Character,None,110001,2
6753,506602,Character,None,111101,2
6754,506602,Character,None,311201,2
6755,506602,Character,None,331101,2
6756,506602,Character,None,331201,2
6757,506602,Character,None,338101,2
6758,506602,Character,None,328201,2
6759,506602,Character,None,204001,2
6760,506602,Character,None,327001,2
6761,506602,Character,None,327101,2
6762,506602,Character,None,228001,2
6763,506602,Character,None,338001,2
6764,506602,Character,None,235001,2
6765,506602,Character,None,232101,2
6766,506602,Character,None,145001,2
6767,506602,Character,None,145101,2
6768,506602,Character,None,203301,2
6769,506602,Character,None,119201,2
6770,506602,Character,None,338201,2
6771,506602,Character,None,328101,2
6772,506602,Character,None,231301,2
6773,506602,Character,None,331001,2
6774,506602,Character,None,150001,2
6775,506602,Character,None,204301,2
6776,506602,Character,None,355001,2
6777,506602,Character,None,150101,2
6778,506602,Character,None,331401,2
6779,506602,Character,None,319501,2
6780,506602,Character,None,355101,2
6781,506602,Character,None,139101,2
6782,506602,Character,None,239001,2
6783,506602,Character,None,327201,2
6784,506602,Character,None,140301,2
6785,506602,Character,None,258001,2
6786,506602,Character,None,324001,2
6787,506602,Character,None,141101,2
6788,506603,Character,None,423001,3
6789,506603,Character,None,422001,3
6790,506603,Character,None,423201,3
6791,506603,Character,None,422201,3
6792,506603,Character,None,423101,3
6793,506603,Character,None,422101,3
6794,506603,Character,None,426001,3
6795,506603,Character,None,423301,3
6796,506603,Character,None,447001,3
6797,506603,Character,None,422501,3
6798,506603,Character,None,433001,3
6799,506603,Character,None,451101,3
6800,506603,Character,None,451401,3
6801,506604,Character,None,112001,477
6802,506604,Character,None,116101,477
6803,506604,Character,None,129101,477
6804,506604,Character,None,201001,477
6805,506604,Character,None,201101,477
6806,506604,Character,None,202001,477
6807,506604,Character,None,301201,477
6808,506604,Character,None,306001,477
6809,506604,Character,None,306101,477
6810,506605,Character,None,130201,588
6811,506605,Character,None,130301,588
6812,506605,Character,None,130701,588
6813,506605,Character,None,230001,588
6814,506605,Character,None,230101,588
6815,506605,Character,None,230601,588
6816,506605,Character,None,330401,588
6817,506605,Character,None,330501,588
6818,506605,Character,None,330801,588
6819,506701,Character,PickupCharacter,306201,200
6820,506702,Character,None,110201,2
6821,506702,Character,None,314001,2
6822,506702,Character,None,321001,2
6823,506702,Character,None,319101,2
6824,506702,Character,None,209001,2
6825,506702,Character,None,116001,2
6826,506702,Character,None,217001,2
6827,506702,Character,None,314201,2
6828,506702,Character,None,115001,2
6829,506702,Character,None,202201,2
6830,506702,Character,None,203001,2
6831,506702,Character,None,203201,2
6832,506702,Character,None,207001,2
6833,506702,Character,None,207101,2
6834,506702,Character,None,207201,2
6835,506702,Character,None,108001,2
6836,506702,Character,None,209201,2
6837,506702,Character,None,110101,2
6838,506702,Character,None,111001,2
6839,506702,Character,None,313001,2
6840,506702,Character,None,117201,2
6841,506702,Character,None,218001,2
6842,506702,Character,None,319001,2
6843,506702,Character,None,320101,2
6844,506702,Character,None,324101,2
6845,506702,Character,None,343201,2
6846,506702,Character,None,343101,2
6847,506702,Character,None,343001,2
6848,506702,Character,None,324201,2
6849,506702,Character,None,218101,2
6850,506702,Character,None,108201,2
6851,506702,Character,None,321201,2
6852,506702,Character,None,320201,2
6853,506702,Character,None,320001,2
6854,506702,Character,None,317101,2
6855,506702,Character,None,314101,2
6856,506702,Character,None,113101,2
6857,506702,Character,None,209101,2
6858,506702,Character,None,235201,2
6859,506702,Character,None,110001,2
6860,506702,Character,None,111101,2
6861,506702,Character,None,311201,2
6862,506702,Character,None,331101,2
6863,506702,Character,None,331201,2
6864,506702,Character,None,338101,2
6865,506702,Character,None,328201,2
6866,506702,Character,None,204001,2
6867,506702,Character,None,327001,2
6868,506702,Character,None,327101,2
6869,506702,Character,None,228001,2
6870,506702,Character,None,338001,2
6871,506702,Character,None,235001,2
6872,506702,Character,None,232101,2
6873,506702,Character,None,145001,2
6874,506702,Character,None,145101,2
6875,506702,Character,None,203301,2
6876,506702,Character,None,119201,2
6877,506702,Character,None,338201,2
6878,506702,Character,None,328101,2
6879,506702,Character,None,231301,2
6880,506702,Character,None,331001,2
6881,506702,Character,None,150001,2
6882,506702,Character,None,204301,2
6883,506702,Character,None,355001,2
6884,506702,Character,None,150101,2
6885,506702,Character,None,331401,2
6886,506702,Character,None,319501,2
6887,506702,Character,None,355101,2
6888,506702,Character,None,139101,2
6889,506702,Character,None,239001,2
6890,506702,Character,None,327201,2
6891,506702,Character,None,140301,2
6892,506702,Character,None,258001,2
6893,506702,Character,None,324001,2
6894,506702,Character,None,141101,2
6895,506703,Character,None,423001,3
6896,506703,Character,None,422001,3
6897,506703,Character,None,423201,3
