id,position_x,position_y,position_z
Mudfish_07,20.0,4.0,40.0
Mudfish_08,-2.4,19.0,40.0
Mudfish_09,-2.4,19.0,50.0
Mudfish_10,0.0,0.0,30.0
Mudfish_11,2.0,0.0,-20.0
Mudfish_12,2.0,-20.0,30.0
Mudfish_13,0.0,0.0,10.0
Mudfish_14,0.0,0.0,-20.0
Mudfish_15,20.0,5.0,30.0
Mudfish_16,27.0,5.0,30.0
Mudfish_17,1.0,3.0,28.0
Mudfish_18,27.0,5.0,40.0
Mudfish_19,13.0,-10.0,30.0
Mudfish_20,-5.0,7.0,0.0
Mudfish_21,-5.0,16.0,25.0
Mudfish_22,27.0,5.0,40.0
Mudfish_23,2.0,-3.0,0.0
Mudfish_24,5.0,0.0,-20.0
drakefoot,9.0,-3.0,4.0
aafiller_01,0.9,0.0,47.0
aafiller_02,0.9,0.0,-30.0
aafiller_03,-25.0,13.8,55.9
aafiller_04,-8.8,0.0,41.6
moritunnel_01,57.4,-3.2,37.2
moritunnel_02,18.1,-3.2,37.2
moritunnel_03,-21.7,0.0,52.8
missedfriends_01,-35.3,0.0,14.7
missedfriends_02,-9.7,0.0,14.7
missedfriends_03,30.4,-23.7,52.8
littlemermaidbubbles_01,0.0,0.0,16.82
bondingchain_01,-6.4,14.9,36.4
wardress_01,-20.13,1.0,8.6
morihand_01,4.74,0.0,32.92
bubblesblooming_01,7.8,15.6,46.43
d_main_37_08_s,0.0,12.7,32.6
d_main_38_08_1,-5.6,28.6,46.5
d_main_38_08_2,19.3,-1.3,31.3
d_main_38_09_e,-6.8,25.8,49.1
unbreakablesphere_03_1,-16.5,27.0,53.1
unbreakablesphere_03_2,-16.5,27.0,43.6
unbreakablesphere_03_3,16.5,-11.5,40.8
unbreakablesphere_03_2_1,-20.7,-4.6,56.4
unbreakablesphere_03_2_2,-20.7,-4.6,48.05
unbreakablesphere_03_2_3,12.5,22.4,48.05
unbreakablesphere_08_2_01,-18.9,18.4,50.8
arcanearchive_01,0.6,-2.0,4.5
arcanearchive_02,0.6,-2.0,5.9
arcanearchive_03,0.6,-1.4,7.0
arcanearchive_04,0.55,-0.8,8.0
arcanearchive_05,0.55,-0.8,7.3
lordforjustice_01,0.0,1.3,-6.5
lordforjustice_02,0.0,1.3,-4.5
lordforjustice_03,-1.6,2.0,0.0
lordforjustice_04,0.0,1.3,-3.5
lordforjustice_05,0.12,-2.0,5.0
lordforjustice_06,0.12,-2.0,7.0
memoriesteller_01_01,21.0,6.0,20.0
memoriesteller_01_02,21.0,6.0,30.0
memoriesteller_01_03,0.0,0.0,-15.0
memoriesteller_02_01,1.0,0.0,10.0
memoriesteller_02_02,1.0,0.0,15.0
memoriesteller_02_03,1.0,-5.0,30.0
memoriesteller_03_01,0.0,2.0,10.0
memoriesteller_04_01_01,0.0,0.0,10.0
memoriesteller_04_02_01,0.0,0.0,-5.0
memoriesteller_04_02_02,0.0,0.0,-15.0
memoriesteller_04_03_01,0.0,0.0,-10.0
memoriesteller_04_04_01,0.0,0.0,10.0
memoriesteller_05_02_01,0.0,0.0,25.0
memoriesteller_06_01,0.0,5.0,10.0
memoriesteller_08_01,-15.0,0.0,-10.0
memoriesteller_08_02,0.0,0.0,-10.0
memoriesteller_08_03,4.0,13.0,15.0
memoriesteller_09_5_01,0.0,-2.0,10.0
memoriesteller_07_01,3.0,15.0,35.0
memoriesteller_07_02,3.0,15.0,45.0
memoriesteller_07_03,26.0,-2.0,45.0
memoriesteller_07_04,-15.0,15.0,35.0
memoriesteller_09_01,0.0,0.0,-30.0
memoriesteller_09_02,0.0,0.0,-20.0
raptogether_01,-2.42,-2.37,-0.13
raptogether_02,2.42,-2.37,0.13
overthehorizon_01,-4.75,2.53,7.99
overthehorizon_02,0.0,2.53,7.99
overthehorizon_03,0.0,0.79,3.01
overthehorizon_04,0.0,1.53,5.05
overthehorizontitle_01,0.0,0.0,23.95
overthehorizontitle_02,0.0,11.9,52.4
bfgboom_01,-31.9,0.85,7.29
bfgboom_02,-12.08,0.85,7.29
bfgboom_03,-19.39,0.85,33.85
bfgboom_04,-9.8,0.0,0.0
bfgboom_05,-12.6,8.5,20.0
yanpepper_01,45.5,0.0,0.0
yanpepper_02,-4.7,19.9,26.5
yanpepper_03,5.88,-16.87,53.79
yanpepper_04,5.88,-16.87,67.96
frimasleep_01,9.7,10.2,23.6
ghostsad_01,0.0,-16.8,5.0
ghostsad_02,0.0,-16.8,-20.5
teatime_01,0.0,0.0,19.3
teatime_02,-21.4,-4.2,57.0
teatime_03,17.44,8.01,57.0
fight_01,33.6,0.0,44.1
fight_02,19.3,0.0,44.1
fight_03,-13.5,25.8,44.1
fight_04,0.0,11.8,18.7
maodie_01,0.0,14.4,27.2
treasurestory_tove_01,8.0,-1.0,15.0
treasurestory_tove_02,0.0,-1.0,15.0
treasurestory_tove_03,0.0,-1.0,13.0
treasurestory_poli_01,0.0,0.0,13.0
treasurestory_poli_02,0.0,0.0,15.0
treasurestory_poli_03,0.0,1.0,17.0
treasurestory_julia_01,0.0,-1.5,5.0
treasurestory_julia_02,0.0,-1.5,10.0
treasurestory_julia_03,0.0,-1.5,13.0
treasurestory_bay_01,0.0,1.0,13.0
treasurestory_bay_02,0.0,1.0,15.0
treasurestory_bay_03,-1.3,3.0,17.0
treasurestory_bay_04,0.0,1.0,17.0
absolute_01,16.0,0.0,25.0
absolute_02,16.0,0.0,15.0
absolute_03,2.0,-13.0,25.0
eunhwaemma_01,11.04,0.0,0.0
eunhwaemma_02,1.91,0.0,0.0
eunhwaemma_03,-18.0,5.2,52.23
eunhwaemma_04,17.9,20.0,52.23
vestidelta_01,20.8,-22.2,59.0
vestidelta_02,0.0,0.0,20.1
vestidelta_03,-13.6,6.5,37.1
absolute_04,-30.0,0.0,0.0
absolute_05,4.0,0.0,0.0
absolute_06,12.0,0.0,20.0
absolute_07,2.8,0.0,0.0
absolute_08,2.8,0.0,20.0
absolute_09,2.8,0.0,30.0
absolute_10,15.0,-6.0,20.0
absolute_11,15.0,-6.0,10.0
absolute_12,0.0,-15.0,25.0
absolute_13,20.0,0.0,0.0
absolute_14,-5.0,0.0,0.0
absolute_15,-15.0,6.0,20.0
absolute_16,-1.5,0.0,0.0
absolute_17,12.5,0.0,20.0
absolute_18,-17.5,0.0,20.0
absolute_19,12.5,0.0,10.0
absolute_20,-1.5,0.0,-10.0
absolute_21,0.0,5.0,10.0
absolute_22,15.0,6.0,10.0
absolute_23,-10.0,17.0,30.0
absolute_24,0.0,5.0,0.0
absolute_25,15.0,6.0,20.0
eden_01,42.3,0.0,0.0
eden_02,0.0,6.8,20.4
anisshock_01,0.0,0.0,-48.41
anisshock_02,0.0,0.0,-3.2
anisshock_03,0.0,0.0,24.0
expansionstar_01,29.72,0.0,0.0
expansionstar_02,0.0,8.1,42.6
liberalioappeared_01,-4.9,30.81,52.77
liberalioappeared_02,-4.9,16.12,52.77
liberalioappeared_03,0.0,0.0,17.1
zizfight_01,39.1,8.1,38.6
zizfight_02,6.2,8.1,38.6
behemothresurrection_01,2.9,15.8,32.11
behemothresurrection_02,2.9,0.0,0.0
viperdeclaration_01,11.4,13.1,44.6
neonroad_01,0.0,-9.1,37.17
ttstar_01,0.0,3.73,-25.2
ttstar_02,-32.31,8.03,29.6
ttstar_03,-29.37,16.77,53.11
coinsinrush_01,0.0,30.0,50.0
coinsinrush_02,20.0,0.0,20.0
coinsinrush_03,0.0,0.0,0.0
coinsinrush_04,0.0,0.0,0.0
coinsinrush_05,16.0,10.0,50.0
coinsinrush_06,-10.0,10.0,30.0
coinsinrush_07,0.0,0.0,0.0
coinsinrush_08,-18.0,20.0,50.0
coinsinrush_09,15.0,15.0,30.0
coinsinrush_10,10.0,0.0,-30.0
coinsinrush_11,30.0,20.0,40.0
coinsinrush_12,-10.0,-5.0,10.0
coinsinrush_13,-15.0,0.0,0.0
coinsinrush_14,-5.0,-10.0,60.0
coinsinrush_15,-40.0,20.0,60.0
