id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
882,0,10012,,,Character,15,0,sprite_event_beautyfullshot_npc_tag,None,200,,False,2012048,True,event_beautyfullshot_balloon_43,None,5,0,None,,0,None,,0,None,
883,0,10012,,,Character,10,2,sprite_event_beautyfullshot_npc_tag,None,200,,False,2012049,True,event_beautyfullshot_balloon_44,None,5,0,None,,0,None,,0,None,
884,0,10012,,,Character,15,0,sprite_event_beautyfullshot_npc_tag,None,200,,False,2012050,True,event_beautyfullshot_balloon_45,None,5,0,None,,0,None,,0,None,
885,0,10012,,,Character,400,1,sprite_event_beautyfullshot_npc_tag,None,200,,False,2012051,True,event_beautyfullshot_balloon_46,None,5,0,None,,0,None,,0,None,
886,0,10012,,,Character,111,0,sprite_event_beautyfullshot_npc_tag,None,200,,False,2012052,True,event_beautyfullshot_balloon_47,None,5,0,None,,0,None,,0,None,
887,1,10013,Locale_Character:npc_9999999_name_36,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,0,False,,None,0,40055,None,,0,None,,0,None,
888,0,10013,,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,2013001,False,,None,0,0,None,,0,None,,0,None,
889,2,10013,Locale_Character:npc_9999999_name_37,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,2013002,False,,None,0,40056,None,,0,None,,0,None,
890,0,10013,,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,2013003,False,,None,0,0,None,,0,None,,0,None,
891,3,10013,Locale_Character:npc_9999999_name_38,Locale_Event:event_contents_storydungeon_story_03,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,2013004,False,,None,0,40057,None,,0,None,,0,None,
892,4,10013,Locale_Character:npc_9999999_name_43,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,0,False,,None,0,60055,None,,0,None,,0,None,
893,0,10013,Locale_Character:npc_9999999_name_40,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,2013005,False,,None,0,0,None,,0,None,,0,None,
894,7,10013,Locale_Character:npc_9999999_name_40,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,2013006,False,,None,0,81501,None,,0,None,,0,None,
895,5,10013,Locale_Character:npc_9999999_name_41,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,True,0,False,,None,0,81503,None,,0,None,,0,None,
896,6,10013,Locale_Character:npc_9999999_name_39,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,True,0,False,,None,0,81502,None,,0,None,,0,None,
897,8,10013,Locale_Character:npc_9999999_name_42,Locale_Event:cooperation_event_name,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,True,0,False,,None,0,30046,Cooperation,30046,30047,Cooperation,30047,30048,Cooperation,30048
898,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013007,True,event_ce004_balloon_01,None,5,0,None,,0,None,,0,None,
899,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013008,True,event_ce004_balloon_02,None,5,0,None,,0,None,,0,None,
900,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013009,True,event_ce004_balloon_03,None,5,0,None,,0,None,,0,None,
901,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013010,False,,None,0,0,None,,0,None,,0,None,
902,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013011,True,event_ce004_balloon_04,None,5,0,None,,0,None,,0,None,
903,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013012,True,event_ce004_balloon_05,None,5,0,None,,0,None,,0,None,
904,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013013,True,event_ce004_balloon_06,None,5,0,None,,0,None,,0,None,
905,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013014,True,event_ce004_balloon_07,None,5,0,None,,0,None,,0,None,
906,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013015,True,,None,0,0,None,,0,None,,0,None,
907,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013016,True,,None,0,0,None,,0,None,,0,None,
908,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013017,True,event_ce004_balloon_08,None,5,0,None,,0,None,,0,None,
909,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013018,True,event_ce004_balloon_09,None,5,0,None,,0,None,,0,None,
910,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013019,True,event_ce004_balloon_10,None,5,0,None,,0,None,,0,None,
911,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013020,True,event_ce004_balloon_11,None,5,0,None,,0,None,,0,None,
912,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013021,True,event_ce004_balloon_12,None,5,0,None,,0,None,,0,None,
913,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009008,0,empty,None,200,,False,2013022,True,event_ce004_balloon_13,None,5,0,None,,0,None,,0,None,
914,0,10013,Locale_Character:830_name,,Character,830,1,empty,None,200,,False,2013023,False,,None,0,0,None,,0,None,,0,None,
915,0,10013,Locale_Character:831_name,,Character,831,1,empty,None,200,,False,2013024,False,,None,0,0,None,,0,None,,0,None,
916,0,10013,Locale_Character:832_name,,Character,832,1,empty,None,200,,False,2013025,False,,None,0,0,None,,0,None,,0,None,
917,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013026,False,,None,0,0,None,,0,None,,0,None,
918,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013027,False,,None,0,0,None,,0,None,,0,None,
919,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013028,False,,None,0,0,None,,0,None,,0,None,
920,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013029,True,event_ce004_balloon_14,None,5,0,None,,0,None,,0,None,
921,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013030,True,event_ce004_balloon_15,None,5,0,None,,0,None,,0,None,
922,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013031,True,event_ce004_balloon_16,None,5,0,None,,0,None,,0,None,
923,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013032,False,,None,0,0,None,,0,None,,0,None,
924,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013033,True,event_ce004_balloon_17,None,5,0,None,,0,None,,0,None,
925,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013034,True,event_ce004_balloon_18,None,5,0,None,,0,None,,0,None,
926,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013035,True,event_ce004_balloon_19,None,5,0,None,,0,None,,0,None,
927,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013036,True,event_ce004_balloon_20,None,5,0,None,,0,None,,0,None,
928,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013037,True,event_ce004_balloon_21,None,5,0,None,,0,None,,0,None,
929,0,10013,Locale_Character:830_name,,Character,830,0,empty,None,200,,False,2013038,False,,None,0,0,None,,0,None,,0,None,
930,0,10013,Locale_Character:831_name,,Character,831,1,empty,None,200,,False,2013039,False,,None,0,0,None,,0,None,,0,None,
931,0,10013,Locale_Character:832_name,,Character,832,1,empty,None,200,,False,2013040,False,,None,0,0,None,,0,None,,0,None,
932,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013041,False,,None,0,0,None,,0,None,,0,None,
933,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013042,True,event_ce004_balloon_22,None,5,0,None,,0,None,,0,None,
934,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013043,True,event_ce004_balloon_23,None,5,0,None,,0,None,,0,None,
935,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013044,False,,None,0,0,None,,0,None,,0,None,
936,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013045,False,,None,0,0,None,,0,None,,0,None,
937,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013046,True,event_ce004_balloon_24,None,5,0,None,,0,None,,0,None,
938,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013047,True,event_ce004_balloon_25,None,5,0,None,,0,None,,0,None,
939,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013048,True,event_ce004_balloon_26,None,5,0,None,,0,None,,0,None,
940,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013049,True,event_ce004_balloon_27,None,5,0,None,,0,None,,0,None,
941,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013050,False,,None,0,0,None,,0,None,,0,None,
942,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013051,False,,None,0,0,None,,0,None,,0,None,
943,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013052,False,,None,0,0,None,,0,None,,0,None,
944,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013053,True,event_ce004_balloon_28,None,5,0,None,,0,None,,0,None,
945,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013054,True,event_ce004_balloon_29,None,5,0,None,,0,None,,0,None,
946,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013055,True,event_ce004_balloon_30,None,5,0,None,,0,None,,0,None,
947,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013056,True,event_ce004_balloon_31,None,5,0,None,,0,None,,0,None,
948,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013057,True,event_ce004_balloon_32,None,5,0,None,,0,None,,0,None,
949,0,10013,Locale_Character:830_name,,Character,830,0,empty,None,200,,False,2013058,False,,None,0,0,None,,0,None,,0,None,
950,0,10013,Locale_Character:831_name,,Character,831,0,empty,None,200,,False,2013059,False,,None,0,0,None,,0,None,,0,None,
951,0,10013,Locale_Character:832_name,,Character,832,0,empty,None,200,,False,2013060,False,,None,0,0,None,,0,None,,0,None,
952,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013061,True,event_ce004_balloon_33,None,5,0,None,,0,None,,0,None,
953,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013062,True,event_ce004_balloon_34,None,5,0,None,,0,None,,0,None,
954,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013063,True,event_ce004_balloon_35,None,5,0,None,,0,None,,0,None,
955,0,10013,Locale_Character:830_name,,Character,830,1,empty,None,200,,False,2013064,False,,None,0,0,None,,0,None,,0,None,
956,0,10013,Locale_Character:831_name,,Character,831,1,empty,None,200,,False,2013065,False,,None,0,0,None,,0,None,,0,None,
957,0,10013,Locale_Character:832_name,,Character,832,1,empty,None,200,,False,2013066,False,,None,0,0,None,,0,None,,0,None,
958,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013067,False,,None,0,0,None,,0,None,,0,None,
959,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013068,False,,None,0,0,None,,0,None,,0,None,
960,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013069,True,event_ce004_balloon_36,None,5,0,None,,0,None,,0,None,
961,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013070,True,event_ce004_balloon_37,None,5,0,None,,0,None,,0,None,
962,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013071,True,event_ce004_balloon_38,None,5,0,None,,0,None,,0,None,
963,0,10013,Locale_Character:833_name,,Character,833,0,empty,None,200,,False,2013072,False,,None,0,0,None,,0,None,,0,None,
964,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013073,False,,None,0,0,None,,0,None,,0,None,
965,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013074,False,,None,0,0,None,,0,None,,0,None,
966,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013075,False,,None,0,0,None,,0,None,,0,None,
967,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013076,False,,None,0,0,None,,0,None,,0,None,
968,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013077,True,event_ce004_balloon_39,None,5,0,None,,0,None,,0,None,
969,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013078,True,event_ce004_balloon_40,None,5,0,None,,0,None,,0,None,
970,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009007,0,empty,None,200,,False,2013079,True,event_ce004_balloon_41,None,5,0,None,,0,None,,0,None,
971,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009008,0,empty,None,200,,False,2013080,True,event_ce004_balloon_42,None,5,0,None,,0,None,,0,None,
972,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013081,True,event_ce004_balloon_43,None,5,0,None,,0,None,,0,None,
973,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013082,False,,None,0,0,None,,0,None,,0,None,
974,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013083,False,,None,0,0,None,,0,None,,0,None,
975,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013084,False,,None,0,0,None,,0,None,,0,None,
976,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013085,True,event_ce004_balloon_44,None,5,0,None,,0,None,,0,None,
977,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013086,True,event_ce004_balloon_45,None,5,0,None,,0,None,,0,None,
978,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013087,False,,None,0,0,None,,0,None,,0,None,
979,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013088,False,,None,0,0,None,,0,None,,0,None,
980,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013089,False,,None,0,0,None,,0,None,,0,None,
981,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013090,False,,None,0,0,None,,0,None,,0,None,
982,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013091,True,event_ce004_balloon_46,None,5,0,None,,0,None,,0,None,
983,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013092,True,event_ce004_balloon_47,None,5,0,None,,0,None,,0,None,
984,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013093,True,event_ce004_balloon_48,None,5,0,None,,0,None,,0,None,
985,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013094,False,,None,0,0,None,,0,None,,0,None,
986,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,2013095,True,event_ce004_balloon_49,None,5,0,None,,0,None,,0,None,
987,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,2013096,True,event_ce004_balloon_50,None,5,0,None,,0,None,,0,None,
988,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,2013097,True,event_ce004_balloon_51,None,5,0,None,,0,None,,0,None,
989,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013098,True,event_ce004_balloon_52,None,5,0,None,,0,None,,0,None,
990,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013099,True,event_ce004_balloon_53,None,5,0,None,,0,None,,0,None,
991,0,10013,Locale_Character:npc_9999999_name_45,,Npc,9999999,0,empty,None,200,,False,2013100,True,event_ce004_balloon_54,None,5,0,None,,0,None,,0,None,
992,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013101,False,,None,0,0,None,,0,None,,0,None,
993,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013102,False,,None,0,0,None,,0,None,,0,None,
994,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009009,0,empty,None,200,,False,2013103,False,,None,0,0,None,,0,None,,0,None,
995,0,10013,Locale_Character:291_name,,Character,291,0,empty,None,200,,False,2013104,False,,None,0,0,None,,0,None,,0,None,
996,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,2013105,True,event_ce004_balloon_55,None,5,0,None,,0,None,,0,None,
997,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009008,0,empty,None,200,,False,2013106,True,event_ce004_balloon_56,None,5,0,None,,0,None,,0,None,
998,0,10013,Locale_Character:npc_9999999_name_45,,Npc,7009007,0,empty,None,200,,False,2013107,True,event_ce004_balloon_57,None,5,0,None,,0,None,,0,None,
999,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,2013108,False,,None,0,0,None,,0,None,,0,None,
1000,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,2013109,False,,None,0,0,None,,0,None,,0,None,
1001,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,2013110,False,,None,0,0,None,,0,None,,0,None,
1002,0,10013,,,Npc,9999999,0,empty,None,200,,False,2013111,False,,None,0,0,None,,0,None,,0,None,
1003,0,10013,,,Npc,9999999,0,empty,None,200,,False,2013112,False,,None,0,0,None,,0,None,,0,None,
1004,0,10013,,,Npc,9999999,0,empty,None,200,,False,2013113,False,,None,0,0,None,,0,None,,0,None,
1005,0,10013,,,Npc,9999999,0,empty,None,200,,False,2013114,False,,None,0,0,None,,0,None,,0,None,
1006,1,10016,Locale_Character:npc_9999999_name_46,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,,None,300,,False,0,False,,None,0,40061,None,,0,None,,0,None,
1007,0,10016,Locale_Character:npc_9999999_name_47,,Npc,9999999,0,,None,350,,False,2016001,False,,None,0,0,None,,0,None,,0,None,
1008,4,10016,Locale_Character:npc_9999999_name_47,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,,None,350,,False,2016002,False,,None,0,40062,None,,0,None,,0,None,
1009,2,10016,Locale_Character:npc_9999999_name_48,Locale_Event:event_contents_challenge,Npc,7001007,0,,None,200,,False,0,False,,None,0,60061,None,,0,None,,0,None,
1010,0,10016,Locale_Character:npc_9999999_name_49,,Npc,9999999,0,,None,200,,False,2016003,False,,None,0,0,None,,0,None,,0,None,
1011,5,10016,Locale_Character:npc_9999999_name_49,Locale_Event:event_contents_minigame,Npc,9999999,0,,None,200,,False,2016004,False,,None,0,81601,None,,0,None,,0,None,
1012,3,10016,Locale_Character:npc_9999999_name_50,Locale_Event:event_contents_login,Npc,9999999,0,,None,200,,True,0,False,,None,0,81603,None,,0,None,,0,None,
1013,6,10016,Locale_Character:npc_9999999_name_51,Locale_Event:event_contents_shop,Npc,9999999,0,,None,200,,True,0,False,,None,0,81602,None,,0,None,,0,None,
1014,0,10016,,,Npc,7016003,0,,None,200,,False,2016005,False,,None,0,0,None,,0,None,,0,None,
1015,0,10016,,,Npc,7016004,0,,None,200,,False,2016006,False,,None,0,0,None,,0,None,,0,None,
1016,0,10016,,,Npc,7016005,0,,None,200,,False,2016007,False,,None,0,0,None,,0,None,,0,None,
1017,0,10016,,,Npc,7016006,0,,None,200,,False,2016008,False,,None,0,0,None,,0,None,,0,None,
1018,0,10016,,,Npc,7016007,0,,None,200,,False,2016009,False,,None,0,0,None,,0,None,,0,None,
1019,0,10016,,,Npc,7016001,0,,None,200,,False,2016010,False,,None,0,0,None,,0,None,,0,None,
1020,0,10016,,,Npc,7016003,0,,None,200,,False,2016011,False,,None,0,0,None,,0,None,,0,None,
1021,0,10016,,,Npc,7016004,0,,None,200,,False,2016012,False,,None,0,0,None,,0,None,,0,None,
1022,0,10016,,,Npc,7016005,0,,None,200,,False,2016013,False,,None,0,0,None,,0,None,,0,None,
1023,0,10016,,,Npc,7016006,0,,None,200,,False,2016014,False,,None,0,0,None,,0,None,,0,None,
1024,0,10016,,,Npc,7016007,0,,None,200,,False,2016015,False,,None,0,0,None,,0,None,,0,None,
1025,0,10016,,,Npc,7016008,0,,None,200,,False,2016016,False,,None,0,0,None,,0,None,,0,None,
1026,0,10016,,,Npc,7016009,0,,None,200,,False,2016017,False,,None,0,0,None,,0,None,,0,None,
1027,0,10016,,,Npc,7016010,0,,None,200,,False,2016018,False,,None,0,0,None,,0,None,,0,None,
1028,0,10016,,,Npc,7016011,0,,None,200,,False,2016019,False,,None,0,0,None,,0,None,,0,None,
1029,0,10016,,,Npc,7016014,0,,None,200,,False,2016020,False,,None,0,0,None,,0,None,,0,None,
1030,0,10016,,,Npc,7016002,0,,None,200,,False,2016021,False,,None,0,0,None,,0,None,,0,None,
1031,0,10016,,,Npc,7016008,0,,None,200,,False,2016022,False,,None,0,0,None,,0,None,,0,None,
1032,0,10016,,,Npc,7016009,0,,None,200,,False,2016023,False,,None,0,0,None,,0,None,,0,None,
1033,0,10016,,,Npc,7016010,0,,None,200,,False,2016024,False,,None,0,0,None,,0,None,,0,None,
1034,0,10016,,,Npc,7016012,0,,None,200,,False,2016025,False,,None,0,0,None,,0,None,,0,None,
1035,0,10016,,,Npc,9999999,0,,None,400,,False,2016026,False,,None,0,0,None,,0,None,,0,None,
1036,0,10016,,,Npc,9999999,0,,None,400,,False,2016027,False,,None,0,0,None,,0,None,,0,None,
1037,0,10016,,,Npc,9999999,0,,None,400,,False,2016028,False,,None,0,0,None,,0,None,,0,None,
1038,0,10016,,,Npc,9999999,0,,None,400,,False,2016029,False,,None,0,0,None,,0,None,,0,None,
1039,0,10016,,,Npc,9999999,0,,None,400,,False,2016030,False,,None,0,0,None,,0,None,,0,None,
1040,0,10016,,,Npc,9999999,0,,None,400,,False,2016031,False,,None,0,0,None,,0,None,,0,None,
1041,1,10017,Locale_Character:npc_9999999_name_52,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_icedragonsaga_npc_tag,None,200,sprite_btn_event_icedragonsaga,False,0,False,,None,0,40064,None,,0,None,,0,None,
1042,0,10017,Locale_Character:npc_9999999_name_53,,Npc,9999999,0,sprite_event_icedragonsaga_npc_tag,None,250,sprite_btn_event_icedragonsaga,False,2017001,False,,None,0,0,None,,0,None,,0,None,
1043,2,10017,Locale_Character:npc_9999999_name_53,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_icedragonsaga_npc_tag,None,250,sprite_btn_event_icedragonsaga,False,2017002,False,,None,0,40065,None,,0,None,,0,None,
1044,3,10017,Locale_Character:npc_9999999_name_54,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_icedragonsaga_npc_tag,None,200,sprite_btn_event_icedragonsaga,False,0,False,,None,0,60064,None,,0,None,,0,None,
1045,0,10017,Locale_Character:npc_9999999_name_55,,Npc,7017014,0,sprite_event_icedragonsaga_npc_tag,None,200,sprite_btn_event_icedragonsaga,False,2017003,False,,None,0,0,None,,0,None,,0,None,
1046,4,10017,Locale_Character:npc_9999999_name_55,Locale_Event:event_contents_minigame,Npc,7017014,0,sprite_event_icedragonsaga_npc_tag,None,200,sprite_btn_event_icedragonsaga,False,2017004,False,,None,0,81701,None,,0,None,,0,None,
1047,5,10017,Locale_Character:npc_9999999_name_56,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_icedragonsaga_npc_tag,None,250,sprite_btn_event_icedragonsaga,True,0,False,,None,0,81703,None,,0,None,,0,None,
1048,6,10017,Locale_Character:npc_9999999_name_57,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_icedragonsaga_npc_tag,None,250,sprite_btn_event_icedragonsaga,True,0,False,,None,0,81702,None,,0,None,,0,None,
1049,0,10017,,,Character,30,0,,None,200,,False,2017005,True,event_icedragonsaga_balloon_01,None,5,0,None,,0,None,,0,None,
1050,0,10017,,,Character,32,0,,None,200,,False,2017006,False,,None,5,0,None,,0,None,,0,None,
1051,0,10017,,,Character,33,0,,None,200,,False,2017007,False,,None,5,0,None,,0,None,,0,None,
1052,0,10017,,,Character,210,1,,None,200,,False,2017008,True,event_icedragonsaga_balloon_02,None,5,0,None,,0,None,,0,None,
1053,0,10017,,,Character,313,0,,None,200,,False,2017009,True,event_icedragonsaga_balloon_03,None,5,0,None,,0,None,,0,None,
1054,0,10017,,,Npc,7017013,0,,None,200,,False,2017010,True,event_icedragonsaga_balloon_04,None,5,0,None,,0,None,,0,None,
1055,0,10017,,,Character,91,1,,None,200,,False,2017011,True,event_icedragonsaga_balloon_05,None,5,0,None,,0,None,,0,None,
1056,0,10017,,,Character,183,0,,None,200,,False,2017012,True,event_icedragonsaga_balloon_06,None,5,0,None,,0,None,,0,None,
1057,0,10017,,,Character,91,1,,None,200,,False,2017013,True,event_icedragonsaga_balloon_07,None,5,0,None,,0,None,,0,None,
1058,0,10017,,,Npc,7017007,0,,None,200,,False,2017014,True,event_icedragonsaga_balloon_08,None,5,0,None,,0,None,,0,None,
1059,0,10017,,,Character,431,1,,None,200,,False,2017015,True,event_icedragonsaga_balloon_09,None,5,0,None,,0,None,,0,None,
1060,0,10017,,,Character,431,1,,None,200,,False,2017016,True,event_icedragonsaga_balloon_10,None,5,0,None,,0,None,,0,None,
1061,0,10017,,,Npc,7007001,0,,None,200,,False,2017017,True,event_icedragonsaga_balloon_11,None,5,0,None,,0,None,,0,None,
1062,0,10017,,,Character,183,0,,None,200,,False,2017018,True,event_icedragonsaga_balloon_12,None,5,0,None,,0,None,,0,None,
1063,0,10017,,,Npc,7007001,0,,None,200,,False,2017019,True,event_icedragonsaga_balloon_13,None,5,0,None,,0,None,,0,None,
1064,0,10017,,,Character,282,0,,None,200,,False,2017020,True,event_icedragonsaga_balloon_14,None,5,0,None,,0,None,,0,None,
1065,0,10017,,,Character,280,0,,None,200,,False,2017021,True,event_icedragonsaga_balloon_15,None,5,0,None,,0,None,,0,None,
1066,0,10017,,,Character,281,0,,None,200,,False,2017022,True,event_icedragonsaga_balloon_16,None,5,0,None,,0,None,,0,None,
