id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
401135,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_ether,None,False,True,10000000,105610110,0,0,0,True,-207705728,105710112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40056,40057,0
401136,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_001_01,None,False,True,10000000,105720105,0,0,0,True,-207705728,105720112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
401137,True,Event,10013,None,TimeLineAction,febg_mmrschool_001_nk_timeline_researcher_002_01,None,False,True,10000000,105720105,0,0,0,True,-207705728,105720112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40057,0,0
301601,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_navmashobstacle_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301602,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301603,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301604,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_03,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301605,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_04,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301606,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_05,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301607,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_06,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301608,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_01,None,True,False,10000000,0,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301609,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_02,None,False,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301610,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_03,None,False,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301611,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_04,None,False,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301612,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_vault_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301613,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_vault_02,None,False,True,10000000,106110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301614,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_corrosionisland_01,None,True,False,10000000,0,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301615,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_corrosionisland_02,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301617,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301618,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301619,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_03,None,True,True,10000000,106110112,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301620,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301621,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301622,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301623,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301624,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301625,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_03,None,True,True,10000000,106110110,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301626,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301627,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301628,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301629,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301630,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301631,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_03,None,True,True,10000000,106110112,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301632,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301633,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301634,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301635,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301636,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_02,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301637,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_03,None,False,True,10000000,106210101,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
301638,False,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_islandappear,None,True,True,10000000,106110105,0,0,0,False,-207705728,0,0,0,0,Once,Auto,0,sprite_btn_timeline_trigger,True,True,True,False,0,0,40061,40062,0
301639,False,Event,10016,None,NarrativeSign,301601,None,False,True,10000000,106210103,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301640,False,Event,10016,None,NarrativeSign,301602,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301641,False,Event,10016,None,NarrativeSign,301603,None,False,True,10000000,106210106,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301642,False,Event,10016,None,NarrativeSign,301604,None,False,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301643,False,Event,10016,None,NarrativeSign,301605,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301644,False,Event,10016,None,NarrativeSign,301606,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301645,False,Event,10016,None,NarrativeSign,301607,None,False,True,10000000,106210101,0,0,0,True,-207705728,106210103,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301646,False,Event,10016,None,NarrativeSign,301608,None,False,True,10000000,106210103,0,0,0,True,-207705728,106210106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301647,False,Event,10016,None,NarrativeSign,301609,None,False,True,10000000,106210106,0,0,0,True,-207705728,106210108,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301648,False,Event,10016,None,NarrativeSign,301610,None,False,True,10000000,106210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301649,False,Event,10016,None,NarrativeSign,301611,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301650,False,Event,10016,None,NarrativeSign,301612,None,False,True,10000000,106210101,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301651,False,Event,10016,None,NarrativeSign,301613,None,False,True,10000000,106210101,0,0,0,True,-207705728,106210108,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301652,False,Event,10016,None,NarrativeSign,301614,None,False,True,10000000,106210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301653,False,Event,10016,None,NarrativeSign,301615,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301654,False,Event,10016,None,NarrativeSign,301616,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301655,False,Event,10016,None,NarrativeSign,301617,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401601,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_navmashobstacle_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401602,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401603,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401604,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_03,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401605,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_04,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401606,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_05,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401607,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_glitchedrapture_06,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401608,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_01,None,True,False,10000000,0,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401609,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_02,None,False,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401610,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_03,None,False,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401611,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirrormass_04,None,False,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401612,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_vault_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401613,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_vault_02,None,False,True,10000000,106110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401614,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_corrosionisland_01,None,True,False,10000000,0,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401615,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_corrosionisland_02,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401617,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401618,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401619,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_03,None,True,True,10000000,106110112,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401620,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401621,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401622,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_happymemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401623,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401624,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401625,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_03,None,True,True,10000000,106110110,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401626,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401627,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401628,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_guiltymemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401629,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401630,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_02,None,True,True,10000000,106110105,0,0,0,True,-207705728,106110112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401631,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_03,None,True,True,10000000,106110112,0,0,0,True,-207705728,106210105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401632,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_04,None,True,True,10000000,106210105,0,0,0,True,-207705728,106210110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401633,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_05,None,True,True,10000000,106210110,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401634,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_hatredmemoryfragment_06,None,True,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401635,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_01,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401636,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_02,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401637,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_mirror_01_03,None,False,True,10000000,106210101,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40061,40062,0
401638,True,Event,10016,None,TimeLineAction,febg_mirrordimension_001_timeline_islandappear,None,True,True,10000000,106110105,0,0,0,False,-207705728,0,0,0,0,Once,Auto,0,sprite_btn_timeline_trigger,True,True,True,False,0,0,40061,40062,0
401639,True,Event,10016,None,NarrativeSign,301601,None,False,True,10000000,106210103,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401640,True,Event,10016,None,NarrativeSign,301602,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401641,True,Event,10016,None,NarrativeSign,301603,None,False,True,10000000,106210106,0,0,0,True,-207705728,106210112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401642,True,Event,10016,None,NarrativeSign,301604,None,False,True,10000000,106210112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401643,True,Event,10016,None,NarrativeSign,301605,None,True,False,10000000,0,0,0,0,True,-207705728,106110105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401644,True,Event,10016,None,NarrativeSign,301606,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401645,True,Event,10016,None,NarrativeSign,301607,None,False,True,10000000,106210101,0,0,0,True,-207705728,106210103,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401646,True,Event,10016,None,NarrativeSign,301608,None,False,True,10000000,106210103,0,0,0,True,-207705728,106210106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401647,True,Event,10016,None,NarrativeSign,301609,None,False,True,10000000,106210106,0,0,0,True,-207705728,106210108,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401648,True,Event,10016,None,NarrativeSign,301610,None,False,True,10000000,106210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401649,True,Event,10016,None,NarrativeSign,301611,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401650,True,Event,10016,None,NarrativeSign,301612,None,False,True,10000000,106210101,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401651,True,Event,10016,None,NarrativeSign,301613,None,False,True,10000000,106210101,0,0,0,True,-207705728,106210108,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401652,True,Event,10016,None,NarrativeSign,301614,None,False,True,10000000,106210108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401653,True,Event,10016,None,NarrativeSign,301615,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
401654,True,Event,10016,None,NarrativeSign,301616,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
