id,group,level,surface_battle_power,surface_skill_type,surface_skill_value_type,surface_skill_value,surface_skill_full_count,surface_skill_cool_time,surface_skill_range_type,surface_skill_range_value,surface_skill_target_category,surface_function_prefer_target,surface_function_prefer_target_num,duration_type,duration_value,surface_timing_trigger_type,surface_timing_trigger_standard,surface_timing_trigger_value,surface_status_trigger_type_1,surface_status_trigger_standard_1,surface_status_trigger_value_1,surface_status_trigger_type_2,surface_status_trigger_standard_2,surface_status_trigger_value_2,keeping_type,fx_prefab,fx_socket_point,locale_trigger_check
201071701,201071,17,0,SurfaceMoveSpeed,Percent,17000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
201071801,201071,18,0,SurfaceMoveSpeed,Percent,18000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
201071901,201071,19,0,SurfaceMoveSpeed,Percent,19000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
201072001,201071,20,0,SurfaceMoveSpeed,Percent,20000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
201130101,201131,1,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130201,201131,2,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130301,201131,3,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130401,201131,4,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130501,201131,5,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130601,201131,6,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130701,201131,7,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130801,201131,8,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130901,201131,9,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131001,201131,10,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131101,201131,11,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131201,201131,12,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131301,201131,13,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131401,201131,14,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131501,201131,15,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131601,201131,16,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131701,201131,17,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131801,201131,18,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201131901,201131,19,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201132001,201131,20,0,SurfaceTaunt,Integer,0,1,0,Around,1,Monster_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacetaunt,Top,False
201130102,201132,1,0,SurfaceDamageReduction,Percent,500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130202,201132,2,0,SurfaceDamageReduction,Percent,1000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130302,201132,3,0,SurfaceDamageReduction,Percent,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130402,201132,4,0,SurfaceDamageReduction,Percent,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130502,201132,5,0,SurfaceDamageReduction,Percent,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130602,201132,6,0,SurfaceDamageReduction,Percent,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130702,201132,7,0,SurfaceDamageReduction,Percent,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130802,201132,8,0,SurfaceDamageReduction,Percent,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201130902,201132,9,0,SurfaceDamageReduction,Percent,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131002,201132,10,0,SurfaceDamageReduction,Percent,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131102,201132,11,0,SurfaceDamageReduction,Percent,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131202,201132,12,0,SurfaceDamageReduction,Percent,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131302,201132,13,0,SurfaceDamageReduction,Percent,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131402,201132,14,0,SurfaceDamageReduction,Percent,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131502,201132,15,0,SurfaceDamageReduction,Percent,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131602,201132,16,0,SurfaceDamageReduction,Percent,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131702,201132,17,0,SurfaceDamageReduction,Percent,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131802,201132,18,0,SurfaceDamageReduction,Percent,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201131902,201132,19,0,SurfaceDamageReduction,Percent,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201132002,201132,20,0,SurfaceDamageReduction,Percent,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,,None,False
201140101,201141,1,0,SurfaceDamage,Percent,500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140201,201141,2,0,SurfaceDamage,Percent,1000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140301,201141,3,0,SurfaceDamage,Percent,1500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140401,201141,4,0,SurfaceDamage,Percent,2000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140501,201141,5,0,SurfaceDamage,Percent,2500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140601,201141,6,0,SurfaceDamage,Percent,3000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140701,201141,7,0,SurfaceDamage,Percent,3500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140801,201141,8,0,SurfaceDamage,Percent,4000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201140901,201141,9,0,SurfaceDamage,Percent,4500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141001,201141,10,0,SurfaceDamage,Percent,5000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141101,201141,11,0,SurfaceDamage,Percent,5500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141201,201141,12,0,SurfaceDamage,Percent,6000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141301,201141,13,0,SurfaceDamage,Percent,6500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141401,201141,14,0,SurfaceDamage,Percent,7000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141501,201141,15,0,SurfaceDamage,Percent,7500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141601,201141,16,0,SurfaceDamage,Percent,8000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141701,201141,17,0,SurfaceDamage,Percent,8500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141801,201141,18,0,SurfaceDamage,Percent,9000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201141901,201141,19,0,SurfaceDamage,Percent,9500,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201142001,201141,20,0,SurfaceDamage,Percent,10000,1,0,Around_calling_signal,2,Monster_platoon,None,0,TimeSec,0,OnTimeUse,User,100,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_01,Center,False
201150101,201151,1,0,SurfaceDamage,Percent,500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150201,201151,2,0,SurfaceDamage,Percent,1000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150301,201151,3,0,SurfaceDamage,Percent,1500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150401,201151,4,0,SurfaceDamage,Percent,2000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150501,201151,5,0,SurfaceDamage,Percent,2500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150601,201151,6,0,SurfaceDamage,Percent,3000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150701,201151,7,0,SurfaceDamage,Percent,3500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150801,201151,8,0,SurfaceDamage,Percent,4000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201150901,201151,9,0,SurfaceDamage,Percent,4500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151001,201151,10,0,SurfaceDamage,Percent,5000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151101,201151,11,0,SurfaceDamage,Percent,5500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151201,201151,12,0,SurfaceDamage,Percent,6000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151301,201151,13,0,SurfaceDamage,Percent,6500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151401,201151,14,0,SurfaceDamage,Percent,7000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151501,201151,15,0,SurfaceDamage,Percent,7500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151601,201151,16,0,SurfaceDamage,Percent,8000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151701,201151,17,0,SurfaceDamage,Percent,8500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151801,201151,18,0,SurfaceDamage,Percent,9000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201151901,201151,19,0,SurfaceDamage,Percent,9500,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201152001,201151,20,0,SurfaceDamage,Percent,10000,1,0,Battle_zone,0,Monster_platoon,Random,1,TimeSec,0,OnAttack,User,4,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_attack_02,Center,False
201110101,201111,1,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110201,201111,2,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110301,201111,3,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110401,201111,4,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110501,201111,5,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110601,201111,6,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110701,201111,7,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110801,201111,8,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201110901,201111,9,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111001,201111,10,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111101,201111,11,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111201,201111,12,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111301,201111,13,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111401,201111,14,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111501,201111,15,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111601,201111,16,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111701,201111,17,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111801,201111,18,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201111901,201111,19,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201112001,201111,20,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160101,201161,1,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160201,201161,2,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160301,201161,3,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160401,201161,4,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160501,201161,5,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160601,201161,6,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160701,201161,7,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160801,201161,8,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201160901,201161,9,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161001,201161,10,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161101,201161,11,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161201,201161,12,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161301,201161,13,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161401,201161,14,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161501,201161,15,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161601,201161,16,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161701,201161,17,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
201161801,201161,18,0,SurfaceHide,Integer,0,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfacehide,Center,False
