id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,map_change_guide_localkey,is_guide_field_change,npc_change_guide_localkey
105720101,1057201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720101,False,,,
105720102,1057201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720102,True,,,
105720103,1057201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720103,False,,,
105720104,1057201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720104,True,,,
105720105,1057201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720105,False,,,
105720106,1057201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720106,False,,,
105720107,1057201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720107,True,,,
105720108,1057201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720108,False,,,
105720109,1057201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720109,True,,,
105720110,1057201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720110,False,,,
105720111,1057201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720111,True,,,
105720112,1057201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720112,False,,,
105810101,1058101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810101,False,,,
105810102,1058101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810102,True,,,
105810103,1058101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810103,False,,,
105810104,1058101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810104,True,,,
105810105,1058101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810105,False,,,
105810106,1058101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810106,False,,,
105810107,1058101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810107,True,,,
105810108,1058101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810108,False,,,
105810109,1058101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810109,True,,,
105810110,1058101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810110,False,,,
105810111,1058101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810111,True,,,
105810112,1058101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105810112,False,,,
105820101,1058201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820101,False,,,
105820102,1058201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820102,True,,,
105820103,1058201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820103,False,,,
105820104,1058201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820104,True,,,
105820105,1058201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820105,False,,,
105820106,1058201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820106,False,,,
105820107,1058201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820107,True,,,
105820108,1058201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820108,False,,,
105820109,1058201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820109,True,,,
105820110,1058201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820110,False,,,
105820111,1058201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820111,True,,,
105820112,1058201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105820112,False,,,
105910101,1059101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910101,False,,,
105910102,1059101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910102,True,,,
105910103,1059101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910103,False,,,
105910104,1059101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910104,True,,,
105910105,1059101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910105,False,,,
105910106,1059101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910106,False,,,
105910107,1059101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910107,True,,,
105910108,1059101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910108,False,,,
105910109,1059101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910109,True,,,
105910110,1059101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910110,False,,,
105910111,1059101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910111,True,,,
105910112,1059101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105910112,False,,,
105920101,1059201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920101,False,,,
105920102,1059201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920102,True,,,
105920103,1059201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920103,False,,,
105920104,1059201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920104,True,,,
105920105,1059201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920105,False,,,
105920106,1059201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920106,False,,,
105920107,1059201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920107,True,,,
105920108,1059201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920108,False,,,
105920109,1059201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920109,True,,,
105920110,1059201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920110,False,,,
105920111,1059201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920111,True,,,
105920112,1059201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105920112,False,,,
106010101,1060101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010101,False,,,
106010102,1060101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010102,True,,,
106010103,1060101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010103,False,,,
106010104,1060101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010104,True,,,
106010105,1060101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010105,False,,,
106010106,1060101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010106,False,,,
106010107,1060101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010107,True,,,
106010108,1060101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010108,False,,,
106010109,1060101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010109,True,,,
106010110,1060101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010110,False,,,
106010111,1060101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010111,True,,,
106010112,1060101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106010112,False,,,
106020101,1060201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020101,False,,,
106020102,1060201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020102,True,,,
106020103,1060201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020103,False,,,
106020104,1060201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020104,True,,,
106020105,1060201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020105,False,,,
106020106,1060201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020106,False,,,
106020107,1060201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020107,True,,,
106020108,1060201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020108,False,,,
106020109,1060201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020109,True,,,
106020110,1060201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020110,False,,,
106020111,1060201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020111,True,,,
106020112,1060201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106020112,False,,,
106110101,1061101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110101,False,,,
106110102,1061101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110102,True,,,
106110103,1061101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110103,False,,,
106110104,1061101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110104,True,,,
106110105,1061101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110105,False,Locale_Event:OldTales_FieldChange_01,True,Locale_Event:OldTales_NpcChange_01
106110106,1061101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110106,False,,,
106110107,1061101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110107,True,,,
106110108,1061101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110108,False,,,
106110109,1061101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110109,True,,,
106110110,1061101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110110,False,,True,Locale_Event:OldTales_NpcChange_02
106110111,1061101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110111,True,,,
106110112,1061101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110112,False,,True,Locale_Event:OldTales_NpcChange_03
106210101,1062101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210101,False,Locale_Event:OldTales_FieldChange_02,True,
106210102,1062101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210102,True,,,
106210103,1062101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210103,False,,,
106210104,1062101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210104,True,,,
106210105,1062101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210105,False,,True,Locale_Event:OldTales_NpcChange_04
106210106,1062101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210106,False,,,
106210107,1062101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210107,True,,,
106210108,1062101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210108,False,,,
106210109,1062101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210109,True,,,
106210110,1062101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210110,False,,True,Locale_Event:OldTales_NpcChange_05
106210111,1062101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210111,True,,,
106210112,1062101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210112,False,Locale_Event:OldTales_FieldChange_03,True,
106220101,1062201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220101,False,,,
106220102,1062201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220102,True,,,
106220103,1062201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220103,False,,,
106220104,1062201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220104,True,,,
106220105,1062201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220105,False,,,
106220106,1062201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220106,False,,,
106220107,1062201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220107,True,,,
106220108,1062201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220108,False,,,
106220109,1062201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220109,True,,,
106220110,1062201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220110,False,,,
106220111,1062201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220111,True,,,
106220112,1062201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220112,False,,True,Locale_Event:OldTales_NpcChange_06
106310101,1063101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310101,False,,,
106310102,1063101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310102,True,,,
106310103,1063101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310103,False,,,
106310104,1063101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310104,True,,,
106310105,1063101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310105,False,,,
106310106,1063101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310106,False,,,
106310107,1063101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310107,True,,,
106310108,1063101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310108,False,,,
106310109,1063101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310109,True,,,
106310110,1063101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310110,False,,,
106310111,1063101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310111,True,,,
106310112,1063101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106310112,False,,,
106320101,1063201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320101,False,,,
106320102,1063201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320102,True,,,
106320103,1063201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320103,False,,,
106320104,1063201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320104,True,,,
106320105,1063201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320105,False,,,
106320106,1063201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320106,False,,,
106320107,1063201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320107,True,,,
106320108,1063201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320108,False,,,
106320109,1063201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320109,True,,,
106320110,1063201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320110,False,,,
106320111,1063201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320111,True,,,
106320112,1063201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106320112,False,,,
106410101,1064101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410101,False,,True,Locale_Event:icedragonsaga_NpcChange_01
106410102,1064101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410102,True,,,
106410103,1064101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410103,False,Locale_Event:icedragonsaga_FieldChange_01,True,
106410104,1064101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410104,True,,,
106410105,1064101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410105,False,,,
106410106,1064101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410106,False,,True,Locale_Event:icedragonsaga_NpcChange_02
106410107,1064101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410107,True,,,
106410108,1064101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410108,False,Locale_Event:icedragonsaga_FieldChange_02,True,Locale_Event:icedragonsaga_NpcChange_03
106410109,1064101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410109,True,,,
106410110,1064101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410110,False,Locale_Event:icedragonsaga_FieldChange_03,True,Locale_Event:icedragonsaga_NpcChange_04
106410111,1064101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410111,True,,,
106410112,1064101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106410112,False,,True,Locale_Event:icedragonsaga_NpcChange_05
106510101,1065101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510101,False,,True,Locale_Event:icedragonsaga_NpcChange_06
106510102,1065101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510102,True,,,
106510103,1065101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510103,False,,True,Locale_Event:icedragonsaga_NpcChange_07
106510104,1065101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510104,True,,,
106510105,1065101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510105,False,Locale_Event:icedragonsaga_FieldChange_04,True,Locale_Event:icedragonsaga_NpcChange_08
106510106,1065101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510106,False,,,
106510107,1065101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510107,True,,,
106510108,1065101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510108,False,Locale_Event:icedragonsaga_FieldChange_05,True,
106510109,1065101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510109,True,,,
106510110,1065101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510110,False,,,
106510111,1065101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510111,True,,,
106510112,1065101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106510112,False,Locale_Event:icedragonsaga_FieldChange_06,True,Locale_Event:icedragonsaga_NpcChange_09
106520101,1065201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520101,False,,,
106520102,1065201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520102,True,,,
106520103,1065201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520103,False,,,
106520104,1065201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520104,True,,,
106520105,1065201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520105,False,,,
106520106,1065201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520106,False,,,
106520107,1065201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520107,True,,,
106520108,1065201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520108,False,,,
106520109,1065201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520109,True,,,
106520110,1065201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520110,False,,,
106520111,1065201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520111,True,,,
106520112,1065201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106520112,False,,,
106610101,1066101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610101,False,,,
106610102,1066101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610102,True,,,
106610103,1066101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610103,False,,,
106610104,1066101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610104,True,,,
106610105,1066101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610105,False,,,
106610106,1066101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610106,False,,,
106610107,1066101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610107,True,,,
106610108,1066101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610108,False,,,
106610109,1066101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610109,True,,,
106610110,1066101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610110,False,,,
106610111,1066101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610111,True,,,
106610112,1066101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106610112,False,,,
106710101,1067101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710101,False,,,
106710102,1067101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710102,True,,,
106710103,1067101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710103,False,,,
106710104,1067101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710104,True,,,
106710105,1067101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710105,False,,,
106710106,1067101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710106,False,,,
106710107,1067101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710107,True,,,
106710108,1067101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710108,False,,,
106710109,1067101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710109,True,,,
106710110,1067101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710110,False,,,
106710111,1067101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710111,True,,,
106710112,1067101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106710112,False,,,
106720101,1067201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720101,False,,,
106720102,1067201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720102,True,,,
106720103,1067201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720103,False,,,
106720104,1067201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720104,True,,,
106720105,1067201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720105,False,,,
106720106,1067201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720106,False,,,
106720107,1067201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720107,True,,,
106720108,1067201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720108,False,,,
106720109,1067201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720109,True,,,
106720110,1067201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720110,False,,,
106720111,1067201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720111,True,,,
106720112,1067201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106720112,False,,,
106810101,1068101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810101,False,,,
106810102,1068101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810102,True,,,
106810103,1068101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810103,False,,,
106810104,1068101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810104,True,,,
106810105,1068101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810105,False,,,
106810106,1068101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810106,False,,,
106810107,1068101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810107,True,,,
106810108,1068101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810108,False,,,
106810109,1068101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810109,True,,,
106810110,1068101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810110,False,,,
106810111,1068101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810111,True,,,
106810112,1068101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106810112,False,,,
106820101,1068201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820101,False,,,
106820102,1068201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820102,True,,,
106820103,1068201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820103,False,,,
106820104,1068201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820104,True,,,
106820105,1068201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820105,False,,,
106820106,1068201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820106,False,,,
106820107,1068201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820107,True,,,
106820108,1068201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820108,False,,,
106820109,1068201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820109,True,,,
106820110,1068201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820110,False,,,
106820111,1068201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820111,True,,,
106820112,1068201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106820112,False,,,
106910101,1069101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910101,False,,,
106910102,1069101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910102,True,,,
106910103,1069101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910103,False,,,
106910104,1069101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910104,True,,,
106910105,1069101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910105,False,,,
106910106,1069101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910106,False,,,
106910107,1069101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910107,True,,,
106910108,1069101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106910108,False,,,
