id,group,level,level_hp,level_attack,level_defence,level_energy_resist,level_metal_resist,level_bio_resist
51010977,5101,977,21188048,941688,141260,0,0,0
51010978,5101,978,21204923,942438,141372,0,0,0
51010979,5101,979,21221798,943188,141485,0,0,0
51010980,5101,980,21238673,943938,141597,0,0,0
51010981,5101,981,22300607,991135,148677,0,0,0
51010982,5101,982,22317482,991885,148790,0,0,0
51010983,5101,983,22334357,992635,148902,0,0,0
51010984,5101,984,22351232,993385,149015,0,0,0
51010985,5101,985,22368107,994135,149127,0,0,0
51010986,5101,986,22384982,994885,149240,0,0,0
51010987,5101,987,22401857,995635,149352,0,0,0
51010988,5101,988,22418732,996385,149465,0,0,0
51010989,5101,989,22435607,997135,149577,0,0,0
51010990,5101,990,22452482,997885,149690,0,0,0
51010991,5101,991,22469357,998635,149802,0,0,0
51010992,5101,992,22486232,999385,149915,0,0,0
51010993,5101,993,22503107,1000135,150027,0,0,0
51010994,5101,994,22519982,1000885,150140,0,0,0
51010995,5101,995,22536857,1001635,150252,0,0,0
51010996,5101,996,22553732,1002385,150365,0,0,0
51010997,5101,997,22570607,1003135,150477,0,0,0
51010998,5101,998,22587482,1003885,150590,0,0,0
51010999,5101,999,22604357,1004635,150702,0,0,0
51011000,5101,1000,22621232,1005385,150815,0,0,0
51020601,5102,601,5644678,250873,31605,0,0,0
51020602,5102,602,5655478,251353,31665,0,0,0
51020603,5102,603,5666278,251833,31726,0,0,0
51020604,5102,604,5677078,252313,31786,0,0,0
51020605,5102,605,5687878,252793,31846,0,0,0
51020606,5102,606,5698678,253273,31907,0,0,0
51020607,5102,607,5709478,253753,31967,0,0,0
51020608,5102,608,5720278,254233,32028,0,0,0
51020609,5102,609,5731078,254713,32088,0,0,0
51020610,5102,610,5741878,255193,32149,0,0,0
51020611,5102,611,5752678,255673,32209,0,0,0
51020612,5102,612,5763478,256153,32270,0,0,0
51020613,5102,613,5774278,256633,32330,0,0,0
51020614,5102,614,5785078,257113,32391,0,0,0
51020615,5102,615,5795878,257593,32451,0,0,0
51020616,5102,616,5806678,258073,32512,0,0,0
51020617,5102,617,5817478,258553,32572,0,0,0
51020618,5102,618,5828278,259033,32633,0,0,0
51020619,5102,619,5839078,259513,32693,0,0,0
51020620,5102,620,5849878,259993,32753,0,0,0
51020621,5102,621,6142371,272993,34391,0,0,0
51020622,5102,622,6153171,273473,34452,0,0,0
51020623,5102,623,6163971,273953,34512,0,0,0
51020624,5102,624,6174771,274433,34573,0,0,0
51020625,5102,625,6185571,274913,34633,0,0,0
51020626,5102,626,6196371,275393,34694,0,0,0
51020627,5102,627,6207171,275873,34754,0,0,0
51020628,5102,628,6217971,276353,34815,0,0,0
51020629,5102,629,6228771,276833,34875,0,0,0
51020630,5102,630,6239571,277313,34935,0,0,0
51020631,5102,631,6250371,277793,34996,0,0,0
51020632,5102,632,6261171,278273,35056,0,0,0
51020633,5102,633,6271971,278753,35117,0,0,0
51020634,5102,634,6282771,279233,35177,0,0,0
51020635,5102,635,6293571,279713,35238,0,0,0
51020636,5102,636,6304371,280193,35298,0,0,0
51020637,5102,637,6315171,280673,35359,0,0,0
51020638,5102,638,6325971,281153,35419,0,0,0
51020639,5102,639,6336771,281633,35480,0,0,0
51020640,5102,640,6347571,282113,35540,0,0,0
51020641,5102,641,6664950,296219,37317,0,0,0
51020642,5102,642,6676425,296729,37381,0,0,0
51020643,5102,643,6687900,297239,37446,0,0,0
51020644,5102,644,6699375,297749,37510,0,0,0
51020645,5102,645,6710850,298259,37574,0,0,0
51020646,5102,646,6722325,298769,37638,0,0,0
51020647,5102,647,6733800,299279,37703,0,0,0
51020648,5102,648,6745275,299789,37767,0,0,0
51020649,5102,649,6756750,300299,37831,0,0,0
51020650,5102,650,6768225,300809,37895,0,0,0
51020651,5102,651,6779700,301319,37960,0,0,0
51020652,5102,652,6791175,301829,38024,0,0,0
51020653,5102,653,6802650,302339,38088,0,0,0
51020654,5102,654,6814125,302849,38152,0,0,0
51020655,5102,655,6825600,303359,38216,0,0,0
51020656,5102,656,6837075,303869,38281,0,0,0
51020657,5102,657,6848550,304379,38345,0,0,0
51020658,5102,658,6860025,304889,38409,0,0,0
51020659,5102,659,6871500,305399,38473,0,0,0
51020660,5102,660,6882975,305909,38538,0,0,0
51020661,5102,661,7227124,321204,40464,0,0,0
51020662,5102,662,7238599,321714,40529,0,0,0
51020663,5102,663,7250074,322224,40593,0,0,0
51020664,5102,664,7261549,322734,40657,0,0,0
51020665,5102,665,7273024,323244,40721,0,0,0
51020666,5102,666,7284499,323754,40786,0,0,0
51020667,5102,667,7295974,324264,40850,0,0,0
51020668,5102,668,7307449,324774,40914,0,0,0
51020669,5102,669,7318924,325284,40978,0,0,0
51020670,5102,670,7330399,325794,41043,0,0,0
51020671,5102,671,7341874,326304,41107,0,0,0
51020672,5102,672,7353349,326814,41171,0,0,0
51020673,5102,673,7364824,327324,41235,0,0,0
51020674,5102,674,7376299,327834,41299,0,0,0
51020675,5102,675,7387774,328344,41364,0,0,0
51020676,5102,676,7399249,328854,41428,0,0,0
51020677,5102,677,7410724,329364,41492,0,0,0
51020678,5102,678,7422199,329874,41556,0,0,0
51020679,5102,679,7433674,330384,41621,0,0,0
51020680,5102,680,7445149,330894,41685,0,0,0
51020681,5102,681,7817406,347438,43770,0,0,0
51020682,5102,682,7829556,347978,43838,0,0,0
51020683,5102,683,7841706,348518,43906,0,0,0
51020684,5102,684,7853856,349058,43974,0,0,0
51020685,5102,685,7866006,349598,44042,0,0,0
51020686,5102,686,7878156,350138,44110,0,0,0
51020687,5102,687,7890306,350678,44178,0,0,0
51020688,5102,688,7902456,351218,44246,0,0,0
51020689,5102,689,7914606,351758,44314,0,0,0
51020690,5102,690,7926756,352298,44382,0,0,0
51020691,5102,691,7938906,352838,44450,0,0,0
51020692,5102,692,7951056,353378,44518,0,0,0
51020693,5102,693,7963206,353918,44586,0,0,0
51020694,5102,694,7975356,354458,44654,0,0,0
51020695,5102,695,7987506,354998,44722,0,0,0
51020696,5102,696,7999656,355538,44790,0,0,0
51020697,5102,697,8011806,356078,44858,0,0,0
51020698,5102,698,8023956,356618,44926,0,0,0
51020699,5102,699,8036106,357158,44994,0,0,0
51020700,5102,700,8048256,357698,45062,0,0,0
51020701,5102,701,8450669,375583,47315,0,0,0
51020702,5102,702,8462819,376123,47383,0,0,0
51020703,5102,703,8474969,376663,47451,0,0,0
51020704,5102,704,8487119,377203,47519,0,0,0
51020705,5102,705,8499269,377743,47587,0,0,0
51020706,5102,706,8511419,378283,47655,0,0,0
51020707,5102,707,8523569,378823,47723,0,0,0
51020708,5102,708,8535719,379363,47791,0,0,0
51020709,5102,709,8547869,379903,47859,0,0,0
51020710,5102,710,8560019,380443,47927,0,0,0
51020711,5102,711,8572169,380983,47995,0,0,0
51020712,5102,712,8584319,381523,48063,0,0,0
51020713,5102,713,8596469,382063,48131,0,0,0
51020714,5102,714,8608619,382603,48199,0,0,0
51020715,5102,715,8620769,383143,48267,0,0,0
51020716,5102,716,8632919,383683,48335,0,0,0
51020717,5102,717,8645069,384223,48403,0,0,0
51020718,5102,718,8657219,384763,48471,0,0,0
51020719,5102,719,8669369,385303,48539,0,0,0
51020720,5102,720,8681519,385843,48608,0,0,0
51020721,5102,721,9115595,405136,51038,0,0,0
51020722,5102,722,9128420,405706,51110,0,0,0
51020723,5102,723,9141245,406276,51182,0,0,0
51020724,5102,724,9154070,406846,51254,0,0,0
51020725,5102,725,9166895,407416,51325,0,0,0
51020726,5102,726,9179720,407986,51397,0,0,0
51020727,5102,727,9192545,408556,51469,0,0,0
51020728,5102,728,9205370,409126,51541,0,0,0
51020729,5102,729,9218195,409696,51613,0,0,0
51020730,5102,730,9231020,410266,51684,0,0,0
51020731,5102,731,9243845,410836,51756,0,0,0
51020732,5102,732,9256670,411406,51828,0,0,0
51020733,5102,733,9269495,411976,51900,0,0,0
51020734,5102,734,9282320,412546,51972,0,0,0
51020735,5102,735,9295145,413116,52043,0,0,0
51020736,5102,736,9307970,413686,52115,0,0,0
51020737,5102,737,9320795,414256,52187,0,0,0
51020738,5102,738,9333620,414826,52259,0,0,0
51020739,5102,739,9346445,415396,52331,0,0,0
51020740,5102,740,9359270,415966,52402,0,0,0
51020741,5102,741,9827233,436764,55023,0,0,0
51020742,5102,742,9840058,437334,55095,0,0,0
51020743,5102,743,9852883,437904,55167,0,0,0
51020744,5102,744,9865708,438474,55238,0,0,0
51020745,5102,745,9878533,439044,55310,0,0,0
51020746,5102,746,9891358,439614,55382,0,0,0
51020747,5102,747,9904183,440184,55454,0,0,0
51020748,5102,748,9917008,440754,55526,0,0,0
51020749,5102,749,9929833,441324,55597,0,0,0
51020750,5102,750,9942658,441894,55669,0,0,0
51020751,5102,751,9955483,442464,55741,0,0,0
51020752,5102,752,9968308,443034,55813,0,0,0
51020753,5102,753,9981133,443604,55885,0,0,0
51020754,5102,754,9993958,444174,55956,0,0,0
51020755,5102,755,10006783,444744,56028,0,0,0
51020756,5102,756,10019608,445314,56100,0,0,0
51020757,5102,757,10032433,445884,56172,0,0,0
51020758,5102,758,10045258,446454,56244,0,0,0
51020759,5102,759,10058083,447024,56315,0,0,0
51020760,5102,760,10070908,447594,56387,0,0,0
51020761,5102,761,10574454,469974,59206,0,0,0
51020762,5102,762,10587954,470574,59282,0,0,0
51020763,5102,763,10601454,471174,59358,0,0,0
51020764,5102,764,10614954,471774,59433,0,0,0
51020765,5102,765,10628454,472374,59509,0,0,0
51020766,5102,766,10641954,472974,59584,0,0,0
51020767,5102,767,10655454,473574,59660,0,0,0
51020768,5102,768,10668954,474174,59735,0,0,0
51020769,5102,769,10682454,474774,59811,0,0,0
51020770,5102,770,10695954,475374,59887,0,0,0
51020771,5102,771,10709454,475974,59962,0,0,0
51020772,5102,772,10722954,476574,60038,0,0,0
51020773,5102,773,10736454,477174,60113,0,0,0
51020774,5102,774,10749954,477774,60189,0,0,0
51020775,5102,775,10763454,478374,60265,0,0,0
51020776,5102,776,10776954,478974,60340,0,0,0
51020777,5102,777,10790454,479574,60416,0,0,0
51020778,5102,778,10803954,480174,60491,0,0,0
51020779,5102,779,10817454,480774,60567,0,0,0
51020780,5102,780,10830954,481374,60642,0,0,0
51020781,5102,781,11372502,505442,63675,0,0,0
51020782,5102,782,11386002,506042,63750,0,0,0
51020783,5102,783,11399502,506642,63826,0,0,0
51020784,5102,784,11413002,507242,63902,0,0,0
51020785,5102,785,11426502,507842,63977,0,0,0
51020786,5102,786,11440002,508442,64053,0,0,0
51020787,5102,787,11453502,509042,64128,0,0,0
51020788,5102,788,11467002,509642,64204,0,0,0
51020789,5102,789,11480502,510242,64279,0,0,0
51020790,5102,790,11494002,510842,64355,0,0,0
51020791,5102,791,11507502,511442,64431,0,0,0
51020792,5102,792,11521002,512042,64506,0,0,0
51020793,5102,793,11534502,512642,64582,0,0,0
51020794,5102,794,11548002,513242,64657,0,0,0
51020795,5102,795,11561502,513842,64733,0,0,0
51020796,5102,796,11575002,514442,64808,0,0,0
51020797,5102,797,11588502,515042,64884,0,0,0
51020798,5102,798,11602002,515642,64960,0,0,0
51020799,5102,799,11615502,516242,65035,0,0,0
51020800,5102,800,11629002,516842,65111,0,0,0
51020801,5102,801,12210452,542684,68366,0,0,0
51020802,5102,802,12224627,543314,68445,0,0,0
51020803,5102,803,12238802,543944,68525,0,0,0
51020804,5102,804,12252977,544574,68604,0,0,0
51020805,5102,805,12267152,545204,68684,0,0,0
51020806,5102,806,12281327,545834,68763,0,0,0
51020807,5102,807,12295502,546464,68842,0,0,0
51020808,5102,808,12309677,547094,68922,0,0,0
51020809,5102,809,12323852,547724,69001,0,0,0
51020810,5102,810,12338027,548354,69080,0,0,0
51020811,5102,811,12352202,548984,69160,0,0,0
51020812,5102,812,12366377,549614,69239,0,0,0
51020813,5102,813,12380552,550244,69318,0,0,0
51020814,5102,814,12394727,550874,69398,0,0,0
51020815,5102,815,12408902,551504,69477,0,0,0
51020816,5102,816,12423077,552134,69557,0,0,0
51020817,5102,817,12437252,552764,69636,0,0,0
51020818,5102,818,12451427,553394,69715,0,0,0
51020819,5102,819,12465602,554024,69795,0,0,0
51020820,5102,820,12479777,554654,69874,0,0,0
51020821,5102,821,13103766,582388,73367,0,0,0
51020822,5102,822,13117941,583018,73447,0,0,0
51020823,5102,823,13132116,583648,73526,0,0,0
51020824,5102,824,13146291,584278,73605,0,0,0
51020825,5102,825,13160466,584908,73685,0,0,0
51020826,5102,826,13174641,585538,73764,0,0,0
51020827,5102,827,13188816,586168,73844,0,0,0
51020828,5102,828,13202991,586798,73923,0,0,0
51020829,5102,829,13217166,587428,74002,0,0,0
51020830,5102,830,13231341,588058,74082,0,0,0
51020831,5102,831,13245516,588688,74161,0,0,0
51020832,5102,832,13259691,589318,74240,0,0,0
51020833,5102,833,13273866,589948,74320,0,0,0
51020834,5102,834,13288041,590578,74399,0,0,0
51020835,5102,835,13302216,591208,74478,0,0,0
51020836,5102,836,13316391,591838,74558,0,0,0
51020837,5102,837,13330566,592468,74637,0,0,0
51020838,5102,838,13344741,593098,74717,0,0,0
51020839,5102,839,13358916,593728,74796,0,0,0
51020840,5102,840,13373091,594358,74875,0,0,0
51020841,5102,841,14041746,624076,78619,0,0,0
51020842,5102,842,14056596,624736,78702,0,0,0
51020843,5102,843,14071446,625396,78785,0,0,0
51020844,5102,844,14086296,626056,78868,0,0,0
51020845,5102,845,14101146,626716,78951,0,0,0
51020846,5102,846,14115996,627376,79035,0,0,0
51020847,5102,847,14130846,628036,79118,0,0,0
51020848,5102,848,14145696,628696,79201,0,0,0
51020849,5102,849,14160546,629356,79284,0,0,0
51020850,5102,850,14175396,630016,79367,0,0,0
51020851,5102,851,14190246,630676,79450,0,0,0
51020852,5102,852,14205096,631336,79533,0,0,0
51020853,5102,853,14219946,631996,79617,0,0,0
51020854,5102,854,14234796,632656,79700,0,0,0
51020855,5102,855,14249646,633316,79783,0,0,0
51020856,5102,856,14264496,633976,79866,0,0,0
51020857,5102,857,14279346,634636,79949,0,0,0
51020858,5102,858,14294196,635296,80032,0,0,0
51020859,5102,859,14309046,635956,80115,0,0,0
51020860,5102,860,14323896,636616,80198,0,0,0
51020861,5102,861,15040091,668447,84208,0,0,0
51020862,5102,862,15054941,669107,84291,0,0,0
51020863,5102,863,15069791,669767,84374,0,0,0
51020864,5102,864,15084641,670427,84458,0,0,0
51020865,5102,865,15099491,671087,84541,0,0,0
51020866,5102,866,15114341,671747,84624,0,0,0
51020867,5102,867,15129191,672407,84707,0,0,0
51020868,5102,868,15144041,673067,84790,0,0,0
51020869,5102,869,15158891,673727,84873,0,0,0
51020870,5102,870,15173741,674387,84956,0,0,0
51020871,5102,871,15188591,675047,85040,0,0,0
51020872,5102,872,15203441,675707,85123,0,0,0
51020873,5102,873,15218291,676367,85206,0,0,0
51020874,5102,874,15233141,677027,85289,0,0,0
51020875,5102,875,15247991,677687,85372,0,0,0
51020876,5102,876,15262841,678347,85455,0,0,0
51020877,5102,877,15277691,679007,85538,0,0,0
51020878,5102,878,15292541,679667,85621,0,0,0
51020879,5102,879,15307391,680327,85705,0,0,0
51020880,5102,880,15322241,680987,85788,0,0,0
51020881,5102,881,16088353,715036,90077,0,0,0
51020882,5102,882,16103878,715726,90164,0,0,0
51020883,5102,883,16119403,716416,90251,0,0,0
51020884,5102,884,16134928,717106,90338,0,0,0
51020885,5102,885,16150453,717796,90425,0,0,0
51020886,5102,886,16165978,718486,90512,0,0,0
51020887,5102,887,16181503,719176,90599,0,0,0
51020888,5102,888,16197028,719866,90685,0,0,0
51020889,5102,889,16212553,720556,90772,0,0,0
51020890,5102,890,16228078,721246,90859,0,0,0
51020891,5102,891,16243603,721936,90946,0,0,0
51020892,5102,892,16259128,722626,91033,0,0,0
51020893,5102,893,16274653,723316,91120,0,0,0
51020894,5102,894,16290178,724006,91207,0,0,0
51020895,5102,895,16305703,724696,91294,0,0,0
51020896,5102,896,16321228,725386,91381,0,0,0
51020897,5102,897,16336753,726076,91468,0,0,0
51020898,5102,898,16352278,726766,91555,0,0,0
51020899,5102,899,16367803,727456,91642,0,0,0
51020900,5102,900,16383328,728146,91729,0,0,0
51020901,5102,901,17202495,764552,96315,0,0,0
51020902,5102,902,17218020,765242,96402,0,0,0
51020903,5102,903,17233545,765932,96489,0,0,0
51020904,5102,904,17249070,766622,96576,0,0,0
51020905,5102,905,17264595,767312,96662,0,0,0
51020906,5102,906,17280120,768002,96749,0,0,0
51020907,5102,907,17295645,768692,96836,0,0,0
51020908,5102,908,17311170,769382,96923,0,0,0
51020909,5102,909,17326695,770072,97010,0,0,0
51020910,5102,910,17342220,770762,97097,0,0,0
51020911,5102,911,17357745,771452,97184,0,0,0
51020912,5102,912,17373270,772142,97271,0,0,0
51020913,5102,913,17388795,772832,97358,0,0,0
51020914,5102,914,17404320,773522,97445,0,0,0
51020915,5102,915,17419845,774212,97532,0,0,0
51020916,5102,916,17435370,774902,97619,0,0,0
51020917,5102,917,17450895,775592,97706,0,0,0
51020918,5102,918,17466420,776282,97792,0,0,0
51020919,5102,919,17481945,776972,97879,0,0,0
51020920,5102,920,17497470,777662,97966,0,0,0
51020921,5102,921,18372344,816546,102865,0,0,0
51020922,5102,922,18388544,817266,102955,0,0,0
51020923,5102,923,18404744,817986,103046,0,0,0
51020924,5102,924,18420944,818706,103137,0,0,0
51020925,5102,925,18437144,819426,103228,0,0,0
51020926,5102,926,18453344,820146,103318,0,0,0
51020927,5102,927,18469544,820866,103409,0,0,0
51020928,5102,928,18485744,821586,103500,0,0,0
51020929,5102,929,18501944,822306,103590,0,0,0
51020930,5102,930,18518144,823026,103681,0,0,0
51020931,5102,931,18534344,823746,103772,0,0,0
51020932,5102,932,18550544,824466,103862,0,0,0
51020933,5102,933,18566744,825186,103953,0,0,0
51020934,5102,934,18582944,825906,104044,0,0,0
51020935,5102,935,18599144,826626,104135,0,0,0
51020936,5102,936,18615344,827346,104225,0,0,0
51020937,5102,937,18631544,828066,104316,0,0,0
51020938,5102,938,18647744,828786,104407,0,0,0
51020939,5102,939,18663944,829506,104497,0,0,0
51020940,5102,940,18680144,830226,104588,0,0,0
51020941,5102,941,19614151,871738,109818,0,0,0
51020942,5102,942,19630351,872458,109908,0,0,0
51020943,5102,943,19646551,873178,109999,0,0,0
51020944,5102,944,19662751,873898,110090,0,0,0
51020945,5102,945,19678951,874618,110180,0,0,0
51020946,5102,946,19695151,875338,110271,0,0,0
51020947,5102,947,19711351,876058,110362,0,0,0
51020948,5102,948,19727551,876778,110452,0,0,0
51020949,5102,949,19743751,877498,110543,0,0,0
51020950,5102,950,19759951,878218,110634,0,0,0
51020951,5102,951,19776151,878938,110725,0,0,0
51020952,5102,952,19792351,879658,110815,0,0,0
51020953,5102,953,19808551,880378,110906,0,0,0
51020954,5102,954,19824751,881098,110997,0,0,0
51020955,5102,955,19840951,881818,111087,0,0,0
51020956,5102,956,19857151,882538,111178,0,0,0
51020957,5102,957,19873351,883258,111269,0,0,0
51020958,5102,958,19889551,883978,111359,0,0,0
51020959,5102,959,19905751,884698,111450,0,0,0
51020960,5102,960,19921951,885418,111541,0,0,0
51020961,5102,961,20918048,929688,117118,0,0,0
51020962,5102,962,20934923,930438,117212,0,0,0
51020963,5102,963,20951798,931188,117307,0,0,0
51020964,5102,964,20968673,931938,117401,0,0,0
51020965,5102,965,20985548,932688,117496,0,0,0
51020966,5102,966,21002423,933438,117590,0,0,0
51020967,5102,967,21019298,934188,117685,0,0,0
51020968,5102,968,21036173,934938,117779,0,0,0
51020969,5102,969,21053048,935688,117874,0,0,0
51020970,5102,970,21069923,936438,117968,0,0,0
51020971,5102,971,21086798,937188,118063,0,0,0
51020972,5102,972,21103673,937938,118157,0,0,0
51020973,5102,973,21120548,938688,118252,0,0,0
51020974,5102,974,21137423,939438,118346,0,0,0
51020975,5102,975,21154298,940188,118441,0,0,0
51020976,5102,976,21171173,940938,118535,0,0,0
51020977,5102,977,21188048,941688,118630,0,0,0
51020978,5102,978,21204923,942438,118724,0,0,0
51020979,5102,979,21221798,943188,118819,0,0,0
51020980,5102,980,21238673,943938,118913,0,0,0
51020981,5102,981,22300607,991135,124859,0,0,0
51020982,5102,982,22317482,991885,124954,0,0,0
51020983,5102,983,22334357,992635,125048,0,0,0
51020984,5102,984,22351232,993385,125143,0,0,0
51020985,5102,985,22368107,994135,125237,0,0,0
51020986,5102,986,22384982,994885,125331,0,0,0
51020987,5102,987,22401857,995635,125426,0,0,0
51020988,5102,988,22418732,996385,125520,0,0,0
51020989,5102,989,22435607,997135,125615,0,0,0
51020990,5102,990,22452482,997885,125709,0,0,0
51020991,5102,991,22469357,998635,125804,0,0,0
51020992,5102,992,22486232,999385,125898,0,0,0
51020993,5102,993,22503107,1000135,125993,0,0,0
51020994,5102,994,22519982,1000885,126087,0,0,0
51020995,5102,995,22536857,1001635,126182,0,0,0
51020996,5102,996,22553732,1002385,126276,0,0,0
51020997,5102,997,22570607,1003135,126371,0,0,0
51020998,5102,998,22587482,1003885,126465,0,0,0
51020999,5102,999,22604357,1004635,126560,0,0,0
51021000,5102,1000,22621232,1005385,126654,0,0,0
51030601,5103,601,5644678,250873,32407,0,0,0
51030602,5103,602,5655478,251353,32469,0,0,0
51030603,5103,603,5666278,251833,32531,0,0,0
51030604,5103,604,5677078,252313,32593,0,0,0
51030605,5103,605,5687878,252793,32655,0,0,0
51030606,5103,606,5698678,253273,32717,0,0,0
51030607,5103,607,5709478,253753,32779,0,0,0
51030608,5103,608,5720278,254233,32841,0,0,0
51030609,5103,609,5731078,254713,32903,0,0,0
51030610,5103,610,5741878,255193,32965,0,0,0
51030611,5103,611,5752678,255673,33027,0,0,0
51030612,5103,612,5763478,256153,33089,0,0,0
51030613,5103,613,5774278,256633,33151,0,0,0
51030614,5103,614,5785078,257113,33213,0,0,0
51030615,5103,615,5795878,257593,33275,0,0,0
51030616,5103,616,5806678,258073,33337,0,0,0
51030617,5103,617,5817478,258553,33399,0,0,0
51030618,5103,618,5828278,259033,33461,0,0,0
51030619,5103,619,5839078,259513,33523,0,0,0
51030620,5103,620,5849878,259993,33585,0,0,0
51030621,5103,621,6142371,272993,35264,0,0,0
51030622,5103,622,6153171,273473,35326,0,0,0
51030623,5103,623,6163971,273953,35388,0,0,0
51030624,5103,624,6174771,274433,35450,0,0,0
51030625,5103,625,6185571,274913,35512,0,0,0
51030626,5103,626,6196371,275393,35574,0,0,0
51030627,5103,627,6207171,275873,35636,0,0,0
51030628,5103,628,6217971,276353,35698,0,0,0
51030629,5103,629,6228771,276833,35760,0,0,0
51030630,5103,630,6239571,277313,35822,0,0,0
51030631,5103,631,6250371,277793,35884,0,0,0
51030632,5103,632,6261171,278273,35946,0,0,0
51030633,5103,633,6271971,278753,36008,0,0,0
51030634,5103,634,6282771,279233,36070,0,0,0
51030635,5103,635,6293571,279713,36132,0,0,0
51030636,5103,636,6304371,280193,36194,0,0,0
51030637,5103,637,6315171,280673,36256,0,0,0
51030638,5103,638,6325971,281153,36318,0,0,0
51030639,5103,639,6336771,281633,36380,0,0,0
51030640,5103,640,6347571,282113,36442,0,0,0
51030641,5103,641,6664950,296219,38264,0,0,0
51030642,5103,642,6676425,296729,38330,0,0,0
51030643,5103,643,6687900,297239,38396,0,0,0
51030644,5103,644,6699375,297749,38462,0,0,0
51030645,5103,645,6710850,298259,38528,0,0,0
51030646,5103,646,6722325,298769,38593,0,0,0
51030647,5103,647,6733800,299279,38659,0,0,0
51030648,5103,648,6745275,299789,38725,0,0,0
51030649,5103,649,6756750,300299,38791,0,0,0
51030650,5103,650,6768225,300809,38857,0,0,0
51030651,5103,651,6779700,301319,38923,0,0,0
51030652,5103,652,6791175,301829,38989,0,0,0
51030653,5103,653,6802650,302339,39055,0,0,0
51030654,5103,654,6814125,302849,39120,0,0,0
51030655,5103,655,6825600,303359,39186,0,0,0
51030656,5103,656,6837075,303869,39252,0,0,0
51030657,5103,657,6848550,304379,39318,0,0,0
51030658,5103,658,6860025,304889,39384,0,0,0
51030659,5103,659,6871500,305399,39450,0,0,0
51030660,5103,660,6882975,305909,39516,0,0,0
51030661,5103,661,7227124,321204,41491,0,0,0
51030662,5103,662,7238599,321714,41557,0,0,0
51030663,5103,663,7250074,322224,41623,0,0,0
51030664,5103,664,7261549,322734,41689,0,0,0
51030665,5103,665,7273024,323244,41755,0,0,0
51030666,5103,666,7284499,323754,41821,0,0,0
51030667,5103,667,7295974,324264,41886,0,0,0
51030668,5103,668,7307449,324774,41952,0,0,0
51030669,5103,669,7318924,325284,42018,0,0,0
51030670,5103,670,7330399,325794,42084,0,0,0
51030671,5103,671,7341874,326304,42150,0,0,0
51030672,5103,672,7353349,326814,42216,0,0,0
51030673,5103,673,7364824,327324,42282,0,0,0
51030674,5103,674,7376299,327834,42348,0,0,0
51030675,5103,675,7387774,328344,42413,0,0,0
51030676,5103,676,7399249,328854,42479,0,0,0
51030677,5103,677,7410724,329364,42545,0,0,0
51030678,5103,678,7422199,329874,42611,0,0,0
51030679,5103,679,7433674,330384,42677,0,0,0
51030680,5103,680,7445149,330894,42743,0,0,0
51030681,5103,681,7817406,347438,44880,0,0,0
51030682,5103,682,7829556,347978,44950,0,0,0
51030683,5103,683,7841706,348518,45020,0,0,0
51030684,5103,684,7853856,349058,45090,0,0,0
51030685,5103,685,7866006,349598,45159,0,0,0
51030686,5103,686,7878156,350138,45229,0,0,0
51030687,5103,687,7890306,350678,45299,0,0,0
51030688,5103,688,7902456,351218,45369,0,0,0
51030689,5103,689,7914606,351758,45438,0,0,0
51030690,5103,690,7926756,352298,45508,0,0,0
51030691,5103,691,7938906,352838,45578,0,0,0
51030692,5103,692,7951056,353378,45648,0,0,0
51030693,5103,693,7963206,353918,45717,0,0,0
51030694,5103,694,7975356,354458,45787,0,0,0
51030695,5103,695,7987506,354998,45857,0,0,0
51030696,5103,696,7999656,355538,45927,0,0,0
51030697,5103,697,8011806,356078,45996,0,0,0
51030698,5103,698,8023956,356618,46066,0,0,0
51030699,5103,699,8036106,357158,46136,0,0,0
51030700,5103,700,8048256,357698,46206,0,0,0
51030701,5103,701,8450669,375583,48516,0,0,0
51030702,5103,702,8462819,376123,48586,0,0,0
51030703,5103,703,8474969,376663,48655,0,0,0
51030704,5103,704,8487119,377203,48725,0,0,0
51030705,5103,705,8499269,377743,48795,0,0,0
51030706,5103,706,8511419,378283,48865,0,0,0
51030707,5103,707,8523569,378823,48934,0,0,0
51030708,5103,708,8535719,379363,49004,0,0,0
51030709,5103,709,8547869,379903,49074,0,0,0
51030710,5103,710,8560019,380443,49144,0,0,0
51030711,5103,711,8572169,380983,49213,0,0,0
51030712,5103,712,8584319,381523,49283,0,0,0
51030713,5103,713,8596469,382063,49353,0,0,0
51030714,5103,714,8608619,382603,49423,0,0,0
51030715,5103,715,8620769,383143,49492,0,0,0
51030716,5103,716,8632919,383683,49562,0,0,0
51030717,5103,717,8645069,384223,49632,0,0,0
51030718,5103,718,8657219,384763,49702,0,0,0
51030719,5103,719,8669369,385303,49771,0,0,0
51030720,5103,720,8681519,385843,49841,0,0,0
51030721,5103,721,9115595,405136,52333,0,0,0
51030722,5103,722,9128420,405706,52407,0,0,0
51030723,5103,723,9141245,406276,52481,0,0,0
51030724,5103,724,9154070,406846,52554,0,0,0
51030725,5103,725,9166895,407416,52628,0,0,0
51030726,5103,726,9179720,407986,52702,0,0,0
51030727,5103,727,9192545,408556,52775,0,0,0
51030728,5103,728,9205370,409126,52849,0,0,0
51030729,5103,729,9218195,409696,52922,0,0,0
51030730,5103,730,9231020,410266,52996,0,0,0
51030731,5103,731,9243845,410836,53070,0,0,0
51030732,5103,732,9256670,411406,53143,0,0,0
51030733,5103,733,9269495,411976,53217,0,0,0
