id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
10080221,100802,21,22000,1055290129,3,12000,1,3,InOrder,5
10080222,100802,22,27000,1045250129,2,12000,3,3,InOrder,5
10080223,100802,23,22000,1045250129,1,12000,1,1,InOrder,5
10080224,100802,24,34000,1155290129,1,24000,2,2,InOrder,5
10080225,100802,25,22000,1045250129,3,12000,3,1,InOrder,5
10080226,100802,26,34000,1155290129,1,24000,2,2,InOrder,5
10080227,100802,27,114000,1145250129,1,24000,10,10,InOrder,5
10080228,100802,28,34000,1155290129,1,24000,12,12,InOrder,5
10080229,100802,29,22000,1045250129,3,12000,10,12,InOrder,5
10080230,100802,30,51000,1255250129,1,36000,10,10,InOrder,5
10080231,100802,31,46000,1255270129,1,36000,12,12,InOrder,5
10080232,100802,32,22000,1065270129,3,12000,10,12,InOrder,5
10080233,100802,33,39000,1145250129,1,24000,7,7,InOrder,5
10080234,100802,34,34000,1155290129,1,24000,9,9,InOrder,5
10080235,100802,35,22000,1055290129,3,12000,7,9,InOrder,5
10080236,100802,36,102000,1045250129,3,12000,7,9,InOrder,5
10080237,100802,37,34000,1145250129,1,24000,8,8,InOrder,5
10080238,100802,38,22000,1045250129,3,12000,9,7,InOrder,5
10080239,100802,39,34000,1145250129,1,24000,8,8,InOrder,5
10080240,100802,40,51000,1255250129,1,36000,2,2,InOrder,5
10080241,100802,41,34000,1165270129,1,24000,1,1,InOrder,5
10080242,100802,42,34000,1165270129,1,24000,3,3,InOrder,3
10080301,100803,1,0,1055290129,2,12000,7,7,InOrder,5
10080302,100803,2,22000,1055290129,2,12000,9,9,InOrder,5
10080303,100803,3,34000,1145250129,1,24000,8,8,InOrder,5
10080304,100803,4,34000,1155290129,3,24000,9,7,InOrder,5
10080305,100803,5,51000,1255270129,1,36000,7,7,InOrder,5
10080306,100803,6,46000,1255250129,1,36000,9,9,InOrder,5
10080307,100803,7,22000,1045250129,3,12000,7,9,InOrder,5
10080308,100803,8,27000,1045250129,3,12000,10,12,InOrder,5
10080309,100803,9,34000,1155290129,1,24000,11,11,InOrder,5
10080310,100803,10,34000,1145250129,3,24000,12,10,InOrder,5
10080311,100803,11,62000,1055290129,2,12000,1,1,InOrder,5
10080312,100803,12,22000,1055290129,2,12000,3,3,InOrder,5
10080313,100803,13,34000,1145250129,1,24000,2,2,InOrder,5
10080314,100803,14,34000,1155290129,3,24000,3,1,InOrder,5
10080315,100803,15,51000,1255250129,1,36000,1,1,InOrder,5
10080316,100803,16,46000,1255250129,1,36000,3,3,InOrder,5
10080317,100803,17,22000,1055290129,3,12000,1,3,InOrder,5
10080318,100803,18,27000,1045250129,3,12000,4,6,InOrder,5
10080319,100803,19,34000,1155290129,1,24000,5,5,InOrder,5
10080320,100803,20,34000,1145250129,3,24000,6,4,InOrder,5
10080321,100803,21,62000,1045250129,1,12000,10,10,InOrder,5
10080322,100803,22,22000,1045250129,1,12000,12,12,InOrder,5
10080323,100803,23,34000,1155290129,3,24000,10,12,InOrder,5
10080324,100803,24,51000,1255270129,1,36000,10,10,InOrder,5
10080325,100803,25,46000,1255270129,1,36000,12,12,InOrder,5
10080326,100803,26,22000,1065270129,3,12000,10,12,InOrder,5
10080327,100803,27,27000,1045250129,1,12000,1,1,InOrder,5
10080328,100803,28,22000,1045250129,1,12000,3,3,InOrder,5
10080329,100803,29,34000,1155290129,3,24000,1,3,InOrder,5
10080330,100803,30,62000,1045250129,3,12000,7,9,InOrder,5
10080331,100803,31,34000,1145250129,1,24000,8,8,InOrder,5
10080332,100803,32,34000,1145250129,3,24000,9,7,InOrder,5
10080333,100803,33,51000,1255250129,1,36000,4,4,InOrder,5
10080334,100803,34,46000,1255270129,1,36000,6,6,InOrder,5
10080335,100803,35,22000,1065270129,3,12000,4,6,InOrder,3
10090101,100901,1,0,1055281329,3,12000,7,9,InOrder,5
10090102,100901,2,34000,1155291329,1,24000,8,8,InOrder,5
10090103,100901,3,22000,1055281329,3,12000,9,7,InOrder,5
10090104,100901,4,34000,1145301329,1,24000,8,8,InOrder,5
10090105,100901,5,51000,1265291329,1,36000,8,8,InOrder,5
10090106,100901,6,22000,1055291329,3,12000,7,9,InOrder,5
10090107,100901,7,27000,1055291329,3,12000,1,3,InOrder,5
10090108,100901,8,34000,1155281329,1,24000,2,2,InOrder,5
10090109,100901,9,22000,1055291329,3,12000,3,1,InOrder,5
10090110,100901,10,34000,1145301329,1,24000,2,2,InOrder,5
10090111,100901,11,142000,1055281329,3,12000,7,9,InOrder,5
10090112,100901,12,34000,1155291329,1,24000,8,8,InOrder,5
10090113,100901,13,22000,1055281329,3,12000,9,7,InOrder,5
10090114,100901,14,34000,1145301329,1,24000,8,8,InOrder,5
10090115,100901,15,51000,1265291329,1,36000,2,2,InOrder,5
10090116,100901,16,22000,1055281329,3,12000,1,3,InOrder,5
10090117,100901,17,27000,1055291329,3,12000,1,3,InOrder,5
10090118,100901,18,34000,1155281329,1,24000,2,2,InOrder,5
10090119,100901,19,22000,1055291329,3,12000,3,1,InOrder,5
10090120,100901,20,34000,1145301329,1,24000,2,2,InOrder,5
10090121,100901,21,142000,1055281329,3,12000,1,1,InOrder,5
10090122,100901,22,34000,1145301329,1,24000,3,3,InOrder,5
10090123,100901,23,22000,1055281329,3,12000,1,3,InOrder,5
10090124,100901,24,51000,1265291329,1,36000,8,8,InOrder,5
10090125,100901,25,22000,1055291329,3,12000,7,9,InOrder,5
10090126,100901,26,27000,1055291329,3,12000,7,7,InOrder,5
10090127,100901,27,34000,1145301329,1,24000,9,9,InOrder,5
10090128,100901,28,22000,1055291329,3,12000,7,9,InOrder,5
10090129,100901,29,142000,1055281329,3,12000,7,9,InOrder,5
10090130,100901,30,34000,1155291329,1,24000,8,8,InOrder,5
10090131,100901,31,22000,1055281329,3,12000,9,7,InOrder,5
10090132,100901,32,34000,1145301329,1,24000,8,8,InOrder,3
10090201,100902,1,0,1055281329,3,12000,7,9,InOrder,5
10090202,100902,2,34000,1155291329,1,24000,8,8,InOrder,5
10090203,100902,3,22000,1055281329,3,12000,9,7,InOrder,5
10090204,100902,4,34000,1155291329,1,24000,8,8,InOrder,5
10090205,100902,5,51000,1265291329,1,36000,8,8,InOrder,5
10090206,100902,6,34000,1145301329,1,24000,7,7,InOrder,5
10090207,100902,7,34000,1145301329,1,24000,9,9,InOrder,5
10090208,100902,8,27000,1055291329,3,12000,1,3,InOrder,5
10090209,100902,9,34000,1155281329,1,24000,2,2,InOrder,5
10090210,100902,10,22000,1055291329,3,12000,3,1,InOrder,5
10090211,100902,11,34000,1145301329,1,24000,2,2,InOrder,5
10090212,100902,12,102000,1055281329,3,12000,7,9,InOrder,5
10090213,100902,13,34000,1155291329,1,24000,8,8,InOrder,5
10090214,100902,14,22000,1055281329,3,12000,9,7,InOrder,5
10090215,100902,15,34000,1145301329,1,24000,8,8,InOrder,5
10090216,100902,16,51000,1265291329,1,36000,4,4,InOrder,5
10090217,100902,17,46000,1255251329,1,36000,6,6,InOrder,5
10090218,100902,18,22000,1055281329,3,12000,4,6,InOrder,5
10090219,100902,19,27000,1055291329,3,12000,4,6,InOrder,5
10090220,100902,20,34000,1155281329,1,24000,5,5,InOrder,5
10090221,100902,21,22000,1055291329,3,12000,6,4,InOrder,5
10090222,100902,22,34000,1145301329,1,24000,5,5,InOrder,5
10090223,100902,23,114000,1155281329,1,24000,1,1,InOrder,5
10090224,100902,24,34000,1155281329,1,24000,3,3,InOrder,5
10090225,100902,25,22000,1055291329,3,12000,1,3,InOrder,5
10090226,100902,26,51000,1265291329,1,36000,1,1,InOrder,5
10090227,100902,27,46000,1255251329,1,36000,3,3,InOrder,5
10090228,100902,28,22000,1055281329,3,12000,1,3,InOrder,5
10090229,100902,29,39000,1145301329,1,24000,7,7,InOrder,5
10090230,100902,30,34000,1145301329,1,24000,9,9,InOrder,5
10090231,100902,31,22000,1055291329,3,12000,7,9,InOrder,5
10090232,100902,32,102000,1055281329,3,12000,7,9,InOrder,5
10090233,100902,33,34000,1155291329,1,24000,8,8,InOrder,5
10090234,100902,34,22000,1055281329,3,12000,9,7,InOrder,5
10090235,100902,35,34000,1145301329,1,24000,8,8,InOrder,5
10090236,100902,36,51000,1265291329,1,36000,5,5,InOrder,5
10090237,100902,37,34000,1145301329,1,24000,4,4,InOrder,5
10090238,100902,38,34000,1145301329,1,24000,6,6,InOrder,3
10090301,100903,1,0,1055281329,3,12000,7,9,InOrder,5
10090302,100903,2,34000,1145301329,1,24000,8,8,InOrder,5
10090303,100903,3,34000,1155281329,3,24000,9,7,InOrder,5
10090304,100903,4,51000,1265291329,1,36000,7,7,InOrder,5
10090305,100903,5,46000,1255251329,1,36000,9,9,InOrder,5
10090306,100903,6,22000,1055291329,3,12000,7,9,InOrder,5
10090307,100903,7,27000,1055291329,3,12000,1,3,InOrder,5
10090308,100903,8,34000,1145301329,1,24000,2,2,InOrder,5
10090309,100903,9,34000,1155291329,3,24000,3,1,InOrder,5
10090310,100903,10,62000,1055291329,3,12000,4,6,InOrder,5
10090311,100903,11,34000,1145301329,1,24000,5,5,InOrder,5
10090312,100903,12,34000,1155281329,3,24000,6,4,InOrder,5
10090313,100903,13,51000,1265291329,1,36000,4,4,InOrder,5
10090314,100903,14,46000,1255251329,1,36000,6,6,InOrder,5
10090315,100903,15,22000,1055281329,3,12000,4,6,InOrder,5
10090316,100903,16,27000,1055291329,3,12000,10,12,InOrder,5
10090317,100903,17,34000,1145301329,1,24000,11,11,InOrder,5
10090318,100903,18,34000,1155281329,3,24000,12,10,InOrder,5
10090319,100903,19,74000,1145301329,1,24000,1,1,InOrder,5
10090320,100903,20,34000,1145301329,1,24000,3,3,InOrder,5
10090321,100903,21,34000,1155281329,2,24000,2,2,InOrder,5
10090322,100903,22,51000,1265291329,1,36000,1,1,InOrder,5
10090323,100903,23,46000,1255251329,1,36000,3,3,InOrder,5
10090324,100903,24,22000,1055291329,3,12000,1,3,InOrder,5
10090325,100903,25,39000,1145301329,1,24000,7,7,InOrder,5
10090326,100903,26,34000,1145301329,1,24000,9,9,InOrder,5
10090327,100903,27,34000,1155291329,3,24000,8,8,InOrder,5
10090328,100903,28,62000,1055281329,3,12000,7,9,InOrder,5
10090329,100903,29,34000,1145301329,1,24000,8,8,InOrder,5
10090330,100903,30,34000,1155291329,3,24000,9,7,InOrder,5
10090331,100903,31,51000,1265291329,1,36000,10,10,InOrder,5
10090332,100903,32,46000,1255251329,1,36000,12,12,InOrder,5
10090333,100903,33,22000,1055281329,3,12000,10,12,InOrder,3
10100101,101001,1,0,1065262429,3,12000,10,12,InOrder,5
10100102,101001,2,34000,1165262429,1,24000,11,11,InOrder,5
10100103,101001,3,27000,1045252429,3,12000,10,12,InOrder,5
10100104,101001,4,34000,1145252429,1,24000,11,11,InOrder,5
10100105,101001,5,51000,1245302429,1,36000,4,6,InOrder,5
10100106,101001,6,142000,1065262429,3,12000,10,12,InOrder,5
10100107,101001,7,34000,1145302429,1,24000,11,11,InOrder,5
10100108,101001,8,22000,1065262429,3,12000,12,10,InOrder,5
10100109,101001,9,34000,1145252429,1,24000,11,11,InOrder,5
10100110,101001,10,51000,1255272429,1,36000,5,5,InOrder,5
10100111,101001,11,22000,1045252429,3,12000,4,6,InOrder,5
10100112,101001,12,27000,1045252429,3,12000,4,6,InOrder,5
10100113,101001,13,34000,1165262429,1,24000,5,5,InOrder,5
10100114,101001,14,22000,1045252429,3,12000,6,4,InOrder,5
10100115,101001,15,34000,1145302429,1,24000,5,5,InOrder,5
10100116,101001,16,142000,1065262429,1,12000,10,10,InOrder,5
10100117,101001,17,22000,1065262429,1,12000,12,12,InOrder,5
10100118,101001,18,34000,1145302429,1,24000,11,11,InOrder,5
10100119,101001,19,22000,1045252429,1,12000,4,4,InOrder,5
10100120,101001,20,22000,1045252429,1,12000,6,6,InOrder,5
10100121,101001,21,34000,1145252429,1,24000,5,5,InOrder,5
10100122,101001,22,27000,1065262429,3,12000,4,6,InOrder,5
10100123,101001,23,34000,1145252429,1,24000,5,5,InOrder,5
10100124,101001,24,51000,1245302429,1,36000,11,11,InOrder,5
10100125,101001,25,142000,1045252429,3,12000,4,6,InOrder,5
10100126,101001,26,34000,1165262429,1,24000,5,5,InOrder,5
10100127,101001,27,22000,1045252429,3,12000,6,4,InOrder,5
10100128,101001,28,34000,1145302429,1,24000,5,5,InOrder,5
10100129,101001,29,51000,1255272429,1,36000,5,5,InOrder,5
10100130,101001,30,22000,1045252429,3,12000,4,6,InOrder,5
10100131,101001,31,27000,1065262429,3,12000,10,12,InOrder,5
10100132,101001,32,34000,1145252429,1,24000,11,11,InOrder,5
10100133,101001,33,22000,1065262429,3,12000,12,10,InOrder,5
10100134,101001,34,34000,1145302429,1,24000,11,11,InOrder,3
10100201,101002,1,0,1165262429,1,24000,10,10,InOrder,5
10100202,101002,2,34000,1165262429,1,24000,12,12,InOrder,5
10100203,101002,3,39000,1145252429,1,24000,10,10,InOrder,5
10100204,101002,4,34000,1145252429,1,24000,12,12,InOrder,5
10100205,101002,5,51000,1245302429,1,36000,4,6,InOrder,5
10100206,101002,6,102000,1065262429,3,12000,10,12,InOrder,5
10100207,101002,7,34000,1145252429,1,24000,11,11,InOrder,5
10100208,101002,8,22000,1065262429,3,12000,12,10,InOrder,5
10100209,101002,9,34000,1145252429,1,24000,11,11,InOrder,5
10100210,101002,10,51000,1255272429,1,36000,2,2,InOrder,5
10100211,101002,11,34000,1145252429,1,24000,1,1,InOrder,5
10100212,101002,12,34000,1145302429,1,24000,3,3,InOrder,5
10100213,101002,13,46000,1255272429,1,36000,2,2,InOrder,5
10100214,101002,14,27000,1045252429,3,12000,10,12,InOrder,5
10100215,101002,15,34000,1165262429,1,24000,11,11,InOrder,5
10100216,101002,16,22000,1045252429,3,12000,12,10,InOrder,5
10100217,101002,17,34000,1145302429,1,24000,11,11,InOrder,5
10100218,101002,18,114000,1165262429,1,24000,10,10,InOrder,5
10100219,101002,19,34000,1165262429,1,24000,12,12,InOrder,5
10100220,101002,20,34000,1145252429,1,24000,4,4,InOrder,5
10100221,101002,21,34000,1145252429,1,24000,6,6,InOrder,5
10100222,101002,22,27000,1065262429,3,12000,4,6,InOrder,5
10100223,101002,23,34000,1145302429,1,24000,5,5,InOrder,5
10100224,101002,24,51000,1245302429,1,36000,2,2,InOrder,5
10100225,101002,25,102000,1045252429,3,12000,10,12,InOrder,5
10100226,101002,26,34000,1165262429,1,24000,11,11,InOrder,5
10100227,101002,27,22000,1045252429,3,12000,12,10,InOrder,5
10100228,101002,28,34000,1145302429,1,24000,11,11,InOrder,5
10100229,101002,29,51000,1245302429,1,36000,2,2,InOrder,5
10100230,101002,30,22000,1045252429,3,12000,1,3,InOrder,5
10100231,101002,31,46000,1255272429,1,36000,2,2,InOrder,5
10100232,101002,32,22000,1045252429,3,12000,3,1,InOrder,5
10100233,101002,33,27000,1065262429,3,12000,4,6,InOrder,5
10100234,101002,34,34000,1145302429,2,24000,5,5,InOrder,5
10100235,101002,35,22000,1065262429,3,12000,6,4,InOrder,5
10100236,101002,36,34000,1145252429,2,24000,5,5,InOrder,3
10100301,101003,1,0,1155282429,1,24000,10,10,InOrder,5
10100302,101003,2,34000,1155282429,1,24000,12,12,InOrder,5
10100303,101003,3,39000,1165272429,1,24000,10,10,InOrder,5
10100304,101003,4,46000,1245242429,1,36000,11,11,InOrder,5
10100305,101003,5,34000,1145302429,1,24000,12,12,InOrder,5
10100306,101003,6,51000,1245302429,1,36000,4,6,InOrder,5
10100307,101003,7,62000,1055282429,3,12000,7,9,InOrder,5
10100308,101003,8,34000,1165272429,1,24000,8,8,InOrder,5
10100309,101003,9,22000,1055282429,3,12000,9,7,InOrder,5
10100310,101003,10,34000,1165272429,2,24000,8,8,InOrder,5
10100311,101003,11,51000,1245242429,1,36000,2,2,InOrder,5
10100312,101003,12,34000,1145302429,1,24000,1,1,InOrder,5
10100313,101003,13,34000,1165272429,1,24000,3,3,InOrder,5
10100314,101003,14,46000,1245302429,1,36000,2,2,InOrder,5
10100315,101003,15,27000,1065272429,3,12000,7,9,InOrder,5
10100316,101003,16,34000,1155282429,2,24000,8,8,InOrder,5
10100317,101003,17,22000,1065272429,3,12000,9,7,InOrder,5
10100318,101003,18,34000,1145302429,2,24000,8,8,InOrder,5
10100319,101003,19,74000,1155282429,1,24000,1,1,InOrder,5
10100320,101003,20,34000,1155282429,1,24000,3,3,InOrder,5
10100321,101003,21,34000,1165272429,1,24000,4,4,InOrder,5
10100322,101003,22,34000,1165272429,1,24000,6,6,InOrder,5
10100323,101003,23,27000,1055282429,3,12000,4,6,InOrder,5
10100324,101003,24,46000,1245242429,1,36000,5,5,InOrder,5
10100325,101003,25,51000,1245302429,1,36000,2,2,InOrder,5
10100326,101003,26,62000,1065272429,3,12000,10,12,InOrder,5
10100327,101003,27,34000,1145302429,1,24000,11,11,InOrder,5
10100328,101003,28,22000,1065272429,3,12000,12,10,InOrder,5
10100329,101003,29,34000,1155282429,2,24000,11,11,InOrder,5
10100330,101003,30,51000,1245302429,1,36000,8,8,InOrder,5
10100331,101003,31,34000,1165272429,2,24000,7,7,InOrder,5
10100332,101003,32,46000,1245242429,1,36000,8,8,InOrder,5
10100333,101003,33,34000,1145302429,2,24000,9,9,InOrder,5
10100334,101003,34,27000,1055282429,3,12000,10,12,InOrder,5
10100335,101003,35,34000,1165272429,2,24000,11,11,InOrder,5
10100336,101003,36,22000,1055282429,3,12000,12,10,InOrder,5
10100337,101003,37,34000,1145302429,2,24000,11,11,InOrder,3
20010101,200101,1,0,1045240229,2,12000,4,4,InOrder,5
20010102,200101,2,22000,1045240229,2,12000,6,6,InOrder,5
20010103,200101,3,34000,1155280229,1,24000,5,5,InOrder,5
20010104,200101,4,22000,1045240229,2,12000,4,4,InOrder,5
20010105,200101,5,22000,1045240229,2,12000,6,6,InOrder,5
20010106,200101,6,51000,1265290229,1,36000,5,5,InOrder,5
20010107,200101,7,34000,1155280229,1,24000,4,4,InOrder,5
20010108,200101,8,34000,1155280229,1,24000,6,6,InOrder,5
20010109,200101,9,27000,1045250229,3,12000,10,12,InOrder,5
20010110,200101,10,34000,1155290229,1,24000,11,11,InOrder,5
20010111,200101,11,22000,1045250229,3,12000,12,10,InOrder,5
20010112,200101,12,34000,1155290229,1,24000,11,11,InOrder,5
20010113,200101,13,102000,1055280229,2,12000,4,4,InOrder,5
20010114,200101,14,22000,1055280229,2,12000,6,6,InOrder,5
20010115,200101,15,34000,1145240229,1,24000,5,5,InOrder,5
20010116,200101,16,22000,1055280229,2,12000,4,4,InOrder,5
20010117,200101,17,22000,1055280229,2,12000,6,6,InOrder,5
20010118,200101,18,51000,1255270229,1,36000,7,7,InOrder,5
20010119,200101,19,46000,1255270229,1,36000,9,9,InOrder,5
20010120,200101,20,22000,1055280229,3,12000,7,9,InOrder,5
20010121,200101,21,27000,1055290229,3,12000,7,9,InOrder,5
20010122,200101,22,34000,1145250229,1,24000,8,8,InOrder,5
20010123,200101,23,22000,1055290229,3,12000,9,7,InOrder,5
20010124,200101,24,34000,1145250229,1,24000,8,8,InOrder,5
20010125,200101,25,114000,1145250229,1,24000,10,10,InOrder,5
20010126,200101,26,34000,1145250229,1,24000,12,12,InOrder,5
20010127,200101,27,22000,1055290229,3,12000,10,12,InOrder,5
20010128,200101,28,51000,1265290229,1,36000,10,10,InOrder,5
20010129,200101,29,46000,1265290229,1,36000,12,12,InOrder,5
20010130,200101,30,34000,1155280229,3,24000,10,12,InOrder,5
20010131,200101,31,27000,1055290229,2,12000,4,4,InOrder,5
20010132,200101,32,22000,1055290229,2,12000,6,6,InOrder,5
20010133,200101,33,34000,1145240229,1,24000,5,5,InOrder,5
20010134,200101,34,22000,1055290229,2,12000,4,4,InOrder,5
20010135,200101,35,22000,1055290229,2,12000,6,6,InOrder,5
20010136,200101,36,126000,1255270229,1,36000,8,8,InOrder,5
20010137,200101,37,34000,1155280229,2,24000,7,7,InOrder,5
20010138,200101,38,34000,1155280229,2,24000,9,9,InOrder,3
20020101,200201,1,0,1065262329,2,12000,1,1,InOrder,5
20020102,200201,2,22000,1065262329,2,12000,3,3,InOrder,5
20020103,200201,3,34000,1165272329,1,24000,2,2,InOrder,5
20020104,200201,4,22000,1065262329,2,12000,1,1,InOrder,5
20020105,200201,5,22000,1065262329,2,12000,3,3,InOrder,5
20020106,200201,6,51000,1245282329,1,36000,2,2,InOrder,5
20020107,200201,7,34000,1165272329,1,24000,1,1,InOrder,5
20020108,200201,8,34000,1165272329,1,24000,3,3,InOrder,5
20020109,200201,9,27000,1055282329,3,12000,10,12,InOrder,5
20020110,200201,10,34000,1145242329,1,24000,11,11,InOrder,5
20020111,200201,11,22000,1055282329,3,12000,12,10,InOrder,5
20020112,200201,12,34000,1145242329,1,24000,11,11,InOrder,5
20020113,200201,13,102000,1065272329,2,12000,1,1,InOrder,5
20020114,200201,14,22000,1065272329,2,12000,3,3,InOrder,5
20020115,200201,15,34000,1165262329,1,24000,2,2,InOrder,5
20020116,200201,16,22000,1065272329,2,12000,1,1,InOrder,5
20020117,200201,17,22000,1065272329,2,12000,3,3,InOrder,5
20020118,200201,18,51000,1245282329,1,36000,4,4,InOrder,5
20020119,200201,19,46000,1265292329,1,36000,6,6,InOrder,5
20020120,200201,20,22000,1065272329,3,12000,4,6,InOrder,5
20020121,200201,21,27000,1045242329,3,12000,4,6,InOrder,5
20020122,200201,22,34000,1155282329,1,24000,5,5,InOrder,5
20020123,200201,23,22000,1045242329,3,12000,6,4,InOrder,5
20020124,200201,24,34000,1155282329,1,24000,5,5,InOrder,5
20020125,200201,25,114000,1155282329,1,24000,10,10,InOrder,5
20020126,200201,26,34000,1155282329,1,24000,12,12,InOrder,5
20020127,200201,27,22000,1045242329,3,12000,10,12,InOrder,5
20020128,200201,28,51000,1245282329,1,36000,10,10,InOrder,5
20020129,200201,29,46000,1265292329,1,36000,12,12,InOrder,5
20020130,200201,30,34000,1165272329,3,24000,10,12,InOrder,5
20020131,200201,31,27000,1045242329,2,12000,1,1,InOrder,5
20020132,200201,32,22000,1045242329,2,12000,3,3,InOrder,5
20020133,200201,33,34000,1165262329,1,24000,2,2,InOrder,5
20020134,200201,34,22000,1045242329,2,12000,1,1,InOrder,5
20020135,200201,35,22000,1045242329,2,12000,3,3,InOrder,5
20020136,200201,36,126000,1245282329,1,36000,5,5,InOrder,5
20020137,200201,37,34000,1165272329,2,24000,4,4,InOrder,5
20020138,200201,38,34000,1165272329,2,24000,6,6,InOrder,3
20030101,200301,1,0,1055291029,3,12000,1,3,InOrder,5
20030102,200301,2,34000,1145241029,1,24000,2,2,InOrder,5
20030103,200301,3,22000,1055291029,3,12000,3,1,InOrder,5
20030104,200301,4,34000,1145241029,1,24000,2,2,InOrder,5
20030105,200301,5,51000,1255251029,1,36000,2,2,InOrder,5
20030106,200301,6,34000,1145301029,1,24000,1,1,InOrder,5
20030107,200301,7,34000,1145301029,1,24000,3,3,InOrder,5
20030108,200301,8,27000,1045241029,3,12000,10,12,InOrder,5
20030109,200301,9,34000,1155291029,1,24000,11,11,InOrder,5
20030110,200301,10,22000,1045241029,3,12000,12,10,InOrder,5
20030111,200301,11,34000,1145301029,1,24000,11,11,InOrder,5
20030112,200301,12,102000,1055291029,3,12000,1,3,InOrder,5
20030113,200301,13,34000,1145241029,1,24000,2,2,InOrder,5
20030114,200301,14,22000,1055291029,3,12000,3,1,InOrder,5
20030115,200301,15,34000,1145301029,1,24000,2,2,InOrder,5
20030116,200301,16,51000,1255251029,1,36000,4,4,InOrder,5
20030117,200301,17,46000,1265291029,1,36000,6,6,InOrder,5
20030118,200301,18,22000,1055291029,3,12000,4,6,InOrder,5
20030119,200301,19,27000,1045241029,3,12000,4,6,InOrder,5
20030120,200301,20,34000,1155291029,1,24000,5,5,InOrder,5
20030121,200301,21,22000,1045241029,3,12000,6,4,InOrder,5
20030122,200301,22,34000,1145301029,1,24000,5,5,InOrder,5
20030123,200301,23,114000,1155291029,1,24000,10,10,InOrder,5
20030124,200301,24,34000,1155291029,1,24000,12,12,InOrder,5
20030125,200301,25,22000,1045241029,3,12000,10,12,InOrder,5
20030126,200301,26,51000,1265291029,1,36000,10,10,InOrder,5
20030127,200301,27,46000,1255251029,1,36000,12,12,InOrder,5
20030128,200301,28,22000,1055291029,3,12000,10,12,InOrder,5
20030129,200301,29,39000,1145301029,1,24000,1,1,InOrder,5
20030130,200301,30,34000,1145301029,1,24000,3,3,InOrder,5
20030131,200301,31,22000,1045241029,3,12000,1,3,InOrder,5
20030132,200301,32,102000,1055291029,3,12000,1,3,InOrder,5
20030133,200301,33,34000,1145241029,1,24000,2,2,InOrder,5
20030134,200301,34,22000,1055291029,3,12000,3,1,InOrder,5
20030135,200301,35,34000,1145301029,1,24000,2,2,InOrder,5
20030136,200301,36,51000,1265291029,1,36000,5,5,InOrder,5
20030137,200301,37,34000,1145301029,1,24000,4,4,InOrder,5
20030138,200301,38,34000,1145301029,1,24000,6,6,InOrder,3
30010101,300101,1,0,-344805179,1,36000,4,4,InOrder,3
30010102,300101,2,46000,-344805179,1,36000,6,6,InOrder,3
30010103,300101,3,87000,-244805179,1,72000,5,5,InOrder,3
30010104,300101,4,46000,-344805179,1,36000,4,4,InOrder,3
30010105,300101,5,46000,-344805179,1,36000,6,6,InOrder,3
30010106,300101,6,51000,-344795179,1,36000,1,1,InOrder,3
30010107,300101,7,46000,-344795179,1,36000,3,3,InOrder,3
30010108,300101,8,166000,-344805179,3,36000,1,3,InOrder,3
30020101,300201,1,0,-364825379,1,36000,7,7,InOrder,3
30020102,300201,2,46000,-364825379,1,36000,9,9,InOrder,3
30020103,300201,3,87000,-264825379,1,72000,8,8,InOrder,3
30020104,300201,4,46000,-364825379,1,36000,7,7,InOrder,3
30020105,300201,5,46000,-364825379,1,36000,9,9,InOrder,3
30020106,300201,6,51000,-344795379,1,36000,1,1,InOrder,3
30020107,300201,7,46000,-344795379,1,36000,3,3,InOrder,3
30020108,300201,8,166000,-364825379,3,36000,1,3,InOrder,3
30030101,300301,1,0,-364825279,1,36000,1,1,InOrder,3
30030102,300301,2,46000,-364825279,1,36000,3,3,InOrder,3
30030103,300301,3,87000,-264825279,1,72000,2,2,InOrder,3
30030104,300301,4,46000,-364825279,1,36000,1,1,InOrder,3
30030105,300301,5,46000,-364825279,1,36000,3,3,InOrder,3
30030106,300301,6,51000,-354775279,1,36000,10,10,InOrder,3
30030107,300301,7,46000,-354775279,1,36000,12,12,InOrder,3
30030108,300301,8,166000,-364825279,3,36000,10,12,InOrder,3
30040101,300401,1,0,-354785079,1,36000,10,10,InOrder,3
30040102,300401,2,46000,-354785079,1,36000,12,12,InOrder,3
30040103,300401,3,87000,-254785079,1,72000,11,11,InOrder,3
30040104,300401,4,46000,-354785079,1,36000,10,10,InOrder,3
30040105,300401,5,46000,-354785079,1,36000,12,12,InOrder,3
30040106,300401,6,51000,-344795079,1,36000,4,4,InOrder,3
30040107,300401,7,46000,-344795079,1,36000,6,6,InOrder,3
30040108,300401,8,166000,-354785079,3,36000,4,6,InOrder,3
30050101,300501,1,0,-364824979,1,36000,4,4,InOrder,3
30050102,300501,2,46000,-364824979,1,36000,6,6,InOrder,3
30050103,300501,3,87000,-264824979,1,72000,5,5,InOrder,3
30050104,300501,4,46000,-364824979,1,36000,4,4,InOrder,3
30050105,300501,5,46000,-364824979,1,36000,6,6,InOrder,3
30050106,300501,6,51000,-344794979,1,36000,7,7,InOrder,3
30050107,300501,7,46000,-344794979,1,36000,9,9,InOrder,3
30050108,300501,8,166000,-364824979,3,36000,7,9,InOrder,3
30060101,300601,1,0,-354784179,1,36000,4,4,InOrder,3
