id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
-1829610859,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,100001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829610759,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,200001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829610659,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,300001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829610559,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,400001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829610459,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,500001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829609859,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,100001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829609759,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,200001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829609659,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,300001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829609559,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,400001,ema002,0,13300,Random,4112,1,1,10001,10001
-1829609459,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,500001,ema002,0,13300,Random,4112,1,1,10001,10001
-1739661859,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,100001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739661759,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,200001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739661659,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,300001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739661559,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,400001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739661459,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,500001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739660859,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,100001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739660759,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,200001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739660659,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,300001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739660559,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,400001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739660459,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,500001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739659859,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,100001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739659759,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,200001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739659659,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,300001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739659559,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,400001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739659459,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Far,Attacker,500001,bmg001,1,15000,Random,4121,2,1,10001,10002
-1739651859,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,100001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739651759,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,200001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739651659,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,300001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739651559,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,400001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739651459,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Near,Attacker,500001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739650859,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,100001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739650759,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,200001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739650659,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,300001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739650559,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,400001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739650459,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Mid,Attacker,500001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739649859,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,100001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739649759,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,200001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739649659,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,300001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739649559,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,400001,bma002,1,17000,Random,4121,2,1,10001,10002
-1739649459,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Minion,Far,Attacker,500001,bma002,1,17000,Random,4121,2,1,10001,10002
-1719641859,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,100001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719641759,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,200001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719641659,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,300001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719641559,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,400001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719641459,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Near,Defender,500001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719640859,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,100001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719640759,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,200001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719640659,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,300001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719640559,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,400001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719640459,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Mid,Defender,500001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719639859,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,100001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719639759,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,200001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719639659,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,300001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719639559,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,400001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719639459,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Minion,Far,Defender,500001,mmg005,1,15000,Random,4123,2,1,10001,10002
-1719631859,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,100001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719631759,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,200001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719631659,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,300001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719631559,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,400001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719631459,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Near,Defender,500001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719630859,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,100001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719630759,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,200001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719630659,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,300001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719630559,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,400001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719630459,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Mid,Defender,500001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719629859,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,100001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719629759,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,200001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719629659,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,300001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719629559,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,400001,mma001,1,10000,Random,4123,2,1,10001,10002
-1719629459,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Minion,Far,Defender,500001,mma001,1,10000,Random,4123,2,1,10001,10002
-1729621859,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,100001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729621759,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,200001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729621659,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,300001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729621559,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,400001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729621459,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Near,Supporter,500001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729620859,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,100001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729620759,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,200001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729620659,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,300001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729620559,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,400001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729620459,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Mid,Supporter,500001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729619859,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,100001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729619759,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,200001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729619659,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,300001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729619559,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,400001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729619459,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Minion,Far,Supporter,500001,emg003,1,15000,Random,4122,2,1,10001,10002
-1729611859,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,100001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729611759,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,200001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729611659,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,300001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729611559,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,400001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729611459,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Near,Supporter,500001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729610859,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,100001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729610759,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,200001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729610659,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,300001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729610559,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,400001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729610459,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Mid,Supporter,500001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729609859,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,100001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729609759,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,200001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729609659,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,300001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729609559,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,400001,ema002,1,19000,Random,4122,2,1,10001,10002
-1729609459,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Minion,Far,Supporter,500001,ema002,1,19000,Random,4122,2,1,10001,10002
-1639661859,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,100001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639661759,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,200001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639661659,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,300001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639661559,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,400001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639661459,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Near,Attacker,500001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639660859,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,100001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639660759,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,200001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639660659,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,300001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639660559,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,400001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639660459,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Mid,Attacker,500001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639659859,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,100001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639659759,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,200001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639659659,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,300001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639659559,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,400001,beg003,1,24000,Random,4131,2,1,10001,10002
-1639659459,Locale_Monster:13200301_name,Locale_Monster:13200301_description,HighRank,Elite,Far,Attacker,500001,beg003,1,24000,Random,4131,2,1,10001,10002
-1629651859,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,100001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629651759,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,200001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629651659,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,300001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629651559,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,400001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629651459,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Near,Supporter,500001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629650859,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,100001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629650759,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,200001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629650659,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,300001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629650559,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,400001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629650459,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Mid,Supporter,500001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629649859,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,100001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629649759,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,200001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629649659,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,300001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629649559,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,400001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629649459,Locale_Monster:33100101_name,Locale_Monster:33100101_description,HighRank,Elite,Far,Supporter,500001,mea001,1,24000,Random,4132,2,1,10001,10002
-1629641859,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Near,Supporter,100001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629641759,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Near,Supporter,200001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629641659,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Near,Supporter,300001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629641559,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Near,Supporter,400001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629641459,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Near,Supporter,500001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629640859,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Mid,Supporter,100001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629640759,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Mid,Supporter,200001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629640659,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Mid,Supporter,300001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629640559,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Mid,Supporter,400001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629640459,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Mid,Supporter,500001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629639859,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Far,Supporter,100001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629639759,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Far,Supporter,200001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629639659,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Far,Supporter,300001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629639559,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Far,Supporter,400001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1629639459,Locale_Monster:23200301_name,Locale_Monster:23200301_description,HighRank,Elite,Far,Supporter,500001,eeg003,1,24000,Random,4132,2,1,10001,10002
-1539661859,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Near,Attacker,100001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539661759,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Near,Attacker,200001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539661659,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Near,Attacker,300001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539661559,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Near,Attacker,400001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539661459,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Near,Attacker,500001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539660859,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Mid,Attacker,100001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539660759,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Mid,Attacker,200001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539660659,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Mid,Attacker,300001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539660559,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Mid,Attacker,400001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539660459,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Mid,Attacker,500001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539659859,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Far,Attacker,100001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539659759,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Far,Attacker,200001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539659659,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Far,Attacker,300001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539659559,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Far,Attacker,400001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1539659459,Locale_Monster:14200101_name,Locale_Monster:14200101_description,HighRank,Centurion,Far,Attacker,500001,bcg001,3,30000,Random,4141,4,1,141001,14100101
-1519651859,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Near,Defender,100001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519651759,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Near,Defender,200001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519651659,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Near,Defender,300001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519651559,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Near,Defender,400001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519651459,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Near,Defender,500001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519650859,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Mid,Defender,100001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519650759,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Mid,Defender,200001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519650659,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Mid,Defender,300001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519650559,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Mid,Defender,400001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519650459,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Mid,Defender,500001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519649859,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Far,Defender,100001,mcg002,3,30000,Random,4143,4,1,143002,11130101
-1519649759,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Far,Defender,200001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519649659,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Far,Defender,300001,mcg002,3,30000,Random,4143,4,1,111301,11130101
