id,item_type,type_value,name_localkey,description_localkey,fielditem_prefab,obtain_contents,obtain_location,difficulty,obtain_scenario,is_final_reward,blueprint_id,spawn_time,despawn_time,is_archive_field_item,spawn_condition_stage,story_event_id,spawn_condition_item,spawn_condition_interaction_action_trigger,spawn_delay_interaction_action_trigger,is_use_hint
55006130,HiddenItem,3380630,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-1425416192,1410877824,False,0,0,0,0,0,True
55006131,HiddenItem,3380631,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-713842688,1410877824,False,0,0,0,0,0,True
55006132,HiddenItem,3380632,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-2269184,1410877824,False,0,0,0,0,0,True
55006133,HiddenItem,3380633,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,709304320,1410877824,False,0,0,0,0,0,True
55006134,BGM,3380634,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,811409408,1410877824,False,0,0,0,0,0,True
55006135,BGM,3380635,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,811409408,1410877824,False,0,0,0,300603,200,True
55006136,BGM,3380636,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-2060410880,1410877824,False,0,0,0,0,0,True
55006137,BGM,3380637,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,785883136,1410877824,False,0,0,0,0,0,True
55006138,BGM,3380638,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,1497456640,1410877824,False,0,0,0,0,0,True
55006139,BGM,3380639,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,1497456640,1410877824,False,0,0,0,0,0,True
55006140,BGM,3380640,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,1471930368,1410877824,False,0,0,0,0,0,True
55006141,BGM,3380641,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-2111463424,1410877824,False,0,0,0,0,0,True
55006142,BGM,3380642,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-2111463424,1410877824,False,0,0,0,0,0,True
55006143,BGM,3380643,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-2136989696,1410877824,False,0,0,0,0,0,True
55006144,BGM,3380644,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-1425416192,1410877824,False,0,0,0,0,0,True
55006145,BGM,3380645,,,fx_f_hiddenitem,Eventfield,10006,None,,False,0,-1425416192,1410877824,False,0,0,0,0,0,True
55007101,HiddenItem,3380701,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-155426816,-1690678912,False,103110112,40031,0,0,0,True
55007102,HiddenItem,3380702,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1979293696,-1690678912,False,0,0,0,0,0,True
55007103,HiddenItem,3380703,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-1604100096,-1690678912,False,0,0,0,0,0,True
55007104,HiddenItem,3380704,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1242193920,-1690678912,False,103210112,40032,0,0,0,True
55007105,HiddenItem,3380705,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1242193920,-1690678912,False,103210112,40032,0,0,0,True
55007106,HiddenItem,3380706,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-918052864,-1690678912,False,0,0,0,0,0,True
55007107,HiddenItem,3380707,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1928241152,-1690678912,False,0,0,0,0,0,True
55007108,HiddenItem,3380708,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-943579136,-1690678912,False,0,0,0,0,0,True
55007109,HiddenItem,3380709,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-232005632,-1690678912,False,0,0,0,0,0,True
55007110,HiddenItem,3380710,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,479567872,-1690678912,False,103210112,40032,0,0,0,True
55007201,BGM,3380711,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-155426816,-1690678912,False,0,0,0,0,0,True
55007202,BGM,3380712,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-155426816,-1690678912,False,103110112,40031,0,0,0,True
55007203,BGM,3380713,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1267720192,-1690678912,False,0,0,0,0,0,True
55007204,BGM,3380714,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1979293696,-1690678912,False,0,0,0,0,0,True
55007205,BGM,3380715,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1979293696,-1690678912,False,0,0,0,0,0,True
55007206,BGM,3380716,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-1604100096,-1690678912,False,0,0,0,0,0,True
55007207,BGM,3380717,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-1604100096,-1690678912,False,0,0,0,0,0,True
55007208,BGM,3380718,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-892526592,-1690678912,False,0,0,0,0,0,True
55007209,BGM,3380719,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-180953088,-1690678912,False,0,0,0,0,0,True
55007210,BGM,3380720,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,530620416,-1690678912,False,0,0,0,0,0,True
55007211,BGM,3380721,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1242193920,-1690678912,False,103210101,40032,0,0,0,True
55007212,BGM,3380722,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1242193920,-1690678912,False,103210112,40032,55007202,0,0,True
55007213,BGM,3380723,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1953767424,-1690678912,False,0,0,0,0,0,True
55007214,BGM,3380724,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-1629626368,-1690678912,False,0,0,0,0,0,True
55007215,BGM,3380725,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-918052864,-1690678912,False,0,0,0,0,0,True
55007216,BGM,3380726,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-918052864,-1690678912,False,103210112,40032,0,0,0,True
55007217,BGM,3380727,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-206479360,-1690678912,False,0,0,0,0,0,True
55007218,BGM,3380728,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,505094144,-1690678912,False,0,0,0,0,0,True
55007219,BGM,3380729,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,505094144,-1690678912,False,0,0,0,0,0,True
55007220,BGM,3380730,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1216667648,-1690678912,False,0,0,0,0,0,True
55007221,BGM,3380731,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1928241152,-1690678912,False,0,0,0,0,0,True
55007222,BGM,3380732,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1928241152,-1690678912,False,0,0,0,0,0,True
55007223,BGM,3380733,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-1655152640,-1690678912,False,0,0,0,0,0,True
55007224,BGM,3380734,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,479567872,-1690678912,False,0,0,0,0,0,True
55007225,BGM,3380735,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-232005632,-1690678912,False,0,0,0,0,0,True
55007226,BGM,3380736,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-232005632,-1690678912,False,103210112,40032,55007216,0,0,True
55007227,BGM,3380737,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,-943579136,-1690678912,False,0,0,0,0,0,True
55007228,BGM,3380738,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1191141376,-1690678912,False,0,0,0,0,0,True
55007229,BGM,3380739,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1191141376,-1690678912,False,0,0,0,0,0,True
55007231,BGM,3380741,,,fx_f_hiddenitem,Eventfield,10007,None,,False,0,1902714880,-1690678912,False,103210112,40032,55007212,0,0,True
55007301,Memory,3380742,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_01_1,False,0,-155426816,1498235264,True,103110105,40031,0,0,0,True
55007302,Memory,3380745,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_02_1,False,0,-155426816,1498235264,True,103110101,40031,0,0,0,True
55007303,Memory,3380743,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_01_2,False,0,1267720192,1498235264,True,103110108,40031,55007301,0,0,True
55007304,Memory,3380746,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_02_2,False,0,1267720192,1498235264,True,103110103,40031,55007302,0,0,True
55007305,Memory,3380744,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_01_3,False,0,1979293696,1498235264,True,103110110,40031,55007303,0,0,True
55007306,Memory,3380747,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_02_3,False,0,-1604100096,1498235264,True,103110106,40031,55007304,0,0,True
55007307,Memory,3380748,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_03_1,False,0,-892526592,1498235264,True,103210103,40032,0,0,0,True
55007308,Memory,3380749,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_03_2,False,0,-180953088,1498235264,True,103210104,40032,55007307,0,0,True
55007309,Memory,3380750,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_03_3,False,0,530620416,1498235264,True,103210105,40032,55007308,0,0,True
55007310,Memory,3380751,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_03_4,False,0,1953767424,1498235264,True,103210106,40032,55007309,0,0,True
55007311,Memory,3380752,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_03_5,False,0,-1629626368,1498235264,True,103210107,40032,55007310,0,0,True
55007312,Memory,3380753,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_04_1,False,0,-918052864,1498235264,True,103110102,40031,0,0,0,True
55007313,Memory,3380759,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_06_1,False,0,-918052864,1498235264,True,103210101,40032,0,0,0,True
55007314,Memory,3380754,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_04_2,False,0,-206479360,1498235264,True,103110104,40031,0,0,0,True
55007315,Memory,3380760,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_06_2,False,0,505094144,1498235264,True,103210102,40032,55007313,0,0,True
55007316,Memory,3380755,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_04_3,False,0,1216667648,1498235264,True,103110107,40031,0,0,0,True
55007317,Memory,3380756,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_04_4,False,0,-1655152640,1498235264,True,103110109,40031,0,0,0,True
55007318,Memory,3380757,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_05_1,False,0,-943579136,1498235264,True,103210109,40032,55007311,0,0,True
55007319,Memory,3380758,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_05_2,False,0,-232005632,1498235264,True,103210111,40032,55007318,0,0,True
55007320,Memory,3380761,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_07_1,False,0,479567872,1498235264,True,103210112,40032,55007319,0,0,True
55007321,Memory,3380762,,,fx_f_hiddenitem,Eventfield,10007,None,d_ex_redash_07_2,False,0,1191141376,1498235264,True,103220112,40032,55007320,0,0,True
55008101,HiddenItem,3380801,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-308584448,1739557248,False,0,0,0,0,0,True
55008102,HiddenItem,3380802,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,402989056,1739557248,False,0,0,0,0,0,True
55008103,HiddenItem,3380803,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1114562560,1739557248,False,0,0,0,0,0,True
55008104,HiddenItem,3380804,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1826136064,1739557248,False,0,0,0,0,0,True
55008105,HiddenItem,3380805,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1757257728,1739557248,False,0,0,0,0,0,True
55008106,HiddenItem,3380806,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1045684224,1739557248,False,0,0,0,0,0,True
55008107,HiddenItem,3380807,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-334110720,1739557248,False,0,0,0,0,0,True
55008108,HiddenItem,3380808,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,377462784,1739557248,False,0,0,0,0,0,True
55008109,HiddenItem,3380809,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1089036288,1739557248,False,0,0,0,0,0,True
55008110,HiddenItem,3380810,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1800609792,1739557248,False,0,0,0,0,0,True
55008111,HiddenItem,3380811,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1782784000,1739557248,False,0,0,0,0,0,True
55008112,HiddenItem,3380812,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1071210496,1739557248,False,0,0,0,0,0,True
55008113,HiddenItem,3380813,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-359636992,1739557248,False,0,0,0,0,0,True
55008114,HiddenItem,3380814,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,351936512,1739557248,False,0,0,0,0,0,True
55008115,HiddenItem,3380815,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1063510016,1739557248,False,0,0,0,0,0,True
55008116,HiddenItem,3380816,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1775083520,1739557248,False,0,0,0,0,0,True
55008117,HiddenItem,3380817,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1808310272,1739557248,False,0,0,0,0,0,True
55008118,HiddenItem,3380818,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1808310272,1739557248,False,0,0,0,0,0,True
55008119,HiddenItem,3380819,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1096736768,1739557248,False,0,0,0,0,0,True
55008120,HiddenItem,3380820,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1096736768,1739557248,False,0,0,0,0,0,True
55008121,HiddenItem,3380821,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1096736768,1739557248,False,0,0,0,0,0,True
55008122,HiddenItem,3380822,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-385163264,1739557248,False,0,0,0,0,0,True
55008123,HiddenItem,3380823,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-385163264,1739557248,False,0,0,0,0,0,True
55008124,HiddenItem,3380824,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-385163264,1739557248,False,0,0,0,0,0,True
55008125,HiddenItem,3380825,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,326410240,1739557248,False,0,0,0,0,0,True
55008126,HiddenItem,3380826,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,326410240,1739557248,False,0,0,0,0,0,True
55008127,HiddenItem,3380827,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,326410240,1739557248,False,0,0,0,0,0,True
55008128,HiddenItem,3380828,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1037983744,1739557248,False,0,0,0,0,0,True
55008201,BGM,3380829,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1711654912,1739557248,False,0,0,0,0,0,True
55008202,BGM,3380830,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1114562560,1739557248,False,0,0,0,0,0,True
55008203,BGM,3380831,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1826136064,1739557248,False,0,0,0,0,0,True
55008204,BGM,3380832,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1757257728,1739557248,False,0,0,0,0,0,True
55008205,BGM,3380833,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1045684224,1739557248,False,0,0,0,0,0,True
55008206,BGM,3380834,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,377462784,1739557248,False,0,0,0,0,0,True
55008207,BGM,3380835,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1800609792,1739557248,False,0,0,0,0,0,True
55008208,BGM,3380836,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1782784000,1739557248,False,0,0,0,0,0,True
55008209,BGM,3380837,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1071210496,1739557248,False,0,0,0,0,0,True
55008210,BGM,3380838,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-359636992,1739557248,False,0,0,0,0,0,True
55008211,BGM,3380839,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,1063510016,1739557248,False,0,0,0,0,0,True
55008212,BGM,3380840,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1808310272,1739557248,False,0,0,0,0,0,True
55008213,BGM,3380841,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-1096736768,1739557248,False,0,0,0,0,0,True
55008214,BGM,3380842,,,fx_f_hiddenitem,Eventfield,10008,None,,False,0,-385163264,1739557248,False,0,0,0,0,0,True
55009101,HiddenItem,3380901,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,0,-207705728,False,104110105,0,0,0,0,True
55009102,HiddenItem,3380902,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-873889792,-854636160,False,0,0,0,0,0,True
55009103,HiddenItem,3380903,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-873889792,-854636160,False,0,0,0,0,0,True
55009104,HiddenItem,3380904,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-873889792,-854636160,False,0,0,0,0,0,True
55009105,HiddenItem,3380905,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2103762944,-854636160,False,0,0,0,0,0,True
55009106,HiddenItem,3380906,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1479630848,-854636160,False,0,0,0,0,0,True
55009107,HiddenItem,3380907,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1479630848,-854636160,False,0,0,0,0,0,True
55009108,HiddenItem,3380908,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-768057344,-854636160,False,0,0,0,0,0,True
55009109,HiddenItem,3380909,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-768057344,-854636160,False,0,0,0,0,0,True
55009110,HiddenItem,3380910,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-56483840,-854636160,False,0,0,0,0,0,True
55009111,HiddenItem,3380911,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,655089664,-854636160,False,0,0,0,0,0,True
55009112,HiddenItem,3380912,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,655089664,-854636160,False,0,0,0,0,0,True
55009113,HiddenItem,3380913,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,1366663168,-854636160,False,0,0,0,0,0,True
55009114,HiddenItem,3380914,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2078236672,-854636160,False,0,0,0,0,0,True
55009115,HiddenItem,3380915,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2078236672,-854636160,False,0,0,0,0,0,True
55009116,HiddenItem,3380916,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1505157120,-854636160,False,0,0,0,0,0,True
55009117,HiddenItem,3380917,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1505157120,-854636160,False,0,0,0,0,0,True
55009118,HiddenItem,3380918,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-793583616,-854636160,False,0,0,0,0,0,True
55009119,HiddenItem,3380919,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-793583616,-854636160,False,0,0,0,0,0,True
55009120,HiddenItem,3380920,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-82010112,-854636160,False,0,0,0,0,0,True
55009121,HiddenItem,3380921,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-82010112,-854636160,False,0,0,0,0,0,True
55009122,HiddenItem,3380922,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,629563392,-854636160,False,0,0,0,0,0,True
55009123,HiddenItem,3380923,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,1341136896,-854636160,False,0,0,0,0,0,True
55009124,HiddenItem,3380924,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,1341136896,-854636160,False,0,0,0,0,0,True
55009125,HiddenItem,3380925,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2052710400,-854636160,False,0,0,0,0,0,True
55009126,HiddenItem,3380926,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1530683392,-854636160,False,0,0,0,0,0,True
55009127,HiddenItem,3380927,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1530683392,-854636160,False,0,0,0,0,0,True
55009128,HiddenItem,3380928,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-819109888,-854636160,False,0,0,0,0,0,True
55009129,HiddenItem,3380929,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-819109888,-854636160,False,0,0,0,0,0,True
55009130,HiddenItem,3380930,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-107536384,-854636160,False,0,0,0,0,0,True
55009131,HiddenItem,3380931,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-107536384,-854636160,False,0,0,0,0,0,True
55009132,HiddenItem,3380932,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,604037120,-854636160,False,0,0,0,0,0,True
55009133,HiddenItem,3380933,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,604037120,-854636160,False,0,0,0,0,0,True
55009134,HiddenItem,3380934,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,1315610624,-854636160,False,0,0,0,0,0,True
55009135,HiddenItem,3380935,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2027184128,-854636160,False,0,0,0,0,0,True
55009136,HiddenItem,3380936,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,2027184128,-854636160,False,0,0,0,0,0,True
55009137,HiddenItem,3380937,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1556209664,-854636160,False,0,0,0,0,0,True
55009138,HiddenItem,3380938,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1556209664,-854636160,False,0,0,0,0,0,True
55009201,BGM,3380939,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-873889792,-854636160,False,0,0,0,0,0,True
55009202,BGM,3380940,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-1479630848,-854636160,False,0,0,0,0,0,True
55009203,BGM,3380941,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-768057344,-854636160,False,0,0,0,0,0,True
55009204,BGM,3380942,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-793583616,-854636160,False,0,0,0,0,0,True
55009205,BGM,3380943,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-82010112,-854636160,False,0,0,0,0,0,True
55009206,BGM,3380944,,,fx_f_hiddenitem,Eventfield,10009,None,,False,0,-107536384,-854636160,False,0,0,0,0,0,True
55010101,HiddenItem,3381001,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1738620928,-1719367296,False,0,0,0,0,0,True
55010102,HiddenItem,3381002,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1738620928,-1719367296,False,0,0,0,0,0,True
55010103,HiddenItem,3381003,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1239031808,-1719367296,False,0,0,0,0,0,True
55010104,HiddenItem,3381004,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1239031808,-1719367296,False,0,0,0,0,0,True
55010105,HiddenItem,3381005,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1950605312,-1719367296,False,0,0,0,0,0,True
55010106,HiddenItem,3381006,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1950605312,-1719367296,False,0,0,0,0,0,True
55010107,HiddenItem,3381007,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1632788480,-1719367296,False,0,0,0,0,0,True
55010108,HiddenItem,3381008,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1632788480,-1719367296,False,0,0,0,0,0,True
55010109,HiddenItem,3381009,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-921214976,-1719367296,False,0,0,0,0,0,True
55010110,HiddenItem,3381010,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-209641472,-1719367296,False,0,0,0,0,0,True
55010111,HiddenItem,3381011,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-209641472,-1719367296,False,0,0,0,0,0,True
55010112,HiddenItem,3381012,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,501932032,-1719367296,False,0,0,0,0,0,True
55010113,HiddenItem,3381013,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1213505536,-1719367296,False,0,0,0,0,0,True
55010114,HiddenItem,3381014,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1213505536,-1719367296,False,0,0,0,0,0,True
55010115,HiddenItem,3381015,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1925079040,-1719367296,False,0,0,0,0,0,True
55010116,HiddenItem,3381016,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1658314752,-1719367296,False,0,0,0,0,0,True
55010117,HiddenItem,3381017,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1658314752,-1719367296,False,0,0,0,0,0,True
55010118,HiddenItem,3381018,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-946741248,-1719367296,False,0,0,0,0,0,True
55010119,HiddenItem,3381019,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-235167744,-1719367296,False,0,0,0,0,0,True
55010120,HiddenItem,3381020,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,476405760,-1719367296,False,0,0,0,0,0,True
55010121,HiddenItem,3381021,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,476405760,-1719367296,False,0,0,0,0,0,True
55010122,HiddenItem,3381022,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1187979264,-1719367296,False,0,0,0,0,0,True
55010123,HiddenItem,3381023,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1899552768,-1719367296,False,0,0,0,0,0,True
55010124,HiddenItem,3381024,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1683841024,-1719367296,False,0,0,0,0,0,True
55010125,HiddenItem,3381025,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-972267520,-1719367296,False,0,0,0,0,0,True
55010126,HiddenItem,3381026,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-972267520,-1719367296,False,0,0,0,0,0,True
55010127,HiddenItem,3381027,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-260694016,-1719367296,False,0,0,0,0,0,True
55010128,HiddenItem,3381028,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,450879488,-1719367296,False,0,0,0,0,0,True
55010129,HiddenItem,3381029,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1162452992,-1719367296,False,0,0,0,0,0,True
55010130,HiddenItem,3381030,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,1874026496,-1719367296,False,0,0,0,0,0,True
55010201,BGM,3381031,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1738620928,-1719367296,False,0,0,0,0,0,True
55010202,BGM,3381032,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-1632788480,-1719367296,False,0,0,0,0,0,True
55010203,BGM,3381033,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,-921214976,-1719367296,False,0,0,0,0,0,True
55010204,BGM,3381034,,,fx_f_hiddenitem,Eventfield,10010,None,,False,0,501932032,-1719367296,False,0,0,0,0,0,True
