id,reaction_target_id,reaction_type,speecher_type,speecher_resource_id,locale_file,target_chapter,speech_localkey,reaction_voice,order
5002800,50102,Touch,Character,102,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50102,c102_Ult_Skill_1,1
5002801,50102,Stay,Character,102,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50102,c102_Ult_Skill_1,1
5002900,50110,Touch,Character,110,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50110,c110_Ult_Skill_1,1
5002901,50110,Stay,Character,110,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50110,c110_Ult_Skill_1,1
5003000,50130,Touch,Character,130,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50130,c130_Ult_Skill_1,1
5003001,50130,Stay,Character,130,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50130,c130_Ult_Skill_1,1
5003100,50131,Touch,Character,131,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50131,c131_Ult_Skill_1,1
5003101,50131,Stay,Character,131,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50131,c131_Ult_Skill_1,1
5003200,50140,Touch,Character,140,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50140,c140_Ult_Skill_1,1
5003201,50140,Stay,Character,140,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50140,c140_Ult_Skill_1,1
5003300,50141,Touch,Character,141,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50141,c141_Ult_Skill_1,1
5003301,50141,Stay,Character,141,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50141,c141_Ult_Skill_1,1
5003400,50142,Touch,Character,142,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50142,c142_Ult_Skill_1,1
5003401,50142,Stay,Character,142,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50142,c142_Ult_Skill_1,1
5003500,50150,Touch,Character,150,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50150,c150_Ult_Skill_1,1
5003501,50150,Stay,Character,150,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50150,c150_Ult_Skill_1,1
5003600,50160,Touch,Character,160,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50160,c160_Ult_Skill_1,1
5003601,50160,Stay,Character,160,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50160,c160_Ult_Skill_1,1
5003700,50171,Touch,Character,171,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50171,c171_Ult_Skill_1,1
5003701,50171,Stay,Character,171,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50171,c171_Ult_Skill_1,1
5003800,50172,Touch,Character,172,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50172,c172_Ult_Skill_1,1
5003801,50172,Stay,Character,172,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50172,c172_Ult_Skill_1,1
5003900,50180,Touch,Character,180,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50180,c180_Ult_Skill_1,1
5003901,50180,Stay,Character,180,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50180,c180_Ult_Skill_1,1
5004000,50181,Touch,Character,181,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50181,c181_Ult_Skill_1,1
5004001,50181,Stay,Character,181,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50181,c181_Ult_Skill_1,1
5004100,50190,Touch,Character,190,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50190,c190_Ult_Skill_1,1
5004101,50190,Stay,Character,190,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50190,c190_Ult_Skill_1,1
5004200,50200,Touch,Character,200,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50200,c200_Ult_Skill_1,1
5004201,50200,Stay,Character,200,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50200,c200_Ult_Skill_1,1
5004300,50201,Touch,Character,201,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50201,c201_Ult_Skill_1,1
5004301,50201,Stay,Character,201,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50201,c201_Ult_Skill_1,1
5004400,50202,Touch,Character,202,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50202,c202_Ult_Skill_1,1
5004401,50202,Stay,Character,202,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50202,c202_Ult_Skill_1,1
5004500,50210,Touch,Character,210,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50210,c210_Ult_Skill_1,1
5004501,50210,Stay,Character,210,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50210,c210_Ult_Skill_1,1
5004600,50212,Touch,Character,212,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50212,c212_Ult_Skill_1,1
5004601,50212,Stay,Character,212,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50212,c212_Ult_Skill_1,1
5004700,50220,Touch,Character,220,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50220,c220_Ult_Skill_1,1
5004701,50220,Stay,Character,220,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50220,c220_Ult_Skill_1,1
5004800,50221,Touch,Character,221,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50221,c221_Ult_Skill_1,1
5004801,50221,Stay,Character,221,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50221,c221_Ult_Skill_1,1
5004900,50222,Touch,Character,222,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50222,c222_Ult_Skill_1,1
5004901,50222,Stay,Character,222,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50222,c222_Ult_Skill_1,1
5005000,50230,Touch,Character,230,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50230,c230_Ult_Skill_1,1
5005001,50230,Stay,Character,230,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50230,c230_Ult_Skill_1,1
5005100,50231,Touch,Character,231,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50231,c231_Ult_Skill_1,1
5005101,50231,Stay,Character,231,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50231,c231_Ult_Skill_1,1
5005200,50232,Touch,Character,232,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50232,c232_Ult_Skill_1,1
5005201,50232,Stay,Character,232,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50232,c232_Ult_Skill_1,1
5005300,50241,Touch,Character,241,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50241,c241_Ult_Skill_1,1
5005301,50241,Stay,Character,241,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50241,c241_Ult_Skill_1,1
5005400,50242,Touch,Character,242,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50242,c242_Ult_Skill_1,1
5005401,50242,Stay,Character,242,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50242,c242_Ult_Skill_1,1
5005500,50430,Touch,Character,430,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50430,c430_Ult_Skill_1,1
5005501,50430,Stay,Character,430,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50430,c430_Ult_Skill_1,1
5005600,50431,Touch,Character,431,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50431,c431_Ult_Skill_1,1
5005601,50431,Stay,Character,431,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50431,c431_Ult_Skill_1,1
5005700,50432,Touch,Character,432,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50432,c432_Ult_Skill_1,1
5005701,50432,Stay,Character,432,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50432,c432_Ult_Skill_1,1
5005800,50352,Touch,Character,352,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50352,c352_Ult_Skill_1,1
5005801,50352,Stay,Character,352,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50352,c352_Ult_Skill_1,1
5005900,50100,Touch,Character,100,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50100,c100_Ult_Skill_1,1
5005901,50100,Stay,Character,100,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50100,c100_Ult_Skill_1,1
5006000,50121,Touch,Character,121,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50121,c121_Ult_Skill_1,1
5006001,50121,Stay,Character,121,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50121,c121_Ult_Skill_1,1
5006100,50203,Touch,Character,203,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50203,c203_Ult_Skill_1,1
5006101,50203,Stay,Character,203,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50203,c203_Ult_Skill_1,1
5006200,50260,Touch,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50260,c260_Ult_Skill_1,1
5006201,50260,Stay,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50260,c260_Ult_Skill_1,1
5006300,50111,Touch,Character,111,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50111,c111_Ult_Skill_1,1
5006301,50111,Stay,Character,111,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50111,c111_Ult_Skill_1,1
5006400,50112,Touch,Character,112,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50112,c112_Ult_Skill_1,1
5006401,50112,Stay,Character,112,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50112,c112_Ult_Skill_1,1
5006500,50400,Touch,Character,400,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50400,c400_Ult_Skill_1,1
5006501,50400,Stay,Character,400,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50400,c400_Ult_Skill_1,1
5006600,50401,Touch,Character,401,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50401,c401_Ult_Skill_1,1
5006601,50401,Stay,Character,401,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50401,c401_Ult_Skill_1,1
5006700,50402,Touch,Character,402,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50402,c402_Ult_Skill_1,1
5006701,50402,Stay,Character,402,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50402,c402_Ult_Skill_1,1
5006800,50311,Touch,Character,311,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50311,c311_Ult_Skill_1,1
5006801,50311,Stay,Character,311,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50311,c311_Ult_Skill_1,1
5006900,50312,Touch,Character,312,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50312,c312_Ult_Skill_1,1
5006901,50312,Stay,Character,312,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50312,c312_Ult_Skill_1,1
5007000,50381,Touch,Character,381,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50381,c381_Ult_Skill_1,1
5007001,50381,Stay,Character,381,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50381,c381_Ult_Skill_1,1
5007100,50800,Touch,Character,800,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50800,c800_Ult_Skill_1,1
5007101,50800,Stay,Character,800,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50800,c800_Ult_Skill_1,1
5007200,50801,Touch,Character,801,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50801,c801_Ult_Skill_1,1
5007201,50801,Stay,Character,801,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50801,c801_Ult_Skill_1,1
5007300,50802,Touch,Character,802,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50802,c802_Ult_Skill_1,1
5007301,50802,Stay,Character,802,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50802,c802_Ult_Skill_1,1
5007400,50282,Touch,Character,282,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50282,c282_Ult_Skill_1,1
5007401,50282,Stay,Character,282,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50282,c282_Ult_Skill_1,1
5007500,50040,Touch,Character,40,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50040,c040_Ult_Skill_1,1
5007501,50040,Stay,Character,40,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50040,c040_Ult_Skill_1,1
5007600,50261,Touch,Character,261,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50261,c261_Ult_Skill_1,1
5007601,50261,Stay,Character,261,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50261,c261_Ult_Skill_1,1
5007700,50233,Touch,Character,233,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50233,c233_Ult_Skill_1,1
5007701,50233,Stay,Character,233,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50233,c233_Ult_Skill_1,1
5007800,50392,Touch,Character,392,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50392,c392_Ult_Skill_1,1
5007801,50392,Stay,Character,392,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50392,c392_Ult_Skill_1,1
5007900,50270,Touch,Character,270,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50270,c270_Ult_Skill_1,1
5007901,50270,Stay,Character,270,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50270,c270_Ult_Skill_1,1
5008000,50271,Touch,Character,271,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50271,c271_Ult_Skill_1,1
5008001,50271,Stay,Character,271,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50271,c271_Ult_Skill_1,1
5008100,50280,Touch,Character,280,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50280,c280_Ult_Skill_1,1
5008101,50280,Stay,Character,280,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50280,c280_Ult_Skill_1,1
5008200,50132,Touch,Character,132,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50132,c132_Ult_Skill_1,1
5008201,50132,Stay,Character,132,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50132,c132_Ult_Skill_1,1
5008300,50014,Touch,Character,14,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50014,c014_Ult_Skill_1,1
5008301,50014,Stay,Character,14,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50014,c014_Ult_Skill_1,1
5008400,50380,Touch,Character,380,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50380,c380_Ult_Skill_1,1
5008401,50380,Stay,Character,380,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50380,c380_Ult_Skill_1,1
5008500,50350,Touch,Character,350,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50350,c350_Ult_Skill_1,1
5008501,50350,Stay,Character,350,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50350,c350_Ult_Skill_1,1
5008600,5010101,Touch,Character,101,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5010101,c101_01_Ult_Skill_1,1
5008601,5010101,Stay,Character,101,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5010101,c101_01_Ult_Skill_1,1
5008700,50015,Touch,Character,15,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50015,c015_Ult_Skill_1,1
5008701,50015,Stay,Character,15,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50015,c015_Ult_Skill_1,1
5008800,50353,Touch,Character,353,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50353,c353_Ult_Skill_1,1
5008801,50353,Stay,Character,353,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50353,c353_Ult_Skill_1,1
5008900,50351,Touch,Character,351,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50351,c351_Ult_Skill_1,1
5008901,50351,Stay,Character,351,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50351,c351_Ult_Skill_1,1
5009000,5026001,Touch,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5026001,c260_01_Ult_Skill_1,1
5009001,5026001,Stay,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5026001,c260_01_Ult_Skill_1,1
5009100,50810,Touch,Character,810,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50810,c810_Ult_Skill_1,1
5009101,50810,Stay,Character,810,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50810,c810_Ult_Skill_1,1
5009200,50811,Touch,Character,811,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50811,c811_Ult_Skill_1,1
5009201,50811,Stay,Character,811,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50811,c811_Ult_Skill_1,1
5009300,50812,Touch,Character,812,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50812,c812_Ult_Skill_1,1
5009301,50812,Stay,Character,812,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50812,c812_Ult_Skill_1,1
5009400,5081002,Touch,Character,810,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5081002,c810_02_Ult_Skill_1,1
5009401,5081002,Stay,Character,810,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5081002,c810_02_Ult_Skill_1,1
5009500,50321,Touch,Character,321,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50321,c321_Ult_Skill_1,1
5009501,50321,Stay,Character,321,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50321,c321_Ult_Skill_1,1
5009600,50450,Touch,Character,450,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50450,c450_Ult_Skill_1,1
5009601,50450,Stay,Character,450,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50450,c450_Ult_Skill_1,1
5009700,50451,Touch,Character,451,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50451,c451_Ult_Skill_1,1
5009701,50451,Stay,Character,451,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50451,c451_Ult_Skill_1,1
5009800,5020001,Touch,Character,200,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5020001,c200_01_Ult_Skill_1,1
5009801,5020001,Stay,Character,200,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5020001,c200_01_Ult_Skill_1,1
5009900,50033,Touch,Character,33,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50033,c033_Ult_Skill_1,1
5009901,50033,Stay,Character,33,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50033,c033_Ult_Skill_1,1
5010000,50470,Touch,Character,470,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50470,c470_Ult_Skill_1,1
5010001,50470,Stay,Character,470,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50470,c470_Ult_Skill_1,1
5010100,50224,Touch,Character,224,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50224,c224_Ult_Skill_1,1
5010101,50224,Stay,Character,224,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50224,c224_Ult_Skill_1,1
5010200,5023301,Touch,Character,233,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5023301,c233_01_Ult_Skill_1,1
5010201,5023301,Stay,Character,233,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5023301,c233_01_Ult_Skill_1,1
5010300,50192,Touch,Character,192,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50192,c192_Ult_Skill_1,1
5010301,50192,Stay,Character,192,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50192,c192_Ult_Skill_1,1
5010310,50194,Touch,Character,194,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50194,c194_Ult_Skill_1,1
5010311,50194,Stay,Character,194,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50194,c194_Ult_Skill_1,1
5010320,50062,Touch,Character,62,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50062,c062_FullBurst_1,1
5010321,50062,Stay,Character,62,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50062,c062_FullBurst_1,1
5010330,50225,Touch,Character,225,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50225,c225_Ult_Skill_1,1
5010331,50225,Stay,Character,225,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50225,c225_Ult_Skill_1,1
5010340,50382,Touch,Character,382,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50382,c382_Ult_Skill_1,1
5010341,50382,Stay,Character,382,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50382,c382_Ult_Skill_1,1
5010350,50281,Touch,Character,281,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50281,c281_Ult_Skill_1,1
5010351,50281,Stay,Character,281,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50281,c281_Ult_Skill_1,1
5010360,5043002,Touch,Character,430,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5043002,c430_02_Ult_Skill_1,1
5010361,5043002,Stay,Character,430,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5043002,c430_02_Ult_Skill_1,1
5010370,50313,Touch,Character,313,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50313,c313_Ult_Skill_1,1
5010371,50313,Stay,Character,313,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50313,c313_Ult_Skill_1,1
5010380,50310,Touch,Character,310,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50310,c310_Ult_Skill_1,1
5010381,50310,Stay,Character,310,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50310,c310_Ult_Skill_1,1
5010390,50500,Touch,Character,500,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50500,c500_Ult_Skill_1,1
5010391,50500,Stay,Character,500,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50500,c500_Ult_Skill_1,1
5010400,50043,Touch,Character,43,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50043,c043_Ult_Skill_1,1
5010401,50043,Stay,Character,43,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50043,c043_Ult_Skill_1,1
5010410,50820,Touch,Character,820,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50820,c820_Ult_Skill_1,1
5010411,50820,Stay,Character,820,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50820,c820_Ult_Skill_1,1
5010420,50821,Touch,Character,821,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50821,c821_Ult_Skill_1,1
5010421,50821,Stay,Character,821,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50821,c821_Ult_Skill_1,1
5010430,50822,Touch,Character,822,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50822,c822_Ult_Skill_1,1
5010431,50822,Stay,Character,822,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50822,c822_Ult_Skill_1,1
5010440,5082101,Touch,Character,821,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5082101,c821_01_Ult_Skill_1,1
5010441,5082101,Stay,Character,821,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5082101,c821_01_Ult_Skill_1,1
5010450,50907,Touch,Character,907,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50907,c907_Ult_Skill_1,1
5010451,50907,Stay,Character,907,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50907,c907_Ult_Skill_1,1
5010460,50901,Touch,Character,901,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50901,c901_Ult_Skill_1,1
5010461,50901,Stay,Character,901,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50901,c901_Ult_Skill_1,1
5010470,50550,Touch,Character,550,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50550,c550_Ult_Skill_1,1
5010471,50550,Stay,Character,550,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50550,c550_Ult_Skill_1,1
5010480,50330,Touch,Character,330,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50330,c330_Ult_Skill_1,1
5010481,50330,Stay,Character,330,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50330,c330_Ult_Skill_1,1
5010490,50361,Touch,Character,361,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50361,c361_Ult_Skill_1,1
5010491,50361,Stay,Character,361,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50361,c361_Ult_Skill_1,1
