id,grade,lv,level_hp,level_defence
10642,Soft,642,983407,61735
10643,Soft,643,1029472,64576
10644,Soft,644,1031137,64679
10645,Soft,645,1032802,64782
10646,Soft,646,1034470,64884
10647,Soft,647,1036135,64987
10648,Soft,648,1037800,65090
10649,Soft,649,1039535,65204
10650,Soft,650,1041200,65307
10651,Soft,651,1042865,65409
10652,Soft,652,1044532,65512
10653,Soft,653,1046197,65615
10654,Soft,654,1047862,65718
10655,Soft,655,1049527,65820
10656,Soft,656,1051192,65923
10657,Soft,657,1052860,66026
10658,Soft,658,1054525,66128
10659,Soft,659,1056190,66231
10660,Soft,660,1057855,66334
10661,Soft,661,1059520,66437
10662,Soft,662,1061187,66539
10663,Soft,663,1111137,69620
10664,Soft,664,1112802,69722
10665,Soft,665,1114467,69825
10666,Soft,666,1116132,69928
10667,Soft,667,1117797,70030
10668,Soft,668,1119465,70133
10669,Soft,669,1121130,70236
10670,Soft,670,1122795,70339
10671,Soft,671,1124460,70441
10672,Soft,672,1126125,70544
10673,Soft,673,1127792,70647
10674,Soft,674,1129457,70749
10675,Soft,675,1131122,70852
10676,Soft,676,1132787,70955
10677,Soft,677,1134452,71058
10678,Soft,678,1136120,71160
10679,Soft,679,1137785,71263
10680,Soft,680,1139450,71366
10681,Soft,681,1141115,71468
10682,Soft,682,1142780,71571
10683,Soft,683,1196807,74904
10684,Soft,684,1198570,75013
10685,Soft,685,1200335,75121
10686,Soft,686,1202097,75230
10687,Soft,687,1203860,75339
10688,Soft,688,1205625,75448
10689,Soft,689,1207387,75556
10690,Soft,690,1209152,75665
10691,Soft,691,1210915,75774
10692,Soft,692,1212677,75883
10693,Soft,693,1214442,75991
10694,Soft,694,1216205,76100
10695,Soft,695,1217970,76209
10696,Soft,696,1219732,76318
10697,Soft,697,1221495,76426
10698,Soft,698,1223327,76547
10699,Soft,699,1225092,76655
10700,Soft,700,1226855,76764
10701,Soft,701,1228620,76873
10702,Soft,702,1230382,76982
10703,Soft,703,1288787,80584
10704,Soft,704,1290550,80693
10705,Soft,705,1292315,80801
10706,Soft,706,1294077,80910
10707,Soft,707,1295842,81019
10708,Soft,708,1297605,81128
10709,Soft,709,1299367,81236
10710,Soft,710,1301132,81345
10711,Soft,711,1302895,81454
10712,Soft,712,1304660,81563
10713,Soft,713,1306422,81671
10714,Soft,714,1308185,81780
10715,Soft,715,1309950,81889
10716,Soft,716,1311712,81998
10717,Soft,717,1313475,82106
10718,Soft,718,1315240,82215
10719,Soft,719,1317002,82324
10720,Soft,720,1318767,82433
10721,Soft,721,1320530,82541
10722,Soft,722,1322292,82650
10723,Soft,723,1385292,86536
10724,Soft,724,1387155,86651
10725,Soft,725,1389017,86766
10726,Soft,726,1390877,86881
10727,Soft,727,1392740,86996
10728,Soft,728,1394600,87110
10729,Soft,729,1396462,87225
10730,Soft,730,1398322,87340
10731,Soft,731,1400185,87455
10732,Soft,732,1402047,87570
10733,Soft,733,1403907,87684
10734,Soft,734,1405770,87799
10735,Soft,735,1407630,87914
10736,Soft,736,1409492,88029
10737,Soft,737,1411355,88144
10738,Soft,738,1413215,88258
10739,Soft,739,1415077,88373
10740,Soft,740,1416937,88488
10741,Soft,741,1418800,88603
10742,Soft,742,1420660,88718
10743,Soft,743,1488580,92907
10744,Soft,744,1490440,93022
10745,Soft,745,1492302,93137
10746,Soft,746,1494162,93252
10747,Soft,747,1496025,93366
10748,Soft,748,1497887,93481
10749,Soft,749,1499747,93596
10750,Soft,750,1501610,93711
10751,Soft,751,1503470,93825
10752,Soft,752,1505332,93940
10753,Soft,753,1507192,94055
10754,Soft,754,1509055,94170
10755,Soft,755,1510917,94285
10756,Soft,756,1512777,94399
10757,Soft,757,1514707,94526
10758,Soft,758,1516570,94640
10759,Soft,759,1518432,94755
10760,Soft,760,1520292,94870
10761,Soft,761,1522155,94985
10762,Soft,762,1524015,95100
10763,Soft,763,1597102,99607
10764,Soft,764,1599062,99728
10765,Soft,765,1601020,99849
10766,Soft,766,1602980,99970
10767,Soft,767,1604940,100090
10768,Soft,768,1606900,100211
10769,Soft,769,1608857,100332
10770,Soft,770,1610817,100453
10771,Soft,771,1612777,100574
10772,Soft,772,1614737,100695
10773,Soft,773,1616695,100815
10774,Soft,774,1618655,100936
10775,Soft,775,1620615,101057
10776,Soft,776,1622575,101178
10777,Soft,777,1624535,101299
10778,Soft,778,1626492,101420
10779,Soft,779,1628452,101540
10780,Soft,780,1630412,101661
10781,Soft,781,1632372,101782
10782,Soft,782,1634330,101903
10783,Soft,783,1712927,106751
10784,Soft,784,1714887,106872
10785,Soft,785,1716847,106993
10786,Soft,786,1718805,107114
10787,Soft,787,1720765,107234
10788,Soft,788,1722725,107355
10789,Soft,789,1724685,107476
10790,Soft,790,1726645,107597
10791,Soft,791,1728602,107718
10792,Soft,792,1730562,107839
10793,Soft,793,1732522,107959
10794,Soft,794,1734482,108080
10795,Soft,795,1736440,108201
10796,Soft,796,1738400,108322
10797,Soft,797,1740360,108443
10798,Soft,798,1742320,108564
10799,Soft,799,1744277,108685
10800,Soft,800,1746237,108805
10801,Soft,801,1748197,108926
10802,Soft,802,1750157,109047
10803,Soft,803,1834547,114252
10804,Soft,804,1836605,114378
10805,Soft,805,1838662,114505
10806,Soft,806,1840720,114632
10807,Soft,807,1842777,114759
10808,Soft,808,1844835,114886
10809,Soft,809,1846892,115013
10810,Soft,810,1848950,115140
10811,Soft,811,1851007,115267
10812,Soft,812,1853065,115394
10813,Soft,813,1855122,115520
10814,Soft,814,1857180,115647
10815,Soft,815,1859237,115774
10816,Soft,816,1861295,115901
10817,Soft,817,1863352,116028
10818,Soft,818,1865410,116155
10819,Soft,819,1867467,116282
10820,Soft,820,1869525,116409
10821,Soft,821,1871582,116535
10822,Soft,822,1873640,116662
10823,Soft,823,1964207,122248
10824,Soft,824,1966265,122374
10825,Soft,825,1968322,122501
10826,Soft,826,1970380,122628
10827,Soft,827,1972437,122755
10828,Soft,828,1974495,122882
10829,Soft,829,1976622,123020
10830,Soft,830,1978680,123147
10831,Soft,831,1980737,123274
10832,Soft,832,1982795,123401
10833,Soft,833,1984850,123528
10834,Soft,834,1986907,123655
10835,Soft,835,1988965,123782
10836,Soft,836,1991022,123908
10837,Soft,837,1993080,124035
10838,Soft,838,1995137,124162
10839,Soft,839,1997195,124289
10840,Soft,840,1999252,124416
10841,Soft,841,2001310,124543
10842,Soft,842,2003367,124670
10843,Soft,843,2100417,130655
10844,Soft,844,2102572,130788
10845,Soft,845,2104727,130921
10846,Soft,846,2106882,131054
10847,Soft,847,2109040,131187
10848,Soft,848,2111195,131320
10849,Soft,849,2113350,131452
10850,Soft,850,2115505,131585
10851,Soft,851,2117660,131718
10852,Soft,852,2119815,131851
10853,Soft,853,2121970,131984
10854,Soft,854,2124127,132117
10855,Soft,855,2126282,132250
10856,Soft,856,2128437,132383
10857,Soft,857,2130592,132516
10858,Soft,858,2132747,132649
10859,Soft,859,2134902,132782
10860,Soft,860,2137057,132915
10861,Soft,861,2139212,133048
10862,Soft,862,2141370,133181
10863,Soft,863,2245320,139591
10864,Soft,864,2247475,139724
10865,Soft,865,2249632,139857
10866,Soft,866,2251787,139990
10867,Soft,867,2253942,140123
10868,Soft,868,2256097,140256
10869,Soft,869,2258252,140389
10870,Soft,870,2260407,140522
10871,Soft,871,2262562,140654
10872,Soft,872,2264720,140787
10873,Soft,873,2266875,140920
10874,Soft,874,2269030,141053
10875,Soft,875,2271185,141186
10876,Soft,876,2273340,141319
10877,Soft,877,2275495,141452
10878,Soft,878,2277650,141585
10879,Soft,879,2279807,141718
10880,Soft,880,2281962,141851
10881,Soft,881,2284117,141984
10882,Soft,882,2286272,142117
10883,Soft,883,2397465,148974
10884,Soft,884,2399717,149113
10885,Soft,885,2401970,149252
10886,Soft,886,2404225,149391
10887,Soft,887,2406477,149530
10888,Soft,888,2408730,149669
10889,Soft,889,2410985,149808
10890,Soft,890,2413237,149947
10891,Soft,891,2415490,150086
10892,Soft,892,2417745,150225
10893,Soft,893,2419997,150364
10894,Soft,894,2422250,150503
10895,Soft,895,2424505,150642
10896,Soft,896,2426757,150781
10897,Soft,897,2429010,150920
10898,Soft,898,2431265,151059
10899,Soft,899,2433517,151198
10900,Soft,900,2435770,151337
10901,Soft,901,2438025,151476
10902,Soft,902,2440277,151615
10903,Soft,903,2559170,158947
10904,Soft,904,2561422,159086
10905,Soft,905,2563677,159225
10906,Soft,906,2565930,159364
10907,Soft,907,2568182,159503
10908,Soft,908,2570437,159642
10909,Soft,909,2572690,159781
10910,Soft,910,2574942,159920
10911,Soft,911,2577197,160059
10912,Soft,912,2579450,160198
10913,Soft,913,2581702,160337
10914,Soft,914,2583957,160476
10915,Soft,915,2586210,160615
10916,Soft,916,2588462,160754
10917,Soft,917,2590717,160893
10918,Soft,918,2592970,161032
10919,Soft,919,2595222,161171
10920,Soft,920,2597545,161321
10921,Soft,921,2599800,161460
10922,Soft,922,2602052,161599
10923,Soft,923,2729032,169431
10924,Soft,924,2731382,169576
10925,Soft,925,2733735,169721
10926,Soft,926,2736085,169866
10927,Soft,927,2738437,170011
10928,Soft,928,2740787,170156
10929,Soft,929,2743140,170301
10930,Soft,930,2745492,170446
10931,Soft,931,2747842,170591
10932,Soft,932,2750195,170736
10933,Soft,933,2752545,170881
10934,Soft,934,2754897,171026
10935,Soft,935,2757247,171171
10936,Soft,936,2759600,171316
10937,Soft,937,2761950,171461
10938,Soft,938,2764302,171606
10939,Soft,939,2766652,171751
10940,Soft,940,2769005,171896
10941,Soft,941,2771355,172041
10942,Soft,942,2773707,172186
10943,Soft,943,2909270,180547
10944,Soft,944,2911620,180692
10945,Soft,945,2913972,180837
10946,Soft,946,2916322,180982
10947,Soft,947,2918675,181127
10948,Soft,948,2921025,181272
10949,Soft,949,2923377,181417
10950,Soft,950,2925727,181562
10951,Soft,951,2928080,181707
10952,Soft,952,2930430,181852
10953,Soft,953,2932782,181997
10954,Soft,954,2935132,182142
10955,Soft,955,2937485,182287
10956,Soft,956,2939835,182432
10957,Soft,957,2942187,182577
10958,Soft,958,2944537,182722
10959,Soft,959,2946890,182867
10960,Soft,960,2949240,183012
10961,Soft,961,2951592,183157
10962,Soft,962,2953942,183302
10963,Soft,963,3098515,192219
10964,Soft,964,3100962,192370
10965,Soft,965,3103412,192521
10966,Soft,966,3105862,192672
10967,Soft,967,3108310,192823
10968,Soft,968,3110760,192974
10969,Soft,969,3113210,193125
10970,Soft,970,3115660,193276
10971,Soft,971,3118107,193427
10972,Soft,972,3120557,193578
10973,Soft,973,3123007,193729
10974,Soft,974,3125455,193880
10975,Soft,975,3127905,194031
10976,Soft,976,3130355,194182
10977,Soft,977,3132802,194333
10978,Soft,978,3135252,194484
10979,Soft,979,3137702,194635
10980,Soft,980,3140152,194786
10981,Soft,981,3142600,194938
10982,Soft,982,3145050,195089
10983,Soft,983,3299177,204595
10984,Soft,984,3301627,204746
10985,Soft,985,3304075,204897
10986,Soft,986,3306525,205048
10987,Soft,987,3308975,205199
10988,Soft,988,3311425,205350
10989,Soft,989,3313872,205501
10990,Soft,990,3316322,205652
10991,Soft,991,3318772,205803
10992,Soft,992,3321220,205955
10993,Soft,993,3323670,206106
10994,Soft,994,3326120,206257
10995,Soft,995,3328567,206408
10996,Soft,996,3331017,206559
10997,Soft,997,3333467,206710
10998,Soft,998,3335917,206861
10999,Soft,999,3338365,207012
11000,Soft,1000,3340815,207163
20601,Medium,601,3363360,52935
20602,Medium,602,3369230,53026
20603,Medium,603,3525280,55432
20604,Medium,604,3531550,55529
20605,Medium,605,3537820,55625
20606,Medium,606,3544090,55722
20607,Medium,607,3550640,55830
20608,Medium,608,3556910,55927
20609,Medium,609,3563180,56023
20610,Medium,610,3569450,56120
20611,Medium,611,3575720,56217
20612,Medium,612,3581990,56313
20613,Medium,613,3588260,56410
20614,Medium,614,3594530,56507
20615,Medium,615,3600800,56603
20616,Medium,616,3607070,56700
20617,Medium,617,3613340,56797
20618,Medium,618,3619610,56893
20619,Medium,619,3625880,56990
20620,Medium,620,3632150,57087
20621,Medium,621,3638420,57183
20622,Medium,622,3644690,57280
20623,Medium,623,3814490,59899
20624,Medium,624,3820760,59995
20625,Medium,625,3827030,60092
20626,Medium,626,3833300,60189
20627,Medium,627,3839570,60285
20628,Medium,628,3845840,60382
20629,Medium,629,3852110,60479
20630,Medium,630,3858390,60575
20631,Medium,631,3864660,60672
20632,Medium,632,3870930,60769
20633,Medium,633,3877200,60865
20634,Medium,634,3883470,60962
20635,Medium,635,3889740,61059
20636,Medium,636,3896010,61155
20637,Medium,637,3902280,61252
20638,Medium,638,3908550,61349
20639,Medium,639,3914820,61445
20640,Medium,640,3921090,61542
20641,Medium,641,3927360,61639
20642,Medium,642,3933630,61735
20643,Medium,643,4117890,64576
20644,Medium,644,4124550,64679
20645,Medium,645,4131210,64782
20646,Medium,646,4137880,64884
20647,Medium,647,4144540,64987
20648,Medium,648,4151200,65090
20649,Medium,649,4158140,65204
20650,Medium,650,4164800,65307
20651,Medium,651,4171460,65409
20652,Medium,652,4178130,65512
20653,Medium,653,4184790,65615
20654,Medium,654,4191450,65718
20655,Medium,655,4198110,65820
20656,Medium,656,4204770,65923
20657,Medium,657,4211440,66026
20658,Medium,658,4218100,66128
20659,Medium,659,4224760,66231
20660,Medium,660,4231420,66334
20661,Medium,661,4238080,66437
20662,Medium,662,4244750,66539
20663,Medium,663,4444550,69620
20664,Medium,664,4451210,69722
20665,Medium,665,4457870,69825
20666,Medium,666,4464530,69928
20667,Medium,667,4471190,70030
20668,Medium,668,4477860,70133
20669,Medium,669,4484520,70236
20670,Medium,670,4491180,70339
20671,Medium,671,4497840,70441
20672,Medium,672,4504500,70544
20673,Medium,673,4511170,70647
20674,Medium,674,4517830,70749
20675,Medium,675,4524490,70852
20676,Medium,676,4531150,70955
20677,Medium,677,4537810,71058
20678,Medium,678,4544480,71160
20679,Medium,679,4551140,71263
20680,Medium,680,4557800,71366
20681,Medium,681,4564460,71468
20682,Medium,682,4571120,71571
20683,Medium,683,4787230,74904
20684,Medium,684,4794280,75013
20685,Medium,685,4801340,75121
20686,Medium,686,4808390,75230
20687,Medium,687,4815440,75339
20688,Medium,688,4822500,75448
20689,Medium,689,4829550,75556
20690,Medium,690,4836610,75665
20691,Medium,691,4843660,75774
20692,Medium,692,4850710,75883
20693,Medium,693,4857770,75991
20694,Medium,694,4864820,76100
20695,Medium,695,4871880,76209
20696,Medium,696,4878930,76318
20697,Medium,697,4885980,76426
20698,Medium,698,4893310,76547
20699,Medium,699,4900370,76655
20700,Medium,700,4907420,76764
20701,Medium,701,4914480,76873
20702,Medium,702,4921530,76982
20703,Medium,703,5155150,80584
20704,Medium,704,5162200,80693
20705,Medium,705,5169260,80801
20706,Medium,706,5176310,80910
20707,Medium,707,5183370,81019
20708,Medium,708,5190420,81128
20709,Medium,709,5197470,81236
20710,Medium,710,5204530,81345
20711,Medium,711,5211580,81454
20712,Medium,712,5218640,81563
20713,Medium,713,5225690,81671
20714,Medium,714,5232740,81780
20715,Medium,715,5239800,81889
20716,Medium,716,5246850,81998
20717,Medium,717,5253900,82106
20718,Medium,718,5260960,82215
20719,Medium,719,5268010,82324
20720,Medium,720,5275070,82433
20721,Medium,721,5282120,82541
20722,Medium,722,5289170,82650
20723,Medium,723,5541170,86536
20724,Medium,724,5548620,86651
20725,Medium,725,5556070,86766
20726,Medium,726,5563510,86881
20727,Medium,727,5570960,86996
20728,Medium,728,5578400,87110
20729,Medium,729,5585850,87225
20730,Medium,730,5593290,87340
20731,Medium,731,5600740,87455
20732,Medium,732,5608190,87570
20733,Medium,733,5615630,87684
20734,Medium,734,5623080,87799
20735,Medium,735,5630520,87914
20736,Medium,736,5637970,88029
20737,Medium,737,5645420,88144
20738,Medium,738,5652860,88258
20739,Medium,739,5660310,88373
20740,Medium,740,5667750,88488
20741,Medium,741,5675200,88603
20742,Medium,742,5682640,88718
20743,Medium,743,5954320,92907
20744,Medium,744,5961760,93022
20745,Medium,745,5969210,93137
20746,Medium,746,5976650,93252
20747,Medium,747,5984100,93366
20748,Medium,748,5991550,93481
20749,Medium,749,5998990,93596
20750,Medium,750,6006440,93711
20751,Medium,751,6013880,93825
20752,Medium,752,6021330,93940
20753,Medium,753,6028770,94055
20754,Medium,754,6036220,94170
20755,Medium,755,6043670,94285
20756,Medium,756,6051110,94399
20757,Medium,757,6058830,94526
20758,Medium,758,6066280,94640
20759,Medium,759,6073730,94755
20760,Medium,760,6081170,94870
20761,Medium,761,6088620,94985
20762,Medium,762,6096060,95100
20763,Medium,763,6388410,99607
20764,Medium,764,6396250,99728
20765,Medium,765,6404080,99849
20766,Medium,766,6411920,99970
20767,Medium,767,6419760,100090
20768,Medium,768,6427600,100211
20769,Medium,769,6435430,100332
20770,Medium,770,6443270,100453
20771,Medium,771,6451110,100574
20772,Medium,772,6458950,100695
20773,Medium,773,6466780,100815
20774,Medium,774,6474620,100936
20775,Medium,775,6482460,101057
20776,Medium,776,6490300,101178
20777,Medium,777,6498140,101299
20778,Medium,778,6505970,101420
20779,Medium,779,6513810,101540
20780,Medium,780,6521650,101661
20781,Medium,781,6529490,101782
20782,Medium,782,6537320,101903
20783,Medium,783,6851710,106751
20784,Medium,784,6859550,106872
20785,Medium,785,6867390,106993
20786,Medium,786,6875220,107114
20787,Medium,787,6883060,107234
20788,Medium,788,6890900,107355
20789,Medium,789,6898740,107476
20790,Medium,790,6906580,107597
20791,Medium,791,6914410,107718
20792,Medium,792,6922250,107839
20793,Medium,793,6930090,107959
20794,Medium,794,6937930,108080
20795,Medium,795,6945760,108201
20796,Medium,796,6953600,108322
20797,Medium,797,6961440,108443
20798,Medium,798,6969280,108564
20799,Medium,799,6977110,108685
20800,Medium,800,6984950,108805
20801,Medium,801,6992790,108926
20802,Medium,802,7000630,109047
20803,Medium,803,7338190,114252
20804,Medium,804,7346420,114378
20805,Medium,805,7354650,114505
20806,Medium,806,7362880,114632
20807,Medium,807,7371110,114759
20808,Medium,808,7379340,114886
20809,Medium,809,7387570,115013
20810,Medium,810,7395800,115140
20811,Medium,811,7404030,115267
20812,Medium,812,7412260,115394
20813,Medium,813,7420490,115520
20814,Medium,814,7428720,115647
20815,Medium,815,7436950,115774
20816,Medium,816,7445180,115901
20817,Medium,817,7453410,116028
20818,Medium,818,7461640,116155
20819,Medium,819,7469870,116282
20820,Medium,820,7478100,116409
20821,Medium,821,7486330,116535
20822,Medium,822,7494560,116662
20823,Medium,823,7856830,122248
20824,Medium,824,7865060,122374
20825,Medium,825,7873290,122501
20826,Medium,826,7881520,122628
20827,Medium,827,7889750,122755
20828,Medium,828,7897980,122882
20829,Medium,829,7906490,123020
20830,Medium,830,7914720,123147
20831,Medium,831,7922950,123274
20832,Medium,832,7931180,123401
20833,Medium,833,7939400,123528
20834,Medium,834,7947630,123655
20835,Medium,835,7955860,123782
20836,Medium,836,7964090,123908
20837,Medium,837,7972320,124035
20838,Medium,838,7980550,124162
20839,Medium,839,7988780,124289
20840,Medium,840,7997010,124416
20841,Medium,841,8005240,124543
20842,Medium,842,8013470,124670
20843,Medium,843,8401670,130655
20844,Medium,844,8410290,130788
20845,Medium,845,8418910,130921
20846,Medium,846,8427530,131054
20847,Medium,847,8436160,131187
20848,Medium,848,8444780,131320
20849,Medium,849,8453400,131452
20850,Medium,850,8462020,131585
20851,Medium,851,8470640,131718
20852,Medium,852,8479260,131851
20853,Medium,853,8487880,131984
20854,Medium,854,8496510,132117
20855,Medium,855,8505130,132250
20856,Medium,856,8513750,132383
20857,Medium,857,8522370,132516
20858,Medium,858,8530990,132649
20859,Medium,859,8539610,132782
20860,Medium,860,8548230,132915
20861,Medium,861,8556850,133048
20862,Medium,862,8565480,133181
20863,Medium,863,8981280,139591
20864,Medium,864,8989900,139724
20865,Medium,865,8998530,139857
20866,Medium,866,9007150,139990
20867,Medium,867,9015770,140123
20868,Medium,868,9024390,140256
20869,Medium,869,9033010,140389
20870,Medium,870,9041630,140522
20871,Medium,871,9050250,140654
20872,Medium,872,9058880,140787
20873,Medium,873,9067500,140920
20874,Medium,874,9076120,141053
20875,Medium,875,9084740,141186
20876,Medium,876,9093360,141319
20877,Medium,877,9101980,141452
20878,Medium,878,9110600,141585
20879,Medium,879,9119230,141718
20880,Medium,880,9127850,141851
20881,Medium,881,9136470,141984
20882,Medium,882,9145090,142117
20883,Medium,883,9589860,148974
20884,Medium,884,9598870,149113
20885,Medium,885,9607880,149252
20886,Medium,886,9616900,149391
20887,Medium,887,9625910,149530
20888,Medium,888,9634920,149669
20889,Medium,889,9643940,149808
20890,Medium,890,9652950,149947
20891,Medium,891,9661960,150086
20892,Medium,892,9670980,150225
20893,Medium,893,9679990,150364
20894,Medium,894,9689000,150503
20895,Medium,895,9698020,150642
20896,Medium,896,9707030,150781
20897,Medium,897,9716040,150920
20898,Medium,898,9725060,151059
20899,Medium,899,9734070,151198
20900,Medium,900,9743080,151337
20901,Medium,901,9752100,151476
20902,Medium,902,9761110,151615
20903,Medium,903,10236680,158947
20904,Medium,904,10245690,159086
20905,Medium,905,10254710,159225
20906,Medium,906,10263720,159364
20907,Medium,907,10272730,159503
20908,Medium,908,10281750,159642
20909,Medium,909,10290760,159781
20910,Medium,910,10299770,159920
20911,Medium,911,10308790,160059
20912,Medium,912,10317800,160198
20913,Medium,913,10326810,160337
20914,Medium,914,10335830,160476
20915,Medium,915,10344840,160615
20916,Medium,916,10353850,160754
20917,Medium,917,10362870,160893
20918,Medium,918,10371880,161032
20919,Medium,919,10380890,161171
20920,Medium,920,10390180,161321
20921,Medium,921,10399200,161460
20922,Medium,922,10408210,161599
20923,Medium,923,10916130,169431
20924,Medium,924,10925530,169576
20925,Medium,925,10934940,169721
20926,Medium,926,10944340,169866
20927,Medium,927,10953750,170011
20928,Medium,928,10963150,170156
20929,Medium,929,10972560,170301
20930,Medium,930,10981970,170446
20931,Medium,931,10991370,170591
20932,Medium,932,11000780,170736
20933,Medium,933,11010180,170881
20934,Medium,934,11019590,171026
20935,Medium,935,11028990,171171
20936,Medium,936,11038400,171316
20937,Medium,937,11047800,171461
20938,Medium,938,11057210,171606
20939,Medium,939,11066610,171751
20940,Medium,940,11076020,171896
20941,Medium,941,11085420,172041
20942,Medium,942,11094830,172186
20943,Medium,943,11637080,180547
20944,Medium,944,11646480,180692
20945,Medium,945,11655890,180837
20946,Medium,946,11665290,180982
20947,Medium,947,11674700,181127
20948,Medium,948,11684100,181272
20949,Medium,949,11693510,181417
20950,Medium,950,11702910,181562
20951,Medium,951,11712320,181707
20952,Medium,952,11721720,181852
20953,Medium,953,11731130,181997
20954,Medium,954,11740530,182142
20955,Medium,955,11749940,182287
20956,Medium,956,11759340,182432
20957,Medium,957,11768750,182577
20958,Medium,958,11778150,182722
20959,Medium,959,11787560,182867
20960,Medium,960,11796960,183012
20961,Medium,961,11806370,183157
20962,Medium,962,11815770,183302
20963,Medium,963,12394060,192219
20964,Medium,964,12403850,192370
20965,Medium,965,12413650,192521
20966,Medium,966,12423450,192672
20967,Medium,967,12433240,192823
20968,Medium,968,12443040,192974
20969,Medium,969,12452840,193125
20970,Medium,970,12462640,193276
20971,Medium,971,12472430,193427
20972,Medium,972,12482230,193578
20973,Medium,973,12492030,193729
20974,Medium,974,12501820,193880
20975,Medium,975,12511620,194031
20976,Medium,976,12521420,194182
20977,Medium,977,12531210,194333
20978,Medium,978,12541010,194484
20979,Medium,979,12550810,194635
20980,Medium,980,12560610,194786
20981,Medium,981,12570400,194938
20982,Medium,982,12580200,195089
20983,Medium,983,13196710,204595
20984,Medium,984,13206510,204746
20985,Medium,985,13216300,204897
20986,Medium,986,13226100,205048
20987,Medium,987,13235900,205199
20988,Medium,988,13245700,205350
20989,Medium,989,13255490,205501
20990,Medium,990,13265290,205652
20991,Medium,991,13275090,205803
20992,Medium,992,13284880,205955
20993,Medium,993,13294680,206106
20994,Medium,994,13304480,206257
20995,Medium,995,13314270,206408
20996,Medium,996,13324070,206559
20997,Medium,997,13333870,206710
20998,Medium,998,13343670,206861
20999,Medium,999,13353460,207012
21000,Medium,1000,13363260,207163
30601,Hard,601,8408400,52935
30602,Hard,602,8423075,53026
30603,Hard,603,8813200,55432
30604,Hard,604,8828875,55529
30605,Hard,605,8844550,55625
30606,Hard,606,8860225,55722
30607,Hard,607,8876600,55830
30608,Hard,608,8892275,55927
30609,Hard,609,8907950,56023
30610,Hard,610,8923625,56120
30611,Hard,611,8939300,56217
30612,Hard,612,8954975,56313
30613,Hard,613,8970650,56410
30614,Hard,614,8986325,56507
30615,Hard,615,9002000,56603
30616,Hard,616,9017675,56700
30617,Hard,617,9033350,56797
30618,Hard,618,9049025,56893
30619,Hard,619,9064700,56990
30620,Hard,620,9080375,57087
30621,Hard,621,9096050,57183
30622,Hard,622,9111725,57280
30623,Hard,623,9536225,59899
30624,Hard,624,9551900,59995
30625,Hard,625,9567575,60092
30626,Hard,626,9583250,60189
30627,Hard,627,9598925,60285
30628,Hard,628,9614600,60382
30629,Hard,629,9630275,60479
30630,Hard,630,9645975,60575
30631,Hard,631,9661650,60672
30632,Hard,632,9677325,60769
30633,Hard,633,9693000,60865
30634,Hard,634,9708675,60962
30635,Hard,635,9724350,61059
30636,Hard,636,9740025,61155
30637,Hard,637,9755700,61252
30638,Hard,638,9771375,61349
30639,Hard,639,9787050,61445
30640,Hard,640,9802725,61542
30641,Hard,641,9818400,61639
30642,Hard,642,9834075,61735
30643,Hard,643,10294725,64576
30644,Hard,644,10311375,64679
30645,Hard,645,10328025,64782
30646,Hard,646,10344700,64884
30647,Hard,647,10361350,64987
30648,Hard,648,10378000,65090
30649,Hard,649,10395350,65204
30650,Hard,650,10412000,65307
30651,Hard,651,10428650,65409
30652,Hard,652,10445325,65512
30653,Hard,653,10461975,65615
30654,Hard,654,10478625,65718
30655,Hard,655,10495275,65820
30656,Hard,656,10511925,65923
30657,Hard,657,10528600,66026
30658,Hard,658,10545250,66128
30659,Hard,659,10561900,66231
30660,Hard,660,10578550,66334
30661,Hard,661,10595200,66437
30662,Hard,662,10611875,66539
30663,Hard,663,11111375,69620
30664,Hard,664,11128025,69722
30665,Hard,665,11144675,69825
30666,Hard,666,11161325,69928
30667,Hard,667,11177975,70030
30668,Hard,668,11194650,70133
30669,Hard,669,11211300,70236
30670,Hard,670,11227950,70339
30671,Hard,671,11244600,70441
30672,Hard,672,11261250,70544
30673,Hard,673,11277925,70647
30674,Hard,674,11294575,70749
30675,Hard,675,11311225,70852
30676,Hard,676,11327875,70955
30677,Hard,677,11344525,71058
30678,Hard,678,11361200,71160
30679,Hard,679,11377850,71263
30680,Hard,680,11394500,71366
30681,Hard,681,11411150,71468
30682,Hard,682,11427800,71571
30683,Hard,683,11968075,74904
30684,Hard,684,11985700,75013
30685,Hard,685,12003350,75121
30686,Hard,686,12020975,75230
30687,Hard,687,12038600,75339
30688,Hard,688,12056250,75448
30689,Hard,689,12073875,75556
30690,Hard,690,12091525,75665
30691,Hard,691,12109150,75774
30692,Hard,692,12126775,75883
30693,Hard,693,12144425,75991
30694,Hard,694,12162050,76100
30695,Hard,695,12179700,76209
30696,Hard,696,12197325,76318
30697,Hard,697,12214950,76426
30698,Hard,698,12233275,76547
30699,Hard,699,12250925,76655
30700,Hard,700,12268550,76764
30701,Hard,701,12286200,76873
30702,Hard,702,12303825,76982
30703,Hard,703,12887875,80584
30704,Hard,704,12905500,80693
30705,Hard,705,12923150,80801
30706,Hard,706,12940775,80910
30707,Hard,707,12958425,81019
30708,Hard,708,12976050,81128
30709,Hard,709,12993675,81236
30710,Hard,710,13011325,81345
30711,Hard,711,13028950,81454
30712,Hard,712,13046600,81563
30713,Hard,713,13064225,81671
30714,Hard,714,13081850,81780
