id,object_type,object_sub_type,grade_type,order,resource_id,si_resource_id,name_localkey,description_localkey,exchange_item_id,exchange_item_value,require_item_id,require_item_value,is_hidden,badge_resource_id
201042,BackGround,Event,SR,201042,icn_profile_bg_lordforjustice_01,si_profile_bg_lordforjustice_01,Locale_Profile:bg_lordforjustice_01_name,Locale_Profile:bg_lordforjustice_01_description,7160001,5,7160001,30,False,
201043,BackGround,Event,SR,201043,icn_profile_bg_overthehorizon_01,si_profile_bg_overthehorizon_01,Locale_Profile:bg_overthehorizon_01_name,Locale_Profile:bg_overthehorizon_01_description,7160001,5,7160001,30,False,
202001,Sticker,Event,SR,202001,icn_profile_sticker_bunny777_02,si_profile_sticker_bunny777_02,Locale_Profile:sticker_bunny777_02_name,Locale_Profile:sticker_bunny777_02_description,7160001,5,7160001,30,False,
202002,Sticker,Event,SR,202002,icn_profile_sticker_bunny777_03,si_profile_sticker_bunny777_03,Locale_Profile:sticker_bunny777_03_name,Locale_Profile:sticker_bunny777_03_description,7160001,5,7160001,30,False,
202003,Sticker,Event,SR,202003,icn_profile_sticker_bunny777_04,si_profile_sticker_bunny777_04,Locale_Profile:sticker_bunny777_04_name,Locale_Profile:sticker_bunny777_04_description,7160001,5,7160001,30,False,
202004,Sticker,Event,SR,202004,icn_profile_sticker_bowwowparadise_02,si_profile_sticker_bowwowparadise_02,Locale_Profile:sticker_bowwowparadise_02_name,Locale_Profile:sticker_bowwowparadise_02_description,7160001,5,7160001,30,False,
202005,Sticker,Event,SR,202005,icn_profile_sticker_bowwowparadise_03,si_profile_sticker_bowwowparadise_03,Locale_Profile:sticker_bowwowparadise_03_name,Locale_Profile:sticker_bowwowparadise_03_description,7160001,5,7160001,30,False,
202006,Sticker,Event,SR,202006,icn_profile_sticker_bowwowparadise_04,si_profile_sticker_bowwowparadise_04,Locale_Profile:sticker_bowwowparadise_04_name,Locale_Profile:sticker_bowwowparadise_04_description,7160001,5,7160001,30,False,
202007,Sticker,Event,SR,202007,icn_profile_sticker_bowwowparadise_05,si_profile_sticker_bowwowparadise_05,Locale_Profile:sticker_bowwowparadise_05_name,Locale_Profile:sticker_bowwowparadise_05_description,7160001,5,7160001,30,False,
202008,Sticker,Event,SR,202008,icn_profile_sticker_bowwowparadise_06,si_profile_sticker_bowwowparadise_06,Locale_Profile:sticker_bowwowparadise_06_name,Locale_Profile:sticker_bowwowparadise_06_description,7160001,5,7160001,30,False,
202009,Sticker,Event,SR,202009,icn_profile_sticker_ltk_02,si_profile_sticker_ltk_02,Locale_Profile:sticker_ltk_02_name,Locale_Profile:sticker_ltk_02_description,7160001,5,7160001,30,False,
202010,Sticker,Event,SR,202010,icn_profile_sticker_ltk_03,si_profile_sticker_ltk_03,Locale_Profile:sticker_ltk_03_name,Locale_Profile:sticker_ltk_03_description,7160001,5,7160001,30,False,
202011,Sticker,Event,SR,202011,icn_profile_sticker_ltk_04,si_profile_sticker_ltk_04,Locale_Profile:sticker_ltk_04_name,Locale_Profile:sticker_ltk_04_description,7160001,5,7160001,30,False,
202012,Sticker,Event,SR,202012,icn_profile_sticker_queensorder_02,si_profile_sticker_queensorder_02,Locale_Profile:sticker_queensorder_02_name,Locale_Profile:sticker_queensorder_02_description,7160001,5,7160001,30,False,
202013,Sticker,Event,SR,202013,icn_profile_sticker_queensorder_03,si_profile_sticker_queensorder_03,Locale_Profile:sticker_queensorder_03_name,Locale_Profile:sticker_queensorder_03_description,7160001,5,7160001,30,False,
202014,Sticker,Event,SR,202014,icn_profile_sticker_queensorder_04,si_profile_sticker_queensorder_04,Locale_Profile:sticker_queensorder_04_name,Locale_Profile:sticker_queensorder_04_description,7160001,5,7160001,30,False,
202015,Sticker,Event,SR,202015,icn_profile_sticker_nyanyaparadise_02,si_profile_sticker_nyanyaparadise_02,Locale_Profile:sticker_nyanyaparadise_02_name,Locale_Profile:sticker_nyanyaparadise_02_description,7160001,5,7160001,30,False,
202016,Sticker,Event,SR,202016,icn_profile_sticker_nyanyaparadise_03,si_profile_sticker_nyanyaparadise_03,Locale_Profile:sticker_nyanyaparadise_03_name,Locale_Profile:sticker_nyanyaparadise_03_description,7160001,5,7160001,30,False,
202017,Sticker,Event,SR,202017,icn_profile_sticker_nyanyaparadise_04,si_profile_sticker_nyanyaparadise_04,Locale_Profile:sticker_nyanyaparadise_04_name,Locale_Profile:sticker_nyanyaparadise_04_description,7160001,5,7160001,30,False,
202018,Sticker,Event,SR,202018,icn_profile_sticker_cherryblossom_02,si_profile_sticker_cherryblossom_02,Locale_Profile:sticker_cherryblossom_02_name,Locale_Profile:sticker_cherryblossom_02_description,7160001,5,7160001,30,False,
202019,Sticker,Event,SR,202019,icn_profile_sticker_cherryblossom_03,si_profile_sticker_cherryblossom_03,Locale_Profile:sticker_cherryblossom_03_name,Locale_Profile:sticker_cherryblossom_03_description,7160001,5,7160001,30,False,
202020,Sticker,Event,SR,202020,icn_profile_sticker_cherryblossom_04,si_profile_sticker_cherryblossom_04,Locale_Profile:sticker_cherryblossom_04_name,Locale_Profile:sticker_cherryblossom_04_description,7160001,5,7160001,30,False,
202021,Sticker,Event,SR,202021,icn_profile_sticker_d-outsiders_02,si_profile_sticker_d-outsiders_02,Locale_Profile:sticker_d-outsiders_02_name,Locale_Profile:sticker_d-outsiders_02_description,7160001,5,7160001,30,False,
202022,Sticker,Event,SR,202022,icn_profile_sticker_d-outsiders_03,si_profile_sticker_d-outsiders_03,Locale_Profile:sticker_d-outsiders_03_name,Locale_Profile:sticker_d-outsiders_03_description,7160001,5,7160001,30,False,
202023,Sticker,Event,SR,202023,icn_profile_sticker_d-outsiders_04,si_profile_sticker_d-outsiders_04,Locale_Profile:sticker_d-outsiders_04_name,Locale_Profile:sticker_d-outsiders_04_description,7160001,5,7160001,30,False,
202024,Sticker,Event,SR,202024,icn_profile_sticker_maidinvalentine_04,si_profile_sticker_maidinvalentine_04,Locale_Profile:sticker_maidinvalentine_04_name,Locale_Profile:sticker_maidinvalentine_04_description,7160001,5,7160001,30,False,
202025,Sticker,Event,SR,202025,icn_profile_sticker_maidinvalentine_05,si_profile_sticker_maidinvalentine_05,Locale_Profile:sticker_maidinvalentine_05_name,Locale_Profile:sticker_maidinvalentine_05_description,7160001,5,7160001,30,False,
202026,Sticker,Event,SR,202026,icn_profile_sticker_maidinvalentine_06,si_profile_sticker_maidinvalentine_06,Locale_Profile:sticker_maidinvalentine_06_name,Locale_Profile:sticker_maidinvalentine_06_description,7160001,5,7160001,30,False,
202027,Sticker,Event,SR,202027,icn_profile_sticker_schooloflock_02,si_profile_sticker_schooloflock_02,Locale_Profile:sticker_schooloflock_02_name,Locale_Profile:sticker_schooloflock_02_description,7160001,5,7160001,30,False,
202028,Sticker,Event,SR,202028,icn_profile_sticker_schooloflock_03,si_profile_sticker_schooloflock_03,Locale_Profile:sticker_schooloflock_03_name,Locale_Profile:sticker_schooloflock_03_description,7160001,5,7160001,30,False,
202029,Sticker,Event,SR,202029,icn_profile_sticker_schooloflock_04,si_profile_sticker_schooloflock_04,Locale_Profile:sticker_schooloflock_04_name,Locale_Profile:sticker_schooloflock_04_description,7160001,5,7160001,30,False,
202030,Sticker,Event,SR,202030,icn_profile_sticker_schooloflock_05,si_profile_sticker_schooloflock_05,Locale_Profile:sticker_schooloflock_05_name,Locale_Profile:sticker_schooloflock_05_description,7160001,5,7160001,30,False,
202031,Sticker,Event,SR,202031,icn_profile_sticker_brandnewyear_02,si_profile_sticker_brandnewyear_02,Locale_Profile:sticker_brandnewyear_02_name,Locale_Profile:sticker_brandnewyear_02_description,7160001,5,7160001,30,False,
202032,Sticker,Event,SR,202032,icn_profile_sticker_brandnewyear_03,si_profile_sticker_brandnewyear_03,Locale_Profile:sticker_brandnewyear_03_name,Locale_Profile:sticker_brandnewyear_03_description,7160001,5,7160001,30,False,
202033,Sticker,Event,SR,202033,icn_profile_sticker_brandnewyear_04,si_profile_sticker_brandnewyear_04,Locale_Profile:sticker_brandnewyear_04_name,Locale_Profile:sticker_brandnewyear_04_description,7160001,5,7160001,30,False,
202034,Sticker,Event,SR,202034,icn_profile_sticker_overzone_02,si_profile_sticker_overzone_02,Locale_Profile:sticker_overzone_02_name,Locale_Profile:sticker_overzone_02_description,7160001,5,7160001,30,False,
202035,Sticker,Event,SR,202035,icn_profile_sticker_overzone_03,si_profile_sticker_overzone_03,Locale_Profile:sticker_overzone_03_name,Locale_Profile:sticker_overzone_03_description,7160001,5,7160001,30,False,
202036,Sticker,Event,SR,202036,icn_profile_sticker_overzone_04,si_profile_sticker_overzone_04,Locale_Profile:sticker_overzone_04_name,Locale_Profile:sticker_overzone_04_description,7160001,5,7160001,30,False,
202037,Sticker,Event,SR,202037,icn_profile_sticker_miraclesnow_02,si_profile_sticker_miraclesnow_02,Locale_Profile:sticker_miraclesnow_02_name,Locale_Profile:sticker_miraclesnow_02_description,7160001,5,7160001,30,False,
202038,Sticker,Event,SR,202038,icn_profile_sticker_miraclesnow_03,si_profile_sticker_miraclesnow_03,Locale_Profile:sticker_miraclesnow_03_name,Locale_Profile:sticker_miraclesnow_03_description,7160001,5,7160001,30,False,
202039,Sticker,Event,SR,202039,icn_profile_sticker_miraclesnow_04,si_profile_sticker_miraclesnow_04,Locale_Profile:sticker_miraclesnow_04_name,Locale_Profile:sticker_miraclesnow_04_description,7160001,5,7160001,30,False,
202040,Sticker,Event,SR,202040,icn_profile_sticker_miraclesnow_05,si_profile_sticker_miraclesnow_05,Locale_Profile:sticker_miraclesnow_05_name,Locale_Profile:sticker_miraclesnow_05_description,7160001,5,7160001,30,False,
202041,Sticker,Event,SR,202041,icn_profile_sticker_redash_02,si_profile_sticker_redash_02,Locale_Profile:sticker_redash_02_name,Locale_Profile:sticker_redash_02_description,7160001,5,7160001,30,False,
202042,Sticker,Event,SR,202042,icn_profile_sticker_redash_03,si_profile_sticker_redash_03,Locale_Profile:sticker_redash_03_name,Locale_Profile:sticker_redash_03_description,7160001,5,7160001,30,False,
202043,Sticker,Event,SR,202043,icn_profile_sticker_redash_04,si_profile_sticker_redash_04,Locale_Profile:sticker_redash_04_name,Locale_Profile:sticker_redash_04_description,7160001,5,7160001,30,False,
202044,Sticker,Event,SR,202044,icn_profile_sticker_lastkingdom_02,si_profile_sticker_lastkingdom_02,Locale_Profile:sticker_lastkingdom_02_name,Locale_Profile:sticker_lastkingdom_02_description,7160001,5,7160001,30,False,
202045,Sticker,Event,SR,202045,icn_profile_sticker_lastkingdom_03,si_profile_sticker_lastkingdom_03,Locale_Profile:sticker_lastkingdom_03_name,Locale_Profile:sticker_lastkingdom_03_description,7160001,5,7160001,30,False,
202046,Sticker,Event,SR,202046,icn_profile_sticker_lastkingdom_04,si_profile_sticker_lastkingdom_04,Locale_Profile:sticker_lastkingdom_04_name,Locale_Profile:sticker_lastkingdom_04_description,7160001,5,7160001,30,False,
202047,Sticker,Event,SR,202047,icn_profile_sticker_darkhero_02,si_profile_sticker_darkhero_02,Locale_Profile:sticker_darkhero_02_name,Locale_Profile:sticker_darkhero_02_description,7160001,5,7160001,30,False,
202048,Sticker,Event,SR,202048,icn_profile_sticker_darkhero_03,si_profile_sticker_darkhero_03,Locale_Profile:sticker_darkhero_03_name,Locale_Profile:sticker_darkhero_03_description,7160001,5,7160001,30,False,
202049,Sticker,Event,SR,202049,icn_profile_sticker_hightechtoy_02,si_profile_sticker_hightechtoy_02,Locale_Profile:sticker_hightechtoy_02_name,Locale_Profile:sticker_hightechtoy_02_description,7160001,5,7160001,30,False,
202050,Sticker,Event,SR,202050,icn_profile_sticker_hightechtoy_03,si_profile_sticker_hightechtoy_03,Locale_Profile:sticker_hightechtoy_03_name,Locale_Profile:sticker_hightechtoy_03_description,7160001,5,7160001,30,False,
202051,Sticker,Event,SR,202051,icn_profile_sticker_goldenship_02,si_profile_sticker_goldenship_02,Locale_Profile:sticker_goldenship_02_name,Locale_Profile:sticker_goldenship_02_description,7160001,5,7160001,30,False,
202052,Sticker,Event,SR,202052,icn_profile_sticker_goldenship_03,si_profile_sticker_goldenship_03,Locale_Profile:sticker_goldenship_03_name,Locale_Profile:sticker_goldenship_03_description,7160001,5,7160001,30,False,
202053,Sticker,Event,SR,202053,icn_profile_sticker_goldencoinrush_03,si_profile_sticker_goldencoinrush_03,Locale_Profile:sticker_goldencoinrush_03_name,Locale_Profile:sticker_goldencoinrush_03_description,7160001,5,7160001,30,False,
202054,Sticker,Event,SR,202054,icn_profile_sticker_goldencoinrush_04,si_profile_sticker_goldencoinrush_04,Locale_Profile:sticker_goldencoinrush_04_name,Locale_Profile:sticker_goldencoinrush_04_description,7160001,5,7160001,30,False,
202055,Sticker,Event,SR,202055,icn_profile_sticker_letsplaysoda_03,si_profile_sticker_letsplaysoda_03,Locale_Profile:sticker_letsplaysoda_03_name,Locale_Profile:sticker_letsplaysoda_03_description,7160001,5,7160001,30,True,
202056,Sticker,Event,SR,202056,icn_profile_sticker_letsplaysoda_04,si_profile_sticker_letsplaysoda_04,Locale_Profile:sticker_letsplaysoda_04_name,Locale_Profile:sticker_letsplaysoda_04_description,7160001,5,7160001,30,True,
202057,Sticker,Event,SR,202057,icn_profile_sticker_letsplaysoda_05,si_profile_sticker_letsplaysoda_05,Locale_Profile:sticker_letsplaysoda_05_name,Locale_Profile:sticker_letsplaysoda_05_description,7160001,5,7160001,30,True,
202058,Sticker,Event,SR,202058,icn_profile_sticker_claymore_02,si_profile_sticker_claymore_02,Locale_Profile:sticker_claymore_02_name,Locale_Profile:sticker_claymore_02_description,7160001,5,7160001,30,False,
202059,Sticker,Event,SR,202059,icn_profile_sticker_claymore_03,si_profile_sticker_claymore_03,Locale_Profile:sticker_claymore_03_name,Locale_Profile:sticker_claymore_03_description,7160001,5,7160001,30,False,
202060,Sticker,Event,SR,202060,icn_profile_sticker_claymore_04,si_profile_sticker_claymore_04,Locale_Profile:sticker_claymore_04_name,Locale_Profile:sticker_claymore_04_description,7160001,5,7160001,30,False,
202061,Sticker,Event,SR,202061,icn_profile_sticker_dazzlingcupid_02,si_profile_sticker_dazzlingcupid_02,Locale_Profile:sticker_dazzlingcupid_02_name,Locale_Profile:sticker_dazzlingcupid_02_description,7160001,5,7160001,30,False,
202062,Sticker,Event,SR,202062,icn_profile_sticker_dazzlingcupid_03,si_profile_sticker_dazzlingcupid_03,Locale_Profile:sticker_dazzlingcupid_03_name,Locale_Profile:sticker_dazzlingcupid_03_description,7160001,5,7160001,30,False,
202063,Sticker,Event,SR,202063,icn_profile_sticker_bluewaterisland_02,si_profile_sticker_bluewaterisland_02,Locale_Profile:sticker_bluewaterisland_02_name,Locale_Profile:sticker_bluewaterisland_02_description,7160001,5,7160001,30,False,
202064,Sticker,Event,SR,202064,icn_profile_sticker_bluewaterisland_03,si_profile_sticker_bluewaterisland_03,Locale_Profile:sticker_bluewaterisland_03_name,Locale_Profile:sticker_bluewaterisland_03_description,7160001,5,7160001,30,False,
202065,Sticker,Event,SR,202065,icn_profile_sticker_beautyfullshot_02,si_profile_sticker_beautyfullshot_02,Locale_Profile:sticker_beautyfullshot_02_name,Locale_Profile:sticker_beautyfullshot_02_description,7160001,5,7160001,30,False,
202066,Sticker,Event,SR,202066,icn_profile_sticker_beautyfullshot_03,si_profile_sticker_beautyfullshot_03,Locale_Profile:sticker_beautyfullshot_03_name,Locale_Profile:sticker_beautyfullshot_03_description,7160001,5,7160001,30,False,
202067,Sticker,Event,SR,202067,icn_profile_sticker_coralislandadventure_03,si_profile_sticker_coralislandadventure_03,Locale_Profile:sticker_coralislandadventure_03_name,Locale_Profile:sticker_coralislandadventure_03_description,7160001,5,7160001,30,True,
202068,Sticker,Event,SR,202068,icn_profile_sticker_seayouagain_02,si_profile_sticker_seayouagain_02,Locale_Profile:sticker_seayouagain_02_name,Locale_Profile:sticker_seayouagain_02_description,7160001,5,7160001,30,False,
202069,Sticker,Event,SR,202069,icn_profile_sticker_seayouagain_03,si_profile_sticker_seayouagain_03,Locale_Profile:sticker_seayouagain_03_name,Locale_Profile:sticker_seayouagain_03_description,7160001,5,7160001,30,False,
202070,Sticker,Event,SR,202070,icn_profile_sticker_juveniledays_02,si_profile_sticker_juveniledays_02,Locale_Profile:sticker_juveniledays_02_name,Locale_Profile:sticker_juveniledays_02_description,7160001,5,7160001,30,False,
202071,Sticker,Event,SR,202071,icn_profile_sticker_juveniledays_03,si_profile_sticker_juveniledays_03,Locale_Profile:sticker_juveniledays_03_name,Locale_Profile:sticker_juveniledays_03_description,7160001,5,7160001,30,False,
202072,Sticker,Event,SR,202072,icn_profile_sticker_colorless_02,si_profile_sticker_colorless_02,Locale_Profile:sticker_colorless_02_name,Locale_Profile:sticker_colorless_02_description,7160001,5,7160001,30,False,
202073,Sticker,Event,SR,202073,icn_profile_sticker_colorless_03,si_profile_sticker_colorless_03,Locale_Profile:sticker_colorless_03_name,Locale_Profile:sticker_colorless_03_description,7160001,5,7160001,30,False,
202074,Sticker,Event,SR,202074,icn_profile_sticker_acpufreeze_04,si_profile_sticker_acpufreeze_04,Locale_Profile:sticker_acpufreeze_04_name,Locale_Profile:sticker_acpufreeze_04_description,7160001,5,7160001,30,False,
202075,Sticker,Event,SR,202075,icn_profile_sticker_acpufreeze_05,si_profile_sticker_acpufreeze_05,Locale_Profile:sticker_acpufreeze_05_name,Locale_Profile:sticker_acpufreeze_05_description,7160001,5,7160001,30,False,
202076,Sticker,Event,SR,202076,icn_profile_sticker_jinxplayer_02,si_profile_sticker_jinxplayer_02,Locale_Profile:sticker_jinxplayer_02_name,Locale_Profile:sticker_jinxplayer_02_description,7160001,5,7160001,30,False,
202077,Sticker,Event,SR,202077,icn_profile_sticker_jinxplayer_03,si_profile_sticker_jinxplayer_03,Locale_Profile:sticker_jinxplayer_03_name,Locale_Profile:sticker_jinxplayer_03_description,7160001,5,7160001,30,False,
202078,Sticker,Event,SR,202078,icn_profile_sticker_dirtybackyard_02,si_profile_sticker_dirtybackyard_02,Locale_Profile:sticker_dirtybackyard_02_name,Locale_Profile:sticker_dirtybackyard_02_description,7160001,5,7160001,30,False,
202079,Sticker,Event,SR,202079,icn_profile_sticker_dirtybackyard_03,si_profile_sticker_dirtybackyard_03,Locale_Profile:sticker_dirtybackyard_03_name,Locale_Profile:sticker_dirtybackyard_03_description,7160001,5,7160001,30,False,
202080,Sticker,Event,SR,202080,icn_profile_sticker_phantomthiefvsdetective_02,si_profile_sticker_phantomthiefvsdetective_02,Locale_Profile:sticker_phantomthiefvsdetective_02_name,Locale_Profile:sticker_phantomthiefvsdetective_02_description,7160001,5,7160001,30,False,
202081,Sticker,Event,SR,202081,icn_profile_sticker_phantomthiefvsdetective_03,si_profile_sticker_phantomthiefvsdetective_03,Locale_Profile:sticker_phantomthiefvsdetective_03_name,Locale_Profile:sticker_phantomthiefvsdetective_03_description,7160001,5,7160001,30,False,
202082,Sticker,Event,SR,202082,icn_profile_sticker_lionheart_02,si_profile_sticker_lionheart_02,Locale_Profile:sticker_lionheart_02_name,Locale_Profile:sticker_lionheart_02_description,7160001,5,7160001,30,False,
202083,Sticker,Event,SR,202083,icn_profile_sticker_lionheart_03,si_profile_sticker_lionheart_03,Locale_Profile:sticker_lionheart_03_name,Locale_Profile:sticker_lionheart_03_description,7160001,5,7160001,30,False,
202084,Sticker,Event,SR,202084,icn_profile_sticker_lifeagain_02,si_profile_sticker_lifeagain_02,Locale_Profile:sticker_lifeagain_02_name,Locale_Profile:sticker_lifeagain_02_description,7160001,5,7160001,30,False,
202085,Sticker,Event,SR,202085,icn_profile_sticker_lifeagain_03,si_profile_sticker_lifeagain_03,Locale_Profile:sticker_lifeagain_03_name,Locale_Profile:sticker_lifeagain_03_description,7160001,5,7160001,30,False,
202086,Sticker,Event,SR,202086,icn_profile_sticker_oldtales_02,si_profile_sticker_oldtales_02,Locale_Profile:sticker_oldtales_02_name,Locale_Profile:sticker_oldtales_02_description,7160001,5,7160001,30,False,
202087,Sticker,Event,SR,202087,icn_profile_sticker_oldtales_03,si_profile_sticker_oldtales_03,Locale_Profile:sticker_oldtales_03_name,Locale_Profile:sticker_oldtales_03_description,7160001,5,7160001,30,False,
202088,Sticker,Event,SR,202088,icn_profile_sticker_newyearnewsword_02,si_profile_sticker_newyearnewsword_02,Locale_Profile:sticker_newyearnewsword_02_name,Locale_Profile:sticker_newyearnewsword_02_description,7160001,5,7160001,30,False,
202089,Sticker,Event,SR,202089,icn_profile_sticker_newyearnewsword_03,si_profile_sticker_newyearnewsword_03,Locale_Profile:sticker_newyearnewsword_03_name,Locale_Profile:sticker_newyearnewsword_03_description,7160001,5,7160001,30,False,
202090,Sticker,Event,SR,202090,icn_profile_sticker_giftfactory_02,si_profile_sticker_giftfactory_02,Locale_Profile:sticker_giftfactory_02_name,Locale_Profile:sticker_giftfactory_02_description,7160001,5,7160001,30,True,
202091,Sticker,Event,SR,202091,icn_profile_sticker_inthemirror_03,si_profile_sticker_inthemirror_03,Locale_Profile:sticker_inthemirror_03_name,Locale_Profile:sticker_inthemirror_03_description,7160001,5,7160001,30,True,
202092,Sticker,Event,SR,202092,icn_profile_sticker_secretgarden_02,si_profile_sticker_secretgarden_02,Locale_Profile:sticker_secretgarden_02_name,Locale_Profile:sticker_secretgarden_02_description,7160001,5,7160001,30,False,
202093,Sticker,Event,SR,202093,icn_profile_sticker_secretgarden_03,si_profile_sticker_secretgarden_03,Locale_Profile:sticker_secretgarden_03_name,Locale_Profile:sticker_secretgarden_03_description,7160001,5,7160001,30,False,
202094,Sticker,Event,SR,202094,icn_profile_sticker_neverland_02,si_profile_sticker_neverland_02,Locale_Profile:sticker_neverland_02_name,Locale_Profile:sticker_neverland_02_description,7160001,5,7160001,30,False,
202095,Sticker,Event,SR,202095,icn_profile_sticker_neverland_03,si_profile_sticker_neverland_03,Locale_Profile:sticker_neverland_03_name,Locale_Profile:sticker_neverland_03_description,7160001,5,7160001,30,False,
202096,Sticker,Event,SR,202096,icn_profile_sticker_icedragonsaga_02,si_profile_sticker_icedragonsaga_02,Locale_Profile:sticker_icedragonsaga_02_name,Locale_Profile:sticker_icedragonsaga_02_description,7160001,5,7160001,30,False,
202097,Sticker,Event,SR,202097,icn_profile_sticker_icedragonsaga_03,si_profile_sticker_icedragonsaga_03,Locale_Profile:sticker_icedragonsaga_03_name,Locale_Profile:sticker_icedragonsaga_03_description,7160001,5,7160001,30,False,
202098,Sticker,Event,SR,202098,icn_profile_sticker_footstepwalkrun_02,si_profile_sticker_footstepwalkrun_02,Locale_Profile:sticker_footstepwalkrun_02_name,Locale_Profile:sticker_footstepwalkrun_02_description,7160001,5,7160001,30,False,
202099,Sticker,Event,SR,202099,icn_profile_sticker_footstepwalkrun_03,si_profile_sticker_footstepwalkrun_03,Locale_Profile:sticker_footstepwalkrun_03_name,Locale_Profile:sticker_footstepwalkrun_03_description,7160001,5,7160001,30,False,
202100,Sticker,Event,SR,202100,icn_profile_sticker_alonesurvivor_02,si_profile_sticker_alonesurvivor_02,Locale_Profile:sticker_alonesurvivor_02_name,Locale_Profile:sticker_alonesurvivor_02_description,7160001,5,7160001,30,False,
202101,Sticker,Event,SR,202101,icn_profile_sticker_alonesurvivor_03,si_profile_sticker_alonesurvivor_03,Locale_Profile:sticker_alonesurvivor_03_name,Locale_Profile:sticker_alonesurvivor_03_description,7160001,5,7160001,30,False,
202102,Sticker,Event,SR,202102,icn_profile_sticker_wisdomspring_02,si_profile_sticker_wisdomspring_02,Locale_Profile:sticker_wisdomspring_02_name,Locale_Profile:sticker_wisdomspring_02_description,7160001,5,7160001,30,False,
202103,Sticker,Event,SR,202103,icn_profile_sticker_wisdomspring_03,si_profile_sticker_wisdomspring_03,Locale_Profile:sticker_wisdomspring_03_name,Locale_Profile:sticker_wisdomspring_03_description,7160001,5,7160001,30,False,
202104,Sticker,Event,SR,202104,icn_profile_sticker_perfectmaid_02,si_profile_sticker_perfectmaid_02,Locale_Profile:sticker_perfectmaid_02_name,Locale_Profile:sticker_perfectmaid_02_description,7160001,5,7160001,30,False,
202105,Sticker,Event,SR,202105,icn_profile_sticker_perfectmaid_03,si_profile_sticker_perfectmaid_03,Locale_Profile:sticker_perfectmaid_03_name,Locale_Profile:sticker_perfectmaid_03_description,7160001,5,7160001,30,False,
202106,Sticker,Event,SR,202106,icn_profile_sticker_romanticvalentine_02,si_profile_sticker_romanticvalentine_02,Locale_Profile:sticker_romanticvalentine_02_name,Locale_Profile:sticker_romanticvalentine_02_description,7160001,5,7160001,30,False,
202107,Sticker,Event,SR,202107,icn_profile_sticker_romanticvalentine_03,si_profile_sticker_romanticvalentine_03,Locale_Profile:sticker_romanticvalentine_03_name,Locale_Profile:sticker_romanticvalentine_03_description,7160001,5,7160001,30,False,
202108,Sticker,Event,SR,202108,icn_profile_sticker_boomsday_02,si_profile_sticker_boomsday_02,Locale_Profile:sticker_boomsday_02_name,Locale_Profile:sticker_boomsday_02_description,7160001,5,7160001,30,False,
202109,Sticker,Event,SR,202109,icn_profile_sticker_boomsday_03,si_profile_sticker_boomsday_03,Locale_Profile:sticker_boomsday_03_name,Locale_Profile:sticker_boomsday_03_description,7160001,5,7160001,30,False,
202110,Sticker,Event,SR,202110,icn_profile_sticker_forrest_02,si_profile_sticker_forrest_02,Locale_Profile:sticker_forrest_02_name,Locale_Profile:sticker_forrest_02_description,7160001,5,7160001,30,False,
202111,Sticker,Event,SR,202111,icn_profile_sticker_forrest_03,si_profile_sticker_forrest_03,Locale_Profile:sticker_forrest_03_name,Locale_Profile:sticker_forrest_03_description,7160001,5,7160001,30,False,
202112,Sticker,Event,SR,202112,icn_profile_sticker_newflavor_02,si_profile_sticker_newflavor_02,Locale_Profile:sticker_newflavor_02_name,Locale_Profile:sticker_newflavor_02_description,7160001,5,7160001,30,False,
202113,Sticker,Event,SR,202113,icn_profile_sticker_newflavor_03,si_profile_sticker_newflavor_03,Locale_Profile:sticker_newflavor_03_name,Locale_Profile:sticker_newflavor_03_description,7160001,5,7160001,30,False,
202114,Sticker,Event,SR,202114,icn_profile_sticker_onemoretime_02,si_profile_sticker_onemoretime_02,Locale_Profile:sticker_onemoretime_02_name,Locale_Profile:sticker_onemoretime_02_description,7160001,5,7160001,30,False,
202115,Sticker,Event,SR,202115,icn_profile_sticker_onemoretime_03,si_profile_sticker_onemoretime_03,Locale_Profile:sticker_onemoretime_03_name,Locale_Profile:sticker_onemoretime_03_description,7160001,5,7160001,30,False,
202116,Sticker,Event,SR,202116,icn_profile_sticker_trueflavor_02,si_profile_sticker_trueflavor_02,Locale_Profile:sticker_trueflavor_02_name,Locale_Profile:sticker_trueflavor_02_description,7160001,5,7160001,30,False,
202117,Sticker,Event,SR,202117,icn_profile_sticker_trueflavor_03,si_profile_sticker_trueflavor_03,Locale_Profile:sticker_trueflavor_03_name,Locale_Profile:sticker_trueflavor_03_description,7160001,5,7160001,30,False,
202118,Sticker,Event,SR,202118,icn_profile_sticker_unbreakablesphere_02,si_profile_sticker_unbreakablesphere_02,Locale_Profile:sticker_unbreakablesphere_02_name,Locale_Profile:sticker_unbreakablesphere_02_description,7160001,5,7160001,30,False,
202119,Sticker,Event,SR,202119,icn_profile_sticker_unbreakablesphere_03,si_profile_sticker_unbreakablesphere_03,Locale_Profile:sticker_unbreakablesphere_03_name,Locale_Profile:sticker_unbreakablesphere_03_description,7160001,5,7160001,30,False,
202120,Sticker,Event,SR,202120,icn_profile_sticker_bubblemarch_03,si_profile_sticker_bubblemarch_03,Locale_Profile:sticker_bubblemarch_03_name,Locale_Profile:sticker_bubblemarch_03_description,7160001,5,7160001,30,True,
202121,Sticker,Event,SR,202121,icn_profile_sticker_killthelord_02,si_profile_sticker_killthelord_02,Locale_Profile:sticker_killthelord_02_name,Locale_Profile:sticker_killthelord_02_description,7160001,5,7160001,30,False,
