id,user_title_id,order,info_type,contents_desc_locale_key,acquire_condition_list/0/condition_type,acquire_condition_list/0/condition_point_value,acquire_condition_list/0/condition_desc_locale_key,acquire_condition_list/1/condition_type,acquire_condition_list/1/condition_point_value,acquire_condition_list/1/condition_desc_locale_key,acquire_condition_list/2/condition_type,acquire_condition_list/2/condition_point_value,acquire_condition_list/2/condition_desc_locale_key,acquire_condition_list/3/condition_type,acquire_condition_list/3/condition_point_value,acquire_condition_list/3/condition_desc_locale_key,acquire_condition_list/4/condition_type,acquire_condition_list/4/condition_point_value,acquire_condition_list/4/condition_desc_locale_key
512701,5127,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5127.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5127,UserTitle_MaxAttractive,5127.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5127,UserTitle_4Overload,5127.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5127,,,,,,
512801,5128,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5128.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5128,UserTitle_MaxAttractive,5128.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5128,UserTitle_4Overload,5128.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5128,,,,,,
512901,5129,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5129.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5129,UserTitle_MaxAttractive,5129.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5129,UserTitle_4Overload,5129.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5129,,,,,,
101901,1019,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,1019.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_1019,UserTitle_MaxAttractive,1019.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_1019,UserTitle_4Overload,1019.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_1019,,,,,,
513001,5130,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5130.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5130,UserTitle_MaxAttractive,5130.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5130,UserTitle_4Overload,5130.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5130,,,,,,
513101,5131,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5131.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5131,UserTitle_MaxAttractive,5131.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5131,UserTitle_4Overload,5131.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5131,,,,,,
513401,5134,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5134.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5134,UserTitle_MaxAttractive,5134.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5134,UserTitle_4Overload,5134.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5134,,,,,,
513501,5135,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5135.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5135,UserTitle_MaxAttractive,5135.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5135,UserTitle_4Overload,5135.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5135,,,,,,
513601,5136,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5136.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5136,UserTitle_MaxAttractive,5136.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5136,UserTitle_4Overload,5136.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5136,,,,,,
513701,5137,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5137.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5137,UserTitle_MaxAttractive,5137.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5137,UserTitle_4Overload,5137.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5137,,,,,,
513801,5138,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5138.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5138,UserTitle_MaxAttractive,5138.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5138,UserTitle_4Overload,5138.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5138,,,,,,
513901,5139,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5139.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5139,UserTitle_MaxAttractive,5139.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5139,UserTitle_4Overload,5139.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5139,,,,,,
514001,5140,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5140.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5140,UserTitle_MaxAttractive,5140.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5140,UserTitle_4Overload,5140.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5140,,,,,,
514101,5141,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5141.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5141,UserTitle_MaxAttractive,5141.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5141,UserTitle_4Overload,5141.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5141,,,,,,
514401,5144,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5144.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5144,UserTitle_MaxAttractive,5144.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5144,UserTitle_4Overload,5144.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5144,,,,,,
514501,5145,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5145.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5145,UserTitle_MaxAttractive,5145.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5145,UserTitle_4Overload,5145.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5145,,,,,,
514601,5146,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5146.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5146,UserTitle_MaxAttractive,5146.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5146,UserTitle_4Overload,5146.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5146,,,,,,
514701,5147,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5147.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5147,UserTitle_MaxAttractive,5147.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5147,UserTitle_4Overload,5147.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5147,,,,,,
514801,5148,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5148.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5148,UserTitle_MaxAttractive,5148.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5148,UserTitle_4Overload,5148.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5148,,,,,,
514901,5149,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5149.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5149,UserTitle_MaxAttractive,5149.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5149,UserTitle_4Overload,5149.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5149,,,,,,
515001,5150,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5150.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5150,UserTitle_MaxAttractive,5150.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5150,UserTitle_4Overload,5150.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5150,,,,,,
515101,5151,1,Mission,,UserTitle_MaxViewNikkeAttractiveStory,5151.0,Locale_System:USERTITLE_CONDITION_MAXVIEWNIKKEATTRACTIVESTORY_5151,UserTitle_MaxAttractive,5151.0,Locale_System:USERTITLE_CONDITION_MAXATTRACTIVE_5151,UserTitle_4Overload,5151.0,Locale_System:USERTITLE_CONDITION_4OVERLOAD_5151,,,,,,
