id,preset_group_id,order,ceiling,object_1,object_2,object_3,object_4,object_5,object_6,object_7,object_8,object_9,object_10,obstacle,land
17016003,17016,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016004,17016,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016005,17016,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016006,17016,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016007,17016,7,0,0,0,0,0,0,0,0,0,307,0,0,8002
17016008,17016,8,0,0,0,0,0,0,0,0,307,0,0,0,8002
17016009,17016,9,0,0,0,0,0,0,0,307,0,0,0,0,8002
17016010,17016,10,0,0,0,0,0,0,307,0,0,0,0,7002,8002
17016011,17016,11,0,0,0,0,0,0,307,0,0,0,0,7002,8002
17016012,17016,12,0,0,0,0,0,0,307,0,0,0,0,7002,8002
17016013,17016,13,0,0,0,0,0,0,0,307,0,0,0,0,8002
17016014,17016,14,0,0,0,0,0,0,0,0,307,0,0,0,8002
17016015,17016,15,0,0,0,0,0,0,0,0,0,307,0,0,8002
17016016,17016,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016017,17016,17,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016018,17016,18,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016019,17016,19,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016020,17016,20,0,0,0,0,0,0,0,0,0,0,200,0,8002
17016021,17016,21,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017001,17017,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017002,17017,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017003,17017,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017004,17017,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017005,17017,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017006,17017,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017007,17017,7,0,0,0,0,0,0,0,0,0,307,0,0,8003
17017008,17017,8,0,0,0,0,0,0,0,0,307,0,0,0,0
17017009,17017,9,0,0,0,0,0,0,0,307,0,0,0,0,0
17017010,17017,10,0,0,0,0,0,0,307,0,0,0,0,0,0
17017011,17017,11,0,0,0,0,0,0,307,0,0,0,0,0,0
17017012,17017,12,0,0,0,0,0,0,307,0,0,0,0,0,0
17017013,17017,13,0,0,0,0,0,0,0,307,0,0,0,0,0
17017014,17017,14,0,0,0,0,0,0,0,0,307,0,0,0,0
17017015,17017,15,0,0,0,0,0,0,0,0,0,307,0,0,8001
17017016,17017,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017017,17017,17,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017018,17017,18,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017019,17017,19,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017020,17017,20,0,0,0,0,0,0,0,0,0,0,200,0,8002
17017021,17017,21,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018001,17018,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018002,17018,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018003,17018,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018004,17018,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018005,17018,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018006,17018,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018007,17018,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018008,17018,8,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018009,17018,9,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018010,17018,10,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018011,17018,11,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018012,17018,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018013,17018,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018014,17018,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018015,17018,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
17018016,17018,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019001,17019,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019002,17019,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019003,17019,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019004,17019,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019005,17019,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019006,17019,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019007,17019,7,0,0,0,0,0,0,0,0,0,307,0,0,8002
17019008,17019,8,0,0,0,0,0,0,0,0,307,0,0,0,8002
17019009,17019,9,0,0,0,0,0,0,0,307,0,0,0,0,8002
17019010,17019,10,0,0,0,0,0,0,307,0,0,0,0,0,8002
17019011,17019,11,0,0,0,0,0,0,307,0,0,0,0,0,8002
17019012,17019,12,0,0,0,0,0,0,307,0,0,0,0,0,8002
17019013,17019,13,0,0,0,0,0,0,0,307,0,0,0,0,8002
17019014,17019,14,0,0,0,0,0,0,0,0,307,0,0,0,8002
17019015,17019,15,0,0,0,0,0,0,0,0,0,307,0,0,8002
17019016,17019,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019017,17019,17,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019018,17019,18,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019019,17019,19,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019020,17019,20,0,0,0,0,0,0,0,0,0,0,200,0,8002
17019021,17019,21,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020001,17020,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020002,17020,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020003,17020,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020004,17020,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020005,17020,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020006,17020,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020007,17020,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020008,17020,8,0,0,0,0,0,0,0,0,0,307,0,0,8002
17020009,17020,9,0,0,0,0,0,0,0,0,307,0,0,0,8002
17020010,17020,10,0,0,0,0,0,0,0,307,0,0,0,0,8002
17020011,17020,11,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020012,17020,12,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020013,17020,13,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020014,17020,14,0,0,0,0,0,0,0,307,0,0,0,0,8002
17020015,17020,15,0,0,0,0,0,0,0,0,307,0,0,0,8002
17020016,17020,16,0,0,0,0,0,0,0,0,0,307,0,0,8002
17020017,17020,17,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020018,17020,18,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020019,17020,19,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020020,17020,20,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020021,17020,21,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020022,17020,22,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020023,17020,23,0,0,0,0,0,0,0,0,0,307,0,0,8002
17020024,17020,24,0,0,0,0,0,0,0,0,307,0,0,0,8002
17020025,17020,25,0,0,0,0,0,0,0,307,0,0,0,0,8002
17020026,17020,26,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020027,17020,27,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020028,17020,28,0,0,0,0,0,0,307,0,0,0,0,7001,8002
17020029,17020,29,0,0,0,0,0,0,0,307,0,0,0,0,8002
17020030,17020,30,0,0,0,0,0,0,0,0,307,0,0,0,8002
17020031,17020,31,0,0,0,0,0,0,0,0,0,307,0,0,8002
17020032,17020,32,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020033,17020,33,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020034,17020,34,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020035,17020,35,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020036,17020,36,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020037,17020,37,0,0,0,0,0,0,0,0,0,0,200,0,8002
17020038,17020,38,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021001,17021,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021002,17021,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021003,17021,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021004,17021,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021005,17021,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021006,17021,6,0,0,0,0,0,0,0,0,0,307,0,0,8002
17021007,17021,7,0,0,0,0,0,0,0,0,307,0,0,0,8002
17021008,17021,8,0,0,0,0,0,0,0,307,0,0,0,0,8002
17021009,17021,9,0,0,0,0,0,0,307,0,0,0,0,0,8002
17021010,17021,10,0,0,0,0,0,0,307,0,0,0,0,0,8003
17021011,17021,11,0,0,0,0,0,0,307,0,0,0,0,0,0
17021012,17021,12,0,0,0,0,0,0,0,307,0,0,0,0,0
17021013,17021,13,0,0,0,0,0,0,0,0,307,0,0,0,0
17021014,17021,14,0,0,0,0,0,0,0,0,0,307,0,0,0
17021015,17021,15,0,0,0,0,0,0,0,0,0,307,0,0,0
17021016,17021,16,0,0,0,0,0,0,0,0,0,307,0,0,0
17021017,17021,17,0,0,0,0,0,0,0,0,0,307,0,0,0
17021018,17021,18,0,0,0,0,0,0,0,0,0,307,0,0,0
17021019,17021,19,1001,0,0,0,101,101,0,0,0,307,0,0,0
17021020,17021,20,0,0,0,0,101,101,0,0,0,307,0,0,0
17021021,17021,21,0,0,0,0,101,101,0,0,307,0,0,0,0
17021022,17021,22,0,0,0,0,101,101,0,307,0,0,0,0,0
17021023,17021,23,0,0,0,0,0,0,307,0,0,0,0,0,0
17021024,17021,24,0,0,0,0,0,307,0,0,0,0,0,0,0
17021025,17021,25,0,0,0,0,307,0,0,0,0,0,0,0,0
17021026,17021,26,0,0,0,307,0,0,0,0,0,0,0,0,0
17021027,17021,27,0,0,307,0,0,0,0,0,0,0,0,0,0
17021028,17021,28,0,307,0,0,0,0,0,0,0,0,0,0,0
17021029,17021,29,0,307,0,0,0,0,0,0,0,0,0,0,0
17021030,17021,30,0,307,0,0,0,0,0,0,0,0,0,0,0
17021031,17021,31,0,0,307,0,0,0,0,0,0,0,0,0,0
17021032,17021,32,0,0,0,307,0,0,0,0,0,0,0,0,0
17021033,17021,33,0,0,0,0,307,0,0,0,0,0,0,0,0
17021034,17021,34,0,0,0,0,0,307,0,0,0,0,0,0,0
17021035,17021,35,0,0,0,0,0,0,307,0,0,0,0,0,0
17021036,17021,36,0,0,0,0,0,0,0,307,0,0,0,0,0
17021037,17021,37,0,0,0,0,0,0,0,0,307,0,0,0,0
17021038,17021,38,0,0,0,0,0,0,0,0,307,0,0,0,0
17021039,17021,39,0,0,0,0,0,0,0,0,307,0,0,0,0
17021040,17021,40,1001,0,0,0,101,101,0,0,307,0,0,0,0
17021041,17021,41,0,0,0,0,101,101,0,0,307,0,0,0,0
17021042,17021,42,0,0,0,0,101,101,0,0,307,0,0,0,0
17021043,17021,43,0,0,0,0,101,101,0,307,0,0,0,0,0
17021044,17021,44,0,0,0,0,0,0,307,0,0,0,0,0,0
17021045,17021,45,0,0,0,0,307,307,0,0,0,0,0,0,0
17021046,17021,46,0,0,0,307,0,0,0,0,0,0,0,0,0
17021047,17021,47,0,0,0,307,0,0,0,0,0,0,0,0,0
17021048,17021,48,0,0,307,0,0,0,0,0,0,0,0,0,0
17021049,17021,49,0,0,307,0,0,0,0,0,0,0,0,0,0
17021050,17021,50,0,307,0,0,0,0,0,0,0,0,0,0,0
17021051,17021,51,0,307,0,0,0,0,0,0,0,0,0,0,0
17021052,17021,52,0,307,0,0,0,0,0,0,0,0,0,0,0
17021053,17021,53,0,0,307,0,0,0,0,0,0,0,0,0,0
17021054,17021,54,0,0,0,307,0,0,0,0,0,0,0,0,0
17021055,17021,55,0,0,0,0,307,0,0,0,0,0,0,0,0
17021056,17021,56,0,0,0,0,0,307,0,0,0,0,0,0,0
17021057,17021,57,0,0,0,0,0,0,307,0,0,0,0,0,0
17021058,17021,58,0,0,0,0,0,0,0,307,0,0,0,0,0
17021059,17021,59,0,0,0,0,0,0,0,307,0,0,0,0,0
17021060,17021,60,0,0,0,0,0,0,0,307,0,0,0,0,0
17021061,17021,61,1001,0,0,0,101,101,0,307,0,0,0,0,0
17021062,17021,62,0,0,0,0,101,101,0,307,0,0,0,0,0
17021063,17021,63,0,0,0,0,101,101,0,307,0,0,0,0,0
17021064,17021,64,0,0,0,0,101,101,0,307,0,0,0,0,0
17021065,17021,65,0,0,0,0,0,0,0,307,0,0,0,0,0
17021066,17021,66,0,0,0,0,0,0,307,0,0,0,0,0,0
17021067,17021,67,0,0,0,0,307,307,0,0,0,0,0,0,0
17021068,17021,68,0,0,0,307,0,0,0,0,0,0,0,0,0
17021069,17021,69,0,0,0,307,0,0,0,0,0,0,0,0,0
17021070,17021,70,0,0,307,0,0,0,0,0,0,0,0,0,0
17021071,17021,71,0,0,307,0,0,0,0,0,0,0,0,0,0
17021072,17021,72,0,307,0,0,0,0,0,0,0,0,0,0,8001
17021073,17021,73,0,307,0,0,0,0,0,0,0,0,0,0,8002
17021074,17021,74,0,307,0,0,0,0,0,0,0,0,0,0,8002
17021075,17021,75,0,0,307,0,0,0,0,0,0,0,0,0,8002
17021076,17021,76,0,0,0,307,0,0,0,0,0,0,0,0,8002
17021077,17021,77,0,0,0,0,307,0,0,0,0,0,0,0,8002
17021078,17021,78,0,0,0,0,0,307,0,0,0,0,0,0,8002
17021079,17021,79,0,0,0,0,0,0,307,0,0,0,0,0,8002
17021080,17021,80,0,0,0,0,0,0,0,307,0,0,0,0,8002
17021081,17021,81,0,0,0,0,0,0,0,0,307,0,0,0,8002
17021082,17021,82,0,307,307,307,0,0,0,0,0,307,0,0,8002
17021083,17021,83,0,307,307,307,0,0,0,0,0,0,200,0,8002
17021084,17021,84,0,307,307,307,0,0,0,0,0,0,200,0,8002
17021085,17021,85,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021086,17021,86,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021087,17021,87,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021088,17021,88,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021089,17021,89,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021090,17021,90,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021091,17021,91,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021092,17021,92,0,0,0,0,0,0,0,0,0,0,200,0,8002
17021093,17021,93,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022001,17022,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022002,17022,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022003,17022,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022004,17022,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022005,17022,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022006,17022,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022007,17022,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022008,17022,8,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022009,17022,9,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022010,17022,10,0,0,0,0,0,0,0,0,0,0,200,0,8003
17022011,17022,11,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022012,17022,12,0,0,0,0,101,101,0,307,307,0,0,0,0
17022013,17022,13,0,0,0,0,101,101,0,307,307,0,0,0,0
17022014,17022,14,0,0,0,0,101,101,0,307,307,0,0,0,0
17022015,17022,15,0,0,0,0,0,0,0,307,307,0,0,0,0
17022016,17022,16,0,0,0,0,0,0,0,307,307,0,0,0,0
17022017,17022,17,0,0,0,0,0,0,0,307,307,0,0,0,0
17022018,17022,18,0,0,0,0,0,0,0,307,307,0,0,0,0
17022019,17022,19,0,0,0,0,0,0,0,307,307,0,0,0,0
17022020,17022,20,0,0,0,0,0,0,0,307,307,0,0,0,0
17022021,17022,21,0,0,0,0,0,0,0,307,307,0,0,0,0
17022022,17022,22,0,0,0,0,0,0,0,307,307,0,0,0,0
17022023,17022,23,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022024,17022,24,0,0,0,0,101,101,0,307,307,0,0,0,0
17022025,17022,25,0,0,0,0,101,101,0,307,307,0,0,0,0
17022026,17022,26,0,0,0,0,101,101,0,307,307,0,0,0,0
17022027,17022,27,0,0,0,0,0,0,0,0,0,0,0,0,0
17022028,17022,28,0,307,307,0,0,0,0,0,0,0,0,0,0
17022029,17022,29,0,307,307,0,0,0,0,0,0,0,0,0,0
17022030,17022,30,0,307,307,0,0,0,0,0,0,0,0,0,0
17022031,17022,31,0,307,307,0,0,0,0,0,0,0,0,0,0
17022032,17022,32,0,307,307,0,0,0,0,0,0,0,0,0,0
17022033,17022,33,0,307,307,0,0,0,0,0,0,0,0,0,0
17022034,17022,34,0,0,0,0,0,0,0,0,0,0,0,0,0
17022035,17022,35,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022036,17022,36,0,0,0,0,101,101,0,307,307,0,0,0,0
17022037,17022,37,0,0,0,0,101,101,0,307,307,0,0,0,0
17022038,17022,38,0,0,0,0,101,101,0,307,307,0,0,0,0
17022039,17022,39,0,0,0,0,0,0,0,307,307,0,0,0,0
17022040,17022,40,0,0,0,0,0,0,0,307,307,0,0,0,0
17022041,17022,41,0,0,0,0,0,0,0,307,307,0,0,0,0
17022042,17022,42,0,0,0,0,0,0,0,307,307,0,0,0,0
17022043,17022,43,0,0,0,0,0,0,0,307,307,0,0,0,0
17022044,17022,44,0,0,0,0,0,0,0,307,307,0,0,0,0
17022045,17022,45,0,0,0,0,0,0,0,307,307,0,0,0,0
17022046,17022,46,0,0,0,0,0,0,0,307,307,0,0,0,0
17022047,17022,47,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022048,17022,48,0,0,0,0,101,101,0,307,307,0,0,0,0
17022049,17022,49,0,0,0,0,101,101,0,307,307,0,0,0,0
17022050,17022,50,0,0,0,0,101,101,0,307,307,0,0,0,0
17022051,17022,51,0,0,0,0,0,0,0,0,0,0,0,0,0
17022052,17022,52,0,307,307,0,0,0,0,0,0,0,0,0,0
17022053,17022,53,0,307,307,0,0,0,0,0,0,0,0,0,0
17022054,17022,54,0,307,307,0,0,0,0,0,0,0,0,0,0
17022055,17022,55,0,307,307,0,0,0,0,0,0,0,0,0,0
17022056,17022,56,0,307,307,0,0,0,0,0,0,0,0,0,0
17022057,17022,57,0,307,307,0,0,0,0,0,0,0,0,0,0
17022058,17022,58,0,0,0,0,0,0,0,0,0,0,0,0,0
17022059,17022,59,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022060,17022,60,0,0,0,0,101,101,0,307,307,0,0,0,0
17022061,17022,61,0,0,0,0,101,101,0,307,307,0,0,0,0
17022062,17022,62,0,0,0,0,101,101,0,307,307,0,0,0,0
17022063,17022,63,0,0,0,0,0,0,0,307,307,0,0,0,0
17022064,17022,64,0,0,0,0,0,0,0,307,307,0,0,0,0
17022065,17022,65,0,0,0,0,0,0,0,307,307,0,0,0,0
17022066,17022,66,0,0,0,0,0,0,0,307,307,0,0,0,0
17022067,17022,67,0,0,0,0,0,0,0,307,307,0,0,0,0
17022068,17022,68,0,0,0,0,0,0,0,307,307,0,0,0,0
17022069,17022,69,0,0,0,0,0,0,0,307,307,0,0,0,0
17022070,17022,70,0,0,0,0,0,0,0,307,307,0,0,0,0
17022071,17022,71,1001,0,0,0,101,101,0,307,307,0,0,0,0
17022072,17022,72,0,0,0,0,101,101,0,307,307,0,0,0,0
17022073,17022,73,0,0,0,0,101,101,0,307,307,0,0,0,0
17022074,17022,74,0,0,0,0,101,101,0,307,307,0,0,0,0
17022075,17022,75,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022076,17022,76,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022077,17022,77,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022078,17022,78,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022079,17022,79,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022080,17022,80,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022081,17022,81,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022082,17022,82,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022083,17022,83,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022084,17022,84,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022085,17022,85,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022086,17022,86,0,0,0,0,0,0,0,0,0,0,200,0,8002
17022087,17022,87,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023001,17023,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023002,17023,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023003,17023,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023004,17023,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023005,17023,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023006,17023,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023007,17023,7,0,0,0,0,0,0,0,0,0,307,0,0,8002
17023008,17023,8,0,0,0,0,0,0,0,0,307,0,0,0,8002
17023009,17023,9,0,0,0,0,0,0,0,307,0,0,0,0,8002
17023010,17023,10,0,0,0,0,0,0,307,0,0,0,0,0,8003
17023011,17023,11,1001,0,0,0,101,101,0,0,0,0,0,0,0
17023012,17023,12,0,0,0,0,101,101,0,0,0,0,0,0,0
17023013,17023,13,0,0,0,0,101,101,0,0,0,0,0,0,0
17023014,17023,14,0,0,0,0,101,101,0,0,0,0,0,0,0
17023015,17023,15,0,0,0,0,0,0,0,0,0,0,0,0,0
17023016,17023,16,0,307,307,0,0,0,0,0,0,0,0,0,0
17023017,17023,17,0,307,307,0,0,0,0,0,0,0,0,0,0
17023018,17023,18,0,307,307,0,0,0,0,0,0,0,0,0,0
17023019,17023,19,0,307,307,0,0,0,0,0,0,0,0,0,0
17023020,17023,20,0,307,307,0,0,0,0,0,0,0,0,0,0
17023021,17023,21,0,307,307,0,0,0,0,0,0,0,0,0,0
17023022,17023,22,0,0,0,0,0,0,0,0,0,0,0,0,0
17023023,17023,23,1001,0,0,0,101,101,0,307,307,0,0,0,0
17023024,17023,24,0,0,0,0,101,101,0,307,307,0,0,0,0
17023025,17023,25,0,0,0,0,101,101,0,307,307,0,0,0,0
17023026,17023,26,0,0,0,0,101,101,0,307,307,0,0,0,0
17023027,17023,27,0,0,0,0,0,0,0,307,307,0,0,0,0
17023028,17023,28,0,0,0,0,0,0,0,307,307,0,0,0,0
17023029,17023,29,0,0,0,0,0,0,0,307,307,0,0,0,0
17023030,17023,30,0,0,0,0,0,0,0,307,307,0,0,0,0
17023031,17023,31,0,0,0,0,0,0,0,307,307,0,0,0,0
17023032,17023,32,0,0,0,0,0,0,0,307,307,0,0,0,0
17023033,17023,33,0,0,0,0,0,0,0,307,307,0,0,0,0
17023034,17023,34,0,0,0,0,0,0,0,307,307,0,0,0,0
17023035,17023,35,1001,0,0,0,101,101,0,307,307,0,0,0,0
17023036,17023,36,0,0,0,0,101,101,0,307,307,0,0,0,0
17023037,17023,37,0,0,0,0,101,101,0,307,307,0,0,0,0
17023038,17023,38,0,0,0,0,101,101,0,307,307,0,0,0,0
17023039,17023,39,0,0,0,0,0,0,0,0,0,0,0,0,0
17023040,17023,40,0,307,307,0,0,0,0,0,0,0,0,0,0
17023041,17023,41,0,307,307,0,0,0,0,0,0,0,0,0,0
17023042,17023,42,0,307,307,0,0,0,0,0,0,0,0,0,0
17023043,17023,43,0,307,307,0,0,0,0,0,0,0,0,0,0
17023044,17023,44,0,307,307,0,0,0,0,0,0,0,0,0,0
17023045,17023,45,0,307,307,0,0,0,0,0,0,0,0,0,0
17023046,17023,46,0,0,0,0,0,0,0,0,0,0,0,0,0
17023047,17023,47,1001,0,0,0,101,101,0,307,307,0,0,0,0
17023048,17023,48,0,0,0,0,101,101,0,307,307,0,0,0,0
17023049,17023,49,0,0,0,0,101,101,0,307,307,0,0,0,0
17023050,17023,50,0,0,0,0,101,101,0,307,307,0,0,0,0
17023051,17023,51,0,0,0,0,0,0,0,307,307,0,0,0,0
17023052,17023,52,0,0,0,0,0,0,0,307,307,0,0,0,0
17023053,17023,53,0,0,0,0,0,0,0,307,307,0,0,0,0
17023054,17023,54,0,0,0,0,0,0,0,307,307,0,0,0,0
17023055,17023,55,0,0,0,0,0,0,0,307,307,0,0,0,0
17023056,17023,56,0,0,0,0,0,0,0,307,307,0,0,0,0
17023057,17023,57,0,0,0,0,0,0,0,307,307,0,0,0,0
17023058,17023,58,0,0,0,0,0,0,0,307,307,0,0,0,0
17023059,17023,59,1001,0,0,0,101,101,0,307,307,0,0,0,0
17023060,17023,60,0,0,0,0,101,101,0,307,307,0,0,0,0
17023061,17023,61,0,0,0,0,101,101,0,307,307,0,0,0,0
17023062,17023,62,0,0,0,0,101,101,0,307,307,0,0,0,0
17023063,17023,63,0,0,0,0,0,0,0,0,0,0,0,0,0
17023064,17023,64,0,307,307,0,0,0,0,0,0,0,0,0,0
17023065,17023,65,0,307,307,0,0,0,0,0,0,0,0,0,0
17023066,17023,66,0,307,307,0,0,0,0,0,0,0,0,0,0
17023067,17023,67,0,307,307,0,0,0,0,0,0,0,0,0,0
17023068,17023,68,0,307,307,0,0,0,0,0,0,0,0,0,0
17023069,17023,69,0,307,307,0,0,0,0,0,0,0,0,0,0
17023070,17023,70,0,0,0,0,0,0,0,0,0,0,0,0,0
17023071,17023,71,1001,0,0,0,101,101,0,0,0,0,0,0,0
17023072,17023,72,0,0,0,0,101,101,0,0,0,0,0,0,0
17023073,17023,73,0,0,0,0,101,101,0,0,0,0,0,0,0
17023074,17023,74,0,0,0,0,101,101,0,0,0,0,0,0,0
17023075,17023,75,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023076,17023,76,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023077,17023,77,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023078,17023,78,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023079,17023,79,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023080,17023,80,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023081,17023,81,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023082,17023,82,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023083,17023,83,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023084,17023,84,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023085,17023,85,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023086,17023,86,0,0,0,0,0,0,0,0,0,0,200,0,8002
17023087,17023,87,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024001,17024,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024002,17024,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024003,17024,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024004,17024,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024005,17024,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024006,17024,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024007,17024,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024008,17024,8,0,0,0,0,0,0,0,0,0,0,200,0,8002
17024009,17024,9,0,0,0,0,0,0,0,0,0,0,200,0,8002
