id,popup_package_group_id,trigger,condition_id,condition_value,condition_group_id,product_grade,time_limit,product_efficiency,name_localkey,description_localkey,product_resource_id,character_resource_id,costume_id,is_active
1030685,103005,TowerElysionClear,20680,1,3068,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030686,103006,TowerElysionClear,20680,1,3068,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030687,103007,TowerElysionClear,20680,1,3068,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030688,103008,TowerElysionClear,20680,1,3068,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030689,103009,TowerElysionClear,20680,1,3068,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030691,103001,TowerElysionClear,20690,1,3069,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030692,103002,TowerElysionClear,20690,1,3069,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030693,103003,TowerElysionClear,20690,1,3069,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030694,103004,TowerElysionClear,20690,1,3069,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030695,103005,TowerElysionClear,20690,1,3069,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030696,103006,TowerElysionClear,20690,1,3069,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030697,103007,TowerElysionClear,20690,1,3069,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030698,103008,TowerElysionClear,20690,1,3069,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030699,103009,TowerElysionClear,20690,1,3069,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030701,103001,TowerElysionClear,20700,1,3070,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030702,103002,TowerElysionClear,20700,1,3070,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030703,103003,TowerElysionClear,20700,1,3070,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030704,103004,TowerElysionClear,20700,1,3070,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030705,103005,TowerElysionClear,20700,1,3070,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030706,103006,TowerElysionClear,20700,1,3070,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030707,103007,TowerElysionClear,20700,1,3070,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030708,103008,TowerElysionClear,20700,1,3070,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030709,103009,TowerElysionClear,20700,1,3070,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030711,103001,TowerElysionClear,20710,1,3071,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030712,103002,TowerElysionClear,20710,1,3071,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030713,103003,TowerElysionClear,20710,1,3071,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030714,103004,TowerElysionClear,20710,1,3071,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030715,103005,TowerElysionClear,20710,1,3071,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030716,103006,TowerElysionClear,20710,1,3071,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030717,103007,TowerElysionClear,20710,1,3071,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030718,103008,TowerElysionClear,20710,1,3071,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030719,103009,TowerElysionClear,20710,1,3071,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030721,103001,TowerElysionClear,20720,1,3072,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030722,103002,TowerElysionClear,20720,1,3072,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030723,103003,TowerElysionClear,20720,1,3072,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030724,103004,TowerElysionClear,20720,1,3072,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030725,103005,TowerElysionClear,20720,1,3072,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030726,103006,TowerElysionClear,20720,1,3072,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030727,103007,TowerElysionClear,20720,1,3072,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030728,103008,TowerElysionClear,20720,1,3072,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030729,103009,TowerElysionClear,20720,1,3072,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030731,103001,TowerElysionClear,20730,1,3073,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030732,103002,TowerElysionClear,20730,1,3073,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030733,103003,TowerElysionClear,20730,1,3073,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030734,103004,TowerElysionClear,20730,1,3073,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030735,103005,TowerElysionClear,20730,1,3073,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030736,103006,TowerElysionClear,20730,1,3073,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030737,103007,TowerElysionClear,20730,1,3073,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030738,103008,TowerElysionClear,20730,1,3073,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030739,103009,TowerElysionClear,20730,1,3073,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030741,103001,TowerElysionClear,20740,1,3074,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030742,103002,TowerElysionClear,20740,1,3074,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030743,103003,TowerElysionClear,20740,1,3074,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030744,103004,TowerElysionClear,20740,1,3074,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030745,103005,TowerElysionClear,20740,1,3074,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030746,103006,TowerElysionClear,20740,1,3074,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030747,103007,TowerElysionClear,20740,1,3074,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030748,103008,TowerElysionClear,20740,1,3074,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030749,103009,TowerElysionClear,20740,1,3074,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030751,103001,TowerElysionClear,20750,1,3075,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030752,103002,TowerElysionClear,20750,1,3075,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030753,103003,TowerElysionClear,20750,1,3075,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030754,103004,TowerElysionClear,20750,1,3075,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030755,103005,TowerElysionClear,20750,1,3075,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030756,103006,TowerElysionClear,20750,1,3075,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030757,103007,TowerElysionClear,20750,1,3075,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030758,103008,TowerElysionClear,20750,1,3075,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030759,103009,TowerElysionClear,20750,1,3075,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030761,103001,TowerElysionClear,20760,1,3076,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030762,103002,TowerElysionClear,20760,1,3076,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030763,103003,TowerElysionClear,20760,1,3076,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030764,103004,TowerElysionClear,20760,1,3076,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030765,103005,TowerElysionClear,20760,1,3076,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030766,103006,TowerElysionClear,20760,1,3076,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030767,103007,TowerElysionClear,20760,1,3076,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030768,103008,TowerElysionClear,20760,1,3076,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030769,103009,TowerElysionClear,20760,1,3076,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030771,103001,TowerElysionClear,20770,1,3077,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030772,103002,TowerElysionClear,20770,1,3077,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030773,103003,TowerElysionClear,20770,1,3077,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030774,103004,TowerElysionClear,20770,1,3077,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030775,103005,TowerElysionClear,20770,1,3077,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030776,103006,TowerElysionClear,20770,1,3077,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030777,103007,TowerElysionClear,20770,1,3077,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
1030778,103008,TowerElysionClear,20770,1,3077,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_08,200,0,True
1030779,103009,TowerElysionClear,20770,1,3077,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_09,200,0,True
1030781,103001,TowerElysionClear,20780,1,3078,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_01,200,0,True
1030782,103002,TowerElysionClear,20780,1,3078,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_02,200,0,True
1030783,103003,TowerElysionClear,20780,1,3078,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_03,200,0,True
1030784,103004,TowerElysionClear,20780,1,3078,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_04,200,0,True
1030785,103005,TowerElysionClear,20780,1,3078,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_05,200,0,True
1030786,103006,TowerElysionClear,20780,1,3078,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_06,200,0,True
1030787,103007,TowerElysionClear,20780,1,3078,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERELYSIONCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_a_07,200,0,True
