id,versiongroup,groupid,subgroupid,isshow,clearedstageid,closestageid,triggervalue,triggervalueextrakey,closevalue,closevalueextrakey,charresourceid,title_textlocale,textlocale,textlocation,background,fieldmovingroutecontrol,hiddenitemmarkresource,unmaskcontrol,unmasktextlocale,unmaskinputcontrol,nextid,savetutorial,reconnectiontutorialid,reconnectiontriggervalue,skipbuttoncontrol,addonresource/0/name,addonresource/0/value,markhiddenitemid/0/name,markhiddenitemid/0/value,unmaskkeylist/0/name,unmaskkeylist/0/value,unmaskkeylist/1/name,unmaskkeylist/1/value,unmaskkeylist/2/name,unmaskkeylist/2/value,unmaskkeylist/3/name,unmaskkeylist/3/value,unmaskkeylist/4/name,unmaskkeylist/4/value
2500031,1,2500,None,True,6004018,6004021,EnterOutpost,,SynchroDeviceShortCutButtonTouch,,si_c010_00_s,Locale_Tutorial:field_tuto12_01_title,Locale_Tutorial:field_tuto12_01_description,Top,1,False,,True,,True,2500041,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_03,,,,,,,,
2500041,1,2500,None,True,6004018,6004021,EnterBuildingPopup,,BuildingEnterButtonTouch,,si_c010_00_s,Locale_Tutorial:field_tuto12_05_title,Locale_Tutorial:field_tuto12_05_description,None,1,False,,True,,True,2500051,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_09,,,,,,,,
2500051,1,2500,None,True,6004018,6004021,EnterSynchroDeviceView,,None,,si_c010_00_s,Locale_Tutorial:field_tuto12_06_title,Locale_Tutorial:field_tuto12_06_description,Top,0,False,,True,,False,2500061,False,0,None,True,addonresource,None,,,,,,,,,,,,
2500061,1,2500,SynchroDevice,True,6004018,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_synchrodevice_01_description,False,2500071,False,0,EnterSynchroDeviceView,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_10_01,,,,,,,,
2500071,1,2500,SynchroDevice,True,6004018,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_synchrodevice_02_description,False,2500081,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_10_02,,,,,,,,
2500081,1,2500,SynchroDevice,True,6004018,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_synchrodevice_03_description,False,2500091,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_10_03,,,,,,,,
2500091,1,2500,None,True,6004018,0,None,,AutoPositionButtonTouch,,si_c010_00_s,Locale_Tutorial:tuto_synchrodevice_04_title,Locale_Tutorial:tuto_synchrodevice_04_description,Top,1,False,,True,,True,2500101,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto_synchro_CharacterAutoSelect,,,,,,,,
2500101,1,2500,None,True,6004018,0,AutoPositionButtonTouch,,AutoUpgradeButtonTouch,,si_c010_00_s,Locale_Tutorial:tuto_synchrodevice_05_title,Locale_Tutorial:tuto_synchrodevice_05_description,Top,1,False,,True,,True,2500111,False,1,None,True,addonresource,None,,,unmaskkeylist,field_tuto_synchro_LevelUp,,,,,,,,
2500111,1,2500,None,True,6004018,0,AutoUpgradeButtonTouch,,None,,si_c010_00_s,Locale_Tutorial:tuto_synchrodevice_05_title,Locale_Tutorial:tuto_synchrodevice_05_description,Top,0,False,,True,,False,2500121,False,1,None,True,addonresource,None,,,,,,,,,,,,
2500121,1,2500,None,True,6004018,0,None,,CloseButtonTouch,,,,,None,1,False,,True,,True,2500131,False,1,None,True,addonresource,None,,,unmaskkeylist,tuto_synchro_device_upgrade_close_button_touch,,,,,,,,
2500131,1,2500,None,True,6004018,6004021,CloseButtonTouch,,HomeButtonTouch,,si_c010_00_s,,,None,1,False,,True,,True,2500141,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_synchro_device_home_btn,,,,,,,,
2500141,1,2500,None,True,6004018,6004021,FinishLobbyAnimation,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button_event_dim,,,,,,,,
260001,0,2600,RecycleRoom,True,6005013,0,EnterRecycleRoomView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_recycleroom_01_description,False,260002,False,0,None,True,addonresource,unmask_tuto_recycleroom_02,,,unmaskkeylist,unmask_tuto_recycleroom_01,,,,,,,,
260002,0,2600,RecycleRoom,True,6005013,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_recycleroom_02_description,False,260003,False,0,None,True,addonresource,unmask_tuto_recycleroom_01,,,unmaskkeylist,unmask_tuto_recycleroom_02,,,,,,,,
260003,0,2600,RecycleRoom,True,6005013,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_recycleroom_03_description,False,0,True,1,None,True,addonresource,unmask_tuto_recycleroom_03,,,unmaskkeylist,unmask_tuto_recycleroom_03,,,,,,,,
270001,0,2700,Academy,True,6002016,0,EnterAcademyView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_academy_01_description,False,270002,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_academy_01,,,,,,,,
270002,0,2700,Academy,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_academy_02_description,False,270003,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_academy_01,,,,,,,,
270003,0,2700,Academy,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_academy_03_description,False,270004,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_academy_01,,,,,,,,
270004,0,2700,Academy,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_academy_04_description,False,270005,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_academy_04,,,,,,,,
270005,0,2700,Academy,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_academy_05_description,False,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_academy_03,,,,,,,,
280001,0,2800,None,True,6001004,0,UnlockWishList,,ConfirmButtonTouch,,si_c907_00_s,Locale_Tutorial:tuto_wishlist_01_title,Locale_Tutorial:tuto_wishlist_01_description,Top,1,False,,True,,True,280002,True,1,None,True,addonresource,None,,,unmaskkeylist,field_tuto06_01,,,,,,,,
280002,0,2800,None,True,6001004,0,EnterSummonView,,WishListButtonTouch,,,,,None,1,False,,True,,True,280003,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_wishlist_01,,,,,,,,
280003,0,2800,None,True,6001004,0,EnterWishListPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_wishlist_02_title,Locale_Tutorial:tuto_wishlist_02_description,Top,1,False,,True,,False,280004,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_wishlist_02,,,,,,,,
280004,0,2800,None,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_wishlist_03_title,Locale_Tutorial:tuto_wishlist_03_description_01,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_wishlist_02,,,,,,,,
290001,0,2900,None,True,6001004,0,EnterLostSectorField,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_01_title,Locale_Tutorial:tuto_lost_sector_field_01_description,Bottom,0,False,,True,,False,290002,True,290008,None,True,addonresource,None,,,,,,,,,,,,
290002,0,2900,None,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_02_title,Locale_Tutorial:tuto_lost_sector_field_02_description,Middle,1,False,,True,,False,290003,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_field_02,,,,,,,,
290003,0,2900,None,True,6001004,0,None,,TouchPartySetButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_03_title,Locale_Tutorial:tuto_lost_sector_field_03_description,Bottom,1,False,ContentsTutorialUnmask_Circle_01,True,,True,290004,False,0,None,True,addonresource,None,markhiddenitemid,StartSquadMarker,unmaskkeylist,tuto_lost_sector_field_03,,,,,,,,
290004,0,2900,None,True,6001004,0,EnterLostSectorPartySetView,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_04_title,Locale_Tutorial:tuto_lost_sector_field_04_description,Middle,1,False,,True,,False,290005,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_field_04,,,,,,,,
290005,0,2900,None,True,6001004,0,None,,TouchAutoSettingButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_05_title,Locale_Tutorial:tuto_lost_sector_field_05_description,Middle,1,False,,True,,True,290006,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
290006,0,2900,None,True,6001004,0,TouchAutoSettingButton,,TouchSavePartySetButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_06_title,Locale_Tutorial:tuto_lost_sector_field_06_description,Middle,1,False,,True,,True,290007,True,290019,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
290007,0,2900,None,True,6001004,0,OpenLostSectorHud,,TouchExplorationButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_exploration_button,,,,,,,,
290008,0,2900,None,True,6001004,0,FinishLobbyAnimation,,TouchArkButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_re_start_title,Locale_Tutorial:tuto_lost_sector_re_start_description,Top,1,False,,True,,True,290009,False,0,FinishLobbyAnimation,True,addonresource,None,,,unmaskkeylist,tuto_ark_button,,,,,,,,
290009,0,2900,None,True,6001004,0,EnterArkView,,TouchLostSectorButton,,,,,None,1,False,,True,,True,290010,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_button,,,,,,,,
290010,0,2900,None,True,6001004,0,EnterLostSectorMainView,,TouchLostSectorStageButton,,,,,None,1,False,,True,,True,290011,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_stage_button,,,,,,,,
290011,0,2900,None,True,6001004,0,EnterLostSectorStagePopup,,TouchLostSectorExplorationButton,,,,,None,1,False,,True,,True,290012,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_exploration_button,,,,,,,,
290012,0,2900,None,True,6001004,0,EnterLostSectorField,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_01_title,Locale_Tutorial:tuto_lost_sector_field_01_description,Bottom,0,False,,True,,False,290013,False,0,None,True,addonresource,None,,,,,,,,,,,,
290013,0,2900,None,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_02_title,Locale_Tutorial:tuto_lost_sector_field_02_description,Middle,1,False,,True,,False,290014,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_field_02,,,,,,,,
290014,0,2900,None,True,6001004,0,None,,TouchPartySetButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_03_title,Locale_Tutorial:tuto_lost_sector_field_03_description,Bottom,1,False,ContentsTutorialUnmask_Circle_01,True,,True,290015,False,0,None,True,addonresource,None,markhiddenitemid,StartSquadMarker,unmaskkeylist,tuto_lost_sector_field_03,,,,,,,,
290015,0,2900,None,True,6001004,0,EnterLostSectorPartySetView,,None,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_04_title,Locale_Tutorial:tuto_lost_sector_field_04_description,Middle,1,False,,True,,False,290016,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_field_04,,,,,,,,
290016,0,2900,None,True,6001004,0,None,,TouchAutoSettingButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_05_title,Locale_Tutorial:tuto_lost_sector_field_05_description,Middle,1,False,,True,,True,290017,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
290017,0,2900,None,True,6001004,0,TouchAutoSettingButton,,TouchSavePartySetButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_06_title,Locale_Tutorial:tuto_lost_sector_field_06_description,Middle,1,False,,True,,True,290018,True,290019,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
290018,0,2900,None,True,6001004,0,OpenLostSectorHud,,TouchExplorationButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_exploration_button,,,,,,,,
290019,0,2900,None,True,6001004,0,FinishLobbyAnimation,,TouchArkButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_re_start_title,Locale_Tutorial:tuto_lost_sector_re_start_description,Top,1,False,,True,,True,290020,False,0,FinishLobbyAnimation,True,addonresource,None,,,unmaskkeylist,tuto_ark_button,,,,,,,,
290020,0,2900,None,True,6001004,0,EnterArkView,,TouchLostSectorButton,,,,,None,1,False,,True,,True,290021,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_button,,,,,,,,
290021,0,2900,None,True,6001004,0,EnterLostSectorMainView,,TouchLostSectorStageButton,,,,,None,1,False,,True,,True,290022,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_stage_button,,,,,,,,
290022,0,2900,None,True,6001004,0,EnterLostSectorStagePopup,,TouchLostSectorExplorationButton,,,,,None,1,False,,True,,True,290023,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lost_sector_exploration_button,,,,,,,,
290023,0,2900,None,True,6001004,0,OpenLostSectorHud,,TouchExplorationButton,,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_exploration_button,,,,,,,,
3000013,3,3000,None,True,6001004,0,EnterSimulationRoomTitleView,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_01_title,Locale_Tutorial:tuto_simulation_room_01_description,Middle,0,False,,True,,False,3000023,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000023,3,3000,None,True,6001004,0,None,,TouchSimulationRoomLevelButton,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_02_title,Locale_Tutorial:tuto_simulation_room_02_description,Middle,1,False,,True,,True,3000033,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_02,,,,,,,,
3000033,3,3000,None,True,6001004,0,EnterSimulationRoomLevelPopup,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_03_title,Locale_Tutorial:tuto_simulation_room_03_description,Top,1,False,,True,,False,3000043,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_03,,,,,,,,
3000043,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_04_title,Locale_Tutorial:tuto_simulation_room_04_description,Top,1,False,,True,,False,3000053,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_04,,,,,,,,
3000053,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_05_title,Locale_Tutorial:tuto_simulation_room_05_description,Top,1,False,,True,,False,3000063,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_05,,,,,,,,
3000063,3,3000,None,True,6001004,0,None,,TouchSimulationRoomStartButton,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_06_title,Locale_Tutorial:tuto_simulation_room_06_description,Top,1,False,,True,,True,3000073,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_06,,,,,,,,
3000073,3,3000,None,True,6001004,0,EnterSimulationRoomStageView,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_07_title,Locale_Tutorial:tuto_simulation_room_07_description,Middle,1,False,,True,,False,3000083,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot,,,,,,,,
3000083,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_09_title,Locale_Tutorial:tuto_simulation_room_09_description,Middle,1,False,,True,,False,3000093,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000093,3,3000,None,True,6001004,0,None,,TouchSimulationEventSlot,,,,,None,1,False,,True,,True,3000103,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot_first_touch,,,,,,,,
3000103,3,3000,None,True,6001004,0,EnterStageSelectView,,TouchTemaPresetSlot,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_11_title,Locale_Tutorial:tuto_simulation_room_11_description,Top,1,False,,True,,True,3000113,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_11,,,,,,,,
3000113,3,3000,None,True,6001004,0,EnterSimulationRoomPartySetView,,TouchAutoSettingButton,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_12_title,Locale_Tutorial:tuto_simulation_room_12_description,Top,1,False,,True,,True,3000123,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
3000123,3,3000,None,True,6001004,0,TouchAutoSettingButton,,TouchSavePartySetButton,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_13_title,Locale_Tutorial:tuto_simulation_room_13_description,Top,1,False,,True,,True,3000133,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
3000133,3,3000,None,True,6001004,0,EnterSimulationRoomStageView,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_14_title,Locale_Tutorial:tuto_simulation_room_14_description,Top,1,False,,True,,False,3000143,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_fast_battle_button,,,,,,,,
3000143,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_15_title,Locale_Tutorial:tuto_simulation_room_15_description,Top,1,False,,True,,False,3000153,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_15,,,,,,,,
3000153,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_16_title,Locale_Tutorial:tuto_simulation_room_16_description,Top,1,False,,True,,False,3000163,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000163,3,3000,None,True,6001004,0,None,,TouchFastBattleButton,,,,,None,1,False,,True,,True,3000173,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_fast_battle_button_touch,,,,,,,,
3000173,3,3000,None,True,6001004,0,EnterBuffSelectPopup,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_17_title,Locale_Tutorial:tuto_simulation_room_17_description,Top,1,False,,True,,False,3000183,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_list_spot,,,,,,,,
3000183,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_18_title,Locale_Tutorial:tuto_simulation_room_18_description,Top,1,False,,True,,False,3000193,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000193,3,3000,None,True,6001004,0,None,,TouchBuffSlot,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_19_title,Locale_Tutorial:tuto_simulation_room_19_description,Top,1,False,,True,,True,3000203,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_slot_spot,,,,,,,,
3000203,3,3000,None,True,6001004,0,TouchBuffSlot,,TouchConfirmButton,,,,,None,1,False,,True,,True,3000213,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_confirm_spot,,,,,,,,
3000213,3,3000,None,True,6001004,0,TouchConfirmButton,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_29_title,Locale_Tutorial:tuto_simulation_room_29_description,Top,1,False,,True,,False,3000223,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_chain,,,,,,,,
3000223,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_30_title,Locale_Tutorial:tuto_simulation_room_30_description,Top,1,False,,True,,False,3000233,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_chain_obtain,,,,,,,,
3000233,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_31_title,Locale_Tutorial:tuto_simulation_room_31_description,Top,1,False,,True,,False,3000243,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_chain,,,,,,,,
3000243,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_32_title,Locale_Tutorial:tuto_simulation_room_32_description,Top,1,False,,True,,False,3000253,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000253,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_21_title,Locale_Tutorial:tuto_simulation_room_21_description,Middle,1,False,,True,,False,3000263,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot,,,,,,,,
3000263,3,3000,None,True,6001004,0,None,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_22_title,Locale_Tutorial:tuto_simulation_room_22_description,Middle,1,False,,True,,False,3000273,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot,,,,,,,,
3000273,3,3000,None,True,6001004,0,None,,TouchSimulationEventSlot,,,,,None,1,False,,True,,True,3000283,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot_first_touch,,,,,,,,
3000283,3,3000,None,True,6001004,0,EnterBuffSelectPopup,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_24_title,Locale_Tutorial:tuto_simulation_room_24_description,Top,1,False,,True,,False,3000293,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_list_heal,,,,,,,,
3000293,3,3000,None,True,6001004,0,None,,TouchBuffSlot,,,,,None,1,False,,True,,True,3000303,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_slot_heal,,,,,,,,
3000303,3,3000,None,True,6001004,0,TouchBuffSlot,,TouchConfirmButton,,,,,None,1,False,,True,,True,3000313,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_confirm_heal,,,,,,,,
3000313,3,3000,None,True,6001004,0,EnterSimulationRoomResultPopup,,TouchResultPopupConfirmButton,,,,,None,1,False,,True,,True,3000323,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_result_popup_confirm,,,,,,,,
3000323,3,3000,None,True,6001004,0,TouchResultPopupConfirmButton,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_27_title,Locale_Tutorial:tuto_simulation_room_27_description,Top,1,False,,True,,False,3000333,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot,,,,,,,,
3000333,3,3000,None,True,6001004,0,None,,TouchSimulationEventSlot,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_28_title,Locale_Tutorial:tuto_simulation_room_28_description,Top,1,False,,True,,True,3000343,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_event_slot_first_touch,,,,,,,,
3000343,3,3000,None,True,6001004,0,EnterStageSelectView,,TouchBattleEntry,,,,,None,1,False,,True,,True,3000353,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_battle_enter,,,,,,,,
3000353,3,3000,None,True,6001004,0,EnterBuffSelectPopup,,TouchBuffSlot,,,,,None,1,False,,True,,True,3000363,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_slot_spot,,,,,,,,
3000363,3,3000,None,True,6001004,0,TouchBuffSlot,,TouchConfirmButton,,,,,None,1,False,,True,,True,3000373,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_buff_confirm_spot,,,,,,,,
3000373,3,3000,None,True,6001004,0,TouchConfirmButton,,TouchGiveUpButton,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_33_title,Locale_Tutorial:tuto_simulation_room_33_description,Top,1,False,,True,,True,3000383,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_give_up_button,,,,,,,,
3000383,3,3000,None,True,6001004,0,EnterAlertPopup,,ConfirmButtonTouch,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_34_title,Locale_Tutorial:tuto_simulation_room_34_description,Top,1,False,,True,,True,3000393,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbuilding_04,,,,,,,,
3000393,3,3000,None,True,6001004,0,ConfirmButtonTouch,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_35_title,Locale_Tutorial:tuto_simulation_room_35_description,Top,0,False,,True,,False,3000403,True,1,None,True,addonresource,None,,,,,,,,,,,,
3000403,3,3000,None,True,6001004,0,None,,TouchBuffLegacySlot,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_36_title,Locale_Tutorial:tuto_simulation_room_36_description,Top,1,False,,True,,True,3000413,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_buff_legacy_btn,,,,,,,,
3000413,3,3000,None,True,6001004,0,TouchBuffLegacySlot,,TouchBuffLegacyConfirmButton,,,,,None,1,False,,True,,True,3000423,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_buff_legacy_confirm_btn,,,,,,,,
3000423,3,3000,None,True,6001004,0,EnterSimulationRoomTitleView,,None,,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_41_title,Locale_Tutorial:tuto_simulation_room_41_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
301001,0,3010,None,True,6001004,0,TouchSimulationOverClockModeBtn,,FinishSimulationOverClockModeAnimation,,,,,None,0,False,,True,,False,301002,True,1,None,False,addonresource,None,,,,,,,,,,,,
301002,0,3010,None,True,6001004,0,FinishSimulationOverClockModeAnimation,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_01_description,Bottom,1,False,,True,,True,301003,True,1,None,True,addonresource,None,,,,,,,,,,,,
301003,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_02_description,Bottom,1,False,,True,,True,301004,True,1,None,True,addonresource,None,,,,,,,,,,,,
301004,0,3010,None,True,6001004,0,None,,EnterSimulationOverClockModeOptionPopup,,,,,None,1,False,,True,,True,301005,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_popup_open_btn,,,,,,,,
301005,0,3010,None,True,6001004,0,EnterSimulationOverClockModeOptionPopup,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_03_description,Bottom,0,False,,True,,True,301006,True,1,None,True,addonresource,None,,,,,,,,,,,,
301006,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_04_description,Bottom,0,False,,True,,True,301007,True,1,None,True,addonresource,None,,,,,,,,,,,,
301007,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_02_title,Locale_Tutorial:tuto_simulation_room_oc_05_description,Bottom,0,False,,True,,True,301008,True,1,None,True,addonresource,None,,,,,,,,,,,,
301008,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_06_description,Bottom,1,False,,True,,False,301009,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_type_group,,,,,,,,
