id,battle_box_level,main_stage_clear_count,reward_id,credit,time_credit,character_exp1,time_charexp1,user_exp,time_user_exp,character_exp2,time_charexp2,outpost_reward_list/0/view_item_id,outpost_reward_list/0/item_type,outpost_reward_list/0/item_id,outpost_reward_list/0/item_value,outpost_reward_list/0/time_sec,outpost_reward_list/1/view_item_id,outpost_reward_list/1/item_type,outpost_reward_list/1/item_id,outpost_reward_list/1/item_value,outpost_reward_list/1/time_sec,outpost_reward_list/2/view_item_id,outpost_reward_list/2/item_type,outpost_reward_list/2/item_id,outpost_reward_list/2/item_value,outpost_reward_list/2/time_sec,outpost_reward_list/3/view_item_id,outpost_reward_list/3/item_type,outpost_reward_list/3/item_id,outpost_reward_list/3/item_value,outpost_reward_list/3/time_sec,outpost_reward_list/4/view_item_id,outpost_reward_list/4/item_type,outpost_reward_list/4/item_id,outpost_reward_list/4/item_value,outpost_reward_list/4/time_sec
250,250,5,1500250,1399760,20,14629279,20,3400000,20,7029,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
251,251,5,1500251,1401487,20,14634975,20,3413333,20,7038,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
252,252,5,1500252,1403213,20,14640671,20,3430000,20,7047,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
253,253,5,1500253,1404939,20,14646368,20,3443333,20,7055,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
254,254,5,1500254,1406663,20,14652065,20,3460000,20,7064,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
255,255,5,1500255,1408387,20,14657762,20,3473333,20,7072,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
256,256,5,1500256,1410111,20,14663460,20,3490000,20,7081,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
257,257,5,1500257,1411834,20,14669159,20,3506666,20,7089,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
258,258,5,1500258,1413556,20,14674858,20,3520000,20,7098,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
259,259,5,1500259,1415277,20,14680557,20,3536666,20,7106,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
260,260,5,1500260,1416998,20,14686257,20,3550000,20,7115,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
261,261,5,1500261,1418718,20,14691957,20,3566666,20,7123,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
262,262,5,1500262,1420437,20,14697657,20,3580000,20,7132,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
263,263,5,1500263,1422156,20,14703358,20,3596666,20,7140,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
264,264,5,1500264,1423874,20,14709060,20,3613333,20,7148,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
265,265,5,1500265,1425591,20,14714762,20,3626666,20,7157,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
266,266,5,1500266,1427308,20,14720464,20,3643333,20,7165,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
267,267,5,1500267,1429024,20,14726167,20,3656666,20,7173,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
268,268,5,1500268,1430740,20,14731870,20,3673333,20,7182,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
269,269,5,1500269,1432455,20,14737574,20,3690000,20,7190,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
270,270,5,1500270,1434169,20,14743278,20,3703333,20,7198,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
271,271,5,1500271,1435882,20,14748982,20,3720000,20,7206,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
272,272,5,1500272,1437595,20,14754687,20,3733333,20,7215,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
273,273,5,1500273,1439308,20,14760392,20,3750000,20,7223,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
274,274,5,1500274,1441019,20,14766098,20,3766666,20,7231,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
275,275,5,1500275,1442730,20,14771804,20,3780000,20,7239,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
276,276,5,1500276,1444441,20,14777511,20,3796666,20,7247,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
277,277,5,1500277,1446151,20,14783217,20,3813333,20,7255,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
278,278,5,1500278,1447860,20,14788925,20,3826666,20,7264,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
279,279,5,1500279,1449568,20,14794633,20,3843333,20,7272,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
280,280,5,1500280,1451276,20,14800341,20,3856666,20,7280,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
281,281,5,1500281,1452984,20,14806049,20,3873333,20,7288,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
282,282,5,1500282,1454691,20,14811758,20,3890000,20,7296,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
283,283,5,1500283,1458235,20,14848576,20,3903333,20,7313,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
284,284,5,1500284,1460964,20,14885638,20,3920000,20,7329,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
285,285,5,1500285,1463692,20,14922674,20,3936666,20,7345,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
286,286,5,1500286,1466419,20,14959683,20,3950000,20,7361,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
287,287,5,1500287,1469145,20,14996667,20,3966666,20,7377,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
288,288,5,1500288,1471870,20,15033625,20,3983333,20,7393,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
289,289,5,1500289,1474594,20,15070558,20,3996666,20,7409,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
290,290,5,1500290,1477317,20,15107465,20,4013333,20,7425,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
291,291,5,1500291,1480040,20,15144346,20,4030000,20,7441,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
292,292,5,1500292,1482761,20,15181202,20,4043333,20,7457,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
293,293,5,1500293,1485481,20,15218033,20,4060000,20,7473,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
294,294,5,1500294,1488201,20,15254839,20,4076666,20,7489,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
295,295,5,1500295,1490919,20,15291620,20,4090000,20,7505,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
296,296,5,1500296,1493637,20,15328375,20,4106666,20,7520,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
297,297,5,1500297,1496353,20,15365106,20,4123333,20,7536,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
298,298,5,1500298,1499069,20,15401813,20,4136666,20,7552,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
299,299,5,1500299,1501784,20,15438494,20,4153333,20,7568,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
300,300,5,1500300,1504498,20,15475151,20,4170000,20,7583,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
301,301,5,1500301,1507211,20,15511784,20,4183333,20,7599,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
302,302,5,1500302,1509923,20,15548392,20,4200000,20,7615,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
303,303,5,1500303,1512634,20,15584976,20,4216666,20,7630,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
304,304,5,1500304,1515345,20,15621536,20,4230000,20,7646,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
305,305,5,1500305,1518054,20,15658072,20,4246666,20,7661,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
306,306,5,1500306,1520763,20,15694584,20,4263333,20,7677,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
307,307,5,1500307,1523471,20,15731072,20,4276666,20,7692,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
308,308,5,1500308,1526177,20,15767536,20,4293333,20,7708,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
309,309,5,1500309,1528883,20,15803977,20,4310000,20,7723,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
310,310,5,1500310,1531588,20,15840394,20,4323333,20,7739,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
311,311,5,1500311,1534292,20,15876788,20,4340000,20,7754,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
312,312,5,1500312,1536996,20,15913158,20,4356666,20,7770,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
313,313,5,1500313,1539698,20,15949505,20,4373333,20,7785,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
314,314,5,1500314,1542400,20,15985829,20,4386666,20,7800,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
315,315,5,1500315,1545101,20,16022129,20,4403333,20,7816,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
316,316,5,1500316,1547800,20,16058407,20,4420000,20,7831,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
317,317,5,1500317,1550499,20,16094661,20,4433333,20,7846,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
318,318,5,1500318,1553198,20,16130893,20,4450000,20,7861,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
319,319,5,1500319,1555895,20,16167102,20,4466666,20,7877,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
320,320,5,1500320,1558591,20,16203288,20,4483333,20,7892,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
321,321,5,1500321,1561287,20,16239452,20,4496666,20,7907,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
322,322,5,1500322,1563982,20,16275593,20,4513333,20,7922,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
323,323,5,1500323,1566676,20,16311711,20,4530000,20,7937,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
324,324,5,1500324,1569369,20,16347808,20,4546666,20,7953,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
325,325,5,1500325,1572061,20,16383882,20,4560000,20,7968,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
326,326,5,1500326,1574752,20,16419933,20,4576666,20,7983,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
327,327,5,1500327,1577443,20,16455963,20,4593333,20,7998,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
328,328,5,1500328,1580133,20,16491971,20,4610000,20,8013,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
329,329,5,1500329,1582822,20,16527956,20,4623333,20,8028,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
330,330,5,1500330,1585510,20,16563920,20,4640000,20,8043,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
331,331,5,1500331,1588197,20,16599862,20,4656666,20,8058,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
332,332,5,1500332,1590884,20,16635783,20,4673333,20,8073,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
333,333,5,1500333,1593570,20,16671681,20,4686666,20,8088,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
334,334,5,1500334,1596255,20,16707559,20,4703333,20,8103,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
335,335,5,1500335,1598939,20,16743414,20,4720000,20,8118,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
336,336,5,1500336,1601622,20,16779248,20,4736666,20,8133,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
337,337,5,1500337,1604305,20,16815061,20,4750000,20,8147,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
338,338,5,1500338,1606986,20,16850853,20,4766666,20,8162,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
339,339,5,1500339,1609667,20,16886624,20,4783333,20,8177,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
340,340,5,1500340,1612347,20,16922373,20,4800000,20,8192,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
341,341,5,1500341,1615027,20,16958102,20,4813333,20,8207,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
342,342,5,1500342,1617705,20,16993809,20,4830000,20,8221,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
343,343,5,1500343,1620383,20,17029496,20,4846666,20,8236,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
344,344,5,1500344,1623060,20,17065161,20,4863333,20,8251,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
345,345,5,1500345,1625736,20,17100806,20,4876666,20,8266,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
346,346,5,1500346,1628412,20,17136431,20,4893333,20,8280,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
347,347,5,1500347,1631086,20,17172035,20,4910000,20,8295,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
348,348,5,1500348,1633760,20,17207618,20,4926666,20,8310,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
349,349,5,1500349,1636433,20,17243181,20,4943333,20,8324,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
350,350,5,1500350,1639106,20,17278723,20,4956666,20,8339,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
351,351,5,1500351,1641777,20,17314246,20,4973333,20,8353,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
352,352,5,1500352,1644448,20,17349747,20,4990000,20,8368,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
353,353,5,1500353,1647118,20,17385229,20,5006666,20,8382,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
354,354,5,1500354,1649788,20,17420691,20,5023333,20,8397,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
355,355,5,1500355,1652456,20,17456133,20,5036666,20,8411,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
356,356,5,1500356,1655124,20,17491554,20,5053333,20,8426,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
357,357,5,1500357,1657791,20,17526956,20,5070000,20,8440,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
358,358,5,1500358,1660457,20,17562338,20,5086666,20,8455,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
359,359,5,1500359,1663123,20,17597700,20,5103333,20,8469,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
360,360,5,1500360,1665788,20,17633043,20,5116666,20,8484,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
361,361,5,1500361,1668452,20,17668366,20,5133333,20,8498,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
362,362,5,1500362,1671115,20,17703669,20,5150000,20,8513,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
363,363,5,1500363,1673778,20,17738953,20,5166666,20,8527,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
364,364,5,1500364,1676440,20,17774217,20,5183333,20,8541,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
365,365,5,1500365,1679101,20,17809462,20,5196666,20,8556,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
366,366,5,1500366,1681761,20,17844688,20,5213333,20,8570,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
367,367,5,1500367,1684421,20,17879894,20,5230000,20,8584,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
368,368,5,1500368,1687080,20,17915082,20,5246666,20,8598,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
369,369,5,1500369,1689738,20,17950250,20,5263333,20,8613,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
370,370,5,1500370,1692396,20,17985399,20,5280000,20,8627,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
